O3	C2H3NO5	NH3	PM2.5	CFCs	PAHs	PM10	CH4	warning	longitude	CO	Pb	PRES	NOx	latitude	H2CO	TEMP	SO2
5.74023	6.45668	5.82952	5.54997	51.02363	5.19860	6.69428	6.78492	0.00000	65.27258	6.05373	40.28908	1126.70457	5.75181	58.04254	91.33196	22.50810	5.26398
6.83074	5.00064	5.02706	5.97845	61.96196	6.56336	5.85812	7.13037	1.00000	122.74754	8.25669	35.30448	1193.14866	4.45239	40.85158	39.18788	1.90574	3.51855
4.31919	3.87153	7.83857	5.09528	41.44367	7.92659	5.49712	5.65538	1.00000	-122.2608	5.48726	39.44539	1138.69785	8.16975	38.17492	65.93330	13.57799	8.17124
8.94300	6.53550	4.28226	6.12957	68.17195	4.93227	7.36357	6.12095	1.00000	136.51667	6.52153	50.42082	1109.11413	5.86680	35	47.13225	15.97305	4.98030
5.46475	15.00030	6.71641	7.00966	75.20905	6.73371	8.22100	6.18204	1.00000	86.00214	5.45566	52.52179	1107.32530	6.40950	46.51872	55.48816	0.14387	8.40618
6.85658	10.57822	7.13923	7.09483	38.09193	9.12321	7.99658	6.21040	1.00000	-84.67837	5.49234	50.12309	1054.51071	8.87103	34.06635	49.49076	-3.29417	6.90825
1.90752	4.60228	7.98651	4.99234	54.43742	3.95819	6.33836	5.77662	1.00000	4.08282	5.41428	45.14233	1127.46597	5.67415	36.61954	47.64900	5.55209	10.06705
8.16900	4.54318	7.52731	6.95475	61.40666	5.95362	6.67097	4.65977	0.00000	38.01667	7.12162	43.92621	1197.44098	6.75259	11.85	57.93769	16.24671	7.01378
5.78399	5.50012	4.95028	4.97456	50.93291	8.03417	7.08718	6.41222	1.00000	-83.55521	7.78703	36.78850	1079.64524	6.98488	41.66394	69.55711	12.48587	8.52119
6.18591	8.24691	7.41436	5.01368	75.40039	10.73621	7.20935	5.59824	1.00000	112.01667	5.75454	43.87050	1094.85101	7.88532	-7.81667	67.44694	6.23714	7.86266
7.65134	5.92432	6.96197	5.18894	65.80492	5.05989	7.17373	5.94376	1.00000	-93.71133	8.56247	35.64586	1090.43142	5.23401	41.57721	18.43408	27.98011	6.29174
4.20817	9.16800	6.84150	4.55614	31.38300	9.06827	7.44052	6.71074	1.00000	74.80555	5.58757	25.77340	1142.07299	8.07440	34.08565	25.21649	28.58042	6.28847
4.32339	6.76145	7.64687	6.26754	38.05116	6.44825	7.16822	8.10293	1.00000	86.79271	5.71094	47.59763	1141.65870	7.38855	25.92127	56.21923	29.95237	8.98270
5.63045	6.21444	6.48814	6.58180	19.88469	6.81052	6.33142	5.57913	1.00000	5.58472	6.75564	42.55820	1064.99217	7.63506	52.14	60.71837	-2.04714	8.28828
3.48513	7.84214	11.16281	6.74440	61.32855	6.95973	6.60695	5.63406	1.00000	-78.04471	1.89008	47.66096	1176.99547	8.33273	34.25628	44.21141	10.84338	7.28009
3.84494	6.86427	6.38613	6.61915	63.41100	3.38289	6.58185	6.21016	0.00000	33.72798	6.19279	32.62409	1065.34078	7.56516	53.53395	44.62391	14.26423	5.60552
6.84460	9.77942	5.40328	5.28509	28.24806	4.20800	8.06105	7.03488	1.00000	110.71639	6.55909	28.98840	1055.89490	6.43899	-7.54972	56.37764	29.14042	6.21607
6.77527	9.14323	7.86459	6.37578	52.22902	3.58245	7.77610	4.90532	0.00000	37.3825	8.69818	69.46450	1062.22079	7.22350	37.05944	49.80264	13.21415	3.26318
8.72881	5.39115	11.79972	7.32718	33.95840	5.68430	6.30977	4.72431	0.00000	51.3452	4.72891	54.61359	1143.66127	8.92853	53.37596	49.29220	26.82820	6.17175
3.93619	12.29829	7.99860	5.38283	85.15235	8.18444	8.12767	6.93092	1.00000	-48.29694	4.80859	46.61500	1144.88003	7.65225	-20.87306	52.31519	13.89055	7.44531
3.87401	1.56551	8.03376	6.68783	69.61544	5.78376	5.24341	5.87130	1.00000	8.51667	4.02030	50.48177	1153.42773	6.12872	51.88333	47.24942	37.09561	8.90568
6.74982	5.58140	6.91113	7.85344	84.98448	3.67532	5.17592	6.04096	0.00000	4.08282	4.79448	64.72774	1082.31398	5.11311	36.61954	9.26531	-3.03636	6.76035
4.42185	5.36837	9.31983	8.58891	53.70362	4.21068	5.86501	6.81864	0.00000	-91.73625	7.30885	32.59602	1121.07024	9.34549	35.25064	50.52801	15.21114	4.39346
5.52806	5.70634	9.68988	7.42682	24.35319	7.60514	7.10661	6.27713	1.00000	-46.99583	5.32406	31.68457	1197.33868	9.16751	-22.97056	45.29299	22.19182	9.42689
3.61926	3.37284	5.44718	6.08406	47.92220	5.35546	5.86371	5.92124	1.00000	76.11996	6.72918	46.23597	1105.60828	5.64158	11.12018	48.63817	8.78669	8.38103
9.07888	7.92061	4.11303	7.25051	59.96943	5.52089	6.09466	6.63762	1.00000	-86.19903	6.41781	44.86942	1093.59153	6.92789	11.84962	77.18761	6.55550	3.21663
9.30186	5.89819	8.88442	5.28308	63.43175	6.78860	6.20705	7.45635	1.00000	18.84	5.27553	43.50943	1159.45273	8.88332	42.28639	54.82610	18.33832	12.97876
7.28839	5.17850	4.53074	5.12892	75.27598	5.92828	5.09811		1.00000	34.75699	7.81873	63.63548	1050.38554	3.56056	31.39547	43.10914	23.37110	4.38137
8.05683	9.23274	5.05606	3.90855	38.38249	4.13720	7.27635	5.69207	1.00000	-58.38341	7.99611	50.70111	1082.66067	5.92631	-34.64966	43.85885	22.06762	4.45957
5.87521	4.57804	5.93432	7.27118	60.38286	8.15718	4.62606	7.42574	1.00000	34.75699	7.32908	36.58605	1121.04088	7.10134	31.39547	31.57211	-1.97341	9.51227
8.11414	8.23678	3.03514	5.75880	41.70754	4.16937	7.73909	6.27935	1.00000	121.12251	5.96013	42.51634	1080.12086	6.46453	14.62578	32.96070	3.24239	3.86626
7.40123	6.56358	4.60423	4.79136	75.79899	5.11016	7.28944	6.63842	1.00000	-120.00865	6.67475	37.24580	1057.99351	6.15656	46.32374	41.24065	24.83800	4.78355
9.00636	5.77133	10.16657	6.22443	54.69850	5.57074	5.24190	6.50942	0.00000	114.51667	5.44649	29.95496	1059.60869	7.87262	33.78333	44.15262	21.46744	6.05797
4.12021	8.06778	8.04521	6.78792	80.40045	7.43454	7.56782	4.76318	0.00000	3.20639	5.72662	48.23004	1081.98324	9.68787	50.74497	57.87740	2.21910	3.06594
4.20505	6.39809	8.26089	4.45388	38.41953	6.11713	6.63825	6.07574	1.00000	105.89333	4.17833	35.83865	1160.36446	6.89812	34.56861	67.27995	20.62712	7.42838
8.40338	4.06001	3.27965	8.47515	66.88993	3.17506	6.45699	6.56723	1.00000	123.62494	5.51405	44.87525	1051.90475	6.16597	12.37169	41.19211	15.42549	5.99314
9.55668	7.23114	12.11046	6.31912	65.93403	5.50318	6.18602	6.94010	0.00000	144.23058	4.99354	44.10278	1142.69874	7.61534	-5.85746	51.81552	10.75517	3.88216
6.33608	15.93342	4.60825	4.32472	48.63857	6.05815	8.45125	5.94043	1.00000	31.33078	8.26505	38.79431	1135.91535	2.78688	47.56494	55.45236	40.24334	4.77180
6.42323	9.17731	5.50375	7.70725	53.94535	5.14513	7.69268	6.73811	1.00000	-82.00919	7.89359	53.96225	1130.77811	4.26132	23.04419	60.80240	17.00711	5.44543
3.05050	9.06758	3.57737	6.24145	70.30730	4.51327	6.79745	6.70216	0.00000	-73.9625	6.14408	20.69561	1131.56745	6.48029	40.81	65.03116	10.04128	5.81824
1.38241	7.84604	5.45727	5.94214	43.79381	5.77931	7.17123	6.31441	1.00000	-81.38758	6.50409	47.98061	1091.50870	5.66891	30.17746	47.97136	21.59433	7.15162
4.96297	4.25499	4.56263	7.08819	56.11828	3.47488	5.74858	6.92414	0.00000	-67.15407	10.87315	42.57319	1052.56073	7.25946	18.42745	18.23632	26.35647	6.90978
9.81330	3.45489	4.45663	6.42992	52.45899	3.59120		5.35603	1.00000	8.77069	6.28815	26.42316	1166.32020	6.32792	50.80904	51.57719	23.23022	5.80964
5.39290	12.35459	9.13882	6.35551	56.08934	10.15771	7.82146	7.13927	1.00000	-120.43572	5.20837	40.55391	1079.97483	9.45007	34.95303	47.91243	29.77567	8.72922
6.51411	3.42634	10.22723	6.07868	64.45378	4.76741	5.82109	7.20713	0.00000	16.4	3.59516	55.27357	1164.20367	7.84073	48.25	45.59910	2.73761	4.94309
5.97893	6.24126	2.99136	5.97324	47.01191	2.33575	5.88446	5.92051	0.00000	35.90057	11.14608	46.83678	1057.82384	7.23656	56.85836	82.84077	12.25723	8.31755
7.98080	6.45585	5.24022	6.08553	82.67668	4.34999	6.69127	8.07371	0.00000	-105.11221	7.87152	49.93441	1090.60806	5.44503	39.57582	41.88147	28.33322	4.93210
4.38692	6.62125	8.76453	6.30004	45.72013	7.68547	6.91067	5.95201	1.00000	106.92667	4.30902	51.70170	1199.91311	7.17075	-6.91806	63.37683	39.95814	9.22679
5.08046	6.00004	7.82270	5.70325	48.15386	8.62075	7.60384	4.57321	1.00000	-105.11221	5.17699	42.04994	1075.42227	8.30112	39.57582	55.45423	10.34941	6.84925
7.43308	5.27068	4.18673	6.79354	53.07154	4.60401	6.34491	5.18665	1.00000	78.95693	7.07700	36.37752	1083.65045	5.38300	29.21399	19.62405	2.67278	4.81881
5.69284		5.25936	5.40543	29.32774	7.49517	6.12028	5.04236	1.00000	37.92792	7.49427	59.89597	1060.15266	6.46896	53.93361	56.23448	9.06929	2.55415
7.92072	3.59993	11.11103	6.87076	45.47447	4.95991	3.92428	6.02262	0.00000	78.55757	6.04234	44.54934	1067.54570	7.52378	17.34769	54.32223	21.39150	2.01429
7.72369	6.07295	5.64854	4.64512	35.02111	5.28328	7.76750	8.43453	1.00000	86.00214	7.75434	60.51721	1164.27720	4.59463	46.51872	49.97630	21.01543	5.67443
3.71170	6.61001	7.30462	6.06358	49.36786	7.61671	7.49562	4.12285	1.00000	-119.48568	4.89919	42.78403	1164.55617	7.51517	49.88307	58.01180	23.09089	7.43752
8.34181	7.09951	5.13468	5.03950	67.86045	4.92659	6.56171	8.35756	1.00000	43.67663	7.10249	41.41021	1120.58006	6.20860	53.53041	63.15374	3.72523	4.91722
5.37891	6.24095	7.12991	6.56041	60.51906	4.74661	6.44010	7.03864	1.00000	-79.59415	6.43718	55.58134	1105.12874	6.54421	-2.13404	55.00581	14.37884	9.76832
9.71133	5.48069	1.50354	5.27705	71.25458	4.80601	6.29325	7.51031	1.00000	-58.38341	7.34386	62.15215	1191.85458	3.58068	-34.64966	69.84809	1.75654	2.51802
9.36265	3.54409	7.83184	4.09601	52.64923	5.97882	6.29325	8.63795	0.00000	138.31667	5.21321	56.29947	1099.34572	7.31859	36.65	5.93937	-4.22336	7.91218
6.30578	5.33724	10.31098	6.93572	66.09183	7.37167	6.87360	8.42504	1.00000	76.03889	1.03789	35.96639	1076.81710	7.61553	18.18158	24.46619	15.50320	6.99405
3.24685	2.54609	9.31446	6.23512	0.67173	5.71793	4.88870	5.98268	1.00000	35.34722	3.61063	46.88668	1117.32246	7.74732	-23.85972	62.78033	22.62982	7.66475
8.25525	6.37280	4.02767	7.54853	60.24215	4.49729	6.32237	6.73323	1.00000	-75.87877	7.96461	56.15873	1079.21444	4.57357	5.6561	36.15624	11.23109	4.07352
6.70742	11.96358	5.41134	5.11711	11.37348	6.78177	8.14054	6.31491	1.00000	140.72287	9.15440	60.02072	1099.64748	4.45485	53.14657	68.34527	28.09551	3.62610
5.31477	11.20823	5.52142	7.71635	30.36040	7.30911	7.86282	5.53051	1.00000	51.3452	5.07642	56.97876	1082.98524	6.17517	53.37596	42.83488	22.50694	5.10364
	6.26318	7.59528	7.28100	48.68909	4.78733	6.62034	5.21692	0.00000	124.3697	7.27605	60.09998	1073.21740	7.88052	9.6531	61.77266	19.66901	7.53157
5.30795	5.44395	8.39557	6.95701	51.11994	8.20927	6.04150	5.37124	1.00000	-73.75513	5.03301	56.31228	1183.24180	9.03896	40.60538	61.14088	20.23684	7.92244
6.27166	8.19814	6.11123	6.26385	33.06494	5.99247	5.82973	7.23643	0.00000	76.0586	5.27012	56.25503	1145.51731	5.99262	16.06213	60.67993	14.97766	5.15055
8.65451	5.86103	6.40737	6.23259	42.57290	4.91660	5.79874	5.55800	0.00000	-73.99681	9.47494	57.22021	1146.06918	7.07507	40.94065	40.69077	24.21178	10.53985
6.17022	4.41962	11.15769	6.67547	34.35296	5.70101	6.23829	6.72526	0.00000	99.1625	3.37020	41.49735	1166.57573	9.70476	3.3285	26.37121	10.30965	3.98810
3.08199	4.09523	7.70229	5.98964	35.18589	6.38880	5.53346	5.86832	1.00000	30.28491	6.33618	44.32689	1089.45498	6.87913	60.02427	22.50078	6.47374	10.99036
5.71805	6.92036	7.18223	4.80067	69.43955	7.13138	6.85705	6.23748	1.00000	-77.4286	8.85060	54.38043	1149.32945	4.82135	39.00622	70.64989	20.33108	4.84387
9.01531	9.36846	2.74505	6.78447	23.59733	4.99182	7.21231	6.08934	1.00000	109.3243	7.50570	38.10595	1179.00696	3.27057	-7.0981	27.47873	14.28873	3.82827
3.47511	8.81025	7.22870	6.48093	19.22137	6.07871	6.81368	7.33836	1.00000	-75.87877	5.73120	34.36708	1068.13866	7.81958	5.6561	49.15246	10.85537	7.44685
6.20346	4.61632	7.50789	6.24657	42.53140	4.95771	6.60064	5.14967	0.00000	38.2739	3.65540	48.91924	1165.59427	6.05009	46.7055	57.33038	12.11793	5.96249
8.22098	11.21225	6.63723	7.15962	38.23928	6.44938	8.07309	6.87945	1.00000	2.59753	9.55430	79.26333	1173.49380	3.31997	8.88649	55.02950	13.99598	5.37783
8.33289	3.32195	3.84107	7.48859	49.29391	7.21878	5.94903	6.01983	1.00000	8.2926	8.66020	44.38277	1073.87316	3.20530	9.58126	52.68241	8.84328	1.92503
9.04977	4.72447	4.31069	4.83251	53.90147	4.58111	7.00073	7.22479	1.00000	-87.71255	7.07451	48.99691	1112.90563	5.44240	41.84364	58.37442	14.75591	5.04956
5.60413	5.09482	5.64862	6.37810	43.51797	8.11050	6.52034	7.35249	1.00000	-82.90375	5.05852	32.67857	1112.69082	6.10872	32.54044	35.67033	12.41190	6.75329
7.52288	4.38675	5.31492	5.83292	68.59501	6.89056	6.49218	7.44674	1.00000	-105.36369	6.54125	50.51252	1187.93094	6.05959	22.49396	40.82308	20.93721	8.18684
4.88438	7.02451	6.84612	6.71149	51.27476	7.26276	6.30273	5.80137	1.00000	-38.79084	5.22052	42.91338	1166.54513	6.93366	-10.95817	47.59709	33.31456	8.50025
3.21255	3.23894	8.13438	5.40077	47.28382	4.83036	6.08789	5.04236	1.00000	38.12408	3.70673	44.51993	1180.38995	7.39769	53.77166	64.65807	25.86883	6.39072
4.70888	7.76170	8.72629	4.48348	46.24505	9.40470	6.49704	6.90168	1.00000	2.95924	3.89224	49.99312	1194.45004	8.22307	36.76775	45.59330		8.07865
7.90329	4.82825	6.83998	9.00196	50.61563	4.99407	6.49695	5.03295	0.00000	9.29109	6.22562	72.22711	1191.95964	8.29027	45.39402	53.91967	19.85337	8.44999
8.39376	7.89002	7.13339	6.26617	68.32203	4.49537	6.62273	5.92888	0.00000	-94.74049	7.07681	75.79726	1084.68965	7.16535	32.5007	68.19508	33.03158	5.79583
6.31328	10.95538	6.37788	7.46482	47.14278	5.27763	7.83066	7.06054	0.00000	31.33078	8.97751	30.89089	1052.59103	8.28968	47.56494	28.32349	32.96228	10.91726
9.72049	8.81945	3.93130	6.89491	60.40272	6.10810	6.80854	7.63885	1.00000	-122.23484	10.04351	29.34630	1050.70678	2.20316	47.38093	32.56670	22.21206	1.82207
6.77483	6.99027	5.79704	6.78493	53.82319	5.12131	6.53996	5.35024	0.00000	-7.95	9.30875	43.63006	1128.11314	7.26163	53.43333	43.43906	16.52005	9.43738
8.02008	6.50143	5.63120	6.43810	58.04929	6.64343	6.69496	5.84279	1.00000	-121.74052	8.64254	39.55941	1178.62915	3.66167	38.54491	49.13665	4.52597	4.44394
6.74979	4.62371	10.60795	6.81696	77.93717	5.50604	5.31464	4.94458	0.00000	-71.8023	6.93250	67.06489	1064.85337	7.62960	42.58342	38.45996	-2.67053	2.42068
7.22029	4.55911	9.13260	5.19586	78.93819	4.15876	5.48324	7.57765	0.00000	113.13148	7.31499	36.09252	1193.46872	8.09175	23.02677	48.96765	13.38889	5.66388
7.67096	7.03999	5.71362	6.49545	49.53286	4.24489	5.80918	6.40924	1.00000	140.72287	8.54270	48.80386	1186.62796	3.67060	53.14657	60.25332	10.57705	6.25053
6.47635	3.37610	7.17911	5.15168	69.40947	8.37213	4.23689	6.56566	1.00000	-2.98884	5.07635	64.33729	1131.64993	8.35919	43.32686	48.68109	31.13228	5.64956
6.59351	6.04389	6.64601	6.11073	49.78735	4.41370	6.02676	5.38925	0.00000	1.04945	7.96906	44.23706	1118.82666	8.41528	35.06544	47.83048	14.94537	8.69763
6.20781	6.27597	10.77106	4.03923	56.28997	7.00224	6.08533	5.40667	1.00000	5.2875	3.21924	45.78317	1116.82942	8.59824	51.65333	73.88924	17.72485	8.10833
6.95138	7.78034	7.65042	6.31437	52.18484	6.51822	7.39474	7.24306	0.00000	4.85668	5.50278	33.48862	1194.66983	6.45267	36.27462	28.42296	29.76753	5.47666
7.18267	4.71101	8.21894	7.27466	69.37503	7.53253	5.26494	6.60982	1.00000	11.37703	5.03690	45.30338	1148.81225	8.19139	48.06919	33.66857	12.14323	7.25149
4.46593	5.71345	6.83167	7.17740	62.71138	8.41876	4.69315	6.70868	1.00000	5.16108	6.04300	44.66927	1167.97834	7.09781	48.77275	61.19140	23.92137	8.98483
7.99998	6.11239	8.86540	6.49985	64.87306	5.02968	5.38538	4.53362	0.00000	-82.90375	7.44428	51.54601	1073.23585	7.63778	32.54044	51.95940	24.92856	7.14095
6.43589	3.97191	6.21896	5.48041	48.53658	4.90976	5.93021	7.90043	1.00000	-78.04471	7.23397	54.40506	1053.80890	5.15908	34.25628	15.55326	47.92563	6.41859
4.74982	6.75546	8.24554	5.83712	50.34340	4.55334	6.65363	7.86350	0.00000	76.03889	4.60327	37.06655	1110.37798	8.42154	18.18158	55.58310	3.67043	4.75649
6.59700	2.78353	5.07436	7.28867	55.73226		5.65204	7.02113	0.00000	76.12647	9.10763	53.88258	1083.36972	6.25106	32.55531	19.88791	27.50341	5.02990
7.42145	17.41145	6.96006	5.32889	41.94904	10.12795	8.37156	5.28050	1.00000	40.17171	4.35735	48.25806	1161.38531	8.73461	58.1908	50.28802	32.25055	4.17322
4.17893	7.01581	7.42580	8.46819	50.20397	5.62607	5.72057	6.39791	0.00000	28.28489	4.36376	34.50628	1153.44455	8.37881	48.15659	52.73274	15.54605	4.53667
4.56516	3.35959	5.26103	5.49687	45.34957	6.16186	6.03988	5.74182	0.00000	-121.74052	8.25013	62.00613	1178.87947	6.81044	38.54491	75.52518	14.79326	4.23430
7.27572	7.51461	4.93887	5.55995	34.98416	5.09159	6.86748	6.04885	1.00000	40.17171	9.86786	57.38882	1050.34523	1.56569	58.1908	59.27537	28.44772	5.11553
5.55943	5.13256	6.80414	5.12488	49.99117	9.10797	6.57622	6.90054	1.00000	4.69889	6.04239	52.52401	1123.34990	7.28557	50.56149	56.41066	24.91935	7.39163
5.82561	13.88508	6.55836	6.11563	41.78806	6.00721	8.26257	6.91426	1.00000	117.7	8.04172	50.16517	1172.32105	5.43949	35.85	33.12973	16.74226	5.32808
6.04485	4.05175	6.54526	5.64236	71.26395	5.49929	4.51676	6.96275	1.00000	-48.29694	7.48887	46.06028	1185.71100	5.78431	-20.87306	71.35236	3.32569	6.47356
4.60804	4.73336	5.22612	5.99289		3.03227	6.35058	6.96252	0.00000	-73.58248	5.10233	41.51246	1066.96815	4.93866	45.40008	59.91685	10.55737	6.99465
4.75470	4.59213	5.14050	7.62985	53.21521	4.21495	6.26179	4.31618	0.00000	48.87498	12.02227	49.52254	1060.91273	6.71676	38.45598	49.20843	21.97961	7.26242
7.61783	3.86856	7.45139	7.43237	56.65539	5.08186	4.05157	5.28175	0.00000	-87.71255	6.37271	39.94421	1137.45262	8.61283	41.84364	72.10566	14.72418	8.40847
6.40338	4.40273	5.27192	6.05263	44.90237	5.32679	5.75096	5.78492	0.00000	-0.91979	8.34548	40.91011	1191.59924	7.33084	51.42708	40.94559	17.71449	8.04086
6.76960	5.37435	6.28652	6.49785	45.43544	4.34830	5.58336	6.99430	1.00000	42.54536	8.11166	30.60888	1104.58792	5.87414	-0.35817	42.20033	26.58827	5.44281
8.84483	3.85493	3.76843	6.09976	18.40525	4.02007	5.34397	4.64769	1.00000	-66.8499	7.59402	18.56025	1138.31242	4.92883	18.03496	44.98036	27.50509	4.54826
9.29853	6.89153	5.08278	7.54844	32.81172	4.28340	6.94225	3.40236	1.00000	120.56528	6.63474	31.76053	1115.47619	6.24731	14.66	52.92960	17.77675	5.58822
6.13948	5.43387		6.66935	45.02406	8.57757	6.22465	7.34568	1.00000	-87.93341	4.04127	51.41605	1171.62278	7.98008	42.55308	73.04504	2.97099	5.46023
3.84872	4.35987	10.54983	5.21789	28.16816	7.03246	6.50402	8.61579	1.00000	38.28402	2.78827	53.96720	1158.69699	9.01768	34.5624	69.82894	19.47425	6.01720
7.51996	6.63962	7.33148	5.82838	38.24853	8.39399	5.72273	5.59133	1.00000	-87.882	2.17419	50.69679	1193.29152	6.49195	41.85059	36.23907	21.64130	5.05282
6.96139	10.87502	5.76524	6.04686	48.95476	4.04175	7.50845	7.99400	0.00000	-73.9625	9.11139	32.83991	1158.69194	7.08338	40.81	41.45477	10.31352	7.21187
4.40403	3.94635	7.54066	6.81569	44.54051	6.95367	6.12232	7.79096	1.00000	38.28402	6.57267	50.88922	1063.29672	7.93025	34.5624	46.20773	8.76581	9.18689
9.19958	4.35678	9.46942	6.84947	47.75205	5.75621	6.18351	6.47784	0.00000	-2.01111	3.17312	57.98091	1168.03580	9.13460	52.66277	71.15436	15.92250	7.28593
7.02976	6.52545	11.46416	6.38171	62.36937	3.33475	6.62439	7.26223	0.00000	3.39467	2.68965	56.55924	1093.33663	7.52655	6.45407	65.42999	12.25880	6.16513
7.68483	5.52632	5.25181	5.20874	50.21237	4.03912	6.43873	7.51217	1.00000	8.91229	7.41634	51.01493	1065.36935	6.33701	49.13645	43.40200	14.92414	5.01699
7.93677	6.91094	3.94296	5.72804	29.89051	4.67567	6.73302	4.31426	0.00000	29.24152	7.24846	48.31416	1060.51684	4.87961	-26.93366	47.10440	2.08672	3.87692
7.40819	4.03307	8.72421	8.05324	74.96375	4.69785	5.54982	4.94674	0.00000	122.05228	8.86024	25.28237	1198.98808	6.42435	37.19723	20.09331	11.72287	6.48252
5.00639	4.04349	6.49674	7.86114	45.93057	6.38031	4.44293	4.24925	1.00000	5.06258	5.78518	19.19666	1140.63160	6.63615	7.50251	32.89814	2.75974	7.51914
7.93077	6.80366	4.81339	6.43012	70.88950	4.77583	7.21008	5.84595	1.00000	4.52529	8.11217	55.24131	1091.24847	5.06045	50.71229	57.24190	3.13776	4.05007
7.21078	4.86029	8.89369	6.02177	56.66375	3.50163	6.18793	5.88592	0.00000	30.2049	3.61927	44.65686	1192.23655	5.81424	55.1904	42.17201	21.84657	6.08915
7.62662	6.00576	4.09382	6.74733	69.13316	3.41365	6.89413	5.72234	0.00000	-56.52361	8.72954	40.98896	1156.50877	8.08619	-33.38056	39.78592	16.68542	10.92560
5.52788	6.29694	7.34385	6.18115	61.75548	4.82438	5.48251	6.23255	0.00000	111.4834	9.39364	51.41988	1094.08564	8.06435	65.93381	42.16921	27.27157	7.89803
3.95759	5.44107	9.05147	7.48356	34.05825	7.29072	6.06257	8.37789	1.00000	117.63083	5.17763	41.66140	1179.15655	8.75118	35.50056	36.47518	7.35502	9.12521
4.93069	6.21982	6.50244	6.66294	52.91864	4.12703	7.13240	5.86721	0.00000	10.18003	5.40922	58.99202	1158.32591	6.68786	24.96334	53.05645	8.59104	5.96376
4.81119	4.95642	6.67986	5.68447	58.87170	6.25624	6.43510	5.32061	1.00000	-99.73314	9.00398	64.66685	1194.84281	4.60187	32.44874	45.52584	24.27702	4.38354
6.97240	9.31817	7.79921	6.05917	60.35725	4.98592	7.06477	6.62500	0.00000	2.25	9.65842	33.11072	1117.87904	6.69696	50.75	44.95283	19.11457	6.86424
4.47176	6.58629	6.70880	6.00231	51.41207	5.69530	5.08578	6.47069	0.00000	4.85668	4.84044	41.01010	1191.83039	7.51004	36.27462	65.06773	17.84967	4.88400
7.47026	7.86305	7.99529	6.55310	63.55003	5.57021	7.51991	7.06530	0.00000	139.55722	8.27332	19.53426	1118.86125	7.87132	36	58.89348	24.11128	9.45542
10.12926	6.58843	1.95985	7.12234	53.65006	3.70174	7.04750	7.00177	1.00000	-79.59415	6.91506	24.42437	1159.50087	3.99260	-2.13404	45.92394	9.70937	4.46172
6.61452	7.88820	6.10403	6.88316	49.71454	4.52953	7.23867	7.60411	1.00000	129.96972	8.10396	66.14864	1133.84452	5.09897	33.4425	34.90123	25.59652	
4.26260	7.21773	6.49738	7.37947	28.27032	4.70193	6.65243	8.20783	1.00000	-74.28459	7.01014	60.73344	1103.71986	6.56588	40.5576	60.60058	-12.74312	9.46021
6.15803	8.65868	5.88805	6.00303	71.02504	8.69140	7.25036	6.22477	1.00000	11.32903	6.34719	50.89293	1147.27490	7.42003	50.9803	51.77177	31.82720	7.23821
1.60988	5.24780	6.02470	5.66498	27.02624	6.39143	6.05723	6.48532	1.00000	-65.71875	3.85299	53.24918	1115.51808	5.06805	-21.44345	55.81111	12.32115	6.66883
6.43831	5.00514	8.52458	6.54629	73.20286	4.11929	6.76090	4.10978	1.00000	-78.04471	7.32333	54.02395	1147.37535	6.89659	34.25628	54.43223	18.50485	8.95953
3.42980	6.31966	8.45773	7.52842	69.10298	5.35298	6.91490	5.17241	0.00000	4.69889	3.91479	47.88923	1112.85741	8.88402	50.56149	42.92518	21.49881	4.14309
8.77284	9.14895	6.42644	6.22358	77.76664	5.19327	7.49669	7.09466	1.00000	-73.9625	8.24618	53.42264	1157.82551	4.43512	40.81	30.44933	5.73523	6.81002
4.44065	18.31144		5.58074	48.81996	5.32108	8.67223	5.72500	0.00000	-48.29694	5.66885	37.95047	1113.19409	6.89755	-20.87306	32.36333	-1.93970	4.89843
