SO2	PRES	longitude	H2CO	CH4	TEMP	O3	Pb	warning	latitude	CO	PM10	PM2.5	NOx	CFCs	NH3	PAHs	C2H3NO5
6.58597	1114.25235	-80.22588	40.78465	8.91739	12.14078	7.26605	60.67639	0.00000	26.2173	7.52848	8.39314	7.84753	7.44874	33.65159	10.00658	7.11167	0.48126
6.77846	1067.17412	35.90057	45.37940	10.41267	7.17636	6.26086	40.01701	0.00000	56.85836	7.81964	9.36691	9.20507	4.57675	56.46595	7.31860	7.61527	1.04059
8.91554	1100.82869	-2.16	47.51235	8.15225	21.61430	9.44678	41.68192	1.00000	34.31	4.17873	7.59380	7.99297	9.67041	50.92110	10.67822	4.11607	0.30666
8.16368	1158.60938	128.9889	47.02201	7.81693	2.29883	8.76015	28.83868	1.00000	37.1759	5.72165	7.44991	6.31158	10.34613	48.53761	8.93211	4.97771	0.25870
7.74750	1056.50749	-74.73584	42.66345	11.86675	17.00489	9.88386	28.88493	0.00000	5.20856	9.90517	8.52101	7.84639	8.52808	59.43383	8.86404	6.33291	0.47338
8.28332	1125.09186	34.37389	66.07946	7.14040	12.61580	8.37890	57.20933	0.00000	40.1675	5.16270	7.90660	6.33085	5.77587	59.53710	10.02276	4.43527	0.29296
6.52847	1121.10379	-43.80139	62.80060	7.19536	28.86923	8.96784	34.12030	0.00000	-20.25333	6.99759	4.26304	7.27752	2.51261	42.14926	6.93882	6.38395	0.17796
6.82615	1075.15055	12.84052	44.14163	9.09302	13.66399	7.91175	64.15248	0.00000	45.78071	5.95822	6.12374	8.62148	4.59869	32.27201	9.53269	6.95295	0.20410
9.24031	1164.41135	-3.59625	27.76287	6.42094	24.46150	8.10158	41.17065	1.00000	5.27247	6.30015	5.70588	8.85436	6.61145	49.26098	3.66964	8.25833	0.16461
7.36275	1133.75856	28.88222	52.38391	6.88873	7.58204	8.79686	60.19856	1.00000	40.37528	5.49164	4.27229	7.41361	5.30032	60.71612	5.73374	9.79757	0.13537
7.15020	1107.29610	-100.88023	39.43236	6.66071	18.90371	8.80127	42.69844	0.00000	20.21322	6.32359	5.34566	8.14029	5.14125	79.28004	9.32683	4.67870	0.06506
7.46717	1177.40741	9.02596	52.64551	6.40705	17.38387	7.77567	38.98031	1.00000	48.21644	5.61801	4.72282	8.81602	5.19081	45.39326	6.04965	9.42346	0.11502
6.51066	1092.35304	122.05228	53.09599	10.05978	5.42676	6.39599	44.15702	1.00000	37.19723	7.69260	9.26139	7.58046	8.52169	48.67437	5.69816	5.85184	0.98070
8.23947	1106.86275	-6.03731	37.60448	7.55630	2.93487	5.94157	46.67479	0.00000	37.35813	6.10680	5.43539	8.69945	5.60265	25.20152	10.40340	7.98039	0.18106
7.49165	1079.89652	73.7553	69.10163	5.02247	19.35903	6.07262	40.85463	1.00000	15.5439	8.71203	5.82238	7.16928	5.40710	73.30328	5.97100	9.27551	0.10285
6.45435	1171.39368	8.86704	47.86855	7.34819	24.99794	7.19150	41.35537	1.00000	50.23805	4.09709	4.58099	6.85825	6.30712	35.22330	5.25203	8.74905	0.15072
6.95513	1179.37118	139.6853	54.71165	8.70041	4.18227	9.32338	31.96823	0.00000	35.815	7.35882	7.05492	8.70486	6.52261	58.51689	10.72840	7.47724	0.15824
7.13316	1168.77796	30.96755	40.01433	8.88550	10.02346	8.36780	40.21382	1.00000	49.07866	5.44963	10.00447	7.32650	8.00141	36.98286	10.24033	7.30994	1.84975
6.73597	1064.75838	-65.61427	35.67367	5.28656	16.33610	7.54530	28.80466	1.00000	-27.4338	8.69455	6.06943	6.99296	5.05970	49.60679	6.66837	10.09071	0.11160
6.36648	1191.83058	109.05389	50.13627	6.70944	32.91610	7.50876	50.64731	1.00000	-7.51611	7.36631	3.92980	7.50476	4.26648	57.65543	3.69587	11.05251	0.06506
7.79919	1139.16272	5.03586	33.23776	8.88018	27.35794	7.64711	25.83059	1.00000	43.83125	4.59731	7.75259	6.38423	10.35088	49.73401	12.38449	5.36022	0.27017
8.91549	1171.29675	114.68333	34.18923	8.20843	14.14396	7.99003	62.61831	0.00000	23.73333	9.35619	8.37158	7.47949	5.61331	35.06822	9.73561	7.89375	0.41450
6.58214	1165.25575	2.25	49.24519	8.89855	7.86337	8.54711	50.37116	0.00000	50.75	6.56619	8.76855	6.83153	6.80318	27.36084	7.92974	3.23926	0.65907
6.32944	1153.39881	109.05389	58.35173	6.71181	-13.46939	7.10035	40.98429	1.00000	-7.51611	4.10481	7.38953	7.99599	8.65974	61.72024	12.10746	5.81436	0.21766
7.31905	1194.74809	-88.81395	45.41997	5.76541	11.11082	7.84460	50.82700	1.00000	35.61452	6.32065	4.87981	6.14817	5.84254	24.59152	6.04385	8.75457	0.09030
7.61902	1172.65677	53.26023	44.15158	8.44461	8.62169	7.16656	40.62981	1.00000	54.39304	5.57507	10.36466	8.82832	7.50986	50.86923	8.89252	6.41313	2.65388
8.87002	1191.78877	-103.42897	36.57896	7.16788	18.24807	7.74195	64.74502	0.00000	20.28527	10.98130	8.94954	6.66471	5.77417	58.86651	8.98156	6.37327	0.77390
5.41862	1148.11974	-73.78458	50.31781	4.99668	20.37929	8.74465	49.12056	1.00000	41.0051	7.30592	8.37268	9.01747	7.07327	60.96890	7.60311	8.04648	0.43075
7.09751	1185.15043	78.95693	67.61976	7.31006	14.37766	8.90760	27.83811	1.00000	29.21399	3.89552	8.86194	7.18319	8.41051	59.07989	6.58461	7.34646	0.72166
8.21938	1151.91032	-77.96389	55.46233	6.69967	21.46385	4.84331	36.64775	0.00000	39.45621	7.29069	5.62874	7.40790	4.52285	46.23070	9.82600	7.43767	0.13318
8.06289	1144.61293	30.2049	56.37882	7.19059	15.75749	8.48220	27.60019	0.00000	55.1904	9.52735	10.54506	8.37444	6.13785	49.32232	8.07638	4.69976	3.11666
8.75727	1061.58442	-73.86586	26.37189	6.45995	10.01271	7.86399	37.97854	1.00000	45.43341	5.67887	3.19970	7.33226	5.39022	37.17031	4.58775	8.42369	0.13510
7.77955	1156.06290	-78.87836	72.84588	11.15827	22.22363	8.71509	57.13129	0.00000	35.05266	5.18601	5.85443	7.13734	9.34952	54.00126	7.68075	7.20854	0.18915
7.23829	1139.30817	16.4	30.94323	10.15884	32.80260	7.05053	44.55359	0.00000	48.25	6.66952	5.49293	7.07645	5.68569	24.10195	8.05132	7.27836	0.13249
7.90043	1095.32606	1.10687	55.89733	6.97112	14.82452	7.18554	53.56700	0.00000	41.15612	7.24746	4.93060	5.95630	4.66256	33.46685	4.57261	11.70737	0.14126
7.82312	1053.77098	6.74549	55.44578	6.76713	15.06897	9.14308	34.32073	1.00000	49.5099	4.70695	9.71463	6.53885	7.94808	43.84965	8.68824	8.01293	1.41374
9.00435	1082.83330	-4.1	45.62470	3.27800	16.45912	7.92679	50.79811	1.00000	48	7.25246	8.11429	8.06806	8.51981	27.26043	6.84214	5.03654	0.34150
8.07008	1143.38414	-73.86586	38.93055	9.17041	14.58025	8.73299	63.59693	1.00000	45.43341	5.93420	7.31373	9.06834	10.15920	54.57852	11.21078	7.09762	0.30297
6.18946	1088.52344	17.22635	57.39426	9.00641	9.37586	6.59840	36.23248	0.00000	48.8449	4.72249	9.25615	8.57691	7.41988	71.24623	10.82734	6.32444	0.93976
7.23501	1117.37532	115.04814	57.04227	7.43237	15.12080	6.69059	47.87001	1.00000	30.24706	5.89644	7.15667	7.37319	7.05961	71.93587	4.01442	9.74784	0.24059
6.95660	1057.32387	30.2049	50.71844	8.22688	39.85447	6.53389	49.88053	0.00000	55.1904	9.41300	8.85891	7.89064	7.36462	58.45255	9.30532	5.12311	0.70429
5.91130	1166.91865	-84.13722	44.72418	9.37386	9.98709	7.02056	43.49064	0.00000	9.92787	10.67459	8.66254	8.23380	5.67617	31.69621	7.74423	6.43611	0.59570
6.35747	1092.05883	-77.70066	57.72602	7.60915	26.99894	7.33805	45.68023	0.00000	43.16547	8.49446	10.25036		4.62130	33.74782	8.58233	7.59094	2.36124
6.38850	1168.08404	-84.67837	40.31028	6.77540	12.46512	9.07985	48.40769	1.00000	34.06635	5.14622	5.24351	8.64641	6.10679	39.85911	5.21360	8.99514	0.10231
8.85591	1168.69524	-7.95	46.96969	9.78126	28.56392	7.75091	30.92068	0.00000	53.43333	10.20345	8.81994	7.99787	5.78232	40.91875	6.82910	4.99172	0.66268
9.79717	1158.16623	115.04814	44.72716	5.87266	20.98709	8.87928	81.14123	1.00000	30.24706	7.07766	6.89540	9.44065	6.56957	46.70161	5.24366	8.62296	0.27390
6.48365	1054.78539	135.6	39.81818	6.97069	10.64085	8.14298	27.96863	0.00000	34.61667	5.46311	7.44906	8.36013	6.16714	34.24127	10.40241	7.07572	0.30816
6.64025	1154.00849	-94.91386	48.67044	7.65234	0.41099	9.24849	27.31457	0.00000	17.94979	7.80289	7.24291	6.92810	4.62337	47.79566	11.23891	9.12640	0.22686
8.27832	1187.24362	82.85749	57.55369	9.37520	16.62554	8.14379	56.44888	1.00000	17.54907	8.12992	11.09099	7.35936	7.00276	54.58680	7.22148	9.21258	5.30711
7.42798	1105.36108	-116.21677	63.91060	8.69122	14.67899	7.35023	46.16222	0.00000	33.7207	9.41690	9.32999	7.72679	4.23867	65.38828	6.10280	4.88629	1.02596
7.21238	1086.42811	-4.0573	44.64753	9.58697	10.85501	5.91560	55.16096	1.00000	55.82737	3.60330	6.80124	9.31000	6.51737	57.06079	8.69563	5.85291	0.19687
8.77880	1090.80869	76.0586	55.62885	5.56204	19.36069	7.14707	21.71643	1.00000	16.06213	10.35424	4.48734	8.38602	2.79050	66.27730	4.29746	11.89179	0.16887
7.46584	1120.47112	-103.42897	45.76431	9.30668	11.04392	6.15517	37.65391	1.00000	20.28527	6.32795	9.50506	6.86073	8.73163	43.92587	7.89595	4.70087	1.15901
9.71040	1146.42000	-119.0376	52.13329	6.00681	29.13041	6.90002	42.79633	1.00000	34.21639	4.73892	7.79481	6.75851	8.82255	42.47461	9.31559	7.04487	0.24621
7.84079	1139.91133	-60.93173	44.07206	3.82945	20.83145	7.36849	48.17560	1.00000	-31.4488	8.58806	6.19510	7.14113	6.21837	54.45306		8.04154	0.17330
7.51505	1161.35145	6.26764	33.13244	9.28030	8.84235	8.14030	35.34022	0.00000	4.92675	6.42280	9.01795	8.00665	7.06327	30.72398	10.89837	8.35220	0.78560
7.63662	1148.63107	-2.09814	68.13303	9.14480	21.65136	8.69090	32.32912	0.00000	57.14369	8.70009	7.81198	7.55081	5.93764	63.52313	8.67133	6.07584	0.38028
8.56020	1102.96833	-60.1831	66.08240	5.81468	44.47888	7.29759	35.93519	0.00000	46.1351	8.63676	10.05524	7.04477	6.53454	53.90604	9.37006	4.54530	1.96062
6.43496	1178.62423	1.33467	48.88653	5.62744	11.53453	8.60801	53.21698	0.00000	43.61058	8.91158	9.36966	6.08335	2.16656	33.73173	7.22115	6.45976	1.08965
8.21263	1181.47419	120.5875	47.67337	6.38025	21.02435	8.02698	29.75280	1.00000	16.455	5.21094	5.74227	7.05564	6.00133	75.97895	7.48284	7.55319	0.11566
7.39606	1076.82552	10.18003	63.07211	6.84446	11.06110	7.46565	34.11019	1.00000	24.96334	7.75678	3.47693	8.38450	3.49567	61.17560	4.59291	11.75707	0.16242
7.81244	1120.41638	75.96976	37.60425	6.27214	17.81832	8.33932	38.27824	1.00000	15.73628	8.85460	10.17797	6.20402	5.83954	48.06220	7.98838	10.51662	2.19754
6.57096	1136.65233	17.80774	26.70577	8.89153	25.23009	7.45836	67.08883	1.00000	40.55851	6.64057	7.26621	6.08345	9.24398	49.86146	9.20892	6.50805	0.23098
7.47162	1057.79032	-88.3162	45.15512	8.78893	27.49910	6.23244	55.81268	1.00000	42.24113	4.38923	6.97893	5.65755	10.94620	52.82925	10.50255	4.48146	0.20697
7.85603	1177.67455	2.45012	42.47284	7.99739	15.46748	5.68381	41.55829	0.00000	48.90982	6.26476	6.23924	5.92797	5.49240	35.14643	9.09933	5.44436	0.23553
9.29924	1112.63008	83.36889	54.42550	6.46258	28.11132	7.03689	59.66233	1.00000	26.76628	8.59711	3.59937	5.96727	3.10139	46.48432	4.47417	12.48491	0.12428
7.17845	1153.88198	123.50266	59.89750	6.64897	-9.26079	8.47818	35.66913	1.00000	41.94175	5.02046	11.46434	8.54535	5.67112	42.11043	8.10601	6.06775	7.70532
8.25163	1075.07572	33.72798	45.82125	9.86459	7.41919	6.98743	49.24189	1.00000	53.53395	6.19919	8.49050	6.77084	10.09220	48.45413	8.83163	7.10885	0.54191
8.18960	1191.81719	28.28489	49.05871	4.99810	16.89719	7.66737	43.23093	1.00000	48.15659	8.48278	2.90575	8.18668	3.16284	77.62525	5.76406	10.18554	0.14942
8.10527	1152.90022	139.55722	60.20214	9.00143	-1.99731	7.44896	69.96544	0.00000	36	5.95543	7.51076	7.29523	6.10522	39.25409		8.48851	0.27866
7.75960	1100.04282	2.18247	38.87897	9.74601	11.83420	7.38061	48.22046	1.00000	41.41204	7.11873	10.93458	6.64444	7.74323	57.13877	6.35326	6.80110	4.63428
5.48067	1139.98744	2.44892	44.06498	6.74716	16.03463	8.30930	47.96176	1.00000	48.98693	4.30666	7.50490	8.08021	7.62910	21.57391	7.12115	8.50518	0.27780
5.28582	1096.98428	-4.22398	66.51767	7.51886	16.65109	8.20440	55.13783	0.00000	57.47908	6.50341	4.17992	7.36467	6.41068	71.94648	8.01582	5.16132	0.14222
6.52939	1058.25850	2.18247	38.26004	8.24667	0.83575	7.92488	46.09093		41.41204	6.41809	8.96207	6.59093	8.61555	48.85478	8.82065	6.24838	0.70442
9.32381	1101.81386	-7.32097	26.86855	8.67804	5.92072	8.03175	50.59115	0.00000	41.1053	7.92220	9.00018	7.93408	5.88048	67.27369	8.44372	5.83620	0.80709
7.17468	1155.55477	9.15013	58.90324	7.47359	15.96009	7.56713	42.30081	0.00000	13.70727	8.94768	6.85983	6.96497	4.20313	51.89510	8.47015	6.01885	0.18074
9.14237	1124.52020	-84.13722	53.19547	7.05485	33.14865	6.83362	30.86748	1.00000	9.92787	6.37306	7.02345	7.95872	9.62161	46.68898	7.21644	6.48746	0.28516
7.49951	1154.32011	135.31667	57.27775	5.40361	19.96239	8.08229	58.79892	1.00000	34.25	6.46698	5.81881	7.11327	6.43661		5.38211	8.50126	0.15782
8.09518	1131.43445	2.18247	58.24476	8.69899	6.85707	7.43805	63.02944	0.00000	41.41204	7.22011	6.83550	8.21536	6.27133	47.43785	10.07207	8.13693	0.14779
7.86059	1164.67389	-48.52333	64.47622	9.76247	40.64234	9.71026	29.30412	1.00000	-0.71667	6.85606	9.06346	6.63321	7.79140	59.79647	8.69043	4.52207	0.75910
6.06647	1070.91394	123.758	39.52090	5.44879	12.53865	6.55227	58.28014	1.00000	10.20898	6.07317	6.96105	9.11505	7.68635	50.33277	5.16500	6.86629	0.27567
7.08677	1137.69448	-117.23991	35.62959	5.92365	-20.61609	8.20932	57.16915	1.00000	47.64995	5.60176	2.94530	7.48101	4.41593	44.54988	6.50703	9.80496	0.04475
8.96343	1057.42330	5.23333	26.07567	7.93903	26.74531	6.62242	69.07096	0.00000	52.09	6.81861	5.50524	6.67234	5.23462	70.44158	7.99622	4.92407	0.08270
5.63265	1177.18310	7.20769	50.17165	8.67508	18.80072	8.38561	45.94158	0.00000	50.80019	7.48409	6.36815	7.94996	3.66922	61.14192	7.39208	5.49184	0.16058
7.87140	1118.50720	114.10479	60.49619	9.24463	14.00936	7.74482	42.80158	0.00000	22.37066	8.42237	5.63999	7.77250	6.55533	57.34780	9.88263	7.22147	0.15897
7.05199	1079.92892	1.04945	45.16740	6.40867	7.60445	6.86373	42.50760	1.00000	35.06544	3.38569	8.94354	8.36033	8.86437	66.12058	8.33134	6.30698	0.75450
7.65170	1062.38855	6.26764	61.13008	8.57637	29.77827	8.30785	43.60592	1.00000	4.92675	7.43135	9.69669	7.91823	7.80673	61.81903	6.47472	5.96961	1.42903
7.70429	1088.97994	-61.4867	56.90547	11.01048	15.43203	7.31041	13.40798	0.00000	-31.25033	5.97558	6.55235	8.61721	9.49973	32.00106	7.01215	7.02593	0.26099
8.19517	1078.71046	-93.11308	58.70998	11.48178	22.33971	8.48725	44.90602	0.00000	16.75973	8.03239	8.33292	7.32973	9.40724	51.95998	8.54871	3.42633	0.42946
8.39546	1146.14696	-2.98333	48.37123	8.30052	11.33429	8.28842	55.80113	0.00000	53.83333	10.19541	9.73751	7.23197	8.09230	38.28777	9.70218	5.65252	1.52597
6.77511	1181.08159	68.49143	54.55651	6.39080	19.42111	8.36625	36.21001	1.00000	25.80565	5.69499	3.94675	7.67988	5.84747	36.72914	4.48153	8.87490	0.15768
8.51616	1148.66802	-63.90389	32.58455	5.81588	23.24247	7.06824	42.31222	1.00000	-8.76194	5.29144	4.57209	10.35875	6.34080	74.89731	5.72776	8.35432	0.07263
8.07890	1110.61539	9.17702	47.21832	13.21319	0.81688	8.13307	35.58271	1.00000	48.78232	8.46794	9.68008	6.63368	10.02917	56.97103	6.54141	5.26666	1.38502
7.69889	1154.70581	9.15013	44.52824	6.64006	14.82757	8.82068	58.01187	1.00000	13.70727		8.66095	8.73172	7.77752	42.23985	5.64595	7.86136	0.47021
6.46234	1062.77450	-100.44843	59.32882	7.90836	19.85184	8.16656	33.97628	0.00000	20.74122	6.79841	7.05505	7.08160	6.73337	52.06816	10.66915	7.26137	0.14889
7.20448	1122.20385	-102.36764	64.60112	8.83001	10.75898	7.86476	42.25001	0.00000	31.84568	10.48605	5.33899	7.52135	5.23071	41.15853	8.68999	6.09843	0.10061
6.94284	1100.59862	-41.25528	65.42277	8.62527	-12.48786	8.04777	40.73817	0.00000	-19.32556	9.28949	8.95480	8.75714	9.69033	60.55789	10.01477	3.38102	0.76551
6.61975	1128.18149	8.64409	29.21222	8.17412	21.24520	9.30151	46.55100	1.00000	48.07667	5.95919	9.31926	6.01233	8.25861	30.89939	8.00448	6.38567	0.97012
9.58132	1108.35186	43.91385	34.41327	9.51455	-3.40337	8.11746	32.70604	0.00000	54.03876	5.47296	5.37582	6.47784	7.37777	48.36610	6.95807	5.69878	0.12726
7.24481	1191.21304	46.5813	49.58240	9.68231	3.84310	7.76683	45.47173	0.00000	54.8421	8.32171	8.75551	8.65359	5.86666	34.44364	9.05836	7.82557	0.57873
7.66144	1174.03183	-116.37697	62.61453	9.73297	6.31548	7.71185	59.17725	0.00000	33.72255	6.20062	8.25076	6.67620	9.93858	63.41171	10.15704	8.01032	0.31984
7.49529	1135.32307	-87.45476	50.36823	7.36457	3.36982	5.36877	39.91859	0.00000	41.47892	9.65904	9.85143	7.28006	8.11445	56.37035	9.91838	4.88026	1.67193
7.29236	1111.06742	-72.22625	49.10731	9.73685	7.04394	7.67439	35.02671	0.00000	18.57677	10.66650	8.39921	8.75647	5.63832	62.64732	6.35991	4.34316	0.43464
7.33570	1150.52984	13.10984	62.85337	8.67428	24.08652	8.67052	32.77565	0.00000	51.30001	9.96859	9.29295	7.89061	6.01381	38.62292	9.15089	7.82844	1.01630
8.08977	1184.41708	106.88324	37.57768	6.13468	21.70622	9.19459	47.51099	1.00000	47.90771	4.86684	7.47076	8.22189	9.30243	57.84153	8.77765	4.29491	0.25406
8.39330	1115.11298	29.47306	54.52057	11.38865	1.28842	6.58967	52.93465	1.00000	0.49113	8.25480	6.59374	5.63257	10.96401	67.23382	7.31897	2.55155	0.20654
7.07200	1144.30882	43.38531	48.89502	8.18394	13.33718	8.02832	29.23254	0.00000	9.89206	8.98860	9.40799	6.44052	6.40967	54.48238	8.16604	4.74731	1.11622
8.20895	1081.06963	-76.43941	46.73886	8.98628	-3.06323	5.96430	43.97772	1.00000	39.33427	5.98236	9.74200	7.72749	7.63106	54.71714	8.88866	5.25946	
7.57937	1064.36551	73.06784	61.60293	6.53578	8.02968	7.68142	54.71522	1.00000	25.13915	8.37057	7.64182	8.12100	6.33897	46.86667	3.41514	10.55814	0.29564
7.64160	1179.19105	17.22635	42.77416	10.25272	13.23012	7.95200	60.26860	1.00000	48.8449	8.16592	10.70889	8.26514	6.46592	30.96960	7.31920	7.93454	3.64930
6.68823	1055.98375	178.00417	52.10886	5.35021	22.12877	6.66610	52.70776	1.00000	-38.65333	7.49673	4.43983	6.67522	4.47869	31.86079	6.15066	9.62629	0.14180
8.01739	1121.79645	-0.36053	53.46901	9.40637	8.30521	8.49635	39.87966	1.00000	51.64316	6.04444	8.57444	7.99299	9.36394	66.71286	9.33031	4.94141	0.53966
7.14841	1102.40227	-77.03116	37.20610	6.28619	29.39415	6.70771	60.32572	1.00000	3.8801	8.21780	9.66209	5.82118	6.34004	39.04093	6.77281	10.84190	1.36870
6.60532	1182.27113	81.54855	56.04886	9.34551	14.74698	6.77412	57.80580	0.00000	26.2649	6.77512	7.40157	7.85005	6.71363	36.88888	8.76847	5.30438	0.29086
9.09199	1176.73408	76.03889	52.68021	9.63392	12.70944	6.68330	45.69815	0.00000	18.18158	7.13159	7.07466	8.46192	6.79984	48.45311	9.37752	8.95515	0.19971
6.55439	1058.46984	138.89585	39.63544	5.35711	10.32905	8.35999	60.87198	1.00000	36.33011	7.63083	3.16659	7.30504	3.84257	53.10349	6.12869	10.29086	0.09892
6.97756	1141.69936	86.59509	66.77456	7.98739	11.19195	8.84117	59.08055	1.00000	26.11527	7.76333	8.47462	6.34032	7.73373	40.52402	8.77157	8.21763	0.49165
7.60822	1099.17596	-73.89875	59.71939	9.99572	14.51833	7.91154	45.98787	1.00000	40.93121	8.05872	8.17480	6.51711	9.19069	44.68410	6.69227	6.68424	0.44961
9.62003	1108.30859	10.5511	49.19575	6.08255	14.73170	7.40637	39.93773	1.00000	52.47774	6.26303	5.85351	5.45556	5.91153	58.54662	6.48584	9.27828	0.14211
7.84523	1135.04554	76.11996	38.22605	8.97104	13.81978	7.63890	37.05107	0.00000	11.12018	6.94051	6.48644	8.36247	6.78885	42.99840	10.31583	9.08720	0.12595
7.78708	1134.98468	-0.91979	68.66835	5.11481	28.00067	7.22202	54.44662	1.00000	51.42708	7.57679	4.75338	6.86411	4.72787	30.82413	6.61803	8.12238	0.10017
6.01860	1178.58811	43.38531	51.11509	8.22017	12.29092	7.71686	28.63918	0.00000	9.89206	6.16068	3.76652	7.04895	5.80091	55.61123	7.60185	6.25987	0.12602
5.59343	1191.79792	1.10687	42.72730	10.63083	37.93684	6.86918	57.64419	1.00000	41.15612	7.54817	9.38205	7.19233	8.75586	43.25270	8.09458	5.00045	1.06890
8.01086	1106.22825	125.21972	37.32908	8.39972	19.75498	7.17624	55.38921	1.00000	-8.99167	7.06598	8.68626	7.61789	7.79211	60.27447	8.16675	7.52843	0.66011
5.87759	1111.23986	-120.00865	50.56884	7.84904	26.80284	6.28318	37.55472	0.00000	46.32374	5.55774	5.77651	7.79909	4.56844	32.23537	9.19862	4.97903	0.09545
8.45039	1197.28363	-97.54667	58.12498	8.96389	20.63545	7.79331	43.83012	1.00000	30.5427	6.87573	8.18812	8.22793	8.58205	46.99020	8.03863	5.61224	0.36761
8.74780	1101.59958	-1.99421	34.80355	10.12138	10.05094	6.21117	39.14177	1.00000	51.35084	5.60047	8.76089	8.49471	10.37154	66.29010	8.49145	7.36843	0.69147
6.42892	1063.77205	-93.71133	60.16013	11.94355	21.77561	7.03671	32.50860	0.00000	41.57721	7.47082	6.44809	8.59892	5.82857	72.19409	8.18840	7.04314	0.17738
7.88016	1111.96962	27.46153	58.36550	6.80582		8.37516	66.91874	1.00000	-21.44236	6.97379	10.16164	8.34655	6.59102	62.61239	8.15425	7.64390	2.15058
8.96584	1188.86684	-82.35176	57.57483	8.81835	2.95057	6.63440	62.35093	1.00000	27.71809	6.17120	10.16475	7.29001	8.18086	38.56407	6.89682	5.99215	2.18706
8.67891	1126.41881	-102.36764	43.73012	9.53897	23.32406	9.45304	32.83747	0.00000	31.84568	7.85558	6.23706	8.97000	6.55468	62.71668	7.73490	6.75037	0.17423
7.94326	1125.68800	104.1451	52.70769	8.97542	-1.40084	6.22919		0.00000	15.79408	7.47951	6.88341	5.35994	6.02687	47.75310	9.29050	7.51251	0.24765
9.02811	1131.34911	18.30056	37.52959	13.24310	24.63579	6.58984	5.59164	0.00000	50.5107	8.85239	6.97599	8.10394	7.21171	61.50750	8.97378	8.60353	0.27234
8.79515	1073.86724	28.88222	37.56258	9.68309	4.27918	6.69669	44.88594	1.00000	40.37528	5.59134	9.35906	6.40942	8.33917	60.39499	9.95801	6.74437	1.01088
8.16473	1078.00944	9.0027	57.00835		6.83687	5.77392	53.86948	1.00000	11.86064	3.01735	6.79541	7.41284	6.57539	43.11133	6.09831	9.41212	0.14571
7.61142	1071.32468	-71.10077	53.45474	6.21792	6.37903	6.99925	53.87263	0.00000	18.20854	9.99274	9.44350	7.90879	4.15606	53.61094	8.17231	6.20082	1.07173
7.52250	1188.33835	-37.03861	51.97817	10.85794	7.47324	8.15157	37.66236	1.00000	-10.90889	7.68924	11.16389	8.78511	6.45416	49.16705	7.64198	5.57354	5.72483
7.09800	1109.85467	89.20083	57.08116	7.51763	13.96663	8.87424	50.98254	0.00000	55.54028	5.47120	3.56166	8.37319	3.72981	61.84046	8.12838	5.79647	0.04762
7.60513	1180.36117	121.3152	59.91182	8.20174	11.68099	6.92868	43.41023	1.00000	14.14989	6.38961	8.13852	7.58951	9.38792	53.08214	7.14109	5.76533	0.36464
8.39322	1066.58014	13.29371	49.23691	9.65659	21.39596	8.37584	51.39796	1.00000	52.53048	8.08582	8.34283	8.68128	8.82163	43.00720	6.16733	5.11922	0.36591
7.21449	1089.58207	-46.99583	32.43458	7.50007	15.42812	7.86736	46.41116	1.00000	-22.97056	4.69465	10.11611	7.81986	8.45982	46.53234	9.61066	6.66389	1.97537
7.46404	1060.59723	145.06667	74.01213	7.51174	33.50183	6.90856	44.33109	1.00000	-37.88333	4.65287	8.27915	7.59585	8.93706	44.90768	8.39787	6.67951	0.38445
6.65417	1172.29312	-81.56929	37.25272	7.58334	2.17685	6.77989	45.70026	0.00000	41.55838	7.72559	9.32065	7.20067	6.66859	78.11623	9.69328	5.85705	0.96992
