O3	PRES	CFCs	warning	TEMP	SO2	C2H3NO5	NOx	longitude	CO	PM10	PAHs	Pb	PM2.5	latitude	CH4	H2CO	NH3
8.67238	1157.77057	78.23221	1.00000	15.31726	9.16827	0.32092	8.07866	-121.74052	7.35178	6.82358	5.76291	80.46953	11.29585	38.54491	6.80624	47.60092	8.67500
6.48990	1155.98118	70.27527	1.00000	19.63091	7.49960	0.30668	7.29092	5.51978	7.59242	7.41840	7.09292	67.34150	8.75034	51.44889	9.88689	55.68254	8.06194
9.55142	1059.58971	63.95427	0.00000	15.74093	9.03025	0.70858	6.50127	-95.36969	8.26359	8.80186	9.42690	54.25474	7.62475	35.74788	6.82395	33.89353	9.41209
5.82816	1108.11964	64.73313	1.00000	10.13378	7.44479	0.21611	6.26186	-2.98333	7.03429	4.88533	6.72494	67.16120	7.26007	53.83333	7.12614	59.71089	7.70669
9.59247	1148.48530	71.19559	0.00000	21.13840	8.72284	0.63487	6.32068	120.03308	8.14913	8.68155	7.25937	66.34057	7.54823	28.88162	4.78120	64.30116	7.37490
10.56700	1108.11159	72.37587	1.00000	0.20728	8.17344	0.81076	7.51811	124.95278	7.41868	8.95370	9.75612	71.34567	7.51789	6.33444	8.27707	46.97467	9.95484
6.07277	1060.48289	73.58257	1.00000	7.08572	7.94565	0.20587	6.09151	-79.62098	7.75051	6.79680	7.79290	37.99313	9.47249	9.15093	8.91051	43.48704	7.54427
8.92717	1138.95470	61.51694	1.00000	19.65199	8.93658	1.41104	6.69180	-2.16	8.55465	9.70918	9.65660	83.73650	10.22526	34.31	10.25132	50.02238	8.28567
7.23693	1142.83688	75.07416	1.00000	4.53933	8.75860	0.20237	8.09291	59.4839	7.58215	7.31379	7.26749	62.18788	10.32760	58.7002	7.61165	28.87822	8.45623
9.11838	1118.04593	59.20992	0.00000	20.84029	8.27086	0.32231	7.27650	-76.51552	8.17913	7.55848	10.53733	61.93139	8.07102	39.32011	7.33379	63.33271	8.43815
8.24240	1194.23090	70.50096	0.00000	4.09247	8.34696	1.83932	6.79693	38.12408	9.90630	9.90025	7.11060	62.98370	8.31247	53.77166	6.79770	53.10804	7.38960
11.01033	1152.00300	65.96668	0.00000	9.80585	7.81204	0.49473	5.15282	-66.8499	7.55787	8.07078	7.69325	44.82142	9.03983	18.03496	4.13765	34.09244	8.21804
11.20968	1173.57231	66.95793	0.00000	4.78443	9.47083	0.15764	5.51778	119.58627	7.63794	3.39260	9.69537	45.88252	6.13954	23.5654	6.91054	47.39722	7.63816
9.04319	1068.77206	86.68307	1.00000	17.25978	8.72323	0.30018	7.55327	-1.98956	7.35280	7.83759	11.35692	70.28751	10.34354	5.30383	8.47095	36.83095	7.87293
9.32119	1053.26233	70.49692	0.00000	21.14199	8.02554	0.25054	7.65391	88.18466	7.88054	7.41717	9.26782	66.46210	6.96704	22.19303	6.41944	57.91696	6.98840
7.39599	1050.78155	71.76107	0.00000	11.73434	7.96947	0.20857	7.97486	120.03308	6.87698	7.01969	9.96270	60.29444	10.07751	28.88162	6.79869	35.01945	7.49989
9.73705	1118.50373	68.55412	1.00000	17.25115	7.84351	0.26783	6.88704	83.62389	8.08515	7.37940	10.40903	39.73154	9.42057	53.30972	10.54689	41.55192	9.04733
8.42956	1101.42818	65.55042	0.00000	21.81193	10.31636	1.83026	7.40062	-93.263	7.11499	9.90893	10.02099	58.27854	8.74677	45.0408	7.50542	26.37314	9.28438
5.85539	1099.27212	78.31806	1.00000	16.81900	8.55852	0.16403	5.54802	-74.26419	7.81505	5.80506	8.84643	61.31934	9.39906	4.73245	6.68714	63.31977	9.40350
6.85001	1190.73007	66.01972	0.00000	17.08896	7.40639	0.29235	8.31994	15.28318	11.29117	7.42637	11.02950	57.22637	9.97820	-4.26613	7.31713	45.65633	7.83757
8.82494	1130.36579	69.81422	0.00000	10.75441	9.31856	0.17747	7.58934	65.27258	8.17037	6.27348	10.07658	53.03243	6.39148	58.04254	7.73794	43.49856	8.30254
8.75449	1085.83367	76.57817	1.00000	28.26060	8.61955	6.80375	6.63881	18.34717	8.93149	11.25553	8.36698	57.13916	10.89451	54.60528	11.08746	45.37645	7.80819
6.22915	1114.88489	68.39469	1.00000	17.19209	7.53548	0.14776	5.44867	5.37429	8.62142	5.43156	9.54033	32.14253	10.49447	51.03427	8.58629	36.41087	8.87299
8.86931	1104.40874	65.06460	0.00000	10.10621	6.57851	1.48606	6.95656	17.22635	7.50705	9.62759	10.85617	59.04204	6.88667	48.8449	10.41053	47.11844	8.91222
9.77186	1135.76684	75.02900	1.00000	21.22936	7.50216	4.39294	5.40436	104.09701	5.98322	10.80490	9.49449	50.02976	7.89753	-1.26424	8.63601	33.56933	9.65662
6.53251	1181.62384	68.44369	1.00000	12.72455	8.73273	0.17364	5.66406	27.06365	8.47563	5.66758	6.11281	62.12986	8.85852	50.18545	7.36586	67.58679	8.45757
6.21743	1083.98861	70.40467	0.00000	5.31041	7.50752	0.13033	7.49181	14.66737	7.46841	4.89422	11.54376	57.72984	10.15164	41.55947	7.40556	72.35954	7.70551
8.54278	1179.90321	81.86417	0.00000	11.70357	7.25925	1.92099	5.80460	117.55417	6.94789	9.92068	11.37182	56.12028	7.50291	34.86472	9.16207	43.76399	7.21617
6.25955	1086.13155	70.65078	0.00000	4.36038	7.68296	0.39537	8.71747	13.58357	7.78035	7.99905	10.42596	45.56663	9.72173	-1.63333	7.73832	48.42945	8.63306
7.04283	1071.16246	68.06905	0.00000	19.96675	8.53768	0.18330	7.35000	-94.91386	7.97901	6.75625	9.00291	50.73409	8.99159	17.94979	7.79692	36.38119	7.44926
8.07626	1149.13510	73.90164	1.00000	-14.67301	9.65342	0.27080	6.39564	-118.10583	8.51708	7.58793	12.37175	51.77001	8.95475	34.09611	11.47462	54.58128	8.40168
12.51101	1101.87623	63.18737	1.00000	9.24605	9.81250	0.22652	6.28847	75.37991	7.02599	7.19216	9.32545	32.66910	11.35412	25.75728	7.19561	70.80479	9.62098
9.35750	1147.00427	73.70673	0.00000	10.39604	7.56671	8.47638	7.04019	100.04427	7.34034	11.48276	8.00821	52.27452	10.66358	13.8196	10.23563	50.91139	9.07203
10.90710	1197.06707	74.84568	1.00000	16.68258	9.07169	2.90668	6.10868	51.0193	8.48746	10.35240	8.10235	52.22230	11.05680	35.6803	8.18296	51.84728	7.47126
6.22885	1150.17424	66.26649	1.00000	8.47326	8.05461	0.19428	5.08729	4.18333	7.74850	6.56058	6.16180	68.90811	8.98497	7.6	7.69725	22.77878	7.44695
8.80978	1140.13629	73.39394	0.00000	20.31253	6.88421	0.18177	7.95281	7.2278	9.74697	5.84007	9.15464	34.84263	11.33725	50.64336	3.63025	29.78144	8.79775
9.05495	1128.01903	69.91348	0.00000	14.23109	10.95454	0.34054	7.47301	46.83187	9.06614	7.32416	11.44733	83.42882	7.07885	14.53767	8.83870	53.49535	8.60486
7.86040	1122.81162	80.78662	1.00000	0.86545	8.53842	0.86015	7.92074	-93.71133	8.19888	9.03569	5.06700	75.81533	9.78619	41.57721	5.75831	44.48007	7.32140
6.52760	1088.49872	76.67952	1.00000	3.97309	10.44645	0.25445	5.31612	101.02083	7.58752	6.04198	7.74665	39.50866	10.28468	4.02219	6.80130	71.99678	8.06567
7.03135	1068.56123	75.44351	1.00000	19.02170	7.77785	0.22222	6.77686	-42.98194	7.68820	6.62788	8.30173	68.39816	11.39425	-22.53722	6.88504	42.26028	7.31302
8.85160	1130.82507	74.79754	0.00000	17.89030	8.76386	0.24613	4.90010	-99.73314	8.11433	7.06851	8.92315	53.79834	8.40201	32.44874	6.55300	54.71142	7.52965
10.15931	1124.99335	76.84298	1.00000	17.46271	7.76194	0.47203	5.41188	-71.8023	6.63492	8.20374	11.11797	47.74767	8.40745	42.58342	7.98154	35.25147	9.91831
11.03905	1189.65811	71.87585	1.00000	25.80391	9.60417	0.83448	7.56421	-80.58556	7.93116	9.12026	8.28912	43.44934	8.63489	22.98212	10.81966	51.15803	6.18073
7.15361	1161.42710	63.09660	1.00000	10.96673	8.43132	0.36160	7.39557	88.18466	8.00273	7.83897	7.39679	79.87986	10.16655	22.19303	8.63428	54.38518	8.22212
6.80159	1183.54808	83.52195	0.00000	24.91140	8.56962	0.13648	7.49803	4.91667	8.71245	5.83882	8.63129	52.23326	10.50691	45.73333	5.28145	77.83076	9.01291
5.63536	1099.33219	64.23292	1.00000	13.85807	6.91957	0.13509	5.32817	-82.35176	7.52293	5.59819	8.41567	54.80726	9.28106	27.71809	7.43840	41.56239	6.79904
9.96298	1141.69645	56.35382	0.00000	5.90116	7.69614	0.20338	4.42206	-9.24671	8.44272	6.87190	7.46612	41.11457	7.70163	38.72706	5.36587	54.84686	9.00434
6.20872	1127.82586	72.44354	0.00000	27.47179	5.93989	0.17060	7.47650	1.10687	8.81270	6.20202	13.38122	49.00839	10.43322	41.15612	7.36201	59.20860	7.55033
6.87670	1142.06077	73.57884	1.00000	13.42575	7.83132	0.16469	7.26097	43.38531	6.94007	6.47782	8.65694	47.25905	10.30332	9.89206	9.87012	50.26826	7.85623
8.93603	1125.85517	64.90202	0.00000	16.66243	10.06104	0.24200	8.75016	114.51667	7.89949	7.08154	12.53900	64.48468	7.26730	33.78333	9.49567	74.55400	7.92333
9.24973	1184.11312	74.89145	1.00000	10.75390	7.51691	0.30489	7.74495	117.27583	9.67295	7.68632	4.63945	69.36256	12.69118	35.64889	6.34804	69.21151	6.98958
9.18979	1062.01115	74.74054	1.00000	7.62413	10.70468	0.40028	7.36860	56.36091	7.41607	7.95323	10.93912	70.58834	10.25653	51.78771	8.97093	42.76813	7.42724
5.20303	1113.57878	67.02299	0.00000	-4.47963	8.32529	0.15274	4.55596	-95.63079	9.02973	4.03785	11.68579	63.21090	9.36862	31.76212	8.10166	53.28725	8.83589
7.97775	1068.30522	81.62651	1.00000	10.55717	8.68435	0.38452	7.63065	-2.16	8.74336	8.22562	12.02655	64.73159	11.64834	34.31	8.28502	53.11692	9.65993
8.42929	1129.97303	69.53427	1.00000	7.17281	8.31903	5.01561	7.90242	2.2469	8.64283	10.94201	8.76492	43.99275	9.56214	48.90472	11.25557	62.28118	9.37368
11.45332	1120.50035	68.68694	1.00000	14.67524	8.32129	1.07643	5.25036	72.68533	7.37103	9.25071	8.93960	51.57047	7.29380	22.75218	9.46269	30.36759	8.13402
9.03624	1183.19838	78.06925	0.00000	18.58215	8.76802	1.26905	7.21899	91.00632	9.66318	9.47339	8.58601	60.08836	9.48491	26.32293	4.98577	55.50833	7.13042
7.28282	1098.48441	72.09979	0.00000	19.03982	9.87840	0.36897	8.19116	4.63031	7.75211	7.99491	9.08095	51.08364	9.43580	43.67681	7.44038	42.37339	8.72988
7.37048	1154.51559	58.65635	1.00000	21.15060	9.91050	0.24921	6.95876	-35.71667	8.71263	7.33362	5.89095	62.30189	9.88006	-8.66667	6.93256	36.33699	9.15772
10.97987	1101.33540	76.03331	0.00000	8.76465	7.34340	0.28048	8.93157	133.42825	8.30733	7.86947	10.16928	58.38315	6.34760	45.47885	6.71606	56.37979	8.65482
8.10706	1133.84704	85.01189	1.00000	8.42244	7.71868	0.17574	10.16266	99.1625	9.79813	7.12413	4.45329	60.95352	7.79348	3.3285	5.92081	53.98184	9.57166
7.46305	1073.95784	76.24536	1.00000	9.10487	7.91780	0.26042	7.49150	-73.81669	9.85326	6.34613	4.93285	43.92368	9.03830	45.44868	6.16375	35.53321	7.03476
6.33399	1104.55435	68.04237	0.00000	12.20652	7.84856	0.27455	7.37709	137.4	7.33246	7.01485	4.92944	55.25430	10.49694	34.81667	4.34333	51.17603	
7.69648	1133.13562	67.71679	0.00000	-1.62131	8.58447	0.18477	9.55907	9.15013	8.75880	6.29818	8.91492	65.95150	11.30907	13.70727		43.54579	8.30038
10.00975	1135.94819	70.22936	0.00000	21.40253	6.78230	0.19603	6.81155	115.70111	8.96337	6.69259	11.07528	67.43077	6.83640	37.73222	8.52602	59.18365	8.14204
7.41635	1085.84590	71.05259	1.00000	25.49276	5.83417	0.15293	8.27583	12.84052	7.53671	4.12967	5.46417	64.24848	7.42471	45.78071	6.48566	64.70321	8.18012
8.10132	1109.53183	79.77274	0.00000	-0.64540	8.39410	0.13434	7.28146	97.01124	9.40166	5.35581	6.12525	53.19409	10.90955	17.30858	7.31379	50.63521	8.63907
11.57653	1181.08045	80.84500	0.00000	-7.23209	7.85046	0.13347	9.39860	24.04142	7.17007	4.54573	12.68020	46.14409	3.49667	54.39635	10.31487	55.23814	7.32912
10.76170	1135.62737	84.50997	0.00000	-6.91568	8.49109	0.13914	5.59260	-1.48119	8.21889	6.54610	7.82019	92.79894	7.27059	53.0233	5.18925	76.07721	8.17768
10.61235	1080.90268	63.51106	0.00000	17.91370	6.13485	0.35921	6.36053	5.37429	8.94111	7.93271	8.40659	48.84755	8.79694	51.03427	4.79227	26.85512	9.04491
9.96425	1175.09071	78.13674	1.00000	10.98285	8.08819	1.08919	7.01880	-122.86705	8.03212	9.24812	9.58019	50.57886	9.99656	45.49428	8.75740	47.24330	6.84242
7.38699	1110.01250	68.29992	1.00000	11.35695	8.26149	0.27906	5.87620	18.34717	9.61829	6.64029	6.25520	39.61891	9.80323	54.60528	6.77009	82.66389	10.03519
5.54736	1072.66561	72.50175	0.00000	12.11160	7.83696	0.03940	6.47895	-35.71667	10.35839	4.95950	11.72063	62.52720	8.94089	-8.66667	9.20646	47.41171	9.58793
8.63609	1173.78169	77.57960	1.00000	10.24538	8.79444	1.23495	9.12970	73.08333	8.92136	9.43466	5.55064	53.12518	10.66380	19.21667		35.79120	9.57429
8.90784	1084.46361	68.01091	0.00000	-0.90825	8.58352	0.62530	7.42125	99.1625	9.99975	8.48231	13.15196	67.11855	8.27055	3.3285	9.35633	38.13621	7.92187
8.33969	1104.36262	71.79404	0.00000	-0.72567	7.94217	0.14594	7.51145	8.91229	8.42291	6.30541	10.45915	77.41923	5.40050	49.13645	8.91261	40.36767	6.29509
7.07798	1114.87281	76.49447	1.00000	2.20458	8.96821	0.19841	6.86092	78.15794	8.60300	5.38797	8.03128	72.32596	10.06398	12.1277	7.09308	44.04117	9.24504
8.78600	1076.71910	67.42990	1.00000	8.86094	8.59660	0.60196	7.09869	-0.91979	6.46803	8.72110	10.52788	48.55176	10.10279	51.42708	9.95632	59.41919	9.65257
7.94999	1079.31751	71.67267	1.00000	-2.10725	8.35214	0.20347	7.71141	-79.62098	7.61103	6.14491	6.35666	70.08714	8.95502	9.15093	4.23855	54.14291	7.42215
8.87700	1068.36275	72.33762	0.00000	10.64207	7.38949	0.14364	7.30346	55.4504	8.04847	5.57228	10.71249		4.98889	-20.88231	9.11056		8.88945
7.64876	1129.90067	77.82621	1.00000	7.76698	7.36609	0.37423	7.08284	20.22625	9.35860	7.88083	7.16023	34.87820	10.99604	30.75545	5.55080	52.61566	8.56414
7.05936	1126.87927	65.40259	1.00000	35.51277	8.31453	0.16311	5.75537	117.59152	7.33526	5.69142	8.77862	81.77175	8.71233	3.31332	7.35504	35.29984	7.77821
6.65715	1175.30488	64.69148	1.00000	11.19555	7.80075	0.57530	7.38694	9.5586	8.80251	8.54606	6.95016	50.62061	8.62322	54.52156	5.73749	59.13487	8.82271
11.83847	1152.16618	67.85207	1.00000	7.00810	7.26401	2.78743	7.88683	-1.60452	7.73445	10.33213	7.10002	40.03040	9.31948	42.06166	8.67367	39.90494	8.69665
10.21801	1141.55411	85.68125	0.00000	14.51406	7.44427	1.11891	8.56958	115.70111	8.40768	9.33090	8.24108	40.46429	9.15432	37.73222	10.45207	25.49417	7.74701
9.64494	1172.82740	67.52401	0.00000	8.03015	8.06282	0.24550	6.77196	142.45778	6.91420	6.85184	10.50787	55.86624	7.62429	44.35056	7.75802	46.78166	8.91483
8.22087	1088.86600	60.72395	1.00000	28.76230	7.36677	0.51806	8.09376	-71.8023	7.25100	8.48427	11.37599	48.95775	10.71453	42.58342	9.36364	77.27033	9.72317
11.36449	1137.21260	84.92381	1.00000	23.32755	7.50369	7.51135	8.88448	-71.19901	8.43162	11.35591	6.48353	47.28996	10.54275	-30.60106	8.92556	62.11517	7.28251
9.19064	1140.37011	68.50662	0.00000	11.59375	8.07063	0.33013	8.39183	29.00974	9.66518	7.61988	10.07322	40.98104	7.85257	-24.19436	6.25278	55.73430	7.53864
7.57322	1069.23304	61.32895	1.00000	13.86251	8.70799	0.73517	7.11625	-37.93278	8.35701	8.84472	6.98689	44.38430	11.25789	-11.48472	6.11516	51.72928	8.38295
9.42601	1121.53666	63.17768	0.00000	7.06305	5.96501	2.23534	4.44389	99.89166	9.28976	10.09028	9.40214	52.56732	9.28799	15.46063	10.46441	27.96044	9.19948
5.26688	1160.02267	63.66925	1.00000	34.50828	8.86073	0.13855	7.30403	16.43915	9.68442	5.10256	8.01512	48.67229	6.33960	43.50891	9.33167	47.80381	7.82692
7.82412	1073.23963	78.33736	1.00000	11.31572	8.09539	0.35583	8.25183	3.64633	8.40498	7.98586	11.10124	61.00386	14.24870	6.8485	9.11112	38.75840	9.10800
5.73052	1051.79485	64.27111	0.00000	16.18002	8.86306	1.35404	3.26720	2.18967	8.97427	9.55568	5.92079	68.48766	11.90870	48.8765	3.35308	47.32097	8.98226
8.65291	1075.22374	71.46074	1.00000	8.01959	8.54710	0.79751	9.03417	72.93924	8.28144	8.93351	9.80686	70.78742	10.01169	18.87813	11.16051	36.81848	7.60987
12.18097	1151.49787	77.62862	1.00000	41.16249	7.47942	0.20726	6.95783	-79.62098	8.32793	6.88395	9.21680	62.57959	8.19530	9.15093	9.42979	38.24821	5.94076
8.81354	1198.53009	88.15770	1.00000	32.41579	9.89156	0.16686	7.38491	-86.77917	7.31058	6.62750	6.44760	42.93240	11.27264	36.02506	3.85980	54.78614	7.17660
6.36647	1104.04251	73.59374	1.00000	23.79415	10.28679	0.53621	5.44775	51.67462	8.79078	8.51242	6.26695	55.13473	9.76394	32.65246	4.38977		7.42914
7.33766	1099.36779	55.99587	1.00000	24.53317	10.03449	3.34114	10.30833	-117.79394	9.33411	10.53778	9.57835	61.56404	11.69021	33.76446	9.57868	53.99459	8.03836
7.58415	1175.70860	70.26003	1.00000	9.85365	7.89264	1.39832	7.18805	72.93924	8.43126	9.56483	6.30322	13.53639	10.73581	18.87813	7.05827	68.28060	6.95578
9.04726	1169.36795	71.22349	1.00000	17.21399	8.52978	8.06790	4.25898	-72.86843	8.10546	11.42660	9.95781	44.17048	6.97970	41.27621	9.15068	26.12126	8.40448
8.47202	1116.65214	60.12188	1.00000	7.80940	8.43362	0.42960	6.68805	2.1699	7.19865	8.00729	6.74428	67.74267	13.74830	48.98994	9.62275	56.59912	9.52270
6.83318	1164.58808	70.90191	0.00000	5.03501	8.20472	0.40396	6.93991	-116.21677	8.01596	8.07926	8.28134	42.24898	8.16219	33.7207	8.63515	48.59764	7.64911
9.35839	1148.17895	78.76104	1.00000	2.44467	9.55874	2.30664	7.48181	-0.59543	9.49671	10.11436	9.15701	81.69629	11.67965	44.80477	8.46498	33.94503	10.71554
9.90700	1141.86467	65.52356	1.00000	34.25841	9.73148	3.50683	4.09765	8.77155	9.21228	10.56330	9.11930	39.79594	6.58347	50.23019	11.25635	32.04621	7.51082
7.11171	1093.91757	82.25716	1.00000	3.31537	8.12488	0.32332	5.67262	60.70278	9.07068	7.34976	8.74515	48.77905	12.47968	55.75556	7.10210	47.15832	7.46885
6.54448	1170.32698	64.13023	0.00000	23.06768	9.20583	0.28135	5.99185	138.31667	8.45863	6.90487	12.47918	50.99473	9.03507	36.65	9.01021	57.30137	8.37124
7.25561	1093.97073	67.28552	0.00000	21.21085	7.18740	5.55609	7.30697	16.54165	10.33174	11.04779	10.56127	61.45289	10.08844	68.79833	9.50913	76.11966	7.05535
5.74208	1144.58706	78.16955	1.00000	12.15835	6.07952	0.12709	6.19275	-76.72803	8.73420	6.57512	9.10302	50.90277	9.51917	39.32288	7.90540	37.62984	9.40102
7.87114	1161.89428	67.49058	0.00000	7.72381	8.46852	0.61287	4.61208	1.26738	8.11919	8.69351	7.09036	52.88241	7.80831	51.84819	7.51711	54.71411	8.44575
8.84409	1167.95947	78.11863	1.00000	1.34571	8.15811	0.19412	9.04256	-42.98194	8.91224	7.07996	10.71731	37.19235	10.30255	-22.53722	11.00920	59.18033	8.50456
6.90287	1082.43648	72.37770	0.00000	15.06109	5.90774	0.81220	5.15393	42.7125	8.50479	8.98750	9.96462	50.12741	6.80444	11.15583	10.40985	64.32345	8.14713
8.43111	1095.55415	70.09949	0.00000	3.88991	6.80385	0.55435	7.28367	2.95924	6.07568	8.58070	8.44177	40.63121	7.48458	36.76775	6.12850	38.74029	9.00339
8.81241	1092.52729	80.10224	1.00000	7.42422	6.17133	3.46122	6.09572	35.23388	8.22680	10.53872	9.17958	48.75245	7.65381	31.78336	11.32257	38.44457	8.38411
7.72339	1110.24604	83.27261	1.00000	12.32739	8.79217	0.15809	8.24842	9.5926	7.90460	5.34939	7.33772	56.12485	9.20830	52.86147	7.76031	15.20665	8.42884
7.93763	1140.34834	66.29289	1.00000	15.43947	7.86324	3.13363	7.66342	16.43915	8.09241	10.46677	10.02078	68.51667	10.67204	43.50891	9.58622	48.86180	9.43519
9.11542	1107.39531	70.07058	0.00000	22.27064	8.64042	0.27130	9.38749	151.08057	8.98952	6.16710	8.89872	57.12882	10.62318	-33.79176	5.06856	38.57708	10.10870
9.46579	1167.23380	76.24509	1.00000	9.52635	7.05000	3.29228	6.92989	-86.19903	6.27745	10.52403	8.85417	47.95436	9.76206	11.84962	9.72794	44.92298	7.51682
9.01358	1178.85396	62.84840		7.14930	9.02769	0.17447	7.28529	-73.89875	8.93973	4.48907	10.94109	50.06165	6.11139	40.93121	8.47852	47.53857	8.16422
8.94490	1173.72165	76.10099	1.00000	13.45728	9.10926	1.69907	6.51751	37.00438	7.31108	9.83416	9.69639	62.91865	10.26065	-7.60361	10.20150	58.78475	7.53359
6.11528	1123.74213	71.89544	0.00000	20.61678	9.34414	0.20847	6.49444	9.20427	7.56582	4.37407	9.40740	50.71593	10.42546	48.49144	6.28533	48.97559	6.20128
9.41248	1184.78888	78.55812	1.00000	22.90902	7.55591	20.99023	7.25006	112.01667	8.09318	12.39634	7.67216	53.63208	10.51496	-7.81667	9.78234	52.94408	9.68007
12.11794	1155.25440	82.92782	1.00000	13.64467	9.68595	0.94334	5.84829	-87.66561	9.17636	9.15233	8.66915	54.71875	9.15850	41.8542	6.28908	46.50527	7.74598
7.12370	1145.49267	70.43966	1.00000	17.62221	7.43177	0.18522	7.59431	3.87723	7.26025	6.66719	7.12981	62.19554	9.09989	43.61092	9.43608	92.98123	9.02989
8.05725	1060.06541	79.68447	0.00000	30.08807	6.62681	0.16568	9.10211	2.61667	6.72855	3.79756	11.17526	51.87422	4.29821	48.98333	9.26902	64.18044	8.81369
10.38535	1110.63126		0.00000	14.60916	8.54795	0.13489	8.62324	20.22625	9.68700	4.85055	10.27003	56.80949	4.51560	30.75545	7.84705	64.77531	8.06782
7.05533	1143.97722	65.59147	1.00000	8.65957	8.33771	0.23718	5.38099	101.96857	10.25040	5.35664	7.28801		11.10584	4.88441	7.27160	47.71744	8.51763
8.08202	1126.32752	69.40350	1.00000	20.11699	6.30313	0.16823	8.81743	-71.19901	9.09697	6.34682	6.34779	55.70689	9.92258	-30.60106	8.41080	60.84136	7.92843
11.39279	1166.38953	64.92926	1.00000	22.96721	8.01626	0.63665	7.59741	7.973	8.15512	8.65342	8.16633	37.22193	10.95519	51.168	8.05224	47.59676	7.48960
4.56747	1139.77651	89.02642	0.00000	10.60359	10.03681	0.46292	5.54471	-73.20483	7.89726	8.23692	13.12268	61.68082	8.20757	41.16704	10.84001	72.35269	8.82837
6.24153	1076.97019	75.75278	1.00000	26.24428	8.98239	0.17595	5.02339	151.08057	8.05533	3.05700	8.78783	55.83387	10.27172	-33.79176	10.65782	44.15582	9.09007
6.55962	1065.20300	94.17874	0.00000	8.12150	8.45671	0.10400	9.78588	-88.64235	7.46219	4.42514	10.43973	48.42470	11.99788	46.09273	4.69502	29.26489	7.19150
7.85923	1195.54626	73.59366	0.00000	12.27960	7.87867	0.56890	6.80974	7.00417	7.11900	8.37732	9.89610	43.20266	8.61275	52.26083	8.05198	35.36789	8.51448
6.18271	1100.78424	66.97808	1.00000	0.77983	7.40122	0.29584	6.69259	-79.59415	8.06183	7.81841	7.14833	58.20123	7.86796	-2.13404	6.48761	45.54171	8.89258
10.64412	1179.30048	62.97388	1.00000	17.06010	8.03416	0.00000	8.18747	5.37429	8.36963	5.09524	9.91768	69.90547	5.22061	51.03427	7.27709	52.73511	7.23711
6.68095	1119.47465	70.38052	1.00000	17.07720	9.00109	0.44141	4.73604	-81.79819	9.18642	8.25933	4.90412	55.55452		41.48199	6.47132	58.09723	8.78354
8.78952	1107.80440	69.85448	1.00000	13.79914	7.17942	3.96492	7.24018	89.20083	7.61316	10.70801	9.05740	56.96951	8.88621	55.54028	11.27286	26.38891	8.34693
6.53247	1121.39025	69.39939	1.00000	1.02689	7.69870	0.13930	6.23223	30.38167	9.85844	5.89199	10.33794	57.52658	11.89011	59.80917	9.85460	60.92487	7.56899
5.09223	1178.70768	69.56563	0.00000	26.98278	9.94348	0.21462	6.70573	51.49621	8.45242	5.74742	13.77100	52.19998	8.33783	36.64852	11.02926	48.77011	7.19517
8.50330	1149.35836	68.68490	1.00000	7.24564	9.34013	2.56957	6.98472	2.12213	9.19782	10.25543	9.80415	58.98901	9.40095	48.8222	10.05860	38.39618	8.70420
10.01848	1151.16786	78.57118	1.00000	-2.95249	8.01594	10.95064	8.85224	89.20083	8.38544	11.74139	6.56843	48.77788	9.39045	55.54028	11.13399	42.30077	8.00245
8.33336	1161.81961	67.52376	0.00000	23.91960	9.00137	0.69872	7.80953	151.08057	9.82097	8.77158	9.54913	52.62355	9.52916	-33.79176	6.52799	40.82714	7.65408
