TEMP	latitude	warning	CH4	longitude	CO	PRES	PM10	PM2.5	H2CO	Pb	PAHs	SO2	CFCs	O3	C2H3NO5	NOx	NH3
35.96634	22.37066	1.00000	7.47137	114.10479	8.83566	1198.19489	5.69394	8.80982	42.58044	44.35015	9.00044	7.59225	59.93839	9.83403	0.12567	9.35231	4.96349
14.80799	-14.66463	1.00000	8.22533	-52.35558	5.64013	1089.01953	4.15099	10.23763	39.92946	54.25538	5.98478	6.57409	40.20764	8.36747	0.11551	8.71721	7.98330
12.79486	39.72943	0.00000	4.41970	-104.83192	6.61528	1098.12689	10.19702	5.25345	52.71406	42.12393	5.35583	7.30333	51.66021	6.94954	1.31141	5.59643	8.81618
15.09504	41.77583	1.00000	8.49288	140.73667	6.41348	1103.32139	6.90396	10.49236	38.53556	52.64670	4.42489	8.00756	56.77189	7.69518	0.10064	8.02775	5.12987
12.92216	12.18441	1.00000	7.27312	18.69303	6.77965	1117.68887	4.95340	6.34920	59.36627	39.11573	8.07068	7.25669	53.44421	5.57727	0.07576	10.43798	7.31616
8.80716	39.96097	1.00000	7.04404	-75.60804	9.50167	1081.55514	4.87008	6.44509	50.02113	63.82165	7.24989	8.48760		5.57367	0.11153	11.31280	6.79581
20.03809	-0.71667	0.00000	8.99098	-48.52333	7.24629	1100.38809	7.71691	10.34666	51.19163	44.31098	4.26455	8.07248	28.15297	7.24723	0.19313	7.01663	7.80092
27.15926	30.29184	1.00000	8.48998	71.67164	8.35811	1058.66463	5.79225	9.25961	37.48878	28.97779	8.62797	8.41410	64.28469		0.12371	9.50358	6.68073
13.04265	-3.5403	0.00000	8.45613	118.9707	10.17307	1075.55707	10.67651	7.71478	59.39920	32.58382	8.33882	8.87312	40.49610	7.30323	2.05691	7.80536	8.94956
28.55095	11.12018	0.00000	4.43773	76.11996	6.27893	1067.10106	11.41272	5.58860	50.99730	45.84464	5.62681	6.00317	79.64904	7.50036	4.21415	7.46487	8.39754
28.30438	9.535	0.00000	7.96623	-13.68778	3.01127	1054.26628	5.26345	4.23725	25.05071	42.97092	6.13659	7.23135	60.94256	8.40869	0.09318	5.00601	10.98685
17.02566	35.6803	1.00000	6.57837	51.0193	5.96459	1081.64369	5.39288	6.98797	55.48883	47.19326	6.49159	6.65054	70.68442	7.43401	0.13178	9.76256	6.52714
3.37305	-38.16604	1.00000	7.45087	145.13643	6.58822	1102.28364	4.34014	8.93490	56.48620	54.36249	3.29212	8.96900	55.78609	7.40858	0.08969	9.70154	4.10809
8.20121	53.38333	1.00000	8.27724	-0.76667	4.23102	1199.46580	8.12560	7.42107	55.79639	41.23290	7.46087	8.23728	42.47064	6.47984	0.19441	7.87123	5.92833
3.93778	41.57439	1.00000	5.63164	24.71204	9.50164	1170.33106	7.19035	8.82031	43.03679	13.91142	9.96645	8.65257	53.67111	8.94681	0.10501	7.46833	4.59076
-0.30992	33.95015	1.00000	7.40243	-118.03917	7.10421	1108.63967	7.68804	8.11385	57.76198	52.96971	8.59313	7.44441	48.78087	7.08625	0.21153	10.44007	8.72527
5.51922	27.92333	0.00000	7.20715	118.53333	10.96594	1189.92082	9.25228	7.24125	48.84181	49.75401	6.01072	6.80048	37.52582	7.43158	0.56564	8.82927	10.55258
18.56159	54.60528	0.00000	6.83933	18.34717	11.07514	1074.23052	7.56833	6.75210	66.46772	43.47897	6.62931	7.74966	50.77652	7.85642	0.16317	8.98603	9.47298
-7.13720	43.1122	1.00000	8.48471	12.38878	8.58251	1074.59753	6.06567	8.29299	61.19837	45.24697	8.05806	6.95178	52.83798	7.79330	0.08951	9.61733	5.41490
16.05693	6.33444	1.00000	8.79400	124.95278	7.85137	1090.68831	5.27407	7.37173	43.13586	49.20170	7.46659	5.88643	56.60375	8.69586	0.08276	10.16634	7.06973
25.70108	40.1675	1.00000	7.02166	34.37389	8.89703	1086.76903	8.13919	8.48070	57.10775	62.22994	5.29692	7.76056	67.46709	7.57808	0.25480	7.44322	8.89654
20.82150	51.84819	1.00000	7.51139	1.26738	9.22703	1150.41759	4.43105	7.00117	42.46554	33.53755	5.17811	5.91075	60.64875	6.65899	0.06314	12.09070	5.01584
12.55596	34.95303	0.00000	6.94952	-120.43572	7.35784	1183.50557	8.78193	6.95470	53.36183	63.83915	6.55965	9.20945	27.55833	9.63053	0.36833	5.84417	8.17921
20.44909	22.98212	1.00000	7.74325	-80.58556	5.90079	1148.74535	6.36806	8.58159	44.47944	41.65319	7.50845	7.19885	67.03026	6.14891	0.06871	7.45567	5.95067
9.52253	5.30383	1.00000	5.56671	-1.98956	6.91847	1128.89926	4.62153	8.10827	44.05096	42.34178	6.78675	6.82800	45.74276	8.41553	0.05815	9.21132	5.49744
-3.89775	43.61058	1.00000	8.71641	1.33467	5.91664	1139.59923	5.68598	7.97266	33.37948	50.90183	8.99144	7.28773	48.52475	7.31993	0.10982	9.68031	8.89020
20.39005	3.27833	1.00000	5.05103	32.88667	9.73261	1059.78761	3.15988	9.13493	49.09030	21.58740	4.06530	7.19066	33.77572	7.46212	0.07100	10.28399	4.51641
17.31218	10.22677	0.00000	8.02931	-67.33122	7.61609	1057.86722	7.79686	9.64469	46.16449	46.48235	7.65164	7.84282	35.64410	7.47842	0.13498	8.59135	7.91028
12.14505	40.34912	0.00000	5.95582	-111.90466	8.48091	1114.17007	10.01421	8.76138	55.24914	31.47611	7.47204	6.39436	82.40125	7.66587	1.05266	9.87396	9.48598
10.66115	44.99012	0.00000	8.09870	-123.02621	7.77853	1088.91820	5.27163	7.98043	47.95883	28.69606	7.33322	8.02829	61.90375	8.55308	0.09748	4.60227	9.66641
29.65977	12.97389	1.00000	6.27951	123.99333	5.93125	1126.23490	6.61407	7.17678	36.46948	40.20340	5.88448	6.72610	73.41412	8.35576	0.14758	8.44545	3.99410
23.96811	42.50729	1.00000	6.19073	1.53414	4.86493	1066.11320	5.10009	8.33978	43.62625	43.86258	5.46207	8.44157	61.30096	6.13663	0.09289	8.79137	6.05587
10.83711	-34.74785	0.00000	7.34885	-58.70072	7.46812	1081.76584	8.31772	10.18960	59.67501	43.02305	6.65881	7.14812	48.67340	9.22141	0.28621	9.31664	7.73448
3.26603	-3.5403	0.00000	6.32674	118.9707	8.90632	1080.46989	9.20093	8.62823	48.25972	39.09439	6.54073	7.53613	73.01321	6.98099	0.55198	8.47682	9.38032
6.72112	-0.71667	0.00000	7.81285	-48.52333	9.83812	1071.87662	9.28316	8.42050	29.26893	38.65037	6.67190	8.24309	42.79031	6.22415	0.60382	7.61828	8.45331
40.10430	40.1675	0.00000	6.54365	34.37389	6.34459	1197.58527	10.47837	6.25609	28.25083	40.35210	4.89187	7.60476	57.17824	7.39805	1.72646	6.50504	8.82912
3.79235	38.72706	0.00000	5.95164	-9.24671	9.10013	1132.30534	9.16335	6.98589	35.61067	30.89902	8.44755	7.33510	31.09094	6.27917	0.51320	5.89581	6.79144
7.75361	43.35071	0.00000	6.90117	46.10925	8.17965	1098.44368	9.38665	9.36376	37.12682	73.61020	6.53129	7.71659	30.36547	8.92009	0.63692	8.77895	9.51964
2.93168	40.63316	1.00000	9.58560	-74.13653	9.19662	1198.31297	6.44308	6.56681	22.58663	38.82833	6.78005	5.29283	46.28397	7.38702	0.11643	8.81606	6.88886
30.91640	40.94065	1.00000	8.62936	-73.99681	2.46147	1165.73100	7.98739	6.03812	29.86690	35.66199	9.76342	7.94846	81.19959	7.18092	0.25159	9.07891	9.54704
15.26414	42.50729	0.00000	6.65390	1.53414	8.35034	1068.49830	4.76672	6.83274	59.31022	39.50903	7.86449	6.88862	47.70300	8.06107	0.05282	9.12591	6.40796
39.52159	44.35056	1.00000	5.90743	142.45778	2.20004	1107.90705	11.35736	5.62830	75.29287	56.13978	6.77371	7.10375	33.99534	7.78380	3.98078	8.86857	5.75481
20.18275	37.19723	1.00000	8.71231	122.05228	10.68708	1130.75468	6.22837	12.52712	52.55700	52.90857	10.05020	6.01296	37.41468	5.95951	0.04592	7.11561	5.17918
18.17734	9.58126	0.00000	7.68521	8.2926	7.82314	1175.17647	8.52811	9.21775	40.94514	37.69374	6.80223	7.06494	63.29856	7.87121	0.32562	8.92337	8.38047
9.63094	38.45598	0.00000	8.46029	48.87498	6.12653	1119.75432	8.20479	6.80498	58.80677	41.12758	5.32911	7.06495	58.39474	7.17174	0.27096	5.53538	9.20768
-1.75967	6.46346	0.00000	6.16603	-2.31938	8.77665	1075.82483	7.30052	8.95149	58.22957	59.37667	6.53266	8.54578	74.61629	9.16097	0.13466	7.80745	7.16979
17.74587	33.92866	1.00000	4.95336	-6.90656	5.83406	1056.25410	6.53500	8.92311	54.73626	11.72207	4.26944	6.29591	25.21706	6.58554	0.11095	8.33106	4.18810
13.79126	26.32293	1.00000	6.84064	91.00632	9.23455	1086.84635	3.26640	9.44043	56.03279	46.94180	6.34766	8.87163	27.41753	5.61654	0.12799	10.27808	6.73508
19.74250	25.92493	0.00000	6.98269	73.66633	7.48559	1128.81213	3.15919	10.02298	37.28333	50.80116	6.49877	8.08963	55.76844	8.07563	0.10815	8.53742	6.05593
4.74648	20.88197	1.00000	7.20791	85.83334	8.56107	1182.24071	5.28488	11.98469	55.16928	39.03287	10.03833	8.47407	60.91710		0.09248	9.17921	6.35687
27.49777	29.98869	1.00000	6.62086	122.20488	8.22846	1169.95442	4.13465	8.13655	45.49063	46.04135	9.13384	7.47665	77.51018	6.56461	0.11025	9.51272	4.12997
6.34199	48.98693	1.00000	7.38495	2.44892	2.99040	1133.80213	8.56607	8.23513	29.84127	51.86998	5.50979	7.32973	52.41756	7.72449	0.33616	7.51729	5.48291
13.00956	-31.25033	0.00000	8.08949	-61.4867	7.56373	1178.08547	10.83460	7.32109	46.76455	45.73758	5.36498	8.18433	63.83503	8.08187	2.37779	6.51197	7.73226
26.28770	4.88441	1.00000	7.36131	101.96857	8.99833	1119.82172	6.14487	8.05156	58.92516	49.87732	8.81759	7.85531	54.78599	8.52858	0.08690	9.10612	4.95269
5.29891	31.84568	0.00000	8.99426	-102.36764	7.80808	1093.70162	8.20580	9.90380	31.79590	12.37500	4.81518	6.12435	36.29356	6.68384	0.26016	8.06786	8.24084
15.51138	43.83125	0.00000	8.74578	5.03586	6.00352	1054.02792	10.39409	6.11588	36.33512	68.66431	5.31723	6.26392	66.25307	9.34292	1.58364	6.68923	8.35128
21.90333	27.9247	1.00000	7.33966	78.40102	10.08238	1125.15304	7.35341	8.82487	30.07034	56.58909	9.78298	6.70942	57.16885	7.88361	0.13522	6.72740	4.02748
-2.45186	51.65333	0.00000	7.39284	5.2875	6.15140	1087.85947	7.94768	10.38920	66.96810	61.38531	7.39476	8.53566	44.25418	7.74124	0.20088	12.10384	6.34325
12.98835	26.68451	1.00000	6.37146	-80.66756	5.04039	1055.92874	8.24864	6.86101	58.27245	50.17519	7.53409	7.69294	79.40876	8.53997	0.27691	8.26113	6.06130
3.96771	10.10649	1.00000	9.38424	76.35484	4.59804	1051.43138	5.32499	9.13674	48.37640	56.02570	7.88079	7.16174	46.38063	8.46455	0.10512	7.96461	8.36422
1.33912	55.63711	0.00000	6.65833	37.38115	6.75332	1097.62084	5.74763	7.16208	32.45582	59.63020	7.20750	6.22004	42.55187	9.09127	0.07586	9.81322	6.53436
8.26709	7.83389	0.00000	7.15917	-72.47417	7.22371	1103.39154	7.49642	9.89823	23.72399	16.90752	7.42743	7.45255	44.63243	8.25231	0.12966	11.42151	7.00716
25.03098	45.47885	1.00000	10.10202	133.42825	4.70493	1145.21366	3.76290	7.90028	71.45051	47.68158	7.83072	7.41838	72.67771	8.02719	0.08844	7.89614	6.48709
29.48365	0.51667	0.00000	7.02638	101.44167	5.97860	1136.53385	9.98437	6.23751	47.41524	35.37304	6.47548	6.52161	64.29173	8.90687	1.08808	7.42075	7.98611
24.45447	46.08333	0.00000	7.62340	122.08333	7.02134	1182.01167	12.61032	7.17869	46.64191	38.58220	5.80298	7.04164	55.21278	8.47094	13.77421	8.45144	6.68729
22.00472	25.49043	1.00000	7.41287	85.94001	8.27253	1072.12600	8.00743	7.98659	35.56158	61.53415	6.42369	5.65011	76.66000	7.64709	0.23371	10.33656	6.06177
28.20768	25.92493	1.00000	7.57305	73.66633	6.79129	1050.40391	8.06463	6.11287	35.40742	36.45616	7.84683	8.77367	46.90329	8.16670	0.22001	10.16460	7.44214
8.61435	10.66668	0.00000	6.97360	-61.51889	7.03029	1069.24195	7.79541	7.25436	40.50010	48.23366	6.59589	6.91952	38.53218	8.82049	0.10705		8.87997
8.63419	6.15038	0.00000	6.21648	6.83042	9.34845	1073.92368	12.13576	8.24703	59.65323	54.89930	6.21593	5.91756	66.52038	6.74685	8.56455	7.41932	6.75704
19.73725	55.85	0.00000		37.56667	10.01945	1125.02909	7.20845	7.79658	50.27852	49.67315	5.83592	6.42277	80.84866	5.77053	0.15849	8.61254	10.09908
0.15920	44.22639	0.00000	7.27275	22.53083	6.74872	1102.15855	6.86321	7.55600	46.68783	47.47464	6.10434	6.52474	51.52073	6.43510	0.10517	10.34915	6.59534
12.16992	45.49428	1.00000	7.14039	-122.86705	9.26898	1193.62961	5.49418	9.00802	58.78265	34.23773	8.95139	6.33575	63.36271	6.67428	0.09307	8.21839	5.41332
24.62156	41.14676	1.00000	6.33614	-73.49484	4.98396	1053.73590	8.64137	6.13515	59.24572	54.24264	7.56773	5.14200	69.23600	8.65941	0.34729	10.21574	6.96855
8.92575	35.06667	0.00000	6.88530	135.21667	6.67710	1083.70118	12.16750	6.41200	65.06861	39.70664	4.97798	7.60420	57.54190	8.33445	8.87821	7.64087	8.00284
10.69307	40.63316	0.00000	6.14339	-74.13653	9.29843	1051.51166	9.21252	8.44673	45.86048	46.39509	5.96278	8.88862	79.69745	6.87089	0.53693	9.07099	9.68472
19.42577	46.7055	0.00000	9.06258	38.2739	9.79924	1061.15930	5.10490	10.36741	33.45698	47.78869	9.70737	7.29053	58.07377	8.79401	0.07816	7.74856	4.58013
1.50162	42.7	1.00000	8.68629	27.25	4.61180	1079.75500	7.63847	8.40840	31.09239	35.49552	6.99681	8.33954	42.32411	6.01698	0.18440	7.53880	6.30491
13.61236	35.6803	1.00000	7.95186	51.0193	6.99380	1127.95536	6.16829	8.97832	55.06861	47.19833	6.15644	8.13066	44.78714	7.80398	0.13330	8.95675	6.26755
3.41665	42.62833	0.00000	6.67221	20.89389	8.28525	1175.01580	7.08745	7.39749	36.22300	18.24331	8.43832	8.04753	60.17871	6.07838	0.12960	8.98840	7.22783
41.88797	-7.01833	1.00000	5.71350	107.60389	8.46989	1160.53749	6.13309	9.94370	45.29456	58.73987	9.71293	6.73133	75.19461	6.97789	0.15209	9.21719	5.01968
15.77745	35.95664	0.00000	8.31303	36.7138	4.50428	1191.00055	7.23032	4.06207	45.74870	69.09455	8.13069	4.55063	78.53352	5.69740	0.14686	6.07139	8.49480
12.52205	4.02219	1.00000	6.16745	101.02083	6.24546	1084.50130	5.94635	11.49607	40.58823	29.54523	10.35346	8.42891	32.02152	6.43402	0.11603	11.68236	7.03865
10.55971	13.65805	1.00000	6.58099	102.56365	8.12546	1069.91934	5.52728	8.28289	44.31493	49.84120	8.97844	6.67612	55.96488	6.52367	0.08572	9.67263	5.63886
10.43819	47.46657	1.00000	7.54312	84.87144	6.95754	1062.16907	4.64550	10.11519	46.90972	60.74396	2.76993	7.03582	43.39609	8.76847	0.07945	9.25109	3.91379
18.12714	40.58654	0.00000	6.60931	-122.39168	4.91396	1078.18723	6.26427	6.33681	40.55339	44.61071	5.18789	6.54203	55.31937	9.00372	0.08476	4.57990	10.09604
17.63927	5.84752	1.00000	8.32704	-5.682	7.74862	1062.22259	5.91494	10.06820	48.70358	34.41035	8.45984	8.42778	52.04608	6.93602	0.12158	10.29846	8.18755
17.68703	-11.94306	1.00000	7.38142	-76.70944	5.34859	1173.31623	4.93595	10.30893	39.72071	31.62664	6.97127	8.58767	45.35766	6.62254	0.12487	7.47803	7.10988
22.65539	50.18545	0.00000	7.64548	27.06365	5.77960	1125.55261	6.52986	11.36255	72.55214	60.10285	5.74114	9.26198	43.18388	8.74713	0.09274	9.16645	6.43114
-1.02832	41.09822	1.00000	7.60916	120.74792	5.48980	1178.30164	7.39245	7.72357	51.99441	41.44296	7.47222	8.68553		8.40673	0.13595	9.40317	8.17985
22.28441	36.76775	0.00000	9.02191	2.95924	3.99047	1058.22827	6.32357	3.81256	66.96121	37.80951	7.70618	7.77187	31.92778	7.90812	0.13988	5.60141	9.51183
17.20625	48.35693	0.00000	8.73769	10.98461	7.87858	1199.13622	8.60196	9.45280	46.68528	50.21833	6.96049	7.78186	43.28828	6.83161	0.31624	9.30869	8.01819
25.49943	29.98869	0.00000	7.35147	122.20488	9.33449	1123.33463	8.90375	8.23913	38.80811	24.87214	4.97748	8.50697	21.75656	7.47273	0.40598	7.81870	9.74417
23.64456	37.49223	0.00000	6.88922	15.07041	3.77232	1072.93742	6.70446	4.43586	51.72331	54.65922	6.22997	8.53882	41.07267	7.07945	0.11477	5.43435	9.97266
2.45426	30.29184	1.00000	8.08881	71.67164	4.73397	1119.18735	9.12932	7.45845	53.94696	57.14662	5.00419	7.28293	45.34626	6.16140	0.51565	8.52517	4.95741
3.25359	41.72063	0.00000	9.32684	12.6723	10.04285	1062.27759	10.81817	7.83245	46.49146	45.61592	9.77401	6.85152	60.66485	7.72721	2.36650	4.07481	6.66395
-0.76131	51.08468	1.00000	8.06535	7.11393	7.46147	1113.24612		5.97735	48.94233	27.97434	7.71109	8.13255	38.89397	7.50200	0.08768	10.62729	4.84422
1.05676	4.92675	1.00000	6.79233	6.26764	9.26365	1096.39626	6.29109	8.70040	39.81269	61.06110	9.56817	8.00874	47.45435	6.87718	0.10016	7.90276	4.83583
15.17070	4.96667	1.00000	8.79765	10.7	6.08526	1070.64993	6.68264	8.07210	60.03245	51.96235	8.26848	8.66667	50.64416	7.69210	0.16942	11.76651	8.78853
25.27747	38.37255	1.00000	7.29681	34.02537	8.07270	1138.09365	5.25540	7.44043	34.60332	48.52570	7.05940	5.54686	69.03403	6.06001	0.09009	10.26372	7.42680
8.32742	57.14369	1.00000	8.83844	-2.09814	4.30318	1123.46076	9.13015	7.55729	53.95400	36.65038	7.67008	9.15185	52.53711	7.25762	0.53258	7.71294	6.29531
13.12133	-5.85746	0.00000	8.08130	144.23058	5.19695	1184.96913	13.24704	4.25167	30.95916	64.87032	6.08183	8.45627	41.39734	7.66732	26.00997	8.88280	7.30484
6.40296	58.63667	1.00000		59.80222	8.45850	1099.19997	5.72856	6.81039	44.46287	45.59248	8.63019	7.93083	57.52857	7.78022	0.08804	8.56485	5.34991
20.17254	50.75767	1.00000	6.59139	-1.5443	9.12352	1169.89070	5.18107	8.17359	31.71950	43.74358	8.89992	8.16713	40.74300	7.60923	0.07620	8.96944	3.55029
23.87723	28.15112	1.00000	9.43326	-82.46148	6.02192	1130.70328	5.80138	10.56194	28.11226	48.96333	4.58598	7.84292	36.82589	9.36815	0.10751	8.42963	5.84952
12.14049	53.6052	1.00000	6.48149	10.03988	7.01546	1118.60998	6.75039	7.54300	59.51672	58.24049	7.67886	6.58094	54.20351	8.90696	0.09540	9.93344	5.75981
29.42598	19.04222	1.00000	6.99379	-98.11889	5.85178	1083.51754	7.99909	8.80594	46.85741	43.94713	3.63528	8.53970	57.53994	6.68735	0.20661	8.63521	3.34516
28.22244	50.75932	1.00000	6.91397	25.34244	6.04176	1177.67868	6.22752	10.53829	25.17191	45.32669	4.76218	7.50838	61.79952	7.40120	0.09222	7.27458	4.58834
3.68439	43.71032	1.00000	8.44610	-1.05366	7.84790	1058.84114	6.53277	8.41007	57.18151	21.75241	7.70773	7.53060	28.22864	7.49964	0.08717	10.44113	7.66952
9.07530	-8.66667	1.00000	7.97325	-35.71667	10.40054	1164.77568	5.76161	8.62096	54.02144	40.55711	9.06469	8.25033	55.63477	7.76284	0.11074	6.77298	4.19687
15.41788	47.46657	1.00000	8.88716	84.87144	10.43823	1109.01702	6.90055	7.64207	18.38700	44.49340	8.24368	8.95727	42.25076	7.08031	0.10890	7.13338	4.33589
23.76982	29.98869	1.00000	7.16985	122.20488	10.51609	1127.12777	6.94364	12.09243	30.28422	33.29804	9.15261	8.22395	58.48103	8.49123	0.17248	6.69149	8.00956
21.61620	59.33333	1.00000	9.13368	18.28333	9.13983	1092.98903	5.91331	6.06858	29.68197	52.08076	8.07960	9.01162	33.55198	8.58115	0.11315	8.42313	4.47081
33.54011	26.68451	0.00000	7.15926	-80.66756	5.29591	1095.66612	10.83752	5.46849	52.12206	58.44305	5.32683	8.49626	37.31586	7.69339	2.39806	7.21271	8.32273
18.14744	45.75279	1.00000	5.66070	130.57211	7.53661	1161.11626	5.18254	11.25026	62.00065	57.50213	6.19154	6.98531	43.96250	6.70026	0.07481	8.17322	6.79448
7.11498	33.41012	1.00000	7.70887	-91.06177	9.50798	1050.05371	6.89293	8.54283	37.59168	19.00638	9.30163	7.72466	38.24006	8.41108	0.11607	7.01387	6.19266
14.81455	31.96258	1.00000	7.97191	73.97117	7.76562	1093.26779	6.88304	6.93806	40.33421	33.16541	8.00649	8.09543	38.51188	8.33461	0.12986	11.44195	9.14443
13.88728	58.1908	0.00000	7.82086	40.17171	9.03165	1085.35556	9.60307	8.49806	62.70996	31.34657	5.14779	7.44688	65.05582	8.17255	0.75172	11.06922	11.09693
11.36874	28.88162	1.00000	7.13637	120.03308	6.45965	1083.29250	6.02388	9.56872	50.35747	31.79425	8.74747	7.62748	61.83558	8.50386	0.08471	11.76309	7.76081
8.96048	29.21399	0.00000	7.55870	78.95693	5.06472	1078.01082	6.51552	5.87251	62.41534	44.36633	5.26643	9.61797	43.47292	7.24549	0.11045	4.66083	10.46979
22.16539	-34.64167	1.00000	6.78328	-60.47389	3.06735	1096.62014		12.71257	51.25435	60.08006	2.25131	7.82572	36.55286	6.36940	0.09230	5.29606	3.05795
18.95570	33.72255	0.00000	7.85289	-116.37697	8.60559	1184.27577	7.00557	8.64964	43.14850	43.38035	4.77786	6.75815	81.04222	6.33402	0.08938	7.80978	9.12904
1.65521	25.49043	1.00000	6.56079	85.94001	9.34695	1167.81814	7.93860	8.62589	54.17650	58.72471	9.29886	7.24408	42.89372	7.36337	0.19535	7.96828	5.81207
14.79390	39.32011	1.00000	7.71368	-76.51552	6.59062	1068.42187	5.14971	9.19163	31.47613	37.59286	6.08211	7.66607	59.53224	7.18147	0.09145		7.67755
9.12605	53.38333	1.00000	5.92633	-0.76667	4.51674	1134.34490	7.59465	8.93719	74.34186	43.04676	4.71211	7.63697	45.28828	8.04018	0.15539	8.08058	5.38957
6.96395	33.3213	1.00000	6.90172	130.94098	9.47826	1104.22977	6.83069	11.97756	39.04421	51.74195	10.87400	6.65585	33.26275	7.58457	0.10904	7.28355	5.84185
5.41721	43.4125	0.00000	7.25522	23.225	8.76111	1183.27229	7.54994	8.83288	60.95045	38.29932	6.04930	7.99212	34.78072	6.34778	0.18269	9.97591	7.83809
35.30403	-4.26613	0.00000	6.37818	15.28318	5.52172	1180.42091	6.62213	5.77380	41.85689	51.23620	8.39048	6.93291	40.09131	8.11607	0.10793	6.55851	8.77412
4.73091	-11.94306	1.00000	6.91032	-76.70944	5.80111	1113.54068	8.38409	6.58966	19.21130	39.54376	6.65424	7.91059	58.43562	7.56945	0.27691	6.95782	8.76870
7.60699	0.51667	0.00000	8.68937	101.44167	4.97055	1157.53193	6.81764	5.97311	56.76350	38.80933	6.52392	4.69502	33.67009	8.33431	0.11167	6.03194	9.74956
4.32374	0.51667	0.00000	7.72827	101.44167	9.64685	1182.09629	9.96456	7.78245	47.84557	44.25464	6.41533	5.74963	27.89333	6.83349	1.06091	6.98377	8.71760
19.00250	35.30889	0.00000	8.80531	139.55028	5.55434	1106.28685	9.06573	6.28191	60.91437	41.81887	5.68584	8.29521	57.09937	8.52114	0.46172	6.65235	8.91382
18.65598	43.16547	1.00000	6.83494	-77.70066	6.27586	1051.16011	7.25224	8.33874	47.80210	31.57690	5.70659	7.73735	71.24154	6.70818	0.19112	9.25138	5.82365
22.22126	-11.48472	1.00000	6.39932	-37.93278	6.72642	1050.45269	5.11324	10.61989	66.26122	49.98797	4.21816	8.29819	40.52036	6.49625	0.09388	7.42685	3.17824
8.25787	53.43333		7.87557	-7.95	7.92753	1172.32520	5.96134	9.18594	43.02107		7.27668	7.99772	51.77174	7.72976	0.07844	9.68611	8.23721
14.68044	41.63976	1.00000	7.45905	2.35739	3.97138	1083.24412	7.40720	10.55239	47.19740	63.19027	7.67500	8.36558	53.08205	9.49939	0.20603	5.99233	6.70817
23.23394	13.56667	1.00000	7.76876	-15.6	7.68291	1193.76322	5.51007	7.92184	45.31556	31.19030	8.18018	7.40661	45.34613	7.86971	0.12716	9.35540	8.19636
28.64103	23.0072	0.00000	8.24080	-82.4017	6.39736	1170.18539	5.84740	6.93628	78.15761	63.73813	6.52485	8.02594	58.65862	8.12014	0.10327	4.72343	9.86730
17.47006	53.6052	1.00000	8.71566	10.03988	6.83276	1064.61717	4.16595	10.18546	58.95348	19.93121	8.10034	7.43367	58.38930	7.65061	0.07254	7.23999	6.84733
17.05019	53.0233	1.00000	8.20891	-1.48119	8.37808	1127.97341	4.96832	8.74247	30.17825	44.98373	8.79433	5.53507	58.61698	7.73304	0.06690	9.41010	5.60606
9.61643	53.30972	1.00000	8.16838	83.62389	5.47100	1066.91564	8.60849	8.55967	43.18093	54.69140	6.38026	8.11321	45.73059	8.25320	0.32913	8.79586	6.23383
8.62207	-5.85746	1.00000	7.32201	144.23058	8.80441	1164.01104	5.30359	7.45987	60.29203	51.77968	7.45957	6.75538	64.40544	7.37751	0.05754	8.69906	6.96358
6.40571	36.91023	1.00000	7.29238	-121.75689	10.56773	1161.10501	5.63939	9.13087	38.18870	72.72560	9.08117	9.70813	73.70218	6.43424	0.09943	7.09240	3.50568
4.00317	30.81383	1.00000	8.88524	75.16878	8.55456	1088.51551	5.15162	4.91712	48.52701	52.17089	7.97625	7.38537	33.16764	7.10184	0.09903	7.89706	5.55962
