PM10	NH3	warning	H2CO	SO2	TEMP	C2H3NO5	Pb	NOx	PM2.5	latitude	PRES	longitude	CH4	PAHs	CFCs	CO	O3
7.55489	6.27954	1.00000	56.48152	9.57003	6.80254	0.03837	33.66264	6.63773	8.16256	-38.65333	1052.65185	178.00417	7.98345	11.37140	55.38931	8.92874	7.64122
7.10038	5.54393	1.00000	49.85429	8.99071	17.95246	0.03474	46.01932	6.71092	7.38881	36.06386	1092.23155	4.62744	9.24861	10.75365	68.64872	8.02812	7.79162
6.47526	5.97155	0.00000	43.70989	7.66760	14.10815	0.03179	26.18812	6.78267	7.78137	51.26	1124.74351	-2.1875	6.44969	7.13361	46.04266	8.91545	8.98456
7.04001		1.00000	41.14409	9.43289	17.36901	0.03568	69.81593	6.98793	6.61050	-22.45667	1170.79679	-47.53028	8.28584	5.74664	51.19790	8.99446	9.00130
8.24688	5.85811	1.00000	65.06153	8.69531	13.09012	0.06399	36.93032	8.70779	8.54429	-30.60106	1158.77415	-71.19901	9.65744	8.08799	21.09901	6.04150	8.04235
7.76717	6.13147	1.00000		9.06145	18.89219	0.04141	55.32682	6.97490	7.98336	55.85	1062.86048	37.56667	8.60022	9.49839	69.14667	9.79510	9.22585
8.00463	6.83699	0.00000	58.15057	7.99399	13.20303	0.05210	49.79847	10.49501	8.01623	31.82539	1056.75050	72.54064	8.13913	6.45680	51.60577	6.75823	7.78389
6.49856	6.91052	1.00000	44.75735	10.67503	16.67346	0.03035	31.18098	6.20025	7.63562	51.21187	1071.37807	4.25633	8.14325	7.45790	67.18779	10.31307	7.12149
8.28116	7.20325	1.00000	43.13907	6.76870	19.95211	0.05741	35.42815	9.28998	9.56110	37.08819	1082.60972	-8.2503	7.03037	7.61589	54.96009	7.24875	7.93311
8.98996	4.63428	0.00000	49.29677	10.70975	1.22717	0.10220	71.78774	9.50478	8.79590	12.95629	1068.92726	78.27539	8.36882	6.60526	41.47527	7.18068	7.92117
7.73082	3.22654	0.00000	64.00600	7.56822	19.25192	0.04604	51.24894	7.87638	9.04566	52.71083	1104.91630	5.74861	6.69790	4.98066	60.74127	9.87572	8.97520
9.48015	6.23197	0.00000	62.94226	10.41627	32.58989	0.15205	35.25378	7.87358	9.26144	52.4089	1129.63766	31.3237	6.15543	8.55681	63.93769	4.12249	6.72195
8.78075	5.39560	0.00000	25.63827	10.49186	23.38098	0.09041	29.09344	7.37135	7.88144	50.88506	1182.90627	4.07601	7.72010	7.90676	49.23623	6.33992	8.94012
8.16702	6.23654	0.00000	73.33459	8.68219	8.76505	0.06208	40.34237	9.70347	7.45353	23.15678	1190.88667	-81.24441	8.19954	6.74908	55.14553	6.88742	7.77215
6.28662	6.14437	1.00000	76.97550	10.75330	33.65512	0.03495	43.77736	4.29382	8.17464	-4.26613	1140.36926	15.28318	8.57004	6.86928	71.91819	7.29461	7.63972
12.89380	6.49430	0.00000	43.18354	12.69178	2.06460	4.15751	45.02536	5.36878	7.56770	28.98002	1157.10378	77.70636	7.49673	7.76502	60.53773	2.96387	8.11870
9.09825	8.11303	1.00000	53.19321	8.33269	7.17231	0.11430	42.42054	10.34775	7.80410	50.9803	1164.41348	11.32903	9.39482	6.92716	62.74567	8.80382	8.60656
7.20529	6.06084	1.00000	44.30949	9.64773	12.19137	0.03923		6.53934	9.03120	-1.63333	1157.32773	13.58357	6.08378	10.37140	38.88297	9.00117	8.70523
10.47991	9.89345	0.00000	33.07655	5.90445	1.96527	0.38164	76.01707	5.19911	8.57607	41.1053	1113.98803	-7.32097	9.47228	8.52701	63.16594	8.25543	8.42557
10.42982	6.30324	1.00000	63.85030	9.28130	24.70033	0.36620	47.22065	9.11195	7.11432	-7.51611	1143.56359	109.05389	8.81606	10.98947	57.96527	9.79662	7.73274
13.40014	7.30886	0.00000	45.23783	5.32117	14.77404	6.88773	31.53523	5.18966	8.60825	3.02013	1097.12345	30.91105	8.87299	6.39100	44.02600	9.19584	8.76932
9.38520	6.98413	0.00000	42.84663	7.07249	14.41196	0.14258	37.89572	6.11269	8.11847	5.90702	1119.70277	116.10146	8.15094	7.01261	56.28008	8.52522	8.42815
8.10136	6.73318	0.00000	66.53315	8.43590	22.11040	0.05397	42.10371	10.29245	8.15433	23.5654	1084.39949	119.58627	11.35627	7.15401	50.81210	5.94382	7.97793
4.34319	8.02439	1.00000	66.18218	9.90143	16.32972	0.01269	52.39758	5.94232	7.02354	55.25	1104.22224	24.75	6.71422	8.21596	42.49684	8.59498	7.53764
9.36144	6.87451	0.00000	25.92410	6.60361	31.33996	0.14689	39.71133	6.71273	9.09263	37.16911	1068.56171	10.03478	10.36028	6.68549	53.75381	9.05149	8.51203
9.94111	8.73951	0.00000	63.99204	8.07278	18.87663	0.24592	45.96422	9.30803	7.03261	33.95015	1177.51639	-118.03917		6.60671	39.99018	6.42881	8.10911
7.99642	5.83660	0.00000	50.17282	7.18516	6.26365	0.04828	55.85839	7.70438	8.43003	51.65333	1127.24868	5.2875	7.58690	6.06801	40.21288	9.96314	7.62569
11.73662	5.23249	0.00000	64.48544	7.97433	13.53469		55.27121	5.99354	10.39936	39.32288	1071.80067	-76.72803	7.39493	8.24510	53.38685	7.94774	8.32588
10.42691	6.43961	0.00000	34.71703	7.11797	20.49164	0.37267	50.85949	7.12717	10.31574	50.76306	1171.38328	-1.29772	9.49441	5.73885	30.16691	9.68625	8.20758
8.01794	4.67057	1.00000	55.28160	8.49303	13.29663	0.05429	29.43410	8.67374	8.25433	41.9001	1172.30859	-71.08977	7.67133	6.06780	40.06793	7.07275	9.21359
7.92879	7.19353	1.00000	49.57489	9.23876	23.18193	0.06137	53.69913	8.26991	8.94974	51.12794	1050.92333	4.21372	8.05639	7.40279	52.05336	10.19443	9.17652
6.40259	7.11588	1.00000	50.79296	11.83618	34.30834	0.03103	49.15648	5.59903	8.05300	52.48173	1055.61479	-2.12139	8.28322	11.04265	31.07251	9.04927	7.83831
7.99217	5.62324	0.00000	29.94566	6.41869	21.13633	0.04421	59.95923	6.39170	7.67204	10.13361	1199.63121	124.84472	7.36566	7.46008	46.96222	8.80246	6.43421
6.73058	7.82192	0.00000	57.07516	6.49759	6.97552	0.02671	27.15667	10.17655	8.55194	-2.13404	1144.93114	-79.59415	7.08622	6.62961	63.95509	8.29929	7.91752
4.72836	10.66324	1.00000	43.48130	12.68832	17.15179	0.02304	53.06366	5.83021	7.72554	22.10194	1089.32719	85.37752	8.68050	10.04219	40.94776	10.35172	8.53482
12.26548	7.82036	0.00000	28.28372	4.95895	18.26702	2.23020	57.75289	5.11105	7.81528	33.35283	1115.94451	-111.78903	7.52514	5.80355	40.66542	9.27235	5.54798
7.47836	8.22861	1.00000	33.83525	9.51060	13.93905	0.04453	22.55216	7.95223	8.57762	12.37169	1051.25709	123.62494	8.03153	6.92835	35.23303	7.70749	7.18359
7.03624	9.11474	1.00000	48.03389	9.61274	24.07046	0.03247	22.81712	7.99028	8.79077	16.0567	1161.50252	103.65309	8.18089	7.18427	51.01293	7.06877	9.63395
7.20584	6.19615	1.00000	48.80282	7.69190	39.51839	0.03748	56.60204	7.69173	8.02417	29.65163	1126.18309	-82.32483	7.16567	9.79223	47.45847	8.32011	8.04689
4.88864	5.21183	1.00000	34.54744		12.83161	0.01826	58.99218	4.28981	6.00562	-11.94306	1135.83660	-76.70944	8.33543	5.09407	66.13350	5.78300	7.81687
7.91838	6.19883	1.00000	37.94324	7.70901	13.28526	0.05876	50.15329	5.96887	8.31097	10.58806	1178.44189	77.24779	9.18888		33.63711	8.40673	9.04576
7.12646	5.89880	1.00000	29.71556	8.52743	14.22930	0.03402	44.01095	7.69750	9.81199	44.85278	1116.45273	65.50917	8.84258	8.51649	48.65701	8.18397	6.81554
5.37550	7.58509	1.00000	43.29784	9.84990	6.40028	0.02282	39.49821	5.35934	10.02556	50.26729	1139.34209	-119.27337	8.32357	6.20459	36.22533	6.27015	8.43444
12.51116	4.98376	0.00000	56.49259	6.88580	7.57221	2.84867	33.56556	5.90819	9.43405	-2.90055	1132.16487	-79.00453	9.12535	6.01371	55.15997	8.87667	8.86658
11.31663	6.66315	0.00000	37.54434	5.67391	12.88291	0.87720	58.04298	6.42616	7.72707	54.60528	1194.96972	18.34717	9.36319	5.30811	42.60543	9.97791	8.83016
6.59789	10.76060		56.23864	9.43014	13.50232	0.02548	20.77268	7.29916	8.14557	35.95664	1104.77132	36.7138	6.20238	6.94438	38.84924	8.27094	6.44060
4.99969	4.65460	1.00000	62.85725	8.84672	16.73539	0.01903	59.23890	4.86001	6.87586	37.31065	1148.20441	13.57661	9.10138	8.29623	60.75324	7.76903	8.24394
6.95623	6.70947	0.00000	61.96786	6.93456	12.40359	0.02886	52.47082	6.85784	8.28059	35	1158.36644	136.51667	8.69320	7.24371	51.79097	9.13656	7.20854
7.75356	6.28552	0.00000	74.95780	7.42637	33.76823	0.03709	27.13720	7.24684	6.81933	23.5654	1129.72982	119.58627	8.24644	7.77472	58.62747	8.99716	7.37399
4.67862	6.52514	1.00000	36.47597	7.75710	17.33586	0.02464	43.80740	6.73060	7.80540	44.92934	1189.69992	37.99117	7.97978	6.63630	64.01093	7.96888	8.26719
9.01637	5.89648	0.00000	32.10924	9.90525	14.31355	0.10252	53.22404	9.29861	8.20908	53.49389	1066.00638	-1.29243	8.34799	7.33561	55.91531	6.73689	9.51689
8.02495	6.76643	1.00000	59.07495	9.95002	15.50072	0.05636	12.92505	7.82176	7.55992	29.22254	1163.96536	79.5286	6.58062	10.72729	40.21903	8.68756	7.53821
5.08020	5.24849	1.00000	53.27111	9.75510	15.75536	0.01567	58.22581	5.46020	6.85461	37.31065	1118.70630	13.57661	8.95398	6.17245	38.65200	4.29919	7.72670
7.37083	6.52626	1.00000	30.96373	10.67203	10.04235	0.03639	47.14214	6.02224	9.22366	34.63915	1066.49402	-120.45794	7.73509	5.87650	56.03790	9.03936	8.55779
10.90909	7.57621	0.00000	42.46301	9.34242	13.06732	0.59296	43.50850	10.44308	7.11923	35.815	1145.41883	139.6853	7.46312	6.64701	62.39575	4.26862	7.61622
8.53724	3.87715	1.00000	56.44935	7.68914	3.58188	0.07686	34.17965	8.89960	7.91650	50.76306	1195.55738	-1.29772	7.38482	8.23650	35.57223	5.11682	5.01272
5.83803	6.23841	1.00000	45.08600	9.01547	28.37351	0.02058	67.28453	7.15845	8.52637	50.11861	1096.40949	-5.53715	7.39760	7.51821	51.46917	7.96840	7.95376
4.03989	8.49630	1.00000	34.98565	10.97078	17.04725	0.02864	30.61739	4.51462	8.16117	20.88953	1094.84171	-156.47432	7.58587	3.89245	66.92623	7.29376	8.49580
8.17949	4.14964	1.00000	19.42350	7.27812	16.64903	0.05922	79.04702	6.73032	9.13871	52.31333	1125.63606	6.92917	7.46789	9.90410	48.02470	4.96865	6.43103
6.11147	6.01330	1.00000	46.49767	9.25282	7.18898	0.04032	51.40059	7.21863	8.39317	22.10194	1182.36784	85.37752	7.42633	9.71043	41.54729	6.98032	8.91268
5.87603	7.43766	1.00000	42.56869	9.12965	21.27323	0.02069	40.81369	6.94753	8.31316	43.32393	1053.79274	5.4584	8.21960	5.64434	60.03039	6.46315	7.21023
5.42376	8.27374	1.00000	39.69647	9.07811	6.35667	0.03043	48.61129	4.59716	7.32694	47.56494	1191.77891	31.33078	6.78817	10.50920	41.36560	11.71740	7.14508
6.83757	5.07587	1.00000	51.13181	10.44659	21.63001	0.02879	15.99917	6.01673	8.02955	18.42745	1099.07579	-67.15407	7.84175	6.55038	47.55018	6.48039	8.16720
9.25412	8.37029	0.00000	49.65031	7.98350	7.73420	0.12420	59.16104	8.46753	6.47677	40.93121	1135.05250	-73.89875	7.04402	5.99032	40.22425	7.90056	8.11258
6.56279	5.68679	1.00000	50.57101	8.02264	14.34857	0.02936	46.61702	5.52862	9.83961	34.21639	1051.73408	-119.0376	7.32694	11.14286	63.86265	9.24793	7.24635
7.86226	9.89471	1.00000	61.88932	5.77729	5.14688	0.03912	27.52941	10.30690	5.84663	9.6531	1122.87546	124.3697	7.36237	6.52836	31.05076	8.49558	6.85735
6.42436	7.96472	1.00000	64.66530	11.16071	9.13362	0.02347	48.09714	7.36607	6.61805	38.10558	1096.01404	-1.86343	8.64196	4.23067	57.90508	8.60108	9.67721
6.96313	7.26234	0.00000	62.92845	9.12586	21.69806	0.03406	26.51308	6.43737	7.99460	36.53333	1055.51703	136.61667	9.22263	9.32792	59.45426	10.66039	5.97313
9.39140	8.28432	0.00000	59.85217	8.56247	4.08400	0.14883	49.52569	8.30072	7.91611	4.96667	1106.70426	10.7	6.65548	7.49737	59.39403	4.53502	7.03255
9.00861	6.88191	0.00000	40.34697	9.10041	10.43993	0.10703	52.47589	8.47789	8.54410	33.08014	1135.06252	-83.2321	8.66063	7.06300	51.38365	6.91525	7.88254
8.09190	9.14620	0.00000	44.50368	6.81421	12.28784	0.05589	43.75283	10.11081	6.91523	53.7446	1098.43712	-0.33525	7.94487	6.45304	29.52856	11.52057	6.50959
6.67814	5.03117	1.00000	48.86410	7.23188	9.14826	0.02916	49.56894	7.04544	8.54339	6.46838	1082.38847	-73.26022	8.75989	7.45830	58.51303	4.88471	6.98706
5.54469	10.04761	1.00000	43.28841	8.97642	21.45626	0.02425	45.14225	5.66348	8.24198	-28.24	1155.94999	-48.67028	8.74575	6.05263	48.42607	8.30538	6.61053
7.04341	6.34973	1.00000	37.21048	9.78418	23.62729	0.04797	64.16255	7.57106	6.96980	34.65918	1126.07035	109.22921	8.41490	6.06219	69.44098	6.93867	8.12606
6.09848	8.17601	0.00000	57.71239	5.77310	4.55776	0.03242	40.20445	5.50698	7.82679	28.88162	1055.48292	120.03308	6.91349	8.48029	78.90751	8.54669	7.52661
11.92657	7.59831	0.00000	62.04500	11.10890	14.88369	1.59857	48.12378	6.61042	9.43193	51.03427	1056.58435	5.37429	7.46709	7.50431	62.35061	4.24113	8.89829
4.56722	6.17492	1.00000	41.36124	9.91910	-2.21091	0.01521	32.17919	5.38838	9.44129	50.7236	1088.89210	-3.52751	9.07198	8.92619	42.45869	7.52924	9.24228
9.42020	6.07929	0.00000	49.95573	5.78658	10.59091	0.14425	58.50010	5.89200	6.83509	-0.35817	1139.42442	42.54536	9.37301	6.97810	47.54875	8.70688	7.56823
7.65283	7.06815	1.00000	46.71607	8.39880	6.48785	0.04111	47.35593	7.97902	8.34538	51.38673	1185.78558	0.30367	7.89697	6.59533	41.58120	7.85021	6.82250
9.32801	6.89453	0.00000	51.42567	5.85193	12.55437	0.14940	33.98877	5.75843	9.07068	26.18924	1193.53331	-98.15529	7.08116	7.90314	36.42166	8.40027	8.90773
6.54534	5.69616	1.00000	38.19824	9.63183	24.12811	0.02300	45.57426	5.63270	8.07782	36.82167	1143.72381	128.63083	6.20171	10.67296	65.34390	8.58203	9.46516
9.22777	7.46500	1.00000	43.24961	10.13098	27.62076	0.11361	38.66412	9.03864	8.51312	65.84811	1074.59162	24.14662	7.50852	11.51157	49.66860	8.88975	11.40499
7.36195	5.44192	1.00000	38.42836	8.94173	38.75020	0.03988	52.11107	8.48384	6.90846	-4.26613	1144.06325	15.28318	7.18581	5.81384	55.88072	6.55593	6.61455
13.18967	6.89662	0.00000	27.46938	11.50878	28.14612	5.57891	24.92442	7.19577	8.85864	41.1053	1112.00200	-7.32097	8.14787	6.53708	44.18851	2.89688	8.25166
2.60130	8.00134	0.00000	62.53310	8.63096	6.11788	0.02097	69.51679	7.67152	7.76965	39.72943	1110.20183	-104.83192	9.69302	8.57281	70.39542	8.99486	8.37875
6.78358	5.89837	1.00000	73.30836	8.66750	42.65294	0.03156	55.15124	7.65363	8.84829	48.77644	1167.06724	2.29026	7.84172	8.73305	36.67494	7.49056	8.53110
4.43584	6.31083	1.00000	45.97729	7.04922	17.92871	0.02502	76.01147	5.92535	8.07965	4.94273	1114.40758	15.87735	8.60683	8.52467	56.27179	7.93910	8.91571
10.09681	9.80560	0.00000	39.53066	5.34028	3.26703	0.27223	49.73888	4.61352		-30.60106	1186.75896	-71.19901	7.95079	8.27607	55.02072	8.09373	8.42446
8.50918	5.08342	0.00000	68.60825	5.80013	23.03110	0.07314	44.01028	5.08247	6.66506	44.43579	1059.09812	26.01649	8.96062	7.66242	66.24370	7.97976	7.65241
6.14684	5.58206	1.00000	52.64899	9.38841	26.34694	0.02468	66.89067	6.38764	8.75334	30.24706	1168.69323	115.04814	8.29715	5.55909	56.04031	6.38630	8.87512
5.11806	6.15313	1.00000	46.73267	10.44653	6.66458	0.02023	27.70342	2.96206	7.53893	38.68712	1132.27414	-4.10734	7.29838	6.02674	25.91151	7.17598	4.58148
6.91997	5.61802	1.00000	34.87614	8.33413	29.82617	0.03607	62.58523	6.50088	8.32573	23.15678	1094.85763	-81.24441	9.16851	8.03698	44.56547	5.33510	8.12038
10.79856	4.83501	0.00000	48.50868	11.92573	17.76823	0.53168	51.90407	9.11473	7.95988	-25.42778	1163.59093	-49.27306	6.54530	7.11637	30.43083	5.55241	8.77334
7.26618	4.89398	1.00000	60.36912	8.25833	23.36150	0.04536	16.07837	6.37497	7.92570	13.8196	1167.94504	100.04427	7.62561	8.48799	38.37153	9.39929	8.37380
8.28543	7.37675	0.00000	20.98996	7.46766	8.23186	0.06404	58.81180	10.34621	7.87587	41.57439	1166.09911	24.71204	8.15811	5.66152	72.70698	7.54489	6.84540
9.41157	5.37757	0.00000	52.74166	10.27427	16.45084	0.15711	49.73605	9.52858	8.48030	51.78967	1177.98135	1.15597	7.57006	7.02686	45.16187	6.19922	7.24312
5.66255	7.37301	0.00000	65.58806	9.62316	0.02182	0.02280	71.51606	11.29846	6.99759	47.83333	1141.61390	59.6	9.32621	6.01932	28.04547	11.73164	7.53171
4.36913	8.86299	1.00000	63.97287	9.34262	27.83744	0.02796	41.73179	3.89304	7.72004	15.73628	1184.54865	75.96976	7.47148	5.15079	54.40075	7.69874	8.66766
7.55083	8.27993	1.00000	57.95017	8.55833	16.35805	0.03261	46.63637	9.26161	7.58415	28.98002	1099.75900	77.70636	6.11567	5.52647	54.21149	8.35394	8.90191
11.02731	6.05399	0.00000	35.11489	5.54065	-6.57294	0.65722	33.82986	3.76419	8.86421	40.93121	1081.70809	-73.89875	8.76123	7.39170	44.48952	7.46573	6.96513
7.59873	7.44715	0.00000	49.63024	7.89815	-0.57316	0.03828	38.27625	9.51682	6.53318	-24.19436	1166.36121	29.00974	8.11948	7.55238	49.88595	10.62233	10.37796
6.77914	5.08219	1.00000	73.81928	9.05327	34.78082	0.02053	76.02198	6.27513	7.54595	43.67681	1061.17547	4.63031	5.22016	6.58603	52.06561	6.37234	8.89382
8.03462	7.09171	0.00000	55.47778	7.91970	14.56171	0.05099	24.21541	9.79449	8.01164	17.34769	1072.70384	78.55757	8.55054	6.03112	54.57921	7.98813	7.50726
10.07969	6.15856	0.00000	43.60314	10.65861	6.11635	0.27187	53.75869	8.76521	6.80152	-22.53722	1139.93538	-42.98194	8.14554	8.13906	34.21892	4.21001	7.58264
6.84343	7.07975	0.00000	58.99036	7.35524	32.54440	0.03158	51.47958	9.94768	8.50495	35.8	1124.88450	137.23333	7.63427	6.48343	43.90732	9.48459	9.62303
5.20286	6.41671	1.00000	34.67206	8.08331	22.47066	0.01937	44.22325	6.29927	6.77752	39.57582	1172.16028	-105.11221	8.33573	7.46036	33.39809	8.95289	8.13688
	6.67723	1.00000	67.96222	9.98653	-1.34261	0.54665	39.51402	10.27060	8.47512	41.24255	1095.48392	-82.61573	7.56461	5.46283	52.69698	6.96299	8.36800
4.10427	9.80230	1.00000	44.07805	11.04817	19.39243	0.01931	41.79008	2.77851	7.35334	20.88197	1137.22979	85.83334	8.76888	5.25858	53.47518	8.30243	8.99841
6.56088	6.57516	0.00000	68.73657	7.89599	19.98791	0.02472	40.48562	10.23113	9.17041	-38.16604	1069.42551	145.13643	7.85084	7.48145	57.39044	8.36874	8.34949
6.41067	4.84699	1.00000	85.19718	9.93610	13.03341	0.01874	43.01902	4.67750	8.67226	50.74497	1068.72346	3.20639	7.32273	8.39358	56.62740	4.92636	7.29891
5.05463	6.47811	1.00000	46.05003	9.24025	6.60778	0.02655	57.07339	5.90797	7.93759	21.46527	1119.83428	83.97573	7.83538	10.09147	52.71660	7.51038	7.26948
6.87634	6.71346	1.00000	60.90496	7.70106	3.11158	0.03264	43.07614	6.10231	5.73904	36.75965	1057.44609	137.36215	8.16103	7.25945	56.51173	7.31801	7.94685
6.38904	8.42926	1.00000	41.12639	9.14623	16.44386	0.01077	49.27857	6.08377	8.23738	55.8736	1056.29426	85.4265	8.30957	9.44905	51.04427	11.53625	8.09004
8.12953	6.19956	1.00000	52.45133	7.79155	27.52573	0.05516	37.33956	8.85855	8.94637	40.56754	1176.47464	-89.64066	8.48094	7.39604	48.65459	6.82803	8.28665
7.07560	6.17873	1.00000	31.36940	8.81478	22.97369	0.04568	51.47865	5.51659	7.64491	37.05944	1096.65544	37.3825	6.60360	9.27075	59.96505	11.01468	6.80985
5.87734	9.10262	1.00000	71.17781	9.46661	5.69215	0.03559	62.47162	5.18179	6.68956	3.8801	1083.77963	-77.03116	8.16438	10.68931	46.54204	11.94607	7.55779
9.20322	6.95253	0.00000	67.14864	8.70162	6.12015	0.12563	37.57718	10.09197	6.68297	-8.66667	1186.90319	-35.71667	8.02962	6.28978	42.69524	6.67671	10.00916
6.58644	7.61552	1.00000	71.01580	8.55393	22.94911	0.02511	41.77648	6.77455	7.52461	40.66482	1147.31642	122.22833	8.69248	6.19576	34.95344	7.66348	8.33851
6.37489	5.82772	1.00000	41.36049	9.81224	20.42883	0.03263	48.19383	5.72117	7.66013	40.2737	1056.10825	-76.88442	8.84281	8.62941	36.34303	9.33842	10.45972
8.68560	6.18267	1.00000	26.48924	8.43181	16.20712	0.07906	65.06890	10.71585	9.93211	14.37395	1063.20928	100.48528	7.45982	7.65901	43.10332	5.66976	8.79253
10.36688	7.93064	0.00000	35.54726	8.59061	12.79211	0.34625	53.91519	6.70181	7.69288	-28.44917	1130.78212	-52.2	7.66867	7.89338	37.44587	8.51841	7.69976
5.56422	7.43532	1.00000	56.53983	10.40436	28.60778	0.02750	26.44278	4.88761	8.25830	40.34912	1181.03750	-111.90466	9.06760	6.57793	45.42244	6.47368	8.62956
7.52849	5.76877	1.00000	46.16374	9.01984	27.59214	0.03835	43.77846	7.56348	9.26947	55.8736	1075.00559	85.4265	8.01787	7.43089	49.20199	6.19411	8.30677
5.72028	6.23834	1.00000	47.29415	8.61174	5.16361	0.03029	64.39908	5.36986	6.76613	-1.9487	1089.67802	30.4347	8.57064	6.13738	37.12207	6.51901	7.60507
9.81528	6.26292	0.00000	44.22317	10.17241	18.48610	0.21232	65.80629	8.89971	6.68527	36.21544	1143.79062	65.93249	7.93049	7.08840	45.78211	6.27732	7.56378
6.75506	3.90393	1.00000	31.79863	9.61935	9.58138	0.03493	65.14760	7.13986	8.60616	36.75965	1186.13759	137.36215	6.65215	5.98125	72.73453	5.36666	6.77581
7.96944	7.65727	0.00000	60.01510	5.90389	17.28663	0.05370	41.83601	7.81758	8.12240	45.51667	1181.87229	4.86667	6.93928	5.92928	62.89178	10.75040	7.52797
11.64355	6.20327	1.00000	57.54649	11.24184	7.34400	1.20070	45.19356	9.15874	7.37633	28.98002	1185.13803	77.70636	7.24183	6.75579	63.32434	5.23368	9.32418
4.92724	8.86767	1.00000	52.03493	11.60949	15.09969	0.01642	38.62219	3.33104	7.92103	50.75767	1095.23803	-1.5443	8.76404	5.95605	41.66603	7.97672	9.01357
9.40975	5.67987	0.00000	20.52315	6.60331	8.99107	0.14995	29.99527	6.38839	8.98950	55.25	1101.92526	24.75	8.46871	6.70084	61.57239	8.95637	8.62929
6.69004	8.61969	1.00000	61.26548	9.33039	15.82791	0.02549	50.52886	6.45516	6.98085	34.65918	1099.53320	109.22921	8.03428	6.87275	51.05746	7.84628	6.96618
6.97390	5.59823	0.00000	40.68120	8.60502	5.12498	0.03830	47.24501	10.23100	9.11000	7.6	1089.61973	4.18333	8.56952	7.26234	42.00375	6.88690	8.05554
6.50205	4.79031	1.00000	50.96901	10.85986	28.69599	0.03044	37.64864	4.90923	6.96982	27.0174	1184.48887	49.62251	8.61019	7.53845	31.11678	5.43932	7.54236
9.27209	7.26751	0.00000	47.00097	8.46482	8.06742	0.13858	57.84020	10.24692	8.26758	26.2649	1085.93904	81.54855	8.30768	6.14711	47.52849	6.56348	8.15019
6.10521	7.57600	1.00000	25.88015	10.07738	10.25218	0.02256	63.98067	6.21321	8.06414	49.88307	1154.11980	-119.48568	7.14982	5.73368	58.35970	7.45251	6.84348
4.93141	6.34442	1.00000	56.68899	10.01717	11.09850	0.02456	56.16827	5.38456	8.70112	53.49389	1123.63825	-1.29243	7.43927	9.82124	50.94254	7.78574	7.86585
8.59129	6.65266	0.00000	23.42504	8.89105	30.52718	0.07682	41.52859	9.14961	6.54789	18.51957	1160.02763	73.85535	8.55906	6.11306	36.50116	9.10793	6.73881
5.82095	7.35573	1.00000	37.44330	8.92230	16.31995	0.02428	51.07135	5.27388	6.96982	35.21222	1166.39162	2.31889	6.03077	9.27508	30.55030	10.88385	7.06413
11.12552	7.27194	0.00000	48.53620	9.67501	3.40687	0.72227	58.31126	8.49446	9.07343	-4.26613	1083.20901	15.28318	6.59683	5.86235	61.21112	5.98246	8.72063
7.78378	6.87808	1.00000	57.67253	8.23818	25.20638	0.04857	44.99637	7.95353	9.19801	49.41029	1053.21870	38.15035	8.22846	7.72334	41.90383	6.90337	6.81278
6.01758	7.90013	1.00000	50.56189	10.17840	28.39493	0.02477	57.46786	5.17643	8.21991	-2.13404	1181.95714	-79.59415	8.70726	10.20406	57.94651	10.84570	8.90791
7.62378	9.26008	1.00000	46.40509	11.73833	-5.28621	0.04799	37.15246	8.66465	8.18893	35.21222	1155.26322	2.31889	9.11659	7.52438	34.47772	10.57441	9.90496
6.64817	4.99541	1.00000	22.67953	9.35777	10.92721	0.03947	42.50036	5.69036	8.94264	49.41029	1080.77509	38.15035	6.49159	6.66706	39.80206	6.42034	10.29003
