TEMP	Pb	C2H3NO5	SO2	CFCs	warning	PM10	latitude	O3	PRES	CH4	NOx	PAHs	longitude	H2CO	CO	PM2.5	NH3
12.64476	65.79980	0.14309	7.99784	59.30464	0.00000	8.28581	3.7278	6.57273	1111.60970	10.22798	5.56417	4.39927	98.6738	45.28318	6.86257	9.61331	7.28331
14.19937	40.98275	0.07357	7.54593	37.02556	1.00000	7.06432	-7.54972	8.26399	1187.08329	4.07370	11.53495	11.65598	110.71639	53.23105	6.39584	6.38051	6.66295
12.07093	52.59646	0.13946	9.54451	31.46356	0.00000	8.36787	55.38752	8.23580	1166.30747	6.37534	5.76877	10.93735	36.73307	57.26282	7.37563	8.21014	8.98007
30.64161	37.97217	0.04858	6.65470	38.05291	1.00000	6.76886	44.98901	6.67833	1052.98149	9.02798	10.16120	10.19734	38.94324	65.22397	7.45710	6.33433	7.54899
6.88133	50.35526	0.05134	6.80533	49.89304	1.00000	6.09267	31.84568	7.91764	1197.73142	7.33997	7.26307	6.65950	-102.36764	32.73366	5.45589	9.17018	9.97281
35.37603	51.57506	0.04700	7.52798	62.89142	1.00000	6.10159	8.48714	7.98494	1109.66125	10.18218	7.20072	8.46795	-13.2356	32.67977	7.17605	9.19882	7.87785
13.39818	30.39144	0.05261	10.03388	32.55409	0.00000	5.74211	7.83389	9.06760	1090.08222	6.12247	8.61789	3.66477	-72.47417	51.98655	8.45969	7.73167	8.72720
7.88773	75.09701	0.04806	6.06557	50.82341	0.00000	6.40293	47.83333	9.18173	1067.04505	11.01593	8.47212	6.91620	59.6	44.72349	6.02224	9.13846	7.33866
17.26739	45.06978	0.04937	6.48428	33.10492	0.00000	4.40229	52.41667	6.89884	1079.88451	10.70942	8.16009	7.17668	0.75	42.38511	7.40954	7.24688	10.47301
10.28940		0.09179	6.08041	38.92864	0.00000	7.68126	49.65186	6.94196	1129.47131	6.11498	6.25326	6.71106	26.97253	25.90572	10.30431	8.20016	8.28539
15.99122	53.01094	2.75723	11.35346	48.39198	0.00000	11.61039	43.62558	7.69506	1158.71666	7.05930	7.37824	8.54926	13.39954	38.39909	8.96738	7.20148	5.56812
6.93470	78.72316	0.04283	7.49228	54.50662	1.00000	5.60292	43.50891	7.72459	1128.38929	5.16485	11.18801	9.30058	16.43915	55.91827	5.97035	8.75391	7.20222
10.93916	59.84268	0.06269	6.13483	44.03202	1.00000	4.17431	38.37255	7.69666	1176.70965	8.75557	7.22764	5.48289	34.02537	63.02395	6.77151	8.87421	7.70173
21.51366	65.37371	0.11784	7.37988	37.05636	1.00000	8.10890	21.59983	7.82154	1098.08172	5.87793	8.57566	10.82208	71.21169	54.97817	6.51336	7.16073	7.16762
7.84109	41.81805	0.12425		47.85919	0.00000	8.01117	32.5007	9.17308	1153.37051	7.63767	7.13812	5.13470	-94.74049	52.49036	6.02759	9.20639	6.29934
15.92010	55.94152	1.21553	8.27070	55.45204	0.00000	10.77090	40.94065	8.66782	1179.05777	8.54739	7.66177	8.81908	-73.99681	54.45687	8.85710	5.55412	9.25216
17.63706	52.94957	0.22398	9.15010	52.85527	0.00000	8.79526	41.14676	7.68367	1112.66889	9.97924	8.26338	4.30229	-73.49484	39.94305	5.34792	10.07851	9.01679
13.67258	56.06075	0.19113	6.12779	45.16417	0.00000	8.68652	48.46458	9.25445	1169.45233	13.88407	6.01201	5.06691	9.22796	60.50585	6.29457	7.59762	7.31836
18.14663	55.83725	0.06873	7.65732	50.96757	1.00000	5.22887	-23.44361	6.80649	1157.96989	11.25270	7.58820	7.53006	-51.87389	53.59231	7.47667	5.45895	8.04986
7.46355	58.11138	0.03613	4.90000	49.56539	0.00000	5.38964	37.71715	9.57257	1056.05263	10.10059	6.39355	7.99524	-122.40433	15.02572	7.24440	8.62625	7.66732
26.16437	40.80461	0.12803	10.31071	38.95694	0.00000	8.32652	20.21322	7.22601	1075.99634	6.00115	7.70611	8.32487	-100.88023	49.45845	11.54503	7.74299	9.95471
4.08558	77.35515	0.05667	3.54976	52.42479	0.00000	4.51763	34.75856	7.26813	1136.62615	11.96337	8.02808	9.12718	136.13108	45.32080	6.78224	7.23886	7.02780
25.53711	38.47678	0.03796	7.54829	44.26642	1.00000	6.13855	35.815	6.74302	1083.75687	4.96385	11.23324	8.59466	139.6853	46.90320	5.05665	8.60861	9.67562
25.72237	55.97676	0.15444	2.21548	32.37293	0.00000	8.37903	53.63333	8.39475	1191.46851	7.14881	9.60788	11.79848	9.85	50.72916	8.68138	9.15450	8.50383
6.58877	55.96734	0.12776	5.02012	47.23587	0.00000	8.33118	32.17629	8.08935	1153.53051	10.52866	3.75391	7.18829	75.06583	61.44343	5.83933	8.91053	7.64786
14.57384	51.14207	0.07206	6.78821	67.57333	0.00000	7.17817	40.49748	7.96968	1066.03344	10.38310	6.60612	5.61746	44.7662	63.29013	6.81155	7.43280	6.87468
23.63108	59.36458	0.05064	7.64685	34.45716	1.00000	5.10800	4.92675	7.81722	1154.66291	9.58884	8.98525	9.72789	6.26764	45.03148	6.22181	7.86861	8.85800
24.15379	45.61631	0.39452	7.20615	37.06785	0.00000	9.65762	51.26	7.09075	1053.82423	6.31101	4.75311	7.26141	-2.1875	32.17039	10.03865	7.11522	9.81655
15.16780	72.27735	0.48685	8.46026	54.75586	0.00000	9.80980	26.44931	7.08327	1126.88966	7.67108	5.78849	8.97327	91.61356	60.19009	6.98426	8.58067	8.04218
3.10973	56.75100	0.05682	5.07375	50.81315	1.00000	6.53815	21.46527	8.81883	1185.67663	6.86484	9.13663	9.27858	83.97573	53.85273	7.04046	8.19428	8.39704
24.52506	14.19855	0.08837	5.74982	26.65405	1.00000	7.59630	51.03427	7.34418	1079.02451	9.40914	9.49051	8.65778	5.37429	43.38256	8.53155	8.56639	7.99979
20.16961	68.77905	0.20105	4.97725	20.64816	1.00000	8.77390	10.13361	8.02483	1118.92830	8.97837	7.49947	6.04177	124.84472	76.61977	8.55047	8.60202	7.99372
18.72951	52.53544	0.05711	7.30362	28.45645	0.00000	7.17901	25.87972	9.39787	1052.14805	10.86294	8.07322	5.60005	-97.50417	47.30053	6.39013	7.74204	7.96631
14.22784	53.09287	0.26360	6.84360	61.32819	0.00000	9.13699	31.82539	8.39462	1114.18141	7.56146	8.15232	7.81012	72.54064	55.78008	9.58782	7.88883	6.67031
29.67375	43.53375	0.04784	7.29300	64.49856	1.00000	5.58362	41.9001	8.63974	1070.42999	5.19007	10.66257	8.29152	-71.08977	34.60438	5.24579	8.57673	9.35236
19.64341	79.77049	0.06240	6.73544	49.44926	1.00000	6.11701	14.66	7.48137	1053.71001	12.65198	7.97079	4.82224	120.56528	57.47586	8.43554	7.91895	6.97462
7.71237	50.47364	0.07813	6.07977	34.97001	1.00000	6.51061	51.44889	8.58155	1062.45739	7.13995	8.89948	9.29594	5.51978	48.00244	7.05799	9.64349	7.74238
12.04071	75.95231	0.04793	4.73861	36.56504	1.00000	6.63545	43.83125	8.58700	1071.24091	6.33323	10.91471	9.46570	5.03586	62.49007	6.53877	7.83372	9.30738
2.58378	56.84398	0.45400	8.87334	44.55238	0.00000	9.78653	15.48131	7.46256	1101.88394	7.67941	9.89525	9.26921	-86.57415	37.72693	9.67510	5.83568	6.67022
-1.82232	27.30899	0.70135	8.45460	32.06440	0.00000	10.20569	35.815	8.75374	1070.51823	8.06456	4.02830	4.33452	139.6853	51.78032	5.58661	7.71472	9.00212
0.85479	51.48784	0.07909	7.19059	49.64459	1.00000	7.38390	40.5576	7.96966	1090.44881	6.79846	9.17762	11.40625	-74.28459	68.65480	7.86540	7.83233	8.47181
19.43871	63.68675	0.05221	6.14557	35.30702	1.00000	5.79325	48.98994	8.01578	1065.22554	7.67955	7.33375	6.25754	2.1699	41.73755	5.69822	7.93339	9.64370
14.39588	63.08817	0.06341	5.61928	36.17239	1.00000	7.04645	53.63333	6.89549	1199.73335	5.13926	10.08874	8.98680	9.85	37.94126	5.26735	7.50406	5.83346
15.91299	37.62345	0.68165	8.94040	47.44118	0.00000	10.15968	9.3337	7.55702	1084.96429	7.28005	6.52494	7.54104	122.8637	31.07508	10.32522	8.47176	7.91129
6.70763	42.13296	0.37527	7.09465	64.21130	1.00000	9.56938	-22.92306	8.12634	1132.31114	8.35233	5.97698	6.23557	-53.13722	48.56148	4.64120	7.62032	7.19434
11.54341	38.12927	0.04149	7.44438	55.31799	1.00000	5.62962	2.2139	7.74791	1081.43334	11.23950	8.67866	6.48894	102.3278	51.59910	7.00315	7.52198	8.85470
10.31163	60.55257	0.03599	6.91456	55.50228	0.00000	4.92882	43.91452	8.00440	1145.15029	6.36710	6.58323	8.07958	-69.96533	49.01215	6.82962	8.82021	7.51421
12.04609	74.63722	0.04098	8.28666	48.04320	1.00000	4.92629	-7.57897	6.88557	1122.92825	10.18360	9.13056	10.12005	112.23109	48.87080	5.30102	8.30600	8.69510
6.17961	77.01902	0.03643	6.42061	50.13602	1.00000	5.77833	34.09611	7.03251	1162.07965	9.61131	9.33740	11.70739	-118.10583	56.21164	5.89959	7.83125	8.53597
8.60859	35.64443	0.20319	10.14766	54.67659	0.00000	8.78244	40.82232	7.30861	1137.06903	6.14289	6.32455	9.15400	-74.15987	78.25334	8.07511	8.38677	7.41318
0.06966	53.49027	0.12512	7.42565	46.36021	0.00000	8.09817	48.06919	7.41312	1167.55543	10.90408	5.85248	4.49146	11.37703	46.17482	6.77712	6.72381	8.65811
18.50509	45.31970	0.04488	7.97765	37.33391	1.00000	6.46777	40.42386	7.61168	1199.55252	8.02392	8.07187	9.74036	-3.53261	37.08263	6.70180	6.44626	7.24433
29.30166	54.68383	0.04922	6.86856	39.32297	0.00000	5.10984	5.30383	6.73708	1159.79501	12.07561	8.09638	4.92356	-1.98956	47.46822	8.52958	7.07431	8.18626
7.84556	29.61887	0.09491	8.78497	42.08950	1.00000	7.72919	40.94065	7.86540	1164.89982	4.86893	6.98783	8.54804	-73.99681	42.99765	4.91830	7.33981	9.07922
21.01151	56.54532	0.08353	3.69631	51.03089	1.00000	6.52142	34.65918	9.76397	1064.38960	6.13385	10.01824	7.39857	109.22921	44.79764	5.23852	8.66467	7.48000
7.67489	38.83451	0.06173	6.06312	23.74339	1.00000	6.31920	35.815	8.26900	1088.42635	9.00087	10.34246	11.13967	139.6853	51.61743	5.86906	8.52131	7.37777
-3.65407	65.34227	0.05031	6.23026	24.59972	1.00000	6.73117	39.08367	7.69738	1158.89705	8.11261	8.72146	10.42872	-84.50855	46.47768	8.31030	7.17906	8.33399
25.89668	48.56043	0.03680	4.65015	45.62549	1.00000	5.16748	16.75973	8.42433	1166.19284	6.80470	11.78318	9.97619	-93.11308	64.33699	7.99861	10.00324	8.70323
7.41438	68.40861	0.08014	6.39907	49.00676	1.00000	7.45203	41.15376	6.53766	1101.19774	5.97621	9.26931	9.76464	-87.88754	49.19192	6.13315	8.04753	6.85533
12.62720	43.48355	0.03407	7.55593	50.48997	1.00000	6.50547	51.95838	5.80878	1129.50786	4.86337	9.96843	8.61675	4.47124	67.13740	5.14326	6.48000	9.12983
32.35873	48.03859	4.14020	9.08118	54.77861	0.00000	12.02558	23.73333	8.88810	1156.69323	8.84055	5.24816	3.54945	114.68333	57.38727	4.23075	7.45217	7.71514
5.18165	55.55004	0.04985	7.78480	47.05042	1.00000	5.21894	55.63711	9.06661	1194.07643	10.96707	7.18138	8.70465	37.38115	28.28869	6.43179	6.64510	7.66661
10.09566	35.41342	0.02930	4.87367	69.23128	0.00000	6.19487	41.9001	9.00594	1178.56871	6.60846	8.19044	8.34702	-71.08977	45.95971	9.14937	8.71624	9.11101
28.53255	59.95990	0.12448	7.20222	34.24992	0.00000	7.94614	43.83125	7.60046	1172.17878	6.90212	7.46499	10.36824	5.03586	34.04252	6.98723	9.39812	7.21800
28.93176	57.80281	0.02200	6.01440	41.26373	0.00000	4.83369	53.19146	7.27250	1165.49404	9.37176	8.06090	7.96990	-2.52398	32.02962	6.92199	6.05638	8.48965
17.39589	54.05915	0.08826	7.57155	46.04099	1.00000	7.05973	34.61667	7.98945	1129.02311	7.77705	9.53145	10.02594	135.6	61.89909	5.47430	7.28276	7.50429
5.47416	37.56923	0.16384	5.68501	42.78419	1.00000	8.54889	42	9.05932	1196.31647	6.61671	10.27225	10.34824	21.32778	48.41603	7.13083	7.33164	7.22982
14.00033	37.88432	0.07638	4.09460	40.34122	1.00000	6.82090	16.06213	8.36866	1082.18654	6.83277	8.01064	7.59759	76.0586	35.86329	5.91728	7.89341	8.14409
8.21731	20.92412	0.06893	6.63495	70.43796	1.00000	6.93670	-6.48167	6.71709	1052.40769	9.67076	8.16863	7.90736	106.85417	54.68144	7.79853	7.96222	7.34717
20.16103	42.16464		7.82670	58.04272	1.00000	5.79298	-8.05389	8.70504	1075.83670	7.52303	8.95644	8.97779	-34.88111	58.66054	7.10718	7.18733	7.31931
27.56525	66.35452	0.04747	9.57246	34.24825	1.00000	5.08298	30.16688	7.18770	1190.59385	9.84060	7.16334	8.82282	-96.39774	49.51466	5.70586	6.25067	7.61169
10.20258	28.14534	0.31758	7.64245	35.63224	1.00000	9.30498	37.31065	7.44780	1113.95883	6.39072	7.24502	10.31802	13.57661	41.26726	6.18947	8.33110	8.97734
8.71117	40.26137	0.07878	9.78395	36.83005	0.00000	7.58840	52.61131	6.50771	1117.29778	5.29975	6.67396	9.76768	13.31783	47.94667	10.40785	6.84016	8.14477
19.31593	47.59726	0.04412	8.20084	47.43957	1.00000	5.36189	51.62907	6.21711	1141.53561	6.91642	9.59278	10.10638	-0.74934	32.28758	7.53565	7.44526	6.54389
20.05323	46.76083	0.12354	4.05600	24.13382	1.00000	7.90140	18.57677	8.97585	1103.66349	11.98791	7.66161	5.86671	-72.22625	39.88568	8.97290	6.90164	7.25265
14.21757	72.53218	0.04264	6.90807	43.28165	0.00000	6.21170	40.53123	9.71536	1080.60825	7.41439	7.72995	8.47496	17.58522	51.50413	6.77757	7.10628	7.83973
12.08290	65.83074	0.11705	5.51724	54.90050	1.00000	7.77853	42.67164	6.55398	1162.45207	7.04969	8.67893	10.11333	14.01481	47.75803	7.13908	6.52633	9.06077
13.01923	67.61242	0.04279	7.41070	52.05179	1.00000	5.91627	51.39323	9.60349	1184.92663	10.43954	9.16754	8.76999	0.47713	63.51289	6.14795	7.51940	8.13839
9.13070	81.71052	2.11781	8.00641	47.81370	0.00000	11.33277	40.42386	9.14294	1118.96451	8.61076	8.04116	9.19413	-3.53261	50.46393	7.86899	6.98347	8.11002
6.60959	59.10336	0.57466	5.45331	35.51376	1.00000	9.97460	47.56494	7.96018	1089.22869	3.38520	11.95187	14.15714	31.33078	36.19364	6.47815	8.30386	7.17549
1.57511	39.72301	0.03790	6.37204	40.43678	0.00000	4.09459	13.70167	7.93921	1134.29454	8.85696	8.51848	8.24445	-89.10944	45.37024	7.00100	8.93680	6.37979
1.44142	67.00210	0.03419	9.19570	61.97763	1.00000	3.37140	34.25807	8.95380	1051.81560	11.64564	7.72577	8.54595	-88.70464	50.14836	5.07547	7.02243	7.10357
9.25876	31.04317	0.22798	7.99696	33.25865	0.00000	8.96490	20.88197	7.18804	1127.38062	7.34275	7.50031	9.79756	85.83334	35.35376	8.70937	7.69476	6.34034
21.16622	69.88564	5.85538	11.29792	42.42145	0.00000	12.37469	51.78967	7.14368	1160.49684	8.31122	6.54545	10.10445	1.15597	74.71785	8.24746	7.24087	5.17129
20.30414	60.73655	0.29217	6.57820	46.87566	0.00000	9.31685	1.6561	8.75531	1157.78175	7.11829	6.03385	7.42209	103.6032	61.92590	10.50055	9.05116	6.96960
17.76112	49.97672	1.60688	9.34987	40.42203	0.00000	11.07259	29.38242	8.95888	1198.10980	7.71936	5.14764	3.60846	70.91106	54.36872	4.80195	8.31488	8.48474
14.39570	60.22970	0.06456	8.75957	31.60543	1.00000	6.39370	33.42585	5.33936	1169.96847	8.62877	6.46558	8.90705	-6.00137	32.95237	7.24584	7.21602	8.44523
6.93291	43.20527	0.01263	6.56378	33.82849	0.00000	2.62721	36.19278	7.90366	1164.02454	6.58406	8.65697	7.66038	117.65694	58.30819	8.58666	8.91291	9.16163
31.16930	53.24078	0.14181	3.62083	61.63151	1.00000	8.31914	-23.44361	8.49652	1169.68001	8.19319	10.89062	8.83723	-51.87389	51.76978	8.30498	7.35582	7.32895
27.42380	50.82641	0.10752		26.77266	1.00000	7.77191	37.19723	7.55903	1123.45262	6.25889	10.72661	11.53835	122.05228	27.55012	5.81322	8.50467	6.84057
4.66193	50.20038	0.07181	8.52083	60.48634	1.00000	7.22564	50.26729	5.79333	1116.78756	5.13562	7.75275	7.82967	-119.27337	46.52371	4.51821	6.33891	6.89852
16.79890	39.43306	0.07284	6.07996	42.94918	1.00000	6.75517	47.30997	7.36723	1115.55468	9.88318	9.99249	9.37115	8.52462	46.46636	6.33670	6.69474	6.93167
29.41921	73.43081	0.05776	4.75634	35.06863	1.00000	6.47958	39.09112	7.76422	1086.85829	11.61062	8.14511	8.59358	-94.41551	55.83496	7.24116	6.45875	7.77300
3.47548	39.91542	0.18857	7.91354	26.48806	1.00000	8.54528	40.68066	7.53414	1197.59775	6.95339	5.75985	9.10937	-73.47429	58.62753	6.65552	9.00846	8.46195
15.71538	29.39232	0.03616	6.84254	53.10898	1.00000	6.14826	31.71667	8.32652	1188.99144	9.02472	9.64554	10.60541	73.38333	38.75713	9.09842	6.75042	8.14393
11.64612	57.20819	0.16005	8.10253	57.40863	0.00000	8.54934	22.75218	6.49924	1126.73189	6.26095	6.24099	9.39358	72.68533	68.67815	7.67224	7.38490	9.05848
14.25388	43.89680	0.07516	8.92781	32.83781	0.00000	7.60017	38.72706	6.76329	1112.69284	5.84306	7.16022	5.24530	-9.24671	24.03064	6.26307	8.39448	6.97213
17.40552	59.57042	1.20445	8.17580	37.83033	0.00000	10.75615	37.05944	8.07615	1066.02522	8.14450	5.75733	5.26203	37.3825	68.66803	3.97221	6.73028	6.97519
23.86792	29.80661	0.09599	5.52482	58.14338	1.00000	7.85543	52.61131	8.00020	1119.14652	9.54686	6.81458	7.06640	13.31783	36.53619	6.78784	7.40890	8.90738
20.27694	44.12077	0.07158	4.76961	32.99188	0.00000	7.16916	34.95303	7.28385	1089.76193	8.31489	4.51959	8.14295	-120.43572	50.88279	6.31576	9.92907	7.34655
14.93651	71.94200	0.45976	7.44999	59.51258	0.00000	9.76182	-22.92306	7.66637	1052.03590	11.79639	7.26179	5.42966	-53.13722	20.29113	4.10287	7.95304	8.19102
0.95453	57.95333	0.29056	4.64549	46.87364	1.00000	9.19629	37.49073	7.33492	1153.53223	7.74124	7.27256	10.23756	-2.77259	25.67830	7.23963	6.99038	9.79669
24.49196	44.36460	3.01915	8.45125	32.26365	0.00000	11.69746	43.32686	7.62145	1172.74829	8.46942	8.71187	8.64069	-2.98884	48.92107	9.81514	7.10898	8.17721
15.14263	77.84340	0.13186	4.76954	45.98793	1.00000	8.21421	10.31672	7.70214	1086.57780	8.83055	10.02242	8.32890	123.89071	40.83832	8.51748	7.36926	7.84963
4.30011	46.97416	0.21578	5.09091	56.63324	1.00000	8.89481	32.9156	9.28880	1182.01518	6.08178	9.11379	10.46330	-117.14392	50.09764	6.54816	8.62937	7.50535
-0.49339	50.39376	0.04536	8.39891	70.38533	1.00000	5.95586	43.91452	6.95621	1152.35771	5.34958	9.21064	6.82128	-69.96533	59.04482	4.18219		8.10797
17.87393	36.60454	0.06276	5.87972	45.67648	1.00000	6.79491	-21.44236	8.08396	1075.48262	10.01892	9.11900	7.83034	27.46153	54.39332	7.53889	7.80469	7.32609
10.92018	46.09635	0.25089	7.82105	43.35997	0.00000	9.06396	16.0438	6.73093	1198.90633	7.62395	6.22524	5.83367	120.4861	52.10301	5.00168	7.68615	7.32202
15.87759	57.41032	0.06625	6.40590	37.99828	1.00000	6.16388	4.2475	7.58745	1112.67921	9.37666	8.96061	9.23335	9.00472	51.12271	6.91083	7.04975	7.77328
16.84038	96.83572	0.04517	7.28042	44.92141	0.00000	6.63917	10.29085	8.31587	1066.15589	7.23685	5.09817	6.80142	105.75635	57.73541	6.59770	8.55802	6.84282
19.93550	40.15152	0.04732	3.53846	43.27970	0.00000	4.98355	53.63333	7.94351	1071.42395	9.74994	6.24832	9.43824	9.85	47.95934	6.80542	6.41302	7.13847
10.17588	57.87733	0.05795	6.24723	73.14584	1.00000	7.03140	36.08497	9.23591	1075.26311	9.76880	9.49757	7.74652	9.37082	56.40147	7.18693	7.20513	9.08299
18.23301	65.57685	0.04817	9.20670	44.62283	0.00000	6.87223	36.81667	9.34997	1165.67310	5.42914	6.39459	9.90378	117.81667	36.03401	9.28601	10.43098	9.56327
25.17174	64.37066	0.07778	6.03194	50.84770	1.00000	7.12173	3.3285	6.56111	1119.86917	9.12575	9.93271	8.71287	99.1625	58.03351	6.67197	6.14499	8.43806
16.76637	65.86414	0.42593	8.56520	63.99760	0.00000	9.67197	4.94273	7.82642	1152.81920	6.45858	5.86110	9.45386	15.87735	41.10203	8.43223	8.66079	7.68927
18.62949	50.49403	0.09945	4.51427	41.94579	0.00000	7.94041	42.58342	7.12910	1169.96348	8.14496	10.28654	10.04130	-71.8023	30.83148	6.77107	9.60716	8.93559
19.24280	28.71742	0.07908	6.16958	22.64585	1.00000	7.28239	53.6052	7.32664	1105.87117	4.06139	12.36333	10.85446	10.03988	56.99089	5.32003	7.86502	7.56599
9.41627	56.21128	0.04839	10.13589	42.61193	0.00000	4.98468	6.03333	6.04222	1146.89523	2.62277	5.54204	7.43343	37.55	68.06991	11.33014	8.96764	8.44091
19.30831	64.07723	0.05366	6.55771	42.50276	0.00000	6.27524	6.03333	8.71709	1127.33192	7.11202	7.33498	8.07963	37.55	37.33758	5.83932	8.25330	6.89418
6.31958	60.15303	0.14309	7.78135	52.83493	0.00000	8.52896	22.98212	8.15194	1164.17674	7.62796	4.64136	5.04996	-80.58556	51.67871	6.48272	6.62170	8.54745
32.54213	32.72814	0.40713	9.66274	48.76029	0.00000	9.60011	46.51872	7.26623	1165.41457	6.33481	6.69507	8.54897	86.00214	74.59920	9.59571	9.06861	7.49436
12.52270	39.83804	0.46185	10.35851	48.51637	0.00000	9.75262	0.49113	6.72190	1055.05591	7.58138	7.94914	10.13168	29.47306	56.92627	10.15584	8.29341	8.53780
15.56234	44.58692	0.06209	7.62549	74.63798	1.00000	5.75227	-27.4338	8.14254	1189.26927	10.30965	8.64239	7.08904	-65.61427	52.10515	6.51626	7.41192	8.14341
15.64562	60.61466	0.04491	5.30174	57.02976	0.00000	5.70484	20.21322	9.19688	1149.98592	7.83059	9.63415	9.87144	-100.88023	43.38223	8.36819	8.52723	10.00004
30.59749	35.84314	0.03661	6.55708	68.03513	1.00000	4.46115	42	7.12183	1169.25226	9.53131	9.34840	9.01142	21.32778	55.62686	9.18799	8.50542	8.92852
2.39028	64.70078	0.04800	7.23272	62.58026	1.00000	5.69585	47.83333	7.72668	1066.35486	11.61338	8.77271	6.67939	59.6	40.95081	6.30263	7.52546	8.51252
27.68300	77.87766	0.05014	6.73879	47.28619	1.00000	6.67837	40.53123	9.27716	1199.34620	8.68199	8.40896	10.00603	17.58522	29.49851	6.42217	9.35243	8.32098
15.44314	54.12275	0.08775	5.85970	34.29409	1.00000	7.52471	23.04419	7.09219	1108.50106	7.53585	10.06145	10.44009	-82.00919	42.40069	6.22625	9.74335	8.97505
17.57239	64.02746	0.83168	12.95193	65.78248	0.00000	10.39815	32.35126	7.58437	1116.59725	7.27828	9.10737	9.68794	-95.30106	52.52740	11.27087	6.05217	7.92417
1.21522	41.69111	0.03776	6.06493	42.25337	1.00000	5.33559	-24.19436	7.07148	1173.05081	10.01426	8.37539	9.40273	29.00974	39.02264	9.31975	7.12485	7.90983
15.24572	33.96409	0.11509	5.17822	33.79358	1.00000	7.88662	49.07866	9.33913	1183.67322	8.69509	10.53398	7.97032	30.96755	51.69730	7.53147	6.46846	9.50825
12.32185	62.09343	0.33353	4.88584	52.98765	1.00000	9.31500	-8.76194	7.30639	1108.61172	6.31228	9.53099	12.69365	-63.90389	48.54166	7.89134	5.96715	7.60310
25.05131	44.66523	0.10050	5.28722	64.84909	1.00000	7.61803	36.6009	8.33567	1078.91485	8.55720	6.26209	8.59205	126.665	44.74858	7.68619	7.83719	7.82220
15.20577	35.94819	0.06230	6.94104	45.84833	1.00000	6.88161	22.98212	8.25239	1154.86952	10.01207	8.54888	7.94937	-80.58556	57.42074	7.71175	8.20154	9.68619
-3.44715	48.17070	0.11579	6.81649	56.02052	0.00000	8.07480	37.05944	7.71579	1195.40110	10.12557	6.01236	6.20033	37.3825	42.10162	5.65488	9.26999	8.04750
12.73203	45.64482	0.04250	6.51974	56.63072	0.00000	4.62259	38.06084	6.43953	1131.86746	10.45416	7.58935	6.64134	-97.92977	49.78724	7.77372	8.21447	7.58081
8.96098	56.12288	1.74776	8.35339	55.22463	0.00000	11.15331	-7.54972	6.77582	1094.39556	10.33054	7.45401	4.32576	110.71639	60.44966	3.86057	7.36074	7.30701
24.52026	45.45728	0.05919	6.74095	62.82698	0.00000	6.14057	10.63504	7.13711	1060.19307	7.71827	6.52045	6.96704	-85.43772	40.80660	6.96386	7.90877	7.62383
20.44239	77.57242	0.06241	7.81158	31.87587	1.00000	4.95530	48.8765	7.29061	1167.17878	5.87795	10.10607	7.59829	2.18967	45.54618	5.42005	6.96521	7.85709
5.83222	46.91850	0.06509	6.59713	48.32482	1.00000	6.62954	33.43443	8.84157	1111.94004	4.99532	10.10738	8.61004	-5.22126	38.36519	5.04877	9.39398	6.38023
28.66758	66.30916	0.06059	7.52991	45.12956	1.00000	6.89606	55.1904	6.97359	1150.03564	3.89880	10.59304	8.01463	30.2049	38.69972	3.55321	7.65198	8.69223
10.46458	62.01038	0.17995	10.09158	58.72197	0.00000	8.78522	-28.24	9.48256	1141.31428	6.49539	7.64770	9.83774	-48.67028	57.53268	8.87522	7.45818	8.48747
-9.64499	21.13963	0.36314	11.15778	49.29700	0.00000	9.51010	51.95838	9.10621	1068.08970	6.22309	6.45492	9.02936	4.47124	21.96998	10.31252	8.64319	8.20252
