CO	SO2	CH4	NH3	O3	NOx	PRES	C2H3NO5	longitude	CFCs	PM2.5	Pb	latitude	TEMP	PM10	H2CO	PAHs	warning
9.02929	11.26702	7.27343	8.84402	7.15450	7.16595	1128.39583	0.38461	17.80774	44.18516	3.09157	41.51925	40.55851	-1.33236	9.56912	44.43296	4.91153	0.00000
3.59781	10.79923	6.23792	8.28663	8.63049	6.82183	1094.76176	0.13605	30.98551	31.87510	10.70486	42.00840	2.41669	12.78698	8.07685	41.21091	7.63422	0.00000
6.23825	6.42874	5.52682	11.46797	8.20790	6.81787	1075.67427	0.53753	-51.87389	57.25646	6.30537	71.35686	-23.44361	24.23011	9.92948	39.08238	6.79598	1.00000
5.84491	6.79150	8.53884	8.62484	7.83826	7.51108	1120.42168	0.29909	6.51352	62.82408	4.96802	47.04938	51.19139	1.06128	9.28771	45.44997	6.79363	0.00000
3.67368	11.21281	8.34157	7.08432	8.63783	8.28888	1099.26330	0.05639	86.00214	60.37301	11.71661	66.24516	46.51872	-9.48128		48.38022	5.92756	0.00000
6.29654	5.82210	8.44812	8.00676	8.01279	7.27548	1074.78536	0.28503	122.74754	68.23079	8.01643	31.07104	40.85158	12.27589	9.21623	61.85030	8.06556	0.00000
5.50403	6.78886	7.07413	9.06426	7.90021	6.47480	1067.41811	0.16901	-1.29243	54.60628	6.35227	47.10201	53.49389	24.45362	8.57443	47.43254	5.71547	0.00000
7.38990	6.90735	5.40553	7.33662	7.58203	6.66220	1079.40002	0.31680	-74.96933	60.45739	10.48827	53.19132	39.71734	21.19244	9.31520	48.21537	9.65428	1.00000
8.97166	8.20079	9.28139	2.37863	8.15488	7.14897	1182.11712	0.05197	47.31667	53.35750	8.30354	50.27336	-19.65	15.16000	5.49185	54.77351	7.80222	1.00000
5.87370	9.28190	7.43613	6.67247	8.49797	8.58784	1074.62971	0.10204	-82.42491	62.14839	8.57786	40.11209	42.97086	23.05793	7.49095	31.88993	10.33812	0.00000
6.37559	8.55251	7.57599	7.64867	9.29629	7.64015	1068.05803	0.14447	46.10925	66.23820	10.47544	77.61831	43.35071	-1.60728	8.31671	36.21192	8.61392	1.00000
5.18583	5.08460	8.76523	7.42595	7.83557	6.77906	1141.64654	0.32825	25.34244	52.14753	11.12263	48.48099	50.75932	3.54952	9.34652	40.65601	10.44897	1.00000
4.65220	11.60759	8.07604	5.04199	8.83570	7.03211	1110.92225	0.04858	111.4834	51.99883	7.31182	49.72087	65.93381	10.49082	7.15675	33.98584	9.14112	1.00000
6.33890	9.41978	7.52511	7.20109	6.78584	6.95501	1158.24933	0.26288	-74.96933	55.07127	6.84129	49.21293	39.71734	2.05096	9.04099	51.63940	8.66556	1.00000
5.37022	10.21593	7.77689	5.09484	6.96037	5.50861	1053.77100	0.19704	34.8732	51.99744	7.66145	63.94482	32.05971	21.20781	8.82801	63.60177	8.24615	1.00000
4.67369	10.10369	7.81284	5.76776	7.14889	8.98626	1075.13018	0.55934	35.90057	66.80850	7.66876	58.73478	56.85836	-4.28312	9.96550	65.10950	10.10912	1.00000
3.22387	10.75104	7.27460	10.39542	7.43656	5.83922	1155.19839	0.69842	130.57211	76.00459	9.94332	39.33256	45.75279	4.53428	10.19589	48.37401	8.38657	1.00000
3.49894	4.62585	6.82681	9.68294	7.16117	7.56146	1063.79156	1.74934	77.5609	34.45185	7.61533	22.93497	11.00599	15.19699	11.13588	61.57322	6.51975	1.00000
6.41687	5.35314	6.69153	6.35295	8.12809	8.10086	1058.96018	0.05015	129.96972	51.80239	11.43660	38.18078	33.4425	-3.66851	6.63910	47.85535	9.57925	1.00000
4.22692	4.20031	7.24008	7.42043	8.01338	6.94987	1132.05707	1.24578	78.25795	46.44826	10.69744	56.07555	9.82564	14.00902	10.80803	27.65531	9.37829	1.00000
8.57325	7.82956	7.24643	10.12403	8.49619	6.85695	1106.98235	0.04265	-95.36969	67.73979	7.46880	29.14027	35.74788	16.68627	5.58426	27.48640	10.13369	0.00000
7.19780	6.42021	9.11900	7.25331	7.75548	4.70161	1050.01970	0.07396	-95.36969	40.36319	9.54634	44.10432	35.74788	14.35067	6.19574	54.32170	8.61402	1.00000
4.68967	7.60054	7.27239	7.13310	7.31942	6.30991	1192.14358	2.30430	18.69303	44.32842	9.91349	43.72569	12.18441	29.60048	11.41463	56.11624	8.63902	1.00000
5.85053	9.92076	7.69812	6.76903	6.95556	6.66426	1090.77285	0.21275	79.41727	74.79531	9.98413	56.28703	12.25282	26.76948	8.95059	49.51654	8.92597	1.00000
8.27978	6.83827	7.09290	8.69897		6.54287	1113.26953	0.08923	11.18709	59.93732	7.55212	49.11929	48.73218	7.07498	7.80748	53.83551	7.93898	1.00000
4.52688	7.95937	8.50651	9.05286	7.21360	6.55443	1154.58906	0.05250	6.10237	39.15993	8.94212	44.94309	46.18396	16.21147	5.35420	52.88043	7.71268	0.00000
8.38011	8.98952	7.46213	8.41968	6.70291	8.72966	1109.13540	0.70416	7.60872	62.75858	8.25915	60.61549	43.78956	4.40365	10.19106	35.50258	9.43275	1.00000
7.02772	9.45114	7.73612	6.99937	6.83793	8.37824	1057.01683	0.04870	-74.07764	57.74230	9.64774	54.62012	40.72816	26.59803	6.82696	50.70764	7.21516	0.00000
7.38504	6.72909	7.82675	7.65138	9.83568	7.71786	1106.80629	0.06303	16.50104		8.33804	46.87445	41.24264	20.20465	7.32484	61.67624	8.19978	1.00000
8.86160	7.43726		3.64158	8.38306	8.47177	1110.22434	0.08406	-81.24441	54.38690	6.75450	44.67052	23.15678	29.78888	7.56285	45.51702	9.45235	1.00000
3.51005	9.13789	7.08401	6.81171	7.12119	7.93208	1107.41577	0.06711	3.87723	68.42760	9.65113	66.58266	43.61092	4.39689	6.96113	56.27882	9.30684	0.00000
8.10470	5.85300	8.10006	8.08811	10.27061	6.71496	1147.30498	3.01668	103.81667	58.88681	8.41943	52.26618	1.6	11.60877	11.69391	74.17302	9.26967	1.00000
7.88592	7.00615	6.65678	13.83333	5.34981	7.46479	1159.22268	0.03286	30.4347	47.13097	7.11377	43.32158	-1.9487	17.72096	4.46253	47.15383	9.48255	0.00000
6.81575	8.84685	8.51652	6.55632	8.05135	6.25236	1171.96637	0.91169	72.54064	48.83361	10.00261	37.19535	31.82539	4.37378	10.48589	60.71236	9.31847	1.00000
7.33707	6.39305	7.36858	9.22346	8.09212	8.32575	1054.04890	0.12380	38.2739	55.41987	7.58895	65.04590	46.7055	24.13247	8.22098	51.24625	5.27406	0.00000
7.01964	9.56219	7.04058	8.05266	6.70733		1189.40849	0.03428	124.84472	58.65923	9.50874	26.28663	10.13361	9.10998	4.34581	58.89702	8.83414	1.00000
5.38944	5.84663	7.55397	8.91174	8.35346	7.52449	1196.41000	0.16302	2.18247	67.52650	10.31746	35.57111	41.41204	28.28615	8.57506	46.45514	9.71915	1.00000
7.94666	8.88036	6.86648	4.26571	6.28191	6.55212	1054.78219	0.16542	86.59509	45.39630	8.59120	59.53620	26.11527	2.24874	8.50532	51.40112	8.70043	1.00000
5.56860	9.92407	8.03676	9.35036	7.97106	8.65889	1180.67916	0.02971	125.51176	57.55735	10.10805	14.09587	42.64031	12.29160	6.13308	30.86000	9.50782	0.00000
5.88133	4.52175	8.61287	8.99268	9.16155	7.42093	1075.70095	0.18460	8.73812	52.96524	7.39642	27.57652	41.91886	22.70660	8.57570	31.98238	6.53458	0.00000
5.75421	5.95951	8.52417	10.13277	6.79785	8.81645	1157.97507	0.34413	-15.6	48.54839	7.22160	54.79606	13.56667	1.66147	9.40996	38.61325	6.68847	1.00000
8.08540	8.97296	6.95441	5.77193	9.27671	8.01793	1093.18537	0.62503	12.6723	26.50803	8.18042	57.54835	41.72063	21.04353	10.07489	35.23760	9.38183	1.00000
5.45550	6.94458	6.75243	8.95932	7.15316	5.54411	1099.94795	0.18593	-8.2194	56.98071	4.34243	34.71154	43.48961	23.68631	8.72159	33.86732	6.65973	0.00000
7.93794	5.92329	5.57280	8.07552	6.60392	6.81397	1170.46102	0.26012	74.83554	43.29289	6.35412	60.27771	14.62072	18.88990	9.05048	55.80361	7.28694	0.00000
7.78826	9.99039	7.45968	2.65139	6.71851	8.06973	1055.89929	0.05536	89.11943	64.76976	8.76319	52.17074	23.9028	29.99909	3.99794	50.16141	8.16432	1.00000
5.40537	3.01012	6.74013	10.17667	9.46589	9.04461	1159.93886	0.06784	24.6522	61.36341	7.61483	51.80171	60.2052	3.51623	7.27113	36.36588	6.29652	0.00000
6.23659	8.62414	7.49806	5.88701	7.41596	6.31480	1074.50458	0.07402	5.22778	54.13346	10.31407	31.55931	51.955	28.80592	7.36232	50.38828	8.34411	1.00000
6.55368	7.94216	8.47591	11.11123	8.61997	9.61649	1063.06770	0.01870	-61.51889	52.56968	8.35950	67.56148	10.66668	19.57956	5.80251	36.08166	8.72122	0.00000
6.64498	6.93528	8.50919	7.16709	8.74726	7.72591	1111.49298	0.08865	-77.43532	75.92353	10.45497	35.32339	20.14298	30.95225	8.01783	38.49355	11.19381	1.00000
7.13095	7.39086	7.33735	9.84417	7.01573	7.19140	1147.26076	0.09477	-83.48216	44.65909	4.63574	69.18443	42.30865	11.90118	7.93845	51.39016	5.33549	
4.79260	10.77223	7.46092	9.63793	6.15695	6.52290	1068.27405	2.55418	-1.48119	46.77657	8.83516	36.18623	53.0233	24.67949	11.52308	51.15907	9.72423	1.00000
5.22928	5.21445	7.62769	9.09889	7.77871	8.34791	1162.88660	0.15032	3.20639	71.15154	9.88022	55.54634	50.74497	17.26364	8.48635	30.18314	9.07523	1.00000
10.28160	9.15768	8.41048	3.79843	7.58401	8.21422	1166.12564	0.06878	-122.40433	86.91514	8.91357	49.30915	37.71715	0.19613	6.90994	44.75036	8.53156	1.00000
4.62677	9.18730	8.19699	8.14551	8.69213	6.86180	1062.06918	0.08707	6.83042	37.88035	8.08264	36.36103	6.15038	7.23471	7.94558	56.02307	11.93592	0.00000
4.85373	8.59547	8.58864	6.96200	7.80148	7.73109	1064.12138	2.69161	73.7553	47.47969	5.42064	52.37920	15.5439	31.38406	11.57960	40.21814	7.18247	0.00000
5.51780	5.81040	7.33826	7.16077	7.89756	6.41537	1195.61982	0.13505	-121.75689	41.52290	9.88063	50.98084	36.91023	9.33482	8.35700	42.06812	9.77997	1.00000
4.06383	3.93319	6.54462	8.33733	8.85295	7.40737	1071.37902	0.67907	8.52462	64.22531	10.88199	45.15239	47.30997	11.97406	10.19333	52.34284	9.48036	1.00000
5.48706	5.27039	8.28382	9.09912	5.73004	7.42110	1078.08810	0.49001	-156.47432	39.32220	8.67239	35.38786	20.88953	7.48231	9.84842	50.37796	8.09540	1.00000
4.58759	6.67144	7.45747	6.78178	6.26042	8.26924	1155.61026	0.31542	9.29109	62.15841	9.30551	59.34264	45.39402	17.16055	9.34320	31.64439	9.00579	1.00000
7.20876	7.21459	7.12433	10.34666	7.35276	8.82973	1109.13391	0.14792	-80.08199	56.13978	8.25323	47.99897	35.88264	26.30546	8.35596	58.69546	8.86409	1.00000
4.76173	5.02145	7.30189	9.36423	7.46998	6.57744	1123.03686	1.78023	124.3697	57.95521	10.28994	42.85288	9.6531	28.30866	11.16692	44.48691	10.19329	1.00000
6.24865	9.16585	7.16750	7.75322	7.21568	7.84429	1104.20030	0.05847	46.83187	52.28966	8.65187	76.90043	14.53767	18.46807	6.75741	48.79690	9.36241	0.00000
6.84287	6.76433	7.17588	7.25075	6.62158	7.91267	1080.47506	0.09309	-1.86343	27.13731	9.50067	67.32313	38.10558	14.39965	7.72904	37.58954	9.90459	1.00000
6.50238	9.27875	6.81798	7.39728	5.55793	9.11493	1164.35606	1.43233	24.95034	48.81855	10.10956	54.79240	60.18427	26.71910	10.93594	37.38310	9.01219	1.00000
8.31006	7.87043	7.82433	8.56936	7.43457	7.77468	1096.38428	0.06200	-99.32556	44.97873	8.99632	54.78220	19.32889	21.97135	5.25574	32.36619	5.08890	0.00000
7.66414	7.18933	9.15954	5.05605	8.16840	7.12771	1114.76553	0.09186	-2.98884	56.22914	8.83281	19.41627	43.32686	-4.56518	7.76476	45.82933	8.61515	1.00000
6.25100	5.76404	7.48200	8.98880	8.76920	6.87550	1141.92243	0.28695	72.93924	71.27835	8.49266	20.43972	18.87813	27.86973	9.18872	69.14129	8.45894	1.00000
5.75213	10.04538	8.62050	6.10571	8.07471	7.45646	1063.06899	0.10063	-91.11667	71.72053	9.57180	49.25865	14.93333	18.63970	7.93167	61.03139	9.16915	0.00000
7.13629	9.59811	7.56874	5.59690	5.88756	5.22845	1156.99390	0.39597	5.74861	44.76887	9.56894	57.45830	52.71083	14.77950	9.54234	57.26353	9.16103	1.00000
6.71665	5.93116	9.33328	7.56881	7.67970	5.85251	1195.43769	0.06229	-3.05	78.11730	8.28700	57.80733	53.81667	-9.02636	7.35108	41.91008	7.27750	1.00000
9.78999	7.58424	7.24727	6.38926	7.39023	8.74468	1064.86757	8.85712	78.15794	76.12774	10.96294	48.80274	12.1277	-8.14278	12.77856	40.56607	10.71043	1.00000
7.05294	6.54341	6.36255	10.40502	7.89977	7.35881	1174.40514	0.20316	-79.2663	24.82421	8.59571	42.54234	43.86682	7.62459	8.79502	38.66466	9.06110	1.00000
5.09421	10.18251	6.88053	9.23934	6.03925	6.77594	1059.86629	0.06557	-8.07257	43.87096	9.97221	68.13820	12.74409	21.35782	6.56641	64.52178	9.55702	0.00000
6.56883	8.36633	7.24106	5.79406	6.89077	6.77126	1111.29219	0.09435	99.96667	31.32693	7.58213	43.17169	8.43333	-1.60789	7.55594	39.59706	8.50792	1.00000
3.53752	5.12865	6.61556	6.79114	6.97007	7.19553	1125.92550	0.72904	3.39467	64.73537	12.82377	48.97107	6.45407	15.87886	10.23187	28.05031	12.59334	1.00000
7.65775	7.18328	8.69690	5.58722	6.78323	6.27928	1169.72973	0.51064	-5.682	60.97333	8.32492	52.67763	5.84752	8.41913	9.83803	44.78470	8.39236	1.00000
7.29053	7.25065	6.95803	8.98194	10.17320	6.98177	1054.68319	0.06653	-84.50855	62.83357	7.97210	50.77620	39.08367	14.33003	7.24236	45.55598	8.16825	1.00000
5.91719	9.36068	5.92552	9.46754	7.34763	9.00181	1111.15241	0.38488	33.72798	23.25736	8.60446	57.64788	53.53395	24.06484	9.55579	54.59223	8.94727	1.00000
5.20081	10.34344	8.11469	5.88545	7.80258	6.91908	1184.34504	0.07279	2.61667	52.28376	6.34155	66.99616	48.98333	11.03127	7.80056	51.56487	7.79523	1.00000
3.48599	3.79149	8.19699	9.34708	7.42479	6.99553	1092.67599	1.34377	15.16554	77.37804	10.35529	47.16563	-4.5833	14.05965	10.87046	52.70683	8.64725	1.00000
6.85105	7.70007	8.22923	11.32021	8.67446	9.52908	1052.76763	0.69950	72.93924	61.36929	8.01726	42.06619	18.87813	-0.90106	10.19468	38.72646	9.72391	1.00000
5.93543	7.07014	7.96255	6.92849	8.23957	7.70549	1157.93024	1.15756	97.01124	55.40302	5.91070	46.65179	17.30858	7.79898	10.71958	50.10398	8.34130	0.00000
5.22995	5.45983	7.97691	10.77671	8.00881	7.28658	1145.56854	0.64928	84.13864	70.56724	7.88408	29.51168	22.88783	9.95493	10.12471	72.86333	7.11581	1.00000
6.48430	6.86708	8.81011	8.91031	7.97390	7.36865	1084.49418	0.15225	78.25795	50.78688	8.88049	51.40782	9.82564	15.17510	8.40906	26.97314	9.58045	1.00000
4.27627	9.00794	7.29714	7.49915	6.63126	9.18550	1141.08420	0.04219	-120.93549	58.81713	10.94028	35.25735	37.73604		6.19725	19.96620	5.48512	0.00000
9.69881	9.53682	7.03972	8.58838	5.77553	5.44014	1165.51161	0.48560	39.85331	42.96886	6.15875	44.32751	57.30185	17.64577	9.81359	46.48267	4.91882	0.00000
5.04964	12.23869	6.54759	5.95235	9.96022	7.38773	1179.87417	0.33632	6.10237	45.04648	10.98327	37.05314	46.18396	33.18792	9.42275	72.31539	7.84282	0.00000
5.59047	6.07701	8.83426	8.70456	9.33721	8.03955	1149.81302	0.17905	-46.99583	61.51828	5.53209	38.04133	-22.97056	14.54556	8.70386	17.44884	6.97553	0.00000
7.47171	7.42907	8.74614	9.10303	8.14996	9.36818	1095.86172	0.14003	7.36027	55.17433	7.84604	56.48736	51.20219	3.65323	8.32109	37.84696	8.46710	1.00000
7.41460	8.15446		8.76094	7.72271	8.55482	1120.17131	0.24578	101.02083	57.11438	9.12916	57.45989	4.02219	36.40093	9.05130	41.91255	11.19237	1.00000
8.96372	8.26540	8.14725	10.97933	6.58915	6.31642	1117.66702	0.06400	9.00472	30.75733	4.76953	52.98498	4.2475	7.92726	6.71892	56.92103	3.20006	0.00000
4.76070	5.03679	7.10103	8.75296	6.05017	8.10365	1083.04288	0.21903	28.28489	47.97646	6.74630	48.58425	48.15659	10.21903	8.77718	48.21653	6.86206	0.00000
5.60988	5.64825	7.75532	11.07637	9.20838	5.21415	1182.68607	0.27997	123.62494	32.32566	8.56171	25.35824	12.37169	17.34399	9.16310	57.43765	7.88521	1.00000
6.64898	6.67529	7.30869	10.43561	7.65035	7.84752	1153.13410	0.13451	-80.66756	71.26531	7.68940	39.24181	26.68451	23.95643	8.38018	45.54429	3.41129	0.00000
3.15262	12.13101	8.62295	10.12427	6.81493	7.29244	1176.80295	0.15902	35.96944	26.94474	10.17703	65.94350	56.03361	-3.26146	8.37982	50.87179	8.73046	1.00000
6.86890	8.12753	7.11431	7.28681	6.16024	8.51606	1197.16580	1.31013	83.97573	70.67477	7.30780	42.67597	21.46527	-0.38945	10.86007	39.99825	6.02981	0.00000
8.56824	8.10071	6.54040	7.75262	7.43658	8.28370	1069.49131	0.05801	-122.39168	37.40734	7.95794	46.77522	40.58654	17.65752	6.70371	49.49485	9.36916	1.00000
3.82633	10.58672	7.49014	8.91785	7.48630	7.86329	1084.47516	0.04502	-78.19444	50.89507	10.92386	47.37594	38.91817	13.50172	6.81951	39.70843	9.21958	0.00000
2.34128	6.35566	7.56778	8.16241	5.91826	8.50498	1058.67926	0.92085	-117.70755	46.00563	7.76307	76.95670	33.52253	13.92445	10.46282	39.69484	5.67045	0.00000
8.02596	6.71966	8.44899	9.65968	7.43230	7.95668	1080.68679	0.03215	-117.79394	46.10448	7.62954	30.17027	33.76446	21.81697	3.46714	55.04445	8.87220	0.00000
8.62123	7.88561	7.31291	8.28668	7.48860	7.71712	1180.52814	0.10452	24.43973	42.70978	7.60926	48.44392	0.76755	14.06144	7.36910	35.75169	9.01137	1.00000
6.76767	7.03165	8.11053	10.07615	6.35839	8.59488	1068.46046	0.11841	168.31366	38.60169	7.13124	52.96367	-17.73648	2.60378	7.89655	53.49136	6.84671	1.00000
6.23220	9.62473	8.26549	6.71187	7.64961	8.56445	1113.06493	0.27809	103.61667	34.22033	7.91062	38.36974	-1.6	6.90607	9.14458	58.19284	8.56305	1.00000
9.19714	7.57094	8.31185	8.30970	8.13960	9.33952	1112.95309	0.06059	-1.08593	67.16542	8.16058	51.58349	50.79205	11.73255	5.26602	47.21317	6.29291	0.00000
6.91352	6.86635	8.30483	8.31946	6.60584	8.26793	1087.96603	0.20089	18.69303	82.11994	8.13510	31.38125	12.18441	13.37746	8.63977	55.19423	9.12072	1.00000
5.05497	5.75596	5.54030	10.74657	7.46390	6.63514	1064.27663	0.65323	-86.57415	41.36740	8.42416	63.66948	15.48131	32.73640	10.10752	47.37426	8.11450	1.00000
5.97410	7.84386	6.59161	5.79159	7.56692	7.35912	1151.51980	0.20728	103.6032	43.88894	10.77706	43.30455	1.6561	16.25618	8.76206	66.48549	9.27466	1.00000
3.03976	10.92146	7.79289	7.77164	9.18176	6.78287	1082.87896	0.13433	72.54566	37.40336	11.25956	56.06538	29.69221	7.17135	8.05788	51.75475	7.28590	0.00000
6.37978	7.58261	9.43618	7.20182	7.42608	6.77357	1057.83895	0.77065	-73.97069	58.85280	6.63401	45.32395	40.64621	9.65394	10.28470	43.39389	7.15998	0.00000
5.53343	5.58032	9.38611	7.77296	7.47678	6.50366	1149.99968	0.17690	-103.5687	44.20387	10.75741	60.13319	20.22816	5.89242	8.73081	35.36624	10.36691	1.00000
2.17668	11.09904	7.28269	7.79136	8.49690	7.53704	1192.19948	0.08467	114.10479	40.26584	8.37709	45.70633	22.37066	21.69255	7.71648	61.33365	9.06227	1.00000
5.24345	6.35456	8.88676	9.69466	6.81497	7.01500	1119.40012	0.24829	38.94324	69.15442	9.40546	50.21586	44.98901	-0.54376	9.14860	43.57544	9.66813	1.00000
5.70712	8.45181	7.10187	5.43181	7.31378	7.24939	1125.75625	0.59448	75.35927	70.65841	9.06358	38.03160	12.04161	12.78502	10.05896	64.14320	8.50927	1.00000
6.09499	7.52605	6.28554	5.84706	6.93188	7.48107	1076.72488	0.07494	-97.50417	56.39674	9.81133	57.90405	25.87972	17.53238	7.30448	52.90941	8.67570	1.00000
4.60807	6.78151	7.01086	9.26430	6.27829	7.50524	1078.43272	0.17913	44.7662	36.40486	6.80328	75.50233	40.49748	14.03554	8.63481	54.40947	5.04030	0.00000
5.69785	7.42022	4.93761	10.77499	9.19354	8.18839	1075.80901	0.07186	-74.15987	43.17034	3.90669	48.30003	40.82232	-3.48231	7.38392	53.48117	4.09840	0.00000
5.28082	9.22327	7.03343	10.69350	7.48312	7.34727	1090.40760	0.04359	112.23109	49.84460	8.84045	41.55120	-7.57897	10.02472	5.59545	46.40170	10.36590	0.00000
9.44334	8.24138	6.21957	6.52714	8.35052	6.16735	1136.11238	0.45668	30.98551	52.38744		62.09683	2.41669	-0.60985	9.74142	49.81747	9.76459	1.00000
7.71179	8.48009	8.50197	7.38369	8.58569	7.50674	1129.21156	0.50084	-6.90656	66.75453	6.35039	59.85159	33.92866	9.16670	9.78375	49.20000	6.39853	0.00000
4.36680	3.07347	6.36828	10.48576	6.15478	8.33220	1148.01159	0.06955	7.02238	37.71195	7.92093	49.98298	52.21099	21.01561	7.20105	70.86004	5.33990	0.00000
6.07499	5.99587	8.20545	10.17869	7.38383	7.99117	1084.32802	0.28823	-104.83192	73.95360	5.52199	48.14199	39.72943	-4.44861	9.26511	42.37142	5.04355	1.00000
6.90739	7.30303	8.11563	9.05478	8.06402	8.24344	1078.21618	0.10281	-73.0515	57.79091	9.62802	30.58747	41.55815	21.46865	7.92689	39.02314	10.29075	1.00000
4.62423	8.27489	7.67532	8.58553	7.69409	7.91461	1131.13500	0.08620	-84.50855	75.15228	10.21829	84.98739	39.08367	11.13545	7.62415	67.42997	7.75733	1.00000
2.97148	6.20583	7.77800	7.51045	6.75207	6.62172	1172.48475	0.66066	4.85668	59.69296	6.67617	71.45638	36.27462	9.03950	10.13349	38.76663	7.71067	0.00000
6.55151	7.15564	7.45311	9.42191	10.08403	5.48338	1057.46090	0.58740	8.62118	32.22781	8.26076	56.98812	45.44694	9.75971	10.01622	40.86938	9.75672	1.00000
6.54230	9.46314	7.34621	7.05330	6.18291	7.42762	1136.36828	0.13736	73.66633	67.46521	8.48687	41.93398	25.92493	19.76058	8.32525	43.29420	10.35187	0.00000
7.06169	8.06535	9.62746	6.54071	6.45873	9.29324	1093.17463	0.03497	71.52847	65.51518	8.16697	28.09638	32.57756	13.71880	5.78861	42.05397	7.95643	0.00000
6.19206	5.64891	7.64933	9.76884	6.23423	8.54575	1064.62699	0.07003	137.36215	90.04945	7.14444	42.58601	36.75965	26.03498	7.10755	50.14742	5.02930	0.00000
5.47871	7.50329	8.58268	10.12543	8.14527	8.42798	1164.22225	0.02650	-60.93173	36.05230	8.63561	50.86252	-31.4488	29.23721	5.05776		7.75494	0.00000
7.63246	9.08077	8.77986	7.49473	5.92578	7.33647	1062.41346	0.05416	-73.81669	49.27800	9.63262	56.38037	45.44868		5.91514	32.98553	5.46182	0.00000
5.42822	10.70042	10.75182	8.80208	7.71523	8.87107	1196.69188	0.49587	86.59509	53.12720	8.69694	43.71239	26.11527	15.55251	9.78961	29.57992	8.74941	1.00000
6.12973	8.68197	7.11348	9.42471	8.72841	5.56075	1136.95231	0.03553	117.4831	57.89756	9.03147	58.17576	27.34089	-2.12044	5.43372	54.16938	7.80899	0.00000
3.62096	9.65291	9.14361	10.32671	8.39061	6.57168	1123.01469	0.05974	85.83636	75.06511	8.49369	43.31662	25.66795	-0.12562	7.30396	50.24809	14.01251	0.00000
6.62857	7.12220	7.51264	5.99715	6.79967	6.75371	1183.82432	0.08851	74.83554	68.22105	8.70858	29.38798	14.62072	26.16286	7.50970	48.79357		1.00000
5.50597	6.06860	8.31059	9.99089	8.24464	7.51685	1139.90310	0.64133	-116.37697	38.46826	8.88148	37.50512	33.72255	14.70733	10.07809	53.75490	9.26246	1.00000
6.72214	6.42581	6.94228	10.64007	8.67446	8.13810	1197.78183	0.11191	24.95034	27.46812	8.14418	57.85402	60.18427	-1.35248	8.04787	58.13417	8.13950	1.00000
1.95759	3.99358	8.84020	10.52267	5.62942	8.87350	1142.82731	14.97298	38.07083	38.60800	9.96429	56.44790	54.90083	21.50524	13.30388	41.22617	9.35554	1.00000
8.90196	6.70931	7.98908	7.46025	5.60453	7.75539	1085.22711	0.05431	99.1625	51.29919	9.58650	40.33966	3.3285	23.05278	5.61322	39.00321	9.29541	1.00000
6.29650	8.99067	9.67165	6.90373	7.94876	8.11022	1163.63259	0.04489	-79.2663	70.93671	9.83127	68.73532	43.86682	26.42634	6.12694	23.40505	6.61134	0.00000
5.75894	8.42318	9.27782	6.57402	8.31708	8.58218	1100.61132	0.35270	101.96857	44.30396	9.13742	50.55454	4.88441	4.91886	9.44211	44.93614	8.63716	1.00000
4.61391	5.80674	8.86219	9.63856	9.97370	8.77884	1100.94596	1.39004	26.97253	36.15006	10.27244	53.25005	49.65186	20.35912	10.90446	29.68952	10.79035	1.00000
7.01256	6.55618	7.02052	7.24099	6.76544	6.53404	1175.73694	0.07366	-2.98884	59.75853	10.07655	68.97880	43.32686	9.30224	7.33843	53.06571	10.47341	1.00000
7.20694	7.58232	8.70359	5.84783	6.11314	6.88918	1103.94411	0.49765	85.37752	68.80052	10.04617	51.02267	22.10194	25.71016	9.82510	49.27531	11.28141	1.00000
5.90233	10.39852	5.86837	8.17721	8.11319	7.46268	1089.94667	0.42865	12.70038	61.16823	4.00485	46.71816	45.9836	12.06834	9.62146	51.98858	5.35765	0.00000
