TEMP	PM10	CH4	PRES	longitude	H2CO	NH3	NOx	PM2.5	PAHs	SO2	latitude	CFCs	warning	CO	C2H3NO5	O3	Pb
26.32839	4.56362	6.19679	1063.23543	2.35739	50.78056	7.12004	10.06157	8.22273	6.82912	7.54290	41.63976	44.39697	0.00000	8.46665	0.07891	8.45309	60.20426
17.81304	7.38406	7.67196	1169.26892	-95.30106	43.02120	7.08464	11.38313	8.23338	8.16104	6.50592	32.35126	46.44285	0.00000	8.05289	0.07291	8.29704	53.25249
10.65989	9.05182	11.41815	1195.32753	1.53414	42.80187	4.51980	9.43317	7.92426	6.36203	7.15149	42.50729	40.38678	1.00000	7.55595	0.29652	7.96684	65.14387
-9.92497	6.37948	6.42244	1193.24249	103.61667	67.15568	9.00084	6.43996	7.18869	5.37480	8.04430	-1.6	49.85101	1.00000	9.69632	0.06491	7.27240	46.39481
13.85124	6.16654	8.60351	1113.75774	-5.55835	50.61055	5.89892	8.86213	6.86844		8.52389	42.64685	37.27145	0.00000	5.49909	0.06890	8.75807	60.14264
7.74870	5.52252	12.43909	1146.85732	13.10984	63.09552	9.34261	11.80281	8.53549	2.70829	8.14451	51.30001	35.98042	0.00000	4.10234	0.05255	9.21968	45.27538
2.68050	9.19791	8.82409	1062.07128	-8.07257	47.72226	5.50085	9.19103	7.32304	9.50163	7.64244	12.74409	62.16915	1.00000	8.99497	0.31378	6.57115	46.87265
22.11053	11.10237	9.80202	1092.16704	-86.77917	57.98662	7.60876	9.61147	8.78426	7.46365	9.33346	36.02506	32.58925	1.00000	8.72703	1.94927	7.62477	32.64513
9.06937	5.19910	6.21334	1093.18308	30.4347	55.27278	8.67144	6.89062	7.07598	6.02956	5.72695	-1.9487	25.84650	1.00000	10.00535	0.05710	8.75563	57.15065
24.25512	10.20409	8.84766	1124.13676	124.95278	56.64799	5.20471	9.34712	8.07176	7.72591	8.31426	6.33444	68.81599	1.00000	9.05040	0.82665	8.37586	67.09937
26.14150	10.50879	7.83345	1137.75760	122.20488	54.94880	4.98313	10.82606	7.99285	8.26649	6.25955	29.98869	45.95233	1.00000	7.73552	1.10112	6.75840	56.92151
21.19232	5.74460	6.93858	1149.79934	30.4347	43.61205	8.64817	5.58745	7.44193	3.09007	7.67074	-1.9487	57.83324	1.00000	11.49677	0.04914	7.66276	58.91372
7.85238	5.50633	8.59033	1172.42460	-1.08593	45.90499	10.33672	5.60504	7.80139	6.33610	9.18640	50.79205	58.28012	1.00000	8.84246	0.04439	6.62001	69.27671
16.42842	8.58334	7.87800	1136.90350	-8.07257	57.34272	8.78753	9.81587	7.10631	8.48189	7.51462	12.74409	45.32725	0.00000	6.33613	0.18980	8.64287	45.58787
30.45746	8.44542	4.56947	1192.95010	-83.48216	39.70874	7.63156	6.72334	8.56914	6.60721	8.61839	42.30865	49.84960	1.00000	9.31148	0.20006	5.89291	59.37598
13.68314	6.31799	10.39158	1181.71626	137.4	51.04916	10.61320	5.13135	6.52716	7.34703	8.25298	34.81667	46.50494	1.00000	8.17233	0.06922	7.72740	53.37378
23.53601	9.38544	6.91680	1167.63065	5.06258	31.62578	7.64964	7.00033	7.84532	11.31706	7.84169	7.50251	46.34819	1.00000	9.66039	0.38928	7.94533	58.08440
12.04796	6.55658	9.95389	1050.77898	18.84	60.04969	8.68579	6.66877	9.76080	10.84561	7.96833	42.28639	53.05779	1.00000	7.31676	0.05390	8.10681	59.72142
12.31009	7.36710	9.22387	1196.01204	-85.43772	62.15933	7.89462	10.50249	8.59839	9.90111	7.17271	10.63504	51.32244	0.00000	7.94113	0.10094	8.74832	59.80574
19.98717	7.24831	5.41672	1194.93524	125.51176	29.96675	8.52010	6.58397	9.36152	7.96923	7.57932	42.64031	50.66575	1.00000	8.62321	0.08951	6.38234	58.39072
21.29066	6.34471	6.87203	1061.28705	-2.01111	56.48773	8.66824	5.43678	8.16738	5.00806	8.55141	52.66277	70.85930	0.00000	10.06962	0.07575	9.38421	43.18220
14.09144	7.15627	9.42623	1055.13146	-99.73314	48.17145	9.30786	11.04664	8.38799	6.19407	6.76714	32.44874		0.00000	4.79414	0.08930	8.08682	36.84622
13.46349	4.33034	10.15265	1184.17234	51.0193	49.11181	6.74992	8.88996	8.57918	9.18802	6.89549	35.6803	46.18361	0.00000	8.83874	0.06811	7.96325	46.58969
22.69942	7.57622	10.34568	1181.06058	120.5875	58.81061	8.41180	10.11200	7.73096	5.94033	7.58261	16.455	49.34326	0.00000	6.71144	0.07695	6.99539	38.32240
3.07623	6.31760	3.22281	1191.94415	3.39467	66.44151	5.91253	6.32199	8.13659	3.82700	9.97994	6.45407	44.01273	1.00000	11.82450	0.06944	8.96712	67.28520
5.47683	7.64450	5.99743	1092.96502	34.8732	60.55896	7.40001	9.37967	8.21350	9.53298	7.29193	32.05971	46.38465	1.00000	6.03382	0.10719	6.46113	28.66482
8.84117	4.47908	5.77896	1166.74609	126.28333	46.07256	8.88718	10.96714	7.02602	5.63144	8.46165	45.35	41.02072	0.00000	9.82030	0.05018	8.69641	58.95581
9.51854		6.79465	1197.06630	-80.66756	45.69666	9.38169		8.83773	8.87709	8.99964	26.68451	32.38074	0.00000	6.02349	0.74991	7.27429	63.76257
4.68462	10.06544	7.60375	1064.52269	140.72287	73.39384	10.49494	10.19052	6.74051	6.71085	8.48274	53.14657	38.88208	0.00000	6.05424	0.73201	7.62548	51.60661
31.44962	11.04376	9.97059	1177.72915	128.9889	52.67246	6.69425	9.15333	7.74789	10.38682	6.93367	37.1759	39.22553	1.00000	10.37468	1.86100	6.44126	42.58000
11.07128	11.72208	9.38504	1172.07110	-73.49484	45.65350	10.02253	8.23499	6.36890	4.93521	9.09340	41.14676	48.55651	0.00000	7.48801	3.59466	8.58795	41.08363
20.65636	10.12506	10.99539	1078.11730	168.31366	55.80700	5.92708	7.13450	5.83678	6.91168	7.66765	-17.73648	23.09813	1.00000	9.99709	0.78747	8.76772	66.65088
28.36879	8.47935	4.95395	1153.30301	136.61667	63.95114	5.92587	6.97590	9.01543	8.29874	7.33475	36.53333	60.61729	1.00000	9.42771	0.18211	9.25713	54.90665
3.31056	6.94504	7.75691	1153.32673	13.29371	41.13066	7.10008	11.08498	7.78493	8.44223	9.88822	52.53048	44.89892	0.00000	6.38754	0.08532	9.40823	49.01937
10.59731	6.49313	8.89276	1178.03183	83.36889	27.19273	6.01932	9.95463	8.25072	8.29573	7.61275	26.76628	44.25654	0.00000	7.10631	0.06812	6.52100	67.38672
17.95728	9.02307	7.95138	1112.53214	39.8302	20.06691	9.50939	10.06975	7.91351	7.52616	6.11058	64.5635	42.76017	0.00000	5.31117	0.29650	6.84479	59.02669
12.91028	8.52063	9.77521	1171.28668	103.61667	68.03979	9.92048	10.28091	8.12099	4.99121	7.02512	-1.6	22.72085	0.00000	5.41791	0.20035	7.96646	47.00977
	10.13999	8.45500	1102.76502	-80.66756	49.83503	6.89179	6.18309	7.45149	8.43295	8.88168	26.68451	57.55005	1.00000	10.78537	0.76178	6.70438	59.58638
14.49413	9.47568	6.69792	1071.33544	6.10237	40.69853	8.75027	10.41888	7.82101	10.70006	7.50286	46.18396	27.02886	1.00000	9.05470	0.42607	7.49935	54.19456
19.80183	6.37565	4.51009	1135.96292	-97.92977	40.70722	5.36102	8.86776	8.03446	9.17045	5.63118	38.06084	26.88912	1.00000	5.45535	0.07069	7.05057	61.99321
6.26458	9.72236	7.78558	1078.94792	-72.97261	47.89750	8.69420	8.49945	9.60031	9.72853	8.70624	43.61062	29.64397	0.00000	6.70245	0.54578	6.99682	69.39707
-3.53717	8.49165	7.54139	1192.05892	28.67582	45.93777	8.48677	5.26378	5.95147	7.77020	7.20956	40.98894	35.18061	1.00000	8.30633	0.19855	7.47455	67.49400
18.65960	8.66445	9.79602	1070.04115	-119.27337	39.74344	6.18719	9.60054	6.48997	10.64918	6.86438	50.26729	53.69575	0.00000	5.68663	0.20951	9.51109	43.38909
8.41620	5.04603	5.51705	1111.84780	127.08472	65.12654	10.68719	6.83387	9.84319	5.05282	8.56498	36.20389	55.44858	1.00000	9.22316	0.04082	7.68069	58.04010
-0.59087	6.08465	7.94877	1054.58385	-2.58736	55.81546	11.51385	5.33586	7.93915	8.09773	8.93965	56.56317	37.66045	1.00000	6.83797	0.04950	7.96241	53.34542
13.15816	7.61333	9.31758	1105.81263	33.34864	47.11774	5.82870	10.87927	9.46386	10.13936	8.78362	46.75451	66.35137	1.00000	7.01115	0.10939	9.59652	64.46662
18.11656	9.38837	7.62186	1187.11293	-81.56929	54.15077	7.52416	9.14935	8.91119	9.97335	6.76503	41.55838	35.04165	1.00000	9.83797	0.38804	8.87343	58.42746
32.69648	9.00430	7.59185	1177.00992	1.00288	65.46757	8.69867	10.29326	8.20493	6.53136	7.36854	49.28669	53.02057	0.00000	5.95939	0.27775	8.08094	68.92717
27.01755	9.68279	6.36939	1115.92258	2.95924	33.73747	7.86297	5.54503	6.93336	9.07797	8.61269	36.76775	54.45220	1.00000	7.56500	0.52789	8.66139	39.48400
38.75689	8.58182	10.26989	1148.88190	-123.02621	57.12877	4.78084	10.78824	8.67698	8.56285	6.92183	44.99012	53.48122	1.00000	8.38207	0.21249	7.64901	49.43280
22.52017	9.23729	7.94292	1194.30184	107.60389	64.67633	9.06476	10.23127	7.51971	6.52712	9.07444	-7.01833	55.84297	0.00000	6.30686	0.33390	6.76029	42.53013
15.72559	9.50408	11.72003	1181.89247	24.6522	71.15102	7.02797	8.70395	9.27042	9.31598	6.84487	60.2052	52.74638	1.00000	9.45595	0.42567	7.66497	68.35839
19.36585	5.93191	7.27255	1112.42428	-84.62081	65.17440	7.70829	11.12864	8.52264	7.20700	8.04336	42.7392	44.58976	0.00000	9.50041	0.05870	8.62008	61.12771
15.43305	6.94485	2.28873	1160.42355	-72.86843	73.05645	5.15397	6.37525	6.47997	2.23794	7.46419	41.27621	63.54830	1.00000	13.11574	0.06654	8.04382	52.51069
9.96582	3.22777	8.52867	1182.33000	-1.4001	65.46144	5.88588	10.01328	7.34408	9.30773	8.82775	7.06273	36.18422	0.00000	9.73630	0.06952	8.74736	29.75476
30.40129	8.03507	8.23095	1058.54578	13.44275	33.19624	8.02070	10.09789	6.68215	7.82578	7.36070	38.07789	31.44243	1.00000	6.41699	0.14403	7.39664	61.49832
13.97917	8.00997	7.77500	1081.86201	117.55417	67.24176	8.26600	6.83070	8.04997	9.62996	7.85420	34.86472	36.17219	1.00000	7.92454	0.12170	9.48463	56.52627
14.09210	7.26757	9.62438	1086.59031	-94.41551	55.15757	7.87624	10.55948	6.90328	5.51444	5.95808	39.09112	51.34072	0.00000	6.67416	0.11335	8.48101	73.20385
17.75977	2.99399	10.23863	1114.61239	30.79165	56.40470	12.61417	7.43043	8.77972	8.88587	7.86579	-27.76952	44.69490	1.00000	7.16406	0.04460	6.54240	34.23621
7.71503	7.50093	9.75530	1164.97592	7.11393	52.75123	10.98507	6.03879	9.34767	8.98517	7.38161	51.08468	33.79867	1.00000	6.93568	0.10782	7.69856	44.83676
25.79701	5.85475	10.95959	1145.57452	71.57118	71.37097	6.46059	10.13280	9.80075	10.71720	8.80481	32.87533	40.06862	0.00000	8.55765	0.05392	8.04466	94.40338
18.05643	8.03428	9.60395	1109.20736	120.97844	47.80680	10.42785	10.99123	8.72392	4.77777	6.11918	14.8361	33.08258	0.00000	3.93130	0.11841	6.27345	52.51855
16.42565	7.19987	5.26849	1115.40837	-86.77917	48.85113	9.82957	6.90269	7.15344	8.03667	8.70051	36.02506	42.87854	1.00000		0.09976	8.03667	69.27022
3.07883	8.78547	8.84437	1168.11658	6.76111	54.75447	7.06927	8.76200	8.05037	10.68030	9.29521	53.16167	56.10889	1.00000	9.40269	0.26951	8.80095	86.37697
9.00877	8.71237	4.48896	1193.57016	-73.97069	57.91013	9.35433	9.61145	8.48521	12.41648	7.74098	40.64621	24.55193	1.00000	10.87168	0.22098	8.22938	66.09018
27.49904	6.21465	7.51881	1117.59899	-52.20639	54.88045	7.80076	11.95958	6.86591	7.88533	7.85609	-3.20333	43.75541	0.00000	4.97734	0.03884	6.91013	38.08845
19.03886	7.94819	8.13960	1083.77038	39.8302	70.84842	6.24031	10.21625	8.34291	8.75633	5.72889	64.5635	42.21364	0.00000	5.38174	0.13004		51.26967
8.38035	6.63649	5.79520	1123.95904	-81.77285	33.92159	8.64652	7.94908	6.29319	5.69314	7.30085	28.54944	39.41511	1.00000	10.39734	0.06453	8.76253	58.74671
5.41692	5.71211	4.05809	1131.07400	-87.70172	46.46066	7.93979	8.00170	7.57507	5.07855	6.22613	41.72059	45.29066	1.00000	10.95143	0.05458	7.79908	43.27015
23.78235	8.34047	10.02477	1190.16637	-48.67028	43.63907	6.97240	9.84667	6.74526	9.69621	6.44852	-28.24	41.23474	0.00000	6.11353	0.15266	9.39774	60.23677
12.95500	9.51182	8.38101	1102.70705	-116.56346	37.14766	6.62023	11.81675	9.21791	10.85160	8.13252	43.54072	46.06456	0.00000	7.78571	0.45062	10.05885	78.27674
17.92445	6.06760	8.20136	1181.59605	13.63617	19.43957	8.71232	6.10501	9.56962	6.96841	6.64664	50.50301	71.89486	1.00000	9.38603	0.07079	9.03281	36.35339
25.71079	9.39754	8.11101	1079.44233	3.64633	47.88415	9.26104	9.05371	6.53367	7.49334	7.09417	6.8485	60.07615	0.00000	7.37657	0.39910	7.40654	35.13631
25.18216	8.36642	3.35180	1160.82060	27.06365	66.85752	6.20411	8.02364	9.18029	7.59917	7.26301	50.18545		1.00000	9.86135	0.21427	9.18577	36.78000
4.68952	11.05542	9.65319	1110.70287	112.73333	50.48822	6.99436	11.30356	7.14214	8.08305	7.66720	38.40917	66.21516	1.00000	8.66036	1.87076	7.33794	65.02852
4.17171	10.62813	11.72030	1196.44376	-51.50361	32.99550	9.75367	6.28688	5.86439	5.88894	6.06516	-29.2975	39.53384	0.00000	7.37323	1.23486	10.15715	59.10787
5.34614	6.49758	3.35674	1131.92542	-48.52333	30.87672	6.21070	7.78249	8.29836	6.50690	7.33415	-0.71667	55.11084	1.00000	10.71878	0.06668	9.03441	40.61258
15.63378	5.58109	5.75075	1066.20345	-71.8023	56.51785	9.85177	5.92002	5.61701	3.88139	8.03789	42.58342	45.99619	1.00000	10.02905	0.07348	9.29800	71.99279
26.45642	9.99480	9.20285	1118.89731	-119.27337	72.26030	7.65560	9.03644	7.60484	9.50535	8.18603	50.26729	41.76426	1.00000	11.78944	0.65239	8.92016	50.27861
14.94770	9.76841	10.44056	1054.11624	-89.64066	67.90408	5.86891	10.50852	7.02040	7.98343	5.08029	40.56754	56.48757	1.00000	8.28169	0.53536	6.62221	45.54417
14.93370	7.78969	4.66638	1056.86841	9.20427	51.94813	7.36917	6.75749	8.66386	6.27510	8.67692	48.49144	45.92881	1.00000	10.06166	0.12232	9.59658	77.07250
15.32008	6.95706	8.77529	1153.29533	-7.32097	40.35987	8.69677	12.75559	8.69055	3.56635	7.37891	41.1053	29.74160	0.00000	4.77936	0.09211	8.48362	49.38613
40.00573	10.59239	10.49434	1116.42809	-73.75335	73.16286	6.65578	11.19192	10.07025	8.92794	6.21362	45.4473	29.82316	1.00000	10.27663	1.21272	7.55626	42.77861
17.49652	8.84228	9.55900	1095.91169	-5.22126	42.50894	5.72805	8.83434	8.20624	10.53119	8.09030	33.43443	55.64581	0.00000	5.47862	0.25123	8.94748	51.62170
10.14163	8.10310	9.21757	1136.28790	48.87498	47.01133	4.82960	9.27517	6.97538	7.90174	8.48797	38.45598	34.82954	1.00000	7.20817	0.16411	7.16404	65.18853
10.17107	6.42004	12.00786	1129.81734	76.32756	62.53879	12.96570	4.97207	7.93865	11.19207	6.26242	9.57046	34.62172	1.00000	4.85626	0.05910	7.54519	53.32636
35.42274	7.54767	7.60126	1112.73728	8.4493	45.70754	7.85211	10.82922	9.05066	6.47191	7.59775	50.09019	59.71133	0.00000	6.17661	0.10476	7.63810	62.04979
2.77291	4.24421	7.20596	1109.44522	103.6032	57.27370	9.68593	6.66636	7.61156	7.17537	8.37494	1.6561	46.25851		9.27872	0.03607	8.80298	33.80920
8.46320	7.15639	7.11284	1189.69870	130.94098	36.83534	8.29861	11.13927	6.47175	7.54008	7.61633	33.3213	67.07876	0.00000	7.82669	0.05804	7.50287	28.02535
26.37972	9.94135	9.89674	1114.83358	77.9129	61.54674	9.56718	8.15294	6.03256	6.90007	9.33228	25.6439	52.17095	0.00000	7.11561	0.63693	8.53532	55.12948
20.66778	7.38911	7.38102	1125.68136	-122.2054	69.84682	7.16073	11.43762	7.39243	8.32200	8.36392	47.76232	51.25743	0.00000	8.07855	0.10649	6.92641	42.27928
34.50641	7.46718	8.66434	1169.68969	7.2278	45.98109	8.91743	10.65161	9.41762	7.09331	9.14150	50.64336	78.63240	0.00000	5.12761	0.10204	7.68583	38.87634
25.89147	7.90516	9.53053	1092.61208	-0.76667	47.45671	6.60631	8.14792	8.39271	9.59073	7.35267	53.38333	59.09003	0.00000	4.45841	0.12927	8.69137	61.24610
10.04814	2.33305	6.54240	1096.54899	11.04979	71.29495	10.24907	9.55080	7.93966	5.12209	8.64840	44.59445	65.99608	1.00000	11.12836	0.04934	5.96693	40.00411
19.96268	9.99126	10.35629	1065.71398	-121.75689	31.79758	7.19163	9.09861	6.85370	7.35993	8.12002	36.91023	55.24985	1.00000	9.00545	0.65901	6.99660	84.87642
26.37632	6.94253	9.77690	1152.60312	60.8019	48.63979	5.35815	7.83659	6.43435	10.20391	7.28167	56.9083	35.73573	0.00000	5.31826	0.07380	8.61356	67.06268
21.04214	9.49626	8.12841	1060.98261	103.61667	59.51482	9.35467	9.88141	9.03004	6.53002	6.56056	-1.6	52.90686	0.00000	6.63805	0.40778	7.05195	71.51879
32.60704	11.09137	9.57161	1079.55833	115.04814	43.96518	5.61082	10.76786	9.19492	7.42905	9.19298	30.24706	57.98152	1.00000	8.05745	1.93834	9.07480	58.41245
-6.16464	10.44172	9.19188	1180.12299	4.52514	64.70515	5.56295	10.68428	7.05381	9.07029	8.20013	12.74482	79.02079	1.00000	10.20785	1.03094		61.48299
3.76453	8.71587	6.20230	1109.03274	104.1451	34.24485	7.33500	9.14573	6.00322	7.27781	7.61412	15.79408	43.06326	0.00000	4.46977	0.21886	6.92390	48.14523
13.68296	3.56465	10.10431	1114.01928	71.57118	25.58305	13.72839	5.45584	7.86181	5.20619	6.77830	32.87533	32.48952	1.00000	8.00697	0.03279	8.10802	64.33760
-1.36166	6.84919	7.84708	1148.26997	130.94098	34.40524	3.29643	10.75802	7.83073	10.23938	7.26782	33.3213	49.57335	1.00000	7.66468	0.07135	6.78529	52.88317
29.60820	11.57450	10.64852	1100.06374	-84.50855	76.43400	12.00295	7.22786	11.04109	5.22227	7.55792	39.08367	23.53381	0.00000	6.38517	3.11614	7.47528	41.98798
24.92815	9.27195	9.33647	1175.58285	35.7	34.65051	9.58902	8.57078	6.79521	7.95952	7.99432	-7.76667	55.68815	0.00000	6.19807	0.35998	8.31329	59.36442
19.42949	8.69100	8.85983	1142.03427	-84.20299	33.28200	7.41318	9.05633	8.89431	7.45248	7.39864	39.43534	14.72153	0.00000	7.32463	0.21192	6.69578	52.90752
0.11037	7.48917	8.51804	1066.09950	4.52529	63.44601	6.98005	6.94453	7.60992	9.29557	9.68127	50.71229	74.12510	1.00000	10.56894	0.05656	7.07150	67.91511
3.86925	6.42031	6.23849	1106.49524	-71.8023	47.35950	8.14884	8.72063	5.70219	7.87554	8.09158	42.58342	43.61754	1.00000	9.64804	0.08668	8.68027	51.68993
12.80611	9.57823	9.35409	1089.90980	120.74221	44.80368	12.05236	10.84727	7.63799	3.50557	7.99793	31.64615	40.38745	0.00000	4.73018	0.47435	9.02286	72.26569
8.88259	4.28081	7.76839	1165.67945	-118.10583	44.50036	10.36099	6.39345	6.15562	7.28023	8.40776	34.09611	55.50661	1.00000	8.17260	0.05240	8.32993	42.97791
23.96369	6.31065	6.99959	1128.97713	-119.48568	38.19738	9.97084	5.67881	8.37415	5.65943	6.94440	49.88307	62.95306	1.00000	9.18895	0.03229	7.68265	71.61790
41.51780	8.28760	10.42446	1180.62368	5.03586	43.28770	6.33313	9.98715	6.66094	11.42014	7.92595	43.83125	28.27426	0.00000	7.18459	0.15438	7.19582	58.37518
14.01642	7.90512	6.75368	1160.13126	9.0027	55.48581	5.76736	8.51777	7.58974	9.51053	7.14004	11.86064	41.22294	1.00000	9.17177	0.12747	7.45562	59.87824
20.78141	10.71801	10.60091	1128.17518	68.75915	38.76530	9.88745	7.78680	8.50490	4.22278	7.42758	27.52948	46.79470	0.00000	7.15748	1.33030	8.55570	56.12465
24.95346	9.98492	11.03126	1194.42803	4.69889	30.91386	5.54625	9.09609	6.67338	6.58152	7.85563	50.56149	61.59664	1.00000	6.62047	0.66093	9.70903	52.86384
3.16492	8.59546	7.66427	1057.94841	116.10146	36.41858	5.49999	8.53296	8.19850	8.33263	8.97418	5.90702	45.26623	1.00000	9.05233	0.21894	6.93639	57.60334
-11.88205	8.00637	5.17577	1129.87641	138.31667	37.37031	7.53362	6.62601	9.41550	6.70350	7.27059	36.65	37.76183	1.00000	9.60852	0.12221	8.57690	44.77634
24.61795	7.86288	7.00465	1079.26135	-80.66756	54.93964	8.17179	10.58761	6.29357	9.32443	8.69890	26.68451	27.69797	0.00000	4.19281	0.12860	8.53337	52.26139
22.36702	11.22782	9.32325	1119.67829	6.10237	70.71979	6.40013	7.87523	7.19547	6.92297	7.86275	46.18396	60.08551	1.00000	10.56068	2.19530	7.09089	52.42082
7.28039	9.43064	9.00422	1126.17107	13.44275	43.48797	6.79933	9.92446	7.68092	9.49695	9.04964	38.07789	27.23673	1.00000	8.53520	0.43687	8.21400	40.06865
12.86292	7.71382	11.86906	1175.89242	-122.2054	64.70118	9.98724	9.48416	7.27338	4.58829	7.01118	47.76232	25.88065	0.00000	6.17371	0.11824	7.31530	56.97807
20.46226	8.72579	10.63427	1092.40442	14.72443	34.86147	10.73695	10.18720	8.25333	3.58309	8.60517	36.92574	64.65324	0.00000	5.15798	0.23534	8.63268	48.60533
20.94499	9.08929	7.59959	1160.54720	-52.20639	55.35577	5.24388	8.72174	8.65589	7.09664	7.75583	-3.20333	58.27258	1.00000	9.21216	0.27766	9.27343	57.31132
5.36773	8.68353	9.84153	1092.77921	-99.32556	43.61652	6.95472	10.27325	7.63563	9.44858	6.89553	19.32889	71.57788	0.00000	6.71453	0.23622	8.34614	61.80937
4.87031	5.32466	9.05132	1120.84484	2.59753	78.08482	7.45974	7.83785	8.02941	8.40741	9.35589	8.88649	57.73975	0.00000	6.13657	0.05806	7.49845	61.35133
19.77600	8.84802	1.13043	1090.17115	-51.50361	79.61000	6.90920	8.38078	8.24783	2.59085	8.14616	-29.2975	26.03348	1.00000	12.24166	0.25262	9.10315	58.99042
3.53502	7.84962	8.84369	1058.05985	-76.99081	66.98036	8.30164	9.74673	6.34264	7.13243	7.90533	38.96372	41.60015	0.00000	6.19090	0.10399	8.29947	53.46432
18.98806	9.05274	7.55539	1067.28497	-3.05814	59.18705	5.64988	7.55032	7.24027	8.60785	8.11758	53.00974	55.26929	1.00000	7.72469	0.30005	9.10852	63.16205
10.13744	8.90320	11.48068	1146.93767	-117.23991		10.51487	9.92873	5.75004	2.74446	7.75960	47.64995	37.46441	0.00000	6.11302	0.23350	6.67860	32.55588
19.97680	11.21461	9.93382	1087.92571	82.85749	75.59114	10.00247	7.28206	7.76478	6.20388	7.84140	17.54907	40.59739	0.00000	6.46897	2.19511	9.41131	15.49769
10.08732	8.73911	7.10915	1177.22130	73.85535	64.22914	7.48167	9.93355	10.07520	7.74494	9.30909	18.51957	58.85733	0.00000	7.36295	0.22980	6.61825	32.81108
5.86240	5.59972	10.64968	1067.40819	136.13108		8.28753	9.15745	6.61971	9.10432	7.48730	34.75856	47.04131	0.00000	8.04796	0.05104	7.38349	45.86522
27.29637	7.23602	8.91174	1157.67091	-69.08333	63.53482	8.20248	11.00388	7.04693	6.86570	7.55237	-16.25	45.22103	0.00000	5.18442	0.07684	8.70029	63.68891
11.54743	9.32993	8.10750	1158.64370	8.77155	40.90312	4.78669	8.48409	7.67070	8.85901	8.50472	50.23019	52.63199	1.00000	9.70386	0.34697	6.25756	54.97544
7.55591	9.50937	9.69447	1178.80211	77.70636	48.11644	5.53749	9.51502	7.64820	9.08165	6.95889	28.98002	30.63736	1.00000	8.47928	0.42875	6.57672	70.89483
-2.65444	6.38940	8.21132	1161.00219	8.4493	60.21722	6.87783	8.97977	9.93538	8.45459	9.65827	50.09019	46.67294	0.00000	6.40126	0.05636	7.51647	55.61661
17.65365	8.85175	9.29436	1088.70050	-8.07257	54.45632	6.47031	8.99596	7.04157	9.43334	7.72214	12.74409	34.21208	0.00000	4.88326	0.23623	7.79212	56.92242
7.23805	8.32780	9.58245	1166.93426	122.05228	49.64728	5.51174	8.92787	8.49834	10.74779	7.85748	37.19723	51.57800	1.00000	10.14016	0.17977	8.67809	43.85253
19.30973	4.77972	10.30362	1123.46391	-94.41551	34.69135	14.07352	5.53626	5.86747	5.79761	6.44960	39.09112	43.62659	1.00000	7.56424	0.05340	7.25586	57.49453
14.91537	6.36236	6.37713	1055.47961	-3.05814	20.50542	9.52821	6.29197	7.10726	6.19831	7.58268	53.00974	38.59592	1.00000	9.08610	0.06811	9.50453	75.72098
12.63538	8.45865	9.44364	1066.53890	76.03889	68.83689	6.79071	6.71699	8.30558	9.23555	9.49928	18.18158	42.02877	1.00000	9.81974	0.18303	6.72345	38.18005
13.69246	7.62486	10.63732	1056.76042	28.88222	53.08935	9.44944	9.82914	8.10660	4.66175	7.63820	40.37528	65.58755	0.00000	7.36651	0.12249	7.31151	45.22534
13.99883	7.25907	8.87018	1062.20637	-75.64963	49.71393	11.33581	5.27636	8.59229	8.90721	8.63574	40.24537		1.00000	6.52955	0.05817	7.91921	35.29113
7.43957	6.74476	2.51419	1185.74601	-104.83192	53.23546	7.34146	7.01259	9.58666	4.23154	9.01191	39.72943	49.13494	1.00000	10.93707	0.05883	8.68399	
