PRES	SO2	warning	CH4	NOx	PAHs	CFCs	longitude	latitude	H2CO	Pb	PM10	C2H3NO5	NH3	PM2.5	O3	CO	TEMP
1165.50667	8.48417	1.00000	8.02642	9.06378	10.17950	34.61246	-105.11221	39.57582	38.35329	46.97460	9.91603	0.18213	13.93918	9.25407	9.62092	8.07894	12.97650
1084.72002	9.63545	0.00000	9.26089	11.49672	8.23443	68.25099	12.87117	50.23271	59.24795	72.11118	7.83211	0.03940	8.23865	8.86611	7.01114	6.86977	27.97429
1057.74369	9.87728	1.00000	11.36186	10.20745	9.98179	65.31410	-52.35558	-14.66463	50.32150	46.28626	7.74348	0.03099	8.12254	7.71538	9.55809	10.97101	13.41415
1119.68069	8.90051	1.00000	14.94555	9.12255	9.82374	46.02724	-63.13414	46.23899	63.20068	46.38898	10.99826	0.50669	11.26206	4.33611	10.03435	1.95985	2.00927
1086.96443	9.06672	1.00000	11.43543	8.55917	8.64249	37.49153	-34.88111	-8.05389	29.62322	46.34707	10.48613	0.31555	11.15768	5.90694	10.90433	7.63278	12.98621
1114.84322	10.15658	1.00000	7.21117	8.27318	9.27765	38.14325	76.35484	10.10649	55.94216	53.59148	9.41959	0.11917	4.73376	9.37177	10.80652	14.94707	8.07369
1059.81874	7.89366	1.00000	11.45632	7.47989	10.14445	59.08330	27.18052	39.12074	61.34068	52.47267	9.27216	0.09659	12.44069	10.17949	7.12764	4.76244	10.22849
1124.54073	9.93330	0.00000	10.02587	6.87254	9.60462	46.63508	-98.1664	19.32932	51.22040	65.42105	9.07295	0.08639	6.33266	7.19902	8.02251	8.36230	15.47071
1087.02052	8.76135	1.00000	9.54331	9.95594	9.94222	46.38325	73.06784	25.13915	76.72717	27.25158	9.40636	0.11330	10.44006	10.96163	10.56210	9.84018	21.04036
1169.00739	8.96151	0.00000	9.24280	9.23945	11.20168	53.97228	-59.13316	-37.32167	54.80391	52.75539	12.22625	1.72134	7.92045	11.06959	7.36087	8.56652	15.45026
1084.91521	9.71701	0.00000	9.71358	9.59586	9.88974	33.42271	76.35484	10.10649	34.86761	34.37322	8.78730	0.06465	9.74273	7.80573	10.52869	8.57882	18.97871
1112.68915	10.62184	1.00000	12.22099	8.01083	9.97558	56.52261	10.18003	24.96334	43.62601	64.90917	6.07007	0.01540	6.82028	9.65321	5.18035	12.19541	-3.76490
1110.68611	9.47213	0.00000	11.47171	8.94216	9.74092	52.46759	-73.47429	40.68066	18.23525	65.25150	9.60713	0.14362	6.09126	6.78795	3.88109	7.21577	26.36668
1058.37775	8.71232	0.00000	9.16575	11.05135	11.12189	51.54619	8.64409	48.07667	67.06501	44.33548	8.73061	0.06517	11.01395	11.62134	6.87956	6.19746	37.52561
1124.03162	11.80351	1.00000	10.26833	8.91345	9.06563	22.54745	-71.23106	-32.45242	44.88941	44.23374	9.17270	0.09482	10.40358	10.20411	10.51632	10.14342	13.58781
1057.72551	10.65180	0.00000	11.13605	7.65391	8.46739	72.37570	-119.01677	36.06523	30.00843	46.69339	11.21553	0.62656	11.77772	10.80214	9.73995	8.78815	17.24390
1104.19111	8.27118	0.00000	9.68113	9.05325	9.81958	32.89311	4.8951	44.92801	35.79391	55.73785	10.30442	0.26600	11.11838	11.02245	8.55628	8.54259	14.67530
1149.04462	10.36469	1.00000	9.45021	9.49212	9.10330	54.22320	-122.38731	45.53929	32.17700	61.21448	11.45546	0.79764	12.43049	6.21877	11.62713	7.24406	18.78917
1143.00268	9.37966	0.00000	10.55592	7.67551	9.61909	71.05725	19.91667	-11.78333	47.59497	57.62098	10.84591	0.43445	9.37142	10.68113	8.47352	9.23438	8.80877
1197.32591	10.73908	1.00000	10.54083	10.61836	10.03556	51.86679	-1.4001	7.06273	62.36297	58.63563	9.20453	0.09384	11.89427	6.83259	11.30711	6.78024	33.32860
1064.47324	9.75243	0.00000	9.30061	9.69101	10.11816	38.24041	14.43865	40.87329	41.37432	79.50536	5.20771	0.01677	8.88831	10.93715	12.43093	7.90429	19.05533
1146.66676	9.91575	1.00000	10.09132	8.52400	9.41672	53.53746	-73.9625	40.81	46.20931	50.20719	8.44616	0.04999	7.42767	6.84636	6.42989	11.83567	23.56173
1096.91230	8.20224	1.00000	11.15306	8.23038	9.43140	52.14239	38.94324	44.98901	66.48041	74.07889	6.01988	0.02009	7.38607	10.33834	4.57083	12.67985	7.41918
1055.98018	9.89244	1.00000	11.36235	9.96660	9.50361	65.93780	-89.64066	40.56754	32.24089	50.85218	5.23839	0.01765	7.53166	10.81149	4.67674	13.28640	20.57253
1199.64609	10.01308	1.00000	9.78841	8.86428	9.84724	38.92969	75.16878	30.81383	61.84269	50.99976	11.31592	0.70440	13.02637	9.11230	10.80961	8.55450	30.46119
1062.98256	9.00727	1.00000	8.73763	10.95594	9.07694	63.07976	-7.95	53.43333	45.61896	36.51842	8.67169	0.05570	7.08995	8.87601	9.27853	11.34321	-4.74183
1079.03234	8.93370	1.00000	8.81584	9.63900	8.39869	30.90511	26.01649	44.43579	46.97877	42.77747	9.37508	0.10621	10.22144	8.50887	12.42789	10.30590	10.70919
1160.61155	8.63426	1.00000	9.57583	10.42640	10.42864	49.74692	2.08333	48.86667	49.68847	40.49175	10.20531	0.23350	5.57542	6.72265	11.89843	11.85794	16.06458
1154.32570	9.31995	0.00000	11.11806	6.98291	8.74566	53.94475	-1.4001	7.06273	40.51825	60.30382	11.65375	0.98069	9.43056	9.80953	8.15207	9.25391	21.36585
1066.43938	10.57521	1.00000	12.87986		10.36524	55.40010	39.25	-6.8	38.14090	52.91146	5.70155	0.01706	7.35264	10.43922	5.99058	10.45152	10.17815
1064.81507	9.19390	1.00000	9.73156	9.70106	9.93108	45.27170	6.10237	46.18396	56.54040	59.98830	8.60517	0.05707	6.64751	8.95392	10.26600	11.56537	20.58512
1131.69042	10.52337	1.00000	11.32066	9.51094	8.73316	60.12131	10.5511	52.47774	59.36802	39.84568	6.27282	0.01630	7.97419	9.57039	5.99758	11.81598	-4.23001
1166.38096	8.35026	0.00000	10.97730	11.34022	9.72759	30.87035	10.18003	24.96334	50.77907	54.50953	11.74245	1.06545	10.44311	10.42514	7.96432	7.91121	18.02899
1168.77821	9.86576	1.00000	9.09650	10.08373	8.97176	57.48024	117.65694	36.19278	31.47437	33.08957	8.84660	0.06831	8.06386	7.75626	8.03519	10.94709	13.29284
1068.48382	9.21044	0.00000	10.75350	9.75527	10.00836	27.56472	109.3243	-7.0981	60.10775	56.13567	11.97118	1.33936	12.97461	11.27127	10.22315	9.17551	26.16855
1084.60717	10.89017	0.00000	12.20215	9.96536	9.23067	58.02287	34.4587	-13.7804	38.84477	46.10206	12.11313	1.53256	10.59483	9.71270	9.35507	8.68046	13.33111
1092.65095	9.60174	0.00000	13.86888	8.33923	8.72497	26.03758	43.2379	50.06	64.27430	25.43762	11.56013	0.88891	6.08153	8.42495	6.54958	7.44854	12.22421
1146.31320	9.64104	0.00000	10.39566	8.07460	9.54124	48.55521	2.18967	48.8765	45.67280	56.65363	10.58412	0.33446	10.81549	11.08449	7.71920	7.64096	2.46206
1161.17268	9.08405	1.00000	11.18161	8.99869	8.30762	52.77852	-73.95958	40.57788	37.27939	42.12243	8.33549	0.04458	7.82423	8.29171	8.45501	9.42426	25.90144
1147.58389	9.41686	0.00000	12.34689	9.05879	9.72880	42.52452	4.07601	50.88506	39.95514	53.52020	13.55899	6.48092	7.62418	8.10526	7.81856	10.43289	16.35030
1062.70556	9.87388	0.00000	10.18213	8.83676	9.08370	42.38242	-91.06177	33.41012	30.75003	51.30304	6.99172	0.02110	10.76845	8.71779	9.95385	8.67898	11.98502
1094.71487	9.77526	0.00000	10.94154	9.82434	9.86046	57.82161	31.4976	26.67319	29.60983	70.61928	4.96149	0.01054	6.74816	8.83593	10.16875	8.02986	4.41638
1168.40530	8.54862	1.00000	9.53850	10.13355	10.26300	58.87638	4.21372	51.12794	21.35343	70.06741	8.01811	0.04083	9.78684	9.78637	10.07896	8.86245	3.33749
1089.40801	8.80141	0.00000	12.06250	9.54724	9.63975	30.85538	13.44275	38.07789	59.34821	49.07361	10.06299	0.20891	11.93451	9.55326	8.34393	7.80011	14.71648
1190.51109	8.25832	1.00000	11.49167	9.61638	8.22190	46.30050	-76.72803	39.32288	71.32082	42.27687	4.92255	0.01233	9.42677	10.30343	3.08783	11.63813	24.35081
1103.55502	10.83848	1.00000	9.73630	8.56890	10.02835	43.08250	-119.0376	34.21639	72.08420	36.63174	9.71657	0.14470	8.73169	9.47657	10.83782	8.71912	3.43933
1120.39721	8.10555	0.00000	10.96503	9.14476	8.48169	49.28232	-69.08333	-16.25	45.28939	43.82760	8.82012	0.07100	8.18447	7.87332	5.93959	6.43606	10.67372
1059.98580	8.37879	0.00000	10.65033	8.84011	8.32024	44.18852	120.89694	14.95472	45.26170	34.46053	7.92635	0.03402	8.04881	8.77859	9.10460	8.82114	15.25019
1051.64806	9.30329	0.00000	11.46596	9.13249	7.87551	54.15314	-52.51028	-28.81833	51.62839	47.85897	10.91908	0.47301	8.19998	10.36492	7.79592	7.86764	18.26732
1125.43043	8.35125	0.00000	12.19478	9.85476	10.07363	49.51296	-119.01677	36.06523	57.74112	62.95276	11.12404	0.58227	7.56124	8.40935	6.05974	7.74074	11.45442
1128.34082	10.23708	1.00000	9.45355	10.09538	8.64091	35.67461	-15.58602	27.76056	50.41964	63.10540	11.50105	0.83812	13.51025	5.63538	11.73155	7.89483	11.52233
1096.03435	7.86904	1.00000	7.55902	8.40015	11.31181	66.31902	-7.35	53.53333	43.17542	32.97548	12.32925	1.90538	10.37642	10.74029	11.97933	12.57418	28.45862
1111.84719	8.94822	0.00000	10.86783	7.14468	8.87927	44.71644	25.8191	53.5942	77.38236	37.93531	12.10455	1.52481	8.27045	10.40090	7.89981	8.72516	9.70634
1169.74844	8.47793	0.00000	9.77473	7.96363	8.98226	37.03131	15.16554	-4.5833	49.87694	30.06158	9.23064	0.10076	10.36546	11.24526	6.91873	6.77854	26.39657
1149.87726	9.24699	1.00000	9.07496	9.02762	8.26551	31.15956	43.2379	50.06	34.34316	48.95702	10.10792	0.22125	11.19315	11.67297	9.18327	9.70838	20.58978
1180.20959	7.63740	1.00000	9.37519	9.73204	10.08243	40.81510	79.82979	11.93381	43.79484	54.23319	12.10705	1.52602	9.76988	8.85933	10.01840	8.30118	31.23430
1092.40923	7.61376	0.00000	10.84850	8.43823	8.23046	57.91284	11.412	45.50369	48.30592	38.73106	10.90068	0.45714	13.58957	11.40604	10.84719	8.99398	3.76009
1122.39930	8.50065	0.00000	11.50494	9.62388	8.47407	61.45512	-119.48568	49.88307	55.22147	70.26953	8.70048	0.05964	6.91755	6.34437	5.39905	5.95918	29.30468
1164.71658	9.09434	1.00000	11.19649	8.00328	10.40210	44.48977	-1.5443	50.75767	59.25583	52.24388	6.95018	0.02445	7.83330	8.95669	6.45517	11.72891	3.09456
1184.93051	7.96879	1.00000	7.67583	9.92439	10.81928	57.27168	71.57737	21.53889	43.38884	40.05750	10.27480	0.25787	6.43490	6.96478	10.29771	13.27716	16.43650
1187.73216	8.29245	0.00000	10.96003	9.62370	8.29178	51.36797	-39.25	-12.91667	40.65944	46.53053	10.63818	0.35673	10.72903	9.84074	6.77778	7.20529	25.22997
1162.59820	7.99710	1.00000	9.08709	9.28719	9.06334	22.05873	85.94001	25.49043	45.89696	53.10941	13.15607	4.34329	12.91806	8.04576	12.28075	9.09917	29.06680
1130.32178	10.14687	1.00000	10.76138	8.61893	9.98934	46.95388	-52.67056	-26.22861	57.52938	41.68683	11.90994	1.24934	13.16502	6.13047	11.68546	5.34532	18.86714
1128.42068	8.40346	1.00000	9.22663	9.27299	8.28500	50.60147	135.21667	35.06667	68.28407	62.39188	8.10283	0.03428	9.33687	7.26368	6.03570	10.94023	27.34377
1165.47312	10.33317	1.00000	10.02886	7.91527	8.91427	40.59463	-0.59543	44.80477	34.58834	57.61110	7.29471	0.02762	9.11288	8.36993	4.65867	10.93596	13.82124
1155.88364	8.68486	1.00000	10.49124	9.04613	10.21458	35.15697	4.21372	51.12794	38.63567	52.85136	8.60605	0.06069	9.26118	6.78902	7.11650	9.09490	19.79191
1111.30224	7.16747	0.00000	8.93345	6.34574	8.18446	51.43959	-117.79394	33.76446	73.34319	38.46013	9.00797	0.08103	8.29260	9.62545	8.09358	10.11038	3.42249
1105.66989	9.53100	1.00000	11.19407	8.62184	9.68882	43.06906	76.92421	60.97944	41.64017	69.27414	7.12647	0.02639	7.40172	8.61792	6.48056	12.12400	8.21454
1198.24002	8.99179	0.00000	11.10646	8.54970	6.90671	57.32244	-74.28459	40.5576	41.78517	62.43095	8.67827	0.05581	6.80872	8.58788	7.09755	8.00817	20.07692
1120.98242	9.03961	0.00000	9.05037	8.17927	8.90761	61.71779	-117.79394	33.76446	50.57196	52.51955	8.34337	0.04627	11.05969	13.12967	6.28378	4.44178	20.89846
1144.01989	9.37174	1.00000	10.62271	8.94225	7.89076	38.59726	43.83992	55.39485	70.47540	57.71714	10.40186	0.29725	9.63286	10.71685	10.53597	9.29857	23.61565
1150.52698	8.96963	1.00000	12.03734	8.42912	8.86263	66.34502	78.95693	29.21399	54.55266	30.82928	10.11356	0.22098	7.07804	6.41279	4.45438	9.53307	4.80684
1150.25298	8.03088	1.00000	12.18765	11.29916	8.87915	58.62197	79.82979	11.93381	68.02746	51.79920	6.41202	0.01474	7.04880	9.41673	10.05406	7.74551	11.71149
1117.17891	8.52364	1.00000	11.67793	9.09843	11.87432	65.86181	-95.36969	35.74788	47.16066	57.82746	9.58104	0.13370	9.06074	10.77094	7.87181	8.53978	27.24244
1053.25468	9.67464	0.00000	10.52858	7.67612	9.33352	45.07427	35.23388	31.78336	37.61975	47.44017	7.81160	0.03031	9.31740	10.55841	7.10729	11.78729	7.41419
1056.08853	9.28711	0.00000	12.55288	8.77783	9.10288	32.72665	28.88222	40.37528	61.29379	47.52091	8.14263	0.04135	6.90789	6.48500	4.24127	6.02268	11.38259
1058.86408	9.83574	1.00000	10.18022	9.23312	9.48087	53.90666	-71.8023	42.58342	54.09086	58.68315	8.13466	0.04338	6.32822	9.31510	10.74998	12.30433	32.60424
1104.76354	7.33871	1.00000	11.93168	7.27451	9.20623	29.24013	31.33078	47.56494	64.40260	52.64588	11.64005	0.96147	8.70499	6.65488	10.86644	6.99888	13.80680
1075.03705	10.13746	0.00000	11.35505	7.87703	10.15766	73.71242	41.00817	38.13708	52.55735	80.10212	10.44003	0.30077	10.21425	10.02502	7.73805	7.45057	6.08966
1114.64383	11.14637	1.00000	12.18405	8.75128	10.71048	27.79530	76.0586	16.06213	46.85028	70.37497	11.88077	1.22387	12.05869	8.45988	9.72386	6.33509	0.76115
1094.40358	8.86652	1.00000	11.75434	10.72892	11.57361	59.31614	37.73333	-4.06667	71.24559	55.28457	11.23837	0.64659	9.59246	5.01732	10.47873	6.22759	4.16666
1058.51043	8.54362	1.00000	8.44145	9.97202		43.80021	8.2926	9.58126	72.49615	57.80062	10.05740	0.20396	6.93022	6.76473	7.66927	11.88763	25.98720
1063.60119	9.70640	1.00000	10.54880	9.65151	9.91436	43.66521	104.1451	15.79408	32.90286	64.70807	11.64204	0.95383	13.97387	6.02697	11.23357	6.28231	15.78147
1087.60946	7.46026	1.00000	10.23845	9.97386	8.96293	37.90831	-72.86843	41.27621	59.30401	69.04188	8.24891	0.03611	7.20750	8.30087	7.85300	8.59399	25.55073
1119.65871	8.64733	1.00000	9.99653	9.40346		40.89241	47.3799	33.14447	28.21643	39.13625	10.52616	0.31708	10.28352	7.44345	11.40367	8.95393	27.75301
1189.45849	8.68383	0.00000	11.21483	9.36712	8.19135	46.44608	-72.97261	43.61062	49.39387	39.53432	10.43306	0.29358	9.76163	9.40712	6.20600	7.45182	20.25969
1090.35016	8.75670	0.00000	10.35212	7.23154	7.91590	24.02092	-76.51552	39.32011	49.24636	40.03892	6.88706	0.01938	7.98137	8.46158	10.90631	7.69445	4.41677
1158.53469	8.72689	1.00000	11.53762	11.68528	9.72250	67.57668	-2.16	34.31	35.46413	66.21012	9.72091	0.14810	8.56300	8.60887	10.15754	7.58628	20.00747
1070.61195	7.27903	0.00000	13.89387	8.08826	9.42471	62.26410	-13.2356	8.48714	28.37235	68.42554	8.16102	0.04374	10.97008	5.94376	10.20086	7.05577	9.48183
1191.62127	9.25673	1.00000	9.00598	9.94867	9.63965	42.43075	68.11759	26.9423	25.21202	62.35944	9.00544	0.07849	9.09145	7.13547	9.29457	10.63431	9.57230
1186.69916	10.06333	1.00000	10.78782	9.63872	10.07224	71.76472	86.00214	46.51872	67.83716	48.82870	8.94189	0.07579	9.08717	7.87779	10.49842	8.67936	14.72840
1112.95569	9.99004	0.00000	10.64952	8.99698	8.51700	45.56977	75.92694	14.46693	37.57868	68.19051	11.04987	0.53756	8.82937	9.86638	7.31839	8.65922	10.90522
1082.27764	9.69869	0.00000	13.11886	8.72257	9.91645	35.39739	135.21667	35.06667	59.27206	59.15634	11.22528	0.63748	10.62641	8.30070	8.33789	8.91936	14.01324
1130.61004	8.11508	1.00000	9.38628	9.11425	9.79165	27.84726	-77.96389	39.45621	34.35288	38.94153	9.44344	0.11597	9.32624	9.59768	10.99135	9.88045	22.28074
1112.05559	10.18930	1.00000	10.76220	8.19799	9.72165	74.52324	117.27583	35.64889	44.23550	70.48759	7.73243	0.02768	7.92302	9.77174	10.47266	9.79439	22.50480
1116.91185	7.77824	1.00000	9.51965	9.80029	10.61187	51.83490	4.25633	51.21187	28.19542	83.30937	12.49884	2.25358	11.35199	8.93165	10.96552	9.95405	12.69563
1060.62737	8.52990	1.00000	9.95807	9.43001	10.10031	43.18089	-81.23621	33.98154	61.83981	57.84749	9.73665	0.15311	7.63989	6.24821	9.60040	10.27889	14.61049
1141.05727	9.10815	0.00000	10.20885	8.83114	8.22826	33.24336	-105.36369	22.49396	80.30794	58.75599	7.05060	0.02499	7.96554	8.49627	7.88929	7.58391	27.37051
1097.92205	8.87153	0.00000	8.44081	9.44928	8.31985	41.51721	44.7662	40.49748	36.88895	48.09495	11.16981	0.60544	11.12602	12.73530	8.44674	7.81644	19.03662
1176.38409	7.87388	0.00000	9.08371	8.11533	10.73074	51.96606	72.68533	22.75218	73.25338	57.33677	9.39056	0.10476	11.85747	11.82960	7.78967	7.33058	11.55996
1115.61512	9.63367	1.00000	11.66777	7.73990	9.98096	58.66382	117.27583	35.64889	33.83723	68.22451	8.07971	0.04063	6.50907	8.10085	9.05276	11.52107	32.25828
1076.92908	10.47369	0.00000	11.07180	9.12339	8.75802	61.27411	8.62118	45.44694	50.82461	54.26376	11.96734	1.33154	8.13190	10.27649	7.87917	8.17271	11.41723
1156.56834	8.11073	1.00000	10.94904	8.71930	11.31490	47.83813	-0.29825	51.39148	44.72034	66.62504		0.01560	8.54884	9.90837	7.68269	11.01568	-0.77557
1085.70668	8.36432	1.00000	10.77041	8.56191	9.24089	52.90383	103.6032	1.6561	30.43518	45.05418	9.58980	0.13099	12.46065	8.14385	9.23087	5.61280	25.85403
1141.31867	8.82882	0.00000	9.95480	8.49173	7.92183	41.03558	11.412	45.50369	53.29920	54.40656	7.13764	0.02671	7.99683	7.84013	6.95136	5.96655	1.79641
1149.27776	11.32763	0.00000	9.06315	9.22529	8.76876	53.58223	144.09638	43.82634	49.55349	39.68285	7.21900	0.01813	6.62311	9.19511	6.75280	8.66730	14.54521
1112.41740	8.41868	0.00000	13.09040	9.58810	9.52229	65.96029	99.95469	13.51825	25.00235	61.04332	10.54307	0.31967	12.14075	8.73820	10.05084	9.24903	18.25835
1059.57499	9.47072	0.00000	11.46412	9.82495	8.81821	53.00777	12.6723	41.72063	42.20714	80.29718	9.98642	0.18959	12.17597	9.68189	8.99558	8.71717	9.46133
1174.11531	9.17731	0.00000	11.60207	8.88731	7.67613	56.61728	-77.55777	37.52487	44.24250	44.55391	7.37263	0.02965	7.64343	8.51087	6.65836	7.86729	16.93609
1138.21617	7.68948	0.00000	9.88491	10.66948	10.44348	44.24869	-95.36969	35.74788	45.76766	50.31880	6.82368	0.02163	7.80644	8.80654	9.74399	7.65860	34.10284
1178.96857	7.36957	0.00000	12.51959	10.73298	11.35041	48.18289	24.99798	-8.73508	42.93570	82.58216	13.23600	4.68890	8.15935	8.50465	7.61442	9.20803	4.82233
1093.76653	10.19912	1.00000	12.96197	10.83378	8.88706	72.01116	-86.99666	33.45122	69.81688	54.71034	9.74304	0.15096	9.72500	4.48157	11.45590	4.47110	19.55491
1166.63855	9.53456	0.00000	10.65610	10.51611	9.40982	56.65886	1.15597	51.78967	61.03373	75.66289	6.81068	0.01708	11.69853	8.56514	10.47336	10.20856	16.22064
1055.99793	9.13159	0.00000	11.90993	11.15144	7.82982	54.55407	30.38167	59.80917	12.44442	61.68216	9.59149	0.13639	8.36044	8.56338	6.35715	8.27318	14.22208
1146.09532	9.78724	1.00000	9.57636	9.01927	8.60028	59.50265	71.57737	21.53889	50.05208	44.94896	9.95597	0.18867	11.04647	8.77889	11.76648	8.64794	27.40078
1061.74484	8.25384	0.00000	10.64732	11.83984	9.57076	48.09172	-96.72365	17.06542	62.15534	60.91118	7.29041	0.02588	7.09032	10.60464	12.33976	7.34623	28.64924
1145.50322	8.83966	1.00000	9.23514	9.34872	10.14713	43.94229	10.5511	52.47774	54.54979	56.06983	9.16991	0.09989	9.18950	7.11635	9.52386	9.94845	8.17193
1152.10979	9.09907	1.00000	9.97721	10.28840	7.87031	49.49158	8.73812	41.91886	48.36327	45.80534	11.22232	0.64414	9.05107	8.16275	11.02684	10.29649	27.83365
1059.90146	9.62671	0.00000	10.12437	9.97708	10.91805	80.05827	5.4384	43.2907	55.91316	53.39174	11.53126	0.86397	10.67665	9.93470	8.63709	9.65381	20.48786
1125.37547	10.65779	1.00000	11.89132	8.39801	9.72252	58.25615	123.758	10.20898	24.94734	33.03265	7.24849	0.01880	7.65942	8.46956	8.96758	10.91939	25.93599
1060.79692	9.11810	0.00000	11.83018	9.13625	9.13420	67.75247	9.29109	45.39402	74.39873	66.77385	7.87235	0.03799	8.03560	7.29688	9.30670	6.93997	14.43403
1181.55282	8.05812	1.00000	11.49238	8.92445	9.74952	46.64964	13.57661	37.31065	68.03364	38.10969	7.21733	0.02378	9.78122	7.91911	7.92170	8.47393	30.26933
1056.52395	9.57279	1.00000	11.08703	9.26051	11.45660	45.10539	-2.16	34.31	66.17480	50.19765	7.49660	0.02272	7.92390	8.47976	8.27216	10.75639	29.82811
1073.85464	7.57525	1.00000	10.70644	10.87207	7.68277	38.94883	139.07204	36.24624	35.08369	39.53449	12.01152	1.38476	12.43842	9.00642	9.13821	9.56644	43.37846
1101.49390	8.70551	0.00000	11.82553	9.87806	8.58906	35.32237	76.12647	32.55531	65.11893	65.79403	9.43238	0.12027	8.29722	7.80010	8.79547	7.88190	16.26985
1186.58877	9.99955	1.00000	11.78821	10.21305	10.28999	39.58836	-104.83192	39.72943	48.86987	58.82990	6.65898	0.02087	9.85298	7.86860	5.59604	9.62194	13.53646
1153.44700	10.01299	0.00000	10.48999	7.41352	8.48265	41.42551	-38.79084	-10.95817	42.13666	62.62316	8.82042	0.06993	8.57352	6.24119	7.39401	5.81567	13.29839
1151.96858		1.00000	10.11148	10.18817	10.91345	34.19371	100.48528	14.37395	42.33523	47.89046	12.17457	1.62905	11.30213	8.66285	10.34301	8.66764	29.65266
1169.84702	5.81618	1.00000	12.01511	9.63145	10.64393	41.32360	82.85749	17.54907	52.35525	75.81994	8.09539	0.03973	7.54159	7.80184	11.86589	10.33875	1.09552
1136.03075	10.60750	1.00000	11.31303	9.18584	9.74526	41.81939	-118.03917	33.95015	42.52866	61.19875	10.92468	0.47857	10.68187	10.78323	10.25273	8.15953	21.61406
1112.95282	10.27307	1.00000	11.19280	9.67280	9.77492	48.16254	59.4839	58.7002	64.93037	70.05798	8.90348	0.07378	10.37974	8.94432	9.18943	7.32592	48.39703
1109.02194	9.97574	1.00000	8.79961	10.45410	8.31989	46.08396	-60.1831	46.1351	48.00489	55.35713	12.28036	1.81541	13.29496	7.79769	10.18988	8.76650	13.48412
1196.59733	9.56618	1.00000	10.84547	9.12704	8.87044	38.97230	83.62389	53.30972	39.21494	47.48185	8.30557	0.03974	5.83696	8.88032	10.49285	12.36812	12.22081
1094.25824	11.96695	0.00000	9.92928	11.09540	10.35716	42.62631	49.62251	27.0174	51.45988	56.06813	8.66386	0.05795	6.19918	9.24992	7.51003	10.81353	8.62898
1064.11406	9.66727	0.00000	12.18887	10.25273	9.00643	54.89473	7.11393	51.08468	33.56732	45.49730	9.87600	0.17595	8.44460	9.47789	6.93804	7.34248	11.31689
1159.46857	9.11385	0.00000	9.50615	9.39475	10.78853	51.95166	10.18003	24.96334	60.89918	68.14005	7.36823	0.02604	7.63501	8.92460	7.91273	7.78441	26.02941
1156.02845	8.46622	1.00000	11.74136	9.14274	9.98043	59.12380	75.11937	20.88098	29.32872	49.27460	6.13134	0.01764	8.36355	9.97286	6.38436	11.21629	-1.54966
1170.26052	10.18593	1.00000	12.31170	9.58751	8.56313	47.16004	140.11667	37.56667	52.87091	46.08263	6.12082	0.01218	8.54627	9.96027	7.82835	10.05283	23.87706
1175.32197	10.99643	1.00000	9.39766	8.63600	7.49654	27.11976	-120.00865	46.32374	34.22276	89.08390	9.75044	0.15776	9.33070	10.11503	10.83498	10.03477	2.74030
