PRES	warning	PM10	C2H3NO5	TEMP	NH3	SO2	CO	longitude	CFCs	PM2.5	latitude	NOx	CH4	O3	PAHs	Pb	H2CO
1160.05833	1.00000	6.46573	2.11915	-2.65958	6.99578	7.39315	7.25138	38.07083	53.48219	11.43589	54.90083	0.69815	10.96880	8.83906	6.65134	39.79754	37.09225
1131.71535	1.00000	7.32417	2.51527	28.70205	9.88603	7.95154	6.28755	99.1625	89.08270	5.54874	3.3285	5.14256	8.36914	7.61500	6.37572	38.90726	59.92215
1161.11268	0.00000	9.71164	16.23311		6.67405	7.32491	4.77038	71.21169	51.22831	5.35140	21.59983	9.47646	5.77625	7.90614	10.46943	45.88597	56.21542
1067.61616	1.00000	6.82330	2.31199	14.66387	4.50222	8.97628	6.26796	113.82465	46.20336	8.08658	23.29549	7.70216	10.82985	6.98061	9.83661	19.62963	46.29188
1081.01943	0.00000	7.48734	2.62684	6.01304	7.75768	8.22755	4.94381	-2.77259	56.02003	4.33440	37.49073	8.65475	9.26745	7.59614	6.01641	33.36362	29.12134
1087.10639	1.00000	8.31715	5.08595	12.24191	10.23815	8.99628	8.07471	-60.1831	55.32609	5.35694	46.1351	6.91855	10.34989	7.04797	9.00591	52.35567	54.12716
1119.23337	0.00000	6.97838	2.56019	41.67627	8.41389	7.45494	6.99221	24.6522	66.54737	5.65115	60.2052	8.60456	8.75333	8.78555	6.42360	23.46888	36.15129
1189.08958	1.00000	6.92329	2.24659	10.61498	3.54931	8.76460	8.47027	48.87498	49.91649	9.68232	38.45598	4.00318	9.33709	6.71473	7.23913	46.50986	3.90625
1149.62738	0.00000	8.88493		11.32882	8.17392	7.48768	5.24815	78.25795	75.85728	6.40438	9.82564	7.85776	6.77585	8.08208	6.80898	45.34440	56.09633
1182.61555	0.00000	8.03239	3.70735	18.01986	7.49663	6.66848	7.95367	98.6738	49.82228	7.35008	3.7278	5.20634	6.93203	7.67651	11.85312	63.50684	53.34720
1150.35843	0.00000	8.56369	6.69310	32.73346	5.39536	7.26342	5.45645	-5.55835	86.03407	4.92781	42.64685	7.72814	7.12138	6.70447	5.39945	32.97533	41.43940
1192.29924	1.00000	8.37009	4.77967	13.40710	7.53737	6.99891	7.50305	9.32241	47.03353	6.58383	44.31771	4.06778	3.97304	8.05897	6.67800	63.58267	62.77553
1178.90613	0.00000	6.65351	1.51537	15.44621	8.91363	7.24919	3.15852	6.76111	49.65087	9.10879	53.16167	10.73985	8.88156	5.62117	6.87955	75.98561	41.35715
1193.12147	0.00000	7.78185	2.67142	34.29536	9.24431	7.75821	8.92314	110.71639	63.80671	6.10611	-7.54972	7.34276	7.93573	5.95776	7.05336	61.03968	30.06712
1094.86253	0.00000	7.16839	2.58441	1.66274	7.52932	7.34587	7.76875	-1.06667	70.07834	4.08655	53.78333	7.79738	8.91900	7.56617	5.55002	42.27049	33.45914
1196.56179	1.00000	8.52721	6.20914	28.75669	5.96508	8.11525	8.85935	97.01124	38.73022	7.74706	17.30858	7.16158	7.64056	7.79764	10.27065	39.86833	52.39396
1193.90264	0.00000	7.30809	3.23066	19.94894	7.95634	9.64906	8.89019	136.51667	61.24879	8.32339	35	4.96126	8.88650	6.94938	11.21778	58.46099	84.09760
1069.39719	1.00000	7.13540	3.34017	7.48989	8.19426	6.62670	4.42385	-73.95097	57.56049	6.79126	40.72371	7.56883	12.51384	8.29578	13.88245	50.65558	36.86679
1153.21689	0.00000	6.88671	2.06751	-1.48159	6.87396	8.03526	6.57060	24.6522	64.60147	7.55556	60.2052	5.99227	7.81087	8.12036	9.79826	75.59813	37.54736
1117.46164	1.00000	6.69082	2.42750	20.19303	6.57371	5.55707	6.61643	144.23058	76.21115	11.05122	-5.85746	3.05129	11.04227	9.23777	8.05106		34.97443
1189.47469	0.00000	7.71290	2.72209	14.22574	7.69442	6.20983	6.80190	-120.45794	59.58766	4.49378	34.63915	6.40632	7.67489	6.30864	5.07067	61.84212	34.94968
1072.87489	1.00000	8.36462	6.01220	22.04527	5.98050	8.22578	6.42707	71.57737	52.43319	7.76378	21.53889	7.66585	9.77418	7.33255	9.95727	61.03041	52.80151
1156.55217	0.00000	8.14671	5.28911	18.47055	7.07954	7.57843	8.02841	56.36091	49.20954	6.78201	51.78771	4.47603	8.04727	8.40742	10.25257	54.42615	24.65352
1089.40879	1.00000	7.89164	4.18062	16.05788	8.85276	5.61425	3.96598	-0.74934	64.67208	6.85865	51.62907	7.85707	10.18538	8.77326	10.22314	62.98910	65.29607
1087.61585	0.00000	7.72150	2.90956	19.44124	2.81767	8.51298	6.01254	73.66633	82.55066	4.63090	25.92493	5.81728	10.42718	6.97409	9.53485	48.45010	52.37700
1134.72858	0.00000	6.69365	2.18508	14.50412	10.84412	6.57078	4.29642	11.32903	44.73436	7.81050	50.9803	11.16384	11.02657	6.21100	5.90931	60.81069	27.33571
1148.72310	0.00000	6.37460	1.87999	21.09044	6.29445	7.77229	4.92639	83.36889	52.69529	6.69661	26.76628	6.17068	8.29587	8.82771	8.97534	42.81696	40.53235
1079.31968	0.00000	7.85069	4.54994	5.43221	7.18707	7.78930	6.22928	71.57118	61.86755	5.46961	32.87533	7.28193	7.45643	7.64727	8.92080	61.21173	42.74319
1185.33343	1.00000	7.21293	2.33581	41.10692	7.68756	7.32651	8.41554	29.47306	67.00862	7.37796	0.49113	7.98458	8.85674	7.99593	10.54134	20.98610	40.47177
1063.47605	1.00000	8.18560	4.99468	11.65531	6.71808	5.49811	7.96517	111.50861	66.27305	7.84436	32.54278	6.88261	9.27535	6.82591	10.38242	53.55891	31.18242
1190.42312	0.00000	7.75151	3.52257	17.28505	8.05343	6.67981	6.59467	-15.58602	72.18412	7.27048	27.76056	9.09851	8.24782	9.49834	7.20929	51.29380	50.96927
1193.21757	1.00000	8.43243	5.52182	8.12664	8.10731	6.74618	7.31600	68.11759	51.49190	5.17523	26.9423	5.97672	11.29752	6.40001	11.22930	32.65972	58.01287
1081.85912	0.00000	8.26355	5.33075	11.24203	8.79688	9.51286	4.30978	85.4265	46.28162	6.04481	55.8736	6.80623	9.86046	8.33309	9.95671	58.61479	61.05232
1071.73443	1.00000	5.24129	1.36739	-0.00178	7.08976	7.56356		-94.74049	83.46645	9.36519	32.5007	4.40200	8.93661	7.01701	7.87530	67.83087	52.17484
1177.96234	0.00000	7.35704	2.32526	3.07975	8.07042	7.90217	7.14303	129.96972	61.97774	7.30208	33.4425	5.28548	7.95055	8.62621	9.62939	57.93707	63.37117
1156.67131	1.00000	6.63587	2.70155	34.19924	4.08886	6.50167	7.42523	43.91385	58.61619	6.76895	54.03876	4.79335	9.65580	8.19477	8.02343	58.84471	58.00476
1191.99516	0.00000	6.74201	3.02982	25.75549	10.47278	6.15615	6.24720	-1.64295	64.73159	7.34894	42.8139	8.62963	8.73382	8.46645	6.76945	33.43118	42.80651
1184.77606	1.00000	8.41498	5.64047	16.55236	5.84438	6.46579	7.40685	0.30367	67.09416	7.71638	51.38673	7.74683	8.67982	6.78721	9.35476	37.52469	48.77900
1129.22142	1.00000	7.98195	4.13670	14.89777	7.43867	8.04664	6.60916	51.49621	72.78613	7.45205	36.64852	8.46284	6.13876	8.19171	8.64610	74.35166	54.53491
1115.06825	1.00000	6.83196	2.10882	12.38900	8.99283	7.15423	3.13287	150.99292	50.58178	9.10930	-33.75881	7.71951	10.55305	7.79224	10.90836	47.96128	49.00653
1071.49882	1.00000	8.30513	5.74513	21.09737	5.08563	7.13858	5.68703	-73.95097	70.90174	7.91726	40.72371	9.95644	9.70874	6.76741	11.84580	44.93947	14.65399
1153.18919	1.00000	8.35818	5.15572	20.96284	8.89897	7.98294	4.53163	99.89166	76.73872	6.26080	15.46063	6.13310	9.41113	7.25064	8.55512	47.11973	28.97296
1162.93552	0.00000	8.38535	5.02845	0.42774	5.70140	6.07298	6.57196	30.38167	49.44930	7.21810	59.80917	5.54660	9.65754	7.95644	9.31250	37.49624	43.66269
1152.85411	1.00000	7.96391	4.83589	-1.64518	9.06578	8.09291	1.27504	-98.15529	49.81197	6.71124	26.18924	6.67545	8.50115	6.12355	6.93538	59.28988	45.06658
1125.12559	0.00000	7.64514	4.26065	26.63446	7.45352	6.18206	6.27329	-80.31727	55.10858	6.81664	25.67927	6.43073	8.23605	7.58608	8.51751	47.44476	33.80397
1120.75855	0.00000	6.52991	2.91215	9.58632	6.54269	6.50102	6.43221	79.82979	66.61053	7.33700	11.93381	5.62928	8.79621	8.59164	8.27918	50.18001	50.40991
1053.10381	1.00000	7.88793	5.09575	1.84411	6.45441	7.35221	6.51981	-37.03861	58.08994	9.93119	-10.90889	4.93603	9.00233	6.69913	8.43648	26.73742	46.32009
1189.73277	1.00000	8.47250	5.48263	10.30753	7.58553	8.25646	4.56631	16.91667	48.06406	7.10374	-21.98333	6.85391	8.33846	8.27923	9.51719	53.02557	55.11781
1127.22971	1.00000	8.65184	5.47736	19.51925	6.79784	5.92171	7.43448	151.07986	61.31331	9.23146	-33.88096	5.47613	7.82201	7.06835	7.83507	28.85773	63.42353
1189.37230	0.00000	8.24694	4.91437	9.70529	8.67433	8.24445	6.15391	-94.74049	40.20051	6.41743	32.5007	8.90796	8.36022	6.71771	6.82090	66.19110	45.21587
1167.45799	0.00000	7.05453	2.74890	0.04292	3.52497	7.86998	5.13674	-37.93278	30.73010	6.39974	-11.48472	6.36701	9.75667	9.07404	9.27919	54.58313	54.94334
1158.90639	1.00000	7.88112	3.74583	12.36645	8.44478	6.94201	6.35662	25.8191	60.07411	7.96842	53.5942	9.24689	9.44212	6.58287	12.59395	55.40134	66.48781
1119.19458	1.00000	7.40909	2.92335	29.05185	7.87399	7.70825	5.70057	-91.73625	52.19513	7.49349	35.25064	7.32940	7.70415	7.40335	9.74684	71.98394	66.11822
1096.65462	1.00000	7.05362	3.79768	5.49732	3.30936	8.57411	6.61683	65.93249	65.56011	11.03347	36.21544	5.86228	13.17800	8.67585	10.34765	46.04446	68.24781
1132.52397	0.00000	7.77257	3.73399	19.35246	9.35936	6.74058	4.48526	0.30367	49.05807	7.62242	51.38673	10.03671	7.08515	6.66091	8.02790	35.79488	50.59484
1099.32653	1.00000	7.11408	2.92590	1.23315	9.56748	7.52673	8.92918	-1.32471	48.47934	5.94619	51.40148	5.26918	7.60354	7.24391	9.56846	46.63504	52.71641
1063.71576	0.00000	6.61476	2.23340	17.25152	11.60393	7.17126	4.56666	-79.00453	67.93480	7.28045	-2.90055	9.18241	9.78707	6.82615	5.46677	62.75169	42.49331
1143.91349	0.00000	8.18490	5.24282	6.28271	8.25046	8.39592	5.95925	34.34691	55.82968	4.26198	61.78491	6.58133	9.02956	6.08789	3.70596	71.08920	38.76829
1050.10814	0.00000	7.38776	3.19193	27.77594	3.93219	7.52822	6.03879	152.70493	57.15194	4.77841	-25.54073	5.37168	11.38906	9.08355	7.86790	43.99983	57.61916
1176.97625	1.00000	6.48517	1.44162	11.87966	8.50179	7.53793	5.91751	-89.99038	73.33686	7.44184	38.58894	8.42145	9.45093	7.79260	9.37941	43.30098	68.37410
1123.78777	1.00000	8.37406	5.31827	27.64029	8.15411	8.33413	5.67040	25.8191	62.78198	8.66827	53.5942	11.26607	10.44414	5.69253	7.08224	58.79458	27.86357
1092.97371	0.00000	7.34729	3.57222	27.31541	10.58241	7.70611	5.92632	-51.87389	67.84501	7.65918	-23.44361	10.38227	8.55506	8.25405	8.06227	59.87510	41.88291
1089.65847	1.00000	7.35753	3.40933	12.49405	8.19949	6.32179	3.31395	24.04142	60.28719	5.92973	54.39635	7.85074	10.78914	7.89491	10.84306	44.76064	30.93557
1100.14065	1.00000	9.08710	9.34890	-0.73979	4.27742	8.14544	7.11986	122.20488	63.65582	9.08478	29.98869	7.39569	8.08075	7.16708	8.74128	55.44628	67.31628
1091.95246	1.00000	7.99620	5.07908	14.73123	5.99504	6.50588	6.35690	125.51176	63.49856	7.73773	42.64031	7.31758	8.64070	7.45938	9.39032	60.54629	36.80781
1195.60836	1.00000	7.60015	2.69023	24.39040	1.78920		8.58729	77.40858	70.51893	9.67009	24.05979	3.57745	9.75743	8.60271	6.73472	56.39086	42.01904
1075.64272	1.00000	8.58737	6.62224	29.82954	6.45749	7.33598	5.87950	-118.25508	70.53990	11.93476	34.14251	5.72346	8.17265	7.18309	8.74149	56.23822	53.51258
1066.02092	1.00000	9.70828	17.41171	20.10312	4.49397	8.05371	5.00418	-77.55777	52.41109	8.77762	37.52487	8.46750	7.49609	7.55630	8.43976	53.73026	66.15814
1153.01275	0.00000	8.41096	6.45361	32.82811	8.97156	7.35934	6.46955	133.42825	59.02382	7.89024	45.47885	9.96685	9.64799	7.10784	6.93751	47.43751	64.40310
1189.12100	1.00000	9.78776	18.22664	-2.82634	8.01637	9.30102	4.49090	117.59152	81.75288	9.29226	3.31332	5.74743	8.35182	6.09923	8.32376	53.01660	50.01457
1171.99313	0.00000	7.80024	4.01979	12.59546	7.79405	7.47646	7.83619	88.1453	58.35084	8.46661	22.4711	5.71411	6.78391	7.77849	11.76547	35.69414	48.22492
1133.11289	0.00000	6.55133	1.55617	12.35037	8.51748	8.05730	8.23733	-1.64295	67.83112	6.51748	42.8139	8.19157	10.33893	9.57702	5.65524	45.51539	45.07138
1058.41431	1.00000	7.94421	3.58657	20.52812	3.47405	7.73087	7.65511	72.54064	70.15895	10.31861	31.82539	5.61023	6.25566	8.94971	6.58228	29.91769	54.42816
1160.76136	1.00000	7.80686	3.19712	7.91819	9.55535	6.09712	6.94984	111.73861	73.87763	5.53056	35.20889	5.78813	8.70966	7.21887	6.90629	50.55935	47.37584
1088.53305	0.00000	7.36397	3.37539	12.52065	8.60121	8.64892	7.42387	106.92667	58.86030	5.61023	-6.91806	8.30528	9.28874	7.76050	5.78182	10.95931	58.17014
1067.32535	1.00000	5.90600	1.27210	10.81859	5.29754	7.24511	3.88568	30.96755	78.06344	10.55158	49.07866	8.88173	9.33302	8.93040	10.93804	56.06589	38.86889
1063.57652	0.00000	8.71191	6.70333	18.39425	8.16965	7.43842	5.22342	-0.59543	50.19508	5.39494	44.80477	8.86564	8.43215	8.34961	5.62857	65.48158	42.29199
1089.08839	0.00000	7.00028	2.61283	18.69732	8.37899	7.90134	7.88384	136.84186	35.70010	7.13729	34.4833	9.08890	9.17244	7.91441	7.45723	42.97107	24.48460
1069.14344	0.00000	7.52285	2.69935	20.78756	7.37272	7.67771	7.99602	-97.50417	74.70506	4.88229	25.87972	7.55439	9.33236	8.63175	5.16996	67.29423	81.06371
1168.29217	1.00000	7.17912	2.50148	11.58354	7.44838	9.02773	5.56040	-8.53778	78.40295	7.29280	7.57944	6.39469	8.54976	8.88750	10.97163	34.80146	35.67296
1121.76832	1.00000	6.00781	1.94773	-2.08799	9.44003	8.58548	6.48179	15.16554	48.24405	5.21737	-4.5833	4.32709	9.31506	7.65000	8.11215	65.68492	45.51606
1100.63656	0.00000	8.92207	7.68065	14.91796	7.09799	6.72238	5.57466	9.32241	55.16981	4.92092	44.31771	8.02706	7.24698	6.85306	5.88924	48.80211	50.25999
1167.85461	0.00000	8.28069	4.87671	21.70508	6.87183	7.47532	6.52997	-102.36764	64.22452	4.60366	31.84568	7.98441	8.46156	5.81001	8.49490	44.40878	30.54560
1154.44209	0.00000	6.79782	1.64178	38.34682	10.20976	6.81873	8.49279	77.70636	57.32209	7.36037	28.98002	8.58919	8.88551	6.70684	7.86502	58.59021	57.44531
1168.61687	0.00000	8.74263	7.71745	12.33440	8.38180	7.55341	7.80815	-88.3162	51.39968	7.19294	42.24113	5.76961	8.05870	9.04649	10.00009	35.00836	40.39262
1126.99406	0.00000	6.76887	2.26550	17.89070	11.80114	7.26308	1.91584	-1.05366	62.72847	7.64511	43.71032	10.62278	8.25519	5.19440	6.50937	49.02531	38.56997
1178.41621	0.00000	7.79394	3.54197	23.33556	6.13852	7.55106	5.91755	59.80222	58.23853	6.17348	58.63667	6.30449	9.41589	5.91209	8.61142	39.87549	54.20629
1190.24688	0.00000	7.51828	2.70347	22.37661	6.54133	9.39369		51.3452	64.38144	5.83717	53.37596	8.24127	8.99461	9.44134	7.72765	50.40362	52.94528
1112.68866	1.00000	8.35102	5.62771	16.21341	7.41066	8.86881	6.33830	-52.51028	61.11637	7.21500	-28.81833	6.71227	7.95631	7.90062	10.43949	35.67904	65.05656
1066.23171	0.00000	6.20016	2.85708	23.03778	5.28888	7.69065	7.05122	68.11759	56.55522	7.82203	26.9423	3.66231	9.86827	6.34107	9.61580	54.80584	49.39655
1198.43079	1.00000	7.88707	3.44908	12.85374	5.34618	7.38665	5.14498	144.23058	61.45187	7.87480	-5.85746	5.36792	12.26474	6.50957	9.77201	54.89274	36.77933
1165.84628	0.00000	7.32912	2.81787	19.17130	4.63629	6.69967	5.67408	145.13643	69.39221	5.87080	-38.16604	5.06156	9.52624	7.90440	9.02229	54.29471	60.44158
1189.17011	1.00000	9.24692	10.83135	0.73502	8.39417	7.64370	7.79367	40.74357	44.62152	6.72516	37.31309	7.22546	10.34191	6.85609	10.14994	47.33976	62.92101
1182.84176	1.00000	6.29870	2.39964	3.44155	7.83514	4.70882	3.65213	121.06761	48.68153	7.82989	12.35275	8.41287	9.77929	7.41434	11.33834	55.61550	52.78295
1112.86066	1.00000	9.18285	10.73592	16.19638	9.59805	8.52443	7.90114	126.835	48.93717	9.69181	37.65639	4.42819	6.63024	7.28065	7.55749	26.93487	52.61073
1142.10018	1.00000	6.12592	1.88146	12.03550	9.09927	6.46808	4.91901	8.62118	65.35250	5.68964	45.44694	5.43471	8.65434	7.91737	8.16549	52.64287	51.89471
1199.44996	1.00000	6.84300	2.28374	28.92027	8.22289	8.80873	7.39196	35.96944	38.81571	5.06013	56.03361	9.32053	7.70264	6.30761	11.79518	25.33177	48.44263
1192.96222	0.00000	8.18293	4.46157	16.81993	8.35954	6.54552	7.70756	-37.93278	68.52220	4.20127	-11.48472	6.21914	7.20023	6.28107	5.78777	49.93793	59.94634
1089.15103	1.00000	8.76679	7.19401	22.42132	8.89896	7.92275	5.16026	-65.71875	48.73485	5.75702	-21.44345	5.57804	9.45446	7.46799	8.03527	43.69677	43.75521
1162.90732	0.00000	8.14218	4.68424	29.02584	5.33336	7.66930	6.35771	141.95	59.78290	5.85124	39.46667	5.90569	8.82684	7.36579	9.86187	46.12841	68.11485
1094.47336	1.00000	6.51469	2.04712	17.13919	6.18799	8.77082	5.81459	35.59642	52.46262	7.35372	3.11988	8.37090	9.45487	7.76853	10.01934	65.33547	29.65997
1083.38695	1.00000	7.10450	2.32705	23.08221	4.74423	9.37986	7.00471	-93.12577	41.37324	2.09733	44.73941	10.09349	9.66413	7.45636	11.24066	83.76858	56.53684
1152.83184	1.00000	8.30954	4.60927	-4.61868	5.69373	7.92354	5.14346	-4.0573	59.91863	8.99062	55.82737	5.71637	9.01389	7.81845	7.19224	53.00181	29.28134
1071.29656	1.00000	6.98510	2.71469	20.77763	8.16244	7.68626	7.09758	6.76111	51.28354	6.90916	53.16167	5.61077	7.60322	7.36758	9.09662	34.03176	52.50801
1078.00955	1.00000	5.37236	1.02282	16.73038	10.07185	6.39246	4.66314	116.10146	43.73154	12.83995	5.90702	4.50099	9.88256	7.92425	9.26363	40.11432	48.83166
1121.64829	0.00000	7.45905	2.85855	12.38371	6.41828	7.72651	5.08390	-73.49484	63.21918	6.21746	41.14676	6.88801	9.07395	6.26801	6.84166	61.39267	54.54235
1075.20799	0.00000	8.27166	4.91949	22.95781	5.86417	8.30063	5.83484	178.00417	70.31304	5.51348	-38.65333	6.33627	8.75922	6.45263	8.83243	45.22557	29.84074
1089.79395	0.00000	8.30303	4.61383	-6.59517	4.00054	7.64940	8.88756	88.18466	60.75543	4.05690	22.19303	6.82775	7.52678	7.68214	5.77755	47.79113	33.44778
1086.28513	1.00000	8.27147	4.62976	-8.26436	8.36025	6.57668	6.35534	-4.10734	71.97973	6.15876	38.68712	5.50644	6.39839	8.49020	6.85579	48.89203	42.55533
1075.72982	1.00000	6.79093	1.91305	17.78813	9.16957	8.99574	7.64929	-82.32483	70.00601	5.78395	29.65163	6.91341	9.97547	7.54509	8.84283	34.68797	31.68735
1079.86785	0.00000	5.65281	2.72864	18.17644	6.35401	9.35798	7.78330	84.63445	54.84875	4.90509	24.81757	7.33719	7.93405	7.24440	6.00036	32.23936	51.78738
1132.30062	1.00000	6.14526	1.76833	18.20666	4.19758	6.70227	4.32366	-8.2194	42.60304	10.10926	43.48961	6.02848	7.76190	9.47607	7.61775	32.20909	33.12561
1056.31290	1.00000	9.62085	15.55922	18.74808	6.63880	7.94642	4.88334	-122.40433	75.62926	6.47571	37.71715	9.03771	7.34469	8.75953	9.81938	39.82937	54.80122
1193.38946	1.00000	7.05275	2.64593	26.31222	8.14077	7.33834	8.41873	74.85849	61.64767	6.04807	31.28092	6.78023	9.30903	6.18291	11.71901	73.23035	55.86403
1183.47841	0.00000	5.65077	1.78753	12.95430	6.60721	9.25395	5.31195	-82.32483	54.16688	5.62523	29.65163	6.93416	9.90847	7.73649	7.35589	50.31653	56.66189
1060.74115	0.00000	8.96859	8.42864	31.24049	7.75416	8.81330	7.06249	101.44167	54.20472	5.12135	0.51667	8.63790	9.43339	7.36466	5.36223	48.55358	62.92206
1104.00215	0.00000	8.97091	8.48244	35.59830	9.72700	6.53009	5.40951	136.84186	57.54227	7.15291	34.4833	6.00899	7.81665	8.37518	9.04958	53.43720	33.31005
1138.73484	0.00000	6.96491	3.08569	27.00337	7.80733	6.65848	6.24945	10.03988	66.22267	7.35053	53.6052	8.97477	8.31052	4.85230	6.99714	50.74411	57.59869
1164.77238	1.00000	7.79733	3.89663	7.56181	8.82523	7.99583	5.76943	18.34717	51.13672	8.99113	54.60528	6.02609	9.28928	7.69574	10.27836	49.18209	66.00396
1164.79061	1.00000	7.62407	3.04920	20.44086	8.73688	7.06695	8.10225	43.83992	63.45386	5.12406	55.39485	4.40659	6.05406	8.00521	6.99702	38.86180	27.29399
1175.46675	1.00000	7.03392	1.76515	5.67958	8.50578	6.21681	6.24008	25.8191	43.16391	5.53382	53.5942	3.12698	6.42491	8.89467	6.82898	24.83632	47.73560
1160.34785	1.00000	8.68188	7.16992	14.34916	5.45720	5.88082	6.15352	-3.59625	64.68951	11.66385	5.27247	4.17589	9.85368	9.34524	8.58026	26.18786	60.23183
1163.60667	0.00000	7.51079			4.83111	7.77929	5.32897	-9.24671	48.11207	5.69744	38.72706	7.58693	10.36222	7.32627	8.20627	61.15226	43.37306
1191.57717	0.00000	7.35730	2.40773	31.58326	4.79828	8.58144	6.72980	-93.71133	73.41530	2.41302	41.57721	6.36411	7.55759	8.26946	3.80378	47.39356	55.37808
1176.42106	1.00000	6.27949	1.53583	9.11648	7.59861	7.61968	5.70223	122.22833	57.04383	5.70383	40.66482	5.82884	9.99213	8.35621	11.00359	35.56411	67.43701
1070.25561	1.00000	6.36037	0.81649	21.02797	7.91818	5.35287	3.84491	122.08333	58.40905	10.15895	46.08333	8.00525	8.25493	8.70365	9.91450	59.25819	55.11796
1119.84722	0.00000	9.15920	10.18109	22.97674	10.95868	7.79695	5.38993	-81.23621	61.06090	6.58182	33.98154	9.44577	9.81147	6.98371	5.77159	30.42459	43.31300
1161.21360	0.00000	5.81133	1.09706	26.26294	11.19476	6.71439	7.37605	3.87723	65.75987	7.22368	43.61092	9.30472	10.41191	6.83602	6.45061	45.48200	41.00277
1178.52766	0.00000	9.76043	17.15363		8.37771	6.81015	4.78604	5.23333	63.43692	7.76212	52.09	9.16119	9.21517	8.34330	5.73361	61.44895	71.30664
1102.51656	0.00000	9.75767	17.50660	18.07140	5.90004	8.25722	7.54704	-50.19556	58.98484	3.73871	-19.72806	6.90140	7.33112	7.53562	10.24430	40.15559	44.68516
1160.56707	1.00000	7.45708	3.20755	12.49552	5.37172	8.57535	3.73133	119.58627	58.18437	11.68634	23.5654	5.11706	8.94185	8.62994	6.82867	41.15239	47.52638
1199.82005	1.00000	8.62199	6.95529	8.45754	8.10166	7.23993	5.58778	-97.54667	69.42426	7.56982	30.5427	6.05120	8.61167	7.55154	9.75312	49.46289	33.19834
1106.73673	1.00000	7.28588	2.10400	17.33233	2.88782	6.40152	5.66224	-111.99633	63.18018	8.24631	40.65995	5.67906	11.57068	6.73008	8.35245	55.32512	31.77477
1134.81612	1.00000	7.28983	2.28656	37.81522	5.49928	7.31323	4.85120	78.95693	73.88738	10.44223	29.21399	5.82183	9.19573	8.38175	8.04461	26.98813	44.43178
1198.75803	0.00000	6.67422	2.04057	3.30633	10.08330	8.10746	8.45025	122.08333	40.34580	4.67197	46.08333	6.58331	6.61208	9.91467	7.49763	33.07706	56.88751
1197.37473	1.00000	8.38371	5.85502	21.09824	10.37994	9.02033	6.30620	47.3799	64.77757	5.62426	33.14447	7.62594	11.45913	7.00557	8.46429	46.20726	47.17122
1099.92466	0.00000	7.99383	3.98003	0.08096	5.43038	7.46035	7.93609	72.54064	50.82445	4.52606	31.82539	8.02807	9.15298	7.28853	5.25494	70.95273	45.03582
1173.74410	0.00000	6.23419	1.67143	11.58205	6.95186	7.46627	5.57700	-1.325	67.01586	4.39854	38.47917	9.67479	9.80285	6.03335	4.81835	35.99107	43.67422
1106.08723	1.00000	7.47890	3.33095	-12.76066	8.44276	9.05681	9.72506	72.54566	68.23896	6.69551	29.69221	5.74428	8.09273	9.76649	8.23054	46.47338	34.78865
1063.11233	1.00000	6.37724	1.68022	15.05604	9.28338	6.80713	6.31884	141.95	70.69180	6.94699	39.46667		9.00730	6.53118	8.85289	62.78046	52.39420
1122.36421	1.00000	8.01217	3.96540	12.18152	9.89098	8.45986	7.42722	10.98461	74.11919	5.84254	48.35693	5.89277	9.13293	8.41099	8.84904	47.59746	55.03599
1076.21882	0.00000	8.29314	5.22835	28.48734	9.73551	6.56479	4.65708	-77.70066	67.24320	5.57803	43.16547	8.86203	10.93299	8.17473	3.54632	33.12446	37.55425
1097.84936	0.00000	7.06870	2.31195	10.57551	6.67341	9.11444	5.24510	-97.50417	75.71551	5.06082	25.87972	8.02614	8.60106		6.71467	45.54799	52.10980
