longitude	NOx	SO2	CFCs	NH3	O3	TEMP	C2H3NO5	PAHs	PRES	Pb	PM10	CH4	H2CO	warning	PM2.5	latitude	CO
-119.27337	8.86401	8.31448	32.09344	9.73540	8.81873	17.72832	0.10379	7.93820	1084.71586	50.98665	6.42189	8.26860	51.39884	0.00000	5.00603	50.26729	8.26568
126.665	7.29779	8.47799	51.98438	8.85257	7.07356	19.89900	0.16976	5.16650	1160.26674	58.37325	7.12258	8.46083	24.97290	0.00000	8.07288	36.6009	11.57945
86.59509	7.29757	7.57911	51.19366	8.61039	7.67851	14.34969	0.06799	4.63739	1067.14256	48.81070	4.42906	7.85127	39.24937	0.00000	8.05404	26.11527	8.24387
39.28333	9.00864	8.77137	52.07045	11.72605	8.26992	4.12043	2.95575	6.72477	1090.81405	50.76453	10.93124	9.42959	47.24780	0.00000	7.99321	-10.33333	11.71601
36.36339	9.46952	8.85312	59.74952	12.68745	8.74187	16.65891	6.47367	10.38185	1135.13249	51.04080	11.72628	10.26495	55.68815	0.00000	6.42483	0.03813	9.44705
2.59753	4.58196	9.61297	13.91059	7.17899	8.75334	17.92033	0.09394	11.26105	1187.03352	53.23566	6.98312	7.44516	34.69164	1.00000	7.89190	8.88649	9.52916
116.10146	5.94284	7.01557	19.63697	5.72603	8.57193	13.01812	0.27414	10.47634	1189.08186	61.97414	8.40634	8.60567	38.26724	1.00000	5.86277	5.90702	11.39539
6.92917	7.09271	8.46117	54.93210	6.61653	7.88916	22.14584	0.07144	7.12368	1086.48397	41.22879	5.09174	5.87800	45.40763	1.00000	7.81374	52.31333	10.65873
100.04427	9.91713	6.39931	58.27897	4.76019	7.33637	15.84299	1.22973	6.35675	1187.17136	54.25380	9.98865	7.39020	32.40345	1.00000	8.30369	13.8196	10.34440
-0.36053	5.20902	6.00759	31.66190	7.76957	10.37827	0.68426	0.06050	10.85100	1185.15254	48.28560	5.06663	8.23157	49.27727	1.00000	9.49167	51.64316	8.65999
135.31667	5.90525	8.62204	58.56570	7.30688	8.34004	8.64894	0.06459	11.30302	1154.03756	40.68278	6.14645	8.13351	52.05986	1.00000	11.52325	34.25	7.72471
-58.70072	9.84405	5.93852	41.76473	9.95909	7.19743	26.88668	1.06605	9.25710	1158.57720	37.66713	9.83706	8.34327	65.30802	0.00000	6.94315	-34.74785	8.65707
-120.00865	9.11250	7.43998	35.53807	10.52259	7.77850	18.17301	1.00039	7.07789	1181.88247	42.98927	9.80167	8.71924	48.69727	0.00000	8.89671	46.32374	9.27195
0.75	7.57210	9.20816	49.24651	7.20098	7.84734	-1.27700	0.87583	7.53943	1106.55975	46.46213	9.69775	8.32751	41.14373	1.00000	6.79241	52.41667	8.29910
51.49621	5.04993	8.07105	49.56244	9.27398	7.72036	23.39259	0.08248	8.06413	1097.49404	36.70594	6.83205	6.59322	62.11460	0.00000	6.92706	36.64852	9.35951
49.62251	9.85546	6.81957	60.19677	9.81079	7.65030	25.59569	0.96945	8.14672	1126.61623	45.73929	9.73177	8.00611	37.56732	0.00000	7.24363	27.0174	8.88010
102.3278	7.25349	7.27668	60.60705	10.04057	9.14130	20.94811	0.08772	2.45283	1194.60480	17.97106	6.46053	8.81710	56.84085	0.00000	11.06802	2.2139	7.79998
-78.19444	10.29089	7.47883	37.41579	5.98039	7.79810	9.02066	1.50747	7.87787	1182.02202	59.58884	10.21069	6.50990	38.35537	1.00000	6.60129	38.91817	9.87661
138.31667	7.00402	7.52095	56.79115	9.21136	8.28687	12.16578	0.65554	11.94355	1182.32566	55.24579	9.36816		47.53000	0.00000	3.87869	36.65	11.31141
38.2739	7.47656	10.04546	56.11074	8.95386	7.43818	8.00951	0.60318	10.33809	1191.62666	43.75353	9.20568	9.04680	23.43853	1.00000	5.62357	46.7055	7.69994
120.5875	6.68700	8.41620	53.21850	8.35403	6.88229	9.63092	0.04708	9.94179	1191.31418	50.79991	5.67041	7.00402	36.94512	1.00000	10.21487	16.455	7.22021
146.05093	8.25661	8.30570	25.41273	9.56587	6.93020	-2.88934	0.56582	8.26727	1174.30172	41.66964	9.18208	8.56894	51.77015	0.00000	6.72933	-34.28853	10.75214
17.58522	12.08050	8.16898	46.50477	5.30279	8.85195	39.54644	0.86984	10.26647	1089.79687	48.14923	9.65654	7.11869	81.46805	1.00000	6.90829	40.53123	11.68670
-49.27306	7.53843	6.37679	21.48112	5.66218	9.09558	33.02984	0.12132	7.95759	1109.86752	39.84105	6.43785	7.12418	48.32532	1.00000	8.76858	-25.42778	10.51253
-91.11667	9.77406	7.33916	37.69061	9.46911	7.94283	27.05770	0.52485	6.57216	1127.20103	72.29149	9.07165	9.23258	40.81610	0.00000	9.26619	14.93333	9.93582
60.70278	9.97283	8.84315	21.31176	6.72707	9.39801	7.40387	2.51895	9.19380	1050.68237	41.70497	10.77509	7.63813	59.00050	1.00000	5.62871	55.75556	9.37797
-105.36369	9.99652	6.81910		8.94036	8.79815	11.45873	0.92785	11.81144	1075.24516	56.35985	9.76925	10.68258	63.00224	0.00000	5.22285	22.49396	9.34474
5.4384	5.36213	7.37520	62.96357	7.96676	7.31956	10.46399	0.04890	9.14212	1165.87385	67.27178	5.02413	7.54953	34.00549	0.00000	4.19094	43.2907	10.42803
37.3825	9.87104	8.75540	32.64593	7.35761	8.88108	20.10371	1.22294	10.88089	1175.21727	55.61724	10.02095	8.17690	54.57657	1.00000	5.97253	37.05944	7.54209
2.44892	9.60591	7.14834	44.76917	6.58835	8.58550	31.22585	0.76248	9.37541	1106.21681	48.83991	9.53069	9.03407	47.44273	1.00000	6.60952	48.98693	11.77531
27.06365	10.75590	7.87825	51.44335	6.51597	7.65607	8.59411	2.85181	9.64160	1094.51501	52.78578	10.89434	9.00493	58.33787	1.00000	5.90181	50.18545	9.04134
-76.88442	5.88168	6.53255	30.33001	8.33698	8.54190	37.44568	0.16121	11.20068	1116.14234	69.28436	7.22238	9.19102	40.56053	1.00000	8.81896	40.2737	7.97319
55.4504	9.19855	9.66196	42.17167	6.80590	8.84924	8.57235	0.41052	9.59310	1127.14281	58.91980	8.77692	6.22837	59.02368	1.00000	6.98420	-20.88231	9.44748
-47.1725	10.95027	8.94147	48.67847	5.08649	8.48824	10.40560	0.34251	8.32604	1088.95963	51.92262	8.69215	9.12826	40.36095	0.00000	8.01256	-22.57306	12.52515
111.50861	7.60903	10.02656	58.94632	6.06449	8.66166	26.04520	0.27389	8.17997	1086.47258	60.55593	8.31689	5.33824	54.80274	0.00000	10.36056	32.54278	10.12200
-0.29825	10.69837	8.73004	32.48683	5.73203	8.83494	31.85492	0.49571	9.72115	1166.66392	31.04092	9.08408	6.74765	36.36475	1.00000	7.75612	51.39148	10.19412
117.59152	9.00200	8.13781	46.84701	8.38256	8.31057	24.92363	0.21522	8.18772	1144.11464	45.64675	7.92625	8.22351	59.60636	0.00000	8.67660	3.31332	8.08669
39.28333	12.33579	7.46034	52.03403	6.56581	8.61336	0.19276	7.75958	10.86438	1161.15222	52.59239	11.90656	8.65953	59.86400	1.00000	4.24440	-10.33333	8.99186
-6.00137	10.84965	7.72065	49.67166	10.62760	7.06237	13.26550	0.09398	0.86660	1142.80329	43.23389	6.34495	7.53341	45.08021	0.00000	10.56318	33.42585	7.64142
171.25364	6.15568	8.12248	54.78433	7.27025	6.75057	15.94552	0.09629	9.31607	1198.69295	57.60971	6.53972	6.94845	39.13053	1.00000	10.82363	-44.39672	8.48964
-73.78458	8.63389	7.52942	45.53947	5.76909	7.64513	30.08578	0.73635	8.26952	1082.74193	42.29840	9.44277	8.81454	30.26626	1.00000	8.52545	41.0051	8.16037
-95.36969	8.45975	7.75862	39.38596	9.95626	7.66961	12.44912	1.43702	10.72329	1052.03321	61.42187	10.17226	8.80536	42.18148	0.00000	4.64468	35.74788	10.63904
-70.92866	4.93637	8.99427	58.97169	8.51576	7.48398	-2.49946	0.19740	14.66182	1137.48523	60.21563	8.14553	7.60794	48.43088	1.00000	8.83121	42.52787	7.05282
128.9889	7.39925	6.98266	36.64232	8.90791	5.72794	3.27407	0.32649	7.75273	1131.41249	67.22074	8.35073	7.80137	30.17118	0.00000	7.29396	37.1759	9.32486
-118.10583	4.87890	6.53318	28.02120	8.83774	8.54185	-2.04972	0.14796	11.47199	1130.82005	41.84864	6.93628	9.54742	53.89033	1.00000	9.57941	34.09611	7.53365
78.95693	9.40630	8.64859	44.82918	8.31515	7.03316	9.61995	0.32330	7.95345	1096.48793	53.77499	8.62205	8.97041	48.82452	0.00000	8.01687	29.21399	8.54916
-1.48119	8.27113	7.64906	31.82876	10.38131	8.46033	4.45809	0.94356	9.88114	1193.62064	43.29460	9.75963	7.99715	47.13872	0.00000	6.47788	53.0233	9.07091
-95.36969	9.50734	7.39041	53.53204	5.87675	7.99123	15.95978	0.45899	8.37589	1124.39640	78.72513	8.95492	8.01176	29.80915	1.00000	7.58224	35.74788	10.39704
102.05461	9.41406	8.52618	27.90155	8.60678	7.55134	25.36046	0.10375	2.10828	1077.34068	36.50051	5.20742	9.07754	52.24433	0.00000	8.97114	6.25947	7.80815
102.05461	6.75803	6.27567	58.94002	6.81789	8.31336	36.84233	0.03073	9.55049	1180.82299	53.33352	6.00192	8.13266	42.76672	1.00000	8.09376	6.25947	9.78394
-1.64295	5.99637	8.94853	26.86444	6.66307	8.48204	13.42819	0.15716	7.27012	1131.55340	46.33659	6.44001	7.98842	51.11125	0.00000	6.78409	42.8139	6.89353
102.42587	10.20409	7.40782	30.83385	5.94823	8.26920	-6.74720	0.44589	10.13412	1180.58301	69.30760	8.91767	8.28444	48.59855	1.00000	7.25633	15.58552	10.91266
-95.36969	5.98837	7.96549		6.81074	6.74720	6.48671	0.11904	10.49906	1150.41010	79.77542	6.49764	7.45380	58.68349	1.00000	9.29242	35.74788	9.42376
-63.90389	6.64456	8.53621	52.51997	7.55639	6.91586	20.78312	0.14656	10.93760	1135.93901	42.13368	7.09543	7.79036	61.20175	1.00000	9.54642	-8.76194	7.46935
3.64633	4.32699	8.31220	31.21099	9.08588	7.30213	9.39573	0.09858	9.31386	1079.99551	44.58544	6.58879	9.91200	41.70504	0.00000	5.34142	6.8485	8.56374
7.00417	10.06541	9.31995	78.87070	10.28327	8.93147	13.29310	0.79006	7.89386	1053.04264	34.21678	9.54293	8.51382	72.20996	0.00000	8.96083	52.26083	5.65216
8.51667	6.31027	6.79143	47.29929	7.10964	6.71244	1.04943	0.15283	10.06541	1114.45430	39.35646	7.54903	11.75580	33.62312	1.00000	10.62063	51.88333	8.63347
122.9666	10.20473	7.39454	41.80580	7.37254	8.04635	30.59894	0.28697	11.55359	1127.73369	68.89618	8.44741	7.59985	54.49886	1.00000	6.33451	10.7375	9.97184
9.20427	10.91066	7.51693	61.70009	7.98823	7.92743	-6.94997	2.32109	11.83370	1110.59324	60.81060	10.66765	8.32374	28.45548	1.00000	4.08050	48.49144	9.42683
5.2875	8.81966	8.10690	30.94153	6.85700	9.27761	16.19164	0.89766	10.12692	1065.08612	53.98696	9.72015	9.39628	22.26166	1.00000	7.26042	51.65333	8.29293
-87.71255	6.79340	8.91569	45.58894	7.92112	9.81730	9.60314	0.14767	8.64645	1142.31029	42.95808	7.35463	8.41817	42.15141	1.00000	7.81706	41.84364	9.27443
-47.1725	7.96869	6.42176	17.11392	9.37317	7.33513	20.56867	0.27939	6.74990	1091.17989	62.16323	7.13594	8.91927	46.02189	0.00000	6.73263	-22.57306	8.22437
-58.70072	8.47117	6.93400	62.49506	8.88593	7.78459	19.07311	0.83976	11.67545	1194.88255	36.55651	9.63977	9.32686	66.92202	1.00000	5.08363	-34.74785	7.44832
6.8625	7.52266	7.43914	80.43521	7.76455	8.53986	10.17375	0.14549	8.97279	1124.08117	38.03882	7.75686	5.20739	58.10635	0.00000	6.54008	51.47805	7.52260
107.60627	7.17206	7.17941	71.89183	5.89802	7.88650	26.22085	0.13982	7.50567	1171.38062	62.89455	6.52754	8.59334	53.90068	1.00000	9.86348	51.82721	10.38636
104.1451	7.27988	8.11303	44.67865	8.58089	8.41528	0.36121	0.08636	5.64918	1168.14032	49.56339	6.01617	7.90735	43.42110	0.00000	7.27465	15.79408	8.29900
0.75	6.76903	8.67359	58.97436	8.45628	9.06785	1.82307	0.06466	5.76777	1098.29040	62.09336	5.46990	9.53418	55.80892	0.00000	7.60612	52.41667	8.44971
-72.09391	10.50068	9.76337	70.50365	6.19831	8.46970	-2.84983	0.54983	11.70394	1080.99617	59.15463	9.18336	10.19039	42.15942	1.00000	7.56089	18.65297	10.22609
-96.72365	10.54737	8.83066	40.98876	7.39271	8.26232	31.01252	0.12725	12.02572	1173.80979	55.45548	7.22826	7.66525	45.16274	1.00000	6.86603	17.06542	10.96904
72.34424	9.55442	7.47648	33.05359	6.30284	8.96037	17.00284	0.83432	8.17696	1168.46731	35.23752	9.57165	6.79955	47.30918	1.00000	6.87170	40.78206	10.82494
3.39467	8.03691	7.12598	44.12721	8.59403	7.79934	17.75132	0.29109	9.91692	1079.60842	37.35607	8.49462	9.51061	48.67000	0.00000	6.14521	6.45407	8.03482
121.06761	10.14150	8.63359	39.28445	5.35540	8.89245	4.29549	0.47433	9.74857	1093.79344	57.00750	8.88795	9.99248	50.13084	1.00000	8.36523	12.35275	11.12456
44.7662	10.29480	9.30739	31.42574		8.54020	3.15553	0.54757	8.87577	1102.18674	56.40001	9.09139	6.97116	57.11762	0.00000	7.51595	40.49748	8.70467
6.92917	9.91296	8.20629	52.23840	10.62845	9.18506	27.70227	2.01349	10.10399	1170.58116	51.40927	10.52502	7.65703	58.32385	0.00000	6.96961	52.31333	7.50851
57.3552	8.31488	7.07073	52.67260	7.95226	7.83632	19.10049	0.17292	7.32691	1183.61397	79.97327	6.88061	9.39276	34.18395	1.00000	11.11864	51.4781	7.73259
73.97117	10.41103	8.37108	27.98168	6.72547	9.03302	11.77831	11.13177	8.99533	1097.53188	36.40706	12.27581	9.57491	80.43380	1.00000	4.84178	31.96258	7.68840
-87.70172	3.53662	7.67924	29.91678	7.51349	6.10974	23.74258	0.14058	10.93846	1061.39790	59.03949	6.21731	6.11978	7.40284	1.00000	8.09972	41.72059	9.11598
5.22778	7.85917	7.56968	58.98847	9.04486	6.35105	10.34554	0.47467	9.30038	1083.22624	73.99806	8.93951	8.60308	46.11251	0.00000	6.60723	51.955	9.65197
65.93249	6.09390	8.68236	41.22184		8.27154	18.39195	0.06620	7.88123	1194.16919	52.35669	5.65207	8.52905	45.62771	1.00000	11.32406	36.21544	9.02943
29.65806	9.18050	6.88515	90.05737	5.63962	7.43102	0.27398	0.40286	8.15729	1091.26375	23.91031	8.74922		46.03056	1.00000	8.34866	-4.83	10.94469
-1.29243	6.37005	8.03566	70.01502	7.72222	8.15484	21.60878	0.11961	9.34542	1120.84725	38.52604	6.14137	6.75119	48.42022	1.00000	9.41480	53.49389	8.26130
141.95	9.45915	8.45140	53.41624	10.25143	9.02339	18.73247	1.53714	11.07963	1181.24671	46.35763	10.28122	8.05886	45.78803	0.00000	5.47335	39.46667	9.03060
-1.64295	6.40766	8.55546	49.13562	6.61032	8.33959	13.75867	0.14687	11.73063	1055.43625	52.57998	7.51882	8.01394	67.07722	1.00000	8.25374	42.8139	9.93268
-87.882	5.22948		47.47598	11.12956	7.82438	16.74178	2.63369	5.81965	1180.18768	39.99165	10.82522	9.64617	12.51513	0.00000	9.88071	41.85059	10.66777
-4.83076	8.89991	8.61242	46.24155	9.21245	7.67394	24.21321	0.33799	9.31571	1105.91805	65.01974	8.49882	7.79710	64.72582	0.00000	7.18821	39.96348	9.69119
-67.33122	7.44172	8.75672	58.20149	8.45304	5.52675	8.49481	0.22481	10.65772	1118.29994	55.69504	7.96379	8.72544	66.62568	1.00000	7.40341	10.22677	7.79635
-71.8023	6.29329	5.66648	53.92778	9.73396	7.49717	21.64859	0.25502	6.71354	1198.99083	60.94222	8.38469	9.55816	64.54725	0.00000	7.65131	42.58342	8.99432
25.8191	4.59501	7.78367	23.06972	7.27290	8.29813	28.13569	0.09518	5.75280	1099.79668	40.16911	3.45697	8.43806	43.01478	0.00000	7.40886	53.5942	7.51174
105.89333	8.21195	9.28732	12.76044	4.17744	7.87074	23.42328	0.13764	5.47816	1079.48031	34.29966	7.30967	9.53736	56.37597	0.00000	12.09266	34.56861	11.91688
38.2739	5.45700	7.78230	50.93773	9.29443	9.07174	-2.03469	0.06909	10.29463	1149.33948	56.58332	6.39861	8.67675	51.54514	0.00000	4.43795	46.7055	11.77296
10.18003	5.22613	7.27408	27.98699	9.40711	9.87258	13.23619	0.32945	9.64839	1082.63474	70.69177	8.39116	9.10140	55.07407	0.00000	5.54466	24.96334	11.62528
121.12251	8.01332	8.03612	64.95801	6.80331	8.94815	23.71196	0.15664	7.57085	1148.26948	42.55222	6.65526	8.78597	39.90978	1.00000		14.62578	8.79847
46.04833	8.05193	8.28770	48.20525	6.80584	7.48685	30.69874	0.13474	6.40223	1110.98293	64.67595	6.89750	9.11050	39.20034	1.00000	10.94286	51.40944	9.17219
117.33333	7.39246	8.45112	27.43064	9.00647	7.92222	30.21522	0.21608	9.51649	1061.66330	55.15466	8.03805	8.80380	41.37817	1.00000	5.69303	34.85	8.68882
-87.70172	11.29828	6.68769	58.41759	10.64485	8.59487	15.83562	2.69029	11.27238	1096.85056	55.33556	10.82595	7.94959	66.86015	0.00000	6.73989	41.72059	7.36551
14.01481	9.42355	8.52263	32.33922	5.99136	7.67021	38.21397	0.24781	8.54075	1111.39993	49.10549	8.27760	8.49818	38.09338	1.00000	7.79974	42.67164	10.10213
82.85749	10.46199	6.72138	69.88777	5.71417	6.40702	11.60365	1.58469	9.41675	1153.19632	56.58934	10.30600	8.35867	44.67951	1.00000	7.13135	17.54907	10.62187
126.665	7.23442	9.14519	67.32610	5.93916	7.54515	20.04296	0.12454	8.54970	1130.94950	44.80537	7.05424	7.37094	34.49582	1.00000	7.08965	36.6009	10.78299
70.96699	6.37334	9.73152	75.03962	7.01056	8.03312	8.40068	0.11610	7.62085	1074.56521	45.26962	6.30004	7.99137	48.15355	1.00000	7.77661	30.46907	10.49407
86.59509	9.16507	7.41988	71.30208	6.70595	8.29637	19.85492	1.77618	8.73432	1136.11728	63.40372	10.41468	7.69090	61.99779	1.00000	6.82466	26.11527	7.67569
99.96667	6.77746	8.08662	61.49757	9.44608	8.09067	18.30921	0.18741	6.63282	1070.27698	61.67147	7.71632	7.71521	25.50352	0.00000	7.48878	8.43333	9.48571
84.63445	8.75110	8.57605	82.79798	10.05250	8.52175	5.90581	0.72975	8.61330	1109.08911	60.53433	9.50547	7.11359	65.10541	0.00000	7.28971	24.81757	8.40821
-97.92977	8.00163	8.98520	58.19510	8.19263	7.94439	3.69379	0.12246	8.99748	1137.65785	59.61675	6.55308	7.52674	43.46128	1.00000	9.72538	38.06084	7.62951
139.6853	8.60284	9.76479	62.26559	8.49314	5.87825	27.01780	1.78164	10.56368	1058.54352	79.67341	10.37895	7.33449	69.78973	1.00000	4.93528	35.815	7.92095
-47.1725	4.11312	7.32718	41.08619	9.93760	8.29751	21.78308	0.28218	8.51902	1092.55156	51.24838	8.08454	9.02351	45.24687	0.00000	7.39245	-22.57306	9.95913
5.37429	9.50492	9.08818	33.60331	9.48463	8.25620	2.55990	0.93455	10.28141	1175.94078	50.02300	9.70731	8.89671	35.61066	0.00000	5.38132	51.03427	11.40061
-58.44417	6.74753	9.01571	18.37092	7.82152	7.75994	12.34764	0.05713	9.52231	1114.34311	70.47154	6.35921	5.49982	50.34320	1.00000	9.98280	-3.14306	8.33577
-87.66561	9.47643	8.59206	40.50634	7.34743	7.41646	20.40993	0.20219	9.78266	1173.86371	36.43536	8.02182	7.94244	55.32833	0.00000	5.95872	41.8542	9.18386
145.13643	8.73672	7.52553	67.62642	7.69596	9.56407	14.20037	0.08615	11.28105	1158.32799	35.42334	7.01598	8.28665	29.38415	1.00000	7.64752	-38.16604	9.91486
30.96755	6.54155	7.50748	57.50840	7.34137	7.76158	11.71696	0.14093	9.78327	1108.76173	61.07520	4.97353	6.90536	57.20211	1.00000	9.69033	49.07866	8.99213
2.1699	9.67838	9.40992	39.46041	6.30549	6.84394	29.69473	5.63248	7.05425	1164.53399	71.35161	11.58500	7.07904	49.65633	1.00000	5.23518	48.98994	9.10908
76.11996	7.67534	7.82165	27.20113	10.19988	7.96431	17.00583	0.87168	8.58301	1161.07575	44.18232	9.57879	8.35346	52.33604	0.00000	6.40665	11.12018	8.72622
120.74792	8.74293	8.07305	55.12993	9.06015	7.19631	1.64680	0.13584	4.30197	1185.96774	55.10018	5.11522	8.17058	52.94290	0.00000	8.00258	41.09822	8.71963
139.55722	7.93713	9.44435	44.87986	4.97597	5.80978	-0.91880	0.24160	7.82247	1154.83335	52.67830	8.15579	7.01922	49.43483	1.00000	8.86253	36	11.43422
65.93249	7.44709	7.40298	85.57019	7.07979	8.99849	2.66956	0.11820	9.46144	1156.73297	48.17586	7.50112	8.38929	56.45674	1.00000	9.12934	36.21544	8.67606
40.17171	7.67831	7.83938	41.49526	6.19192	6.72569	20.43312	0.08464	9.10646	1194.54344	75.47123	5.99610		41.45504	1.00000	9.13620	58.1908	10.08114
117.7	6.05342	7.59779	44.38698	7.38006	7.90954	12.07568	0.05010	10.25110	1057.88376	73.29958	6.46789	7.15263	25.90620	1.00000	6.14534	35.85	10.09209
12.16179	9.06242	6.92190	36.03229	6.27176	10.85815	12.43883	0.24376	10.64423	1096.16164	39.28676	8.04879	9.79169	25.28818	1.00000	8.93461	48.52961	9.92561
-73.89875	8.50639	9.04690	50.78471	6.02295	8.10965	17.02411	0.16510	8.38862	1168.59508	52.01805	7.35098	7.48015	49.18936	1.00000	9.00990	40.93121	10.39762
39.28333	9.39721	9.70495	37.20295	7.24242	8.84682	23.61205	1.34979	9.60076	1081.83603	31.64019	10.12361	9.69951	54.23840	1.00000	5.89083	-10.33333	8.50968
146.05093	8.56266	7.77186	47.67761	6.82625	4.56057	10.40229	0.27873	9.30361	1078.02993	78.04432	8.10476	8.43625	56.67614	1.00000	9.57217	-34.28853	9.01261
-89.10944	8.24434	8.78730	30.92051	9.40440	9.85301	12.73654	0.52084	8.39417	1185.13321	58.80270	9.00355	7.35869	50.99657	0.00000	7.08171	13.70167	8.04663
-84.50855	5.19324	7.69745	62.80824	8.57581	7.27018	10.46975	0.08617	10.16759	1053.40520	47.62769	4.93447	6.07791	37.96649	1.00000	10.81218	39.08367	7.13504
85.37752	8.34799	8.12314	42.59331	7.89348	8.95879	-2.82968	0.11698	6.20076	1102.35604	93.82514	5.43519	7.95008	56.52382	1.00000	11.13370	22.10194	7.68852
20.91361	11.83817	8.98763	53.91139	9.04144	8.21398	14.84200	0.49317	7.92239	1053.21135	51.16454	9.05060	6.82516	50.13848	0.00000	9.16828	41.92361	6.81222
100.04427	10.26432	7.73692	66.27814	6.90147	7.60635	31.86816	9.76483	8.80132	1196.36182	57.86653	12.14522	6.51696	32.18129	1.00000	4.55826	13.8196	9.03336
71.57118	4.83164	6.99543	47.60253	7.12319	7.71758	0.64617	0.06662	8.73778	1078.51511	50.81824	6.52430	9.93448	49.36412	1.00000	7.72972	32.87533	10.40807
115.04814	7.47348	9.95422	53.83057	8.01917	7.45789	15.84230	0.20628	9.09712	1133.62085	24.83589	7.83583	9.53430	56.50640	0.00000	6.63701	30.24706	8.71369
85.83334	11.30786	7.12730	20.15252	6.33126	8.34826	15.64891	2.72384	9.60808	1164.53179	61.62033	10.84771	8.54208	61.46800	1.00000	5.39040	20.88197	9.09286
73.06784	9.35992	8.41899	50.64070	5.06882	6.71457	31.72557	0.51533	6.94950	1188.13019	32.70729	9.04979	8.96093	50.92572	1.00000	8.92510	25.13915	9.65845
60.8019	6.67326	8.04070	23.40015	10.74665	7.99973	18.49654	0.76162	10.59736	1162.74395		9.54360	6.86063	20.30596	0.00000	4.51147	56.9083	9.82373
128.62667	10.25012	7.77084	43.24303	6.60471	8.59977	38.28930	1.33871	9.76218	1161.56038	74.50339	10.13691	8.20724	36.64480	1.00000	6.35786	34.8825	8.67197
15.87735	9.89943	8.37511	45.71635	6.72878	7.10961	11.94774	0.69139	9.18738	1086.28088	45.44610	9.46033	7.74177	45.45349	1.00000	6.53629	4.94273	9.52215
13.10984	8.19941	7.87893	48.76495	9.93175	7.54185	10.09061	0.09427	5.73887	1197.50467	64.14889	5.85632	7.06062	70.91274	0.00000	7.00932	51.30001	5.94245
37.56667	6.81013	7.21766	45.11010	8.76512	8.34829	8.91549	0.09722	6.49818	1090.97285	65.37832	7.06763	7.65018	71.23881	0.00000	7.25465	55.85	10.58533
65.27258	8.33846	5.70966	53.46925	6.47199	7.69528	21.21843	0.16843	7.56342	1136.39982	46.40582	7.25254	7.48514	35.75595	1.00000	11.77074	58.04254	9.00053
51.3452	8.50686	6.71626	36.34355	6.81542	8.18070	18.75343	0.10996	7.32437	1197.77991	41.19057	7.16918	7.54706	62.49239	1.00000	7.80570	53.37596	9.59432
-25.66689	9.61169	9.40421	17.01248	9.14308	9.68494	11.71304	0.28677	6.09133	1190.84129	54.02890	8.44935	6.61990	50.51330	0.00000	10.27665	37.74615	7.03015
-48.52333	8.15989	9.61959	46.70049	10.27206	6.41852	13.31151	0.79336	9.32881	1118.84611	53.54689	9.53360	7.98405	46.94425	0.00000	7.30257	-0.71667	8.40048
7.00417	8.25703	6.75178	41.87099	9.61621	7.21917	26.85650	0.75272	9.95532	1053.55105	57.05689	9.47960	7.19854	46.80419	0.00000	6.13315	52.26083	10.03265
-63.13414	6.95519	8.46909	42.43344	8.01661	9.58762	15.93176	0.17542	8.73231	1119.14021	49.63658	7.63801	8.27682	27.96469	1.00000	9.43371	46.23899	8.26057
13.57661	9.74404	7.98800	49.57715	6.88302	7.98912	28.93919	0.71844	11.37559	1115.42438	30.64322	9.42263	9.24145	19.71272	1.00000	7.47311	37.31065	8.22056
