H2CO	CH4	PM10	NOx	PRES	PM2.5	CO	O3	PAHs	latitude	C2H3NO5	Pb	warning	CFCs	TEMP	SO2	longitude	NH3
45.40885	7.69063	8.42879	12.64823	1052.79166	10.09918	5.24512	10.68305	10.11185	50.74497	0.03376	50.12146	0.00000	41.99625	28.47861	9.65129	3.20639	8.92531
30.01750	11.40419	8.72803	10.73705	1060.48886	7.26272	6.32785	10.37768	9.61345	49.68369	0.03705	66.91718	1.00000	68.87274	16.56796	9.98176	8.61839	8.91008
49.40424	8.79739	8.62881	5.06829	1103.31026	10.42657	5.71486	7.91358	9.54085	44.59445	0.02967	68.52860	0.00000	34.86285	21.48093	10.60210	11.04979	8.92454
60.77203	4.17814	11.88266	8.53215	1077.77994	9.38709	6.25248	10.17745	7.73325	29.98869	0.71348	32.61790	1.00000	49.03099	22.65600	8.31983	122.20488	9.70453
54.73834	8.71413	11.84899	10.26996	1185.99565	9.73478	7.34318	10.71227	10.09289	34.25628	0.69047	81.26540	0.00000	33.87110	16.73429	8.48731	-78.04471	6.65405
55.75852	8.79642	12.66137	11.48346	1078.80235	10.33370	5.92137	12.51646	8.99205	53.69786	1.55365	51.50936	1.00000	66.75060	22.99847	8.94736	-2.68758	9.87911
66.23623	9.94561	10.57107	10.82721	1121.90168	7.74553	6.56674	11.34071	10.50912	33.03699	0.19719	52.70260	1.00000	62.96358	22.29761	7.66986	-117.29198	9.99555
56.70387	11.00583	8.62710	10.64571	1179.47322	8.47280	10.30467	10.13999	8.75000	26.2649	0.02788	57.28897	0.00000	44.17588	21.95061	10.87061	81.54855	9.15611
42.40059	7.44376	9.64910	6.35369	1167.73719	11.92006	5.30645	8.93085	9.22103	49.88307	0.07908	39.98837	1.00000	48.94490	13.88441		-119.48568	9.55297
66.15966	10.39672	12.29439	10.61461	1198.95672	10.06186	9.20164		8.56508	52.26083	1.07707	43.54446	0.00000	73.64886	21.82381	8.49927	7.00417	7.20275
42.74794	12.01006	10.57353	8.24468	1061.09115	6.24186	7.08161	7.49766	9.12073	22.10194	0.19633	46.06140	1.00000	29.42043	36.01406	8.97379	85.37752	7.99937
54.92954	9.75954	10.29441	10.23033	1052.50242	8.24335	8.49491		9.20645	29.84576	0.15171	52.30293	1.00000	42.29821	43.49688	8.14421	-90.10674	9.70080
41.68346	7.75872	9.44437	6.68690	1168.36044	11.57773	6.44236	11.01890	8.69839	36.06386	0.06591	43.26951	1.00000	61.83378	17.90059	8.39137	4.62744	9.89083
59.70363	11.23459	9.90466	9.77678	1155.29293	8.12603	7.14038	9.57932	8.98547	50.74497	0.10465	52.73931	1.00000	65.90539	27.81282	10.28818	3.20639	10.06031
40.47963	9.59167	10.98124	9.84459	1101.14467	7.30674	7.80107	10.72359	9.12534	48.79325	0.29076	59.26527	1.00000	51.69054	13.26665	8.70558	2.29275	8.88291
57.58230	9.93253	13.48731	8.99680	1103.34747	6.99538	6.58904	9.32728	7.91877	27.85	3.54776	44.29054	1.00000	41.13794	13.11689	8.02476	112.9	9.80629
69.78734	11.25825	11.07161	7.94854	1176.73280	6.48276	7.04491	8.78378	9.51435	26.76628	0.32271	51.68204	1.00000	54.75994	-1.34211	8.90658	83.36889	8.89014
42.26466	10.62669	11.69983	10.54440	1147.10441	8.37899	5.69567	9.66363	9.16006	17.06542	0.59879	33.90985	1.00000	18.20105	27.99343	9.00288	-96.72365	7.67103
57.76966	9.00525	12.22755	10.45395	1054.09035	12.91411	5.68744	8.96367	7.32714	52.66277	1.00513	41.67872	0.00000	54.04691	11.87855	8.83556	-2.01111	10.33638
52.16773	8.59061	11.63121	10.46275	1085.06091	7.94914	8.55723	10.80644	9.28475	48.79325	0.55996	42.40368	1.00000	46.99848	10.31858	8.31004	2.29275	8.63478
62.24208	10.18382	8.41435	10.41149	1103.97450	9.06164	8.82694	10.45495	10.35673	43.11667	0.02694	65.31292	0.00000	78.20254	-1.48967	10.06443	1.6	8.49090
59.40600	9.65313	8.49091	5.27143	1116.53874	10.32083	5.94129	9.61026	9.90315	54.84444	0.02705	62.17273	1.00000	43.67908	15.57636	7.58206	38.16694	10.02825
21.65938	10.90469	10.66281	9.20435	1115.04979	10.28715	7.36689	10.88102	9.77303	30.16688	0.21269	52.31238	0.00000	40.41081	19.78663	8.56362	-96.39774	10.51597
50.53084	9.12802	10.67485	11.66638	1050.13354	8.00761	8.43786	10.33751	7.82934	41.15376	0.21347	47.96160	0.00000	40.86541	9.84582	8.37525	-87.88754	8.80284
51.86538	8.59720	13.91820	10.07014	1162.62278	9.36200	7.17350	10.14573	11.60116	-12.91667	5.44991	58.64190	1.00000	58.94980	17.25141	8.77791	-39.25	7.35222
62.84313	5.70943	10.11669	10.91243	1106.78811	9.12329	7.91724	10.27858	10.98609	50.56149	0.12777	53.15689	1.00000	40.31535	13.23574	9.34270	4.69889	8.87740
41.68306	5.45718	8.05707	9.06481	1063.23663	10.71935	6.29423	12.27057	8.18593	40.5576	0.01946	34.99689	0.00000	78.11831	39.30657	7.78129	-74.28459	8.62328
53.86801	11.77049	8.11182	9.38359	1159.80190	10.72858	8.42541	10.62556	9.22350	9.58126	0.02047	70.40276	0.00000	43.76202	11.48743	8.67473	8.2926	8.69101
63.04912	10.66319	10.74800	7.20228	1100.01458	8.82474	7.53908	10.00462	9.85026	52.86147	0.23441	32.35266	1.00000	47.17164	14.80768	10.35011	9.5926	9.68078
43.31128	9.89490	11.70744	10.48832	1129.15670	8.03198	7.98829	9.57582	7.42513	28.98002	0.60344	54.20366	1.00000	49.60998	16.18696	8.66949	77.70636	8.46418
50.53099	8.56106	11.61210	7.62547	1097.98672	9.59355	7.49228	11.56698	8.66956	38.17492	0.54298	46.69767	1.00000	36.96927	17.61217	9.97333	-122.2608	8.04284
70.26723	9.44953	11.04222	6.47157	1051.60965	8.55923	7.06417	9.96147	8.42759	33.78333	0.30895	51.21244	1.00000	44.06677	16.30925	6.93371	114.51667	8.14216
49.28950	9.89533	10.65361	7.00546	1113.44314	9.18491	7.33570	11.47604	9.76895	47.48444	0.21205	42.59432	1.00000	43.66484	20.65139	10.64225	36.25361	7.59822
55.96384	10.88554	12.67572	10.27148	1152.55040	9.75305	7.62777	11.19919	5.80222	32.52515	1.57224	46.99963	1.00000	64.35701	10.53145	10.34663	-93.75018	9.14379
54.83430	9.22113	10.18774	7.72716	1062.85091	11.15719	7.92235	11.08702	8.82829	42.64031	0.13600	74.71867	1.00000	49.73740	38.40664	8.30024	125.51176	10.43944
47.68115	10.91457	7.29031	10.67576	1096.42431	11.25520	8.95518	9.43524	9.73677	-3.5403	0.00792	52.13747	0.00000	43.71288	10.42328	8.10950	118.9707	7.29151
44.69837	10.50879	10.22862	9.47771	1165.37124	12.13719	8.07309	9.00858	7.68256	38.06084	0.14082	46.29000	0.00000	37.57088	13.17818	7.34709	-97.92977	8.41855
67.02831	10.03718	13.84021	9.41247	1092.10838	7.19683	7.00002	8.50825	8.80543	53.81667	5.04111	47.11645	1.00000	55.75355	17.53802	10.33629	-3.05	9.16819
54.69785	9.87961	11.89588	10.06409	1061.31438	7.78623	7.16269	10.71387	8.10893	41.72063	0.72515	37.91757	1.00000	64.99568	26.78207	8.26861	12.6723	9.61125
44.19459	11.63206	9.20454	8.66658	1113.19096	5.60197	7.55751	8.77079	8.17629	51.38673	0.05220	71.35700	1.00000	54.24365	5.71451	9.93067	0.30367	9.18496
59.56599	12.89781	8.52156	7.88476	1137.67820	11.18706	8.29015	6.92085	8.03882	-36.9256	0.02675	46.25041	1.00000	66.34540	9.83185	9.36225	-73.02841	8.05832
58.18384	9.29725	10.00273	7.48295	1065.68059	10.91257	7.83854	10.12601	8.47042	-16.25	0.11313	52.83501	1.00000	62.50376	12.25607	9.74950	-69.08333	8.00909
48.88952	10.48036	11.06009	10.30896	1074.75089	9.48953	7.12503	11.02570	8.72077	68.79833	0.32065	51.34958	0.00000	76.25045	12.68207	7.57419	16.54165	10.07438
55.88530	9.60782	9.58206	11.11749	1190.34979	11.27553	8.70162	9.09290	8.60548	21.46527	0.07183	46.69563	0.00000	63.05721	22.20101	8.51544	83.97573	7.91742
69.82508	7.35737	9.67220	10.28178	1140.32936	11.27535	7.43634	9.98514	8.08519	31.84568	0.08411	80.07782	0.00000	81.94376	14.05558	10.51482	-102.36764	9.99547
67.31115	10.77872	9.16819	10.57378	1146.11078	7.65732	7.52735	9.86418	7.75321	-22.57306	0.04882	46.73358	1.00000	34.71530	23.29449	8.63582	-47.1725	7.51720
60.88310	8.38930	11.00525	11.59026	1099.68947	9.83781	9.02587	8.59785	9.20982	58.63667	0.30025	74.66572	0.00000	71.74428	8.30024	8.30240	59.80222	7.39825
76.97965	11.32218	10.38575	10.32996	1089.19234	7.87139	6.86453	8.97415	7.41364	-22.57306	0.16173	53.29177	1.00000	46.12799	13.45434	9.06600	-47.1725	10.53693
51.25101	11.93876	10.57537	8.20793	1127.90808	9.58685	8.78016	9.27713	8.88989	52.26083	0.19890	64.62263	1.00000	29.43521	17.46460	8.39822	7.00417	9.83199
65.03449	10.48243	7.34087	10.71546	1133.89750	10.15247	8.05619	10.56697	8.85774	41.55838	0.01198	29.90814	0.00000	56.84154	27.88528	9.76551	-81.56929	9.11079
50.06178	7.81797	10.88164	9.68685	1062.99925	10.15824	5.87037	12.19614	9.61426	10.29085	0.27235	65.06775	0.00000	45.52106	11.14341	10.36377	105.75635	11.75370
36.78420	12.30302	11.80833	9.89294	1090.09653	9.67923	8.73022	9.55220	8.99741	53.7446	0.66525	41.06562	1.00000	39.81573	13.64021	10.75076	-0.33525	8.64406
40.79144	8.94176	8.66749	4.78036	1116.90264	9.53131	6.34460	10.46111	8.03204	34.15429	0.03394	59.15390	1.00000	66.64318	14.76830	7.45905	3.50309	7.55934
64.70932	9.40174	9.90373	11.00795	1183.25926	8.11205	8.43275	11.22295	10.44723	41.14676	0.10187	70.74494	1.00000	53.24952	1.69543	7.01109	-73.49484	9.67483
54.32350	9.10610	14.46144	10.10336	1080.15936	9.12469	5.66434	10.05525	9.21204	48.07667	9.38610	58.07355	1.00000	66.47497	15.45219	8.97965	8.64409	9.13481
50.39655	10.62526	10.09145	5.12353	1108.52941	7.35323	6.51475	9.14393	9.07120	6.46838	0.12420	68.04237	1.00000	58.84273	-3.28189	8.66826	-73.26022	10.75185
49.56424	6.83328	8.85804	11.87643	1083.94928	9.98020	7.21666	9.16607	9.25073	52.61131	0.03871	27.24293	0.00000	42.40054	15.71641	8.35123	13.31783	8.62741
54.14316	9.14735	9.75272	6.40931	1160.92747	10.05783	7.40703	10.76744	8.86836	23.29549	0.08777	40.54223	1.00000	42.36760	34.32463	8.55048	113.82465	6.61597
89.23596	7.57932	10.54745	9.49061	1188.38235	9.88267	8.01044	9.45875	8.31368	33.7207	0.19319	59.95494	1.00000	65.59149	14.46815	8.15714	-116.21677	8.76372
53.91066	9.98347	12.42870	10.14116	1187.25071	8.72663	5.70724	10.90943	11.18157	33.37526	1.23664	73.87822	1.00000	45.97817	23.05509	8.25791	74.3092	7.59359
67.15466	9.94539	12.32967	9.80035	1097.91902	8.70849	7.76538	8.86549	9.30992	45.35	1.11862	36.96243	0.00000	49.13859	18.71742	8.78156	126.28333	7.68713
54.07768	10.78639	11.15884	9.66024	1070.46243	12.64398	4.93519	10.71595	8.57484	17.34769	0.34712	57.69965	0.00000	62.43503	7.13300	9.15364	78.55757	9.16767
59.49138	8.50473	10.89120	10.63506	1167.47620	7.89532	9.45361	10.90037	7.55099	51.95838	0.26917	59.95580	1.00000	40.55558	3.06486	8.04521	4.47124	9.73288
41.08086	9.65441	11.66995	9.87019	1152.00179	10.71774	6.89418	10.01198	8.64180	52.4089	0.57753	57.94128	0.00000	35.08618	-0.59671	10.18780	31.3237	9.87875
42.54556	11.32666	12.02393	9.24517	1098.56692	7.12896	6.24406	8.22540	8.14052	45.47885	0.82553	45.07875	1.00000	50.34430	2.39196	9.94058	133.42825	8.84237
34.78575	13.00657	10.64677	10.61305	1117.07060	10.78372	10.95873	10.51507	8.88335	33.95015	0.21232	52.05910	1.00000	45.39154	8.12310	8.62072	-118.03917	8.65839
49.79300	6.64182	10.40769	8.81841	1189.13056	9.43156	7.67528	9.83082	10.19791	21.01858	0.17036	36.01020	0.00000	41.72616	20.59390	9.31062	-101.2591	9.79524
64.24564	8.61228	10.15524	7.93428	1131.73220	11.96362	7.16177	10.31253	9.46721	37.31065	0.13153	51.84604	1.00000	66.43557	28.76773	7.76862	13.57661	9.75708
64.62353	9.45238	9.53745	5.10514	1056.83426	9.06971	5.38306	8.70863	7.11585	49.88307	0.06809	50.06971	1.00000	38.91380	19.45853	9.39127	-119.48568	8.95712
52.78863	10.48767	12.14341	10.39709	1181.37868	10.47834	9.03835	8.22728	8.20211	-21.42917	0.92301	62.39020	1.00000	60.18649	32.14497	7.96502	-45.94722	8.01347
43.42428	8.42535	7.54594	5.50578	1159.74230	12.19113	6.59452	9.71266	9.38792	41.09822	0.01359	47.91995	1.00000	65.13925	19.66411	9.16223	120.74792	8.78715
36.29251	8.62329	13.43476	11.32519	1091.24445	10.19470	6.03135	11.31781	8.46201	42.30865	3.36811	64.38001	1.00000	40.90756	-0.66908	10.71406	-83.48216	8.03486
51.94156	10.29817	10.04124	10.85374	1156.35072	11.05866	7.22177	11.41822	8.14560	3.27833	0.11182	67.12286	1.00000	42.95965	32.27742	10.57694	32.88667	9.16552
27.96358	12.39333	7.21744	9.22022	1065.71601	5.88361	8.11286	8.60458	7.85448	37.08819	0.01083	50.07588	1.00000	74.24780	11.55307	9.34720	-8.2503	7.89213
14.82336	9.19195	11.14276	11.51093	1080.87882	9.15719	7.08686	11.86765	6.60789	6.8485	0.34208	51.13583	1.00000	47.16120	17.24089	10.57947	3.64633	10.92535
61.96011	11.36490	9.43513	9.28088	1091.68621	10.88337	8.89466	9.79203	9.59531	36.08497	0.06463	47.74649	0.00000	60.73510	6.17627	11.19451	9.37082	9.46052
49.40191	8.06975	11.79856	7.42223	1071.18985	10.14185	5.42127	9.87821	6.16912	34.06635	0.65399	48.53578	1.00000	47.95196	19.88989	9.47582	-84.67837	7.57729
42.02041	10.48799	9.61706	6.61125	1147.69727	10.25827	6.94412	8.62587	8.99337	37.73222	0.07916	53.96558	1.00000	44.91166	-1.73073	8.28553	115.70111	9.69362
61.21893	9.00655	9.80627	9.46515	1123.11539	10.65314	7.42161	10.91257	7.03953	51.95838	0.09208	87.42027	0.00000	42.41876	12.12735	10.44728	4.47124	8.96547
44.62082	11.02873	12.42005	9.72042	1164.01606	9.10490	8.44131	10.54189	9.04489	47.80527	1.22560	65.69671	0.00000	42.77175	14.04295	10.20044	-122.24064	7.24965
62.21610	9.59088	10.81803	11.09393	1197.28123	10.30066	8.53524	8.95402	7.69818	28.71271	0.25016	46.97164	0.00000	71.57561	32.51904	9.20476	77.656	9.63022
54.72668	10.93638	9.50686	11.78860	1066.16789	8.38530	6.44462	11.26096	7.23886	51.44889	0.07178	56.29079	1.00000	47.22471	4.80651	10.60973	5.51978	10.59086
52.40062	7.77356	11.37894	8.94793	1075.92050	9.63704	6.21105	11.39228	8.68760	-0.35817	0.44186	48.32649	0.00000	57.67589	13.32442	8.86511	42.54536	7.34162
64.30355	7.93124	11.97404	7.56560	1123.02441	10.23406	6.13279	9.51102	9.97985	43.50891	0.78508	47.17441	1.00000	47.39104	29.65774	8.00066	16.43915	8.70098
59.05514	9.56102	9.43165	4.12619	1054.14929	7.66292	6.67897	10.72616	8.24121	53.16167	0.06715	78.65362	1.00000	65.89830	7.08673	8.64423	6.76111	10.17231
53.11950	11.36749	8.28130	11.44533	1073.86137	11.44071	10.95556	8.10369	8.94952	-1.9487	0.02702	49.52410	0.00000	39.65139	20.83132	9.38012	30.4347	8.90965
42.92826	8.31560	10.69232	10.14720	1061.61452	10.39351	7.14313	10.39890	6.18104	9.58126	0.21384	49.33206	0.00000	45.98075	26.57956	8.13741	8.2926	8.31197
	9.44451	10.83822	10.01281	1098.87110	8.40700	8.22034	10.14271	10.74315	51.44889	0.25393	56.73869	1.00000	55.87191	11.17513	9.26005	5.51978	11.08104
56.50016	11.99215	10.13647	7.89034	1050.62873	9.95486	8.03313	9.71319	9.17749	53.0233	0.12585	47.85246	1.00000	64.94367	19.43002	9.15223	-1.48119	10.71431
50.67842	10.31967	9.32541	11.09209	1086.97505	8.34402	7.62011	10.75407	9.97658	-3.5403	0.06337	58.89253	1.00000	38.73107	27.41053	8.73068	118.9707	9.13727
54.81938	12.48386	9.70797	6.35058	1104.35964	7.83525	7.27276	7.89597	8.20593	39.59611	0.09010	35.08228	1.00000	57.37892	17.88195	9.56192	27.02444	9.04674
34.08602	10.23077	7.52932	11.07506	1177.16310	7.99967	9.21570	11.11380	6.83296	51.67822	0.01266	69.45438	1.00000	58.42165	23.42775	9.07093	33.9162	6.77782
35.68814	10.35955	9.30688	11.09379	1114.51008	7.42074	6.93406	11.48814	9.78257	50.7236	0.05728	33.09426	1.00000	50.51714	11.59452	10.36902	-3.52751	8.93253
33.41372	9.96931	9.91640	12.52990	1160.65409	10.15387	6.03278	12.76788	7.84903	53.51684	0.10452	50.77989	1.00000	46.37543	32.14291	10.73961	-113.3187	8.31727
63.67004	9.96556	10.75985	6.83028	1130.95988	8.81779	8.00105	10.19839	8.53733	35.48199	0.23353	73.36084	1.00000	59.12225	23.09216	8.20437	137.02166	7.13350
39.99357	10.56947	11.18772	7.98224	1177.97866	9.76936	8.21770	9.79516	8.79778	36.08497	0.35962	46.03508	1.00000	58.53554	35.79047	7.69897	9.37082	10.25323
39.77427	10.71325	8.69235	5.04678	1150.87223	8.35794	7.73011	9.28575	10.12870	31.76212	0.03501	43.34948	1.00000	25.95735	10.13187	9.67288	-95.63079	7.55313
63.84416	9.60836	10.18406	10.64773	1147.23539	9.18502	8.26013	10.15602	7.06246	26.11527	0.13604	49.50421	0.00000	73.53461	16.51865	8.33809	86.59509	9.00979
35.77931	10.39085	12.72122	11.14509	1141.29786	11.18086	8.60075	11.06522	8.50971	33.7207	1.65285	61.28817	1.00000	45.29629	4.60368	10.10442	-116.21677	8.35809
66.87979	8.32917	10.30737	6.01555	1079.31693	9.92874	4.71055	10.65277	9.59702	43.54072	0.15350	55.21159	1.00000	28.74318	5.32135	6.75988	-116.56346	7.81673
23.93727	10.72310	8.33645	10.67498	1175.08925	7.48728	8.91286	9.27292	9.23473	23.07492	0.02789	60.55021	1.00000	68.78204	10.41397	10.20392	88.28637	7.56118
81.19019	8.91737	12.04857	8.28066	1137.08309	10.40197	6.83636	9.77417	9.16679	41.9001	0.84355	48.41902	1.00000	33.75834	9.61854	9.19343	-71.08977	8.96047
51.80852	9.31019	7.57523	11.43061	1130.35706	8.47721	8.80344	10.45100	9.74712	55.75556	0.01527	50.67723	0.00000	72.72999	28.00424	9.52805	60.70278	7.24660
41.41469	10.35595	8.82622	10.00555	1192.17585	11.49652	10.17127	7.89478	10.45707	0.51667	0.03864	52.63617	0.00000	73.24284	14.23187	8.52572	101.44167	6.57172
57.01052	11.80459	10.63156	9.19762	1124.31838	10.75353	6.69987	11.35000	8.54045	4.96667	0.20995	39.40927	0.00000	52.77416	0.33269	7.88594	10.7	9.32358
66.82040	10.15292	13.09341	11.19654	1136.90710	11.45575	8.24562	11.88663	9.32236	9.82564	2.39389	61.32028	1.00000	45.59116	-0.76268	8.89916	78.25795	9.57418
56.84988	10.71204	7.53091	10.34900	1168.14709	6.68876	9.39603	10.33995	8.47482	29.98869	0.01381	58.57699	1.00000	62.14014	12.04695	7.88583	122.20488	10.21977
50.60172	9.03388	9.26881	6.49848	1089.44248	11.16517	8.49980	9.52700	9.99510	41.09822	0.05869	56.48507	1.00000	31.25534	13.93171	8.41624	120.74792	11.14130
35.44378	3.64153	9.04477	8.25112	1160.94425	9.08498	7.33099	11.50840	8.55301	43.16547	0.04042	63.93626	0.00000	60.54487	15.05583	10.43187	-77.70066	7.98182
89.89775	10.30340	8.24036	11.61399	1117.15618	8.37220	7.95231	11.13768	7.70244	40.42386	0.01668	62.47845	1.00000	49.46897	12.83488	10.08328	-3.53261	8.45681
33.12180	10.62463	12.49480	10.11093	1069.50742	10.81943	6.28707	10.61907	9.41399	51.82721	1.32017	20.39240	0.00000	37.66011	18.92129	7.23926	107.60627	8.23757
67.21726	10.18031	11.56101	9.30203	1143.98870	10.43281	8.45081	9.54688	7.48642	-1.63333	0.51919		0.00000	69.62686	11.80864	8.44495	13.58357	9.66252
40.36924	11.86160	11.25979	7.26412	1181.30783	7.61087	6.64356	8.67200	8.62148	33.45122	0.38628	48.13774	1.00000	56.94075	13.32302	9.39777	-86.99666	8.67026
76.20999	9.38717	9.59094	5.31931	1098.57651	8.62224	8.03026	10.42826	8.58612	-10.91111	0.07520	55.93416	1.00000	52.46793	29.11278	8.60656	-37.07167	9.32305
62.48793	7.99686	11.42835	9.39653	1154.75158	12.16609	7.98367	12.38912	8.45742	41.9001	0.45400	33.06496	1.00000	35.94217	3.15050	8.84871	-71.08977	8.01453
40.30201	9.17844	10.79716	10.37827	1060.67796	8.32168	5.51709	12.34626	8.29293	-1.9487	0.24474	61.55242	0.00000	35.42494	20.73079	9.00573	30.4347	8.34044
39.53103	10.46104	6.69051	10.74962	1056.39037	6.51624	9.57870	11.65763	8.52719	51.67822	0.00716	60.25837	1.00000	72.39089	21.10472	8.54008	33.9162	10.61188
45.88905	8.20150	11.86033	9.46784	1082.59890	10.06846	7.43792	9.25210	8.04599	48.52961	0.70240	48.95109	0.00000	42.13895	10.93571	9.01379	12.16179	8.72631
40.01939	11.36135	9.02654	7.08180	1084.51171	9.92521	9.50561	9.95586	8.75918	-30.60106	0.04781	66.36121	1.00000	75.31240	30.95795	9.72998	-71.19901	9.10128
48.28067	10.76677	9.48019	10.86933	1075.91689	9.94758	9.03384	9.71178	8.34201	4.2475	0.06949	53.62810	0.00000	70.01507	12.83910	9.90260	9.00472	6.20880
76.83406	9.76243	10.44207	8.26972	1103.71022	11.32595	8.37778	11.05512	9.16859	-38.16604	0.17581	50.42830	1.00000	84.48258	31.38922	10.71496	145.13643	7.90238
72.37098	9.86131	9.71166	10.23625	1117.52570	11.26973	6.33347	12.64180	7.73016	40.11583	0.08735	62.48353	0.00000	72.86474	20.29500	9.19845	67.84222	9.15876
44.29014	9.24408	10.10074	11.64681	1175.41057	8.61785	6.99968	12.92266	10.01387	38.96667	0.12774	55.07845	1.00000	67.27584	1.84627	9.52724	-0.18333	9.01642
43.17879	9.50871	9.30752	11.13388	1064.48894	9.22028	6.20793	11.53790	8.97786	45.53929	0.06142	59.96512	0.00000	47.67385	18.56737	9.67003	-122.38731	7.79409
34.39132	9.08225	11.98640	11.30796	1118.60188	8.82137	7.80597	10.48354	8.07937	47.56494	0.79422	50.84346	1.00000	80.21507	34.19122	8.71084	31.33078	8.97206
48.28463	11.13964	10.89277	10.43564	1194.21839	11.59570	9.46897	11.42796	8.67213	47.76232	0.26910	47.80282	1.00000	77.62487	44.63411	7.63505	-122.2054	9.27081
56.61259	8.76832	10.77879	11.29045	1121.00050	7.95812	7.59617	12.88196	10.17403	51.44889	0.23900	37.93031	1.00000	60.09097	17.59042	8.76749	5.51978	8.33387
64.03612	11.76014	9.37994	7.66775	1161.51952	9.77441	8.80413	10.97026	7.61598	28.98002	0.06678	51.31997	1.00000	51.22157	10.98621	8.89608	77.70636	9.42123
43.11022	10.85733	9.83356	6.68109	1056.35365	9.36378	7.17155	8.83291	8.43120	43.50891	0.09348	41.73346	1.00000	42.84131	8.71771	8.46728	16.43915	9.50377
33.09276	12.23932	8.59681	8.00693	1154.30561	4.97314	7.66512	8.32246	8.95034	10.22677	0.03102	44.59168	1.00000	51.30345	9.16431	8.59981	-67.33122	9.70353
70.13540	10.60712	8.77377	6.91815	1179.14929	11.42428	7.55097	8.88254	8.71115	-21.44345	0.04204	43.00816	1.00000	63.44216	12.73749	7.04200	-65.71875	10.38192
35.91611	10.79603	10.01718	9.70743	1147.68276	7.81823	7.90379	9.14752	8.53280	-37.88333	0.11568	43.90510	1.00000	71.08697	1.97358	10.25322	145.06667	7.29469
54.16744	7.50865	9.73935	4.00210	1059.07213	9.07892	4.99599	8.55316	7.82227	51.88333	0.08753	73.94197	1.00000	34.97726	10.39904	8.12394	8.51667	8.66753
59.75014	9.65086	10.76186	10.50367	1185.93596	7.13208	7.34234	11.44630	8.69462	-0.35817	0.23926	48.66286	1.00000	40.31222	31.68111	7.99629	42.54536	9.34002
56.15706	10.34557	10.42372	9.65211	1184.66395	7.69896	7.70517		9.89937	-6.8	0.16915	44.05384	1.00000	54.81284	14.64084	6.63517	39.25	8.25523
79.10693	8.53793	10.85376	10.95047	1145.24638	11.80823	6.30031	9.17058	7.25742	53.63333	0.25881	57.59799	0.00000	53.33157	-2.45326	9.70525	9.85	8.44867
34.47965	9.48037	9.55318	10.40866	1187.96975	10.95030	7.85507	9.41131	8.65937	27.85	0.07324	48.99620	0.00000	28.09365	18.45236	9.82243	112.9	7.90273
62.70236	7.23962	10.24541		1087.39102	9.51916	9.96530	7.50764	8.72921	3.27833	0.14223	58.95061	1.00000	62.48297	22.79185	9.63314	32.88667	9.05393
44.53186	10.05834	9.64871	11.13335	1114.08370	12.83959	6.37331	9.30401	7.17082	33.44872	0.08474	40.51531	0.00000	62.08055	37.71650	8.60209	-86.78777	9.95531
