CH4	TEMP	PRES	PM10	H2CO	warning	Pb	SO2	CFCs	CO	PAHs	NOx	PM2.5	latitude	C2H3NO5	longitude	O3	NH3
8.29108	26.65418	1149.84212	7.93213	60.42375	1.00000	62.77673	4.22496	78.97548	7.95932	8.79518	6.86114	7.80281	-21.44236	4.93966	27.46153	7.56427	7.29114
7.51616	9.82585	1079.20199	5.25355	36.68517	1.00000	62.14422	5.92310	53.30619	6.87859	7.17710	5.98530	7.03477	-34.74785	1.60194	-58.70072	4.90966	10.51435
6.75126	-9.93952	1120.86197	5.90203	41.65190	1.00000	29.03561	4.40584	56.97279	7.69539	6.77408	7.10317	5.21739	38.45598	2.12006	48.87498	5.70269	9.71552
8.54262	1.82585	1170.28941	6.33994	60.73694	0.00000	58.58348	9.40990	58.38480	7.08617	9.83685	7.05966	6.02424	-22.45667	2.55376	-47.53028	4.95962	10.63164
7.46727	12.31128	1197.67373	8.27693	24.16707	0.00000	40.66150	4.73547	62.27774	7.48542	10.87894	8.23656	8.97190	36.61033	7.04153	-88.31476	10.18530	7.07339
7.54628	3.49639	1082.17038	8.65178	33.54511	0.00000	24.07623	4.86918	50.66610	7.96076	10.05095	9.93503	8.65448	43.91452	8.68259	-69.96533	10.05274	6.47410
6.30089	27.67023	1158.44364	8.02510	20.05203	0.00000	58.12009	9.62399	69.07623	7.09928	5.58631	5.10559	8.77548	33.08014		-83.2321	5.48804	6.72982
7.29095	24.52802	1196.48766	7.36578	56.27835	1.00000	55.70957	5.66386	80.07639	7.29926	5.77558	5.87461	6.00113	17.30858	3.36538	97.01124	6.75380	8.54663
7.17898	13.41858	1169.39419	8.13666	27.75088	1.00000	59.00738	8.83876	64.07334	7.55599	6.29525	4.58521	8.37942	-4.16694	5.49414	-40.7475	8.13522	5.10214
7.64943	6.39439	1055.87714	6.95456	62.03993	1.00000	38.76177	8.04935	51.30956	6.67335	5.79847	4.87833	7.49286	32.5007	2.64519	-94.74049	6.25733	9.67693
7.72785	9.37956	1121.21817	7.77580	52.83465	1.00000	53.37034	7.35880	59.41114	8.48312	8.47833	4.92291	4.40912	4.2475	3.77614	9.00472	6.07987	7.31835
6.31791	19.33414	1138.32442	8.86378	47.17613	0.00000	31.56591	8.04077	65.44324	8.62521	5.81434	6.42433	8.74686	46.09273	10.96347	-88.64235	6.92797	3.94053
7.49967	1.70679	1053.40916	7.57527	39.18847	1.00000	45.10119	4.84080	59.35054	7.07264	9.75342	8.42850	8.58591	45.49428	3.41072	-122.86705	5.06274	4.88175
4.77136	6.78520	1102.37542	8.70499	27.81954	1.00000	29.41358	7.40743	73.40800	8.52300	6.24834	7.05927	5.45883	52.71083	10.12781	5.74861	7.47906	6.40321
7.90611	26.61250	1155.05817	7.55239	39.12243	0.00000	49.20564	8.70645	51.84369	6.86860	8.93328	8.64585	7.80453	40.70995	3.56491	0.57856	6.66378	6.71213
7.88945	30.07121	1128.87300	8.42788	38.78980	1.00000	26.83697	4.15845	74.51862	7.14535	5.93105	7.38072	5.04418	49.68369	7.43640	8.61839	6.38721	10.79658
8.00660	29.04429	1059.44005	7.14378	25.77344	1.00000	53.08049	7.50000	65.63952	8.83432	5.25854	6.88031	5.76768	12.35275	2.03855	121.06761	8.23937	9.57320
8.30014	26.47626	1125.63534	7.90209	46.30895	1.00000	42.91214	5.51792	51.68114	7.94483	7.63975	5.80020	7.08998	32.57756	4.71330	71.52847	2.75646	9.21922
7.88124	23.19835	1195.45814	9.00746	53.88375	1.00000	43.57730	4.96325	57.46357	6.82886	6.26100	6.78361	4.90351	35.82756	12.34461	137.95378	5.47557	9.41528
8.31736	8.08195	1061.29836	7.16039	47.00552	1.00000	47.82934	5.49950	61.58708	7.50863	9.08602	6.69113	7.32208	41.50343	1.89513	-74.01042	8.08354	6.00638
7.56123	9.04182	1076.64264	7.78489	52.02161	0.00000	60.92254	8.05697	57.87322	6.79776	7.52012	8.33191	9.25257	31.64615	5.52141	120.74221	6.85514	6.03338
7.84190	8.33622	1147.57995	7.24559	56.37417	1.00000	46.26726	6.05032	64.80829	7.19811	6.82586	4.81369	7.17999	38.47917	3.89174	-1.325	4.41195	6.97212
8.86435	17.95030	1051.19913	9.96925	48.84260	0.00000	62.70778	10.03234	63.16688	6.39885	7.13017	6.76707	8.93527	7.57944	30.85187	-8.53778	6.73315	8.87296
8.21721	17.62969	1199.68242	8.08923	59.88048	0.00000	50.05092	8.90353	73.97584	7.15539	3.86207	4.84420	10.45772	35.50056	6.54696	117.63083	5.80178	3.88715
7.42451	21.70221	1051.04900	7.62256	53.50598	1.00000	27.19958	7.47305	59.68718	8.97087	4.58261	6.52058	4.05676	14.64056	4.22873	104.64992	6.73323	9.64482
6.14934	37.75687	1061.54236	7.89922	30.82826	1.00000	64.91281	5.43801	54.89246	5.21914	6.21818	7.74510	4.56826	21.59983	5.69557	71.21169	6.73701	9.67475
6.54425	11.47760	1164.80389	6.95010	60.96390	1.00000	34.87732	7.32296	68.20838	6.88812	6.44364	6.37477	6.65237	38.45598	2.05472	48.87498	4.74961	8.51675
7.88075	5.92634	1101.64265		60.95465	0.00000	56.13198	6.04501	59.61328	8.16145	10.39337	9.75727	8.30360	45.0408	12.77160	-93.263	7.85229	5.69215
7.54649	22.17705	1180.60655	5.77581	42.41757	0.00000	44.80331	6.86049	69.50685	7.29124	8.82801	8.38188	9.26565	36.61033	1.47645	-88.31476	10.72610	5.57302
8.11561	15.75801	1076.10612	8.06876	48.42937	0.00000	46.94075	5.62738	64.22240	8.76553	10.56490	6.29786	9.09330	52.41667	6.76483	0.75	7.33624	8.36397
8.02738	8.57879	1099.89863	8.88602	44.03010	1.00000	57.96163	9.51439	78.53190	8.10201	5.58301	5.70675	7.31879	20.88098	10.69269	75.11937	7.27080	9.03040
7.92070	9.76465	1124.76882	6.92616	38.45733	1.00000	45.61941	9.66021	58.77503	6.44605	5.96644	6.03019	7.06288	58.7002	3.17065	59.4839	5.91426	8.82620
6.26947	15.13310	1136.29838	8.14510	17.84219	1.00000	55.57334	8.36145	69.72151	8.75126	8.31104	7.09222	6.58393	3.7278	5.97409	98.6738	7.68303	5.27633
8.74314	25.68853	1104.24029	7.89893	54.61871	1.00000	44.98677	4.56056	63.44279	6.81782	10.43877	6.66428	5.67900	-13.7804	3.87022	34.4587	6.27522	4.74471
6.96988	8.73123	1167.55155	7.72286	13.13950	1.00000	81.07341	5.85903	69.37894	8.10750	8.96704	7.67075	8.25407	51.47805	4.36500	6.8625	6.45091	5.96729
6.96985	-6.84275	1167.40075	6.91366	23.01589	0.00000	43.77654	5.50305	59.60829	7.57493	7.46364	10.85109	9.24349	32.35126	2.78913	-95.30106	8.71521	6.27588
7.05484	22.72946	1129.45383	7.21076	49.39345	1.00000	34.83183	6.88909	59.56400	8.89352	9.25920	7.27777	7.18560	23.1959	3.30436	86.51499	5.72642	4.80947
7.00383	0.99600	1051.31992	7.01933	45.76878	1.00000	48.85066	7.65554	68.11344	7.32272	6.67412	5.51010	8.04220	32.35126	2.91676	-95.30106	5.29346	7.49008
7.30059	21.56079	1198.94322	8.68257	35.85355	1.00000	46.95812	5.96096	48.15633	6.79921	10.07169	8.29684	7.51885	9.15093	8.56025	-79.62098	5.49476	3.31635
7.37186	9.36884	1073.19310	8.72039	49.16494	0.00000	62.98798	6.36802	63.81662	7.23916	9.86834	8.29219	9.03829	40.24537	9.40834	-75.64963	8.38781	6.03784
9.86934	17.02198	1188.60814	6.89714	53.59499	0.00000	50.37941	10.03235	63.73008	7.97549	5.96514	7.68557	9.49036	43.61058	2.28930	1.33467	9.33416	3.97565
9.46327	18.30045	1090.17350	9.15596	26.82258	0.00000	42.93566	8.03067	50.38378	6.06640	7.77400	7.99053	9.60628	51.40944	14.49511	46.04833	5.17342	8.12952
9.34285	23.11606	1143.45482	10.37563	37.99468	0.00000	31.54288	9.15935	52.71308	8.41476	9.25801	6.20379	6.57413	38.47917	43.93460	-1.325	3.67951	10.50304
7.20267	14.06398	1170.05291	5.67444	51.05558	1.00000	46.69824	6.39706	56.34692	7.37182	8.31365	6.41972	7.75770	34.06635	2.06665	-84.67837	6.74396	7.39528
7.54659	8.76268	1142.78230	7.60526	30.47135	1.00000	48.48292	7.73055	55.40270	6.84047	8.06950	5.30539	5.20520	53.59337	4.63271	9.47629	8.79490	6.86615
8.89817	2.10836	1163.80711	5.92350	63.67496	1.00000	38.20886	8.09052	60.54098	6.96967	8.79888	5.47523	4.40085	-1.6	2.62444	103.61667	5.14124	6.42516
8.71095	12.51066	1079.28749	5.62856	56.64831	0.00000	55.15926	10.62500	59.48485	7.64628	6.54822	3.52717	6.51335	65.84811	0.05647	24.14662	5.44682	8.85028
8.94207	5.34586	1143.88555	6.31098	44.97156	0.00000	78.40988	10.49662	58.45147	6.92376	8.31845	5.27261	5.73727	-21.205	2.89340	-41.88778	4.51787	6.47002
7.79293	22.15297	1125.61897	8.06967	26.93126	1.00000	61.78720	4.48216	69.36621	6.31237	6.20513	6.72969	5.16990	40.11583	5.87267	67.84222	6.62384	10.60626
7.55660	14.17601	1176.66598	7.61775	50.50520	1.00000	40.56197	8.95438	70.29949	8.61759	8.77038	5.13299	2.97449	48.21644	4.42139	9.02596	5.64640	6.17460
7.90523	21.29251	1117.82020	6.19904	32.89276	1.00000	51.82362	9.05572	57.23743	7.72700	9.06752	8.07878	6.88636	35.95664	2.52686	36.7138	6.21855	3.49863
6.68782	5.95394	1129.81488	7.04715	33.00705	0.00000	46.11133	7.88123	61.49087	8.34915	10.17968	9.08551	6.38026	6.15038	3.05775	6.83042	6.68204	5.65409
7.81763	14.91576	1125.19921	7.83124	42.11179	1.00000	85.10396	6.70881	49.68579	8.66230	7.84091	5.81298	7.52068	-28.81833	4.07484	-52.51028	5.30636	8.25263
8.35333	2.23400	1120.22087	4.50157	52.58627	0.00000	43.15244	8.30249	63.27300	5.55987	5.74446	6.85422	8.45733	44.73941	2.82662	-93.12577	9.39853	4.47838
7.55598	22.81514	1107.18364	7.75770	40.11896	0.00000	40.86677	6.59898	67.79582	8.46330	9.67500	10.85411	8.00451	34.77453	4.11913	-96.67834	10.70299	4.61440
8.02589	23.75031	1067.90534	7.41943	40.97387	0.00000	68.89250	4.89567	51.48117	6.99917	9.13725	7.91501	9.35820	20.88953	3.69417	-156.47432	9.52892	8.25285
7.53505	26.92210	1135.74021	6.90401	42.67775	0.00000	36.00583	9.09887	73.15194	9.26024	5.37722	4.62100	8.13471	33.92946	3.74335	-116.97725	6.55383	7.87725
7.52064	0.51024	1106.72355	8.04834	57.43694	1.00000	57.32495	4.25420	73.23949	7.36920	7.66379	7.08485	6.63751	39.12074	5.81246	27.18052	4.86803	8.59091
6.89603	15.97137	1146.98664	6.23196	36.58650	0.00000	64.32629	6.59378	70.36938	8.85489	7.16907	13.38014	7.66135	51.4781	1.88171	57.3552	10.56164	4.83771
8.27376	7.46201	1079.26650	8.96024	38.42983	1.00000	39.81377	5.38705	59.49422	7.34913	8.95142	6.30542	7.38528	33.14447	10.69267	47.3799	7.22587	6.19627
9.31106	26.93610	1060.17283	7.48249	45.75542	1.00000	36.02402	5.88049	65.84151	7.42365	8.98614	4.75530	3.80684	35.95664	4.49101	36.7138	7.14808	7.92107
7.41197	26.57641	1187.93455	7.98465	40.15718	1.00000	54.68044	7.34192	68.24979	8.22192	6.19677	6.65576	6.16614	28.92694	5.18651	78.23456	6.76748	8.81068
6.81914	18.30433	1099.06951	7.25919	58.52948	0.00000	40.55774	8.48385	60.72784	7.41444	3.83254	4.46816	9.20019	43.1009	4.15483	-75.23266	6.94386	5.92261
9.26443	15.34838	1163.80451	6.73527	49.09391	0.00000	58.97178	10.88424	59.09401	6.28200	6.23992	5.00501	9.68834	41.80753	2.14314	-87.65644	3.56580	9.11941
3.82286	20.91824	1082.57686	7.70144	27.09558	1.00000	53.30238	6.03359	72.00026	6.35496	5.55023	8.32385	4.40918	47.83333	4.12995	59.6	6.95540	9.96252
7.69816	14.82325	1133.43878	6.49380	38.56078	1.00000	31.35854	7.48162	65.04065	6.99612	6.39348	5.90627	7.17320	11.8659	0.99238	34.3869	6.96060	8.91139
6.63571	13.94432	1159.37158	7.89182	41.29874	0.00000	56.73377	8.79093	57.71551	8.04682	4.79250	6.50673	11.50774	37.31309	4.02410	40.74357	6.23844	6.14666
6.71173	-1.89299	1156.78960	8.20650	43.92002	0.00000	68.78761	5.71917	64.99523	7.94902	6.86094	9.47886	8.81307	17.06542	5.32742	-96.72365	7.72942	8.60364
6.85327	25.63622	1121.37096	6.39695	50.34794	0.00000	61.77108	6.55846	70.93579	8.69407	7.99457	8.20755	9.42164	40.24537	2.42387	-75.64963	7.63908	7.05112
8.13938	1.24226	1064.19037	7.97313	37.98187	0.00000	79.66674	9.68999	68.97052	7.87594	7.20310	6.26224	8.43079	51.39323	5.82515	0.47713	5.48313	7.26995
8.03427	13.48505	1190.67430	6.51433	49.34030	1.00000	56.67642	5.16204	60.53442	7.76834	6.95047	6.54725	6.18711	-21.15	3.38977	46.58333	5.24050	8.36539
8.36472	9.01891	1138.35217	9.43475	43.17732	1.00000	64.90104	4.41710	72.84395	8.24200	7.39537	6.05522	7.24919	41.24255	18.36518	-82.61573	5.78995	6.30755
8.61178	27.73070	1105.09333	8.14356	43.74221	1.00000	73.03276	4.76191	69.96033	9.07118	9.00376	6.69321	7.52372	41.91886	7.21627	8.73812	6.03407	7.08689
8.13696	18.16876	1177.31233	7.11235	51.02256	1.00000	54.95641	4.08097	75.29107	8.30673	7.38820	6.90223	6.49332	36.61033	3.97349	-88.31476	5.36309	8.75669
9.04341	11.69340	1117.59355	8.90673	57.47473	1.00000	49.12351	4.92175	69.87421	7.23236	6.86029	5.56881	7.23671	48.8449	11.51691	17.22635	4.59675	10.18910
6.67019	4.63018	1093.45323	7.46964	43.18625	1.00000	68.06567	5.88307	49.84663	7.18255	8.08120	7.42414	9.20324	65.84811	3.72702	24.14662	5.61613	7.68989
8.18175	36.56699	1198.41966	9.15775	31.95722	1.00000	57.28095	6.57493	63.78678	9.54324	9.31198	6.51776	5.91743	52.71083	15.02749	5.74861	6.21271	5.37269
5.66082	16.38462	1116.69997	8.53988	55.08943	1.00000	71.05834	7.48276	72.66824	7.61194	6.88670	5.86531	7.96732	36.33011	9.93621	138.89585	8.17099	7.64726
5.77417	7.11482	1148.63139	8.16559	36.51873	1.00000	51.17023	8.13571	46.00081	8.11956	6.14080	5.44182	7.49307	7.83389	5.92553	-72.47417	5.50262	8.80681
4.67499	22.63971	1139.27973	8.90749	42.46644	0.00000	56.24325	8.67553	46.51486	8.29728	7.68697	7.23244	8.02302	20.88953	11.70474	-156.47432	6.76653	7.01157
5.71744	21.16659	1126.90294	9.28704	23.72325	1.00000	34.54009	5.52774	89.71203	9.05441	7.11796	6.30048	6.22500	-5.41667	16.42680	38.01667	3.74753	7.50368
7.08062	23.29638	1055.10410	7.53428	58.14572	1.00000	61.09296	7.11310	64.72919	6.66158	6.74348	7.67935	6.12814	4.92675	4.94928	6.26764	6.59391	5.50334
7.34745	26.09471	1172.39134	6.97275	55.57008	0.00000	37.36869	6.13589	72.41252	7.44647	8.87003	10.84044	7.72113	40.87329	2.26773	14.43865	8.08703	6.64345
7.99074	11.55493	1182.36174	6.71477	37.59676	1.00000	40.35216	4.89975	80.46449	7.39100	7.59930	6.13813	7.06296	-34.74785	2.79443	-58.70072	5.14973	8.86024
7.91170	44.93109	1139.74058	7.94983	35.65403	1.00000	56.60593	5.63940	64.11054	6.78864	11.02335	8.33870	6.22657	56.9083	6.18868	60.8019	4.95313	2.30247
6.67623	-6.92084	1169.48347	6.46012	52.14003	1.00000	38.54855	5.96316	75.14294	7.99980	7.35386	5.69752	8.29056	-4.5833	2.51753	15.16554	5.74416	11.17208
6.77806	30.09754	1074.41458	6.22803	46.51696	0.00000	74.85398	5.59927	51.08355	6.49494	10.73321	10.84287	8.16198	-8.76194	1.86729	-63.90389	10.21607	4.80197
7.98100	14.97104	1090.18359	7.61484	6.06490	1.00000	57.50769	8.04195	61.94381	7.34551	8.62835	4.94313	3.46582	34.14251	4.07046	-118.25508	6.16235	6.90875
7.10271	4.59928	1120.44321	7.71458	36.02645	1.00000	54.38603	5.38883	60.72695	8.60981	5.23945	6.11603	4.74640	46.75451	4.40828	33.34864	5.48357	8.07619
9.14583	9.17878	1081.63889	7.26880	31.92976	0.00000		9.68277	62.94244	4.97703	6.27312	3.79237	7.60638	55.1904	3.82616	30.2049	3.23635	8.05339
8.40662	5.59068	1058.09730	7.87468	71.20735	0.00000	56.44307	9.03369	64.96569	6.97176	5.83703	5.48355	7.72729	35.06667	4.71597	135.21667	7.01773	4.79769
7.56428	6.42535	1112.96436	7.35023	36.51171	1.00000	29.62201	6.50840	51.08383	8.20123	5.49400	7.18632	4.45725	43.67681	3.97078	4.63031	7.09370	7.97448
6.55640	16.88748	1148.78344	8.68076	22.53310	1.00000	53.54381	4.97088	85.01832	7.11320	9.37901	7.01583	6.96818	-22.45667	8.41378	-47.53028	7.06125	5.63584
7.55223	12.88716	1065.77369	7.55470	31.94965	0.00000	35.71576	8.82548	60.72632	9.46655	7.06458	4.71484	7.28562	1.6	3.91299	103.81667	3.45058	7.88956
6.80887	16.41863	1067.10404	8.32443	41.21006	0.00000	57.56171	8.00828	65.33273	7.70728	7.02392	8.29065	9.60635	-21.42917	5.40245	-45.94722	7.55304	4.97166
7.15650	11.20101	1148.21459	7.06812	36.10473	1.00000	47.07873	5.94635	69.97760	6.15051	6.24731	7.53398	5.31493	8.43333	2.98537	99.96667	6.33633	11.24706
9.56166	8.90656	1087.72328	8.48953	46.07700	1.00000	60.96831	7.95524	55.46936	7.79075	5.63307	7.20617	5.09028	37.49073	7.46513	-2.77259	9.09021	8.87008
8.71555	11.59527	1159.05841	8.80147	43.13794	0.00000	29.55853	4.32954	54.37407	9.01477	8.95769	8.63938	8.80406	56.11281	10.50339	69.49015	10.25152	9.08564
7.69033	7.72658	1126.21074	7.76330	55.11573	1.00000	53.66589	7.86195	68.73462	8.79129	8.68598	6.81999	6.35610	5.84752	3.90615	-5.682	6.09463	5.71994
6.24589	3.32194	1166.88068	6.96492	40.20560	0.00000	50.32793	10.69445	79.37997	8.11158	5.22380		7.73089	41.91886	2.51658	8.73812	5.88355	6.10280
7.53018	19.11135	1195.28867	7.72725	34.02483	0.00000	40.64618	5.70526	65.87093	7.26327	10.35963	9.42610	7.94752	16.06213	4.49013	76.0586	10.32278	6.65908
6.50564	10.29848	1074.25631	7.25799	40.21436	1.00000	59.85345	5.54503	60.44797	6.56317	9.50871	6.31754	5.97262	9.15093	3.34967	-79.62098	6.55810	5.68030
8.15418	19.01350	1089.93744	8.73144	32.97470	0.00000	42.33038	7.06613	59.55788	7.40851	9.51541	8.80277	9.11084	34.65918	9.71260	109.22921	9.76172	4.66823
8.89110	12.11035	1103.50819	8.35967	35.68946	0.00000	42.84955	5.77428	59.83613	6.48716	6.01947	7.38823	9.28376	42.24113	6.97791	-88.3162	7.79699	7.00210
8.15171	30.07135	1135.81854	7.89706	43.42218	1.00000	65.85548	6.16563	72.37220	7.19770	8.43943	4.94992	5.01758	32.9156	4.42422	-117.14392	6.76500	8.01998
9.39280	27.11506	1198.65321	7.92713	37.33056	0.00000	47.97304	9.31453	73.30477	6.21838	5.82518	6.12035	9.17648	45.49428	4.21383	-122.86705	6.65681	4.78460
7.90084	32.72743	1186.44464	8.79663	62.97384	0.00000	35.44917	7.42251	57.60747	7.69774	9.18068	5.84222	10.12762	0.46005	10.93078	34.11169	9.86475	5.90482
8.89986	16.22431	1159.46976	7.12673	35.49081	1.00000	50.72768	7.15590	60.75661	7.93939	5.80129	6.13936	5.87909	-26.22861	2.66517	-52.67056	5.94843	9.26731
8.19372	34.38239	1162.56724	6.34526	49.93849	0.00000	38.80420	9.24961	57.79718	7.06382	7.05108	6.44398	8.02341	7.57944	2.68192	-8.53778	6.74653	5.61060
6.66547	19.74011	1102.89691	7.32364	43.27271	1.00000	63.28151	7.56318	63.16523	7.01592	8.57788	6.76243	7.08277	53.78333	4.09561	-1.06667	7.01126	5.70080
7.87547	15.79916	1164.17005	6.57160	30.19266	0.00000	47.84562	5.85014	57.50396	6.80508	6.88278	3.60471	4.93835	31.64615	1.47187	120.74221	8.49428	11.67148
6.69443	2.74161	1169.61626	8.19378	49.67875	0.00000	53.60236	4.91812	68.64149	6.97676	9.63801	10.35021	7.65162	35.72917	7.15751	10.58082	9.20271	7.91633
7.62577	22.34734	1184.17919	6.62251	44.76151	1.00000	46.48085	11.98776	62.04786	8.68861	6.96451	6.70537	7.14741	38.68712	2.08277	-4.10734	6.35175	5.73280
7.25386	6.77676	1136.19688	8.90249	48.50117	1.00000	73.38328	6.83181	57.49495	8.37838	8.17643	6.11564	6.72659	32.5007	12.34685	-94.74049	6.85914	7.36506
8.50047	5.57454	1087.71100	7.76075	42.87353	1.00000	36.47908	6.19045	63.18216	6.58313	7.99244	6.81455	7.28609	6.45407	5.58752	3.39467	6.24176	7.78722
8.63520	2.89076	1197.20890	5.96674	39.00963	0.00000	79.13608	7.96809	65.99856	8.27144	5.49772	6.00760	9.05182	41.94175	3.11045	123.50266	6.97262	5.98313
8.39737	13.47101	1051.48139	6.56316	37.42664	0.00000	50.49681	4.51328	72.05261	7.19680	10.68386	10.24632	8.13196	38.45598	2.08478	48.87498	9.67908	6.80832
7.97445	17.64247	1067.46074	8.01503	31.44631	1.00000	61.64564	3.89914	64.86862	6.59412	9.35028	5.15132	5.84040	40.87329	5.32480	14.43865	7.09769	7.81889
9.48090	11.08304	1057.51292	6.34148	75.03433	1.00000	53.70131	6.57215	55.68926	5.83626	6.24367	7.20364	5.73555	43.61092	2.64672	3.87723	6.63042	7.05815
7.64431	12.98827	1159.20596	8.08923	27.29521	0.00000	57.46052	7.94144	65.15041	10.27729	7.45252	8.81776	8.00689	-28.81833	5.61506	-52.51028	9.64761	2.76318
5.10383	12.96126	1196.54837	8.90576	30.19044	1.00000	62.95482	4.93380	72.88752	7.55834	9.29751	6.00272	4.87256	28.15112	10.31675	-82.46148	5.83441	7.61528
7.67864	19.46742	1102.28995	7.85019	33.19937	1.00000	39.96363	7.97560	66.74219	7.10584	8.31532	5.03094	5.07802	10.10649	4.22070	76.35484	6.54666	7.16452
7.81324	28.55342	1077.18041	7.80263	33.86000	1.00000	32.24668	5.86411	65.72570	7.78719	6.38104	7.22590	6.02333	58.63667	3.85947	59.80222	6.48797	8.97293
6.91503	12.68170	1128.07011	7.80952	42.46848	1.00000	57.59061	5.14099	86.26619	6.88754	6.05816	6.54036	5.62782	48.43174	5.36078	17.8031	6.29142	10.33308
5.99417	14.42768	1088.83231	7.80460	37.69496	1.00000	47.64201	7.21438	60.68256	8.39392	6.08648	5.94938	6.93355	31.71667	5.23005	73.38333	6.61198	8.93607
9.79104	-17.43609	1083.42634	8.49112	56.21593	1.00000	72.55326	6.68321	58.29537	7.61203	5.69603	5.91882	5.35681	35.05266	7.66100	-78.87836	5.10989	7.92460
7.71285	-0.63318	1181.98734	8.39491	33.10577	1.00000	24.27842	7.71634	53.28988	8.28514	5.58616	6.51079	5.12205	-44.39672	6.99628	171.25364	7.39899	7.34781
7.29895	19.96614	1123.32041	7.58697	37.85760	0.00000	43.13533	6.36372	63.08033	6.78862	10.72373	8.92522	8.55945	42.24113	3.94265	-88.3162	10.39653	5.12513
6.77558	18.41976	1182.22983	7.54285	30.56738	1.00000	55.61126	6.04726	68.37822	6.90350	9.75195	6.69531	5.66875	39.32011	3.83804	-76.51552	5.25957	5.27491
8.96709	11.62345	1077.23393	6.29828	46.33863	1.00000	46.51449	6.75319	73.81138	8.68060	8.51984	6.49758	6.42538	47.38093	1.80256	-122.23484	6.98423	6.31727
7.36846	9.86214	1135.81693	5.73084	50.78963	0.00000	58.00911	6.11946	64.76710	7.17029	9.70733	12.46400	7.30601	38.45598	2.03151	48.87498	10.98121	4.65381
7.59268	-6.70397	1078.89407	7.04080	34.27316	0.00000	53.91000	9.13193	66.54276	7.23826	8.10199	7.07397	8.36135	20.74122	1.92957	-100.44843	5.04469	8.25743
6.05392	12.41713	1115.46931	8.94123	55.35286	1.00000	72.92343	6.56687	68.80686	7.98230	6.09987	7.33047	4.95490	53.59337	12.43724	9.47629	7.42253	7.77232
8.55087	-2.27437	1086.34179	7.44851	49.15384	0.00000	40.58522	3.71284	80.15540	6.93037	10.19338	11.06350	7.58698	43.4125	3.23967	23.225	11.59099	7.95614
7.91181	14.26592	1159.28614	7.29030	52.98876	0.00000	49.96542	10.66435	66.56344	9.07355	4.32962	6.92033	12.02340	53.95278	3.46646	32.86389	8.50312	3.62799
6.71923	-5.73499	1182.54199	6.98779	29.27908	1.00000	48.52057	5.25614	51.03879	8.34183	6.10389	6.47106	5.70136	50.80904	2.37420	8.77069	5.83842	8.52554
7.96307	9.74554	1120.90920	6.84188	33.27418	0.00000	30.58727	8.79856	48.60699	7.45740	5.94105	6.18704	8.66552	51.24197	3.75531	4.82313	7.41510	4.79186
8.76868	-1.13291	1062.09686	9.65748	37.51446	1.00000	47.17010	5.03826	53.18252	6.98826	6.01026	6.06111	5.34897	8.35122	22.89304	-62.64102	5.38413	12.39812
7.86242	31.93568	1193.67717	8.83373	37.85606	0.00000	34.66482	6.10297	76.14966	7.50361	6.28066	5.21543	7.15261	40.58654	10.74665	-122.39168	5.88491	7.74877
8.63517	24.60335	1050.31917	6.55695	34.94155	1.00000	51.26736	6.89246	65.99049	5.77829	6.84753	5.42011		40.24537	3.15141	-75.64963	7.43108	7.66402
7.23265	-11.69810	1102.23179	7.40469	36.26864	1.00000	54.14154	4.94677	69.58753	8.07061	10.26774	7.49871	6.36161	-1.9487	3.72312	30.4347	4.44186	4.54536
9.09489	1.50928	1190.67901	8.92397	64.66105	1.00000	50.76027	3.34336	58.22611	7.46885	7.26921	3.65973	5.50253	51.65333	11.54937	5.2875	8.72247	12.61048
8.87616	15.36721	1192.54800	7.52167	20.67907	0.00000	49.98000	7.54814	70.96754	9.10561	6.79984	5.09207	7.95989	60.02427	3.19171	30.28491	2.64047	7.21953
