PM10	Pb	latitude	CH4	NH3	H2CO	O3	warning	TEMP	CFCs	PM2.5	PAHs	NOx	SO2	longitude	PRES	C2H3NO5	CO
8.27282	42.39325	-36.9256	4.82744	9.27302	38.12211	4.08180	1.00000	6.64671	63.31272	8.57279	7.91046	4.90053	7.81800	-73.02841	1123.60959	0.81858	6.44315
8.48843	50.60486	31.82539	9.26725	8.85926	41.19896	7.78124	0.00000	41.14697	68.38130	6.87285	8.72894	8.39676	9.72289	72.54064	1169.01626	0.79217	8.68627
9.56985	36.56806	36.20389	9.86696	7.84820	55.18978	10.62976	1.00000	42.50422	53.98919	9.72154	7.06332	5.51640	10.04334	127.08472	1146.66720	2.26644	7.29609
6.14850	51.96131	26.32293	6.50411	8.79464	52.99559	7.04853	1.00000	10.83080	65.03681	5.95535	6.93016	5.65547	7.41950	91.00632	1065.15597	0.31814	11.41029
4.39093	55.99039	22.83957	6.42861	8.48079	53.31210	9.31675	1.00000	12.87720	56.03660	2.24319	6.25065	9.52589	9.13770	91.84128	1189.50204	0.22851	14.16859
9.37952	52.64448	43.96222	11.30716	8.24071	63.73236	5.03297	0.00000	4.09585	72.15265	5.52408	7.79043	10.31403	7.27486	43.63417	1068.01529	1.79067	8.28541
11.39151	36.04669	42.50729	12.20317	7.02450	74.15452	6.58689	0.00000	6.17897	64.39799	11.25838	8.59805	8.85318	9.74881	1.53414	1172.55866	11.90345	7.76267
8.66418	35.90756	36.82167	5.68426	8.56604	59.64328	3.98878	1.00000	24.89620	75.43628	6.98078	8.94675	2.42461	7.79227	128.63083	1081.96011	0.97895	5.26140
9.24555	56.67649	40.93333	10.08746	7.26083	53.49719	10.62454	1.00000	26.51565	59.20808	9.96816	7.01806	6.47538	7.51861	73	1190.05702	1.51397	6.15316
6.82929	45.21485	39.43534	5.45798	6.93418	50.31997	5.92068	1.00000	20.83195	71.66508	7.32625	6.96872	8.60996	8.52865	-84.20299	1178.14433	0.37164	8.70859
10.40462	52.62063	44.85278	9.34184	7.93599	61.30632	9.63590	1.00000	1.17764	68.22154	7.82172	8.22822	6.38662	7.96145	65.50917	1137.25767	4.46690	7.77592
7.13776	47.85539	-4.5833	8.41787	7.35380	44.19996	5.19340	1.00000	22.90363	72.75233	4.01028	7.79286	5.81268	7.50954	15.16554	1165.88955	0.44283	8.35175
6.66839	53.76064	56.9083	9.91309	7.66869	60.20381	5.38578	0.00000	6.59274	66.31781	3.96453	7.79055	5.43779	8.51226	60.8019	1142.29533	0.36668	12.05495
8.66540	34.49351	-29.2975	9.66317	9.13310	69.23157	8.12428	1.00000	21.51896	57.14287	9.16684	6.52781	4.85464	9.19643	-51.50361	1133.70924	0.83096	8.51903
11.88137	48.88543	32.52515	9.22196	8.15946	38.16902	12.96771	1.00000	16.00734	55.20461	7.67508	7.13077	7.69441	8.33118	-93.75018	1164.79030	19.20551	6.45456
9.82714	73.37004	35.64889	9.01412	8.23040	60.91434	9.17788	1.00000	35.21225	49.94580	9.04485	8.52156	7.00901	7.15411	117.27583	1177.00516	2.68276	5.81034
6.98567	46.63951	43.11667	6.47589	9.47752	47.21464	5.84523	1.00000	5.27411	58.99522	7.08171	7.08734	7.14271	9.93624	1.6	1167.77766	0.41149	
10.40499	44.53825	-30.60106	7.77733	9.72506	67.67567	10.24745	1.00000	11.01582	76.94932	6.95369	7.15450	8.23154	8.51649	-71.19901	1077.38359	4.58741	6.42964
6.44173	27.96502	55.75556	6.47546	8.33397	40.71239	6.55913	1.00000	16.25101	57.75906	8.46694	8.10906	7.11786	5.53030	60.70278	1133.40258	0.36048	9.90431
9.82320	19.36238	36.75965	8.91915	7.65851	57.72657	8.96555	1.00000	23.53900	67.78544	8.98026	8.42357	5.87711	7.35025	137.36215	1175.96231	2.60991	7.01459
9.24038	36.67621	18.87813	10.55425	6.72289	29.36414	5.64704	0.00000	13.12099	72.36573	4.94145	7.25182	9.79064	7.31318	72.93924	1196.22435	1.54009	7.06806
5.57119	42.76792	51.39148	6.98583	8.64282	42.65708	7.72306	1.00000	6.28129	57.16940	7.21257	7.90550	7.54827	6.08641	-0.29825	1124.98643	0.25327	
9.95929	33.07586	33.4425	6.78297	6.73838	48.13437	5.92321	1.00000	10.62320	65.29539	4.95684	7.83555	9.11805	8.52458	129.96972	1108.17010	3.06957	6.86923
9.44465	33.48275	25.66795	9.58895	8.73965	49.34699	7.73294	1.00000	11.41777	62.84846	7.69753	8.37430	6.78329	8.17364	85.83636	1083.96378	1.88653	7.61597
6.79873	30.45075	37.52487	3.04497	8.10635	29.63154	6.92993	1.00000	23.27457	64.93302	10.04560	10.37749	6.49381	7.39561	-77.55777	1159.90378	0.36418	7.19688
10.74315	56.39712	53.53333	10.65035	6.95159	54.14276	12.18412	1.00000	3.75027	68.22390	10.11422	8.67796	4.58514	5.84028	-7.35	1188.78891	6.26349	7.83505
7.81405	41.15292	43.1122	9.24326	7.09197	56.34048	5.63802	1.00000	25.48442	61.54688	9.74798	8.47445	4.26265	6.80971	12.38878	1051.32487	0.47320	8.21227
7.24716	54.26878	55.54028	5.70633		55.65114	5.94226	1.00000	6.05924	63.84278	8.57483	6.54127	5.08686	8.02563	89.20083	1090.13358	0.44524	5.99445
8.09573	57.77120	31.82539	9.23301	6.78255	54.33242	10.84116	0.00000	22.04625	79.16985	7.22452	7.25616	8.43739	6.86917	72.54064	1089.50064	0.72081	9.48773
7.63133	60.53400	33.92946	9.75945	7.82389	33.06679	9.41602	1.00000	27.93951	68.88900	10.48686	6.03205	7.09896	8.72919	-116.97725	1167.19033	0.51475	5.32449
9.98843	51.67365	23.15678	8.80613	5.26657	46.22177	7.98180	1.00000	19.00117	70.36777	6.93672	7.04944	8.61032	7.88507	-81.24441	1113.26578	3.20165	6.04548
9.65641	36.82863	27.92333	9.88784	8.88708	54.80802	10.54403	1.00000	-2.11081	70.52799	9.77759	7.59967	5.74957	6.53370	118.53333	1075.64732	2.29367	6.91355
9.64358	62.61627	55.1904	11.38378	7.03252	25.72652	5.12860	0.00000	13.31031	65.37350	5.56717	7.35820	10.88131	6.03707	30.2049	1089.67069	2.37416	8.61027
6.20595	56.40416	15.46063	5.56896	8.90718	55.59082	6.99609	1.00000	14.99708	59.95193	7.99226	8.06697	6.83776	6.80067	99.89166	1199.12758	0.15360	9.46345
5.50116	44.38991	47.92526	9.75318	9.08853	44.61349	8.04190	1.00000	10.85844	55.21239	7.34110	7.96688	5.84171	8.00493	-97.03285	1113.13115	0.33937	11.33840
6.05426	54.78804	10.29085	5.94277	8.43035	78.32798	7.33334	1.00000	0.36990	59.46607	5.76629	7.47031	6.47163	7.80609	105.75635	1120.52085	0.24304	10.48812
7.33465	54.07734	36.20389	9.86924	9.50761	75.95645	9.06142	1.00000	22.27961	65.72312	11.46249	6.82428	5.84327	6.88319	127.08472	1132.24448	0.40192	5.62988
7.66026	62.44816	15.46063	8.15638	7.77045	55.77792	5.02766	0.00000	32.82818	58.15982	5.02400	6.94785	7.32897	6.70752	99.89166	1160.37671	0.56962	5.96210
9.71071	49.03629	-6.8	10.08670	7.21997	46.57421	4.46895	0.00000	12.65376	67.89705	7.50535	7.65637	9.01063	9.35802	39.25	1149.08061	2.30193	5.66137
8.66223	33.13017	31.76212	7.97621	5.66918	66.80151	7.71300	0.00000	5.75542	63.61850	4.36798	6.27374	9.53215	7.16250	-95.63079	1131.06632	1.04239	9.35926
9.06335	34.47877	55.8736	10.41210	7.34796	79.06018	8.76234	0.00000	9.49009	74.35332	4.61841	7.19688	10.73563	8.46868	85.4265	1073.68235	1.35609	8.64766
7.84675	63.04579	3.3285	7.02586	7.93980	63.24819	10.73636	0.00000	17.50896	52.45523	5.89608	8.07448	7.69970	7.92879	99.1625	1111.23598	0.43803	9.42676
9.67485	30.12218	9.535	9.73567	7.67967	48.95643	8.50980	0.00000	21.67496	67.79103	8.01729	6.59448	9.52080	6.46328	-13.68778	1130.06120	2.28542	8.49311
7.62589	56.79301	32.17629	8.05021	7.22648	55.97161	7.46149	0.00000	5.55660	72.47648	6.74468	8.73526	9.33869	7.74621	75.06583	1109.93778	0.62604	5.73299
10.17773	40.83327	2.2139	11.26854	8.14907	75.04017	5.26256	0.00000	21.64700	62.72374	5.79872	8.45149	9.81344	7.48923	102.3278	1090.50792	3.72587	8.57624
8.54283	41.93201	55.82885	9.08971	8.86767	60.31424	5.43330	0.00000	16.80936	86.69767	7.31431	7.17100	9.17342	5.77178	-4.21376	1180.38891	0.80207	7.09569
9.76841	41.30041	47.76232	8.33366	7.31604	55.70338	10.61814	0.00000	12.64255	82.27688	7.12834	9.03276	7.85310	7.05792	-122.2054	1105.44906	2.57427	9.86127
10.38928	41.48079	40.65538	9.13035	8.48153	48.59904	8.69075	1.00000	16.43362	56.84631	8.49684	6.68169	6.33342	7.25751	-74.38987	1060.43579	4.41706	6.80210
8.12766	64.45320	45.40008	4.90402	7.62611	38.14957	3.95797	1.00000	39.58763	53.04614	8.68206	8.35938	5.37170	8.06044	-73.58248	1145.89049	0.68990	9.25246
6.60320	25.91404	17.54907	6.59905	8.76843	81.17612	6.14279	1.00000	22.25398	70.87936	8.32324	8.92853	7.43714	9.35396	82.85749	1135.19635	0.36525	10.09924
7.82404	36.13475	34.86472	8.23605	7.25546	37.69663	8.46365	1.00000	15.32045	65.66904	9.33018	8.51327	7.39834	8.55827	117.55417	1104.21125	0.61440	5.55955
6.89029	53.33592	44.80477	5.82857	7.89123	54.02102	5.60670	1.00000	15.67253	70.07414	4.72511	6.36181	7.64421	6.72285	-0.59543	1088.45302	0.32452	8.43191
6.33087	28.68729	26.91756	6.87280	6.85258	66.73701	7.24633	1.00000	23.44731	67.51964	8.88387	7.74486	7.16499	7.49294	-82.07842	1076.55819	0.34168	6.29865
8.05561	54.99758	-30.60106	9.38926	8.26514	42.35569	7.01192	1.00000	12.55445	77.95260	9.95865	6.59015	4.43056	8.56128	-71.19901	1065.84287	0.60231	8.01507
7.87375	60.74279	35.64889	9.54038	7.28225	52.00572	7.83144	1.00000	18.31057	67.40954	10.54043	6.56693	6.00541	7.72469	117.27583	1107.62235	0.66912	5.95910
6.86875	39.76328	44.35056	6.64158	7.88707	65.46867	6.08662	1.00000	28.71815	62.88602	6.42939	7.59837	6.40541	7.15847	142.45778	1192.19241	0.37788	5.91648
9.05842	45.00117	35.95664	8.27976	7.68606	58.08193	8.00474	0.00000	5.37087	65.50418	6.43093	9.06295	7.89861	7.44702	36.7138	1072.03863	1.37236	10.05021
10.58371	48.84802	35.74788	9.67157	6.75952	51.76587	8.52954	0.00000	9.52987	70.02407	6.07133	8.40552	9.85882	8.90328	-95.36969	1132.81945	5.33147	7.39768
10.09633	56.95596	-4.83	8.11323	6.28864	46.95759	11.96373	1.00000	7.41435	70.21834	8.45668	5.82422	8.41878	9.20902	29.65806	1168.43510	3.39927	5.05777
8.61337	39.96615	36.06523	9.33605	8.62457	70.11407	10.80214	1.00000	16.48461	70.32111	11.20776	8.86308	5.18446	9.21680	-119.01677	1121.97050	0.87138	6.25439
6.47522	33.94433	42.7	6.10845	7.90382	28.78353	6.76534	1.00000	2.34950	61.51304	5.36060	7.15156	4.99423	9.02983	27.25	1059.26571	0.35103	11.11790
6.74689	29.45302	61.78491	6.03343	7.75757	43.83647	6.48855	1.00000	18.05134	76.80831	5.39056	7.55781	5.70901	9.03327	34.34691	1062.28252	0.23556	7.13010
6.25775	61.42108	22.83957	4.67693	8.02992	50.35327	6.93283	1.00000	27.27892	81.99733	7.35552	10.75743	9.19274	8.38263	91.84128	1097.21876	0.40939	8.80118
9.47167	30.02457	48.43174	9.37586	7.47663	54.16130	11.67532	1.00000	21.65598	60.56483	9.99598	8.33818	5.74496	7.21109	17.8031	1160.67500	1.79610	6.79336
6.24198	61.08529	37.16911	4.72728	7.99563	55.75891	8.02441	1.00000	22.37940	55.09003	9.32341	8.46763	6.56402	9.32200	10.03478	1190.26031	0.27924	6.66536
10.11474	60.88133	53.83333	9.01728	9.07085	37.27010	9.57674	1.00000	15.69868	56.57572	9.04832	8.92111	6.33335	9.12452	-2.98333	1146.07387	3.41445	6.45411
8.51422	52.28173	38.13708	9.61352	9.17235	36.44491	8.99820	0.00000	2.25530	61.22041	9.04742	8.74009	7.52690	7.61647	41.00817	1132.38968	0.78366	8.38766
10.31718	36.35888	20.88953	7.86160	5.98471	33.86326	11.71565	0.00000	15.40954	68.19931	6.60255	8.23836	8.86931	7.49618	-156.47432	1072.80361	4.17479	10.58686
9.66907	25.50227	33.95015	8.08654	5.45142	67.28651	9.50603	0.00000	28.73564	72.44683	6.05838	8.89538	10.03772	8.69942	-118.03917	1132.56499	2.19792	9.90073
7.41624	36.06836	32.05971	7.36418	8.02311	32.83589	7.46929	0.00000	23.39183	65.92497	5.87770	7.17272	7.97493	8.71187	34.8732	1144.62869	0.35793	5.75027
6.90285	53.51670	25.66795	3.49420	8.69475	57.97256	6.28824	1.00000	11.63208	52.64836	6.17146	9.37466	7.55133	7.53393	85.83636	1153.78439	0.37327	8.49212
11.37829	42.90295	-29.2975	11.23441	8.11487	59.50908	6.83918	0.00000	20.62722	64.11464	5.59588	7.32303	11.11225	7.35151	-51.50361	1106.02986	11.67256	8.69158
7.23655	58.97316	-34.88422	3.86081	7.89047	43.33144	5.30714	1.00000	14.33800	71.11868	5.09446	9.17443	8.36690	9.70401	150.60036	1182.86043	0.32919	8.18330
6.46066	23.98758	46.08333	5.94399	7.41315	52.69022	6.64994	1.00000	19.66701	64.89430	8.25001	7.21388	7.73323	6.90177	122.08333	1102.35465	0.33162	8.48095
9.53211	54.21651	41.55838	9.30928	7.46218	38.97278	7.04901	0.00000	10.53025	67.94759	6.63982	5.98167	9.38064	7.84129	-81.56929	1156.31838	2.04539	7.70018
5.39053	27.37388	15.45144	6.93329	5.31271	35.50786	8.41764	1.00000	14.01886	74.00732	4.18308	6.89456	6.94557	9.22130	78.14797	1166.96030	0.25140	8.91726
4.98372	43.92035	0.03813	8.16866	7.39829	33.76863	8.70282	1.00000	24.04295	77.74553	4.78997	6.33188	8.40822	6.99141	36.36339	1167.41934	0.26004	10.37097
7.49925	34.97632	38.55632	7.45891	9.76744	28.64951	5.11984	1.00000	21.25919	73.74489	6.63508	7.40114	4.35145		69.01354	1060.79348	0.47865	7.04066
7.86541	47.47543	8.88649	7.61562	7.61932	48.12758	4.15278	1.00000	34.63006	66.35571	5.38267	5.99068	3.68158	8.10579	2.59753	1171.60006	0.66282	9.54059
11.22714	44.29146	39.72943	9.58133	5.83158	43.09592	8.11919	0.00000	35.21687	72.89653	8.21835	7.42846	9.38726	7.62142	-104.83192	1175.21163	10.02229	9.27447
8.63445	37.57632	48.8449	9.07575	10.07265	48.61062	8.13895	1.00000	-1.76957	66.53642	9.67651	7.78703	6.51678	9.25558	17.22635	1188.63683	1.07439	5.95469
7.39380	52.62780	60.18427	5.07593	8.29754	32.28746	4.94595	1.00000	2.82286	57.65459	8.32674		6.98071	7.29705	24.95034	1131.76385	0.44493	
8.17788	52.28993	-8.76194	9.22041	8.63010	60.71085	8.68715	1.00000	13.67709	60.59146	9.38066	7.39031	6.61775	6.17797	-63.90389	1129.83566	0.68796	6.50693
8.53071	50.65130	50.80019	8.15149	8.11007	44.71778	9.16100	1.00000	36.77379	64.34206	9.16552	9.20573	6.73535	8.06644	7.20769	1186.47176	0.82061	6.32146
7.05199	52.20886	34.25807	6.03747	7.67871	46.27897	5.16439	1.00000	8.88674	59.46976	6.85362	7.82657	6.80845	6.87220	-88.70464	1081.40179	0.21442	12.09277
7.37980	20.63769	12.74482	3.74815	6.56336	50.56812	5.49172	1.00000	32.71020	70.71396	4.61126	10.72376	6.00036	8.53630	4.52514	1110.33120	0.41989	6.83046
6.95312	54.44459	-33.59217	5.55971	9.09471	25.59801	5.94252	1.00000	18.95709	57.61101	7.17577	6.57355	6.23814	7.58613	-70.6996	1146.19391	0.44316	8.26727
10.57138	32.92305	-32.05251	10.72613	5.87718	68.21141	7.44495	0.00000	5.60328	86.09312	5.30623	7.20474	10.82973	6.86291	115.88782	1161.23313	5.34742	8.53281
9.60798	52.37610	-7.73379	9.45524	6.81468	33.43606	5.77163	0.00000	5.24926	55.76186	7.29030	6.84017	9.21058	7.21658	113.69785	1064.93729	2.16205	7.30390
8.81826	42.92592	55.8736	9.12238	7.74658	35.01484	6.42027	0.00000	18.97879	78.87386	5.36329	8.55779	8.44915	6.59408	85.4265	1116.19189	1.07847	5.18972
9.07010	41.51554	36.72544	11.07349	7.07031	58.73450	5.86107	0.00000	4.19282	67.80791	3.98216	7.71981	10.27354	9.11789	3.55665	1161.59645	1.44570	6.81624
5.68268	38.38365	43.2907	5.65854	7.79489	42.55220	7.97766	1.00000	14.26593	50.70616	8.25231	8.27544	7.68423	8.81900	5.4384	1103.13602	0.11472	11.02043
10.79138	48.68003	53.63333	10.99355	9.28064	46.39598	5.47895	0.00000	11.91375	55.17246	7.59330	7.38431	10.38267	7.87883	9.85	1193.30065	6.65989	9.50111
9.75974	39.49971	-31.4488	9.36547	8.68373	50.37266	10.40353	1.00000	20.23178	74.58852	9.85266	6.32506	6.66534	7.59807	-60.93173	1172.50963	2.45023	5.61086
7.43233	47.34005	43.1009	9.16730	6.31961	24.52873	7.50589	1.00000	35.36944	63.86050	10.29684	9.88428	5.67839	7.36523	-75.23266	1196.29635	0.32529	6.58352
10.32231	56.35094	47.64995	8.83259	7.26217	40.32841	8.79827	0.00000	4.23700	66.15489	5.69824	10.35569	10.35080	8.13161	-117.23991	1125.99087	4.29628	7.39461
9.31810	61.04971	41.72063	7.00856	6.25193	51.01570	10.54280	0.00000	2.29068	65.69041	5.88033	8.28353	7.72407	6.60346	12.6723	1096.11150	1.69402	10.29742
8.55072	67.24999	47.30997	7.88770	7.59359	35.82393	8.69890	0.00000	25.56771	51.00765	6.55959	6.86836	8.55954	7.97333	8.52462	1184.40481	0.94409	9.13748
7.62553	44.52393	36.82167	10.10262	5.80516	55.14907	7.43355	0.00000	11.98807	85.59616	8.06747	9.39754	7.78992	10.27567	128.63083	1116.35636	0.53322	7.41065
7.27248	48.38985	43.41949	8.58982	9.49390	66.25619	4.54679	0.00000	12.55440	79.71565	5.97957	7.77943	7.97727	8.04646	77.0202	1129.62731	0.43792	6.32772
8.31363	53.31599	4.02219	9.20296	7.63130	70.91423	3.84170	0.00000	30.32906	83.91181	8.38801	8.70066	8.68564	8.87906	101.02083	1143.50723	0.75276	6.74017
8.91715	49.21891	47.38093	8.34790	8.80750	49.37549	8.30957	1.00000	17.67981	57.41111	7.38871	7.52290	7.05122	8.63112	-122.23484	1056.22219	1.30558	7.62161
10.18881	73.92570	35.06544	11.91338	7.56185	32.74833	10.49273	0.00000	10.60579	60.97762	8.23047	8.38099	11.11445	7.95246	1.04945	1075.05853	3.79303	8.46153
7.33604	58.72781	-30.60106	7.66853	8.62803	50.56894	6.97194	0.00000	16.32429	58.07527		8.76925	6.95528	7.08664	-71.19901	1124.94826	0.54664	8.63701
6.94727	57.79651	18.18158	8.39175	8.56302	45.54891	5.54792	1.00000	12.99056	51.90181	5.64304	9.19832	5.06909	8.41873	76.03889	1080.12661	0.37019	9.71723
7.76866	69.70633	46.18396	10.58685	7.61177	30.05824	7.02219	0.00000	13.36264	64.69178	5.44696	5.93888	9.83030	7.36023	6.10237	1119.85822	0.59634	8.17045
6.91995	55.66644	8.56697	2.65180	7.01188	26.59600	6.41194	1.00000	16.04758	62.17277	8.51126	6.67274	7.86192	8.14345	123.33471	1115.14031	0.39120	7.75545
5.41936	37.05754	10.13361	7.20876	6.30609	31.47319	8.00485	1.00000	7.24519	67.11276	5.42324	5.67468	7.06181	9.26673	124.84472	1105.19019	0.24898	12.23628
6.39071	36.18732	32.05971	5.10628	7.19243	49.31807	7.21732	1.00000	9.80246	76.08285	9.85788	7.99685	6.45578	7.76614	34.8732	1136.05717	0.26071	9.49133
8.40283	57.23208	41.77583	11.38378	8.95600	24.11103	6.46326	0.00000	10.04748	64.13594	6.52001	8.45244	10.21121	6.93178	140.73667	1061.89412	0.84035	7.45024
7.87359	43.61572	35.88264	7.85581	7.28877	31.59701	6.03775	0.00000	15.80398	64.27532	6.58243	7.45512	8.32408	8.54658	-80.08199	1059.66469	0.58842	6.77257
6.82940	45.03778	23.15678	6.88823	8.70624	40.14905	5.89152	1.00000	23.98706	61.77022	8.18354	8.00745	5.86762	8.06130	-81.24441	1074.04483	0.36110	8.86026
10.32974	37.57475	43.41949	10.26941	7.71111	34.36358	7.09735	0.00000	31.83060	63.58126		8.53421	10.16813	8.98916	77.0202	1149.33416	4.29021	6.67542
12.48891	53.23279	33.72255	10.80957	10.23762	49.68947	8.64677	0.00000	5.17645	59.66940	8.64458	8.62982	10.26467	7.79549	-116.37697	1078.43859	35.28976	8.37891
9.76596	38.85531	-22.45667	9.30751	8.56612	51.34468	9.61523	1.00000	30.02810	77.25877	9.40042	6.86619	5.82533	7.38635	-47.53028	1168.68952	2.47612	6.76247
10.81784	46.78379	33.92946	9.82158	7.98664	40.83982	10.03859	0.00000	27.41131	63.99236	10.21610	7.62474	7.92628	7.12822	-116.97725	1086.32114	6.86998	8.80226
8.38553	52.49263	6.45407	9.18195	6.41962	69.84263	4.72327	0.00000	15.04429	55.03642	5.40609	6.99108	7.98663	8.32142	3.39467	1057.74185	0.88790	5.71038
5.36642	44.63525	41.72063	3.45818	8.25130	38.81991	8.89474	1.00000	26.67750	64.85519	6.27085	7.89688	8.96465	9.10847	12.6723	1172.52181	0.25227	9.61365
8.65830	15.98596	36.76775	10.30275	9.29612	53.30472	5.12008	0.00000	-3.57773	68.87759	5.28510	7.67818	9.22731	8.33283	2.95924	1065.53878	0.96411	6.83593
11.34566	30.27465	33.3213	8.53168	8.05558	65.73826	11.49614	1.00000	15.94195	70.41927	7.78380	8.20736	9.93089	10.00309	130.94098	1184.12062	11.33048	10.20189
9.51273	37.47451	8.88649	7.88066	7.46116	26.27012	8.90151	0.00000	12.84084	78.98494	7.37737	5.40709	8.00079	9.15737	2.59753	1104.24283	2.09130	9.34913
7.54989	55.08772	51.67822	5.74464	7.60823	38.66014	5.12009	1.00000	21.30587	69.94860	7.03879	5.80697	5.63019	8.35301	33.9162	1133.73208	0.51227	7.63309
7.15427	47.20790	57.47908	9.75844	8.14225	50.84242	8.79481	1.00000	11.70620	62.24935	11.43904	8.69997	5.53190	7.53619	-4.22398	1196.67421	0.40658	5.99317
5.27216	64.33259	33.95015	5.26452	8.24071	69.30174	9.26288	1.00000	17.36993	63.81190	6.44831	8.79495	6.78907	7.30481	-118.03917	1114.23997	0.18621	8.69066
10.00413	66.12323	-10.91722	8.11781	9.54031	49.98920	9.88675	1.00000	3.21264	63.94615	7.75918	7.56138	7.27026	8.47108	-37.65	1106.87136	3.12342	6.72023
10.07749	23.26901	48.35149	7.53367	6.78979	53.41956	9.08580	1.00000	31.02078	73.38528	5.71796	6.92931	9.61672	7.53418	8.96317	1119.16033	3.31304	6.18505
6.47581	43.81530	41.14676	8.20240	9.01390	36.40239	6.82793	1.00000	21.01885	66.35438	9.04961	7.47030	3.74081	8.07194	-73.49484	1195.59070	0.24465	10.33492
8.59226	52.53626	50.11861	8.07523	7.63762	54.56080	7.34172	0.00000	25.24521	61.16735	6.98554	7.14042	9.05468	6.88793	-5.53715	1096.68034	0.90422	6.23453
8.54464	30.70075	32.17629	8.64473	8.60882	44.64085	7.94014	1.00000	-5.77190	66.15452	8.18564	7.83363	6.53729	7.87578	75.06583	1130.49188	0.88723	7.48845
10.61017	52.93902	51.20219	8.92594	7.74811	41.30286	9.73995	0.00000	9.37464	65.58291	6.56914	9.20066	10.36258	8.11102	7.36027	1154.60020	5.50304	8.21389
10.05573	62.16851	41.15612	10.79180	7.03941	75.53410	10.42827	1.00000	10.49989	66.82192	9.52465	8.05429	5.46569	9.17823	1.10687	1072.70044	3.29264	7.53955
7.46849	41.77490	38.68712	5.86018	7.39454	35.70258	5.72349	1.00000	16.71778	62.60992	7.64429	8.10754	4.47822	7.77246	-4.10734	1070.83753	0.37670	5.22646
8.54072	41.88255	4.88441	10.93111	9.21435	68.31021	9.26914	1.00000	15.97590	67.46215	12.33399	8.36704	4.66291	9.57581	101.96857	1192.81547	0.78540	5.76069
6.29061	53.41010	34.9	8.67300	6.03277	54.98695	6.97581	1.00000	33.42171	71.17337		8.52973	5.01755	7.07030	137.5	1130.58673	0.29294	9.93303
6.77894	30.27063	-2.13404	5.83766	7.02477	52.71671	6.28721	1.00000	24.33279	62.28203	8.66733	7.53783	7.62340	6.49913	-79.59415	1165.92335	0.28841	7.14709
8.70122	49.09855	9.15093	10.24639	8.60539	45.89139	9.02869	1.00000	23.37762	52.52775	9.77399	8.65305	5.28981	7.31174	-79.62098	1071.15507	1.07385	7.66337
8.55109	19.82436	41.6764	7.99825	7.91570	64.96980	7.68050	1.00000	7.17096	71.42910	8.34647	7.83705	8.63192	7.80829	-91.58045	1137.74142	0.90303	4.80484
9.42166	59.56640	36.6009	9.19580	7.02060	43.12895	5.95111	0.00000	14.92355	60.80761	7.98801	7.67378	9.63289	7.88498	126.665	1134.74368	1.93292	6.48697
5.51381	44.98583	-31.25033	7.42566	7.43702	48.81971	7.61790	1.00000	8.70696	68.91136	5.70287	8.36658	7.95069	6.62345	-61.4867	1168.32998	0.26315	11.72651
7.48606	55.97824	-3.5403	5.17124	6.27653	47.44419	4.86667	1.00000	12.57858	51.90207	7.73306	7.33047	7.11747	7.40010	118.9707	1106.52795	0.51823	8.56318
6.28243	66.00796	-2.90055	5.19354	6.33704	76.73687	7.55131	1.00000	16.18662	66.30174	9.69259	8.14606	6.71089	7.29248	-79.00453	1167.77734	0.38837	
6.36315	51.82417	17.06542	8.47333	7.47002	24.15557	6.30627	1.00000	12.09685	76.56284	4.11537	8.18880	7.56064	7.82786	-96.72365	1138.25830	0.50285	9.20244
