SO2	C2H3NO5	CH4	NH3	O3	H2CO	TEMP	PM10	warning	PRES	Pb	PM2.5	CFCs	PAHs	latitude	longitude	CO	NOx
8.69581	0.07856	7.92479	6.82563	6.55494	62.81453	6.85270	6.84399	1.00000	1097.53308	32.22394	7.72102	32.43162	9.52521	56.56317	-2.58736	9.16064	8.32811
8.16104	0.08561	3.67053	6.59443	6.87114	54.00327	25.51242	7.12873	1.00000	1059.44296	59.10337	9.02713	48.42228	9.83339	42.8334	-80.38297	10.45864	9.21416
8.82316	0.03939	9.16301	9.77512	9.49957	40.21899	16.60803	3.07339	1.00000	1155.84174	53.46208	13.02405	47.11224	9.53468	26.76628	83.36889	9.22156	8.47086
5.01441	1.64404	6.09726	10.35225	6.45578	65.25517	18.93523	10.97105	1.00000	1166.98534	33.25850	7.17354	37.90725	10.21635	44.31771	9.32241	8.52431	8.27794
8.16188	0.09115	9.71271	6.29642	7.79534	70.68327	14.34328	7.60618	1.00000	1102.31734	40.31615	6.91919	46.84065	9.00920	32.42067	-104.22884	9.49351	9.42591
4.98233	0.83379	6.34893	12.74904	5.98936	77.36989	8.04358	10.25015	1.00000	1148.26929	56.65198	5.04942	68.40290	10.05836	51.64316	-0.36053	9.35628	8.99057
7.74987	3.42307	6.16318	10.93227	7.90184	46.58559	27.97695	11.72175	1.00000	1142.78588	16.88437	5.43498	49.89734	8.90112	27.85	112.9	9.82666	9.24965
6.22364	0.12643	11.63500	7.47444	7.47871	73.57897	18.02379	7.81249	0.00000	1187.59115	50.57299	10.14560	50.36479	9.22524	36	139.55722	8.05100	10.04736
8.14654	0.47853	7.64036	10.64864	9.52565	65.68065	18.88576	9.64271	0.00000	1139.79634	34.56431	10.21755	55.18844	8.81926	41.8542	-87.66561	8.03070	8.38357
6.96286	0.04767	5.25916	7.82986	6.23858	47.19830	10.36760	6.24113	1.00000	1077.69083	65.15160	7.71358	40.48202	9.53623	-4.26613	15.28318	10.20636	9.16760
9.19309	0.56908	5.06974	8.74516	12.49173	47.01703	28.77641	9.84211	0.00000	1132.32673	45.95523	11.32671	56.23572	6.39050	50.64336	7.2278	7.94028	9.25150
8.57982	0.44762	4.70633	8.74499	11.70225	50.28427	13.60221	9.55131	0.00000	1137.80001	33.16806	10.41495	74.94584	9.54132	23.07492	88.28637	9.84726	8.66794
7.30009	0.10494	8.33062	6.91791	7.58156	68.24018	35.03036	7.37152	1.00000	1054.38898	56.80954	6.66195	70.35536	9.70534	17.54907	82.85749	9.92616	8.77016
9.03058	0.41618	8.29730	9.39439	7.72025	40.07827	14.33939	9.52658	1.00000	1059.82829	51.61500	8.71876	57.14550	9.20158	-3.14306	-58.44417	8.48770	8.51206
6.02481	1.12429	6.54784	11.77599	6.89181	43.24126	13.50722	10.57173	1.00000	1133.41834	63.12553	5.85856	70.21314	7.04617	44.31771	9.32241	9.11882	7.91212
6.92463	0.25211	8.58843	9.05852	7.69032	78.27776	22.54233	8.93076	1.00000	1097.35979	48.25666	7.98370	40.83705	6.88774	42.97086	-82.42491	8.95515	8.42965
12.62328	1.92621	3.39736	14.26089	8.98437	66.75472	10.89066	11.12585	0.00000	1069.80637	57.80456	9.45006	38.86035	8.65574	37.56667	140.11667	8.68660	9.70300
6.99813	1.08442	6.83099	9.35283	6.47118	34.67626	26.31103	10.55699	1.00000	1177.14109	62.42542	7.41142	63.92527	7.33756	39.72943	-104.83192	7.36059	9.48984
5.25440	0.18641	7.95594	11.32623	6.39533	66.56029	17.87419	8.56978	1.00000	1053.13456	44.58325	8.37879	52.87230	9.03916	51.78967	1.15597	9.31309	8.57811
7.18829	0.16218	9.06658	9.82757	8.08745	47.13219	15.88314	8.23116	1.00000	1179.16704	54.20521	8.63337	46.11874	9.41891	13.56667	-15.6	8.25663	7.46713
9.55295	0.39858	5.13100	9.06143	12.34884	38.28227	10.48516	9.37092	0.00000	1075.69293	59.54968	11.61557	42.27047	8.92159	30.21121	74.4818	7.50166	8.68653
11.56808	0.36850	6.27069	12.34460	10.93324	49.82760	15.32294	9.28753	0.00000	1184.33793	52.39386	12.85178	28.02037	9.09628	57.30185	39.85331	9.59423	10.19475
6.96078	0.45189	7.65147	8.49222	9.29141	56.38049	11.53529	9.62336	0.00000	1081.92319	39.69472	8.14631	62.03724	8.24170	-8.43333	114.33333	7.64902	10.48410
9.23434	0.10720	5.49517	4.26950	9.51964	41.29215	21.50257	7.68806	1.00000	1148.52792	51.96120	7.61722	47.47893	9.10866	51.40944	46.04833	8.86196	9.34775
8.40608	0.21982	8.78203	8.19716	7.36599	69.97975	1.01799	8.83607	1.00000	1180.55362	68.54806	10.17971	52.52785	9.56836	44.27804	-88.27205	9.03494	10.17018
7.56066	0.18531	10.46581	7.36609	6.43010	59.61979	14.68231	8.46614	0.00000	1166.25718	38.84655	9.95367	71.38414	9.45327	51.67822	33.9162	7.09465	7.17328
5.52772	1.02159	11.90508	8.36156	8.36058	40.38076	20.31293	10.47588	0.00000	1072.12483	7.47544	7.89178	65.43366	8.73214	50.76306	-1.29772	9.94294	7.62481
8.15722	0.11536	9.98360	8.99994	9.10612	60.25531	9.83813	7.69674	1.00000	1125.93597	61.08789	9.26306	56.72618	7.63462	50.06	43.2379	7.91912	8.00103
8.17157	0.10340	5.91358	6.02130	7.87529	69.75411	16.62315	7.31330	1.00000	1150.27834	38.56880	7.90632	60.75874	7.42664	41.50343	-74.01042	9.27473	9.48238
7.36604	2.80891	8.30417	7.68765	11.98277	70.34175	14.81800	11.52044	1.00000	1187.96765	19.95653	8.27797	53.79228	7.96808	19.32889	-99.32556	9.40126	6.69602
7.10912	0.06771	8.58192	6.94068	6.08440	52.94277	10.62380	5.53437	1.00000	1169.69252	37.84641	6.04248	48.50146	7.34868	38.06084	-97.92977	9.18735	7.53781
7.27969	0.05390	7.36239	7.52275	5.05250	48.28182	1.84691	4.85890	1.00000	1103.25399	59.09375	6.28600	44.00661	9.37141	59.33333	18.28333	8.14599	9.23754
8.26582	0.11134	9.38491	7.73338	7.65364	53.66889	13.11951	7.34608	0.00000	1091.63297	53.46847	10.47969	68.49264	8.88766	41.15612	1.10687	7.78376	7.62028
9.63750	0.28579	8.40602	9.03488	8.16195	48.63523	7.11203	9.08451	1.00000	1142.04693	50.97501	8.37289	45.20194	9.47716	40.65995	-111.99633	9.60992	9.98368
7.50293	0.09366	10.29851	5.14983	7.90295	46.43147	27.95695	7.08757	1.00000	1078.81979	64.67095	5.09427	60.59381	7.06226	37.49223	15.07041	9.78616	9.20137
7.71285		9.61764	7.78471	8.15084	75.86405	11.42586	6.62248	0.00000	1073.41738	46.77645	12.00456	31.03808	9.32634	43.82634	144.09638	8.33595	6.34609
10.62936	0.18794	6.83887	10.43874	9.98166	54.67607	25.06194	8.53111		1076.76662	56.16095	10.83595	63.89219	9.31436	51.03427	5.37429	8.37233	8.48035
9.78328	0.26736	8.58019	6.37078	12.88726	41.66542	18.04212	8.88958	1.00000	1184.87183	53.13484	12.49572	18.32849	9.25814	43.1009	-75.23266	8.26039	9.19171
9.88263	0.61080	7.22974	9.96906	10.74181	70.83394	24.56542	9.95466	0.00000	1121.36472	48.87420	10.78221	53.40387	10.30376	-4.83	29.65806	9.13012	10.41581
7.77086	0.11087	7.21112	7.30017	6.57528	52.94814		7.15082	1.00000	1061.68168	31.27495	7.74526	57.55434	9.41512	18.20854	-71.10077	8.67250	8.64543
8.07597	0.24714	6.95976	6.71014	8.57200	30.38568	-2.97215	9.02060	1.00000	1070.43190	41.65210	8.39881	52.67824	6.09712	48.46458	9.22796	9.45406	7.33384
6.22507	1.75663	5.42296	12.14984	6.64401	59.13089	19.81693	11.04623	1.00000	1191.49006	53.11600	5.86617	49.55532	9.71019	26.2649	81.54855	9.42583	7.69621
6.48081	0.73209	6.86878	9.64486	5.72180	62.49769	18.71244	10.08949	1.00000	1116.90099	37.28973	9.96338	37.00248	7.90159	20.88098	75.11937	10.03770	7.45476
6.91598	1.06623	6.89100	10.56690	9.20604	60.10705	-4.91312	10.51488	1.00000	1053.80093	39.82042	7.36678	52.75053	11.53521	48.77644	2.29026	7.66739	8.39504
10.02694	3.46175	7.79183	11.34493	10.08662	53.05810	7.55187	11.72209	0.00000	1093.48397	53.82052	10.58261	60.25842	9.98008	41.80753	-87.65644	6.67021	8.79632
9.63308	0.14850	8.23454	6.46216	6.18024	26.69685	6.13735	7.90455	0.00000	1052.40997	52.69838	9.89423	61.33120	9.22746	10.61285	12.19458	6.87255	9.38403
11.82747	0.49490	6.96115	9.97322	12.49335	63.40683	-7.69112	9.65732	0.00000	1094.68421	37.71532	13.60930	51.21924	7.80209	-27.4338	-65.61427	9.29289	8.22303
6.82168	0.30647	6.15921	10.10006	9.67336	63.08977	13.59688	9.20246	1.00000	1148.37824	50.74595	8.90201	62.39563	8.85464	39.96097	-75.60804	9.14381	8.28368
8.56579	1.75672	6.82059	9.69519	7.83113	62.63132	21.48292	11.04056	1.00000	1088.12109	30.64936	7.34573	41.55470	10.14236	20.21322	-100.88023	8.00918	7.83958
10.08904	2.38011	5.36098	12.86927	9.11720	71.56473	16.65035	11.34770	0.00000	1125.08524	52.91495	8.48582	58.32081	8.81321	-10.91722	-37.65	9.30413	7.99354
8.41632	0.35013	10.16493	7.43399	5.71845	30.87913	4.25881	9.28413	0.00000	1165.38988	51.06934	8.26303	69.59080	7.64739	38.96667	-0.18333	9.15942	9.66062
6.14943	0.22271	11.06358	6.77633	6.71824	28.98126	18.21133	8.75917	0.00000	1143.32954	24.49472	9.28487	34.14999	8.34443	26.11527	86.59509	9.20844	8.36731
4.65851	1.00854	6.72215	12.17222	6.00721	46.59681	13.80444	10.42536	1.00000	1134.93617	35.51590	5.62523	53.69957	8.22512	32.9156	-117.14392	9.29117	9.90021
8.12917	0.38909	6.85068	7.79564	7.72299	60.36911	16.66180	9.41502	1.00000	1079.15572	43.73920	9.53246	33.64502	8.32271	7.57944	-8.53778	9.48290	7.01409
8.59944	1.62171	7.98748	10.02468	9.79595	52.47944	12.48828	10.93950	1.00000	1099.33080	31.51398	6.85759	50.76959	7.51594	40.55851	17.80774	8.52866	7.58543
8.18323	4.04277	5.36214	10.25941	7.39236	57.69694	30.39793	11.88330	1.00000	1098.44820	58.48964	6.36637	60.06358	8.32659	41.6764	-91.58045	8.77630	9.66848
7.60374	0.16359	5.47790	8.83726	7.66994	50.28332	17.69156	8.15002	1.00000	1169.76921	37.77564	9.81607	31.87964	9.21745	9.3337	122.8637	8.25913	6.96755
8.38675	0.08953	8.89103	6.41272		55.14642	23.26002	6.53515	0.00000	1163.31658	39.71892	10.52201	84.67942	9.23706	40.65995	-111.99633	7.95249	7.81059
9.33828	0.24390	8.89026	8.98135	7.65243	36.62669	8.16109	8.83796	1.00000	1072.65869	49.95233	9.29802	56.87143	8.05007	26.67319	31.4976	10.18733	8.56201
7.57617	0.06735	10.09042	8.68428	8.06972	52.46611	24.55372	5.21475	0.00000	1132.62868	30.72145	11.41097	44.53400	8.36692	48.77644	2.29026	9.96111	9.20145
7.27055	0.87756	7.73989	9.72430	7.35419	36.60701	8.56899	10.28101	0.00000	1146.13354	36.43340	7.14151	72.25279	7.54573	-6.8	39.25	8.41917	8.60359
8.92929	0.58961	10.74396	8.32167	9.53625	40.37360	5.13577	9.86862	0.00000	1127.52854	57.72000	9.97163	45.63902	8.96641	-11.48472	-37.93278	8.41671	10.33854
7.16007	0.05752	7.88708	6.79986	6.96998	33.72958	-8.13801	6.56969	1.00000	1077.77133	38.71189	6.37388	79.08252	9.44070	46.67535	5.55575	10.08133	8.25973
8.48899	0.06737	9.83441	8.54327	7.65805	38.80366	14.24367	6.96823	0.00000	1129.45756	23.48827	10.92623	55.97389	8.62622	24.41288	76.56719	9.21688	8.42690
8.07772	0.05798	9.80534	6.49116	6.68215	57.46974	12.36066	6.47397	1.00000	1149.47512	47.33158	6.41797	63.15632	8.30072	30.21121	74.4818	8.18665	9.88556
8.90811	2.51817	6.90283	9.34004	7.07568	60.93710	25.13920	11.42025	1.00000	1081.08165	43.92798	7.22858	38.24212	10.01150	9.3337	122.8637	9.74576	10.55278
10.18646	0.75776	8.59169	9.20638	9.29014	40.85333	-7.81224	10.17399	0.00000	1129.47273	53.16435	8.25595	83.77547	7.36720	4.02219	101.02083	6.35235	7.91230
12.16659	0.10727	6.60576	6.81160	5.46927	67.18428	20.36223	7.75647	0.00000	1061.54002	46.75123	9.92709	52.44237	8.80233	41.15376	-87.88754	8.85910	10.88181
6.60766	0.20494	8.03064	8.28394	8.87166	25.76738	21.23054	8.49912	1.00000	1123.94013	53.63103	7.24851	42.57584	9.03150	-27.4338	-65.61427	9.29085	9.20087
6.35830	0.07346	11.69279	9.04232	6.71212	38.29653	14.77603	6.73817	1.00000	1160.99924	66.65283	5.66148	52.14470	9.06357	18.03496	-66.8499	6.87940	8.05607
7.65373	4.88662	7.98157	13.46581	6.70915	67.50542	8.45719	12.07810	0.00000	1150.74720	10.67155	7.30834	61.87649	7.99913	3.27833	32.88667	10.10647	8.10982
7.28985	0.42779	8.81961	7.60078	8.01031	53.50122	13.86931	9.50535	1.00000	1156.69700	48.68048	7.58948	44.24052	7.12714	38.45598	48.87498	7.85002	8.84733
6.80549	0.44289	7.53023	10.10745	7.01076	66.09849	26.41594	9.59388	1.00000	1198.67029	36.22981	7.96595	40.53908	8.76052	39.22493	42.85693	9.74231	7.94789
11.46723	6.71746	6.48072	14.22727	9.79211	51.28924	-8.73990	12.40095	1.00000	1106.01725	41.04875	10.45031	31.38832	8.88541	53.94313	10.30215	11.14942	8.85421
10.45349	0.12898	8.45778	7.33097	5.89029	59.84216	18.17550	8.05978	0.00000	1068.80254	36.82705	10.56172	81.96616	9.65437	41.85059	-87.882	9.33627	9.55140
7.03353	0.26885	6.41568	7.74928	9.32292	65.65631	22.68199	8.92951	1.00000	1052.69552	48.37611	7.97549	61.79023	8.73410	41.1053	-7.32097	10.28009	9.53676
7.13376	0.99415	7.22248	8.37083	7.50661	50.69804	11.85453	10.46397	0.00000	1066.73562	56.37358	8.47772	28.25243	8.21841	53.53333	-7.35	9.64047	9.80010
6.05828	0.27639	7.92162	8.11861	6.64792	51.41683	15.43346	8.94995	1.00000	1077.67538	45.63565	10.21088	63.19922	7.63347	39.71734	-74.96933	7.59756	9.50213
6.76666	0.07265	10.44613	7.69418	7.28892	42.73683	14.14378	7.25908	1.00000	1052.05897	43.59586	5.89827	49.82549	7.07306	37.35813	-6.03731	9.83659	9.22162
7.80078	0.99929	7.05854	10.50144	9.15968	82.08625	28.95316	10.45910	1.00000	1161.75207	57.66388	6.49820	50.68862	8.65232	37.71715	-122.40433	7.14287	7.92780
6.02497	0.06443	7.66816	9.68742	6.35755	52.00527	18.91359	6.25587	1.00000	1123.39286	63.47856	7.08494	67.54658	7.01212	53.53333	-7.35	9.15688	7.47277
9.59401	2.11471	7.11225	9.96264	9.76485	77.18550	24.76982	11.22291	1.00000	1109.35468	49.28067	6.77993	53.19219	9.11479	21.46527	83.97573	9.34578	7.68247
6.67285	0.02190	12.99858	6.09544	5.47782	36.42753	1.99580	3.77593	1.00000	1059.50982	40.95615	2.55200	74.52119	8.61160	36.20389	127.08472	8.28710	9.15543
7.60937	0.07984	5.87916	5.85357	7.33254	42.80536	10.60320	6.12951	1.00000	1166.33762	23.49116	6.62216	37.82961	8.35908	-7.57897	112.23109	8.49248	8.82875
6.66830	0.14864	8.57192	9.36546	8.06547	39.84136	2.78337	7.98135	1.00000	1069.08100	48.57398	7.78626	34.91341	8.92983	53.0233	-1.48119	9.12247	9.00787
8.27218	0.04315	6.33296	5.64577	6.44689	48.78828	0.26243	6.17711	1.00000	1184.48714	53.22915	7.21067	54.90092	7.20775	-7.01833	107.60389	6.16325	8.65367
5.33979	3.35063	5.27662	10.92434	6.40670	65.06566	16.48407	11.69442	1.00000	1142.60254	47.79338	6.71603	66.25536	9.04068	40.34912	-111.90466	8.60579	10.36547
6.29640	2.18148	6.04775	12.78692	6.87335	69.48081	24.75165	11.26473	1.00000	1080.58394	41.90369	4.08465		10.34889	43.35071	46.10925	8.33388	8.27345
8.47929	0.05257	9.59322	7.59371	7.20811	52.02733	6.82973	4.86915	0.00000	1142.44085	42.94502	12.25839		9.49966	46.18396	6.10237	10.06249	9.75475
7.25704	0.18907	10.63133	7.57537	6.59410	35.41945	37.50726	8.37339	0.00000	1097.06088	60.10280	8.37748	67.92327	8.26008	34.9	137.5	9.00484	9.35087
10.92100	1.12841	6.42347	9.78427	12.07963	48.90000	22.12718	10.57394	0.00000	1169.98667	43.37825	11.35779	62.28274	6.82441	25.92493	73.66633	8.41924	8.01955
7.12147	0.10396	10.83309	7.37147	6.49139	60.67062	9.37483	7.18176	0.00000	1174.48484	38.16351	9.48497	51.33087	7.38529	23.1959	86.51499	10.61374	9.53416
6.91731	0.18551	11.19316	7.75033	6.96326	41.17143	29.75543	8.45378	1.00000	1068.07194	43.77049	9.19853	70.06540	10.78009	40.58654	-122.39168	7.31138	9.14546
6.85927	0.06929	11.35645	8.92910	7.61866	62.73858	9.46069	6.43818	0.00000	1169.20090	30.49272	10.67641	60.43174	9.10078	43.50891	16.43915	7.90407	9.06578
8.16242	4.99694	5.54594	13.00926	6.79529	72.36282	11.66496	12.09944	0.00000	1067.31782	17.19058	5.75516	64.74072	7.06538	17.54907	82.85749	9.93067	10.61258
9.32274	2.45801	7.78931	9.79687	9.54560	43.15958	13.92478	11.37889	0.00000	1124.56167	48.30038	8.49342	52.38299	9.32568	4.96667	10.7	8.24729	7.45567
8.90242	0.12229	8.37783	6.18916	5.58944	34.41638	15.96013	7.88596	0.00000	1166.43232	52.96156	8.68875	73.78929	7.41383	27.71809	-82.35176	8.16105	7.53643
8.15151	0.07627	5.14907	5.99698	7.26125	39.36798	6.55772	7.08753	1.00000	1160.24600	38.63426	7.86927	61.53890	7.63782	56.9083	60.8019	8.32804	9.80038
7.30995	0.08128	8.65790	6.25156	8.40169	60.46442	20.08175	7.59523	1.00000	1166.29315	56.02688	6.00139	53.20059	8.93402	13.51825	99.95469	10.56162	6.71493
7.82508	0.53542	7.19951	8.07723	8.05127	62.85398	17.42606	9.75990	1.00000	1137.27332		9.18916	57.48435	8.52312	18.57677	-72.22625	9.68561	7.39341
7.94248	0.19127	7.62619	8.10541	7.58685	49.70347	-3.00846	8.56498	1.00000	1068.48567	57.90439	8.73493	44.05718	9.33538	26.68451	-80.66756	8.67018	7.68636
7.29664	1.61096	6.55723	10.05771	7.20693	41.36148	0.67231	10.92860	1.00000	1105.14883	43.13985	7.76156	58.80345	6.51128	34.15429	3.50309	9.26827	8.80123
8.95805	1.32212	8.29380	8.90366	8.90826	64.53664	6.07146	10.74183	0.00000	1155.64229	51.29734	6.59826	62.07449	9.39464	34.25	135.31667	7.71161	9.05061
10.65915	0.52071	6.43017	11.24746	9.94315	67.11889	18.66772	9.70705	1.00000	1154.31927	28.91758	10.73788	47.35082	8.98283	45.51667	4.86667	8.53263	9.19665
7.97520	0.05644	8.64484	6.34899	6.92309	62.90106	3.72489	6.72105	1.00000	1141.63412	46.85874	6.60376	43.09442	9.38258	6.25947	102.05461	6.77559	8.52147
11.25564	0.38612	3.07077	8.91742	13.00233	59.06419	10.43899	9.39974	0.00000	1177.68187	71.52473	11.70965	18.62181	8.83375	26.2649	81.54855	9.58692	7.35613
9.01542	3.76997	8.08004	8.34515	11.12652	52.58643	12.44467	11.82131	0.00000	1093.90506	51.32663	9.39385	66.96947	9.04623	54.39635	24.04142	9.58624	9.85429
7.53520	0.45157	7.48189	7.35196	9.58328	38.60331	10.08905	9.60420	1.00000	1127.58322	48.71032	8.35710	58.15056	9.51854	50.09019	8.4493	9.39497	8.89550
6.45447	1.11161	7.09730	9.07175	5.60961	51.96692	6.31626	10.55699	1.00000	1077.70056	35.63132	8.15268	81.09033	9.03983	6.45407	3.39467	6.99136	8.36842
5.39706	0.73962	6.97220	11.17076	5.44497	68.83017	18.25089	10.13391	1.00000	1117.88399	32.93728	6.05217	52.45031	9.67713	-6.91806	106.92667	8.84035	8.22701
7.66856	0.28738	7.52103	8.09014	7.93415	39.06749	27.34961	9.10203	1.00000	1169.57564	55.25250	8.57667	40.35792	8.78297	-24.19436	29.00974	7.72683	9.41255
6.92322	0.06169	9.48964	6.58664	7.20009	52.83489	13.48146	5.92929	0.00000	1145.37219	69.38992	9.56663	52.83855	8.96721	34.14251	-118.25508	9.41358	10.95946
7.73607	0.49515	6.85372	7.75889	9.30170	43.79604	11.50380	9.69747	1.00000	1110.15927	56.67375	8.68770	43.17003	7.42826	-11.94306	-76.70944	8.08351	8.22624
7.33448	0.23284	6.75141	8.49417	8.94768	74.82353	18.01168	8.87163	1.00000	1164.58371	60.88537	8.58945	69.81167	9.06383	42.06166	-1.60452	7.96078	7.53200
9.29267	2.21572	6.24084	9.56446	6.73257	42.13917	16.60161	11.27073	1.00000	1080.62027	39.90237	5.62761	56.01913	8.95495	34.4833	136.84186	8.69303	8.64448
7.30677	0.88713	6.99134	11.43707	7.78553	56.15831	23.59066	10.33030	1.00000	1182.42599	29.68734	6.82345	65.73097	7.88361	33.98154	-81.23621	7.52192	9.55966
8.62214	0.09443	6.18946	6.14361	6.86225	44.08351	17.55197	7.46788	1.00000	1140.08197	62.96193	8.44999	46.96928	6.34009	35.25064	-91.73625	8.98918	8.07136
6.25393	0.10679	7.56009	7.93420	8.81596	65.05049	24.34821	7.72751	1.00000	1171.07901	46.23826	6.34922	65.73453	7.60609	50.75932	25.34244	8.35084	8.08920
9.28496	0.10199	9.25039	8.19793	7.56215	43.63176	16.56585	7.51438	0.00000	1132.71714	34.71295	11.46775	47.60761	10.39221	41.9001	-71.08977	7.61100	9.87078
8.55162	0.56790	10.03788	6.71769	5.51988	47.30603	12.88060	9.82609	0.00000	1187.53251	41.65028	8.71185	41.82752	8.86128	26.18924	-98.15529	7.56652	6.87166
8.26270	0.15977	9.44720	7.61513	7.18576	26.72652	7.35934	8.25951	0.00000	1091.14421	58.74245	9.46568	79.60341	8.41022	52.14	5.58472	7.27064	9.70776
9.69822	0.30191	7.94325	8.34895	11.37974	46.85261	25.49231	9.18769	0.00000	1171.87411	52.98896	11.22577	58.70352	8.50030	30.75545	20.22625	8.89929	9.27871
9.79253	0.32007	7.18183	10.22546	11.16011	61.48940	17.18622	9.20922	0.00000	1052.99910	59.80498	12.61053	47.00241	7.80113	23.18	88.58	9.41580	8.10417
7.67957	0.45539	6.38835	8.25220	8.29601	51.37772	11.81212	9.63418	1.00000	1169.93357	17.70312	9.35217	55.70143	9.63414	29.98869	122.20488	8.65654	9.59755
4.88044	0.15393	11.58602	7.30776	8.35809	47.32071	20.64249	8.14091	0.00000	1064.77412	68.58012	9.26962	52.85376	8.46991	52.53048	13.29371	8.13319	10.73699
9.01378	0.91674	7.28088	8.91201	6.74678	53.50961	39.81800	10.35705	1.00000	1053.50312	54.87521	7.88185	47.11739	9.63093	43.32686	-2.98884	10.06529	8.78665
8.05920	0.14838	3.92459	7.94122	7.55574	68.66745	26.09802	8.14589	1.00000	1195.13878	86.33580	9.98842	41.80692	9.43191	52.14	5.58472	7.81621	8.27459
7.40308	0.17731	8.98982	6.34078	8.71184	64.07517	7.41726	8.39845	1.00000	1077.31077	41.81995	6.36678	29.69896	9.26467	32.05971	34.8732	10.95135	8.98021
11.87551	0.20388	5.18219	11.00922	10.95756	61.14940	6.85491	8.63481	0.00000	1121.61944	51.12023	11.78170	69.92781	9.50283	9.91861	-68.30472		7.29692
6.57006	0.05882	11.50827	9.07145	7.88490	43.58621	10.33942	6.36864	0.00000	1096.75550	33.66824	10.64068	72.41886	9.06124	10.10649	76.35484	9.66147	8.86794
5.70097	0.12406	9.04092	9.86270	6.67983	43.69070	14.90448	7.96380	1.00000	1081.48481	44.88648	8.38022	38.42447	9.85054	33.08014	-83.2321	9.53045	8.83102
7.69133	0.06547	9.11668	6.24936	6.24317	43.33756	15.29747	6.49018	1.00000	1122.22190	31.88612	6.28722	50.75931	9.66857	39.00622	-77.4286	7.54501	9.83120
5.90042	0.12055	10.03967	6.65824	8.85413	59.37101	26.72098	7.91884	0.00000	1197.83566	57.25551	10.17519	74.36814	8.01319	8.43333	99.96667	8.08813	8.17085
8.50041	0.39888	7.64288	9.34507	6.51066	43.66227	12.43136	9.44710	1.00000	1185.16099	68.86725	8.46828	61.94941	8.24458	51.44889	5.51978	9.46248	8.99350
6.04336	0.12701	12.18821	8.80269	7.48384	54.68810	-0.00256	8.17354	0.00000	1184.65983	31.51250	9.46402	57.45198	9.34301	-20.25333	-43.80139	9.38230	8.80129
8.21185	0.43571	9.49244	7.04273	7.18415	36.98170	25.89041	9.58096	0.00000	1160.49189	38.72810	9.77346	64.35414	8.83704	-8.05389	-34.88111	9.32643	8.85784
6.31076	0.06292	9.69099	9.96315	8.55880	52.64022	36.47332	7.22421	1.00000	1141.95733	44.76979	8.71361	55.77577	9.40122	43.4125	23.225	9.03177	8.84961
7.02770	0.27305	10.71750	6.36800	5.81058	45.95692	18.27769	8.96723	0.00000	1183.33303	63.93069	8.61826	53.76317	9.08699	46.75451	33.34864	8.85269	9.49596
7.55184	0.11349	8.01876	7.25949	6.87158	66.89589	15.45623	7.87244	1.00000	1090.39993	29.96176	7.19819	51.13095	7.90588	50.74497	3.20639	10.88856	7.82449
10.83056	0.06998	8.47940	9.04898	7.72969	62.49144	22.48393	5.52887	0.00000	1074.11467	35.43183	13.26188	60.41586	7.69576	13.56667	-15.6	7.99540	8.81754
6.73911	1.04282	6.37215	9.07405	4.76869	44.13337	18.50563	10.50559	1.00000	1174.37116	47.06518	7.50340		7.91954	48.28259	9.72749	6.67864	8.62407
8.78627	0.20225	9.36686	8.30308	8.25681	49.32575	37.01065	8.59049	0.00000	1186.79533	71.66967	11.07009	67.98719	9.15690	36.33011	138.89585	7.73919	9.23353
