Pb	CO	TEMP	NH3	PM10	CFCs	SO2	PAHs	PRES	NOx	H2CO	C2H3NO5	longitude	O3	CH4	warning	latitude	PM2.5
42.72949	8.10048	17.75973	8.13514	6.68984	61.26930	6.79118	9.03162	1085.55055	11.01852	45.98615	2.52548	4.52514	6.13719	7.70399	0.00000	12.74482	7.73105
36.58412	8.78832	20.01849	7.03486	6.99614	48.86239	10.14153	9.57298	1143.40685	8.21752	35.42829	2.46077	-84.20299	5.68566	6.99728	1.00000	39.43534	7.78924
38.73841	9.55101	13.72854	3.59186	9.56761	37.03916	5.91928	7.62479	1166.86421	6.78184	62.36130	14.43495	-68.30472	7.30825	8.49249	0.00000	9.91861	11.01916
45.17140	8.13519	21.31815	6.61048	8.37046	39.05472	9.33894	10.51064	1084.40897	6.70114	60.32660	5.72901	6.51352	6.97785	8.81629	1.00000	51.19139	9.47376
56.15171	6.39497	12.94911	8.51003	6.04077	63.45109	10.77225	8.98527	1109.41309	10.01474	47.41565	1.85223	2.35739	7.71071	7.32067	1.00000	41.63976	7.94404
30.64950	9.06851	-1.88406	4.78798	8.08501	25.32834	8.39916	9.25558	1089.35187	9.62067	57.37967	4.42170	-48.29694	8.19081	8.87402	1.00000	-20.87306	9.55652
23.82388	4.68289	22.29366	7.79908	8.49438	80.65042	9.26787	7.63049	1166.98125	7.84778	22.70555	5.69108	84.87144	9.01336	7.82576	1.00000	47.46657	6.81753
39.77931	8.85083	13.22876	4.35610	7.67016	46.58773	8.42629	9.52657	1118.34094	10.47447	30.84471	3.18670	-86.99666	8.11635	7.62922	1.00000	33.45122	11.23166
62.93316	10.55361	24.27903	8.87202	7.49115	65.12576	3.71645	4.30797	1120.20499	9.08066	34.85644	2.75850	8.4493	6.28303	6.01728	0.00000	50.09019	4.59357
51.28304	7.29886	17.23602	9.45085	8.00522	60.97982	4.16798	7.00763	1099.67528	8.61852	48.03356	4.02449	-71.23106	8.68631	8.01467	1.00000	-32.45242	6.50310
18.75551	9.04801	7.00717	4.73753	7.05727	64.76599	5.53907	9.62718	1181.97355	6.39591	44.99163	2.80558	-73.58248	6.05074	7.39791	0.00000	45.40008	9.34348
41.17385	7.51331	27.14237	8.70630	7.40223	22.90939	7.79520	6.46945	1057.85474	5.60341	62.15771	2.00172	24.99798	8.29643	7.66764	1.00000	-8.73508	6.42063
48.64269	7.55275	6.19205	8.04308	8.50349	58.52785	7.55473	6.15614	1105.47882	7.13432	61.61213	5.42449	117.33333	8.46574	6.17182	1.00000	34.85	5.90741
45.69008	8.64059	43.72008	9.39747	7.98598	51.64864	7.57861	6.80269	1180.16829	8.56652	38.90763	4.37499	-1.48119	7.60316	4.85121	0.00000	53.0233	7.25435
39.06451	8.07954	26.82275	5.30365	7.45196	59.68339	6.91740	7.31100	1052.79687	9.68277	46.72862	3.87585	-51.50361	6.34113	7.75282	1.00000	-29.2975	9.12514
25.42442	9.14512	5.88817	4.83315	6.66230	48.00784	7.34457	8.42182	1169.32154	8.80393	46.90639	1.95655	-2.98333	7.13923	9.62461	1.00000	53.83333	9.04630
48.39958	4.07266	4.53474	7.55954	8.21109	27.84099	7.52713	9.43578	1098.66892	7.65633	45.24305	4.05037	17.4674	5.98557	6.88963	1.00000	50.86079	5.44806
39.40177	9.09845	19.66415	7.19643	7.25074	44.39703	9.68497	8.05540	1153.09506	6.96178	57.56276	3.12928	120.03308	9.51264	5.86779	1.00000	28.88162	7.74970
56.98451	9.18765	3.33129	5.36583	7.39527	62.32382	5.63152	5.89383	1100.75120	6.17914	7.05704	3.12042	5.06258	8.20690	7.19292	1.00000	7.50251	7.95133
35.68542	7.37723	17.03127	6.31496	7.46484	51.47059	7.20139	6.79366	1059.42580	7.64999	56.05641	3.47769	-15.6	6.77796	7.03801	0.00000	13.56667	5.83505
59.78188	5.77910	2.33266	9.32399	8.35803	43.59332	4.55423	8.38793	1122.23185	8.35679	53.14442	5.69443	77.0202	9.07355	6.18751	1.00000	43.41949	5.49281
45.00658	5.03978	2.02094	7.65193	8.09269	53.15561	1.30386	6.27296	1065.89499	6.23937	39.60476	4.88024	-60.1831	8.85304	5.20150	1.00000	46.1351	5.62581
42.53446	8.73241	33.45089	6.34262	6.00217	54.01296	5.88007	10.93941	1120.50790	7.39476	59.73996	2.17483	40.74357	6.28390	6.27514	0.00000	37.31309	8.89667
46.82895	10.03347	14.89276	8.07858	7.45281	57.18175	3.85768	5.62652	1059.59921	7.21515	36.84343	3.54350	38.15035	7.60374	8.22929	1.00000	49.41029	4.75167
49.49032	8.73948	16.99310	7.40635	7.53635	69.54799	7.21054	8.44497	1081.76199	10.18698	40.64353	4.20706	33.2525	3.79540	7.39675	0.00000	57.97472	7.33650
54.63801	8.71040		2.88890	7.02637	73.07206	4.77293	7.46873	1071.04518	5.45819	43.26583	2.87757	12.38878	7.19891	6.47943	0.00000	43.1122	11.73246
64.14571	9.75049	14.85646	5.84667	6.60517	52.19508	9.23439	10.01176	1080.51851	7.06922	54.68886	2.37267	46.10925	7.42758	6.66507	1.00000	43.35071	9.03079
29.93851	9.92042	2.29145	8.67091	5.71286	55.72361	6.78651	6.01448	1102.31789	6.72390	48.62127	2.10480	12.38878	4.84943	8.22997	0.00000	43.1122	6.75371
37.06435	8.66468	20.83753	6.35473	7.04029	49.20018	7.36881	8.18007	1172.19196	9.33587	62.93818	2.71960	111.50861	6.79585	6.83897	0.00000	32.54278	9.96841
33.05395	3.64503	-7.47955	7.29100	7.87230	48.01602	5.32018	8.86976	1120.25106	6.85267	46.98220	4.11140	-94.41551	7.96163	7.22315	1.00000	39.09112	5.12060
50.98303	9.22401	-4.25298	11.97754	7.39849	46.94433	3.86915	8.81909	1127.91686	10.24678	55.76992	2.67821	-25.66689	6.74147	6.93541	1.00000	37.74615	5.53219
30.18552	8.10388	17.31359	6.23284	8.43917	49.35122	5.43981	9.82260	1101.69008	7.89964	40.46866	5.33126	69.49015	8.33092	9.18095	0.00000	56.11281	8.63546
15.13814	12.13499	25.55777	6.89294	6.08298	43.80834	12.63689	12.27827	1056.80105	4.58754	36.35696	2.29604	6.26764	9.06954	8.60567	1.00000	4.92675	7.63739
43.55630	9.00011	27.80767	5.00438	7.00884	51.91929	10.95628	11.35993	1168.95891	11.97799	57.65401	2.26917	-81.79819	8.75257	8.43090	1.00000	41.48199	9.74536
56.51516	9.51762	2.97587	7.37794	5.74779	35.55577	3.79443	4.54004	1116.25048	9.45888	81.68505	1.43515	30.91105	7.62617	7.52651	0.00000	3.02013	4.30885
48.45544	11.65317	8.65415	6.81431	8.50592	44.28807	6.03971	4.01353	1065.37141	8.24550	60.87810	6.39961	127.08472	7.98113	6.15441	0.00000	36.20389	6.84704
65.30737	5.88670	26.05827	8.62169	6.51800	60.55790	9.29296	13.93504	1197.73204	10.11766	49.75645	0.94455	-15.58602	5.91396		1.00000	27.76056	4.57646
52.51929	6.61262	1.34403	7.70456	7.84782	38.24899	9.36710	8.86585	1095.98914	9.44257	50.69379	3.69185	117.33333	7.07466	6.83341	1.00000	34.85	7.80671
53.45461	8.42680	24.84328	8.94178	6.98758	53.89010	8.42882	8.31137	1178.71938	6.33898	31.54344	1.95798	39.85331	6.81516	9.51916	0.00000	57.30185	7.97156
45.12807	9.18528	6.22664	7.52983	8.59450	64.37377	5.76279	13.04508	1179.42389	9.98048	26.99425	6.80827	140.73667	7.19533	9.14201	0.00000	41.77583	5.80306
36.18332	4.45668	5.80348	11.77207	7.04268	52.53940	6.62697	11.90485	1126.10651	10.27194	36.66940	3.15416	7.20769	7.50293	8.27529	1.00000	50.80019	4.03326
48.06253	7.19746	-0.69790	10.29467	9.56002	51.94301	6.27388	8.94271	1088.77516	10.97241	49.01833	14.93735	2.08333	7.76120	7.86161	1.00000	48.86667	6.92386
64.58052	8.95080	8.99084	5.86793	5.43085	37.55474	4.75058	9.01169	1051.72709	8.69312	46.20144	0.88584	1.26738	8.33170	8.50980	0.00000	51.84819	8.57787
36.48956	6.83212	10.86063	12.66954	7.24905	65.53828	5.52277	9.78141	1052.57203	11.46536	37.62187	2.10261	-87.70172	6.79550	8.67832	1.00000	41.72059	5.26328
43.75888	6.72252	18.55347	8.17105	8.32098	59.06812	4.30023	6.98306	1072.30002	6.58462	63.50315	4.47631	-70.20749	6.96156	5.24906	1.00000	8.62261	5.56050
49.41929	8.80962	20.52610	6.43708	5.58837	74.57209	3.43730	4.35471	1073.31951	9.27024	35.73518	2.05705	76.12647	7.47054	5.93745	0.00000	32.55531	4.03767
41.94857	9.98429	-7.29324	6.06956	8.35386	66.55720	7.11732	6.31957	1120.19138	6.23741	33.65371	5.87669	123.33471	6.38345	9.15314	1.00000	8.56697	9.70313
23.05888	8.15435	14.82364	5.24096	6.32096	43.70915	5.73728	9.11922	1197.79059	6.34528	36.90456	1.78796	124.95278	7.45451	6.94702	0.00000	6.33444	10.85770
31.69273	10.95360	30.27368	8.55406	8.77103	55.56704	4.16061	6.21722	1150.00437	7.38308	68.64327	7.48084	-82.32483	8.77140	6.92118	0.00000	29.65163	6.27805
44.67894	8.75506	39.22894	7.49743	7.92389	32.58884	6.74316	6.58381	1119.45535	7.76280	29.31997	4.13319	2.31889	7.35956	6.31800	0.00000	35.21222	6.82460
44.98768	9.26685	15.75935	5.89754	7.93644	60.01523	7.49519	6.71512	1098.08996	7.17574	40.77558	4.34574	-119.0376	7.64270	5.84919	1.00000	34.21639	9.50660
41.06077	7.15516	4.05650	6.36239	8.75322	66.51095	6.31189	7.98924	1184.63619	7.27361	48.54902	7.12705	-116.56346	8.96058	8.93830	1.00000	43.54072	9.55805
35.18085	9.32991	18.50993	5.41066	7.56457	69.40244	5.85970	8.66252	1161.69937	8.96799	38.29898	4.03069	-122.40433	7.21858	8.37392	0.00000	37.71715	9.33441
50.57489	8.83431	6.74169	5.05825	7.92494	57.02537	6.62560	7.26584	1161.31402	6.97860	40.19519	3.33788	19.21437	6.87450	7.49901	0.00000	44.75874	10.55189
39.67959	7.97732	-7.68854	7.36121	7.83688	55.93797	2.61104	7.10125	1152.67601	5.89723	46.06693	4.02466	79.5286	7.54954	7.39725	0.00000	29.22254	3.15768
29.98382	8.65743	4.70681	4.84228	6.71224	29.09248	6.43874	5.74512	1072.13017	8.77429	41.31530	2.24889	-73.9625	8.30209	7.26756	0.00000	40.81	9.52317
41.74359	8.83444	4.01947	7.97987	7.46435	49.87453	4.80672	5.87366	1057.80372	7.88966	26.37739	2.72340	2.2469	4.05521	6.86453	0.00000	48.90472	4.94327
41.42700	6.49147	0.71727	9.57284	5.47439	32.32823	5.36887	6.56828	1118.62121	9.30826	25.72359	1.96301	-86.57415	5.80374	5.96243		15.48131	6.95583
34.32309	9.13282	-2.59140	6.44218	6.93217	46.84606	6.13897	7.35885	1171.64515	9.87227	42.08977	2.20212	32.88667	8.40571	8.60942	0.00000	3.27833	8.24792
22.13872	10.70319	9.20942	4.45965	7.02014	55.17484	7.75716	9.45325	1125.91979	6.81496	42.47973	2.55430	98.6738	7.13229	8.44230	1.00000	3.7278	8.91345
35.24741	9.74516	38.21000		7.53425	51.41143	10.99174	11.32985	1178.88535	8.63477	39.08562	3.32658	1.26738	6.47441	7.68266	1.00000	51.84819	9.90327
51.94586	8.31978	-3.56362	8.16656	6.73788	72.56402	8.56143		1184.69292	6.53030	49.77912	2.76811	39.8302	6.79986	6.29633	1.00000	64.5635	7.21625
56.01249	8.24279	-2.00472	7.53484	7.57975	78.02122	8.47364	5.61185	1097.24892	7.64930	24.60846	3.27310	-71.05977	8.93001	6.55538	1.00000	42.35843	8.13200
29.36284	6.28320	6.12504	9.26956	8.01300	63.60775	5.41744	8.95922	1107.33739	8.59166	48.01853	5.01090	114.51667	6.15057	5.77704	1.00000	33.78333	5.72022
53.75172	9.09861	9.90717	5.11788	7.65090	63.51628	7.97578	9.11151	1120.69987	8.52466	39.16181	2.42077	4.63031	5.76742	7.50549	1.00000	43.67681	8.90312
53.36538	6.62083	16.62394	6.11514		40.63049	4.29149	7.98753	1058.29961	7.43027	43.96511	3.20559	81.54855	7.29213	6.73768	1.00000	26.2649	6.81495
57.01964	4.06764	-6.41670	10.07907	9.85889	61.16783	5.89115	10.75784	1183.74408	8.73803		19.02307	128.63083	8.77509	8.12788	1.00000	36.82167	4.18553
55.51023	9.28996	19.66263	8.50604	7.90236	58.62002	6.66959	4.83578	1196.66315	10.73961	38.54513	4.19001	-116.37697	7.73857	8.40514	0.00000	33.72255	7.10728
24.91070	8.71680	23.84822	4.93999	7.69310	22.14813	6.14704	6.62980	1093.09951	8.21700	64.07059	4.02819	-73.89125	8.30438	7.15641	0.00000	40.67705	9.24790
55.85531	8.10444	18.75749	5.53861	7.91389	36.57232	5.97838	8.91320	1135.44321	6.55982	41.81588	3.95692	-73.58248	7.51955	7.75707	0.00000	45.40008	10.22677
27.66570	9.58168	7.85336	3.64508	8.28438	47.56456	6.14097	7.39245	1104.13517	6.91920	18.63507	5.20535	-73.26022	7.38963	7.33448	0.00000	6.46838	10.50985
47.49622	5.62254	5.64302	7.06367	5.99351	80.56307	8.38851	9.85384	1168.99551	8.80402	60.55280	2.23301	-77.55777	6.95080	7.17911	1.00000	37.52487	6.47633
46.92093	7.91636	11.72875	4.63617	6.46084	45.43809	7.11778	9.09746	1192.40188	11.00205	18.79537	1.94172	-73.47429	8.77805	4.84018	1.00000	40.68066	9.46679
51.24685	9.13141	5.30762	5.31561	9.31154	43.77108	8.81741	8.52269	1099.23982	10.09130	32.91607	11.58277	4.63031	4.27954	6.58920	1.00000	43.67681	7.69222
31.47860	5.20956	4.73295	7.64773	8.24362	47.02793	4.48317	7.20596	1169.81942	5.92048	3.57363	4.67002	37.99117	6.71937	6.40190	1.00000	44.92934	5.22154
39.65001	7.90199	17.05137	6.81073	6.57069	43.00194	5.98926	9.52351	1159.34845	8.35037	57.25707	1.77451	-81.77285	8.13472	6.43265	0.00000	28.54944	8.13328
45.28882	9.37666	14.33477	10.36976	7.94194	63.31412	6.96209	9.19369	1182.76796	4.88567	34.83992	4.23083	-93.71133	7.80311	7.38068	0.00000	41.57721	7.58244
46.12766	7.49061	2.23527	7.69236	8.43099	33.60236	8.42180	7.87814	1139.96209	7.21676	58.14071	5.27001	86.68363	7.40763	7.05103	1.00000	23.49668	8.14157
31.91737	10.41095	27.40876	7.66044	9.10938	50.34427	8.56973	2.42218	1193.39428	12.60016	65.83998	10.19043	28.67582	9.77369	5.45854	0.00000	40.98894	7.72734
29.57223	9.01753	20.93199	5.96584	6.16747	52.79428	7.83836	8.29545	1154.66213	7.97219	45.18416	1.80451	145.18333	6.58255	5.83145	1.00000	-37.9	8.45492
69.28637	6.90077	3.60507	8.23995	7.12642	45.48262	4.36253	9.05191	1177.55512	8.22800	61.95654	2.26009	27.46153	5.57683	5.63737	1.00000	-21.44236	5.57100
59.29831	7.77904	9.81934	9.56096	7.31359	67.57527	3.02946	7.49306	1134.21188	9.93588	50.46830	3.01378	73.38333	9.48558	7.06084	1.00000	31.71667	6.91232
48.15404	8.08542	37.63512	4.41488	8.31685	56.87605	4.20981	11.10735	1126.54122	5.17511	39.89499	5.14922	38.12408	5.56670	6.85908	0.00000	53.77166	9.43727
47.98912	8.49802	-1.17133	7.94660	6.22868	60.47408	4.73260	5.65181	1107.56134	9.55844	18.67981	2.38768	36.25361	8.28813	7.70161	1.00000	47.48444	5.43495
54.17647	9.87962	17.51680	4.97988	6.88410	44.79705	5.98935	5.95226	1120.46300	9.99856	59.49523	3.11289	-86.99666	6.78721	6.10404	0.00000	33.45122	7.65842
36.60522	5.85675	17.59556	9.26216	8.20554	39.44350	6.41926	7.48006	1131.11014	9.07305	49.42560	5.02430	120.03308	7.93574	6.57282	1.00000	28.88162	6.55734
53.39451	6.07971	5.32939	10.44542	8.16908	43.70455	4.53926	7.09191	1053.89824	8.58274	49.49165	5.32861	46.10925	8.58128	6.45932	1.00000	43.35071	5.57248
30.26841	4.99868	19.87806	8.61883	6.89607	47.92884	6.36165	8.63266	1184.20507	9.15281	42.57502	2.20145	38.16694	5.76267	6.42598	1.00000	54.84444	6.28719
44.32791	3.98826	3.61675	12.60972	7.89674	55.02980	4.91668	8.87949	1147.58720	8.84779	40.64081	3.99487	-1.05366	6.58905	6.19209	1.00000	43.71032	3.92573
35.98548	7.99430	14.82151	6.99959	5.80318	57.08710	8.25552	7.43322	1159.69963	7.63657	25.53913	2.04474	102.42587	7.32910	7.78300	1.00000	15.58552	9.62693
29.47225	9.32603	9.82158	6.88037	7.78581	44.46206	9.63759	8.60273	1083.97345	7.20517	44.79846	3.68371	-0.2	7.34660	7.05928	1.00000	51.65	7.01191
63.08704	9.21128	8.89518	4.76066	8.89122	63.85617	5.59438	8.42568	1099.80626	8.35017	63.06114	7.39011	-73.47429	7.31722	6.29391	0.00000	40.68066	8.40993
42.15462	6.99021	18.52988	8.88673	8.90107	51.74051	3.95322	4.54040	1083.20648	11.02470	21.07107	7.94889	33.2525	8.30700	8.71935	0.00000	57.97472	3.80947
34.33931	9.53850	9.07972	4.36795	6.87847	54.83477	7.67158	8.45859	1147.22332	9.47103	40.44035	2.27910	4.86667	5.60120	5.79891	1.00000	45.51667	8.72749
35.73183	10.54326	34.89166	4.16473	6.92740	60.54683	9.62754	11.56703	1144.80923	9.43346	13.73120	2.13063	8.63333	7.75676	8.21089	1.00000	52.2	8.59881
66.45360	6.98848	16.78016	9.31097	8.68131	60.97554	6.52193	6.45526	1060.94638	8.62871	15.56228	6.85058	-43.80139	7.14692	6.66563	0.00000	-20.25333	5.52459
	8.05131	18.74119	8.82481	7.93839	60.03005	7.30947	7.05200	1177.17192	8.05145	47.82307	4.33696	-69.08333	6.09887	6.26220	0.00000	-16.25	6.77064
30.12356	8.90941	6.81453	10.25831	7.45034	66.16909	3.91368	6.27952	1185.18728	7.84780	39.71121	3.22498	-71.23106	7.06493	8.24350	0.00000	-32.45242	4.83615
79.44474	4.28270	21.85485	10.64097	7.06090	53.49877	5.57978	9.79922	1161.39207	9.62251	71.46072	3.02090	76.11996	7.83108	8.08583	1.00000	11.12018	5.11440
48.24721	7.06339	12.66294	8.90060	7.52842	62.72141	9.82999	8.18245	1133.11509	6.18580	64.04950	3.11758	-53.13722	7.29027	8.62259	1.00000	-22.92306	7.17075
35.19358	7.33402	17.38621	9.27461	7.29104	50.88020	6.42473	11.79430	1108.53082	10.36664	28.83569	3.62838	10.18003	7.71809	7.58477	0.00000	24.96334	5.76139
23.43606	7.98684	3.49189	4.89511	7.91870	53.30744	7.40658	9.52989	1063.40220	9.49925	61.36173	4.13473	16.50104	7.40638	7.71112	1.00000	41.24264	11.13027
59.70742	6.27632	18.83501	9.18787	7.13642	72.20560	6.31067	10.54704	1180.12116	9.19276	27.56641	2.23757	-156.47432	7.60951	7.21382	1.00000	20.88953	4.91367
35.74895	8.63742	11.94505	5.19215	7.73168	34.64178	5.07970	9.73376	1177.54233	8.33347	75.22929	4.17509	78.23456	6.26296	9.58219	0.00000	28.92694	7.89146
61.08118	8.78743	30.82706	6.14116	9.73695	74.45584	5.53146	8.54683	1114.77883	9.42627	34.14604	17.77268	-89.71472	8.76869	7.72250	0.00000	13.73417	7.24962
31.40824	10.47988	-1.56426	7.01571	8.42537	77.98850	5.99754	6.14123	1073.07327	7.26404	50.15892	5.58229	-117.14392	8.08175	6.42389	0.00000	32.9156	6.76826
17.68096	9.23022	9.88907	5.03526	7.01940	68.77256	7.12747	6.81278	1137.95162	8.93584	35.14410	2.23034	20.89389	7.45466	5.66010		42.62833	8.54522
25.94241	7.44060	24.82993	8.37621	4.90355	42.24877	6.57276	10.55300	1122.67576	9.30193	46.59038	1.65517	136.51667	8.07110	7.13084	0.00000	35	7.26090
20.90439	5.12635	4.26645	8.51514	7.16220	40.58208	7.26335	6.97280	1106.94811	8.23352	58.37761	2.54661	-100.44843	9.95738	7.43727	1.00000	20.74122	6.68747
49.01023	5.84781	14.27306	9.69255	8.36728	54.35608	5.70550	10.84329	1095.43114	9.88464	10.58674	5.85867	53.47103	5.22982	6.86866	1.00000	54.48147	4.98370
48.90894	7.65290	28.93408	7.32574	8.33400	72.11662	9.11321	6.47908	1079.23096	8.19939	77.66976	5.12218	-34.88111	8.36725	7.91946	0.00000	-8.05389	7.70469
58.88889	7.14643	3.39228	7.25030	7.52255	62.70086	9.18669	8.45782	1144.37742	9.81314	35.16887	3.54459	-65.61427	6.91118	5.31017	1.00000	-27.4338	8.07615
29.23544	5.72550	13.29834	8.37055	10.69377	50.57917	6.08735	8.96661	1061.13012	8.44385	28.42875	42.35058	133.42825	7.03879	8.17257	1.00000	45.47885	5.91730
52.05148	8.13463	22.73267	9.44420	7.55470	63.55718	11.08217	5.34555	1140.86622	10.67606	23.89546	2.69264	-4.83076	4.81361	7.23103	0.00000	39.96348	9.24759
36.40339	9.85155	0.28377	7.41670	7.11489	59.91231	4.80448	6.50602	1141.11644	6.46622	59.86788	1.72326	42.54536	7.63234	7.11995	0.00000	-0.35817	5.83567
27.68244	5.98474	24.53622	8.89864	7.39055	60.10374	7.81432	4.56922	1093.39938	12.60481	16.52648	3.41926	-105.36369	7.42364	7.31622	0.00000	22.49396	6.11403
51.44144	10.03530	18.26797	5.47281	5.94656	51.08825	5.96898	9.37747	1114.79702	9.59672	61.23455	0.98203	-91.11667	5.14672	6.90906	0.00000	14.93333	8.65475
27.27341	5.86112	5.63232	8.37882	8.08491	52.40216	5.00973	6.94794	1065.74589	8.74588	41.59358	5.00690	115.70111	8.16121	7.58792	1.00000	37.73222	6.95904
58.01938	4.61461	18.89138	8.26992	8.60310	38.62324	8.97234	7.86921	1186.94039	7.84371	51.82901	7.21383	-47.1725	8.27364	7.61245	1.00000	-22.57306	5.91698
58.56803	8.92932	1.54274	10.47131	5.57148	54.79768	4.87870	7.32568	1113.10391	9.82111	36.50912	2.08044	44.53333	7.70235	8.12131	1.00000	-22.9	6.69408
59.32625	8.60046	14.10599	6.38789	8.74936	52.82955	6.09569	9.79328	1071.48510	8.76082	40.51961	6.81240	38.66667	7.37071	7.29709	0.00000	-6.25	6.53372
68.83525	5.81421	12.51862	7.29246	9.12070	41.08009	5.07950	8.80705	1053.64555	9.14205	44.42856	8.99150	86.68363	6.42275	6.74424	1.00000	23.49668	7.15632
59.27407	7.83842	26.14207	8.24956	6.90557	65.98292	8.91057	6.96425	1052.63011	7.89741	24.62896	2.02790	72.54566	6.74153	7.96934	1.00000	29.69221	6.76246
38.49170	8.02266	-7.88239	5.33446	6.69902	55.21747	8.72559	8.47382	1071.46165	11.04902	50.13224	2.42683	27.18052	6.86554	5.60516	1.00000	39.12074	9.25090
54.09048	7.58519	19.82644	8.64097	7.49772	60.29640	4.42694	7.04198	1070.40457	9.90859	19.74839	3.29453	-45.94722	6.87461	7.20301	1.00000	-21.42917	7.61886
24.19813	8.42013	20.68193	6.07085	5.71642	50.94499	8.55790	8.13017	1191.18465	9.44725	53.65200	1.47626	-116.37697	7.14637	8.27870	1.00000	33.72255	9.05217
75.85407	8.88340	12.71875	5.40483	7.73897	23.26221	8.84887	9.98408	1177.00488	9.07314	60.90146	3.02992	-77.37331	8.17568	8.44318		37.60876	9.37526
30.17357	5.76600	22.34871	9.10801	6.96193	73.18755	4.13642	9.41679	1150.46430	9.19577	46.82076	3.03104	77.23826	9.06127	8.30447	1.00000	11.50526	5.46899
24.94366	8.14880	10.21779	7.23438	6.43736	42.96563	4.35935	4.36643	1169.30720	10.81620	53.27078	2.18649	118.53333	7.04596	5.64002	0.00000	27.92333	4.83363
48.73816	9.67704	22.56900	8.30996	5.75996	59.64169	4.33744	6.23671	1117.89403	6.87814	42.35651	1.64856	118.9707	7.49819	8.88385	1.00000	-3.5403	5.13526
38.03789	8.24937	8.22379	6.15741	9.45976	44.41884	7.85718	7.85520	1141.85054	8.10592	35.08705	13.41343	-76.78319	7.14008	4.04424	1.00000	18.00747	9.96100
50.94555	9.08500	12.15113	8.46180	6.70197	53.47564	4.14380	6.71429	1055.58337	6.43527	38.97002	1.96391	51.0193	7.52275	7.45200	0.00000	35.6803	4.86145
67.90577			8.56108	8.16312	43.88495	5.91169	6.47212	1112.53112	8.66805	35.57320	4.36223	-71.8023	6.31853	6.41100	0.00000	42.58342	5.90540
48.44121	9.15611	11.52918	5.96070	6.30870	32.85674	8.69315	8.40254	1169.61631	8.43151	54.70030	2.05323	150.99292	8.95032	5.99432	1.00000	-33.75881	6.36863
64.44210	5.25410	20.27695	4.32037	6.88268	42.54040	8.15892	9.36086	1138.30419	8.28766	38.70446	2.50421	-87.71255	5.60150	6.49081	1.00000	41.84364	7.66997
47.03511	7.06834	5.27750	8.52206	6.05221	46.93747	8.61838	5.93366	1055.77600	7.37569	44.34036	2.03476	76.12647	7.29634	7.14029	1.00000	32.55531	8.83699
53.31908	11.36070	30.46069	10.12280	6.61620	53.54949	3.39225	6.15536	1150.82597	6.19729	43.74615	1.72958	-2.52398	6.98907	8.45210	0.00000	53.19146	5.26134
19.79960	7.93372	-1.65643	6.59098	7.60317	57.64804	8.03526	11.54123	1085.88049	9.61815	34.34887	3.41876	4.63031	5.62988	4.89324	1.00000	43.67681	6.60749
44.40695	7.73707	17.44730	7.77856	5.91794	75.12221	10.13443	5.56447	1156.00513	9.13741	51.65741	1.77421	98.6738	6.62634	7.11201	0.00000	3.7278	7.88053
50.37524	7.23778	23.82820	9.39398	7.44417	61.03000	3.02386	7.63108	1099.48265	7.32519	28.35537	3.02474	111.4834	7.15152	8.97724	0.00000	65.93381	3.76091
44.52394	9.06610	-0.34700	6.12427	7.43407	56.30349	6.41353	5.87679	1144.96436	6.38789	48.85976	3.28667	4.86667	7.46766	6.92545	1.00000	45.51667	9.29650
42.33359	8.18115	14.42939	5.27307	7.04219	87.20934	7.70030	9.20889	1161.43528	8.95976	54.13166	3.63873	-48.52333	8.78969	5.52259	1.00000	-0.71667	10.00043
41.96561	7.79252	8.27421	7.97064	8.15758	44.47517	6.44258	9.51066	1153.34833	10.14607	25.04951	4.61827	5.06258	8.01816	5.98777	0.00000	7.50251	6.60152
45.43822	9.01851	11.75179	6.80760	6.91268	45.14180	6.11306	8.82396	1148.04949	10.27790	6.74772	1.73223	37.55	4.58127	8.33538	0.00000	6.03333	7.96215
