latitude	NH3	PM2.5	CH4	NOx	warning	O3	C2H3NO5	H2CO	CO	PRES	CFCs	PM10	Pb	TEMP	PAHs	longitude	SO2
18.51957	9.06062	6.81674	7.86779	8.27236	1.00000	9.15353	0.05801	41.14881	9.62410	1124.87628	74.19125	4.45812	62.65056	14.59161	12.31838	73.85535	6.32455
41.91738	7.09401	9.38545	5.82840	6.76595	1.00000	6.64472	0.60191	59.95660	9.03011	1184.59847	50.40339	9.60080	51.56374	6.83753	6.66005	3.1631	9.19214
44.27804	9.13855	8.34225	8.21674	7.43239	0.00000	8.14493	2.77329	37.61715	6.86687	1073.37710	45.42581	11.23571	24.35106	8.28241	5.88337	-88.27205	8.36233
38.38479	9.03406	11.40148	7.68016	8.43680	0.00000	8.09076	2.34296	21.74363	9.06158	1169.68619	69.06886	11.03846	45.29791	-15.83194	5.42626	-0.76773	6.73104
3.7278	7.83437	8.15531	7.45427	8.10105	1.00000	8.56388	0.05592	32.81946	11.09726	1168.81362	25.61795	4.12341	65.87989	40.68626	8.49529	98.6738	7.63369
6.84019	7.93355	6.27670	6.72092	9.35399	1.00000	7.83329	0.09532	80.64022	9.22619	1084.47776	51.78547	6.82983	44.25861	26.30929	10.05511	79.87116	5.64179
6.45407	7.70600	6.71716	7.21189	7.82478	1.00000	7.56822	0.05152	51.51866	8.52363	1070.92242	37.96562	5.32911	34.54160	47.52841	11.57998	3.39467	4.78875
59.80917	9.82596	8.32320	5.00401	8.07890	1.00000	7.37341	1.40802	31.07554	11.24314	1086.06267	29.24429	10.52048	47.29053	6.40293	9.32825	30.38167	10.09187
41.57439	7.77566	9.08811	7.12920	9.69116	0.00000	8.70369	0.87406	39.13104	8.32234	1065.42046	15.13663	10.03566	32.71646	22.72313	5.11874	24.71204	8.45184
-37.32167	8.67410	10.66363	6.80633	10.07407	1.00000	6.71661	1.45286	58.56882	10.76698	1102.75746	51.43918	10.56211	51.05444	13.67478	9.36923	-59.13316	9.71034
37.16911	10.01906	6.05147	6.76790	7.61341	1.00000	8.53344	0.28299	44.50541	10.34094	1173.60518	56.02892	8.78697	53.71297	-18.25243	7.71969	10.03478	4.31796
23.73333	7.73567	7.00618	6.09215	8.94369	1.00000	7.97045	0.05100	48.43831	8.14646	1188.38938	51.72221	4.28024	49.79645	5.06886	12.86548	114.68333	6.03218
52.59319	8.19252	9.36294	6.33832	6.58921	1.00000	6.42416	1.44630	46.28054	9.47652	1103.08685	52.31092	10.54925	51.50837	14.31123	7.84634	13.32127	9.36925
6.9909	7.84157	10.22249	6.65879	7.78964	0.00000	8.86808	0.14865	47.70847	5.27599	1159.29930	50.02608	7.83408	52.93977	8.87628	7.34681	79.883	10.33040
65.93381	9.36210	7.82704	7.06999	7.07675	1.00000	7.02093	0.23267	49.23122	6.97080	1156.61480	63.38396	8.36764	50.41966	16.82055	4.51315	111.4834	8.77941
34.08565	8.21255	9.03579	7.79923	7.55434	0.00000	6.93749	0.70424	52.10391	6.37680	1077.54055	48.04436	9.75099	67.52757	7.07922	6.03414	74.80555	9.28975
59.80917	7.77357	8.39231	5.23578	8.37714	1.00000	5.77507	0.53215	64.95042	10.43575	1060.96567	63.65850	9.45193	72.01032	7.84513	7.58666	30.38167	9.75488
45.73333	8.43497	10.23040	5.61686	7.81560	0.00000	10.57273	0.46084	33.54904	7.55405	1073.93418	59.90193	9.33006	66.85137	6.30259	7.51600	4.91667	8.86889
23.07492	7.63014	5.96999	7.61993	8.81314	1.00000	7.30791	0.06459	31.89656	10.13548	1063.77335	50.00542	6.15233	59.40500	-5.03750	10.15707	88.28637	6.55856
45.43341	7.74811	7.21776	6.93830	8.59115	1.00000	8.10005	0.15317	27.48544	9.10685	1102.94255	58.62898	7.31937	63.63039	6.11017	10.27155	-73.86586	6.45796
34.06635	6.57309	8.92048	6.33480	9.36684	1.00000	8.28436	0.56310	42.50452	10.29758	1196.79390	50.76376	9.56511	43.42679	24.96775	6.06238	-84.67837	10.15265
32.50611	9.25187	6.64621	5.39820	8.89908	1.00000	6.90005	0.10665	48.74863	8.78311	1073.77522	32.52832	6.37241	53.03812	14.24673	8.34041	120.14278	5.62116
52.86147	8.40734	9.08572	10.32254	8.55134	0.00000	7.54800	1.10100	48.08052	6.95698	1120.92362	55.43055	10.23346	46.00619	2.81433	10.51977	9.5926	6.58398
36.53333	6.52060	8.93303	8.58413	8.25399	0.00000	9.66656	0.84756	49.56450	7.69589	1117.78674	43.37037	10.01946	65.16091	12.28031	9.34650	136.61667	5.28563
13.56667	7.22519	7.12407	5.78960	7.73327	0.00000	8.16058	0.19501	37.16027	5.20992	1081.35591	40.72180	8.36990	66.68403	12.62885	7.07497	-15.6	10.23796
34.81667	8.02414	8.98497	6.67139	9.00887	1.00000	5.98721	1.44695	50.80290	10.57816	1153.29633	63.90970	10.58723	60.13844	21.35014	7.13365	137.4	10.33505
36.06386	6.93865	10.81335	10.60346	8.91499	0.00000	8.64381	0.26708	15.96651	5.81919	1130.98874	34.01812	8.64386	51.83457	9.29858	9.46574	4.62744	8.31343
36.82167	9.11961	10.09297	6.87411	5.70266	0.00000	6.94025	2.56802	54.91306	7.08207	1107.09777	64.31179	11.16369	64.40781	17.08258	6.87962	128.63083	7.55497
50.88506	8.43967	10.45800	10.09784	8.24264	0.00000	9.45533	0.12019	56.02268	3.50927	1178.95312	25.86770	7.05798	81.80917	10.40651	10.07498	4.07601	7.88105
47.98372		7.61542	6.80988	8.70735	1.00000	9.66720	0.08015	46.60455	8.19220	1129.62596		6.96911	69.50483	8.37659	10.71646	10.18527	7.16985
-21.44345	7.17024		5.63308	8.32908	1.00000	10.02309	0.62538	68.99030	10.35882	1162.33516	55.09691	9.65620	82.00689	5.66769	9.58287	-65.71875	9.70654
43.67681	8.61740	10.03191	6.40134	8.45090	1.00000	8.97967	0.52052	43.64539	9.74335	1199.07055	49.26442	9.49217	38.61428	28.75609	7.34844	4.63031	9.51929
40.49748	8.68672	5.09633	6.43303	7.34694	1.00000	8.15912	0.60754	28.16556	7.29994	1195.15828	44.29271	9.63393	55.06407	-8.30664	10.62730	44.7662	6.17543
52.21099	8.25150	8.90041	5.99924	9.14911	1.00000	9.07489	0.81012	38.37149	10.50258	1193.88581	52.27244	9.95932	41.40374	21.58007	8.65452	7.02238	9.70413
-8.66667	10.01524	7.27457	7.41899	8.53424	1.00000	6.36228	0.24621	58.80990	7.73026	1122.37813	45.43457	8.50802	56.14480	19.25733	5.52787	-35.71667	8.80811
33.44872	9.56103	9.23400	10.44022	7.11256	0.00000	7.05347	0.41119	38.84295	6.78165	1123.05835	26.06369	9.19070	46.12451	2.43595	9.50472	-86.78777	7.30934
5.90702	7.16500	7.77458	7.41001	8.39925	1.00000	9.14053	0.04194	33.42916	8.83628	1063.26177	27.79399	4.94651		-6.38790	12.06443	116.10146	8.69809
-19.65	9.06613	7.99849	5.38123	9.24384	1.00000	10.44952	0.09485	64.33396	7.88796	1140.37896	53.35516	7.00399	58.20339	1.14592	6.02052	47.31667	8.66471
48.07667	8.08922	8.98702	7.63905	8.58068	1.00000	8.79395	0.08884	51.39877	12.63774	1154.50397	30.78174	3.15018	64.15150	14.14042	6.65872	8.64409	7.97181
64.5635	6.78099	12.18381	9.14346	7.99710	1.00000	10.04013	2.13790	35.59023	10.78131	1187.59783	51.00018	10.95064	37.03124	9.98195	8.21170	39.8302	9.31561
37.65181	8.62454	10.56026	8.52194	8.10398	0.00000	6.06330	0.99238	38.95441	7.20728	1170.07588	50.45213	10.15633	29.06525	13.17338	9.17563	120.33063	5.94549
53.19146	11.54704	9.59473	6.03997	6.73629	1.00000	8.40795	0.17742	31.91837	9.08980	1088.02931	46.12177	8.02897	54.88399	29.08528	4.83547	-2.52398	9.17960
-3.5403	8.88393	9.58392	7.09819	8.91741	0.00000	6.58976	0.55429	54.65194	6.64935	1129.17657	44.46955	9.54855	59.86198	22.22166	6.51398	118.9707	8.97492
37.51803	7.31305	9.00470	8.15180	8.49709	0.00000	7.65103	0.50906	49.92879	6.69564	1148.37191	65.31316	9.43389	69.98758	9.22098	5.87590	15.00913	9.69873
41.77583	5.66909	5.44092	6.76421	8.76244	1.00000	8.82958	0.28410	61.94667	7.48254	1118.35237	54.55189	8.53097	63.10297	6.05523	10.90234	140.73667	4.72796
51.24197	7.82619	7.14188	5.04721	8.60080	1.00000	7.70947	0.25854	30.76904	7.73576	1142.86488	33.07880	8.72081	30.71895	19.82604	7.53589	4.82313	6.65487
36.92574	9.35838	7.91585	7.02915	7.17001	1.00000	8.12315	0.71555	55.40864	11.02306	1176.85986	38.11782	9.84449	55.64422	5.01862	7.15774	14.72443	9.58897
13.56667	8.40865	9.12213	6.29636	9.00168	0.00000	6.18210	6.66552	62.04243	9.31686	1108.72722	33.30173	12.11585	40.44422	4.08400	7.17142	-15.6	7.04041
33.42585	8.83320	10.47458	9.80307	7.94644	0.00000	7.71506	0.23083	57.46860	5.66995	1178.75406	50.49499	8.31430	49.35647	4.91900	9.17151	-6.00137	8.38579
40.53123	8.82617	6.44779	9.20008	7.68381	0.00000	8.04143	0.27010	46.98241	6.98221	1114.57403	68.59542	8.63686	65.52384	3.70035	9.33276	17.58522	6.72597
30.46907	7.68031	7.76047	5.21072	9.45118	1.00000	9.07365	0.06528	54.11798	8.98901	1140.92500	69.75129	6.98741	48.49063	27.00259	7.59547	70.96699	6.56140
18.42745	8.82699	9.70205	9.22231	7.46590	1.00000	7.83231	0.47056	26.46262	6.66410	1063.72590	55.70909	9.38289	58.17734	10.78287	3.75829	-67.15407	8.46776
8.43333	8.65244	7.20208	4.56334	8.10618	1.00000	8.66952	0.43353	36.30542	11.19598	1150.51733	55.42627	9.25040	53.64695	36.30994	8.85381	99.96667	10.30319
49.97704	8.53895	5.24376	4.43307	7.87729	1.00000	9.83985	0.38655	42.26311	7.89569	1117.13611	38.95467	9.17553	47.60013	25.42771	9.01541	9.15214	5.54847
40.92298	7.45002	8.42839	11.28595	9.01429	0.00000	7.41268	1.00265	47.99422	8.67960	1052.84555	28.38359	10.17756	43.18524	21.91039	8.84128	14.30935	7.25534
36.92574	7.66947	9.96859	9.52758	8.29030	0.00000	8.43034	0.61102	12.30750	7.51632	1143.73573	32.41956		52.13274	-1.56515	7.93709	14.72443	5.67952
-21.44236	8.68530	10.07093	8.97213	5.48890	0.00000	8.29637	2.50296	47.89233	6.68188	1185.05901	48.29990	11.12597	42.13172	23.55905	11.22641	27.46153	6.63456
6.9909	8.64860	10.24819	8.22026	9.01876	0.00000	8.37919	0.52358	31.56666	4.08898	1143.51205	38.88020	9.45851	57.41327	33.06737	10.68959	79.883	5.51434
35.815	6.76017	8.48721	9.00893	7.05263	1.00000	8.52944	0.95373	42.33549	10.37446	1090.63743	67.91290	10.15493	47.92260	13.87477	7.39375	139.6853	9.28063
48.8765	9.78409	8.95023	9.86635	8.82331	0.00000	9.81618	4.18989	82.66671	10.18070	1076.45683	47.88139	11.65309	59.84484	19.43352	9.19643	2.18967	5.65645
38.38479	6.81677	9.36469	5.64785	6.84196	1.00000	8.67372	0.58577	39.46013	10.44779	1084.70506	54.39307	9.62455	47.63441	20.07195	8.76941	-0.76773	9.71056
48.86667	7.24928	12.41424	10.54244	8.84487	0.00000	7.40589	0.39033	50.85973	7.21098	1073.90849	44.01821	9.17157	22.80841	16.33361	3.37505	2.08333	8.21541
-33.38056	8.51449	9.10814	6.53658	7.21615	1.00000	8.18076	0.46287	37.72868	7.67798	1141.85481	45.86088	9.38653	42.04780	7.30667	6.87530	-56.52361	8.13391
57.97472	7.78851		8.94913	8.50670	0.00000	9.35318	2.98136	60.69483	8.64264	1106.94885	55.46154	11.29766	70.78377	13.63738	9.24231	33.2525	5.60575
51.26	8.73942	10.12574	5.18697	8.38659	1.00000	9.58215	0.41451	66.81993	8.91621	1112.55900	60.45323	9.19560	53.37180	14.25237	7.78320	-2.1875	9.92635
41.8542	9.08349	5.55312	7.48538	7.03014	1.00000	6.67370	0.54511	43.45995	7.47470	1065.33680	65.17807	9.51810	46.00623	32.49984	10.79353	-87.66561	7.77914
34.65918	6.83360	6.85412	5.69651	8.52355	1.00000	8.33211	0.13231	65.47175	7.12699	1074.45287	44.52085	7.36559	45.25643	27.38832	11.39567	109.22921	5.36020
5.90702	8.56023	9.22252	4.48414	7.95952	1.00000	8.01970	0.55126	48.71840	10.64908	1195.56259	51.28786	9.48981	10.86492	3.97625	9.69045	116.10146	9.21847
41.84364	9.17629	10.62099	7.36306	8.00637	0.00000	8.47038	0.81083	56.00003	9.04671	1119.87631	32.01312	9.92781	56.72145	1.97117	4.89550	-87.71255	8.14945
-8.76194	8.57733	10.73455	10.29316	5.96617	0.00000	7.37929	0.13862	57.42965	4.49204	1146.03627	48.74195	7.91461	65.02966	10.91615	9.53790	-63.90389	8.22515
35.82756	9.25717	9.57647	6.48303	7.08471	0.00000	9.07424	0.37280	30.66345	6.12967	1061.57600	43.09696	9.02520	62.43691	5.69583	6.90576	137.95378	9.21252
5.27247	6.57917	9.77372	7.48084	7.77199	0.00000	8.14337	0.08002	22.60625	3.43531	1116.55921	62.46833	6.67401	36.36313	-6.49245	9.70586	-3.59625	5.88060
50.11861	7.69967	11.49005	10.13597	8.10471	1.00000	8.31465	1.35133	50.25391	10.14347	1169.00287	66.50543	10.49585	65.82052	4.25266	5.19807	-5.53715	8.87873
51.26	6.88909	7.78616	9.05805	6.80309	0.00000	8.55993	1.57283	32.86470	6.87622	1128.79499	37.46419	10.64767	74.71858	-2.58036	11.74413	-2.1875	6.50416
55.75556	6.19649	9.62612	10.84015	8.06447	0.00000	8.82085	0.20086	63.50836	6.85073	1050.80159	33.25987	8.32363	64.41201	20.88184	7.89525	60.70278	7.12876
40.49748	8.43046	6.24320	6.95871	9.54919	1.00000	9.03889	0.11780	50.04936	8.70173	1087.77918	29.13780	7.18253	71.20188	28.19785	11.76494	44.7662	4.69223
28.90054	8.35186	9.88862	7.80183		0.00000	8.51556	1.55875	30.16563	7.04909	1168.81398	57.84968	10.62838	48.80991	3.80997	6.51248	-81.26367	8.36874
51.40148	7.91234	8.94455	8.80539	7.07922	1.00000	7.72329	0.41048	70.98775	8.96677	1160.43176	37.52538	9.19732	32.26114	12.05560	4.78514	-1.32471	9.26554
35.82756	9.77156	5.63955	5.17628	8.66125	1.00000	6.74190	0.33591	40.13328	7.25243	1129.98174	52.28215	8.93906	54.22683	-3.09103	8.82299	137.95378	8.55697
48.77644	9.55622	9.21265	4.77587	8.58782	1.00000	6.80825	0.39558	36.88401	12.43626	1119.27580	67.11568	9.21078	26.18398	14.97715	7.92746	2.29026	10.57835
45.78071	8.00804	9.57569	7.34769		1.00000	8.93529	0.68947	48.43496	8.24294	1093.68102	27.61593	9.81435	49.45584	17.51427	6.34914	12.84052	8.75506
40.65538	6.96962	10.10123	10.59348	8.38341	0.00000	10.22265	0.62059	46.45347	8.17312	1088.46613	34.60939	9.68355	43.62752	4.67183	8.12309	-74.38987	7.53967
49.41029	7.26748	11.14990	6.86486	7.03127	0.00000	8.58938	1.30171	29.14917	9.05444	1130.31021	31.12029	10.45607	44.69606	22.21504	6.02294	38.15035	7.29511
38.37255	6.46782	10.00027	7.92718	7.42421	0.00000	7.71200	0.23773	55.01210	7.66715	1181.05886	64.11698	8.45776	39.08741	6.37702	4.68920	34.02537	9.01506
38.58894	9.41246	8.71187	7.70199	8.07393	0.00000	9.70817	0.44578	40.05128	6.73249	1052.38834	56.22702	9.36660	51.26398	4.38197	9.74240	-89.99038	5.80795
-2.90055	9.21334	10.11755	8.47969	9.71044	0.00000	7.49463	5.98812	27.49391	9.57014	1171.53703	35.35133	12.01345	66.37988	15.40798	10.15871	-79.00453	5.77965
6.46346	8.67682	8.28705	6.26529	8.31961	0.00000	9.28973	0.91202	45.85776	7.87527	1167.13631	56.05039	10.08050	62.40044	8.02986	6.46333	-2.31938	8.94681
14.8361	7.87712	11.05307	7.56545	6.68689	1.00000	8.95613	0.89431	56.37292	7.85626	1076.69983	66.94753	10.01004	26.97652	23.56535	4.97501	120.97844	9.75513
53.93361	7.90057	10.99116	7.99362	7.16511	1.00000	6.61009	2.24380	29.82266	8.39447	1074.20904	44.96707	11.03364	56.41890	11.75696	6.13418	37.92792	9.89701
53.83333	9.33334	10.91501	5.36632	8.06958	0.00000	10.43083	0.20020	64.33899	8.29913	1185.46599	45.24661	8.29285	57.10210	12.70197	7.32698	-2.98333	9.45248
44.73941	8.24663	9.75503	7.61759	7.06134	0.00000	8.15315	1.47767	57.15735	8.01557	1057.34847	66.31646	10.57084	63.54989	14.25787	5.79957	-93.12577	8.38433
22.19303	6.23222	9.57670	9.32569	6.93819	0.00000	8.51748	0.18656	54.77220	5.34210	1073.98270	66.44060	8.05586	47.41815	15.39416	8.07434	88.18466	6.00296
43.71032	5.88557	8.98558	5.10672	8.33224	0.00000	8.04409	0.11946	56.04791	5.98872	1117.80348	30.08309	7.41102	40.78194	5.07104	6.62729	-1.05366	9.69922
-27.76952	8.89466	9.55550	10.48862	10.13648	0.00000	9.55000	0.88282	61.16312	6.18911	1138.40693	59.00712	10.03955	60.54074	14.10896	10.35128	30.79165	7.67517
35.64889		7.30226	11.30725	9.58212	0.00000	7.07818	0.12028	66.44981	6.06309	1158.13641	77.51707	7.55333	47.37064	38.09264	8.87748	117.27583	7.69461
-36.9256	7.64703	6.45665	9.23790	7.97995	1.00000	6.13984	0.04037	49.77755	11.72358	1173.05051	22.51965	5.84725	48.24332	21.75015	9.35401	-73.02841	8.43199
52.86147	8.46498	9.97502	5.38825	7.78724	0.00000	8.90553	0.50774	25.74467	7.21075	1193.22107	37.52673	9.46560	36.98988	14.70140	7.72981	9.5926	8.50281
17.94979	7.97403	10.85074	5.87634	9.63298	0.00000	7.80224	0.08974	38.19958	3.18942	1102.07266	50.28182	4.22593	30.92009	1.41604	6.59666	-94.91386	11.99275
55.8736	7.97192	7.92564	10.42519	8.92210	0.00000	5.46948	0.10316	57.11046	6.00118	1195.91634	63.67516	7.24114	58.81618	8.73701	8.99301	85.4265	8.86001
26.32293	7.27437	9.50516	6.84394	7.91605	1.00000	7.02101	0.16607	63.26572	7.18029	1191.78516	53.22635	7.85321	40.45686	3.08859	5.53186	91.00632	8.35768
13.56667	7.88615	8.97768	6.73408	7.82823	1.00000	8.73454	0.04608	43.46461	9.78288	1086.61309	49.30046	5.15485	72.30808	12.95029	8.57963	-15.6	6.38036
40.37528	8.86583	8.72512	6.90045	5.96843	1.00000	7.12159	0.04468	43.25253	10.41418	1164.45176	43.54320	5.89874	44.31222	8.11637	8.00643	28.88222	5.99904
29.21399	9.50970	8.97613	6.38244	7.47090	1.00000	7.76825	0.52927	54.93743	9.90052	1176.74842	82.13744	9.51225	50.24781	-0.89739	8.93524	78.95693	8.78763
51.95838	7.79483	9.50177	9.46274	6.87725	0.00000	6.66461	1.22903	36.73756		1179.98311	50.20273	10.40729	36.21359	34.28705	10.19821	4.47124	6.58682
40.65538	7.55023	9.07670	3.53187	6.27022	0.00000	8.43828	0.07599	51.46490	4.72511	1151.44186	54.31346	6.24002	55.91253	26.88347	7.64656	-74.38987	9.98617
42.93369	7.78078	9.81135	7.43395	8.16214	1.00000	7.71895	0.19921	46.67986	9.03727	1164.88103	42.84003	8.35797	48.94829	23.43605	4.75886	-72.27814	9.17911
53.14657	8.05152	9.34429	8.19856	5.84107	1.00000	9.49897	0.07210	35.99070	9.49169	1137.83983	60.77505	4.71699	55.73764	15.64023	10.23609	140.72287	8.27883
36.53333	8.25752	6.54365	7.50902		1.00000	8.92710	0.50746	46.69008	6.05740	1085.94133	41.15765	9.45193	48.70176	18.91995	12.77725	136.61667	10.05407
0.46005	8.06440	9.21780	5.02779	8.88769	0.00000	6.12936	0.68668	38.04198	4.47923	1068.56757	49.72891	9.74357	66.67610	17.03902	9.24737	34.11169	9.15383
61.78491	8.13876	9.50694	4.73333	8.28158	1.00000	9.25167	0.28587	27.63081	11.58065	1167.49593	35.23681	8.70463	58.84197	9.08728	7.99979	34.34691	10.03232
40.92298	7.34203	10.63078	6.90252	7.72762	1.00000	8.90022	0.14524	47.01353	6.97090	1159.08866	76.27075	7.95204	46.26236	16.08579	5.11896	14.30935	8.10741
45.51667	8.56948	7.82479	6.86995	7.90583	0.00000	7.70584	0.98217	57.90363	5.38717	1078.58454	55.53641	10.11243	57.21371	38.38105	7.40483	4.86667	
40.72586	9.80858	9.91356	11.03859	7.99501	0.00000	9.14854	0.10457	43.48211	5.94992	1130.44863	46.19927	7.13364	51.48354	10.46359	8.43800	8.55552	8.95342
43.41949	9.63693	7.49859	5.75681	7.86925	1.00000	9.10472	0.10170	60.15031	10.68533	1107.66278	12.25786	7.06196	49.32780	5.94598	6.24886	77.0202	6.97704
6.46838	9.15401	7.53358	5.42754	7.11136	1.00000	8.93043	0.36852	33.32001	10.08246	1087.11775	94.16350	9.03562	59.99201	4.87532	7.79838	-73.26022	8.92544
49.41029	8.19129	7.10943	7.29936	7.36596	1.00000	8.03683	0.06875	42.11423	9.42444	1060.54929	40.28526	5.77749	67.68521	20.33850	10.26672	38.15035	6.63145
33.92866	7.70507	6.16947	6.24435	7.19421	0.00000	7.31142	0.14345	34.55434	8.67221	1095.63391	53.38305	7.51345	52.70213	12.11354	9.44089	-6.90656	9.30905
37.05944	9.70943	9.81839	7.81637	7.69854	1.00000	8.87304	0.61634	68.95839	8.98674	1103.08999	57.55649	9.64926	56.27799	10.27455	6.43738	37.3825	8.89270
53.78333	7.59647	5.41947	6.02878	7.43427	1.00000	6.19133	0.17932	29.06679	9.57417	1176.20387	41.25736	8.13318	49.62950	6.35762	7.52245	-1.06667	6.10987
16.0438	8.92288	9.91906	8.32892	8.37113		7.92550	0.10144	35.53714	5.76552	1168.53539	34.67032	7.43081	95.94336	15.90555	6.46659	120.4861	6.01125
-6.25	9.63398	8.79506	8.25046	6.90907	0.00000	8.09659	0.65372	24.68716	6.21187	1068.73793	50.28842	9.72078	51.16765	5.22675	6.51951	38.66667	10.23124
48.90472	5.85843	11.10614	5.23293	7.76767	1.00000	6.53917	0.11001	27.89827	8.64376	1146.79614	58.39576	7.26697	60.99689	20.12633	7.62115	2.2469	7.86692
7.62789	7.40378	10.65725	8.88292	8.64491	1.00000	10.80216	0.76484	36.17396	7.50548	1113.69886	54.43996	9.86452	38.42199	23.90050	4.94722	4.74161	8.45591
49.88307	8.72206	6.69508	5.88730	9.26159		8.96791	0.08534	61.20796	9.64893	1050.19679	43.94142	7.04869	44.41930	27.30622	7.62502	-119.48568	5.28592
41.85059	9.20708	9.57894	10.43054	6.48683	0.00000	8.05017	3.77315	45.61072	6.02303	1149.04423	69.42502	11.54178	53.80462	19.03420	10.57187	-87.882	6.65169
48.73218	8.54746	5.15786	3.93965	10.06847	1.00000	8.17348	2.29034	20.38378	5.67643	1079.22382	42.43448	11.03221	54.03925	17.16665	9.18052	11.18709	6.43696
-2.90055	8.54097	5.45767	4.39979	8.07388	1.00000	7.57543	0.69916	55.26009	8.51389	1054.65487	53.04586	9.79490	51.62542	28.47097	6.00463	-79.00453	4.82367
50.71229	9.11598	7.47152	6.44914	8.26163	1.00000	6.61614		46.78799	11.75823	1140.67962	58.72751	10.56119	43.49818	27.06142	6.32377	4.52529	10.94451
31.12406	7.81100	8.83242	7.98628	8.97727	1.00000	7.68242	0.54463	55.83210	9.39260	1054.99604	42.97719	9.49173	63.73831	8.83335	5.16678	-97.90308	9.69777
33.4425	8.94888	8.66139	9.59949	5.86801	0.00000	10.30621	0.08106	68.19555	3.91677	1153.63605	48.84136	6.75423	55.28522	18.59255	8.91662	129.96972	7.38616
38.54491	7.44740	8.46531	7.79198	7.21966	0.00000	7.30779	0.15818	52.03812	5.63500	1085.37645	36.63368	7.97020	72.15409	5.80004	5.97305	-121.74052	11.33045
41.8542	7.31777	10.61299	8.92888	8.79577	0.00000	7.26221	6.06479	33.09217	10.35765	1143.05623	59.29312	12.02196	78.24815	21.14302	4.83438	-87.66561	7.23905
51.67822	8.65533	6.71705	7.03844	8.33217	1.00000	8.41743	0.22379	37.09687	10.06077	1167.24009	48.94736	8.40917	47.11511	12.39310	6.17259	33.9162	7.00409
52.41667	8.68563	7.04817	4.19697	8.32588	1.00000	8.47202	0.42733	52.28137	9.84804	1163.49801	71.53466	9.20107	39.80094	4.97656	8.17052	0.75	9.92180
54.39304	9.05708	10.08484	7.82273	7.41172	0.00000	5.38366	3.86275	53.65709	6.99836	1068.75091	47.03525	11.56568	43.31272	12.44273	12.41270	53.26023	6.55999
27.55898	9.72261	9.89561	5.07495	10.56811	1.00000	8.33671	0.38165	48.70357	11.19479	1193.63639	62.41651	9.12104		5.10321	7.72936	68.21204	10.68822
6.03333	8.68450	8.81065	7.25153	8.96924	1.00000	7.53206	1.34659	42.95907	9.73189	1078.61647	48.81653	10.47971	78.32137	19.49513	8.77412	37.55	9.88097
-28.81833	7.92819	9.27137	13.16238	8.68015	0.00000	8.62316	0.30398	33.56170	8.10355	1150.90004	49.32923	8.80991	69.30796	16.28271	8.52031	-52.51028	9.61535
39.78504	7.65387	4.62645	4.72024	7.57431	1.00000	8.07163	0.37221	34.95321	7.82133	1193.43813	55.20879	9.22491	62.48853	23.30124	9.10047	-85.76942	4.50896
25.49043	8.50948	6.15243	8.50324	7.50257	0.00000	7.15620	1.64347	65.30716	7.27040	1198.46570	40.11969	10.68541	56.28500	9.77372	10.60382	85.94001	6.54260
31.12406	7.00486	5.71105	6.79319	9.25558	1.00000	7.78916	0.08577	12.03118	7.71386	1163.94726	29.53410	6.29243	61.73885	13.43464	11.21821	-97.90308	5.28809
35.30889	7.67775	9.85617	10.32365	7.64924	0.00000	9.01822	0.65206	65.15610	8.71334	1061.46714	38.80849	9.67482	37.73665	13.31177	8.47598	139.55028	7.67464
36.06386	8.80185	12.16176	8.00117	8.17547	1.00000	5.47388	0.71384	60.44214	8.98291	1176.46735	31.66567	9.80275	45.38036	42.92739	8.41653	4.62744	8.73084
