PAHs	Pb	PM10	O3	C2H3NO5	TEMP	H2CO	PRES	CH4	CFCs	SO2	warning	latitude	CO	PM2.5	NOx	NH3	longitude
9.78416	11.36044	7.27386	7.68751	3.25550	41.23185	58.54011	1161.59714	7.02178	76.24418	7.91447	0.00000	35.48199	6.47475	6.82698	6.26503	6.21810	137.02166
7.85625	16.25618	7.23826	9.18557	3.78149	16.24834	50.60266	1165.04756	6.17135	75.20034		1.00000	44.75874	10.56573	7.45501	8.24171	9.20853	19.21437
7.90577	47.15259	7.58084	4.21625	3.80196	10.17422	40.67520	1172.24489	7.42441	69.76977	8.00809	0.00000	40.70995	10.55542	7.40709	7.89888	10.58084	0.57856
5.17665	56.73057	5.86027	10.86286	2.20310	18.88158	48.90002	1068.07009	6.86294	73.31124	8.87868	0.00000	-19.72806	7.97758	9.03888	6.29724	7.64866	-50.19556
9.14391	25.95801	9.48666	8.32397	14.62063	32.01835	28.27691	1075.40644	8.48505	73.55349	7.66594	0.00000	32.42067	8.79120	5.80229	7.15215	5.70535	-104.22884
8.78706	41.77488	7.80231	6.96586	3.68435	3.96208	24.52894	1162.46255	6.45835	75.68209	8.45650	1.00000	-20.87306	8.84035	8.81334	9.07140	7.57223	-48.29694
10.83893	48.83729	7.36013	5.23151	3.44673	19.74428	38.29688	1057.80430	6.75812	68.09160	7.09599	1.00000	48.90982	8.29213	6.26921	6.72433	7.74648	2.45012
5.76990	41.52445	8.12782	5.00630	5.95540	22.39543	71.29894	1101.93671	6.08847	73.94119	7.39819	1.00000	53.6052	7.71205	3.90021	9.67234	3.85805	10.03988
5.57285	30.61384	7.89223	10.95241	4.61557	5.76594	45.11867	1164.20459	5.20210	71.72809	7.08113	0.00000	20.22816	7.43754	9.33111	3.71860	9.40747	-103.5687
11.40437	50.82212	9.18731	10.61725	12.34888	15.31822	30.93737	1096.31111	7.03601	60.17710	5.19213	1.00000	34.25807	6.93943	7.99749	4.55292	3.98805	-88.70464
10.57197	43.57289	6.62638	6.96319	1.53111	7.04578	36.77630	1086.19039	7.92904	71.57645	8.37798	1.00000	20.88098	7.64897	5.26040	7.79333	5.83162	75.11937
8.24017	31.45639	7.61149	8.79761	3.56324	-0.68203	49.69741	1078.21489	5.94986	64.94156	5.69489	1.00000	22.19303	8.29108	9.41255	8.77284	7.83769	88.18466
8.39815	55.25221	8.50561	9.26349	7.50023	-0.89206	74.39594	1119.96762	8.22958	74.22225	8.12737	0.00000	59.33333	8.62824	10.17420	4.17407	9.02960	18.28333
9.59672	50.07292	8.87088	8.95923	9.90714	19.30854	65.92889	1114.88532	10.46332	71.59571	6.94089	0.00000	43.62558	6.39783	7.28347	6.45487	7.83993	13.39954
8.68350	51.01468	8.69709	10.05230	8.50323	34.66076	32.78757	1097.72294	7.93253	63.44591	5.45147	1.00000	29.21399	8.77049	8.60580	7.08899	3.99018	78.95693
6.94603	41.59174	6.64925	9.46188	2.57496	19.67521	22.80575	1153.69431	7.61925	75.62620	7.27237	0.00000	9.91861	8.48848	9.27511	6.52247	8.05765	-68.30472
7.66713	45.52671	6.45134	8.62426	1.69249	19.57665	59.93821	1051.99265	7.97375	58.99474	6.97588	0.00000	45.99194	4.21816	6.16131	6.66442	4.20987	29.41824
8.25044	32.86518	8.63237	4.91772	7.43327	18.72209	59.40134	1166.36870	7.69726	73.23395	7.15576	1.00000	-22.9	8.45507	5.61898	8.77257	6.25342	44.53333
6.78555	33.77383	6.43489	6.69766	0.82311	22.17565	53.05141	1133.07601	7.08673	72.12073	9.72759	1.00000	39.45621	10.45870	7.20874	10.11148	5.01878	-77.96389
4.80746	41.23784	9.85102	5.73470	22.13615	25.02178	54.74842	1168.24486	7.41230	69.80018	7.84801	0.00000	40.72586	10.86787	7.40306	7.99192	9.61881	8.55552
8.96973	54.59387	7.37907	5.75672	3.37511	20.31567	42.41077	1054.01179	9.22793	69.13457	8.04732	1.00000	2.2139	9.97848	5.36783	8.44356	5.64156	102.3278
7.62504	32.26530	7.74012	9.15604	4.06192	21.88423	46.10090	1137.40058	6.74087	68.76777	8.12524	0.00000	19.04222	8.46545	10.66675	3.84160	7.56478	-98.11889
9.19356	38.84133	9.12274	6.56654	11.76164	10.90151	45.41570	1163.56423	7.09097	58.84403	7.71684	0.00000	34.77453	5.57783	6.71064	7.19672	3.06044	-96.67834
5.95619	40.58583	8.09014	11.18727	4.56673	18.79551	60.75288	1167.06236	6.35953	67.96981	7.55108	0.00000	51.04962	8.21627	9.98427	4.59962	8.34403	12.1369
8.67710	45.66172	8.67249	8.32860	7.30159	35.97814	31.70790	1086.20064	7.24714	60.44185	7.82547	0.00000	43.83125	8.48305	4.45472	5.74277	5.32910	5.03586
6.83114	54.05847	7.11530	9.66551	2.68471	2.80697	32.94473	1174.81657	8.98622	77.61832	7.54118	0.00000	25.80565	4.14873	7.05005	8.55900	4.33534	68.49143
8.61775	28.65954	7.51935	3.96216	3.32817	-3.69383	44.54881	1166.83433	7.47552	66.25898	7.23754	1.00000	-28.44917	7.81578	6.63172	6.47902	6.24479	-52.2
8.59804	49.82026	6.47013	6.70937	1.51820	22.96715	46.65067	1143.10979	7.98896	75.40230	7.04229	1.00000	43.32393	11.42876	7.13180	10.53552	5.58408	5.4584
6.98474	54.57979	6.08508	5.44535	1.80953	22.05294	37.84292	1155.62352	7.77667	79.21441	9.02356	1.00000	45.75279	9.40581	5.21422	8.98118	4.61976	130.57211
9.39388	34.79025	7.62974	6.23146	3.61818	12.70058	62.71488	1183.83043	6.84185	66.32723	8.36215	1.00000	39.32288	7.79699	4.64759	8.10388	5.25726	-76.72803
9.90466	41.15933	7.29961	8.08093	3.61282	12.46320	50.47187	1165.86322	10.85131	56.98651	8.69025	0.00000	33.7207	6.83669	6.83420	6.05618	7.19105	-116.21677
9.88525	51.52371	9.00393	6.50989	9.80010	2.40967	52.85925	1150.24979	6.53608	71.61145	7.84881	1.00000	-27.50578	9.26322	6.38924	9.22346	7.06625	153.10236
5.36675	33.01582	7.17417	7.55443	2.27046	-5.66147	41.13414	1191.65125	8.43856	68.95309	6.99602	0.00000	36.91023	9.37628	7.99448	5.73546	9.87408	-121.75689
8.78061	23.55852	7.52236	8.58050	4.01198	14.17711	39.17613	1199.43383	9.47630	64.93341	7.20112	1.00000	35.815	7.96201	7.30045	9.61253	7.88092	139.6853
9.69538	48.49764	5.66399	9.29295	0.91234	1.95238	60.36713	1059.24445	7.70057	77.18581	8.05509	0.00000	47.92526	5.41995	7.11097	4.56583	8.68056	-97.03285
4.80490	44.31480	7.59050	13.16097	4.60932	11.36369	38.35237	1059.88991	7.25668	71.45786	8.09466	0.00000	15.73628	8.69719	10.75189	3.98635	7.77694	75.96976
6.72167	55.97954	7.84839	7.61759	4.36862	16.83877	38.97021	1149.28264	7.83231	56.60599	8.30681	0.00000	2.2139	9.37063	8.59122	10.06441	6.41354	102.3278
9.60823	48.77091	6.98927	6.79665	3.20939	8.34879	55.48232	1054.24703	8.31366	63.45233	6.71631	1.00000	10.98778	8.51804	6.26589	8.64062	7.24853	-74.95472
9.43409	37.88532	5.56618	10.45886	2.18887	12.70966	66.91962	1150.50294	6.42246	73.64474	6.43783	1.00000	45.75279	10.47941	10.73499	9.28225	2.11786	130.57211
7.36396	44.45990	8.51412	4.92517	6.02599	21.03788	50.78330	1112.25681	6.89563	67.09116	9.54425	1.00000	-22.92306		6.14083	9.52002	5.83559	-53.13722
8.66164	40.46422	7.43468	7.70187	4.20731	4.93041	25.48436	1091.82184	8.07481	78.80073	7.08259	1.00000	54.58048	3.39252	5.64970	4.23623	5.32588	16.86194
6.54047	41.03666	6.92822	8.63873	3.26369	3.25579	27.13972	1152.86866	8.37963	64.88975	8.25692	1.00000	6.46346	10.12953	8.86709	10.29945	6.46626	-2.31938
7.09278	35.45283	7.06939	3.91385	3.72844	4.94062	35.45653	1055.40004	8.43230	80.20231	7.03273	1.00000	36.53333	9.20099	3.85339	10.84573	3.87366	136.61667
9.14185	15.04268	6.80943	8.74709	2.45940	14.33060	61.80174	1174.87015	8.71939	62.51748	7.29235	1.00000	19.30157	9.09185	9.66682	9.43186	5.41832	72.85107
6.58244	57.29586	9.05054	9.03217	10.37007	26.15659	38.21962	1050.11510	7.10559	61.04838	6.77254	0.00000	35.21222	7.49690	8.71226	5.75934	8.83404	2.31889
4.87494	22.02325	6.82277	8.70343	3.19776	5.46551	11.02206	1193.69852	7.54545	62.82011	7.82410	0.00000	45.47885	10.44214	7.84864	7.95749	8.83547	133.42825
9.42499	54.94072	8.19766	10.33573	5.23978	16.91195	63.03268	1065.74987	7.08059	53.60995	7.70503	1.00000	-10.90889	9.46796	10.30225	7.51037	1.53853	-37.03861
8.67146	34.90514	7.70608	8.80804	4.64711	34.29819	56.88992	1168.70412	7.33199	69.67619	6.82227	0.00000	27.0174	6.01473	6.92520	6.87586	5.50146	49.62251
10.85011	50.22732	7.94787	9.59381	4.81422	28.52139	23.48517	1138.60900	7.37525	73.04275	7.38517	1.00000	27.0174	7.09360	8.18949	5.30669	4.58786	49.62251
5.47107	20.59461	7.95837	5.40962	4.13348	9.26522	35.68589	1172.45223	8.46127	71.15249	8.71341	1.00000	50.72043	8.04304	5.23123	10.06495	5.05820	11.34046
9.45125	51.98098	8.42649	6.21879	5.58174	17.15244	35.08316	1105.54844	7.23252	82.76735	4.88607	1.00000	40.72586	10.43856	8.51513	7.94542	7.47207	8.55552
6.71980	47.32284	6.99444	8.68528	3.23435	21.71639	39.53817	1156.40943	7.93855	69.40308	7.10801	0.00000	58.23583	9.67176	9.30210	5.78109	8.85516	92.48278
8.54646	43.85416	8.58559	5.94533	7.92075	4.76630	62.51392	1075.64223	7.78195	71.45056	7.62907	1.00000	53.69786	9.14302	6.76658	8.18385	6.88300	-2.68758
8.26987	36.42128	6.59911	6.44918	2.17831	7.00955	78.46299	1103.88079	6.18979	78.99744	8.17953	1.00000	45.51667	8.82579	6.17713	9.54488	5.75650	4.86667
10.61276	35.37278	7.69167	7.50387	3.39141	18.24632	51.33451	1184.92094	8.25674	70.15764	7.10575	1.00000	30.35028	10.05540	7.94564	9.13143	8.25926	112.19028
9.08883	30.95274	7.09082	9.45258	2.58159	16.96738	55.51290	1099.61406	9.16474	68.59613	8.27900	0.00000	45.50369	7.71155	10.45438	5.14542	5.03313	11.412
8.47133	30.78331	7.56023	5.52479	3.87857	8.40520	43.24734	1189.98086	7.42961	62.31902	6.99326	1.00000	35.815	9.75528	7.53340	10.46062	5.78473	139.6853
8.73234	26.20925	8.57130	6.69689	7.08359	27.95885	31.19313	1088.49154	7.91806	74.72074	6.59504	1.00000	30.81383	10.25646	7.07309	9.30985	5.83838	75.16878
10.47275	40.45636	7.31039	6.74294	3.65388	25.95154	76.45063	1101.22935	6.81399	66.84221	7.45509	0.00000	40.2737	7.78023	6.43748	5.99852	5.80128	-76.88442
7.77921	40.53936	8.83038	7.59748	8.94058	9.85002	46.60437	1112.80363	7.28499	73.26307	8.36802	1.00000	26.44931	9.29763	7.88002	8.33692	9.01004	91.61356
9.73074	37.10493	5.22260	7.89540	1.68035	28.56219	53.64066	1060.81577	9.18816	73.47807	8.56548	0.00000	35.8	6.85910	6.99647	6.42801	6.04958	137.23333
6.73130	45.47374	8.96919	7.20208	10.00827	22.01549	64.28757	1094.20029	7.82372	71.68068	5.38554	1.00000	-22.92306	7.13500	6.30528	9.30196	5.73378	-53.13722
8.20457	48.33181	7.06750	8.78611	2.77542	-9.90598	36.84909	1135.91271	6.05755	67.69189	6.49421	0.00000	43.78956	7.52506	4.67690	5.75866	5.02796	7.60872
7.49153	60.48433	7.50642	8.51846	4.45829	24.52623	57.63829	1140.76040	8.30044	77.94433	6.68475	1.00000	24.96334	8.74232	8.38267	9.56485	6.53762	10.18003
8.58621	62.41647	8.39577	5.52855	5.51166	11.79742	63.35673	1170.55860	7.14869	63.33330	7.89525	1.00000	48.8449	5.66067	5.22999	6.74550	6.51823	17.22635
7.44926	45.35350	7.87953	9.54137	4.39105	4.91290	57.95816	1186.47443	6.05753	63.93351	8.98647	0.00000	55.85	3.84764	6.77233	6.93155	5.27483	37.56667
7.40365	21.67683	7.76915	6.71890	4.38849	1.76351	25.31045	1104.67726	8.48773	76.79227	7.10577	1.00000	34.09611	8.49781	7.81500	9.15300	6.15940	-118.10583
9.74983	40.65844		6.19647	3.57275	17.73468	51.40205	1103.20085	8.43856	64.22674	6.67073	1.00000	26.11527	8.11814	7.27959	7.61256	6.55571	86.59509
8.51132	49.47336	7.62447	6.94500	3.78322	16.05226	62.60078	1195.88982	6.94948	72.58997	8.08404	1.00000	41.09246	8.78688	8.61478	9.61374	6.73279	45.36561
8.72377	46.64774	6.32933	8.21895	1.53103	14.51964	50.61097	1057.36620	7.51726	67.50843	6.13394	0.00000	61.72744	6.16752	6.61098	7.06104	5.07777	17.10558
7.64350	37.05027	4.94726	7.10663	1.76692	18.73123	66.32224	1149.47487	5.87554	63.12618	5.68730	1.00000	43.71032	9.47055	6.61031	10.57177	5.93737	-1.05366
9.21096	40.30605	8.18288	8.70352	6.15721	12.78831	26.29354	1061.00498	8.80703	47.15416	7.95358	0.00000	-23.7975	6.06349	5.50797	4.87111	7.31489	-48.59278
7.71812	41.69452	6.88551	5.75678	1.62633	15.11836	34.57477	1080.97776	8.35890	86.89268	7.52182	1.00000	46.08333	9.95029	4.29094	9.61222	3.75029	122.08333
11.66583	27.07395	8.35333	11.19794	7.03715	11.33741	34.09571	1051.14563	7.30809	67.80894	7.49642	1.00000	48.8222	9.78135	10.56101	5.09261	3.30679	2.12213
9.24530	45.55332	7.58084	7.72758	3.83535	8.30360	41.53290	1094.59382	6.09537	74.27409	6.87200	1.00000	43.61062	8.46923	9.10041	8.49568	5.76800	-72.97261
9.95036	47.97685	8.45287	3.05306	6.41201	20.29316	69.73941	1173.44699	7.96461	64.84956	7.18939	1.00000	8.56697	7.39483	3.67249	8.48336	5.66583	123.33471
7.27629	46.98865	7.96524	10.84813	5.14580	13.77005	59.43153	1157.92595	7.03989	78.94174	6.16337	0.00000	49.65186	4.47260	6.57593	6.89556	7.65626	26.97253
8.50853	50.73330	7.93938	8.02115	3.94236	25.15986	51.77715	1195.28976	8.73901		6.85950	1.00000	26.2173	8.19161	8.96796	10.05309	5.23908	-80.22588
7.16684	53.71046	8.17106	7.92719	5.82428	28.57913	44.87722	1177.99590	5.38839	61.55205	6.81916	0.00000	-33.38056	8.12996	8.27145		8.42191	-56.52361
8.61863	60.06334	6.82761	8.46415	1.70663		37.39811	1079.24775	6.78166	74.64850	7.12013	0.00000	29.21399	7.05242	5.86042	6.49570	5.14909	78.95693
9.21989	41.60274	6.66995	4.26832	2.51715	8.48403	74.81347	1164.94201	7.65410	77.52605	6.89386	0.00000	43.48961	8.48280	5.39247	8.05717	5.59270	-8.2194
9.77017	43.54807	7.06918	5.57180	2.95389	20.50400	35.18156	1079.36449	7.19678	91.89283	6.28923	1.00000	61.72744	7.85997	6.40357	8.31279	7.40423	17.10558
9.61170	29.78481	7.16253	10.76761	3.14753	27.83898	56.87204	1198.88026	7.63824	76.92203	6.37571	1.00000	38.40917	8.71453	8.09538	7.50001	6.10257	112.73333
8.04935	57.26902	6.92987	7.81325	2.87270	-7.88938	81.79551	1135.27274	7.87144	64.63867	6.58178	1.00000	36.6009	9.15408	9.74217	8.40516	5.38423	126.665
5.99506	52.25985	7.26739	7.04682	2.09014	15.59445	47.35489	1140.96549	7.71032	71.78162	6.25066	0.00000	55.85	12.59572	7.51508	10.05791	9.34830	37.56667
7.21313	31.91705	5.73643	9.98149	1.24679	38.36240	53.64328	1130.83798	8.21691	63.98361	7.46378	0.00000	35.50056	3.75372	6.73182	7.18315	6.07827	117.63083
8.24640	54.03910	7.03724	6.23867	3.28006	12.67852	42.74573	1129.10551	8.02979	81.86206	7.91198	1.00000	34.81667	10.15238	6.06786	9.58183	6.23125	137.4
8.82105	45.45645	8.13166	7.41172	5.85101	19.83576	35.65825	1153.30912	5.38763	75.00751	6.98476	0.00000	27.92333	10.06839	6.79620	9.47109	6.67968	118.53333
8.02006	53.38347	6.54206	9.93538	2.21516	18.47835	57.54481	1184.08174	8.19203	58.93778	6.20860	0.00000	36.53333	5.59946	9.87967	3.05499	6.36130	136.61667
6.21852	34.30968	8.50696	6.61835	6.42058	28.27993	50.57679	1085.77112	7.76123	77.93122	6.98322	1.00000	8.48714	8.82474	5.36031	10.40565	4.30838	-13.2356
11.24882	49.65480	8.26497	8.21431	5.24566	25.31199	51.14206	1058.74893	5.64165	69.86129	7.33771	1.00000	52.57583	9.72667	8.10745	8.27440	8.32191	6.61944
5.13651	47.78179	6.66137	7.90883	2.73335	-6.14858	52.74203	1132.28467	7.36447	74.71630	8.32174	0.00000	37.95143	7.38489	7.49812	5.55774	10.43976	-91.77127
9.74473	43.37682	8.71327	7.06002	7.80952	28.96728	32.00695	1159.83139	6.78643	89.99031	5.61532	0.00000	50.23271	6.66785	6.22266	5.37371	4.54670	12.87117
9.63293	53.06032	7.48163	5.49184	3.44333	8.59452	19.66569	1133.62549	8.05623	67.93962	6.78584	1.00000	33.4425	9.10281	5.83195	8.56306	6.22398	129.96972
8.88257	34.85047	7.40647	10.27055	3.26581	19.97097	42.84274	1128.73786	6.90325	65.87767	9.13824	1.00000	27.76056	8.09004	8.00228	8.14783	7.07815	-15.58602
9.02406	55.12251	6.90233	6.25735	3.31802	14.51006	63.07873	1131.14224	8.31323	57.92584	7.98954	1.00000	33.41012	9.79528	5.72382	8.66696	5.60187	-91.06177
8.79223	51.80668	8.43611	8.29966	6.14714	18.16105	33.07088	1062.28439	7.96417	71.45146	8.61429	1.00000	11.85	7.77705	8.49898	9.84954	5.31734	38.01667
8.81549	41.57381	7.17906	9.50062	2.65951	33.43235	49.33569	1120.43340	7.97487	74.18523	7.65298	0.00000	33.78333	7.11787	6.27341	6.72333	7.66408	114.51667
9.92850	59.45644	8.51155	7.90241	5.31138	18.76275	44.37269	1115.51150	9.60285	69.33047	7.68357	1.00000	38.55632	9.41809	9.52155	9.54403	8.19648	69.01354
2.31553	61.43414	8.01965	10.20340	4.38830	14.60894	56.34218	1059.39906	8.57732	67.59152	7.47358	0.00000	48.77275	11.19523	6.92874	8.21927	12.18399	5.16108
7.96724	30.79130	6.48060	8.65085	2.28841	18.98823	48.44838	1160.59428	8.11632	61.97314	8.40594	1.00000	45.53069	6.96829	7.93531	8.97158	5.68639	9.40531
10.85569	40.79652	6.93463	5.04411	2.55268	19.01827	35.37688	1078.23304	7.60607	91.23410	7.97163	1.00000	45.73333	8.41821	5.88776	6.43984	7.00213	4.91667
9.62029	45.34884	6.24368	10.56155	2.36389	7.91489	41.43339	1085.84699	8.81115	80.13850	7.08377	1.00000	-4.16694	10.19738	9.97019	7.12851	1.96949	-40.7475
10.64935	43.53389	6.59883	6.65679	2.40825	8.06705	57.65434	1199.84418	8.91671	65.21592	7.01971	0.00000	43.78956	6.88834	6.75330	5.88191	5.94221	7.60872
10.12879	15.28308	7.39114	10.85574	3.60984	21.35839	48.19619	1077.20938	6.33676	73.33846	6.52257	1.00000	43.83125	11.37226	10.61366	8.53877	2.88095	5.03586
2.78067	47.67883	6.90483	7.05710	2.30242	19.35373	65.04670	1171.61764	5.22216	66.22913	7.20718	0.00000	24.96334	10.64258	6.59178	8.41007	13.17306	10.18003
10.17078	20.32540	6.45376	6.12454	2.88066	28.92687	48.95009	1151.66286	5.99626	66.26150	8.61248	1.00000	-6.8048	7.37461	5.40753	7.04454	6.21141	110.8405
8.17368	43.12046	7.26092	9.27794	1.92116	17.97952	35.28187	1197.85782	7.47305	62.45687	7.69372	0.00000	-14.66463	5.99885	4.74618	4.50501	6.19837	-52.35558
	38.82297	8.66106	9.50294	7.49841	-13.20077	36.12413	1120.54848	6.95694	68.19054	8.41249	1.00000	46.7055	10.05663	7.63343	5.16725	7.62327	38.2739
10.48095	28.21564	7.83279	7.72622	4.67908	2.18433	32.59503	1152.63495	7.60059	67.44139	8.34635	0.00000	43.83125	8.35947	5.53470	4.62921	7.48523	5.03586
8.13229	22.64102	7.39602	2.69297	3.15621	15.58255	69.76286	1170.51560	7.83497	53.58776	5.86381	1.00000	26.18924	7.98866	5.43799	7.50844	5.54213	-98.15529
8.12174	20.39192	6.98304	6.20557	3.01640	3.64027	20.43539	1164.73018	6.77505	80.47461	8.44162		57.47908	8.78551	4.08715	9.84129	5.56703	-4.22398
10.18317	33.53455	5.65513	5.11888	0.72660	2.30575	63.15057	1067.74293	7.85280	64.42241	7.65330	1.00000	15.79408	8.21866	4.47854	8.33183	7.15383	104.1451
7.13059	42.08829	8.57865	8.14396	6.92615	40.69205	46.69464	1071.35289	6.35854	84.98911	8.74653	0.00000	20.21322	8.18162	9.36393	5.96521	8.09375	-100.88023
8.92837	34.75106	8.13498	9.89443	5.05537	24.32262	45.22623	1052.01469	8.21923	76.90102	5.93684	0.00000	45.49428	6.18632	6.90835	6.18631	7.89027	-122.86705
9.97877	28.79342	7.36162	7.21931	3.07625	12.13236	41.17407	1143.94758	6.00167	67.07269	7.22899	1.00000	36	8.60260	7.37341	7.65242	7.47826	139.55722
9.22548	48.55747	7.14341	8.77198	3.93252	24.17233	64.67097	1129.37551	7.70803	68.74820	7.93349	0.00000	37.05944	5.86888	6.60449	5.37394	7.20566	37.3825
5.65434	45.55043	9.01440	10.36123	11.03743	16.19584	58.93488	1079.88360	6.96181	64.16658	6.53184	0.00000	4.96667	3.52620	4.98732	7.14003	4.49737	10.7
7.89942	48.00483	7.59958	9.09113	3.23498	8.59608	38.48353	1181.32993	9.05109	65.83399	8.99135	1.00000	35.06667	11.33758	8.13274	9.86826	8.47202	135.21667
8.71452	36.37143	7.74157	5.80639	4.44286	10.97134	72.43804	1175.69063	6.95377	56.17066	8.08722	1.00000	-6.25	9.12264	7.79477	8.76663	6.26097	38.66667
9.47355	36.39853	8.84371	9.64583	10.07412	14.10765	58.40619	1173.67967	6.41377		8.50239	1.00000	9.58126	8.38754	9.27346	7.06091	3.49445	8.2926
6.56782	56.44934	8.08579	7.99028	4.69364	20.08921	52.63811	1179.04114	9.00253	61.98604	8.13897	0.00000	14.53767	8.23629	7.98688	6.38127	8.93381	46.83187
7.21954	51.89899	7.35538	6.05696	2.97867	16.82801	38.29780	1163.80463	7.02117	63.01468	7.23345	1.00000	48.8222	10.70448	4.63396	10.24235	3.34353	2.12213
8.83602	34.59259	6.55386	9.34125	1.97831	10.94768	47.24930	1107.73661	6.80070	60.37514	6.95677	0.00000	-32.05251	7.32942	4.66447	4.35972	7.38002	115.88782
7.82518	45.06534	7.19105	7.29070	2.26370	13.00253	37.53419	1175.47225	7.92311	68.82972	8.45955	1.00000	3.02013	8.77407	8.48849	9.03160	9.06761	30.91105
7.83313	56.48805	6.77271	9.28330	1.42106	6.36189	83.86695	1096.09688	7.59344	72.74464	6.51661	0.00000	44.85278	4.74495	6.16614	6.73429	5.82556	65.50917
9.06563	63.18290	7.43554	8.86437	3.65281	22.10403	19.44781	1102.49903	7.96182	75.26571	6.27193	0.00000	38.10558	5.91235	5.71907	5.33063	7.84403	-1.86343
9.65617	66.02666	8.48108	7.15611	6.29215	19.34878	57.64043	1133.02736	6.66165	52.06711	7.49968	1.00000	3.11988	7.79253	5.68832	9.00886	6.75659	35.59642
5.83033	41.25367	9.23720	9.76621	11.93987	20.16126	40.21337	1141.55853	6.27742	64.86531	7.77420	0.00000	35.21222	11.06302	9.37265	6.70475	9.39195	2.31889
5.32242	16.60147	7.56452	10.01820	2.39603	7.09277	47.20141	1097.02619	7.06451	77.47063	7.62791	0.00000	45.0408	7.16928	9.07502	4.19984	10.27892	-93.263
10.52599	50.02104	7.74623	9.68909	3.72198	18.75611	28.44131	1059.17879	6.25118	78.70598	8.68749	0.00000	48.98994	4.40368	11.84195	0.81740	4.10810	2.1699
7.43340	32.56856	9.11724	10.01028	10.88717	32.90818	64.07964	1071.57087	6.85886	64.30645	6.88048	0.00000	45.53929	7.97751	3.87351	5.97852	5.62172	-122.38731
7.26341	67.99128	6.81499	11.42283	2.45662	20.50017	63.26654	1115.98637	7.93931	63.71126	8.21603	0.00000	30.16688	8.90086	10.99323	4.43740	5.83115	-96.39774
10.41641	52.94478	7.40607	6.98976	3.78185	5.44186	22.58788	1079.83581	7.45373	76.10887	6.85670	1.00000	50.80019	10.25519	7.25947	9.42635	7.44965	7.20769
9.30335	33.70075	5.75070	6.93573	2.64439	7.14607	53.16446	1194.22170	7.51151	69.14945	8.50470	1.00000	-28.44917	10.27282	6.50576	9.56894	6.39746	-52.2
7.93709	51.09495	7.18148	6.29231	2.66151	28.13497	43.82192	1108.97003	5.76644	70.41632	7.92789	1.00000	39.45621	7.00880	6.64198	8.17894	6.86345	-77.96389
6.66036	61.90781	6.87291	6.45568	3.08339	13.14946	52.71468	1163.19104	7.14621	58.88677	8.29911	0.00000	55.54028	8.98656	8.04761	7.68359	8.05781	89.20083
6.22284	34.27299	8.97321	8.24462	10.48056	16.09211	78.56722	1179.73031	7.75300	81.49558	6.50719	1.00000	39.00622	7.69850	9.05111	11.01920	5.18900	-77.4286
9.55823	39.18939	8.04705	7.51966	4.70941	17.51389	42.91493	1064.79845	6.19148	66.53088	4.48550	0.00000	53.53041	7.22757	7.16511	7.50825	4.46348	43.67663
6.41075	41.24139	7.59160	6.60684	3.73222	0.87431	20.24844	1056.12426	7.07089	79.33356	7.16411	1.00000	-29.2975	10.49652	5.62251	10.66345	4.26565	-51.50361
9.71108	25.63117	6.40017	8.03002	1.40224	8.74754	56.02654	1101.18403	6.39883	63.46700	8.98238	0.00000	34.77453	7.86285	6.88392	7.44549	6.32958	-96.67834
8.22535	34.22500	8.28573	6.31359	6.02680	20.50847	27.46436	1173.96361	7.55147	69.75830	7.91048	1.00000	20.14298	7.98560	6.84242	9.68167	6.30670	-77.43532
4.44510	37.40105	8.89881	12.06512	8.81012	2.16544	51.75836	1130.00173	8.92036	58.46463	6.68782	0.00000	51.65	6.47484	9.45001	4.01419	9.94430	-0.2
