NOx	Pb	TEMP	CH4	CFCs	longitude	PRES	NH3	CO	PAHs	O3	C2H3NO5	latitude	H2CO	SO2	warning	PM2.5	PM10
8.47983	61.85710	12.11909	5.37237	46.69419	32.88667	1155.92625	5.89349	9.26928	5.78218	9.41357	0.81482	3.27833	71.38643	7.22855	0.00000	8.26323	9.43543
8.95453	52.51807	30.08034	6.91135	36.20096	-120.93549	1098.12932	11.98744	10.81863	9.73518	8.66626	0.17061	37.73604	82.29285	8.17291	1.00000	8.75271	6.92915
9.01622	54.23138	26.16450	7.10421	66.55092	17.58522	1118.35347	8.67947	7.48362	7.04233	5.31613	0.16110	40.53123	57.37454	8.92412	1.00000	9.02384	7.36189
8.96394	63.99308	20.37974	10.63490		4.8951	1193.05882	11.07132	7.81611	8.40080	10.43190	2.70654	44.92801	51.72268	7.36932	1.00000	6.55378	10.70583
7.81844	51.99740	-1.76565	9.08587	28.55897	10.03988	1190.99113	4.96248	8.42536	10.25980	6.73363	4.07643	53.6052	94.14084	8.10581	0.00000	8.89073	11.14634
7.00000	58.15540	24.21818	9.77393	45.66301	-52.20639	1128.15311	9.13066	9.30237	5.80232	4.93899	0.32051	-3.20333	58.22714	8.53656	1.00000	7.53384	8.18655
7.40717	64.78080	15.91941	6.88916	32.18332	117.59152	1062.63174	9.96787	7.29456	8.71153	9.84646	0.49607	3.31332	63.47434	9.84598	1.00000	6.48074	8.88155
6.76442	56.91220	6.27924	2.57324	60.34605	77.54372	1136.27466	6.93466	9.32098	8.39437	9.96945	0.08682	10.12268	56.19959	8.20048	1.00000	6.69833	4.20067
7.21231	70.35977	21.84120	7.77123	40.74428	22.53083	1068.35493	7.95390	8.32982	7.92297	7.76154	0.21865	44.22639	36.65960	6.21297	1.00000	7.84333	7.34479
7.50361	54.43272	8.82873	8.45973	53.65541	120.97844	1089.59799	10.38315	9.21776	8.83952	9.95507	0.59611	14.8361	47.44374	8.24311	1.00000	8.77223	8.93815
7.78450	52.42707	23.96971	4.75307	34.79593	-0.29825	1069.02598	8.99331	8.00323	10.71513	7.18009	0.06757	51.39148	51.75192	9.14679	1.00000	9.71330	4.81266
7.89890	45.42953	15.26173	10.82732	35.49360	46.58333	1099.86718	7.39412	8.18117	5.99620	12.26596	0.58967	-21.15	43.17678		0.00000	8.41631	9.02111
8.96537	61.36062	8.68921	5.83120	55.66030	-98.1664	1123.60773	6.18581	7.21483	9.73779	9.88524	0.11920	19.32932	38.33770	9.36445	1.00000	9.50170	6.03712
8.06655	57.57003	-3.77440	5.50051	52.27648	9.5586	1139.36856	8.75396	8.35190	8.92924	7.80236	0.09998	54.52156	47.59833	6.80380	1.00000	9.19370	5.55678
8.34841	46.60744	23.98314	11.98942	57.09517	71.57737	1168.74608	8.38190	10.29015	5.12394	3.63494	0.12970	21.53889	47.75701	8.75770	0.00000	8.90884	6.95446
6.47289	48.40010	23.19512	7.48250	47.35765	115.8614	1091.83310	9.10856	7.03193	6.03674	8.10469	0.11747	-31.95224	54.11833	7.11874	1.00000	8.65509	6.21213
8.66072	51.86903	7.71817	10.11802	58.63478	-8.53778	1156.19059	5.32915	7.27866	8.22422	8.40168	1.14687	7.57944	69.78037	7.84929	0.00000	8.41814	9.77007
6.60732	39.05008	24.57959	11.55828	49.92874	27.06365	1109.72807	7.60803	10.05162	5.57434	5.40104	0.09908	50.18545	39.58415	7.61272	0.00000	7.88235	7.02475
6.57775	49.71167	-12.06909	5.23279	41.78089	28.28489	1103.98546	9.40762	10.74617	7.48234	11.00485	0.16916	48.15659	62.02801	8.37087	0.00000	7.74414	7.13462
8.99936	62.15188	13.78510	6.68424	18.59284	-48.29694	1103.22603	7.77916	7.28466	5.93024	5.85577	0.16625	-20.87306	60.94975	7.10252	1.00000	8.86398	6.96220
8.04979	69.23522	29.47426	6.61137	79.93065	33	1126.98273	11.36738	5.07567	5.30538	6.79308	0.15001	-2.68333	54.19648	6.80478	1.00000	8.30858	7.09625
8.76302	57.55420	7.40878	7.01597	61.74012	3.87723	1087.07613	12.29275	3.68713	4.67527	6.78976	0.11754	43.61092	63.33831	8.22795	1.00000	7.69846	6.89529
7.79504	65.95268	8.42766	12.58321	57.38289	13.57661	1076.35324	7.44710	8.70969	7.34897	5.25435	0.72161	37.31065	51.30661	8.94715	0.00000	6.71911	9.19838
8.35949	40.57919	11.80185	8.70117	57.71228	76.03889	1136.08884	9.55187	8.76826	8.96263	8.59103	0.07831	18.18158	40.28343	7.56380	1.00000	7.08831	6.51178
7.94525	58.83968	9.13025	5.39475	43.30812	-76.72803	1194.58093	8.85195	8.80812	8.95751	9.66100	0.12899	39.32288	26.12449	8.14528	1.00000	8.77255	6.28146
9.77050	57.33800	6.71473	9.97100	37.59759	-91.11667	1074.72872	11.37446	5.89100	2.12304	3.96321	0.17352	14.93333	65.44464	8.57651	1.00000	6.76500	7.40289
7.66525	17.49205	0.86375	5.62118	56.55365	-77.43532	1194.74884	8.54574	10.35427	11.17730	9.77280	0.10327	20.14298	64.85163	9.24244	1.00000	6.34721	5.91908
9.13557	50.32461	5.93871	8.63826	53.10941	65.50917	1169.28021	10.55056	6.20045	5.01395	5.46160	0.42157	44.85278	52.90921	8.20080	1.00000	7.70884	8.48065
8.95520	67.18462	31.22355	13.44386	59.74170	43.63417	1067.94846	7.04524	8.26114	6.27870	4.96221	0.40632	43.96222	77.15294	8.58763	0.00000	6.81508	8.70161
9.29744	59.95837	-2.90572	10.70607	42.23383	27.06365	1191.94883	6.40669	9.17411	6.51722	5.16090	0.23242	50.18545	62.25190	6.40935	0.00000	5.86604	7.87637
8.94975	53.81636	5.18391	4.84035	52.52025	-73.89125	1130.68774	8.83821	11.34965	8.86958	9.00756	0.07829	40.67705	76.55563	6.49356	0.00000	8.67759	4.08065
7.88992	36.24700	5.49646	9.79268	52.01495	-76.78319	1075.83170	6.77726	8.87174	6.98760	6.44962	0.61708	18.00747	68.15011	6.71460	0.00000	6.69346	9.18416
8.52720	44.26548	15.47318	9.25559	29.96464	-82.32483	1189.41839	10.64081	9.09945	8.68042	10.32176	0.52223	29.65163	53.75062	7.45304	1.00000	9.94757	9.01508
9.50559	74.22491	17.23393	5.08513	63.54340	2.29275	1092.21579	10.73641	4.13356		7.12212	0.23514	48.79325	65.08087	8.15425	1.00000	7.85395	7.48736
8.23160	60.86172	24.92264	10.26605	42.59300	-37.65	1118.12117	6.72982	9.43331	7.38787	5.94524	0.87277	-10.91722	37.55268	8.38542	0.00000	8.08723	9.46122
8.18281	76.00054	37.75900	6.35832	49.92084	-81.38758	1124.79820	5.63539	8.98630	6.10235	7.79864	1.02750	30.17746	66.11388	7.80700	0.00000	7.52931	9.68426
6.51518	38.32478	0.06811	7.76714	67.83601	-78.04471	1195.96156	10.42704	6.35555	5.35127	6.35505	0.05313	34.25628	45.99071	8.33730	1.00000	7.46520	6.32074
9.57436	53.30630	17.30958	7.01631	66.32122	33.2525	1078.06516	11.36393	9.97709	6.34536	8.72694	0.12472	57.97472	49.85340	9.30270	1.00000	8.50128	6.66610
7.11503	51.23331	3.75877	8.17615	51.46386	-81.24441	1060.28706	8.75293	8.93847	8.12679	10.75470	0.47835	23.15678	55.05023	7.55525	1.00000	7.41017	8.88648
7.44579	43.90178	22.35559	6.34025	16.57444	-2.77259	1191.26003	7.36142	7.50857	12.14064	9.35257	0.13831	37.49073	55.00929	6.43431	1.00000	7.82811	6.22205
8.83623	61.92307	16.18458	9.64233	44.70583	-73.81669	1109.12266	6.57850	10.49898	6.81957	6.66856	0.34170	45.44868	34.66840	7.05626	0.00000	7.68663	8.38925
5.73565	56.80414	9.30841	4.64425	35.75847	-89.71472	1157.28549	10.29944	9.95955	10.84471	10.38872	0.08327	13.73417	54.12722	6.17836	1.00000	7.08171	6.53577
7.30079	72.55005	12.84752	8.61077	49.21927	37.55	1082.90458	8.84140	7.26708	4.14259	3.68443	0.31998	6.03333	56.98325	7.33154	1.00000	8.89553	8.36384
8.37339	58.37222	19.67421	6.93828	24.26339	-70.6996	1128.34571	9.61333	7.78335	8.38088	10.73350	0.66748	-33.59217	34.15280	8.63125	1.00000	7.53016	9.19871
7.26488	55.50662	32.14157	7.35773	68.06188	124.3697	1100.88760	5.58559	10.29436	6.37591	6.58984	0.59457	9.6531	52.27223	8.42450	0.00000	6.33047	9.20245
8.65618	73.15908	21.46683	7.34923	43.15915	136.61667	1050.65960	12.18116	10.06095	9.45973	10.32116	0.43332	36.53333	49.72471	8.02982	1.00000	8.09950	8.64596
7.84744	51.08932	8.39325	6.29958	71.93707	-94.74049	1115.62067	10.15835	5.97209	6.63950	9.02538	0.11675	32.5007	63.93958	6.87718	1.00000	7.72580	5.39627
7.09658	58.91661	21.42379		51.35746	-52.35558	1150.09857	4.60264	10.43761	10.79804	6.82072	0.45187	-14.66463	64.77527	7.40931	0.00000	9.20767	8.77019
9.86390	40.21086	11.49010	11.59542	39.88115	104.64992	1101.32665	7.28000	9.25014	7.04939	4.94049	0.37721	14.64056	66.50371	8.81146	0.00000	7.68027	8.37331
8.60947	57.49012	32.79352	10.56403	38.54018	68.75915	1072.87402	7.33319	10.44875	5.51243	5.15171	0.26697	27.52948	54.43481	8.12991	0.00000	8.52212	8.04217
7.46405	58.03719	8.47736	11.13020	59.94916	102.56365	1189.37515	11.80656	9.03662	10.10927	12.53883	0.53209	13.65805	56.35343	9.25076	0.00000	8.94811	8.94003
8.80191	71.19938	27.48832	7.19279	36.21357	-69.96533	1131.27066	10.43798	9.46667	10.63805	9.82769	0.30105	43.91452	38.84682	9.76534	1.00000	6.76181	7.65571
9.12850	57.61699	16.62080	10.87944	32.76682	78.25795	1183.78103	8.43952	9.99610	9.24837	10.48889	0.41778	9.82564	45.66988	6.98759	0.00000		8.53141
8.44850	57.36786	29.61268	8.06157	58.52192	-2.01111	1166.99251	8.92295	9.65028	8.29890	9.88046	0.24951	52.66277	46.27535	7.65306	1.00000	8.81038	7.46827
6.49371	62.94415	1.82325	7.68321	51.15570	107.60389	1067.99444	7.07815	9.31952	7.59138	7.69399	0.44476	-7.01833	68.53744	8.60368	0.00000	8.38255	8.73100
9.21716	52.68736	6.03418	5.92744	66.44698	73.66633	1140.74331	8.97495	6.80120	7.09627	5.48432	0.13603	25.92493	33.88064	7.66294	1.00000	9.84593	6.53316
7.79176	85.35514	31.85014	4.00077	25.20696	35.90057	1112.75977	9.16391	5.26816	6.74735	4.35998	0.12308	56.85836	37.01511	7.75831	1.00000	7.76198	5.80507
7.67000	45.00835	17.90978	9.81949	63.14623	8.73812	1088.64903	6.57215	9.38678	9.35815	8.84206	0.62919	41.91886	34.57395	9.11444	0.00000	7.43954	9.17624
9.22868	60.91255	32.99613	2.79013	55.12246	-37.65	1180.67816	8.92858	5.41011	10.21710	6.90646	0.15294	-10.91722	69.84351	8.17200	1.00000	8.34099	7.14842
6.44880	54.56501	18.58315	6.97982	29.94900	77.9129	1052.29985	7.97471	8.96101	11.04167	8.91032	0.09644	25.6439	24.82229	9.42986	1.00000	9.32759	5.97620
7.48695	70.79625	6.64372	10.00318	49.39556	30.4347	1191.30552	8.03988	8.78929	10.07669	9.61002	1.42234	-1.9487	53.29354	8.23658	0.00000	7.38115	10.03414
7.88865	47.53552	7.57342	4.93952	35.15031	38.02486	1064.13225	10.23546	9.42197	9.20124	8.14906	0.10075	55.64776	74.51005	8.50987	1.00000	8.73802	5.45695
6.84001	55.64974	17.21950	4.94834	41.47265	-56.52361	1132.19597	9.40542	6.83919	7.20905	4.17013	0.17741	-33.38056	71.22922	5.89252	1.00000	7.15169	5.98843
6.80055	56.06071	21.79619	8.53663	48.25723	55.4504	1103.40414	9.68371	8.56712	7.17603	6.08580	0.43288	-20.88231	38.65369	9.18911	1.00000	7.94977	8.71861
8.08487	43.85770	36.78567	7.21677	31.43275	-69.08333	1156.95719	5.97209	9.22128	7.85802	8.72246	2.47569	-16.25	73.42433	9.30143	0.00000	8.05248	10.62548
7.32577	62.47310	18.73247	4.66970	62.00628	-93.11308	1173.86651	9.57238	8.29924	8.80096	10.62241	0.12412	16.75973	78.46390	7.67538	1.00000	6.07332	6.99763
8.24707	83.18698	-0.58433	2.72699	22.69021	-88.27205	1061.73938	3.59150	7.21723	12.60062	9.99749	0.10875	44.27804	33.77343	8.97956	1.00000	9.30166	4.03429
7.85624	56.58572	14.68540	6.18886	53.12774	-88.42814	1114.92027	8.75761	10.48299	9.36330	10.63193	0.13873	42.16808	53.65281	8.27001	1.00000	8.11415	6.64550
7.69790	56.76883	22.04471	10.51002	62.35714	-0.76773	1138.53540	4.89904	7.09525	6.60197	9.24126	0.70583	38.38479	65.11628	9.60614	0.00000	5.96777	9.22800
7.20277	63.93186	28.14301	8.12789	45.79213	-58.38341	1096.95483	9.83993	7.77531	5.39258	8.77691	0.12513	-34.64966	52.81530	8.41281	0.00000	7.62093	5.09993
7.91048	52.06654	6.38364	6.08649	35.58400	111.4834	1191.64179	10.91597	9.77565	11.65092	7.69564	0.11053	65.93381	34.96273	7.08849	1.00000	7.77704	5.80960
6.76608	68.72477	20.89417	9.77306	53.62846	68.75915	1075.83462	8.53603	10.34442	10.60586	9.70054	2.89123	27.52948	47.97077	9.61478	0.00000	5.05712	10.79255
9.25435	42.46454	12.51571	8.59796	39.84099	78.95693	1176.24495	8.25841	8.27439	9.37596	6.50904	0.08917	29.21399	56.82794	7.88305	1.00000	8.30737	5.47651
6.96149	53.00112	17.90364	11.53227	34.03904	19.21437	1091.17655	10.17567	9.46906	11.36501	9.95304	2.42892	44.75874	68.14285	8.76734	0.00000	9.22947	10.61678
9.17800	54.70280	6.47154	6.06122	32.75413	35.34722	1151.20190	10.27856	8.22262	10.07265	8.52652	0.09776	-23.85972	52.73843	8.22047	1.00000	7.63021	6.29450
6.49545	54.98314	23.74714	8.14569	63.89809	53.47103	1153.85300	8.03681	8.94621	9.02320	10.15684	0.17324	54.48147	53.62171	7.17033	1.00000	8.60089	7.68279
7.97780	39.03057	7.04252	6.66170	47.73543	8.77155	1124.29935	7.25410	11.36732	7.21208	7.01024	0.37864	50.23019	35.01104	8.29523	0.00000	8.71034	8.56977
8.59247	56.94652	-7.27105	10.41908	43.13601	119.58627	1156.44215	6.95759	8.45925	8.49715	9.70880	0.98822	23.5654	56.78460	8.91305	0.00000	8.61250	9.72211
8.82103	65.96179	17.35317	6.99200	35.14742	-75.11028	1186.88379	4.28625	10.96065	7.63387	9.55302	0.12593	-15.21194	46.73816	9.24011	0.00000	7.84922	6.64528
6.78879	50.41528	12.86652	10.31110	24.65096	78.15794	1109.04114	7.10575	6.93049	10.15266	8.11910	2.78817	12.1277	49.51527	6.33706	0.00000	7.96625	10.73749
8.37167	33.76328	34.99922	7.25861	59.54362	-41.25528	1193.33622	5.34869	8.69384	6.84031	7.28611	1.95852	-19.32556	58.55011	8.61135	0.00000	8.09767	10.35024
10.37855	54.42874	7.07428	6.93639	58.70304	-117.79394	1080.60253	5.85727	9.33831	7.17798	9.25215	3.51331	33.76446	62.48747	7.99427	0.00000	8.98681	10.98099
8.91984	46.98265	4.16012	8.09546	31.39372	-80.22588	1133.57598	6.97936	10.11452	7.74847	8.23051	0.69908	26.2173	63.20470	6.14181	0.00000	8.00224	9.26699
7.15736	63.28195	14.99457	7.41512	17.37119	-82.32483	1060.71502	5.46347	8.44902	6.70820	7.17449	3.99031	29.65163	55.36888	7.83524	0.00000	7.59011	11.11960
7.72507	51.75312	1.05327	6.45288	41.75041	15.00913	1108.32513	8.27836	12.54982	7.76287	7.60985	0.16176	37.51803	63.32076	5.73676	0.00000	7.90641	6.70023
8.78423	58.79563	19.67967	4.74264	39.65392	117.63083	1069.19710	11.49959	9.39768	8.52730	10.13325	0.19427	35.50056	68.90918	6.79076	1.00000	10.38725	7.47684
7.80856	62.44505	1.86732	9.16544	33.16674	1.53414	1159.29786	7.63834	12.55713	9.62740	10.54638	0.23523	42.50729	51.11553	7.13444	0.00000	7.28421	7.84239
8.43803	48.61397	13.81953	8.33738	48.22617	77.70636	1091.93356	9.03305	7.74703	6.72994	6.34551	0.14003	28.98002	36.95586	6.29388	1.00000	10.36387	6.86558
9.83979	45.00600	19.63715	9.15329	64.72972	-87.71255	1141.77959	11.54419	6.98465	8.70408	6.54482	0.21372	41.84364	39.32764	8.54867	1.00000	9.38337	7.55968
9.22097	35.29402	8.10035	13.68689	61.93144	-77.4286	1096.68578	11.61026	6.72323	7.02022	13.98871	2.23027	39.00622	68.01329	9.90976	0.00000	8.74656	10.52446
6.38204	42.30684	15.51176	9.95559	19.64413	11.34046	1164.31371	7.07313	8.29690	7.81011	7.51475	2.12782	50.72043	65.55277	7.25040	0.00000	6.46935	10.45743
7.17165	44.64659	2.21072	5.18420	38.60003	-52.67056	1132.25389	8.00934	5.69734	5.79282	7.86388	0.06519	-26.22861	37.82064	7.11534	1.00000	10.30196	5.36647
7.08804	64.92509	-0.07338	11.51351	53.81359	-81.77285	1051.56340	6.48041	6.56205	8.47871	8.64599	1.55648	28.54944	42.72347	8.43856	0.00000	6.48884	10.13901
8.21790	61.44646	22.20150	5.94051	31.36455	-97.50417	1129.60693	8.96694	11.37545	8.92345	10.49553	0.13163	25.87972	70.25180	7.58326	1.00000	7.68383	6.43021
7.27396	65.99737	22.35144	7.05323	45.92293	-72.47417	1104.74133	3.49259	10.10186	6.50208	9.76620	0.10805	7.83389	42.36908	8.97881	0.00000	7.85545	6.61326
9.00449	73.22329	7.90350	8.14954	52.70414	-95.36969	1130.60589	6.07865	8.93416	7.07754	7.80970	0.60739	35.74788	37.39776	10.39149	0.00000	8.09006	9.12186
5.83779	54.95076	20.99422	9.03721	53.75032	9.47629	1066.89464	8.01974	9.46738	6.38805	6.52033	0.26393	53.59337	41.27772	7.84138	1.00000	7.66020	7.96645
7.88940	61.91974	19.58955	10.08874	44.29130	114.33333	1187.75595	5.61496	6.80088	8.22854	8.66872	1.27862	-8.43333	52.80663	8.75947	0.00000	9.52140	9.94111
9.47036	45.29990	26.40466	7.17884	29.59862	10.03988	1174.88343	8.74193	8.43942	8.51440	8.44194	0.08686	53.6052	44.92329	10.18253	1.00000	6.90920	5.90637
7.55170	48.91995	10.32172	7.95271	45.20922	-8.2194	1067.42923	5.43298	9.36623	6.33481	6.41215	1.53802	43.48961	65.75157	9.00874	0.00000	8.57388	10.11068
7.48931	64.58185	23.96472	7.67645	39.54503	48.41667	1139.25634	8.90629	11.41150	7.78252	7.14515	0.19223	-17.83333	53.63454	9.56185	0.00000	8.19655	7.19132
7.69903	47.97961	26.97027	7.53165	53.13633	120.97844	1107.69066	8.57178	11.93254	8.22557	8.20223	0.31338	14.8361	59.32884	8.17433	0.00000	8.56791	8.13850
8.51597	50.57539	28.68677	7.53912	49.54700	9.47629	1164.20793	9.44376	7.24768	6.86017	7.19214	0.11535	53.59337	67.08334	6.76130	1.00000	6.73583	6.81738
8.78578	61.47447	4.36759	6.70911	35.68174	17.22635	1081.43088	8.52521	7.51060	7.95995	6.34469	0.18109	48.8449	58.12268	6.83494	1.00000	7.38606	7.51949
8.37337	73.00425	11.82292	8.10627	69.03838	115.8614	1108.44449	8.79183	7.19628	8.38676	8.43981	0.10141	-31.95224	48.95109	6.95324	1.00000	7.08480	7.06179
8.93789	53.47988	22.58279	7.41145	48.43742	47.31667	1169.42816	10.74041	5.87746	6.81169	8.93567	0.21521	-19.65	58.96577	7.04350	1.00000	6.77582	7.64408
7.94191	53.72864	17.71470	5.88965	82.13124	138.89585	1060.58307	9.11640	6.89817	7.29732	6.27211	0.10658	36.33011	57.76156	7.76266	1.00000	7.91046	5.13446
9.82307	72.38487	16.68115	4.94802	44.35739	-76.70944	1139.36102	10.08647	11.13217	9.46304	9.32338	0.13613	-11.94306	46.28471	6.68416	1.00000	9.09889	5.49958
7.47953	51.84340	-9.37788	10.84334	44.73585	70.96699	1190.39311	10.15045	8.15498	8.53444	12.42914	0.58405	30.46907	43.20323	8.19855	0.00000	9.17273	9.11498
7.54263	66.68553	29.23986	9.46837	25.44807	23.225	1062.29592	6.04587	8.34726	6.20553	6.76748	1.16088	43.4125	50.27265	10.25794	0.00000	8.36733	9.85342
9.66475	70.10810	10.70014	7.05426	70.75744	-65.71875	1197.85272	10.39775	5.55537	6.17301	6.18762	0.48547	-21.44345	32.66202	9.03752	1.00000	7.77853	8.76193
7.35991	66.97935	35.06022	10.45263	38.57632	79.5286	1176.15241	6.13947	9.05310	6.80106	6.31702	2.45051	29.22254	70.36554	8.89815	0.00000	6.82083	10.62996
7.43863	38.66982	6.94270	5.06222	39.73409	120.5875	1076.61852	9.48627	5.54745	7.16691	3.68261	0.29923	16.455	55.42180	7.89551	1.00000	10.21595	8.25375
8.80550	52.43276	14.18142	8.96022	67.80484	117.33333	1069.34307	6.32257	7.37522	6.29698	8.71030	3.46512	34.85	61.00162	9.45026	0.00000	9.03840	10.97287
9.08723	53.53456	-1.65818	4.41676	59.90366	-2.01111	1186.88878	5.76068	9.71031	6.06204	10.20884	1.55161	52.66277	61.89466	7.85326	0.00000	8.88931	10.12939
7.96491	48.02739	14.80464	6.76207	51.85126	24.71204	1156.82631	9.05895	7.68623	8.28254	8.74587	0.11659	41.57439	76.60268	9.20664	1.00000	8.05412	5.95817
7.16883	33.37958	-4.14892	4.08562	42.88670	24.99798	1063.05478	11.72924	12.36132	9.38562	10.40409	0.20535	-8.73508	46.40911	7.56358	1.00000	6.92176	6.33547
7.95513	62.44645	16.11460	6.14800	45.40671	5.2875	1146.33091	7.78545	10.76210	6.90644	8.51293	1.08892	51.65333	42.41189	6.97738	0.00000	8.62661	9.76441
8.39336	65.90357	20.43500	10.79949	55.09467	128.63083	1153.06335	11.06837	8.63390	10.43081	11.68081	1.01604	36.82167	40.21284	7.78738	0.00000	8.20128	9.71740
8.98375	75.74821	21.08951	7.83365	36.53436	-71.23106	1159.32043	6.75090	8.45279	10.79799	10.80588	0.22571	-32.45242	54.07010	7.98769	1.00000	7.59413	7.72190
9.09404	56.66476	22.29968	10.89795	55.45777	-82.61573	1052.27270	11.52979	11.40059	6.23891	10.72324	0.84991	41.24255	54.63964	7.91503	1.00000	8.47576	9.49720
9.40529	60.65985	8.07947	7.17136	50.71425	-89.71472	1150.73208	9.58752	6.13046	7.17454	6.10755	0.59056	13.73417	45.46436	8.67969	1.00000	7.54378	9.01995
6.55880	51.17979	11.09257	7.90927	48.28643	-40.7475	1132.31794	11.07009	6.04022	6.10595	6.51444	0.22858	-4.16694	56.80668	9.24784	1.00000	7.77803	7.65399
8.08374	68.93493	6.49334	5.19477	70.67491	27.46153	1178.31461	8.10171	6.59463	5.43763	5.11406	0.15510	-21.44236	65.51682	8.07871	1.00000	7.69822	5.18583
7.68723	80.64649	11.01438	5.47712	30.94050	-41.88778	1070.66457	7.85086	9.91008	9.26307	9.93808	0.15551	-21.205	61.08092	9.68787	1.00000	8.67981	5.59676
5.89113	32.78104	10.85872	7.97878	60.87606	36.73307	1106.88876	6.03380	8.11899	10.07598	8.28382	1.03972	55.38752	54.19137	6.13277	1.00000	8.70948	9.75580
7.21121	35.65079	15.25267	8.17420	30.52922	-75.69947	1188.58768	4.74422	8.73346	6.85140	7.20111	1.51796	8.79577	59.47025	7.81167	0.00000	6.12743	10.10490
8.68922	67.46824	8.44350		60.41858	4.8951	1118.22652	13.22263	3.09125	7.45802	7.11011	0.44916	44.92801	58.47802	7.22936	1.00000	5.12723	8.70330
7.13790	54.35727	10.66269	12.43633	48.59195	-42.98194	1084.59717	7.12464	9.63595	6.59677	4.97788	0.64255	-22.53722	75.70354	7.19805	0.00000	8.77181	9.26389
6.68997	60.02825	13.43665	5.72827	48.36709	8.77155	1135.43571	6.53236	7.55242	5.89489	5.68765	0.09147	50.23019	49.81124	8.18239	1.00000	9.20608	5.41984
9.38510	49.10227	12.90025	5.71859	44.88071	-87.88754	1136.00414	10.67877	11.40612	7.22517	8.68725	0.12373	41.15376	55.07328	7.49973	1.00000	7.22312	4.96185
6.65004	72.85180	23.42195	11.32698	25.23977	32.88667	1175.92350	10.94808	8.24336	8.30038	9.46665	1.30741	3.27833	61.40763	8.17788	1.00000	7.12231	9.91257
7.78633	49.53271	5.43062	8.12704	71.12911	-44.31389	1192.03758	6.96809	9.34614	10.70495	8.67999	2.89518	-19.7625	60.72565	7.75189	0.00000	8.28738	10.79026
7.43637	60.86607	16.16606	5.02396	69.99873	85.4265	1112.65164	8.84967	5.87728	7.39272	7.02651	0.14385	55.8736	87.92922	8.96248	1.00000	8.79302	6.20000
8.02491	57.62079	-0.09141	5.07543	66.03840	9.5586	1191.33420	8.86636	6.81072	8.96489	6.97426	0.15470	54.52156	58.59740	7.48837	1.00000	5.80475	7.15906
8.88024	67.72317	21.19970	4.17688	48.95032	-98.11889	1112.87275		9.64005	6.47019	9.42130	0.12567	19.04222	48.36610	7.80165	1.00000	8.19758	6.34662
8.68211	82.80278	14.19802	8.98052	44.89721	120.33063	1112.01478	6.93367	9.10680	6.03832	5.17415	0.50651	37.65181	15.66487	7.28102	0.00000	6.52313	8.86320
9.20452	27.88007	13.04431	6.00189	52.05585	-122.2054	1161.65452	7.76863	11.91581	8.86817	9.81581	0.15047	47.76232	59.48019	8.29045	0.00000	9.15231	7.12157
6.03948	63.01541	19.58664	9.14693	42.94267	51.0193	1118.00195	5.76564	7.85121	5.58270	7.19703	3.70097	35.6803	66.55478	8.19731	0.00000	8.28227	11.04397
8.54005	24.23948	18.29391	10.82033	38.57040	-91.77127	1108.91529	5.87208	8.40572	6.60911	6.73042	1.13127	37.95143	45.24157	7.01956	0.00000	6.27063	9.78554
7.41265	70.90049	3.01999	6.87289	27.77080	122.20488	1086.98543	10.49926	9.32230	8.77159	8.75077	0.15978	29.98869	57.91136	6.32415	1.00000	7.17029	6.78515
8.54818	43.04381	2.23451	8.82611	50.37020	-122.23484	1190.09628	5.64692	9.75713	6.55790	6.22558	0.77501	47.38093	39.62416	7.91215	0.00000	7.00951	9.30327
