longitude	CO	CFCs	NOx	warning	NH3	latitude	O3	Pb	H2CO	SO2	PM10	PAHs	C2H3NO5	CH4	TEMP	PM2.5	PRES
-117.14392	10.54008	67.06879	5.75293	1.00000	6.39893	32.9156	10.87499	57.79891	25.08274	7.29399	8.69195	8.35231	8.58463	6.97015	32.36866	7.73866	1141.50991
-73.9614	6.93447	73.79844	7.65643	1.00000	9.24964	10.15031	4.85053	60.20406	45.67239	7.88089	7.10217	7.26666	2.15571	7.66468	15.95084	5.50230	1140.40490
42.54536	10.51672	73.68325	6.16257	1.00000	8.95891	-0.35817	10.21898	23.39782	60.51920	7.05517	9.33627	6.97506	15.92275	6.21429	10.20953	9.05251	1157.95063
11.412	8.31279	70.66439	9.18345	0.00000	5.51875	45.50369	9.53509	70.30212	43.18031	7.21402	7.59294	9.69825	3.70140	8.92645	8.91363	6.99984	1184.47395
98.50893	8.22539	67.53417	6.93538	0.00000	4.96092	16.68911	6.57989	48.26224	55.31569	5.00721	7.72723	7.94115	3.09826	8.32609	12.30826	4.80223	1081.01848
-73.75513	7.47408	67.46706	4.88550	1.00000	7.69403	40.60538	5.84652	17.26188	35.56823	6.82334	5.81911	8.19531	2.62728	6.86242	14.87138	4.56475	1098.78789
37.38115	8.50267	58.27876	4.29811	1.00000	9.12453	55.63711	8.58110	44.15035	48.76367	6.97563	8.77199	9.19975	9.97093	5.63940	19.61174	8.74901	1192.31390
121.96361	9.01132	67.25801	5.41247	0.00000	6.38355	6.95194	3.61402	48.12662	41.52322	7.32990	6.08336	7.71510	2.92106	9.46864	27.67171	5.87655	1156.22524
7.02238	5.29402	75.40053	5.29530	1.00000	6.73531	52.21099	6.67864	64.23401	31.04339	6.28498	6.97145	7.93017	3.60389	5.77835	4.00052	4.70183	1058.71816
3.64633	7.05119	67.71633	6.61028	1.00000	8.51943	6.8485	4.63707	43.70039	52.63122	4.53848	8.63580	8.94318	8.56234	6.09472	20.65557	5.59626	1167.83480
137.5	7.42953	84.26396	5.49040	1.00000	7.59128	34.9	8.91475	42.27498	36.36897	8.78391	6.89331	7.90450	1.97068	6.51565	20.58130	6.91077	1129.07417
-95.36969	8.23981	66.43437	8.83986	0.00000	6.58664	35.74788	4.78968	29.46108	42.75062	6.26468	7.30567	7.70822	4.74352	8.54633	16.09446	6.94805	1080.05555
-1.86343	7.70076	51.46158	8.66038	0.00000	5.77535	38.10558	8.48228	42.31377	22.11083	8.98741	7.10001	9.33476	2.34957	9.20609		6.46892	1062.78328
35.96944	6.92838	74.30068	7.04115	1.00000	7.86770	56.03361	4.08101	62.30513	45.98916	7.31029	5.92356	6.60952	1.08347	8.14340	29.34294		1163.19531
-1.86343	4.05993	58.48121	6.13425	1.00000	7.58322	38.10558	7.21240	60.93315	31.65281	6.89776	8.55290	7.70239	7.19552	5.13295	20.66524	7.36234	1097.98743
126.665	8.04447	66.22046	6.41042	1.00000	9.17243	36.6009	8.68767	44.81574	36.67427	8.44422	8.38609	7.81439	7.66637	5.93612	20.72084	8.41093	1105.93915
-79.62098	7.99918	74.01413	3.74181	0.00000	10.19045	9.15093	7.14533	37.78881	40.29310	8.17112	6.98764	7.49567	2.23881	4.60505	19.38305	9.54092	1086.18185
28.19028	5.45856	61.87760	7.87810	0.00000	6.28780	59.37722	4.29355	43.74566	39.69308	9.45089	7.92896	6.87036	4.98156	8.62159	19.83043	8.01766	1099.84529
18.69303	9.10648	62.74750	5.29301	1.00000	7.85107	12.18441	9.77865	62.42170	24.00960	6.39069	7.07111	6.86295	3.48086	6.26772	3.34935	7.63960	1147.43488
18.28333	5.42015	64.56536	9.88028	0.00000	7.37345	59.33333	10.10712	47.25325	65.93273	6.56987	8.54632	7.76030	9.66502	9.09847	11.31199	12.10934	1079.40045
-44.31389	5.77942	75.25794	10.17883	0.00000	3.97350	-19.7625	3.51457	40.73885	45.94907	7.51606	9.08758	5.89253	13.53954	8.22774	10.56409	6.55680	1184.40771
68.88871	8.38256	71.33026	7.22405	1.00000	10.97662	25.95533	3.99450	35.08330	37.53775	7.86637	7.07276	9.09276	2.48818	8.50949	7.51228	6.04675	1154.45892
-97.03285	9.94706	68.67569	4.82005	1.00000	7.38337	47.92526	10.03768	33.66944	43.21112	5.83747	8.65783	9.82402	8.92222	5.91909	11.75300	7.98927	1195.03462
72.93924	8.05464	73.23590	6.55678	0.00000	5.73380	18.87813	3.56667	31.27051	36.00234	6.82021	7.51751	8.05390	5.03331	8.14285	20.47434	6.19869	1055.84380
-78.04471	7.62749	67.39960	9.62684	0.00000	5.59000	34.25628	9.51784	66.19178	51.62926	7.65431	6.95742	6.88987	2.69343	8.79495	12.74174	5.21444	1102.66344
124.95278	9.31255	85.29695	6.54763	0.00000	6.19637	6.33444	5.53158	26.31979	64.23228	7.75935	7.84809	8.50539	4.20525	7.68505	25.78655	5.95906	1177.95068
122.05228	6.09847	61.49019	6.70581	0.00000	5.78741	37.19723	8.19161	45.51094	27.03373		7.94601	6.07305	4.45237	7.88468	14.06240	4.85706	1081.92263
-122.39168	7.04552	66.48159	7.57258	0.00000	5.52214	40.58654	5.55784	54.59985	53.23401	5.95370	8.82803	6.04470	10.66734	9.70476	23.06766	8.18394	1113.13662
-3.05	8.34009	61.48967	9.48205	0.00000	6.08091	53.81667	6.52372	14.75062	63.13797	8.97034	7.42948	5.54856	4.26167	6.76199	-6.78111	7.15938	1161.40558
-51.50361	11.69533	80.42254	5.68929	1.00000	6.85439	-29.2975	10.36845	47.87890	61.61279	8.27196	8.58348	6.24438	9.07193	7.13364	5.54241	9.02318	1169.83447
36.73307	5.69821	58.95319	8.75090	1.00000	9.52283	55.38752	5.40801	57.56335	57.67113	8.06296	6.47063	7.58905	1.52715	7.15912	28.19939	6.46045	1198.22754
-81.26367	7.41549	48.72775	6.84504	0.00000	6.27690	28.90054	9.47912	42.85872	26.04816	8.13928	7.50068	7.63513	4.32942	10.09671	2.11283	5.14131	1129.32692
83.36889	9.51810	70.91322	10.43135	1.00000	6.92282	26.76628	9.49503	67.49272	43.01835	8.23673	8.54661	7.89207	8.41777	8.63721	17.57563	9.36513	1083.85965
-96.67834	8.07784	66.11049	5.06484	1.00000	10.82671	34.77453	8.92181	49.18329	16.67611	9.00118	7.84381	7.12228	4.68609	4.62879	12.69609	8.99109	1055.99873
-89.71472	10.39550	62.38174	2.18767	1.00000	7.25233	13.73417	11.23492	57.62017	37.95743	8.09850	7.08815	5.19180	3.36202	5.43232	20.98177	6.31429	1137.76761
43.91385	9.88441	68.22431	5.28353	1.00000	8.44100	54.03876	10.25141	62.22878	39.22663	5.90619	7.58986	8.86617	4.82156	6.02891	14.82413	8.00494	1092.28260
20.89389	6.87290	62.81394	5.60058	1.00000	11.12003	42.62833	7.70318	57.39900	56.72405	7.73004	6.68411	7.62040	3.00525	5.25522	8.00735		1120.33961
137.23333	7.98993	67.14856	9.86476	0.00000	5.32971	35.8	3.57331	36.17088	50.21880	7.45103	8.05272	6.60045	5.67621	8.81074	30.07240	6.06578	1084.62288
71.57118	4.83783	70.50562	6.31179	1.00000	6.77285	32.87533	5.19056	23.39926	14.41649	8.24607	7.68174	7.06585	4.01421	7.94871	18.16424	6.54567	1110.23293
122.08333	7.57050	67.95874	6.02523	1.00000	10.38396	46.08333	8.90258	41.37303	65.14146	6.56304	7.17640	7.04363	2.31927	5.47627	19.82965	9.25718	1166.77768
-2.12139	5.07256	65.47598	8.93601	0.00000	6.87373	52.48173	7.26824	53.23051	49.04621	6.03162	7.51751	8.27381	4.56917	8.86489	16.37536	10.02989	1100.29168
-4.83076	5.14636	73.31290	10.38801	0.00000	4.91739	39.96348	6.83169	49.12716	54.98383	7.38118	7.33623	7.42224	2.94577	9.08855	21.12108	9.65329	1164.39544
-56.52361	9.35409	63.66943	3.59710	1.00000	8.90916	-33.38056	9.69490	56.56586	54.40333	7.37580	5.34326	7.50210	1.60040	5.30089	20.28346	8.50136	1102.98029
76.32756	9.63512	61.32506	5.15158	1.00000	9.33851	9.57046	9.58973	31.55470	53.86047	8.56467	8.09342	8.72188	5.84229	5.11127	2.12135	8.68196	1187.64721
10.78222	6.61063	68.78596	3.23988	1.00000	6.56460	36.46917	3.91860	35.16957	42.24913	6.73624	7.31349	5.51053	3.34694	7.31245	25.80309	7.08794	1107.06388
151.07986	7.56790	67.63163	4.46791	1.00000	7.39102	-33.88096	4.52601	35.06750	41.55332	7.22680	7.06675	6.50286	3.09038	6.62406	35.95233	6.21856	1149.64384
-91.58045	7.66517	77.09534	4.97673	1.00000	11.17809	41.6764	7.20580	40.46741	63.86753	6.43508	8.74865	7.91664	8.60872	4.80214	14.83399	9.72153	1196.81710
-71.10077	8.68080	66.15545	7.99212	0.00000	4.67455	18.20854	7.84365	54.45129	27.87409	7.35944	7.89885	6.90907	4.98371	8.08887	7.12303	5.90903	1184.01372
114.33333	7.60072	67.11330	4.60604	0.00000	9.45253	-8.43333	6.84323	46.47281	49.26889	8.28936	8.33047	6.97805	6.38101	8.15567	24.94131	9.16966	1057.28443
-91.58045	7.03151	60.37555	6.80012	0.00000	6.64613	41.6764	8.87954	54.85834	32.71648	7.28130	7.77504	8.28602	4.64907	7.86667	22.53244	4.44776	1141.98837
8.63333	8.39882	61.33637	6.98828	0.00000	7.47947	52.2	9.57572	59.80294	31.50821	7.15582	8.02233	6.34016	5.55863	9.03522	3.37600	7.03359	1090.52395
-73.78458	8.33688	57.32167	5.28200	1.00000	8.33828	41.0051	9.44637	32.45170	27.71105	7.59255	7.52919	6.96652	3.80096	6.00712	2.48529	7.77500	1084.94826
44.02488	8.21728	70.50806	6.32872	1.00000	6.50328	32.61603	8.62471	46.02239	51.14619	7.39392	8.33790	6.41895	7.03332	7.18679	3.45790	7.70988	1115.18209
123.99333	6.58071	64.18749	6.28809	1.00000	9.14327	12.97389	4.99475	56.55105	37.97387	5.73031	7.61092	6.52586	3.72125	6.97550	1.46857	7.72946	1152.74712
15.46667	6.09645	61.17408	7.59747	1.00000	9.60807	47.05		68.53077	35.96170	9.15118	6.63070	7.23860	2.55302	7.68275	2.88231	3.67265	1143.82548
3.64633	4.54778	76.84887	2.93805	1.00000	6.89514	6.8485	7.80522	71.42601	56.94096	8.05577	7.66202	6.07577	4.48396	1.95586	26.41137	9.38032	1089.03851
2.25	6.50097	68.68972	6.58844	0.00000	6.43362	50.75	5.20558	40.17530	38.95172	5.72799	7.88631	7.09508	3.80454	9.33982	15.47882	8.14455	1190.29342
112.23109	10.27027	74.28104	6.58661	1.00000	5.91389	-7.57897	10.20363	8.08530	44.60322	7.57120	7.92739	7.88042	5.58067	7.33897	22.55584	7.46705	1092.14829
33.9162	5.38238	68.93851	5.07326	1.00000	7.07926	51.67822	6.91140	40.96367	36.70479	6.81661	8.07588	7.58361	6.29331	5.25605	26.87334	5.40109	1112.77053
106.85417	7.00566	61.47145	8.08409	0.00000	5.39528	-6.48167	3.66683	51.63363	33.84677	5.45197	7.06999	8.06879	3.66516	8.33467	24.66714	6.37665	1078.60326
-82.07842	5.55589	74.97003	7.31987	0.00000	6.35515	26.91756	6.15784	56.31562	60.87043	7.07628	5.87694	7.82717	2.05360	9.53624	6.72773	9.61183	1153.71737
8.77155	6.79651	64.53720	8.57182	0.00000	4.99090	50.23019	3.85041	52.04879	53.46823	9.12863	6.75972	9.60808	2.16679	7.59009	5.43362	6.49261	1140.81392
-3.52751	6.45610	76.32063	10.06935	1.00000	11.29790	50.7236	6.47976	58.15658	43.36414	8.12216	7.92583	7.96819	5.47788	8.27828	19.72656	3.96225	1188.91156
8.62118	7.26783	66.82194	8.37686	0.00000	7.34675	45.44694	9.73561	56.46843	60.22791	6.33740	8.06332	7.36303	6.25766	9.07105	13.56740	5.97738	1136.51252
123.17306	5.22035	61.62445	8.48255	0.00000	6.39041	41.27194	7.00805	48.68915	40.61691	6.69247	6.27406	8.22512	2.53276	9.67974	7.95331	10.12311	1093.17016
10.03988	6.99009	63.42735	8.05685	0.00000	6.66056	53.6052	7.28298	40.76902	51.94129	7.81512	7.33371	7.30894	3.11803	6.53247	20.10333	4.23154	1096.17733
14.72443	6.62881	65.50397	7.62555	1.00000	9.03332	36.92574	3.61036	45.08773	45.88748	7.16446	8.31387	5.65212	7.57752	8.52856	11.47970	5.84378	1197.15281
-111.89903	12.55649	64.96705	5.12601	1.00000	5.83975	33.50921	10.09447	63.90945	30.82093	6.39211	6.17074	7.04376	2.20278	7.11805	16.08157	9.01085	1055.22021
2.29026	6.41936	88.15924	6.21201	1.00000	11.70542	48.77644	6.90018	33.32753	47.99278	7.66043	6.18352	6.84919	2.49600	4.53774	12.71995	9.57428	1122.46335
56.36091	6.59568	66.68959	10.67537	0.00000	4.33094	51.78771	3.24001	45.73949	35.02655	7.14358	9.11208	7.04256	13.31487	8.07039	25.49976	6.18162	1108.88996
-2.52398	4.21067	59.18434	11.46386	0.00000	7.14217	53.19146	7.45768	57.63797	62.77927	6.79608	8.04166	7.54173	6.11135	7.40828	0.08367	10.56062	1088.20284
14.51472	8.44327	67.54797	5.83985	1.00000	9.90746	35.89972	4.99176	58.69626	49.32981	6.53799	6.52187	8.21372	2.80349	6.78165	11.69586	6.68474	1097.87356
-77.96389	7.52843	70.80934	4.20990	1.00000	8.84730	39.45621	5.88800	43.46429	42.02930	8.74002	6.48060	7.63300	1.74384	6.34333	13.21023	6.55440	1180.00803
6.74549	8.42998	66.84281	8.50010	0.00000	6.68423	49.5099	4.91230	49.38620	49.20291	7.83495	7.87867	7.78803	3.90914	8.82734	20.68815	6.67723	1124.11188
72.68533	5.91519	59.13725	3.64119	0.00000	8.15408	22.75218	7.68035	55.41800	38.26020	7.91887	7.17993	7.77884	2.82422	5.68735	1.61165	6.06224	1148.27232
9.29109	9.19842	59.51443	6.47518	1.00000	8.67824	45.39402	9.46289	58.06023	45.10800	7.92789	9.54848	8.11684	19.27254	6.14562	17.94783	8.50391	1123.59366
24.95034	9.51367	65.20588	11.93889	0.00000	7.37219	60.18427	13.24897	39.86509	42.08930	8.53665	6.90051	6.92757	3.50999	10.98663	30.27109	7.40126	1105.67302
-119.01677	7.70163	73.50893	6.00836	1.00000	11.17073	36.06523	7.58902	68.49070	33.32584	7.68556	6.26373	6.40495	2.28684	4.67995	-3.01594	9.28357	1102.95968
7.60872	6.63903	72.05222	3.70443	1.00000	7.88964	43.78956	7.50250	48.79288	39.99770	6.49707	7.70136	7.72288	5.08911	4.35813	28.97049	6.89924	1096.87576
44.7662	8.93691	70.65093	7.35724	1.00000	8.97498	40.49748	7.29497	54.78150	40.32653	6.99590	7.57203	8.61507	4.96648	6.60968	22.21778	10.38669	1162.35910
-1.06667	8.33429	68.51590	8.92599	0.00000	7.55073	53.78333	4.51875	70.80139	38.96395	7.56833	8.88213	8.92198	10.99398	9.01035	21.95265	7.05224	1194.43190
-93.263	8.78243	61.07413	7.37348	1.00000	7.07154	45.0408	9.05965	45.38995	58.40443	8.67164	5.62340	7.57349	1.19217	7.14086	19.24632	8.31865	1118.23071
35.96944	7.50016	75.25583	8.76938	0.00000	6.30150	56.03361	7.21897	56.82713	33.46586	6.12494	7.33875	6.19567	4.03884	10.55874	10.71443	9.19661	1188.13736
18.30056	9.19426	62.25975	8.20174	0.00000	7.36592	50.5107	7.68672	34.53436	39.76348	7.89626	7.65625	8.21503	3.46328	6.95774	36.63751	6.37270	1083.33255
91.00632	7.34500	71.72634	4.59392	1.00000	7.70855	26.32293	5.44539	68.68651	65.56647	7.76260	7.76119	9.89781	4.32557	4.85652	20.88383	6.20842	1193.78901
-37.93278	6.61422	60.01497	6.98173	1.00000	10.08916	-11.48472	7.10734	53.30230	43.63489	7.74612	7.55075	7.59838	4.30136	6.43601	20.99751	5.59632	1164.74204
-37.93278	6.19499	51.83640	6.79821	1.00000	9.22455	-11.48472	6.07805	27.97305	24.60965	7.15709	8.94385	5.21090	12.29198	6.84546	26.76783	5.69359	1064.68216
43.38531	6.77767	71.41936	6.21153	1.00000	8.92236	9.89206	5.52370	53.60967	68.15031	6.89819	7.00044	7.91404	2.14483	6.03726	28.99861	5.05111	1082.09917
79.41727	6.05959	63.03492	5.93369	1.00000	7.86006	12.25282	5.81225	25.56588	35.14259	6.03923	9.03239	8.12541	12.55808	6.17058	21.92576	5.42233	1170.06484
86.59509	7.83735	69.11448	5.12733	1.00000	8.92428	26.11527	5.74625	37.28016	51.15617	7.05847	6.33582	6.79753	2.13242	6.63535	17.29414	5.84077	1165.32395
-122.39168	8.31918	65.32178	3.73360	1.00000	9.64351	40.58654	9.14479	60.69594	74.98967	7.76597	7.91969	7.64568	3.75189	4.92918	20.53482	7.60724	1168.03483
153.10236	5.99761	52.71787	5.92377	0.00000	6.63803	-27.50578	6.98360	46.97893	27.02907	9.52274	8.38074	6.95277	5.85232	9.67446	19.41152	10.12553	1170.68593
115.70111	3.43003	65.59618	9.75184	0.00000	3.48890	37.73222	4.98494	45.16318	53.89204	7.09297	7.32873	7.85932	3.45409	7.98176	15.56889	8.54921	1091.30853
28.28489	5.88654	60.30050	7.24549	1.00000	9.11572	48.15659	7.06845	33.19558	45.98989	6.94976	8.57001	8.20636	8.54703	5.17319	30.04488	5.98296	1127.62198
-73.9614	8.62813	76.86518	6.92263	1.00000	10.55934	10.15031	5.52927	54.49251	42.55689	8.51024	10.43630	8.39403	44.81328	6.98973	6.50779	4.01986	1185.78275
2.25	9.38375	76.47674	5.78428	1.00000	9.81787	50.75	8.84161	47.81066	50.15496	5.54231	6.35350	9.73400	1.64026	5.31323	9.51408	9.39700	1071.71915
-74.07764	7.93786	63.13635	7.04637	1.00000	7.66020	40.72816	8.51215	63.88786	48.00542	7.97440	5.53085	6.40902	1.29873	7.12891	17.62508	8.25917	1189.93358
2.35739	7.62279	77.02423	5.71166	1.00000	9.25158	41.63976	7.87277	24.68308	41.76544	6.94090	6.69089	6.69222	3.04238	6.03303	16.31191	8.80653	1188.66613
9.72749	8.29352	73.14105	5.36916	0.00000	8.54220	48.28259	4.00234	55.03528	61.53500	5.48478	6.78362	6.92233	2.45465	9.84842	18.47846	7.12834	1094.37190
-74.26419	6.76517	71.89452	3.18802	1.00000	6.83865	4.73245	6.03935	57.04035	61.99460	8.40149	8.39100	5.86840	7.60125	3.81277	7.68409	7.23898	1183.34189
101.44167	11.73350	70.62630	9.81959	0.00000	5.99257	0.51667	10.99453	40.28776	20.65703	8.68664	7.99715	9.68926	5.48861	11.26219	25.80013	8.52779	1068.76430
7.20769	5.70315	77.95397	7.04863	0.00000	8.60796	50.80019	6.51460	43.82085	51.48357	7.58980	9.61945	8.03294	20.57788	7.23192	20.69082	4.62619	1111.14089
9.40531	4.52740	50.79355	3.67604	1.00000	7.23707	45.53069	7.17019	63.09495	44.98090	6.54450	8.27431	8.99785	6.84923	3.34395	22.18915	9.10124	1091.59407
-1.48119	5.81287	73.11189	8.43384	1.00000	10.00703	53.0233	6.07485	51.05726	33.90051	6.57387	6.79563	8.87165	2.71645	7.18859	14.38912	6.21666	1151.79896
86.59509	10.77180	63.87940	11.04891	0.00000	4.23953	26.11527	9.46835	62.65354	51.03880	8.72924	7.92346	7.69146	5.00923	9.65657	23.88327	5.79644	1077.99294
-1.05366	6.12179	65.75413	7.53392	1.00000	10.74648	43.71032	6.91058	48.02939	65.09155	6.81140	6.90264	8.94586	2.24779	6.72627	4.27109	6.53244	1168.35773
34.3869	8.98221	77.87691	8.93921	1.00000	8.12128	11.8659	7.49659	47.04904	36.85537	7.47834	4.96982	9.30890	0.55064	7.62251	18.15765	10.45941	1189.84081
49.62251	10.07803	56.42594	10.30453	0.00000	6.78331	27.0174	9.28086	22.70608	51.63393	8.33801	8.01127	9.93031	6.23006	8.75369	-2.29247	7.53950	1150.78139
120.14278	9.56152	62.18082	8.07970	1.00000	7.57817	32.50611	8.91389	47.88993	38.65657	6.65165	7.45719	7.61510	3.83866	7.21017	23.21048	8.96557	1167.53440
128.9889	5.77335	71.95117	8.35046	1.00000	8.63934	37.1759	6.33333	56.16311	35.53575	5.94715	8.00543	7.11740	6.06466	7.56389	11.34417	4.07576	1096.41074
4.7934	8.71331	70.87365	5.23852	0.00000	8.10020	45.69558	7.75809	56.94920	47.61791	8.82376	7.34035	10.07161	3.97918	10.20997	30.38040	9.29464	1091.27159
17.8031	7.17360	70.97830	6.02843	1.00000	8.84572	48.43174	7.19501	57.70074	64.13071	6.78789	7.91952	9.01430	5.10093	5.98918	28.49257	8.71711	1176.69322
83.36889	11.45932	69.77129	4.72117	1.00000	7.47208	26.76628	11.89525	43.42323	43.83754	5.21907	8.33006	7.05132	7.53906	6.37912	6.73621	7.74770	1058.72810
28.19028	8.50902	65.71999	5.84210	1.00000	6.85440	59.37722	9.01075	29.57177	29.23006	8.28265	7.14333	6.44984	2.81054	6.90222	27.58694	7.58471	1188.41883
121.96361	10.37687	59.89933	8.24797	0.00000	7.66292	6.95194	8.01591	44.20100	62.35333	4.92286	7.44778	5.81447	4.40996	7.95715	19.75719	6.56669	1173.75021
3.20639	6.49537	67.40529	7.01755	0.00000	7.09365	50.74497	3.34065	39.31840	33.27748	7.16783	8.69720	7.84476	9.47645	8.37888	7.36924	7.38624	1079.28031
76.35484	5.63612	72.73172	7.77375	1.00000	9.23441	10.10649	5.70700	45.46501	64.20104	8.38413	7.79910	6.68175	4.81635	9.19812	24.55347	5.41431	1188.54292
19.21437	10.88522	65.20775	5.39834	1.00000	8.33649	44.75874	10.20363	54.81180	22.98484	7.26158	8.74430	6.57252	9.54912	5.89039	16.95856	8.75723	1129.45173
-15.58602	9.71491	55.97940	7.26144	1.00000	7.17199	27.76056	7.55166	60.66789	30.61512	7.39567		7.93609	2.29524	7.25090	8.50401	9.93811	1072.63243
-89.64066	7.04223	64.44396	9.19215	0.00000	7.03153	40.56754	9.52654	57.35463	60.42934	6.59849	6.24234	7.79232	2.04062	8.29134	13.47668	6.88214	1141.07235
-13.2356	10.40654	63.77159	11.43971	0.00000	5.11077	8.48714	10.20074	43.77500	46.82671	6.00358	6.81971	8.37962	3.76216	10.22519	27.98270	5.15044	1187.05910
38.94324	5.49420	63.78837	8.47512	1.00000	9.27804	44.98901	6.42504	23.24844	36.43354	6.82601	7.63052	8.08597	2.99383	6.30911	12.97850	6.28786	1073.18601
6.92917	7.77265	77.99520		0.00000	5.38871	52.31333	9.68217	67.34310	32.33352	7.09622	6.55432	7.88582	2.17023	8.58171	11.36730	3.80883	1133.21893
-99.73314	4.77743	74.68407	11.65884	0.00000	5.58328	32.44874	4.20913	50.40522	52.09899	7.56525	8.01983	6.07768	5.07141	8.67362	13.67138	7.93456	1180.46303
27.46153	8.16241	63.26998	5.42308	0.00000	9.69023	-21.44236	8.47702	59.99669	50.85719	6.98551	6.90593	8.39377	2.94838	5.28336	12.00628	8.63369	1104.28981
-84.13722	8.89443	67.13571	9.22680	0.00000	5.28131	9.92787	9.70024	53.12372	61.41172	8.07839	7.89609	6.70931	4.52843	10.75944	27.26786	6.16868	1131.18107
117.63083	7.59404	63.26468	9.45128	0.00000	6.23473	35.50056	10.37434	54.66954	38.39676	5.93981	9.64338	6.41996	20.95925	9.36539	14.45965	5.35917	1153.89712
37.00438	8.40720	72.45674	5.70905	1.00000	8.96611	-7.60361	4.93223	53.04264	32.18045	7.93815	8.10744	6.86607	6.02792	6.85615	24.84395	6.51172	1173.09182
-1.60452	7.18021	64.22462	4.39280	1.00000	8.67055	42.06166	5.49150	52.07424	38.31830	7.28003	7.24708	5.70424	3.93669	7.57639		6.75387	1177.84764
-1.86343	10.93412	75.93729	6.01350	1.00000	9.20843	38.10558	8.77044	48.71292	47.23519	9.17149	7.41508	9.00079	4.34767	5.71983	24.46431	10.53010	1092.77805
-80.22588	3.34480	64.46459	11.93420	0.00000	3.86416	26.2173	7.29087	58.61465	36.89867	7.24660	8.09456	6.77009	6.10275	8.32701	28.86517	10.07532	1148.95450
118.53333	5.47686	68.41735	8.21480	0.00000	10.34531	27.92333	5.22496	51.65802	50.64348	8.55871	7.56216	6.15946	4.25289	11.38834	7.25379	4.81548	1192.32305
12.19458	8.47188	73.65287	5.97277	0.00000	7.53422	10.61285	6.35443	64.81525	29.70476	5.30844	6.92624	8.57291	2.62984	8.30021	15.85801	8.12379	1109.11972
-0.76667	5.11066	63.46385	6.23084	1.00000	7.72302	53.38333	6.20304	49.91220	38.55171	8.55018	8.21655	6.69881	7.20158	5.84759	24.62645	6.67336	1188.81544
4.69889	6.19346	64.43763	5.61291	1.00000	8.09313	50.56149	6.21387	43.54326	56.02320	6.98833	6.31285	9.88036	2.21493	6.69985	15.93626	5.56558	1140.87279
-2.68333	10.08863	66.90947	5.30068	1.00000	6.68759	43.31667	8.97444	49.71363	52.40101	6.99959	7.85047	8.82252	5.11410	6.72347	1.47750	8.32223	1158.84423
-1.05366	6.26505	76.64297	9.77338	0.00000	6.06086	43.71032	10.51215	56.28297	55.34169	6.85151	8.94835	8.13030	10.73587	9.15952	6.73925	6.66394	1156.78813
-87.65644	7.34004	73.78591	5.98805	1.00000	9.88702	41.80753	8.31976	54.59740	49.23746	8.27249	7.42088	7.45593	2.48464	5.81246	19.24885	8.51612	1091.52629
44.02488	7.96317	65.70143	5.53780	1.00000	8.78346	32.61603	5.10702	50.95138	44.20498	7.59620	7.80142	8.39537	5.32637	5.30403	-5.91797	6.71582	1086.99832
-73.75513	9.35183	64.43933	7.83254	0.00000	8.71621	40.60538	5.62778	65.12123	56.51480	9.11616	6.52079	7.84857	1.35583	9.72821	14.29973	7.48783	1094.97486
144.23058	11.65653	80.03276	6.14703	0.00000	7.47903	-5.85746	10.61243	36.00275	54.24161	9.03864	6.12442	6.23776	2.20701	6.98884	1.56961	9.12316	1101.13909
120.03308	8.32108	67.89884	9.38585	0.00000	7.75542	28.88162	7.59677	38.93380	51.41217	7.46632	8.42598	6.26975	7.01566	7.77565	21.06413	5.85254	1058.49183
85.94001	5.34061	67.34340	8.52867	1.00000	8.83061	25.49043	5.72448	33.05700	40.12765	7.03270	6.96847	7.05147	3.66433	6.20965	12.10018	6.03968	1138.90826
