TEMP	PM10	NH3	C2H3NO5	Pb	CH4	O3	warning	SO2	latitude	longitude	NOx	H2CO	PRES	CFCs	CO	PAHs	PM2.5
0.10400	9.11348	9.04286	0.21383	44.95998	6.49064	5.89334	1.00000	6.62299	36.82167	128.63083	5.97042	40.87988	1159.99193	33.01264	7.37557	9.14356	7.71833
16.86115	10.54861	7.07512	0.81084	40.13694	9.90752	9.49219	0.00000	6.58120	23.49668	86.68363	4.26102	39.12091	1134.65275	66.59187	9.69646	5.94051	9.54166
28.69217	7.04149	8.96664	0.05314	44.97850	6.98488	5.98675	1.00000	8.86786	55.85	37.56667	9.93770	32.45527	1177.53707	33.10652	8.69925	9.26812	6.60427
14.77629	6.84679	7.96843	0.05450	62.01822	8.29104	9.53267	0.00000	8.81446	9.89206	43.38531	6.71497	44.47394	1142.03459	65.46562	10.30735	8.57299	5.45525
32.50898	7.04276	5.75170	0.07777	50.38203	7.35713	8.65688	1.00000	8.84395	41.9001	-71.08977	8.30140	37.04731	1110.62129	45.11752	5.75548	10.38904	5.57029
14.01248	5.89317	8.94879	0.04412	44.82206	9.80184	4.95200	1.00000	5.50229	40.11583	67.84222	9.92175	31.29166	1070.76399	36.90171	10.31280	8.04716	8.15927
11.76833	6.47460	9.36401	0.03497	41.49695	7.26412	8.39643	1.00000	8.44693	35.89972	14.51472	8.00237	24.84271	1159.71848	51.89779	10.21884	10.33767	5.39528
18.08284	5.77175	8.01540	0.01160	33.05727	6.02375	5.49078	1.00000	9.77968	35.815	139.6853	8.20921	37.02043	1154.00748	45.56513	9.18164	9.00346	7.83734
10.36158	6.31629	8.50677	0.02396	46.38464	8.72887	8.09320	1.00000	9.19765	6.46838	-73.26022	6.76105	57.08686	1121.14812	51.05703	9.38273	11.32047	5.81972
17.23469	8.70199	10.00869	0.16176	53.05519	8.79834	8.68470	0.00000	8.95099	33.14447	47.3799	5.23160	28.24331	1068.14472	43.98268	7.77236	4.61105	10.45763
11.58857	9.17148	7.24367	0.22562	50.88216	7.47157	8.49816	0.00000	7.71266	22.19303	88.18466	5.38585	38.68844	1093.44672	40.11905	8.32454	5.38261	8.79852
1.58155	11.43720	9.21542	1.90914	43.52969	6.36967	5.66560	1.00000	7.59932	34.86472	117.55417	7.85196	28.98310	1087.89746	51.18791	4.88220	7.73495	8.45615
13.86076	8.85287	9.42877	0.18638	47.96241	8.31320	7.48992	1.00000	7.02458	13.70167	-89.10944	4.58620	28.91391	1139.81922	28.51295	9.57487	8.33859	8.52782
5.00545	8.57742	7.08487	0.13128	69.58443	8.60964	7.38105	1.00000	8.37802	42.50729	1.53414	6.37713	23.99062	1171.39272	40.13212	7.35677	8.95068	7.50469
16.52550	5.16020	7.25219	0.01016	33.59487	7.38854	7.75796	1.00000	7.78912	23.0072	-82.4017	9.28237	33.67269	1157.49473	34.79323	7.14438	7.14965	7.90071
17.70156	8.31003	7.63931	0.12694	38.51230	9.07886	5.98995	1.00000	9.29897	-7.76667	35.7	9.39035	52.88440	1131.82570	33.91171	8.27546	10.00984	5.17234
8.35818	6.32018	7.30541	0.03832	50.13821	7.49332	5.52540	1.00000	7.33075	-17.74431	-48.62789	7.88937	28.93667	1153.68329	41.60601	10.04507	9.58937	6.92660
4.43872	9.22926	8.20247	0.24240	44.36563	6.47657	3.67694	1.00000	6.97256	28.88162	120.03308	6.59945	34.69640	1132.12740	39.90507	9.39936	9.32098	6.32246
-0.60237	7.05136	8.91960	0.06310	42.87891	9.15807	9.27281	1.00000	8.40029	-33.59217	-70.6996	8.81420	42.73484	1104.55995	65.95025	7.79961	10.78713	10.72775
20.70986	9.91815	7.85053	0.45989	52.98897	8.49946	6.75519	0.00000	8.49129	26.91756	-82.07842	4.28389	55.53241	1051.29363	50.79063	10.91183	9.63633	7.38160
33.73481	11.36443	9.22101	1.79196	31.69487	6.70982	5.23218	1.00000	8.91445	21.01858	-101.2591	4.86565	35.89635	1077.87334	33.19677	4.34661	8.48823	8.79170
25.78207	8.10771	7.68599	0.09965	33.80674	6.93854	7.59539	1.00000	7.42720	36.81667	117.81667	8.20800	61.60419	1099.24098	53.95835	5.82065	10.32421	8.49836
17.87734	8.55556	9.01868	0.13502	38.59199	7.44545	9.45327	0.00000	9.56756	-30.60106	-71.19901	7.21080	36.35786	1125.68713	47.90564	9.30970	8.18964	9.60919
25.01481	8.75290	6.41353	0.15457	46.12666	7.29277	8.81762	0.00000	6.94163	41.54566	-71.29144	7.66640	66.20352	1123.73099	44.83034	10.50926	7.48371	11.38714
11.96197	7.76925	9.24664	0.08086	60.82506	7.39260	7.60607	0.00000	8.46187	-2.90055	-79.00453	6.06062	35.61954	1132.37719	37.31504	10.06547	8.29339	6.58803
24.82076	4.66101	5.57499	0.04008	56.38108	8.44405	6.11318	1.00000	6.49378	30.17746	-81.38758	8.11074	30.09298	1075.33384	48.71657	7.78314	7.73083	9.05519
10.31794	7.31648	8.20098	0.06114	45.29440	8.67477	8.03266	1.00000	8.23291	-33.75881	150.99292	9.69323	38.34669	1106.93331	38.04744	9.82363	9.72294	5.11055
10.34666	6.07092	6.90259	0.03304	33.76123	5.77480	5.20898	1.00000	7.36123	-21.44345	-65.71875	9.91609	48.07516	1074.49532	46.41088	7.77159	7.70031	8.13899
11.19016	8.00656	7.53627	0.10691	47.58960	7.43723	6.63914	0.00000	8.75177	41.8542	-87.66561	8.20266	25.75911	1092.39690	38.25307	9.51773	8.20262	5.49498
35.08144	9.13264	8.96070	0.22421	46.43924	8.13669	4.05631	0.00000	10.58116	38.06084	-97.92977	6.61467	33.46436	1058.54012	31.92452	8.84176	8.34407	7.04410
13.03402	8.41791	9.49005	0.12020	37.79669	9.12957	8.39057	0.00000	8.62397	45.43341	-73.86586	8.75759	50.94762	1099.62529	45.59175	8.86118	8.64126	5.38499
8.60390	11.43622	6.20194	1.92434	55.64311	8.74943	5.38146	1.00000	8.04556	45.75279	130.57211	7.71981	26.68794	1074.30499	40.93886	4.32095	8.45513	9.58601
17.76592	9.48281	9.32843	0.28912	57.15900	5.55251	5.06665	1.00000	8.65450	41.55815	-73.0515	5.41327	47.73659	1083.89522	56.97861	4.69608	5.88697	7.88836
35.70052	10.77612	7.74838	1.01021	46.46603	7.89217	8.08376	0.00000	8.27841	25.95533	68.88871	2.40817	50.35724	1171.59947	37.24953	11.45201	5.52122	12.74610
21.33251	8.76678	7.40786	0.15967	38.74500	6.76914	5.65801	1.00000	7.37741	11.85	38.01667	8.35311	57.59913	1073.10721	43.28278	4.41005	9.80605	8.26021
19.55331	7.88955	7.10942	0.09275	75.69598	8.33799	6.10574	1.00000	6.55660	34.08565	74.80555	5.03984	38.08257	1111.22417	32.25956	7.53512	8.51389	10.82227
11.20851	9.44308	8.86795	0.30490	57.49199	8.61496	5.14500	1.00000	8.38393	60.18427	24.95034	6.03640	32.83699	1198.68348	53.95509	7.67242	9.19591	10.39285
0.71454	8.75555	5.12078	0.17115	57.28330	7.36560	6.29656	1.00000	7.13119	53.49389	-1.29243	8.35320	35.43496	1097.70629	41.83005	7.44761	11.32357	4.44669
23.08568	6.05673	7.23563	0.02041	51.23181	8.22537	6.61921	1.00000	8.13969	32.5007	-94.74049	8.08088	50.17359	1167.32494	51.00689	7.29979	9.87052	7.34127
26.79847	7.12762	7.97144	0.05962	37.68385	6.85041	5.60953	1.00000	6.89685	26.76628	83.36889	6.30188	45.83986	1091.95522	67.59791	7.77519	10.19267	8.70864
19.92970	10.37045	8.49060	0.69203	32.06062	7.57489	9.95211	1.00000	7.39392	39.43534	-84.20299	6.11431	62.48863	1180.89139	46.47326	7.23832	9.26629	10.09485
17.24330	9.88001	8.10398	0.42255	41.22563	9.45621	6.91352	1.00000	7.25528	38.72706	-9.24671	4.97196	40.37044	1094.76955	49.08207	7.63312	8.89408	9.13853
19.13366	8.92743	7.43025	0.19061	27.52852	7.09740	8.92348	0.00000	6.99801	30.76468	74.12286	6.58923	22.04780	1194.78464	24.32138	9.08039	6.78355	9.15775
28.54436	10.33396	8.12648	0.64461	46.79818	7.26380	6.63399	0.00000	7.67632	46.32313	-0.45877	4.08892	41.66581	1177.90631	55.32656	10.34380	10.37597	7.52410
1.73992	9.67049	7.75366	0.36034	55.99015	7.72678	3.76957	1.00000	8.30440	45.40008	-73.58248	5.44512	54.84281	1165.99390	37.30743	7.35694	8.56873	8.61375
14.96972	7.63583	7.19151	0.05119	52.63964	9.44670	6.82393	0.00000	8.74680	42.819	47.1192	6.90717	66.13458	1119.56686	53.82139	8.62425	8.19056	6.93405
23.32047	10.14766	7.00816	0.56098	44.14474	6.80224	9.16548	0.00000	8.31153	33.72255	-116.37697	5.46637	58.47754	1192.29318	17.17938	9.82330	6.22330	8.89338
6.82918	9.56423	7.33110	0.32568	30.10319	8.80234	7.99354	1.00000	7.62767	41.72063	12.6723	7.05791	45.25193	1153.79811	47.65915	8.87198	8.78281	7.31327
14.19150	6.84640	7.56929	0.03775	55.02754	10.46388	7.04856	1.00000	8.87980	55.39485	43.83992	8.83786	27.15815	1107.14730	33.54987	8.35300	9.74404	6.17937
10.61767	6.04868	6.46397	0.04002	55.81927	6.36960	6.47124	1.00000	8.10766	49.5099	6.74549	10.54693	44.51185	1072.23335	39.45916	11.20329	7.63836	7.12176
32.74870	10.27047	8.41585	0.60539	53.41284	8.98479	9.77063	0.00000	7.87769	15.58552	102.42587	7.67570	33.30930	1184.65235	43.39304	12.88258	9.46683	11.20932
18.44048	7.58086	8.72108	0.06137	54.98710	7.57644	7.56753	1.00000	7.23268	40.11583	67.84222	6.83305	60.98940	1137.17781	37.85958	6.40938	7.81617	8.51902
6.01449	9.87814	9.67218	0.42854	46.58684	6.59199	8.65787	0.00000	8.16842	53.53333	-7.35	6.65060	35.04878	1143.07412	12.76297	8.09641	9.12379	7.71960
17.75310	7.40204	7.55181	0.07863	50.35838	7.70761	4.60968	1.00000	7.25147	45.51667	4.86667	9.65547	42.07803	1152.00356	54.74728	6.19828	7.93045	7.12972
4.77062	4.78704	6.35264	0.05269	29.41999	8.49858	9.39634	1.00000	8.06500	30.76468	74.12286	9.24138	57.59361	1191.26465	32.36902	11.35056	7.28373	6.83168
14.77188	8.24168	9.50098	0.10974	52.86741	7.74869	8.07891	0.00000	8.07194	68.79833	16.54165	8.35252	46.69192	1056.75089	32.86226	9.29316	6.57850	9.03256
19.34838	8.26182	7.40476	0.09892	31.00973	9.51787	8.89396	0.00000	7.94040	53.77166	38.12408	7.72393	56.98346	1075.42800	16.79897	7.53893	8.93032	6.65398
18.03775	8.59466	7.38474	0.15627	50.38183	8.67220	7.97999	1.00000	7.66380	53.16167	6.76111	7.64423	46.60893	1144.09254	48.60618	6.92265	10.05218	8.76484
-2.89174	5.74007	7.76742	0.03730	46.37248	7.08954	6.26427	1.00000	6.98020	6.03333	37.55	9.44644	31.23195	1179.60423	18.78089	9.18268	9.62795	7.97831
8.95339	8.68315	8.87730	0.13924	15.34029	7.86506	4.82009	0.00000	9.11290	41.8542	-87.66561	7.37523	40.22462	1076.11861	31.24757	10.21297	8.94962	5.13941
-0.80352	9.85935	7.89577	0.42881	64.03845	5.79452	8.64087	0.00000	8.57219	53.93361	37.92792	6.55942	51.26578	1108.56829	48.69801	11.40753	6.86709	11.11837
18.85924	8.81614	5.89214	0.16079	35.21879	4.56564	4.87328	1.00000	8.16710	18.03496	-66.8499	8.15816	78.25241	1098.77245	49.62520	6.12713	9.29788	11.12621
3.04295	8.69791	7.85808	0.16087	49.16152	8.52926	5.45341	1.00000	7.48008	33.03699	-117.29198	9.04475	45.88956	1105.76504	56.04579	5.80175	8.80619	8.35843
-0.50564	8.43543	7.83026	0.12708	34.21502	6.88295	8.54544	0.00000	7.11307	59.80917	30.38167	7.71323	35.97355	1175.11727	45.62731	9.24518	6.34214	9.85912
-12.01283	9.72628	7.17540	0.36057	55.66756	9.02412	5.18720	1.00000	7.00519	41.29444	69.67639	7.43123	54.37067	1162.97856	35.30817	3.96686	9.12002	8.49090
21.80062	10.89185	7.49884	1.13144	53.16868	8.51505	10.27318	0.00000	7.75185	4.88441	101.96857	3.73833	25.17760	1182.42493	65.90925	8.57609	5.49605	8.05831
34.53497	7.02191	6.01517	0.04602	23.32103	7.80290	5.06379	1.00000	8.87867	50.75	2.25	7.68668	27.65344	1172.30640	46.98527	8.51167	10.48620	10.24854
28.67242	7.64188	8.05119	0.06642	70.29688	9.24259	7.43638	0.00000	7.63945	39.43534	-84.20299	7.43445	45.45960	1057.37813	21.58875	9.71772	6.11700	12.47267
28.18916	9.30898	10.35303	0.24974	67.61909	9.13562	8.68144	1.00000	8.08815	-7.51611	109.05389	4.93152	44.87209	1114.84315	61.70661	7.97154	8.07633	9.44053
21.48148	8.14191	6.81838	0.08318	33.39428	8.13099	7.32297	1.00000	10.08609	36.61954	4.08282	10.82341	52.07948	1061.27087	45.73286	6.65510	8.36988	5.21554
20.46476	5.71066	7.54754	0.03701	41.80551	7.66764	5.95430	1.00000	7.51908	40.68066	-73.47429	10.37824	38.33647	1134.68509	34.58249	11.21472	8.23141	7.78481
14.99960	11.23448	9.28657	1.57768	44.06538	7.90471	9.96294	0.00000	9.09437	34.25807	-88.70464	6.59917	47.16882	1072.15009	50.42175	11.25427	7.71776	7.46390
17.15483	7.80527	7.80785	0.08883	41.97902	8.28537	6.87666	1.00000	8.71593	38.47917	-1.325	12.61208	39.47710	1088.85663	23.02543	9.24948	7.78639	5.73850
13.10995	9.06784	8.12384	0.20983	47.90736	9.01707	4.88934	0.00000	7.91173	17.54907	82.85749	7.27887	63.75347	1067.45322	54.79327	9.35950	9.46663	
	10.78504	9.04593	1.01219	49.44954	6.89311	8.76002	1.00000	7.94507	50.23805	8.86704	2.59305	35.07138	1102.10791	38.00397	8.62747	6.74669	8.37122
17.00781	7.51229	7.62580	0.06675	51.52281	8.05089	11.99481	0.00000	8.84281	38.47917	-1.325	6.55277	41.86216	1187.59786	55.70620	7.29618	8.63843	7.84237
27.03493	10.40497	8.10459	0.70827	31.99393	6.70405	7.04678	0.00000	8.69941	5.6561	-75.87877	5.76668	49.39078	1133.03188	38.45507	8.79871	10.10205	7.44492
24.41354	9.09991	7.18695	0.21753	29.58476	6.71701	5.44801	0.00000	7.75153	38.45598	48.87498	9.00457	26.77505	1110.59093	43.46246	8.97026	9.52134	4.62549
8.43812	9.06919	6.46927	0.21754	54.32011	7.96010	9.47030	1.00000	8.03637	25.6439	77.9129	6.85023	50.33574	1131.92107	51.11314	8.20251	6.01527	7.88906
26.36970	10.78554	6.05072	1.01066	47.98321	8.41554	8.79525	0.00000	8.34501	41.41204	2.18247	7.62577	47.47915	1110.17219	39.28635	12.92575	7.59923	9.74479
9.65263	7.12832	8.09501	0.07562	51.58013	7.33782	6.63394	1.00000	6.19763	37.31309	40.74357	8.12475	40.26700	1053.61977	31.15106	8.10839	11.23547	6.17372
12.01398	6.15406	7.45455	0.03135	44.96798	7.42892	4.44318	1.00000	7.88222	41.82143	41.77921	11.27765	55.69680	1112.53348	38.38458	10.22965	6.25728	8.10879
16.21905	8.43149	8.45659	0.12552	35.03914	7.85810	2.53318	1.00000	7.22741	33.54428	-84.23381	8.90342	38.19812	1139.16417	51.97169	5.78040	9.64367	6.96383
17.77578	10.15187	6.43654	0.55789	44.01442	6.96474	10.22243	0.00000	7.82315	30.17746	-81.38758	6.37949	55.00069	1171.68901	48.06798	9.10581	6.87028	7.45724
34.12237	9.94268	7.65132	0.46778	38.76830	5.74976	9.53187	0.00000	6.95297	-3.14306	-58.44417	6.82277	46.22601	1069.04891	44.44114	11.19626	8.71038	9.38799
24.94424	10.68652	6.18400	0.93277	32.51177	7.57010	6.82329	0.00000	6.28404	-5.41667	38.01667	6.41519	25.45289	1064.16141	65.57661	8.06567	9.78401	7.24847
7.07168	9.00430	7.90505	0.20132	59.56627	8.80252	2.18937	1.00000	8.38880	26.91756	-82.07842	6.49574	44.47862	1099.59662	15.18311	6.55866	10.72110	10.18471
13.47409	8.95393	9.08095	0.17824	29.54911	5.74399	9.64436	0.00000	9.05443	32.52515	-93.75018	6.90491	41.97523	1131.22955	62.90103	7.33020	5.41316	7.29526
-0.39272	9.96935	8.06891	0.47851	43.81530	7.31197	6.54994	1.00000		37.16911	10.03478	3.26829	43.03463	1184.44940	39.05938	7.97739	8.17048	8.68518
17.33194	9.32485	6.35066	0.26063	63.43144	7.81783	9.81542	1.00000	8.12188	-32.05251	115.88782	8.10967	68.84592	1102.42549	48.70652	5.85763	8.00452	8.65221
24.67230	9.23368	6.40221	0.23026	14.29145	7.36389	3.71445	0.00000	8.32569	49.41029	38.15035	4.57695	46.05245	1120.43723	70.30990	6.89520	9.35909	10.36592
22.11198	8.82604	8.40586	0.18040	42.56788	9.44411	4.88631	1.00000	8.83122	25.6439	77.9129	6.51809	44.26471	1127.94897	62.56865	6.84785	10.65905	9.89744
15.24211	8.92403	7.58635	0.17646	61.36996	8.20263	8.04940	0.00000	8.44385	-20.88231	55.4504	6.41952	72.93821	1147.43522	37.75261	10.53882	6.79249	11.33781
7.76171	10.31553	8.46489	0.67228	71.83095	6.30017	4.76338	1.00000	7.78509	-3.74912	-73.25383	5.83176	35.52688	1148.48618	40.33873	6.59497	9.34485	10.13232
17.40233	8.07799	7.03776		42.79749	6.63271	8.77364	0.00000	7.96585	51.04962	12.1369	4.81636	43.53975	1096.39931	31.89892	6.84177	4.52364	10.76578
20.18222	6.97159	9.37144	0.03916	60.20187	8.67238	6.89846	1.00000	9.97095	25.75728	75.37991	7.52898	54.19022	1158.24897	67.18351	9.85802	11.46772	5.69331
27.57679	6.99234	6.52981	0.04232	96.61911	8.19776	6.21845	1.00000	7.46433	49.88307	-119.48568	9.24436	30.42140	1088.08747	44.56903	10.78346	9.32326	5.88941
2.47700	9.39655	7.15335	0.26792	69.95421	7.83538	7.00964	1.00000	8.60956	37.74615	-25.66689	5.75041	42.33261	1183.32985	62.28586	6.73788	9.28034	10.78549
-3.14974	7.30410	8.28418	0.05665	54.90712	8.52028	4.53801	1.00000	5.70164	53.30972	83.62389	7.33562	62.06633	1101.63202	52.47704	7.76843	10.58525	9.27621
18.54209	7.72729	7.13786	0.06868	50.50007	9.17792	6.54525	1.00000	6.02977	34.61667	135.6	10.88974	39.12027	1135.08248	40.63211	10.03089	7.72886	5.37141
11.07823	11.98372	8.09624	3.30983	57.48818	7.39260	7.93855	1.00000	7.49997	60.97944	76.92421	6.74041	30.28618	1132.11695	35.04992	4.19806	6.63795	6.43081
15.70131	6.53097	6.83682	0.02794	52.55886	8.13906	6.54223	1.00000	6.07191	40.60538	-73.75513	9.44648	43.07934	1167.34935	44.64268	9.55017	9.56904	6.71719
19.74336	8.68584	7.95636	0.15668	39.92835	8.35877	3.18185	1.00000	7.93213	45.40008	-73.58248	10.82809	46.56593	1188.21864	54.84087	8.02310	9.28352	6.22094
15.62690	6.04591	6.21823	0.04135	49.47459	8.64044	5.40551	1.00000	6.97163	39.09112	-94.41551	10.87703	50.39408	1190.06035	30.13283	7.55894	6.94216	8.40240
5.78701	9.08103	8.46725	0.21604	48.99755	9.69656	5.75662	1.00000	8.67418	41.54566	-71.29144	3.42445	31.95520	1156.08742	57.59809	8.37888	7.93966	9.84506
6.40462	6.12143	6.38292	0.04796	48.58821	7.95652	6.66638	1.00000	8.88371	53.46506	-1.47217	9.83108	15.16076	1114.47517	55.73036	9.78919	8.49251	7.08151
19.31369	13.32846	9.18616	12.63225	64.95753	6.33372	5.99209	1.00000	7.38357	48.8449	17.22635	5.00444	30.04901	1106.02199	46.37153	5.98203	8.85238	9.92361
20.22515	9.18144	6.18421	0.23221	47.96689	7.82784	9.54789	0.00000	6.59304	-21.42917	-45.94722	6.22308	49.58362	1136.29532	42.56055	9.26047	7.56102	9.68408
18.27668	9.68729	8.09340	0.37225	33.69464	6.60350	6.15888	0.00000	8.47381	33.93113	-117.54866	6.17002	60.30715	1093.00145	39.63818	8.89991	9.21689	7.07833
29.08453	9.20863	7.75209	0.22237	62.76511	6.55849	6.12145	0.00000	7.54609	15.45144	78.14797	6.74046	60.09535	1189.73935	52.13989	8.46547	9.15456	6.67880
20.68325	7.05518	9.18657	0.03870	53.18484	9.02590	7.87501	1.00000	7.35448	45.75279	130.57211	10.10254	39.69119	1193.15262	41.54142	10.20251	9.27124	5.48819
16.20370	10.02182	8.15386	0.49290	48.93272	7.67576	9.27136	0.00000	7.19447	23.07492	88.28637	4.94104	59.35532	1198.63565	56.05943	10.04835	6.51717	10.55744
15.10964	10.35303	6.90667	0.66313	38.25516	8.14034	6.44715	1.00000	6.78731	39.09112	-94.41551	5.41734	51.29985	1077.49138	51.56911	7.62741	10.60791	10.92698
9.54428	6.01804	7.09331	0.01655	28.58497	9.64930	5.96224	1.00000	6.41281	42.06166	-1.60452	8.85416	55.82176	1185.43225	51.61119	9.68007	9.13588	7.42845
5.61503	9.34874	7.75238	0.29079	45.47076	6.26555	7.34437	1.00000	8.86142	37.73604	-120.93549	5.43982	31.10305	1073.76498	39.94418	6.78656	8.71380	8.90148
29.38436	9.09218	8.21131	0.22067	48.31850	6.18302	6.84067	0.00000	7.89518	26.76628	83.36889	8.51770	20.82057	1160.33313	38.25682	7.68683	8.61308	6.20671
37.39470	11.29541	8.10216	1.69706	57.24522	8.13041	9.17837	0.00000	6.61978	11.8659	34.3869	3.10162	49.51390	1050.65447	41.74015	8.94439	3.93459	8.07965
22.51656	9.64567	7.89841	0.34628	64.59912	8.04054	6.65639	1.00000	8.60127	17.54907	82.85749	5.83781	59.30249	1054.87745	52.73215	6.06588	8.54460	8.84551
24.72031	7.80774	8.60031	0.08380	46.18327	6.75494	5.17150	1.00000	5.85226	22.98212	-80.58556	8.75279	49.37050	1089.07064	21.51448	4.85759	10.00293	9.16886
7.84422	9.95440	7.67830	0.47368	56.74397	8.80629	7.66503	1.00000	7.91107	30.76468	74.12286	7.05542	42.75734	1134.21947	65.68272	8.00764	10.25397	8.40261
9.96070	7.69570	7.64500	0.07057	42.10402	9.70504	3.90165	1.00000	8.64952	34.25807	-88.70464	10.39052	42.91471	1187.83942	51.15486	6.95604	7.87792	7.05418
17.92703	7.49259	7.99386	0.08430	46.53425	9.15781	3.49196	1.00000	6.73611	52.57583	6.61944	10.30454	53.33552	1103.01797	48.99058	9.98829	8.84713	7.05899
4.58927	6.93029	7.05444	0.07710	86.45397	8.14441	7.47773		6.97631	52.57583	6.61944	9.46270	28.24343	1191.02587	41.18054	6.95629	7.50206	6.01848
-1.91723	10.40048	8.25567	0.72204	38.26136	7.86792	9.03111	0.00000	6.31512	39.96097	-75.60804	6.09698	53.43559	1113.82283	40.14464	10.52468	6.85340	8.23461
21.51437	10.02459	8.87564	0.49205	53.01824	7.48830	4.51495	0.00000	7.64870	51.19139	6.51352	5.07148	53.89750	1184.28604	49.52156	8.24698	10.06061	7.65816
23.15416	5.70296	8.51229	0.05562	50.58014	7.07856	7.87752	1.00000	9.02602	22.37066	114.10479	7.68425	36.30775	1159.77035	63.33487	6.87121	10.45131	7.33876
36.62547	9.11699	6.93711	0.22281	70.88004	8.59384	10.17576	1.00000	6.53750	38.96667	-0.18333	5.62265	59.40687	1095.06075	55.49873	7.70696	9.16598	9.86226
22.12732	5.34084	9.11204		37.61143	8.15767	5.83382	1.00000	7.96133	50.86079	17.4674	8.01566	52.74624	1156.36970	53.02087	7.35870	7.69136	8.40468
10.69299	8.86346	6.88977	0.16515	54.60764	7.27301	8.52856	0.00000	8.88103	59.33333	18.28333	7.40495	43.45246	1172.75021	42.20037	9.75084	6.87063	9.21313
20.36724	9.42847	7.85501	0.26658	69.77578	8.07733	8.73047	0.00000		6.46838	-73.26022	5.85835	35.93671	1069.78702	62.76473	8.77087	9.78700	7.25283
21.94266	9.49014	7.36054	0.29881	51.98748	8.75244	5.45839	1.00000	8.80821	49.41029	38.15035	4.64407	30.17179	1184.01255	64.06583	7.83892	9.63780	10.10581
3.25052	8.78075	8.12157	0.18338	53.29010	7.82659	5.71576	0.00000	7.19768	27.34089	117.4831	4.89032	51.13016	1167.12292	66.20306	11.21336	8.17498	7.46249
1.05091	4.93449	10.18013	0.03798	43.53263	8.48210	7.08954	1.00000	8.03428	55.39485	43.83992	6.15260	55.32972	1127.45501	50.37373	8.92117	9.20358	7.70566
28.82553	8.86572	7.87140	0.18747	63.74405	7.77926	10.03040	1.00000	6.94067	33.44872	-86.78777	5.24868	41.49579	1131.16360	43.25400	7.22513	8.18621	6.93661
7.93997	9.62476	9.36022	0.34813	54.17540	7.77017	7.46384	1.00000	7.97632	-20.88231	55.4504	7.54458	51.16226	1141.61606	55.44014	4.17713	9.08836	9.81987
12.96821	8.28399	8.24534	0.11512	50.29104	6.29780	8.60412	0.00000	6.45600	55.62047	37.49338	5.82637	35.59357	1052.23733	29.08749	6.67336	3.73181	8.68883
4.34921	10.26314	9.59261	0.61118	44.76127	8.10750	3.93708	1.00000	8.73568	15.5439	73.7553	6.66706	47.63619	1119.16518	32.12849	5.11851	9.35933	9.81696
19.33249	3.84465	7.87791	0.05839	66.98310	7.14622	6.69786	1.00000	7.37592	44.75874	19.21437	7.62810	53.35561	1118.90429	23.68451	12.73143	8.98914	8.69081
14.91503	10.40786	6.28680	0.72843	47.56387	9.08845	6.35350	0.00000	7.68001	53.59782	34.33825	6.77214	36.81341	1154.15902	48.34596	10.32750	9.03171	6.53103
3.40238	10.00516	7.20863	0.47512	54.73716	6.82325	6.49316	1.00000	7.87422	44.89784	8.86374	5.76722	1.61579	1173.84748	49.45619	5.47899	10.43105	9.00721
13.81291	10.79202	9.45382	1.01243	50.54591	8.99488		0.00000	7.31176	48.15659	28.28489	3.05475	36.77529	1191.04400	61.87038	9.36011	5.19770	9.77324
13.01064	10.28909	9.67053	0.62620	35.44607	8.06657	9.08272	0.00000	8.48796	51.19139	6.51352	5.87221	48.55563	1064.37566	58.56070	10.54674	5.81341	10.13431
