longitude	latitude	H2CO	PM10	TEMP	O3	PM2.5	CFCs	Pb	C2H3NO5	CH4	CO	NOx	NH3	warning	PAHs	SO2	PRES
86.59509	26.11527	37.33927	7.97282	23.84127	5.93146	7.76980	60.18051	62.71618	0.10679	8.73472	6.55347	8.87047	7.05497	0.00000	6.47976	7.77661	1078.41371
72.34424	40.78206	67.13965	5.91639	20.28366	5.46523	7.48314	60.47144	57.73041	0.03965	9.97062	10.24322	4.70261	5.74789	1.00000	7.00729	7.12727	1152.49304
2.59753	8.88649	60.37224	9.60696	7.93871	5.57766	8.73550	5.23335	90.86329	0.34962	7.43614	5.24154	7.50795	7.86294	1.00000	7.34686	9.93082	1157.23360
-51.87389	-23.44361	50.49701	5.73669	22.52155	6.99176	7.95910	21.45661	52.26223	0.03834	4.14149	7.14485	4.36759	9.38864	1.00000	6.84466	6.53747	1129.66804
120.14278	32.50611	67.17231	5.22527	14.13085	5.69593	6.04456	43.15450	47.97307		8.54014	7.08927	6.55850	6.78106	1.00000	7.71740	4.54465	1177.93006
-4.1	48	54.39124	9.04157	13.44504	6.50987	9.13723	33.61397	34.82170	0.22166	8.61511	7.33656	5.98998	6.46526	1.00000	8.79157	7.18778	1102.49139
8.91229	49.13645	44.56459	7.04614	20.35766	6.92565	5.79730	52.71087	44.59685	0.07887	9.41904	9.07966	4.75597	6.39521	1.00000	5.55543	5.63070	1148.93345
-3.53261	40.42386	47.56672	6.93186	26.99371	5.76271	6.46399	48.76941	69.56564	0.07814	8.87445	5.74802	10.44947	8.44991	0.00000	7.50828	6.44468	1096.91589
31.3237	52.4089	53.11597	6.45996	3.13363	5.63674	7.15330	49.63605	53.44583	0.03961	10.27788	7.93274	5.50068	7.54826	1.00000	7.51095	5.45082	1183.31102
-74.13653	40.63316	30.32015	6.83416	15.07614	6.31813	7.35208	49.48754	50.40141	0.04984	6.62667	5.40268	8.55390	7.53868	0.00000	7.59106	10.30619	1102.16857
16.54165	68.79833	24.97692	10.27722	4.58065	3.97003	8.51231	70.30639	55.62994	0.69662	3.86188	6.36753	7.28394	6.10725	1.00000	8.48531	9.03594	1140.06563
145.13643	-38.16604	74.09568	6.56694	11.22290	7.98839	6.35322	30.23951	70.32060	0.06186	7.47203	5.41482	5.88097	7.79236	1.00000	7.89052	8.15200	1166.07109
-71.10077	18.20854	41.41116	4.73169	25.95681	6.52075	8.02092	33.75439	81.85140	0.02756	7.71797	6.40919	6.16465	7.30900	1.00000	6.82085	5.19470	1114.55009
6.26667	51.21667	42.17546	5.45143	21.10647	6.22866	5.82823	42.69884	44.15430	0.05348	8.11204	7.31103	6.55182	8.05068	1.00000	4.70956	5.45952	1189.68264
116.82887	-1.26753	45.76328	5.07932	11.87375	4.21782	8.31878	83.75407	71.62329	0.03758	9.98767	10.36860	6.55182	7.13231	0.00000	5.95074	4.15691	1158.73404
138.89585	36.33011	55.87554	8.09478	26.34032	5.34584	7.69935	68.40653	49.30866	0.11389	7.07081	6.97402	5.46697	5.62945	1.00000	7.20545	7.62084	1106.43227
-73.58248	45.40008	37.19154	3.55430	15.59067	6.13984	7.42082	46.96059	65.20881	0.04140	11.27937	6.91060	6.44565	7.30342	0.00000	7.65159	7.71353	1121.51543
126.835	37.65639	46.69878	7.95413	12.70056	3.37691	6.55182	28.63188	56.58291	0.12078	10.78799	10.55990	8.95176	8.04210	0.00000	7.61905	5.82574	1111.67859
-83.48216	42.30865	46.94893	6.54296	0.64242	3.77714	7.59717	41.36806	64.64008	0.06549	5.47586	5.86692	8.51333	5.15413	0.00000	7.02139	10.24835	1050.83726
35.96944	56.03361	47.26761	6.90339	2.44612	6.06212	6.84490	60.53995	44.23338	0.05408	9.30098	8.20902	6.58203	6.58353	1.00000	8.09329	6.11546	1127.57791
16.4	48.25	64.82473	6.29630	5.42338	6.96833	7.17694	51.12901	38.35432	0.05393	7.72092	7.44245	6.89292	8.69749	1.00000	6.73432	6.16619	1070.54935
-75.69947	8.79577	52.05210	6.14623	10.52979	6.91574	8.05658	40.67426	61.76183	0.06408	7.06906	7.75751	5.06568	7.54109	1.00000	9.13609	5.58884	1091.37957
120.74792	41.09822	33.91789	7.18089	10.00598	7.46880	5.81939	34.44339	64.20840	0.05984	6.76559	8.86993	7.95366	5.72609	1.00000	7.85680	8.03658	1127.65627
-1.5443	50.75767	41.55290	6.06010	11.74073	5.39596	8.06637	50.64766	32.84878	0.05984	9.83612	8.13737	5.79927	7.20117	1.00000	7.97177	4.54185	1185.25979
11.32903	50.9803	53.92438	7.52079	37.65317	7.13344	6.56185	43.90742	33.10502	0.08324	8.03752	9.87353	6.79307	7.70723	1.00000	6.87064	8.48963	1062.97170
-2.12139	52.48173	64.71531	8.28895	26.98617	6.86200	6.28479	33.89913	43.20308	0.12074	10.21989	10.18218	4.82210	7.91272	1.00000	6.06895	6.44125	1169.47429
128.9889	37.1759	43.05666	3.97223	19.12120	6.17951	5.82869	49.49087	25.51928	0.05977	6.76992	4.42445	8.25260	7.23452	0.00000	8.20201	4.28484	1153.02144
120.4861	16.0438	56.77434	6.93380	29.48316	8.57630	6.58937	59.59661	49.84847	0.06723	8.50612	3.64995	9.83863	6.27041	1.00000	8.31218	7.83787	1078.65796
16.91667	-21.98333	52.34878	7.74152	7.99087	9.02565	5.98705	36.98154	44.52097	0.10747	7.69837	4.58474	12.19336	5.87366	0.00000	6.20966	5.37263	1160.14356
4.8951	44.92801	53.25177	4.88236	22.70784	4.98439	7.51988	49.50238	66.32204	0.02972	8.95081	6.63282	8.22752	8.87354	0.00000	7.68405	5.98224	1075.54464
-87.70172	41.72059	40.88611	5.65605	21.15204	5.83289	8.19572	40.36928	50.76738	0.04843	9.30695	9.79215	4.79826	6.07315	1.00000	7.58569	6.28699	1118.15478
-87.65644	41.80753	36.07173	8.43067	35.46834	2.78035	7.53207	36.86979	57.05372	0.15601	3.39465	5.48788	4.51671	8.00701	1.00000	7.20237	10.20144	1124.14361
8.96317	48.35149	81.70419	5.50105	27.11230	6.48926	7.16329	47.17278	50.73124	0.04376	6.10047	6.69095	8.75928	7.13858	0.00000	8.50235	7.98211	1194.62153
27.18052	39.12074	49.08681	5.84545	27.52880	6.43391	8.41288	32.57188	29.57455	0.04045	3.51631	4.46806	6.78819	7.68823	0.00000	6.66777	8.97109	1191.14993
-93.71133	41.57721	33.32352	9.45750	15.89191	8.16691	6.88036	44.23264	44.95388	0.32368	10.37896	6.95251	8.34408	6.88181	1.00000	5.11421	6.91307	1068.64961
-87.65644	41.80753	40.54352	9.86289	5.78318	5.76259	8.68630	29.52374	60.69121	0.46142	8.60266	7.15927	6.33051	6.94321	1.00000	6.60610	8.09974	1053.86013
6.26667	51.21667	56.85675	5.95274	10.67234	4.24444	7.23447	66.53347	37.52693	0.04787	2.85466	4.05375	7.67591	6.25666	0.00000	6.91946	9.99978	1145.04262
42.7125	11.15583	34.41124	8.04955	9.93048	7.15539	6.05207	41.31222	39.40691	0.11595	11.12821	8.54878	3.44036	8.24181	0.00000	7.56589	4.91449	1116.55628
-1.64295	42.8139	47.60054	7.11598	24.69426	6.90575	4.27664	42.47330	40.94490	0.06222	8.20023	5.77388	5.85710	7.62288	1.00000	6.70995	8.48037	1123.09289
79.883	6.9909	56.47019	5.61860	7.96207	8.42384	7.37090	36.64111	59.63942	0.03790	8.20258	5.07882	8.98854	7.89792	0.00000	6.28006	5.49688	1056.25925
115.88782	-32.05251	30.88712	8.44983	15.68375	5.08402	6.98938	44.27583	13.14749	0.14836	3.86163	7.74566	5.87830	8.18704	1.00000	9.27711	7.53455	1088.48557
25.8191	53.5942	39.63970	7.64948	10.79232	6.73116	7.75079	27.48055	36.11765	0.10035	7.55426	6.96476	4.62179	8.95233	1.00000	7.35823	7.01705	1070.91572
8.2926	9.58126	45.96453	6.60856	29.50124	7.62821	8.69310	45.40870	62.57222	0.04390	8.51128	3.73981	9.02527	7.54187	0.00000	7.06691	7.87656	1051.15727
46.5813	54.8421	55.66355	4.55826	8.11916	4.08681	6.16000	35.13572	52.35285	0.04280	10.36909	9.88831	4.65359	7.38506	1.00000	6.83593	4.64130	1171.13176
34.4587	-13.7804	68.73558	6.88535	33.41251	6.51350	6.83366	50.52468	46.04149	0.06311	8.62531	9.27005	6.35044	9.59039	1.00000	6.60591	6.92659	1052.57508
-80.66756	26.68451	43.08776	5.77892	7.93314	5.59664	7.24715	65.18109	24.35097	0.03931	7.11035	5.82675	8.18565	8.53534	0.00000	8.54851	4.87989	1091.63795
76.56719	24.41288	62.37306	8.02955	12.04427	6.50437	6.31090	40.60704	38.28358	0.08191	5.88985	6.17876	5.45850	8.01306	1.00000	7.79205	9.52489	1122.08859
79.82979	11.93381	56.32722	7.20243	21.33788	6.38742	6.84468	71.56809	35.78663	0.06581	9.34564	9.90392	5.70205	8.10189	1.00000	8.73399	7.16419	1198.46073
-96.39774	30.16688	41.06093	4.88020	8.82465	4.67744	7.99842	61.02932	38.37391	0.04599	9.63171	8.98171	5.55048	7.97910	1.00000	6.95958	5.22215	1156.18252
30.96755	49.07866	55.33134	5.78940	27.14390	5.06214	6.78625	75.92296	33.78419	0.03867	8.68658	7.16972	9.37806	7.46628	0.00000	6.17913	5.01234	1181.32466
73.08333	19.21667	56.24305	6.78346	13.39989	6.69753	8.23443	50.49791	43.91903	0.08052	11.72591	8.53478	1.85827	8.17649	1.00000	7.11710	4.32971	1095.21457
40.17171	58.1908	58.71009	5.66670	31.56737	5.27890	7.59183	60.79849	69.58842	0.05801	9.30913	10.09583	5.53398	5.91632	1.00000	6.41349	6.19269	1093.79600
-3.53261	40.42386	80.90767	6.18181	13.63219	7.61363	7.54028	39.59009	45.52390	0.03009	6.29074	5.49471	7.77324	7.94268	0.00000	8.12013	9.09680	1178.60921
6.83042	6.15038	67.71571	8.44775	13.77593	5.14815	7.83275	60.23823	59.87449	0.12987	4.48646	6.73617	5.59498	6.00053	1.00000	5.47648	7.37342	1149.38643
97.01124	17.30858	42.22484	6.22410	15.91892	4.73819	10.22774	35.58469	54.97478	0.06272	9.41054	10.35162	6.67253	7.47145	1.00000	6.62746	5.33872	1189.16418
2.25	50.75	52.69207	4.79499	21.37946	3.17508	7.81683	70.38786	44.32860	0.03500	6.84727	6.68966	8.31316	8.10783	0.00000	7.56306	3.75578	1062.65225
16.91667	-21.98333	60.83745	6.09263	19.23822	4.64290	8.70254	44.84853	65.80438	0.04252	5.16902	5.81549	6.89740	6.81421	0.00000	5.23301	9.80760	1060.78354
139.6853	35.815	74.58378	6.50408	11.25856	6.21882	7.27862	37.53806	37.23513	0.04390	9.95381	7.84865	5.00387	4.15864	1.00000	7.01667	4.73053	1145.58698
-0.29825	51.39148	33.11774	4.96465	4.56105	6.35374	6.29631	64.62914	48.68602	0.04895	8.13872	7.57185	5.66271	7.43397	1.00000	8.56733	5.65517	1195.57489
-37.93278	-11.48472	65.36866	10.57444	4.36890	3.87643	7.26889	53.58584	39.55121	0.89638	4.36030	6.39768	7.45167	6.31779	1.00000	8.28139	10.31625	1073.31913
102.3278	2.2139	60.19189	9.76417	16.28661	5.33366	9.54078	31.36899	24.80529	0.42677	3.15333	5.94860	7.59142	9.29580	1.00000	8.30943	10.31501	1063.61241
-93.08883	45.16024	76.72218	6.97957	30.75226	7.02858	5.19020	45.38930	62.90224	0.07182	7.87156	7.36963	7.39817	7.29191	1.00000	7.65561	6.03096	1138.01834
145.13643	-38.16604	59.10432	7.21114	13.60694	5.63908	9.76508	72.23554	54.46780	0.04809	4.23503	6.73111	4.80092	7.44436	1.00000	6.73258	7.92103	1175.98362
-94.74049	32.5007	62.36743	4.41589	-4.11910	5.15569	7.16540	48.75833	43.47612	0.05501	4.20988	6.84750	9.42739	8.06282	0.00000	8.21403	6.79111	1077.54219
-38.94722	-15.675	51.13699	5.23975	34.81194		5.92518	47.95007	66.10834	0.02181	9.76572	6.51608	9.53922		0.00000	9.31923	5.89256	1198.27388
38.28402	34.5624	56.82796	6.40089	36.34511	6.41930	8.42444	48.46630	59.35703	0.05245	9.33563	9.46751	4.75481	8.37049	1.00000	9.10708	5.65893	1073.65245
11.412	45.50369	55.08611	3.96704	-3.85211	6.57117	8.25759	51.29283	36.09722	0.03222	8.41088	5.38593	7.49506	6.30033	0.00000	7.13954	5.71848	1122.62856
123.33471	8.56697	41.23581	10.67430	24.51903	4.67302	8.49250	39.37463	58.55120	0.98706	5.52359	5.83768	6.49575	6.98370	1.00000	5.49069	10.51842	1051.08448
0.75	52.41667	28.25850	6.74264	10.07579	8.01299	7.39147	43.66546	49.33158	0.04965	8.08562	7.59660	5.23337	9.00712	1.00000	5.99031	6.47313	1114.34625
13.28702	52.4581	53.08808	10.31683	15.01509	5.53659	4.45415	52.52939	70.02997	0.69630	5.91562	6.08611	6.78455	7.99242	1.00000	6.05145	8.88301	1126.49702
-7.32097	41.1053	58.78031	6.23926	12.20559	6.45560	6.30982	51.02658	66.44396	0.04329	8.22402	8.45329	6.48526	8.91493	1.00000	5.77716	5.96025	1178.00332
-94.74049	32.5007	61.56162	6.25697	17.23067	8.87069	7.86312	28.56517	41.10411	0.05143	9.35966	5.65247	9.16725	8.25599	0.00000	8.26770	7.22507	1178.30418
-77.03116	3.8801	58.99112	12.25869	15.77507	3.43532	6.85839	50.00315	46.66699	4.68981	3.22257	4.67856	7.27584	6.41342	1.00000	7.81483	12.41133	1072.85422
75.35927	12.04161	69.68244	5.49906	5.39786	6.33094	7.42662	15.87862		0.06093	7.36594	9.81196	6.55195	8.21609	1.00000	8.37621	7.63779	1199.15057
-1.98956	5.30383	68.81375	9.01997	20.15898	5.99865	5.58442	50.86341	40.22879	0.21639	7.20176	5.66384	7.16315	7.08713	1.00000	7.91999	8.04353	1113.06400
117.33333	34.85	52.56467	6.65259	13.44680	7.46434	6.82039	48.26141	48.00586	0.05686	9.29057	5.98446	5.16714	7.89562	1.00000	6.73571	6.77291	1110.68539
122.08333	46.08333	61.24582	5.29931		7.11521	7.82509	50.69133	32.17868	0.04911	6.27930	6.67382	10.53205	6.58855	0.00000	8.18756	7.06938	1166.50278
120.57224	15.72892	50.35740	4.11696	9.68676	5.37845	7.66222	41.55724	27.40677	0.03336	7.60016	7.17282	7.13920	6.32733	1.00000	8.63150	5.70357	1152.99756
137.5	34.9	40.95951	5.31274	15.78912	6.84024	6.95188	56.36881	35.00337	0.03505	5.59557	6.93279	8.39124	6.19182	0.00000	6.35640	6.80721	1106.63419
-72.97261	43.61062	40.73912	6.27890	20.98805	6.23615	7.24776	47.74550	74.41466	0.06164	5.43765	5.53365	8.17308	7.95125	0.00000	9.79596	9.03579	1077.45557
110.71639	-7.54972	70.17917	7.89563	12.47414	8.16917	7.24368	54.90879	59.24522	0.08723	8.11964	6.24277	7.07707	5.51641	1.00000	7.86013	7.26245	1194.59563
102.3278	2.2139	41.19344	4.31808	17.21081	4.82124	6.45550	53.45360	40.04450	0.04875	7.46131	7.80882	8.15259	7.16691	1.00000	7.87520	5.77058	1154.21920
117.65694	36.19278	53.94105	4.92558	9.33635	4.20594	7.19998	42.03717	34.10040	0.04781	10.44826	9.70578	4.90519	6.83328	1.00000	8.27200	4.95140	1083.19705
106.88324	47.90771	50.38520	5.95462	22.39167	7.38289	7.87404	37.68184	57.53097	0.05547	4.81457	9.84433	9.04731	9.09802	1.00000	7.01659	9.90932	1199.47835
-94.74049	32.5007	49.74547	7.36548	25.03506	8.10846	7.03170	63.45001	37.30523	0.06750	8.70264	4.47233	8.30645	8.47793	0.00000	6.19771	7.83768	1057.63810
-8.53778	7.57944	45.86287	7.22086	26.81819	9.23610	7.88706	58.34495	57.03861	0.05516	8.77914	6.75235	10.58999	6.57404	0.00000	5.61301	5.45818	1109.40531
115.88782	-32.05251	39.19331	7.91385	9.32667	5.51582	7.72304	41.10776	31.77596	0.09283	6.35587	6.62071	5.52900	6.68325	1.00000	7.99359	7.60524	1146.65230
11.34046	50.72043	44.64141	5.96280	-0.23500	6.13388	6.62744	39.62633	80.26474	0.03605	9.13108	9.15275	5.13130	8.33254	1.00000	8.45421	5.73766	1196.79680
76.35484	10.10649	46.20493	6.71133	16.06913	5.47772	9.66677	38.17174	37.25746	0.06858	11.54689	11.88766	2.74508	6.03375	1.00000	7.17648	7.03953	1160.83260
-89.99038	38.58894	39.92080	7.17692	8.47733	5.50197	7.77952	52.03919	39.82002	0.06190	8.43871	6.44912	8.56760	7.94331	0.00000	9.35158	6.20781	1115.18699
16.4	48.25	58.14830	5.80734	7.12814	7.68656	9.00151	44.78369	43.79094	0.04177	6.02507	5.67780	8.13356	7.28914	0.00000	6.59154	8.41381	1153.22636
-60.47389	-34.64167	80.90033	10.70466	13.77386	6.53363	8.43699	25.98405	47.63050	1.01496	6.89556	4.43658	7.37721	7.85600	1.00000	8.21833	12.42948	1094.23640
3.55665	36.72544	39.43986	9.26287	31.66583	6.48883	6.77086	39.31363	74.08188	0.27822	5.53546	4.48787	7.30696	6.07073	1.00000	7.56816	9.02712	1088.59310
-95.30106	32.35126	48.48359	5.30320	7.69293	6.20740	7.06910	35.86207	87.23845	0.04215	4.96519	7.48490	3.74529	6.68256	1.00000	7.12116	6.87226	1167.59470
2.18247	41.41204	59.56777	6.27951	16.65933	6.37730	6.97110	53.81780	43.31310	0.05754	6.30348	6.09355	8.13891	8.83580	1.00000	7.96191	9.23452	1120.86880
6.83042	6.15038	54.33382	11.67347	-8.91095	4.14288	6.11266	48.30728	53.59537	2.62753	4.55330	7.24613	7.49219	7.93935	1.00000	6.57869	9.20761	1132.11359
7.02238	52.21099	55.52183	7.36789	19.46119	5.89293	8.45350	50.45839	58.67893	0.09114	8.56635	7.10172	9.00384	7.50672	0.00000	7.69352	6.04572	1062.50026
-89.71472	13.73417	49.49807	7.50457	13.99835	4.64010	7.01397	42.91797	22.62007	0.09582	7.75122	7.15270	4.50796	8.18365	1.00000	7.51492	7.06903	1094.64106
-86.19903	11.84962	41.44711	5.34944	6.32140	6.72864	8.01314	53.76656	15.06532	0.03701	7.17228	5.92936	7.56830	6.84139	1.00000	7.87723	5.84909	1191.35732
2.25	50.75	57.01647	7.18411	2.59661	6.93111	7.36379	42.94122	46.48253	0.07606	10.24503	6.59934	9.21882	6.48823	0.00000	8.67082	7.44214	1124.52965
18.69303	12.18441	53.61069	4.16989	10.74906	7.45499	8.20991	59.09733	40.06719	0.03348	8.45823	4.42111	8.38633	7.35133	0.00000	5.76945	5.69400	1068.30374
17.8031	48.43174	51.97458	7.85142	1.19371	3.93163	8.44005	42.73196	51.42267	0.08151	8.07111	7.31476	9.22540	9.22624	0.00000	8.26505	5.16824	1119.22162
79.5286	29.22254	54.27546	8.45390	28.85115	5.09667	7.51424	47.88705	46.37458	0.14373	4.63923	7.27625	5.66673	4.41521	1.00000	6.53424	8.10631	1074.68336
-1.32471	51.40148	40.16943	6.31822	28.56059	5.28879	8.21765	42.44226	41.60891	0.06466	9.17975	9.73965	6.53746	7.59441	1.00000	7.54634	5.68083	1111.92122
14.72443	36.92574	58.28063	9.63464	15.97078	7.72158	8.02425	62.97513	23.88694	0.36800	10.20915	5.60860	7.33024	5.87097	1.00000	8.79438	9.42681	1121.82050
8.91229	49.13645	31.32156	7.08817	2.78514	6.80847	7.86310	54.36045	37.83503	0.05597	8.83714	9.47041	5.80237	9.55423	1.00000	8.68060	7.38949	1184.33180
122.08333	46.08333	63.27342	9.75147	13.56156	3.11860	8.52699	31.70005	53.55463	0.43123	3.43229	8.16692	5.97416	7.18138	1.00000	7.99313	8.85281	1098.44351
-0.32247	50.82882	72.87635	6.42888	-2.82661	6.60184	7.12856	50.46755	61.04035	0.05671	9.16625	9.92809	4.64860	8.37850	1.00000	7.48792	6.76616	1087.23771
-37.65	-10.91722	61.45829	7.56071	-1.14084	7.95821	5.23959	44.25422	41.31080	0.09839	9.15892	7.56610	4.77799	6.13427	1.00000	7.40672	5.84194	1075.73429
103.81667	1.6	47.71346	6.77202	15.68123	7.64608	9.39314	60.05418	56.27870	0.04707	6.44343	6.41212	5.16003	6.23669	1.00000	9.31654	7.17943	1129.60979
76.35484	10.10649	55.24341	11.73928	12.87170	4.55321	8.15337	33.54156	32.50175	2.81689	6.43840	7.27590	8.00181	6.56130	1.00000	7.44314	9.80514	1092.61918
22.53083	44.22639	60.78884	4.16831	10.29027	6.68516	7.74959	50.30597	31.70876	0.03413	6.32558	3.92847	9.20620	8.04669	0.00000	7.84616	4.27265	1184.72888
-13.68778	9.535	49.51446	6.44724	22.37892	5.56130	7.70088	63.52781	57.90616	0.03954	9.48012	10.56388	5.57673	8.35975	1.00000	9.21372	6.47676	1085.75482
-0.36053	51.64316	60.79762	6.45537	21.74193	7.43389	7.77489	32.33593	42.92537	0.05797	7.95631	3.78454	9.17493	8.80238	0.00000	6.48315	7.64877	1157.05876
10.78222	36.46917	58.80782	7.07239	30.07849	6.67897	8.22983	70.35245	59.58733	0.05760	6.71896	3.88256	9.47763	8.50291	1.00000	6.46993	6.55257	1062.93948
-73.75513	40.60538	39.53117	4.95328	6.73690	5.64832	9.05612	47.60655	65.72909	0.03831	8.17018	7.28909	6.85494	8.37063	1.00000	8.31577	5.63136	1106.70502
0.47713	51.39323	45.46516	7.93727	5.86057	5.92820	5.61840	71.65052	70.91982	0.08703	5.89658	7.96369	6.47538	6.46081	1.00000	7.57260	6.32996	1129.41419
23.225	43.4125	43.41387	8.18374	-10.91883	7.69895	8.29443	62.43487	71.78119	0.12274	9.74899	9.29948	4.38450	6.47615	1.00000	8.51236	6.30945	1053.53693
15.00913	37.51803	45.84005	6.60134	35.98575	7.93127	8.72669	59.31668	14.52948	0.05821	5.72115	5.67544	5.21784	7.36422	1.00000	6.25040	7.35721	1150.54867
9.85	53.63333	53.74789	10.91732	1.49452	6.63855	6.45870	41.35765	66.32439	1.24270	3.56431	7.41479	8.51777	7.44711	1.00000	7.46767	8.61196	1075.55358
38.01667	11.85	36.37487	5.76272	-2.27768	8.12124	7.33488	61.84910	44.24202	0.05945	6.65470	6.12607	5.48963	8.56321	1.00000	7.42349	6.90660	1169.10519
-102.36764	31.84568	40.15266	6.94728	5.93541	6.73936	8.14828	56.29466	63.73763	0.04448	9.84150	8.77843	4.47295	7.95994	1.00000	6.49894	5.25608	1199.75058
38.01667	11.85	42.91906	4.94779	7.55859	7.43623	8.69875	46.42522	49.27118	0.03289	4.74895	7.23141	4.94456	7.61242	1.00000	7.57845	6.31268	1127.32130
78.25795	9.82564	51.88099	5.24629	21.69966	6.41640	5.80246	33.83411	50.56433	0.04664	7.93396	6.55239	6.62676	6.84634	1.00000	8.50430	5.64910	1123.42971
38.16694	54.84444	59.60118	3.28581	33.78131	5.69230	7.36797	61.16067	28.53461	0.03532	5.42834	4.81138	8.57745	6.16283	0.00000	7.55812	2.31597	1121.05842
8.52462	47.30997	57.07896	5.74518	11.28186	5.77370	5.73696	40.35771	52.63224	0.04647	10.58443		4.62508	9.19762	1.00000	8.34641	2.33180	1114.57234
-8.07257	12.74409	67.75283	4.37510	10.79050	4.03977	6.76097	45.21338	37.91284	0.04575	9.49731	8.91652	6.16048	7.25242	1.00000	7.31633	4.98660	1161.03329
-71.08977	41.9001	62.86003	6.28019	17.44698	6.47188	8.73149	60.12647	48.16936	0.05386	7.37031	8.94488	7.51211	6.62672	1.00000	8.33904	6.79185	1126.97417
73	40.93333	58.28605	7.42123	12.11390	6.20199	6.73549	42.55757	32.08031	0.07618	5.56930	4.93171	5.81840	6.18057	1.00000	7.23195	9.01748	1071.33290
-1.29243	53.49389	51.11233	9.27252	-15.99810		6.41573	49.01922	49.60920	0.27472	5.72267	8.03899	5.59894	6.43230	1.00000	8.79204	7.45634	1094.09778
-0.32247	50.82882	80.82525	7.17348	20.85926	5.97765	5.18078	60.76109	47.95688	0.07829	9.59804	8.52935	6.36997	7.16155	1.00000	6.39305	5.19488	1180.24865
-69.96533	43.91452	65.81278	7.06403	37.30951	9.43746	6.98144	35.09869	52.88879	0.05357	5.75877	3.97436	6.13891	5.48836	0.00000	8.38085	9.56771	1082.56107
-8.53778	7.57944	52.88756	8.78361	24.80487	5.72678	7.81281	44.19722	44.50424	0.18646	8.06604	5.80068	6.41941	7.95824	1.00000	8.75422	7.99105	1067.75972
75.37991	25.75728	45.62928	5.40941	10.37508	7.57129	8.97743	65.31678	49.32719	0.05904	6.37320	6.72856	7.05979	5.52369	1.00000	7.19789	6.42751	1066.06285
-48.52333	-0.71667	56.30569	7.06912	13.51965	4.88237	7.13022	57.00700	33.92890	0.07540	6.55973	6.14341	8.27717	6.37771	0.00000	7.06381		1081.98563
9.47629	53.59337	44.36938	3.72152	8.64704	6.50333	8.10752	42.03241	68.13898	0.04658	9.69172	5.72619	8.97454	7.43437	0.00000	9.24174	5.40097	1093.21861
38.02486	55.64776	50.91587	6.51156	12.53297	5.88084	5.98609	38.55583	83.43640	0.06106	6.97402	6.20582	7.48396	7.98084	0.00000	7.57646	10.03325	1174.81991
-3.05814	53.00974	66.16338	6.42016	-1.11824	3.77841	7.49219	47.44041	56.88866	0.05259	5.19686	6.02430	6.93088	7.11757	0.00000	8.72498	10.17381	1160.26122
120.33063	37.65181	48.02252	6.12705	34.49795	6.59062	7.01287	49.59337	44.51511	0.04544	8.64754	7.47378	6.04302	6.00037	1.00000	7.29095	6.02708	1138.45596
37.73333	-4.06667	36.58258	8.58169	7.25207	6.55775	7.27292	18.97614	57.14407	0.15374	5.35576	5.86079	5.94279	7.46745	1.00000	6.09177	9.59412	1085.76416
137.36215	36.75965	58.56842	4.75858	30.84387	5.51172	7.61002	59.14675	50.99007	0.02967	9.60421	7.65786	4.66368	6.00182	1.00000	8.31599	4.66186	1131.27422
8.70745	49.03685	47.31626	9.34533	5.04914	6.95985	7.84164	31.98296	51.01864	0.28419	5.97397	6.70668	7.39017	6.07925	1.00000	7.22646	7.08947	1068.19170
73.7553	15.5439	61.48662	6.28400	27.77256	5.73560	7.29088	52.96594	54.29744	0.04019	8.21528	8.96414	7.53934	7.02637	1.00000	6.41933	6.62317	1074.87974
