latitude	H2CO	C2H3NO5	longitude	PRES	CH4	PM10	PM2.5	CO	TEMP	NOx	PAHs	CFCs	warning	O3	SO2	NH3	Pb
-21.42917	50.15858	1.13420	-45.94722	1137.95240	7.86471	10.21063	8.30003	6.32679	15.48051	6.47948	7.27748	53.53344	1.00000	6.06149	6.67221	6.23156	61.21150
8.79577	60.01817	0.22132	-75.69947	1146.34515	7.57110	8.20605	8.30512	6.56945	5.75169	5.47242	6.84019	35.96014	1.00000	7.77956	5.97629	5.59371	61.79975
44.43579	65.31974	0.06363	26.01649	1163.54092	9.51772	4.68783	9.19573	6.53509	13.71037	5.35055	8.46593	58.28097	0.00000	8.46653	6.20284	5.57585	54.95195
-21.98333	28.51778	0.97221	16.91667	1198.98381	7.83044	10.06268	8.79869	7.44615	27.74487	4.54035	8.52064	50.93356	1.00000	7.15935	7.53383	4.63439	34.96558
59.33333	22.76750	0.63821	18.28333	1086.67311	7.47697	9.63023	6.61314	8.56377	7.87595	9.53744	4.97351	55.68098	0.00000	6.97791	7.54536	9.15888	69.69549
27.34089	57.18845	0.08824	117.4831	1117.51824	7.36130	5.51815	6.38188	7.80396	13.17488	7.01502	7.33602	46.44200	1.00000	7.48878	9.09408	6.02589	80.60855
30.29184	55.27005	0.46718	71.67164	1127.52864	7.76798	9.22632	8.23937	8.50994	-0.32249	5.27496	8.79640	33.94664	1.00000	8.06331	8.75060	6.56885	34.77535
36.06386	49.11724	2.99185	4.62744	1126.22756	7.40149	11.20869	8.60110	7.22473	24.83515	8.04007	6.14348	58.46764	1.00000	5.19902	8.05411	7.22067	68.60644
-22.57306	64.87522	0.14673	-47.1725	1050.20005	7.25044	7.78056	8.15912	8.20700	28.20955	5.76968	6.10399	46.89410	0.00000	7.42135	6.55982	10.71245	58.26407
52.4581	60.89348	0.28901	13.28702	1082.89923	6.52850	8.53572	7.96302	6.59200	10.91560	5.01388	4.61063	56.16118	1.00000	7.64767	8.88674	5.12292	60.02449
53.49389	49.73964	0.09556	-1.29243	1087.11747	9.61355	6.44556	6.83039	6.80458	1.82547	6.74217	5.00882	32.15174	1.00000	7.16413	11.75156	3.36832	39.56777
43.61058	38.47049	0.43250	1.33467	1099.79528	7.82018	9.19259	8.57622	7.27884	15.32363	7.03992	9.86069	40.99360	1.00000	7.40152	10.94326	6.38694	46.84748
7.06273	30.10080	0.11687	-1.4001	1132.86368	7.54834	6.90457	7.87318	4.46188	8.95947	4.59579	4.34353	51.15819	1.00000	7.97929	7.23549	7.17302	66.02849
42.06166	78.03682	0.06335	-1.60452	1118.92177	9.03232	5.12892		3.93638	29.56585	5.84053	6.79852	65.51028	1.00000	6.78251	8.52329	9.43300	67.09182
12.37169	47.47154	0.06143	123.62494	1059.59738	6.66243	6.46178	5.86247	6.15906	4.59290	7.97581	7.57660	40.80128	1.00000	8.01748	8.40652	6.70061	56.87770
4.92675	49.63691	0.28969	6.26764	1112.66726	5.77600	8.67064	8.20793	5.59998	8.77611	6.19620	10.01639	43.81411	1.00000	6.36039	8.53049	5.16125	33.79693
12.37169	39.24318	1.08722	123.62494	1111.37872	8.71102	10.15362	6.98877	11.07567	8.05561	6.49123	6.59060	67.09447	0.00000	5.23070	7.93376	9.39384	59.41164
-3.5403	63.19643	0.53765	118.9707	1126.18977	6.25491	9.39311	8.75201	5.98534	11.06705	8.44058	8.47358	67.94888	0.00000	7.34597	8.57617	7.21593	54.79692
10.10649	16.65154	0.16367	76.35484	1053.44194	8.27270	8.02533	6.83529	4.63713	10.65876	5.02891	6.23639	57.53188	1.00000	7.51781	8.73152	8.72489	56.04582
39.22493	43.09966	0.14265	42.85693	1095.66258	7.95207	7.65637	8.02191	9.47402	5.28900	7.25978	7.90201	55.99826	0.00000	11.19632	7.33588	7.33640	67.43132
50.82709	60.29488	0.15999	6.9747	1187.06246	8.83502	7.84562	8.42219	10.16133	42.16368	5.78215	5.10102	58.60412	0.00000	7.22875	8.04051	8.89044	59.85776
54.8421	53.76258	0.36868	46.5813	1161.25163	9.54085	8.98283	7.21579	6.50311	25.78512	5.83516	8.94286	35.10535	1.00000	7.81150	9.50244	7.54517	62.75457
-4.16694	55.39872	0.11384	-40.7475	1070.40292	7.87920	7.65159	7.69850	5.83271	19.67090	5.99173	8.15797	55.04531	1.00000	7.36657	8.01177	7.57475	45.54344
45.4473	41.92657	0.10391	-73.75335	1081.58853	8.29409	6.42479	8.76977	4.79134	10.45623	6.24601	5.30122	61.31576	1.00000	9.00808	9.90236	6.03763	34.57160
32.5007	78.63461	0.28664	-94.74049	1128.66516	7.31045	8.73580	8.63988	6.58385	26.15181	5.02403	5.64569	54.12254	1.00000	7.71483	9.72381	6.43665	34.04294
22.10194	36.98904	0.16311	85.37752	1148.16179	8.44787	7.98751	7.70742	7.84616	1.80258	5.99371	8.56790	64.87603	0.00000	7.65037	5.15600	3.87176	56.83734
48.49144	60.08937	0.11327	9.20427	1142.56192	6.51444	7.23401	6.35911	5.71985	8.27693	7.13960	6.59787	79.70361	1.00000	8.43017	8.04748	6.64060	55.63053
20.22816	54.20882	0.44971	-103.5687	1129.73400	8.29184	9.20227	7.25843	8.77667	8.00420	6.53384	4.44735	61.17205	0.00000	7.58733	9.81857	11.33454	54.06532
5.90702	43.69677	0.86342	116.10146	1084.62131	7.57359	9.90569	8.13224	7.82734	9.98685	6.53458	5.33722	57.21919	0.00000	5.91018	6.17116	9.32783	52.70279
14.64056	54.49409	0.05227	104.64992	1091.44179	8.06909	4.22588	9.69957	7.03590	1.85554	6.89327	6.61085	28.85958	1.00000	8.03381	9.95327	5.66913	54.43662
32.5007	42.88375	14.03666	-94.74049	1062.02980	7.35736	12.76849	9.15556	7.01400	13.73874	6.52345	8.11226	49.26751	1.00000	5.87345	8.67444	4.22748	38.93902
50.88506	65.19581	0.44285	4.07601	1185.48239	8.72191	9.22674	9.45934	4.10538	18.15214	9.23561	11.73771		1.00000	7.70860	11.05328	4.92399	67.79952
28.15112	63.52297	0.13922	-82.46148	1063.88665	5.88582	7.67371	7.61321	6.85228	8.97125	7.37814	12.11486	47.34223	0.00000	9.30855	4.47622	2.90401	42.42157
31.92923	55.56771	0.06366	34.86563	1081.56077	6.16477	2.90150	9.14313	5.42295	15.00411	6.55853	4.88268	52.13528	1.00000	7.49518	9.86436	4.82917	68.15523
3.8801	51.42292	0.62615	-77.03116	1169.50370	6.03720	9.54444	6.57092	9.04963	40.11302	6.06462	9.14950	71.56264	0.00000	6.81613	6.32631	6.72749	50.93923
12.1277	71.90989	0.03594	78.15794	1105.03971	9.38941	5.50646	8.82617	4.58354	10.09285	6.48787	5.34063	72.58268	1.00000	7.53874	8.20596	6.55661	60.36722
40.98894	39.61424	0.86747	28.67582	1157.02841	6.60539	9.93569	7.97396	6.27721	14.32127	6.06009	9.86687	52.32944	1.00000	8.13910	11.45214	5.99011	63.69345
40.98894	53.81258	0.18911	28.67582	1121.42064	8.75436	8.12929	7.29970	9.14351	22.25712	5.04790	5.23468	69.18918	0.00000	8.70236	6.45661	8.29736	27.27217
48.49144	62.18954	0.46155	9.20427	1104.33820	6.96955		8.31617	9.86133	6.04518	7.84642	9.77076	48.31634	0.00000	8.23240	7.21789	6.67693	63.32611
36.91023	53.28532	0.52927	-121.75689	1061.14521	8.63448	9.43855	6.14080	8.41821	22.75415	7.13272	6.28069	33.80386	1.00000	6.32356	11.25492	3.51130	68.88368
19.32889	32.83867	0.11723	-99.32556	1157.71437	6.63009	5.33139	9.17322	6.21487	8.98918	6.22875	6.38216	65.08668	1.00000	8.49040	9.47433	6.66552	44.63610
-31.4488	48.50824	0.17513	-60.93173	1134.22264	9.45159	8.28489	8.29584	6.51890	13.34750	6.34344	9.76677	57.65848	1.00000	7.37414	8.58142	5.84276	33.66473
11.8659	52.79780	0.33153	34.3869	1054.50168	5.76395	8.80824	8.01628	8.10874	17.07789	6.20991	9.32468	47.17799	0.00000	8.93026	5.17969	5.82249	42.10981
14.64056	23.61728	0.29131	104.64992	1137.29943	7.63914	8.62398	7.27751	8.04533	2.77286	5.75077	6.17567	56.78701	0.00000	6.97681	6.28487	10.64200	32.65054
52.26083	36.29635	0.20706	7.00417	1092.98312	6.20920	8.35066	7.28225	4.58072	22.87971	7.93790	9.47632	64.07047	1.00000	10.03269	8.06518	6.28322	44.53104
47.48444	55.38383	0.49913	36.25361	1140.94704	7.27670	9.20920	8.11083	6.74156	20.97841	8.30954	11.64092	57.72260	1.00000	7.88677	11.70566	7.80858	46.13648
3.3285	68.29004	1.92047	99.1625	1136.20029	7.45626	10.73635	7.87856	11.12018	7.05690	7.00728	7.98214	53.71958	0.00000	8.31156	7.86248	9.41023	44.69701
3.51667	71.37887	0.10828	11.5	1094.06437	6.28983	7.04378	7.98131	4.96431	2.07684	5.01543	4.93503	39.07979	1.00000	8.69249	7.92222	7.07569	58.31430
51.78967	42.59256	0.06824	1.15597	1087.84590	6.92882	5.71366	8.02222	5.32125	12.59324	5.54789	5.39179	54.24161	1.00000	10.73589	8.65323	6.85583	53.75465
52.86147	48.48819	8.94199	9.5926	1111.94010	7.24270	12.31355	5.41447	6.83324	17.66700	6.80017	10.72585	57.54017	1.00000	7.00384	12.40536	5.49551	40.40293
52.57583	58.74903	0.10183	6.61944	1192.52480	7.57894	6.61312	8.02563	4.65720	15.15206	6.60933	7.97444	44.05802	1.00000	5.96720	7.77537	10.02025	50.49970
45.4473	54.29118	0.13617	-73.75335	1174.55191	8.06966	7.43952	8.24820	6.77284	16.90418	5.01907	7.51562	62.86624	1.00000	7.27948	6.92381	6.90301	77.14798
6.84019	56.79501	0.27986	79.87116	1161.56871	8.53508	8.44035	6.85536	9.19006	27.67178	5.92001	8.55630	20.52079	0.00000	8.72801	7.42270	7.20779	67.29865
10.10649	48.54818	0.09265	76.35484	1112.82876	6.25830	6.58231	6.62840	7.72772	-1.36855	7.63110	8.93043	59.46603	1.00000	7.07752	6.81790	8.19006	59.48846
19.8173	42.91697	0.07960	-97.35992	1143.31935	9.41985	7.11675	8.10797	5.95267	33.75616	6.03746	5.84514	51.37643	1.00000	6.51627	8.09998	6.50355	53.10933
42.52787	51.85228	0.31367	-70.92866	1180.91462	8.02653	8.82836	7.49217	7.86798	25.31176	6.47700	6.83534	70.41116	1.00000	6.84100	9.97295	5.49646	37.87509
58.04254	69.28699	0.08123	65.27258	1066.99231	8.88810	6.50508	5.96291	5.23470	7.30736	6.07814	4.59697	52.96471	1.00000	8.84997	8.53406	5.33117	37.57621
37.16911	59.36554	0.02615	10.03478	1096.52733	6.56777	5.80178	7.81737	8.66053	7.74727	4.13263	8.99642	26.06785	1.00000	6.68656	8.46648	8.84893	51.14762
51.39323	66.76493	0.03410	0.47713	1107.51033	7.82682	6.20158	8.12882	9.74555	13.21022	3.93060	6.04271	44.95454	0.00000	6.24195	7.63743	9.95753	64.06422
4.96667	51.96999	0.25518	10.7	1193.19476	7.58157	8.57297	7.10051	8.02045	16.03765	4.44373	7.85400	63.38506	1.00000	7.24278	9.02567	6.18529	33.97108
-22.9	54.39852	0.05654	44.53333	1109.03470	9.23407	4.50302	6.65443	7.75113	13.44816	5.94717	4.89949	62.28914	1.00000	7.27192	9.40326	3.97648	67.15497
31.28092	42.81009	0.09368	74.85849	1120.81146	10.24286	6.30020	6.82565	8.39083	24.80122	5.58875	9.08623	55.98106	1.00000	6.19463	9.99076	8.48253	63.72176
2.2139	71.50621	0.04754	102.3278	1162.03355	7.53513	5.07025	10.13548	7.32928	7.69468	6.70344	8.05754	72.68885	1.00000	6.76536	8.25008	7.90590	64.32402
53.83333	62.38663	4.50895	-2.98333	1082.67009	7.81919	11.62379	7.00424	4.99248	15.30027	8.33768	10.74665	61.33250	1.00000	8.54448	10.31649	4.28995	76.05062
-2.13404	33.95112	0.05698	-79.59415	1120.68526	7.57586	5.71278		6.01485	-8.77340	6.06364	6.95568	52.89852	1.00000	9.09622	8.08929	8.04053	82.92745
40.1675	44.40022	0.51458	34.37389	1128.53574	8.97139	9.29246	6.37333	9.90217	13.89597	5.06165	7.51250	64.11014	0.00000	8.02677	8.06062	8.06286	49.52971
47.48444	56.06594	0.08155	36.25361	1170.17850	7.82118	5.20307	6.25088	8.07619	5.47736	7.69511	7.29906	57.78463	1.00000	7.90090	10.00252	4.99401	53.15355
54.84444	36.12738	2.41762	38.16694	1136.06851	7.55687	10.98136	6.68427	4.77403	0.58857	7.77631	11.03494	46.54479	1.00000	6.59443	11.83434	5.17497	47.53534
51.4781	37.75204	0.06792	57.3552	1098.91694	6.54963	4.55206	8.16784	7.57076	17.48790	8.35752	8.74584	65.71873	1.00000	7.60342	9.62972	6.64661	41.25215
40.63316	62.23888	0.42451	-74.13653	1076.38363	9.10951	9.20269	6.68551	11.21262	21.48256	7.88609	6.96109	69.22781	0.00000	6.20806	8.22441	7.59983	64.37673
-21.98333	49.90049	1.37138	16.91667	1088.51142	8.43810	10.40262	7.82569	5.73936	3.75187	7.45019	13.02082	57.07409	0.00000	5.76715	11.10003	4.27863	32.44343
-15.21194	46.87155	0.70029	-75.11028	1160.87929	5.93388	9.67217	8.02456	8.43924	-0.73422	8.50801	6.61710	73.92451	0.00000	7.30427	7.11525	11.09426	52.60059
34.95303	56.06754	6.23731	-120.43572	1098.32684	7.40923	11.95072	7.94633	8.03474	26.05582	6.37116	8.63332	57.36313	1.00000	6.45448	10.06348	6.08856	46.73403
37.05944	32.63966	4.64221	37.3825	1140.82492	7.65741	11.65017	7.74662	11.39314	25.21155	7.82078	8.87322	45.76305	0.00000	8.89073	7.38992	7.54360	69.61106
37.05944	50.64762	8.87726	37.3825	1185.81404	8.41724	12.30565	8.16586	4.87265	29.14129	9.24693	13.35855	58.28262	1.00000	6.10867	14.11582	3.31877	49.82614
39.57582	32.12592	0.14202	-105.11221	1078.22200	8.34462	7.81527	8.78083	6.48342	7.10213	6.48341	5.98347	57.19533	1.00000	6.88569	9.18805	5.65698	48.14063
37.35813	47.40200	0.09211	-6.03731	1188.27077	8.19641	6.05350	8.09156	6.40244	1.13622	5.74871	4.06024	46.51391	1.00000	8.16029	10.61460	3.72113	59.35715
47.98372	48.94445	0.91865	10.18527	1145.60614	7.30937	9.97442	7.12944	10.44789	16.80782	7.46078	7.47176	58.87298	0.00000	6.98678	6.60792	6.42439	47.89103
39.32288	55.44851	0.37553	-76.72803	1116.95649	6.70349	8.90786	6.91741	10.46740	26.27220	6.63583	6.70872	49.19555	0.00000	6.37125	4.87610	4.86447	41.41706
45.4473	46.97042	0.42108	-73.75335	1062.46717	6.37476	9.11895	8.11413	8.69724	22.00468	7.62040	7.01421	60.52026	0.00000	6.55102	6.49299	10.02211	50.98850
15.45144	55.84252	3.48937	78.14797	1130.38919	10.52613	11.34845	8.33025	8.95874	7.72920	4.01001	9.36639	54.61619	0.00000	7.10186	6.13983	8.39864	60.23982
54.84444	68.33985	0.80111	38.16694	1116.61062	7.36750	9.82570	7.93966	8.73010	10.44613	5.85242	9.25055	71.32550	1.00000	7.33852	5.63753	5.44060	42.60174
41.85059	49.61957	1.18784	-87.882	1158.75235	8.61508	10.24568	7.98198	8.24116	19.46669	3.06014	7.30409	49.11303	0.00000	7.51162	5.34674	7.86354	44.81803
44.92934	64.90692	0.63552	37.99117	1152.66925	6.58622	9.58961	7.83888	5.93662	11.34681	7.82732	9.36793	57.73499	1.00000	8.10318	9.62108	6.31279	49.58762
45.51667	47.68639	0.36587	4.86667	1181.06181	8.98928	8.97004	7.47519	9.50287	21.08104	7.37216	8.68408	33.19576	0.00000	7.09521	6.48461	6.08837	55.80761
42	38.16000	0.08972	21.32778	1164.59248	9.13882	5.06277	9.00415	7.98408	22.49846	7.65864	6.33761	56.10907	1.00000	6.65824	9.07929	3.95822	37.29176
34.95303	70.67807	0.11166	-120.43572	1096.73164	7.34887	7.19393	8.00047	5.16270	21.30715	5.81847	8.17370	57.50100	1.00000	8.68676	7.98018	10.53328	33.08926
51.21667	38.99656	0.14571	6.26667	1176.68681	6.97009	7.81080	6.70649	8.91294	5.20778	8.47211	4.68095	68.99683	0.00000	7.25438	7.88908	9.52783	53.22533
8.88988	43.45614	0.13177	-79.62603	1165.47157	6.55629	7.16751	6.21564	6.85827	10.05786	5.16734	8.74733	52.83756	1.00000	7.77255	6.61937	7.22572	68.54207
-7.60361	40.14972	0.02457	37.00438	1090.50720	7.33661	4.75442	7.86860	4.95697	29.43383	6.99559	6.34979	62.11711	1.00000	9.63815	8.79023	6.82536	67.07598
13.65805	40.95285	0.04894	102.56365	1198.95062	9.56115	6.65858	7.99280	4.67475	21.28552	6.44538	6.30045	74.55361	1.00000	7.27454	9.53266	7.45746	81.80797
25.92127	72.76964	0.85775	86.79271	1140.89736	7.82835	9.91835	7.66964	7.13955	19.52473	5.13034	8.36649	29.91023	1.00000	8.53458	9.67635	5.43682	55.00312
20.88953	62.30519	0.17758	-156.47432	1057.92240	8.06346	7.78869	7.87255	9.33918	13.82329	8.14698	9.18402	58.99880	0.00000	9.19551	7.01219	7.70257	51.97056
51.26	82.60019	0.04902	-2.1875	1165.52016	7.34948	4.70893	7.25818	6.59007	20.69218	6.76755	5.88638	66.04965	1.00000	6.23198	10.72630	4.82323	46.26740
52.86147	46.20497	0.19868	9.5926	1145.85459	6.13746	8.13960	6.16766	6.06078	23.06107	7.09413	7.78883	74.80337	1.00000	7.96072	10.38705	7.45260	44.23373
48.15659	45.13145	0.08431	28.28489	1103.03318	6.74268	6.42333	7.35892	5.13083	16.36062	6.52771	9.48263	43.36615	1.00000	8.09464	7.04871	6.86520	49.75807
45.51667	40.83250	0.05376	4.86667	1198.19289	8.02132	1.73353	8.13316	5.26368	15.56741	7.33212	8.04310	68.55208	1.00000	6.32966	8.15900	8.70516	30.69756
-17.73648	69.86615	0.47709	168.31366	1087.49247	8.60318	9.28659	7.54263	8.26156	-6.99664	6.48585	5.70686	63.37249	0.00000	8.34113	5.95409	8.87705	46.71650
27.34089	73.44858	0.09253	117.4831	1147.23446	7.92641	6.56891	9.31021	8.40784	35.18001	3.90736	7.93874	48.55455	1.00000	6.65732	8.00100	9.13725	45.69966
45.79377	31.47223	0.08539	8.88104	1058.45849	6.15335	6.84889	6.21060	5.35614	13.39673	5.64863	4.72718	60.24315	1.00000	7.85253	8.80568	5.59627	36.38534
15.72892	45.38179	0.06972	120.57224	1078.34661	8.32114	4.99878	8.07267	6.69059	10.38399	8.29636	6.98483	66.81013	1.00000	7.39979	9.95165	4.88897	69.74299
-8.73508	52.64921	0.67909	24.99798	1099.16854	8.87062	9.65787	8.50420	4.03110	-3.49577	7.47430	9.04916	48.16165	1.00000	7.40204	8.20825	4.79871	77.12898
43.71032	41.04405	0.59299	-1.05366	1157.12550	6.58974	9.50221	7.48178	8.65810	12.61850	4.66784	7.55644	34.32963	1.00000	7.33952	8.95265	7.37403	75.55584
36.82167	31.14956	0.03746	128.63083	1101.04132	7.12269	4.57537	6.79943	6.83370	10.98152	6.04103	9.17696	56.46325	1.00000	9.15476	7.61099	8.99290	55.56269
41.24255	50.14079	3.99530	-82.61573	1112.99034	7.28122	11.50492	7.64843	11.09084	24.21421	6.05730	7.44121	43.13047	0.00000	7.02408	7.47998	8.53042	44.16650
8.88988	54.08044	5.26911	-79.62603	1183.82973	8.55588	11.77825	8.55622	4.28752	29.08502	8.57636	10.35110	49.47157	1.00000	7.41384	11.88757	4.70507	53.95261
5.4709	57.96285	0.16713	100.24529	1069.79902	7.29604	7.59464	8.00431	6.15198	10.53117	6.23169	7.49097	60.55289	1.00000	6.84467	8.34996	8.38377	70.98318
25.75728	32.77502	0.11724	75.37991	1061.71707	7.47252	7.08109	7.96510	6.87901	14.50128	6.78285	10.98623	61.19351	0.00000	8.71649	4.89406	2.60703	56.40947
41.66394	66.09699	0.28657	-83.55521	1144.79540	7.74290	8.68342	7.83870	7.53870	7.65503	5.81508	9.56179	55.46714	0.00000	8.26166	4.63231	5.77024	50.47644
52.47774	59.36752	1.89982	10.5511	1190.13650	7.33850	10.73483	6.95670	8.95677	29.65043	7.68138	6.25662	46.71182	0.00000	7.37688	8.94936	10.75107	51.52957
0.49113	68.64049	0.10760	29.47306	1151.30025	7.39412	7.22980	8.27741	6.45337	24.58411	5.11256	6.61342	72.31904	1.00000	8.12439	7.59679	7.49320	55.20719
15.72892	50.28422	0.06409	120.57224	1136.77873	6.78755	6.48975	7.20876	5.70307	17.62304	4.83694	10.05384	47.51808	0.00000	8.73641	4.15237	3.91035	52.69643
36.72544	42.30229	0.62670	3.55665	1084.23450	8.21638	9.55978	6.69244	5.99631	13.96884	6.16115	7.17272	64.65654	1.00000	7.87623	8.03107	6.75060	34.97739
34.09611	27.16739	0.09777	-118.10583	1066.68859	9.14818	6.23107	6.93914	9.32669	21.70737	3.73387	6.47496	68.47365	1.00000	6.34318	6.96734	7.49748	63.97747
-7.76667	43.90193	0.54980	35.7	1077.59835	7.93273	9.40276	7.44458	9.36837	36.10200	8.02684	10.97679	68.96279	0.00000	7.34485	6.58698	4.20174	71.15399
53.19146	65.15616	0.10576	-2.52398	1152.01485	7.06195	5.38172	7.81000	7.56838	29.36719	7.66977	7.25890	59.29305	1.00000	6.07398	10.16419	5.31091	40.03788
37.35813	57.39069	0.91701	-6.03731	1161.91439	7.56128	9.93994	7.24997	5.85143	15.27738	8.82414	11.10105	47.52553	1.00000	7.77067	12.14334	6.31919	43.15863
34.65918	52.32431	0.09048	109.22921	1120.86476	6.88267	7.15036	7.02401	8.42772	-7.96617	3.77584	5.37412	65.63863	0.00000	8.56451	6.72563	10.41800	70.23252
33.14447	34.07003	0.04150	47.3799	1136.35221	7.88713	5.00305	7.19136	6.49629	-1.31626	5.72504	6.31722	63.88089	1.00000	8.52474	8.31506	7.05578	55.93822
38.37255	73.51903	0.08345	34.02537	1130.84114	8.43077	5.46583	8.47983	9.55941	-0.50070	4.25446	8.63543	64.96728	1.00000	7.21418	9.80773	10.18184	46.45589
41.77583	50.41158	0.96241	140.73667	1179.71206	9.57518	10.03113	8.36236	8.12528	9.72492	6.35315	10.49365	49.25373	0.00000	9.13139	4.59102	4.74886	73.68404
34.75856	66.48287	0.51402	136.13108	1088.46252	7.66170	9.36101	6.15711	9.02300	22.52251	10.57221	5.33132	37.50008	0.00000	7.90929	8.12700	9.34926	52.50520
6.84019	57.57599	0.09183	79.87116	1137.57019	6.61218	5.38637	7.67437	7.29114	28.10101	3.52582	7.98078	69.55484	1.00000	9.66652	7.06478	8.81690	41.63903
27.34089	64.08132	0.89421	117.4831	1119.36072	7.64706	9.99455	8.31397	5.65646	-2.36062	6.28029	11.62921	67.78194	1.00000	5.79220	10.46172	4.03563	53.07785
51.78967	57.48983	0.32925	1.15597	1097.50733	9.28793	8.86461	6.68153	4.59409	13.00594	8.12852	9.34167	48.47174	1.00000	7.08587	7.71646	6.74922	45.74107
52.4581	73.51855	0.08365	13.28702	1173.16282	8.63820	6.20972	6.75761	8.68794	7.11778	9.37411	10.39531	55.70732	0.00000	8.01241	6.98247	6.22494	32.65932
60.18427	36.72008	0.12207	24.95034	1152.26980	7.05754	7.09925	5.75378	5.13629	23.31735	3.38090	2.77406	37.41455	1.00000	8.07609	8.96218	5.45082	75.81420
50.74497	52.05477	0.13480	3.20639	1138.63375	8.14890	6.99721	9.29619	7.57638	2.03687	6.96249	7.73540	63.99033	1.00000	7.90239	9.43787	6.84040	55.88131
40.85158	27.16964	0.18031	122.74754	1198.31704	7.21527	8.06236	9.35698	5.32798	16.23283	5.99584	7.01026	51.16849	1.00000	8.12894	8.16210	8.53609	65.43370
42.8334	47.97471	0.81548	-80.38297	1130.35466	9.04091	9.85071	7.60630	6.74512	20.03743	7.15418	11.27816	73.36369	1.00000	5.01292	11.54275	6.72213	66.09178
60.97944	51.97596	0.09093	76.92421	1153.20508	8.75509		6.62516	4.63268	9.77052	6.47239	8.17226	60.45576	1.00000	7.56305	8.95977	10.03258	44.73199
54.39635	45.89632	5.04206	24.04142	1061.76820	8.97628	11.73603	7.92191	9.46523	29.81703	4.90524	8.93404	66.75376	0.00000	8.67744	5.80535	6.76431	29.75739
22.49396	67.86131	0.12223	-105.36369	1143.22849	7.68150	7.33570	8.72434	7.07508	9.19962	5.37633	4.35895	66.19808	1.00000	9.53283	8.35800	4.25041	42.07893
10.66668	14.34439	0.09599	-61.51889	1173.03026	8.89982	6.25664	8.86682	6.75621	4.50846	5.59789	10.08149	56.74394	1.00000	8.92253	9.91995	7.91645	62.42954
42.8334	67.81595	1.52657	-80.38297	1166.71976	7.47517	10.53216	7.46627	6.69325	16.80922	5.74765	7.21997	60.20869	1.00000	6.22356	9.34692	6.70814	40.55556
30.17746	55.86271	0.34242	-81.38758	1089.25455	7.88577	8.84883	9.50581	4.32589	12.20881	7.34481	10.69442	61.72463	1.00000	7.25717	9.50552	5.12452	31.84205
51.955	77.96381	0.25390	5.22778	1082.40281	8.68337	8.66535	8.34544	6.87140	17.82070	6.65379	9.40684	52.13684	1.00000	7.85443	9.89960	7.64330	54.08712
42.28639	56.40883	0.14649	18.84	1067.09130	7.62297	7.76318	7.17748	6.10715	15.00543	5.30432	5.53119	71.91325	1.00000	7.41416	8.96979	6.33502	45.22033
39.46667	46.07667	0.05685	141.95	1103.71854	8.08956	6.53100	6.12121	6.46822	12.75575	6.06018	9.00163	58.49456	1.00000	8.47184	9.32451	7.54709	29.77332
-25.42778	46.45605	0.07402	-49.27306	1108.62478	7.96309	6.44463	9.01717	6.87712	15.83407	5.97564	5.51894	64.00828	1.00000	7.09178	9.53792	5.19991	40.64157
51.42708	45.96097	14.76456	-0.91979	1075.43141	5.66868	12.81862	7.97502	6.60987	32.64736	7.34030	9.85261	30.59316	1.00000	5.72524	10.99400	5.85813	45.32547
33.45122	42.18682	0.61644	-86.99666	1170.57188	9.39531	9.64727	6.74170	5.50888	27.60474	6.73454	7.98217	57.83934	1.00000	7.35592	8.55288	7.19676	66.80280
55.85	49.93871	6.04599	37.56667	1177.02802	7.27430	11.91897		8.35007	13.61079	7.95134	7.79169	67.26395	1.00000	7.61192	11.94093	7.52268	64.12805
