CH4	CFCs	Pb	PRES	C2H3NO5	PM2.5	warning	PAHs	NH3	longitude	CO	H2CO	PM10	TEMP	SO2	NOx	latitude	O3
8.95478	77.80596	53.52470	1108.63431	6.81408	8.30564	1.00000	5.53441	5.50916	68.21204	7.90768	37.31575	8.48440	10.84006	6.70541	8.01589	27.55898	8.09296
7.77003	97.41981	26.83738	1060.39849	3.60280	9.27756	1.00000	5.78834	7.06078	-117.70755	8.19840	42.94564	6.90756	22.68560	6.81559	10.42105	33.52253	10.20520
4.50520	34.65255	56.67383	1093.60832	1.84723	8.63649	1.00000	6.20931	7.78347	-80.58556	6.63853	40.68643	5.73660	37.67989	6.18352	8.55490	22.98212	8.55585
7.04021	58.15167	33.93788	1102.94394	6.60919	9.16769	1.00000	8.65951	8.56742	-2.09814	5.43419	31.51390	8.33394	17.88872	5.79990	3.89015	57.14369	10.55003
7.35535	17.46639	56.24447	1107.75398	2.82717	8.39399	0.00000	6.28529	6.21897	-117.14392	8.08429	74.54049	6.14576	9.55756	8.24943	6.49740	32.9156	8.76111
7.04723	31.19568	35.55151	1194.07027	1.80077	5.65583	1.00000	4.04643	8.85716	137.36215	6.72380	60.78615	6.34426	27.87084	6.17222	6.87519	36.75965	9.74893
7.15667	69.61429	37.05120	1117.67149	5.34011	11.27028	0.00000	7.36997	7.91887	-94.74049	10.31618	30.92497	7.99708	-0.35674	9.64796	5.64782	32.5007	4.31354
8.14691	52.63460	39.20951	1090.80952	3.89041	6.86845	0.00000	6.77908	7.30138	-73.97069	8.17802	61.43207	7.30464	9.65833	7.83967	7.20726	40.64621	6.22201
8.15899	77.85547	61.53902	1168.71452	4.28119	9.13250	1.00000	8.42115	7.27197	-69.96533	7.07985	66.43643	7.59441	23.44076	3.87075	11.52732	43.91452	9.58056
7.66568	29.23329	35.07537	1183.34106	5.84191	8.27009	0.00000	4.40609	6.86484	125.51176	8.55247	73.92872	7.85983	-2.70194	8.46257	5.14753	42.64031	4.97088
7.34016	75.00006	69.43331	1142.12914	2.10257	7.55783	1.00000	7.25608	8.39317	-63.13414	6.68428	45.84532	6.21137	1.29193	6.38644	7.63895	46.23899	8.85582
8.46385	36.82696	59.03684	1083.01179	8.42991	9.74430	1.00000	5.79223	7.56206	28.67582	8.19191	46.05970	8.47255	9.94171	4.28836	6.91010	40.98894	
6.87913	44.21761	19.47738	1086.93995	4.89008	12.00917	0.00000	6.85699	7.17046	13.29371	10.33734	55.57245	7.41266	-5.06654	9.13048	5.07193	52.53048	6.84767
8.03481	57.84903	65.67404	1174.52565	5.19522	10.65024	0.00000	5.81856	6.63190	-87.45476	5.30340	32.16418	7.76325	18.57125	9.49572	9.06274	41.47892	6.83386
8.29893	51.35942	64.24286	1106.47472	7.67630	9.20459	1.00000	8.26259	7.43318	85.4265	11.26056	57.96651	8.18836	14.93025	5.33651	7.63842	55.8736	8.20912
8.76822	55.63749	79.15864	1126.75092	3.13293	9.98206	1.00000	5.60690	7.12543	37.00438	8.17660	73.30941	6.85524	-1.46873	5.94949	11.42664	-7.60361	7.91448
7.87113	57.77733	63.52863	1119.07257	8.36709	8.29736	1.00000	5.13204	8.99696	9.0027	5.54903	60.67918	8.48441	21.59259	7.20356	7.78444	11.86064	8.16836
7.59779	19.70624	48.93945	1106.01014	1.47882	8.23367	1.00000	6.04955	7.69324	47.31667	5.75910	38.93749	5.22726	25.61168	8.05185	6.09687	-19.65	12.21846
6.81157	49.58102	20.32164	1166.40351	5.19570	9.13637	1.00000	8.99583	8.02740	-80.58556	10.95958	55.63385	7.75757	15.84189	5.50777	5.97217	22.98212	10.04416
6.89746	24.85532	35.84958	1184.21658	6.72872	8.10471	1.00000	5.41025	7.68099	120.33063	8.23982	47.70783	8.21186	10.86957	6.17000	8.69871	37.65181	8.15975
6.16653	67.07057	36.48558	1106.77568	4.94305	7.73001	1.00000	3.84265	8.23075	8.62118	6.31868	35.32774	7.62938	15.70739	7.95900	9.43394	45.44694	8.99141
7.89515	43.94392	55.09149	1174.60379	2.84801	9.60303	1.00000	8.96632	8.61560	-1.325	11.09213	42.51988	6.97178	14.04261	6.33499	6.06222	38.47917	7.93532
5.25410	70.17968	37.70426	1115.66666	6.04660	7.90910	1.00000	6.10307	9.47670	97.01124	9.07614	46.05147	7.97903	10.03011	7.26864	7.22941	17.30858	7.95396
7.63726	74.31299	62.91325	1103.03236	22.66443	10.34077	1.00000	4.56957	5.72741	1.26738	6.54327	55.00813	9.60541	31.64404	5.64259	7.77299	51.84819	9.70394
7.48472	46.37297	45.11287	1110.44869	2.52519	7.63912	1.00000	4.11938	7.52679	-3.52751	4.76716	25.28899	6.47200	14.38525	9.73342	4.49165	50.7236	9.47412
8.96956	62.41215	62.28683	1182.90230	9.89128	9.08783	0.00000	5.54788	8.78348	138.89585	8.89989	37.79150	8.54704	20.37321	9.66862	5.50973	36.33011	2.97381
5.27440	52.56383	60.69368	1161.48178	4.92609	8.71053	0.00000	7.49129	9.15528	13.58357	9.79372	50.40237	7.61137	8.77613	8.32539	6.58353	-1.63333	8.91103
6.91978	66.03053	29.04026	1053.63573	3.99199	10.07775	1.00000	7.50927	10.33288	106.88324	11.51475	37.67419	7.51649	11.25507	6.96737	9.10213	47.90771	6.70408
6.43760	69.65126	46.90154	1095.71173	6.55650	9.16366	0.00000	6.81385	8.07289	77.70636	10.33824	57.85916	8.06783	27.73723	4.79332	9.42898	28.98002	8.59955
6.17704	45.00799	47.77976	1151.30101	2.21550	8.90076	1.00000	6.17900	7.96908	4.08282	9.12999	37.61378	7.02454	16.10880	8.47119	8.51196	36.61954	9.03327
8.58830	63.62690	62.23962	1056.80774	7.84110	8.42233	1.00000	6.91081	7.32291	46.58333	5.63791	69.54792	8.52533	24.82640	6.52489	5.98007	-21.15	9.25097
8.55090	49.85191	42.48858	1164.28017	8.25696	10.48870	0.00000	6.58653	8.16563	102.42587	8.28829	39.36287	8.41607	26.61325	5.69309	4.99728	15.58552	10.55133
7.07402	42.50716	48.43038	1086.55342	4.36760	8.23252	0.00000	7.65445	5.72092	6.92917	6.59812	27.23057	7.75994	11.87086	6.49503	3.54474	52.31333	13.01639
7.50443	65.71463	24.94920	1160.12673	5.08642	9.53468	0.00000	7.40100	8.45164	17.10558	9.91319	54.07494	7.75220	21.13361	9.66777	4.47197	61.72744	12.70889
9.32204	29.43861	43.56458	1137.41200	3.41703	10.82534	1.00000	5.86931	6.29644	6.76111	7.98884	55.12958	7.57536	12.47808	3.43041	5.72809	53.16167	7.70068
8.00638	37.19692	48.15739	1076.49457	3.48010	8.13325	1.00000	5.67862	7.24964	53.26023	8.59618	45.33635	6.21515	24.50871	6.69238	8.68724	54.39304	9.15945
9.63848	35.74522	59.47838	1106.42176	7.26472	8.68140	0.00000	4.47890	8.11950	-89.10944	5.94534	55.22796	8.34340	17.81007	8.37035	6.07308	13.70167	8.96239
7.39065	48.15348	56.17957	1136.49913	3.17434	11.02503	1.00000	5.47601	7.13823	-67.15407	6.87153	57.20968	7.07551	33.19928	4.43743	6.36043	18.42745	10.13037
9.10224	45.73531	45.78322	1058.71680	18.95966	8.54377	0.00000	4.23172	7.66314	-34.88111	6.55759	70.79956	9.37921	-9.32494	7.17902	8.25030	-8.05389	9.75649
5.88425	55.68328	76.70168	1167.85059	2.77703	8.47839	0.00000	6.02945	8.35608	-61.4867	8.06475	40.78504	6.97400	10.22450	7.53975	6.25342	-31.25033	7.18770
6.22915	63.10459	37.67319	1103.54492	6.75679	7.33165	1.00000	4.94126	5.16861	83.36889	6.51285	37.52142	7.99804	19.27642	8.33391	7.44445	26.76628	10.87973
7.54973	36.15808	64.37625	1057.14865	1.23793	10.11884	0.00000	6.33967	5.97557	117.7	9.63728	75.72307	6.07740	13.59321	8.68222	5.96170	35.85	5.94771
7.60445	27.79961	38.96426	1077.29153	4.20283	9.42016	1.00000	5.24707	6.14793	-97.03285	7.55580	25.33899	6.81031	22.01848	5.55976	11.80841	47.92526	10.63878
7.28472	68.22330	44.51656	1126.82748	5.44064	10.59806	0.00000	2.80963	6.21201	101.18445	7.58670	77.99305	8.05765	7.91380	8.17315	6.53297	13.44581	7.13945
8.70700	58.54261	46.91075	1188.31713	10.62919	9.36954	1.00000	5.69496	6.68839	-116.37697	7.53795	75.98778	8.81557	10.66883	7.10287	9.10610	33.72255	8.22247
9.19465	76.09295		1141.37377	4.13794	8.57743	0.00000	4.86793	7.49403	-73.95958	6.52417	58.80346	7.19313	22.00598	8.27346	6.46604	40.57788	8.90416
7.12266	59.76099	31.59572	1153.65305	2.21015	9.82542	0.00000	6.02992	7.53128	19.21437	10.18971	75.22827	6.61629	7.44728	8.87760	7.88308	44.75874	8.26367
7.01240	35.68279	36.64462	1144.59275	4.68932	8.56868	1.00000	6.88704	7.66147	69.49015	6.91332	52.46529	7.45747	11.03381	5.98509	5.53767	56.11281	8.41229
7.30463	27.90366	37.75909	1086.62888	10.57152	9.25945	1.00000	7.19768	6.24773	11.412	4.65574	39.90698	8.66773	24.42042	6.21213	8.30322	45.50369	10.40184
7.28876	57.38657	46.40792	1106.65821	4.63281	8.64974	1.00000	6.05671	6.27149	4.8951	5.99503	58.90096	7.71005	39.15473	7.22496	4.71194	44.92801	8.99350
9.12395	59.69098	0.00000	1115.79659	7.46543	8.80723	0.00000	6.86572	8.37550	123.17306	7.14543	39.00361	8.15427	6.94960	6.30075	5.65750	41.27194	9.38491
8.61380	59.12736	46.90940	1181.03007	3.19823	8.95959	1.00000	5.67938	8.55848	77.0202	10.82064	64.22192	6.94005	10.90311	2.68154	13.61626	43.41949	10.60431
8.03175	57.78631	49.60894	1161.85215	2.52288	9.48004	0.00000	7.44625	6.80547	-71.29144	7.30164	52.70730	7.21568	2.23042	9.53517	8.31297	41.54566	5.67156
7.46541	73.04206	13.54571	1142.67820	3.05115	9.59633	0.00000	7.74787	7.97099	-75.64963	9.97590	36.59886	6.51633	-1.01040	7.68182	4.77473	40.24537	12.29741
6.22521	56.96171	38.06539	1066.48661	12.86423	7.54666	1.00000	6.87960	7.28507	5.22778	6.05774	35.01526	8.99156	2.48022	7.49173	8.42582	51.955	8.77154
8.21098	29.85305	44.17941	1191.79823	3.10900	8.03153	0.00000	4.85078	7.45570	1.53414	6.85909	47.37473	7.45950	15.89754	9.05114	7.02675	42.50729	7.46383
7.21345	28.07893	63.71405	1130.37074	20.15298	9.08082	0.00000	8.10339	6.27690	-71.10077	9.85161	35.22425	9.45986	15.33549	7.08130	5.16999	18.20854	8.02131
6.72116	48.86496	63.17784	1062.11213	4.32292	10.01513	0.00000	7.91230	7.29940	8.86704	13.27195	34.00052	7.33327	29.29233	10.10124	5.96311	50.23805	9.65663
8.07596	66.91595	45.28023	1091.52064	2.55573	7.89900	0.00000	7.33316	8.37087	13.57661	7.79956	56.61343	6.82199	9.02400	7.64281	4.62564	37.31065	8.41792
7.24689	40.49808	43.78413	1161.23634	3.42099	6.04156	1.00000	5.80897	8.10641	-74.07764	7.36487	54.71581	7.01651	14.75871	8.37550	3.51518	40.72816	9.58331
7.04072	27.09605	32.40200	1186.56668	14.38000	10.93127	0.00000	4.32233	8.03641	84.63445	9.76267	55.26575	9.07217	18.27185	8.86705	5.11808	24.81757	5.89973
8.11434	46.28681	40.51222	1058.38317	3.45920	7.84360	1.00000	6.72153	6.55023	110.8405	5.80119	72.53245	6.90152	-2.91537	6.82169	9.11235	-6.8048	8.77462
8.82820	57.10575	30.47454	1196.80425	3.16144	10.84671	1.00000	5.30103	7.28977	-73.0515	8.41524	44.61334	6.98455	28.93084	3.12346	5.39876	41.55815	6.99290
10.05994	19.93717	50.44385	1179.04354	1.59421	9.13324	0.00000	4.68843	6.29736	121.12251	7.53828	69.05680	5.73783	-3.60383	8.40710	6.57138	14.62578	5.10506
8.07251	41.84990	63.00037	1181.53041	2.62688	7.85148	1.00000	6.65050	8.16224	37.92792	6.80583	37.32081	6.90641	15.89292	6.32513	9.02084	53.93361	8.32928
7.26997	52.11637	43.06936	1123.13536	3.71713	8.64134	1.00000	6.70703	7.54818	-13.2356	9.67898	40.77625	7.56042	7.21848	6.78654	8.39536	8.48714	9.29485
6.80230	43.01435	24.46574	1088.62192	3.67605	7.92109	1.00000	5.75058	6.40158	-93.08883	8.97931	45.29680	6.62503	3.72573	3.15392	9.88066	45.16024	8.23596
8.25286	59.26862	47.88200	1080.55229	6.85525	7.81044	0.00000	4.04566	8.14617	-5.53715	5.97168	43.62796	8.25775	19.09077	10.64795	5.94188	50.11861	11.88107
6.98831	39.20786	60.08038	1165.46168	5.77842	10.57734	1.00000	4.90772	5.82499	37.00438	7.19994	52.79343	8.16083	37.85775	4.62605	7.45859	-7.60361	9.10518
	48.94001	26.65673	1116.16895	8.66251	8.53215	1.00000	4.66190	6.34333	35.7	7.60735	28.23191	8.51501	13.99336	6.90272	9.15465	-7.76667	5.79444
7.94405	38.59154	54.42156	1121.85424	8.74235	8.43399	0.00000	6.03637	7.52118	77.9129	6.50836	64.71886	8.55029	30.31070	8.51832	8.61519	25.6439	5.92250
8.32057	50.52940	25.17370	1137.79560	4.27181	7.92464	1.00000	4.78039	8.62920	9.5586	6.52945	67.37989	7.40091	18.93062	7.65147	6.63549	54.52156	8.57223
6.62805	54.81971	46.42640	1183.11506	4.46273	8.13015	1.00000	6.65225	8.12559	-63.13414	5.40246	81.12096	7.50291	12.90958	7.51108	7.19710	46.23899	9.84732
8.22374	53.22255	59.02944	1146.90296	8.06349	10.11962	1.00000	3.03082	8.86857	10.30215	5.42997	60.39791	8.43245	16.66924	8.46060	12.80191	53.94313	6.18214
8.22646	39.15458	77.03023	1092.64611	3.55159	9.58661	0.00000	5.43945	7.60691	32.6178	7.85410	52.21398	7.22338	25.74566	7.86226	6.04648	46.65581	8.27570
8.75383	53.49004	47.11487	1106.52426	3.40133	8.16904	1.00000	7.88009	6.29520	8.91229	9.69815	43.25800	7.11121	9.19538	5.71242		49.13645	11.28340
8.06065	26.94238	62.84929	1124.33421	5.59782	7.15312	1.00000	8.75597	8.65821	-87.66561	3.95179	36.64165	7.85429	18.40321	7.50355	5.74365	41.8542	8.89545
6.38621	76.71718	17.49401	1143.78625	2.22288	10.05477	1.00000	4.04789	6.38814	-60.93173	7.79080	65.53950	6.59990	-1.72204	4.63815	5.40007	-31.4488	7.63692
6.55734	55.87974	39.98110	1076.52578	25.02733	8.36807	1.00000	5.65933	8.00348	-63.13414	7.32131	34.49891	9.72121	19.00363	6.80885	7.87270	46.23899	8.25131
8.06306	48.19242	38.96386	1167.45595	4.23597	8.81812	0.00000	5.85908	6.32253	-0.2	7.95914	38.77077	7.72478	30.59482	8.43363	6.22623	51.65	10.43055
8.13359	75.00122	41.54216	1079.01159	3.77958	10.03449	0.00000	5.99961	7.39576	0.30367	7.95546	54.69075	7.27918	3.35145	8.49316	7.12928	51.38673	2.47539
7.51062	56.49897	54.36038	1118.51747	15.20465	9.03927	0.00000	7.19854	6.04364	24.14662	9.24731	58.77625	9.10554	29.97317	8.25544	5.28594	65.84811	9.51868
7.07294	55.35790	45.06805	1179.50255	2.87308	9.41821	1.00000	6.03818	7.14194	122.74754	9.24197	78.00478	5.20450	36.77598	6.53301	9.80595	40.85158	6.95654
7.92210	55.38216	39.60139	1157.09566	6.00550	8.66719	1.00000	5.95830	9.07352	128.63083	10.49239	44.40422	7.53177	27.66370	6.04793	9.67083	36.82167	6.82923
8.18137	66.17364	40.58610	1092.71325	10.22658	8.01901	0.00000	6.32118	8.03810	-97.35992	8.41629	45.92226	8.68056	29.31019	10.26445	6.07412	19.8173	11.17631
7.85564		42.39351	1153.86541	4.57734	10.61555	1.00000	5.40741	7.36604	-0.32247	6.73196	32.93049	7.64789	9.36225	4.68969	3.10751	50.82882	9.33876
7.22084	37.09080	42.16227	1104.86214	5.39585	8.03723	1.00000	9.24168	6.15719	33.34864	5.58877	55.17109	7.82419	21.77926	5.86174	5.73234	46.75451	9.36451
7.14873	38.95537	41.05303	1157.01551	4.65678	7.56256	1.00000	7.66099	6.37619	-44.31389	10.09690	44.90259	7.61944	10.61481	9.11985	5.51327	-19.7625	6.53089
7.19815	27.50597	29.02707	1117.24949	1.77545	7.44751	1.00000	5.69033	7.83656	34.3869	3.89539	46.38639	6.46417	12.24699	8.85014	4.31011	11.8659	8.75877
7.38520	72.36396	64.30169	1179.06179	1.59198	9.12566	1.00000	7.47471	6.93201	38.66667	10.21005	61.46265	5.90837	4.73050	5.48058	7.55240	-6.25	7.38953
7.93567	42.85872	43.18765	1104.41944	1.48013	9.17174	1.00000	7.22589	8.95579	9.5586	6.75589	35.67818	6.73239	0.44387	5.50792	6.35588	54.52156	9.75478
8.61745	40.66699	54.01233	1066.90444	1.35626	9.15876	0.00000	7.51614	9.39072	30.91105	8.00130	55.97371	5.85379	11.63281	10.23410	6.75223	3.02013	6.25880
8.04874	68.27040	54.04428	1191.55466	3.27435	7.72756	1.00000	3.68456	6.87621	-82.32483	5.25333	30.46975	6.77433	21.69636	8.37519	9.06809	29.65163	9.43611
9.28081	47.67409	40.91627	1177.76275	5.01652	7.46173	1.00000	5.87611	6.66041	-81.24441	5.46417	56.37743	7.67194	14.80377	8.35222	8.38488	23.15678	8.29547
7.88489	49.57655	69.59984	1081.24766	7.68563	8.95734	0.00000	5.74444	7.94577	-1.32471	9.44551	60.81318	8.48023	17.03213	8.76183	7.34279	51.40148	8.07230
6.88862	23.96451	61.34368	1165.79036	19.14377	9.24126	1.00000	6.97931	7.44876	-3.53261	8.97052	23.38155	9.47800	19.41474	5.06271	8.08612	40.42386	10.21524
7.48312	54.39639	30.84121	1131.95175	2.65376	7.69328	0.00000	8.04005	7.17390	37.92792	8.22485	58.05171	6.79535	15.31316	6.74262	5.49753	53.93361	10.46886
7.62544	53.87813	56.25214	1132.96315	30.33355	8.39454	1.00000	6.23221	8.45936	115.04814	7.79145	44.43782	9.90424	6.35707	9.85145	6.47322	30.24706	11.24846
7.87673	56.68478	63.78945	1188.71517	5.31241	8.17053	1.00000	4.44216	6.08363	-94.41551	7.01544	37.19665	7.86872	22.90857	7.66728	9.08053	39.09112	8.14356
8.42054	75.95911	62.59248	1196.36788	3.67052	8.74513	1.00000	3.19257	6.95944	-58.44417	4.84625	39.57584	6.86792	29.23449	8.30911	6.66331	-3.14306	9.55155
8.37441	20.67656	49.13455	1194.09859	5.71755	9.19152	0.00000	7.16925	7.98688	34.02537	10.88535	44.67988	7.87253	3.73351	9.64646	6.03601	38.37255	8.49454
7.08167	43.73068	57.72097	1060.46503	5.27090	10.15885	1.00000	6.01652	8.54103	91.84128	7.16034	44.12365	8.08161	18.79332	3.94796	7.00638	22.83957	8.25763
8.64851	41.22530	53.60019	1142.81294	2.98424	9.82883	0.00000	8.24725	6.17609	-97.90308	11.16007	50.56507	6.79617	10.62023	6.89635	5.92704	31.12406	6.81985
7.74235	40.78394	55.85517	1066.61509	6.83156	9.82559	1.00000	7.07879	8.76595	5.03586	9.41713	48.41647	7.94224	30.19365	6.96185	9.41065	43.83125	10.27043
9.32676	46.24606	46.53956	1115.55812	3.65258	6.35025	1.00000	7.53412	9.07918	38.12408	3.98468	31.35572	7.24225	3.39260	9.31529	6.07866	53.77166	9.09572
7.05067	44.04852	49.35779	1180.25296	6.18822	9.62918	1.00000	6.62700	6.32608	-103.42897	9.73459	70.81182	8.00520	21.03831	3.95198	11.05660	20.28527	9.86861
5.74120	49.89080	26.09869	1067.73987	12.99415	8.76763	0.00000	6.43202	5.99185	-82.45426	10.48974	60.81370	9.03544	8.52757	9.32563	4.36678	27.09978	2.71731
8.27718	44.50949	52.46952	1121.09574	10.50945	9.95534	0.00000	6.33689	6.54464	-101.2591	9.11327	58.12372	8.72569	13.57746	7.18372	6.31441	21.01858	8.59170
7.61881	40.17113	30.61704	1116.62161	8.54143	8.44823	0.00000	4.78327	7.86801	79.82979	6.58430	38.47871	8.25482	33.26302	9.32509	6.73997	11.93381	10.51432
6.64691	32.07674	33.22291	1166.89566	3.36582	8.67570	0.00000	5.71931	8.20609	-3.53261	8.13305	67.65912	7.24341	23.35229	9.02683	6.46917	40.42386	6.15578
7.59741	50.80556	48.82936	1165.22464	3.12809	7.38409	1.00000	6.30890	8.22841	13.29371	4.10431	58.73767	6.63061	13.66254	8.77562	3.97592	52.53048	
6.63016	45.03026	50.93183	1197.10302	12.16590	9.58673	0.00000	5.39896	8.52781	115.70111	10.51904	56.16484	8.87883	19.12441	9.70041	8.62305	37.73222	7.81652
7.24440	45.73883	48.74318	1146.26299	0.25004	8.68335	1.00000	4.09666	8.22480	-80.08199	4.94469	69.93136	6.24999	18.94982	5.37897	9.98323	35.88264	9.27921
7.14761	47.80496	44.11790	1166.54458	2.00387	11.08585	0.00000	6.04488	5.90339	10.30215	7.67410	48.54725	6.18714	13.45279	10.29691	7.11497	53.94313	7.67678
9.04396	73.53419	58.31856	1073.68857	4.03262	6.68446	0.00000	6.81274	6.75211	0.75	5.78157	66.31895	7.36632	0.42583	8.48410	4.32848	52.41667	12.71187
6.77589	71.33314	28.29261	1104.42157	1.65400	11.30339	0.00000	4.85389	8.12808	-87.66561	7.84427	58.21275	5.56210	37.70861	8.78357	7.37573	41.8542	7.51147
6.05954	39.77564	56.80134	1071.07017	2.57273	10.01197	1.00000	6.41519	7.56238	-94.41551	4.66567	42.31841	5.85338	25.48421	5.98665	4.78109	39.09112	10.94127
6.14311	43.24753	77.74722	1117.12998	4.51292	9.67576	1.00000	4.82287	8.83920	142.45778	5.94032	44.14870	7.39810	27.52230	5.54412	6.10223	44.35056	7.70662
8.91049	46.99398	18.94004	1092.74997	3.73180	8.68282	1.00000	6.93824	7.13325	150.60036	7.33864	68.86101	7.28208	7.71559	5.60108	5.44022	-34.88422	8.69334
6.98932	50.57010	45.45207	1091.98152	39.50319	9.86987	1.00000	5.67541	7.42537	116.11768	8.22392	40.65852	10.19999	16.93602	5.41684	11.22024	24.28859	8.35541
7.75806	45.12776	28.95781	1154.25954	2.72100	8.51778	0.00000	8.86895	7.75240	8.62118	9.55260	43.26238	6.36939	20.47277	11.01267	5.64580	45.44694	5.27750
8.44817	46.65860	68.60640	1095.51620	7.30825	8.10840	1.00000	5.74190	7.63091	117.33333	7.87392	59.19713	8.33586	18.58514	7.25668	7.36600	34.85	9.42072
8.02346	43.91072	47.80590	1098.93977	1.84230	13.22365	0.00000	4.28205	7.94693	-72.27814	10.44053	48.15799	5.24028	18.66116	8.52356	4.32509	42.93369	5.89348
9.01029	45.00891	27.56430	1165.70796	6.99121	11.16920	0.00000	5.00858	6.28524	135.6	8.34542	54.70957	7.96235	29.02707	8.47793	6.42735	34.61667	6.77018
7.05258	80.21147	45.34324	1099.46697	5.86797	7.47038	0.00000	2.38162	6.29024	1.00288	6.24561	66.42353	7.95895	1.29342	13.02540	8.82217	49.28669	8.02951
7.24012	34.30051	37.48253	1120.18894	5.24990	6.79122	1.00000	4.56401	7.75756	5.2875	7.36512	29.85372	8.09056	-6.04802	6.43912	6.49331	51.65333	6.49293
9.41364	56.60399	52.60019	1104.21709	4.79251	8.01327	1.00000	4.71885	5.99249	151.07986	9.72180	74.89166	7.24542	26.97351	4.25925	12.20164	-33.88096	7.36822
7.24879	11.56313	38.34619	1192.69416	2.91513	9.20783	1.00000	7.87643	6.82034	75.37991	8.54098	51.57281	6.52004	5.01388	7.00318	6.41482	25.75728	10.31293
7.03886	44.17992	56.08065	1137.91783	3.31134	10.17071	1.00000	7.61960	7.01209	-5.53715	10.74639	39.51022	6.68701	16.08454	5.46840	10.99083	50.11861	10.90868
7.49179	68.51754	48.92414	1112.85055	4.33120	7.77671	1.00000	7.40164	8.64056	153.10236	6.12991	59.60310	7.41267	19.64939	6.34550	6.37756	-27.50578	8.41559
7.77881	55.05656	44.50767	1122.93558	7.94701	9.20539	1.00000	6.05875	6.93474	-38.94722	10.05397	52.46426	8.28528	32.30313	5.57041	11.14764	-15.675	8.80788
8.32917	33.27436	58.03918	1130.90658	8.29940	8.56107	0.00000	4.93044	7.40357	-1.98956	8.43516	70.86522	8.25292	20.66156	8.01805	6.69356	5.30383	5.51897
8.03889	44.11009	49.28580	1149.96819	5.91225	8.92663	0.00000	5.05602	7.98513	117.27583	6.55989	47.38169	7.94091	10.61265	7.59219	6.57540	35.64889	9.80316
7.55320	64.44459	38.10642	1145.48018	8.22442	10.77167	1.00000	7.80196	7.41137	35.90057	6.31491	35.33480	8.28886	12.74706	3.89915	5.84748	56.85836	11.06527
9.22494	48.07034	25.05908	1111.74595	5.55994	9.27340	1.00000	9.01782	6.88136	27.18052	7.01162	71.06712	8.17057	9.48774	3.87140	3.72727	39.12074	9.54231
7.46854	61.90244	42.54737	1072.88602	3.41633	11.18314	0.00000	9.80607	6.81215	6.83042	10.33385	40.50423	6.80909	28.35430	11.45340	5.94189	6.15038	4.48920
7.27936	73.18382	36.47409	1174.27775	5.97230	8.63474	0.00000	5.41481	7.99071	20.89389	7.84621	49.62212	7.96930	-5.73011	9.10196	6.08552	42.62833	8.13905
8.46149	43.70772	32.22518	1058.24949	4.11369	9.77272	1.00000	6.19627	8.83275	92.48278	6.76100	72.88245	7.58845	12.45806	6.66930	9.33418	58.23583	10.62037
5.89052	41.25496	56.51706	1058.56220	1.70276	9.35354	1.00000	7.45414	8.36264	-89.64066	9.97669	42.93642	6.65965	21.76631	5.01604	8.93864	40.56754	10.28121
5.65866	59.63033	30.66796	1156.28597	7.40186	8.99219	0.00000	6.65371	7.79037	126.28333	8.18542	45.61763	8.19900	17.87256	10.63988	6.18712	45.35	7.48420
5.97674	47.52472	33.82387	1196.99553	3.68968	7.75948	1.00000	5.19197	8.40695	121.06761	7.00389	48.68543	6.75866	25.82484	6.98192	7.47394	12.35275	9.63834
8.24130	35.19143	50.61766	1195.22918	4.51500		1.00000	7.21512	7.80595	10.30215	10.81713	64.70039	7.42816	26.85315	2.63406	10.48070	53.94313	9.18098
6.99126	47.26595	60.06334	1063.99835	26.27227	9.41856	1.00000	4.89300	6.56570	26.97253	6.68799	30.08617	9.81772	0.03770	5.72130	6.86591	49.65186	9.18179
