CH4	PAHs	H2CO	warning	PM10	PM2.5	O3	PRES	NOx	longitude	CFCs	NH3	latitude	Pb	C2H3NO5	TEMP	CO	SO2
7.39306	5.63690	48.38023	1.00000	5.85483	4.38491	9.81450	1051.44304	7.44083	-69.96533	58.34686	5.71939	43.91452	68.40670	3.71199	15.32196	7.17033	2.81532
8.20499	7.07302	56.43879	1.00000	7.27179	3.65387	9.53544	1087.15346	3.74079	9.15013	42.07491	7.40494	13.70727	29.32205	8.81580	32.57248	7.95080	5.08417
7.46315	10.09364	68.87214	0.00000	4.62631	5.96385	3.86611	1067.83273	5.31801	-116.37697	68.93507	7.09418	33.72255	35.72689	3.43999	2.93289	6.54049	8.79706
7.80845	5.97119	36.45380	1.00000	7.79363	9.65464	5.18669	1067.52944	6.48299	17.80774	49.97065	6.81487	40.55851	60.82270	8.39443	18.18235	4.37263	3.25721
9.91665	8.39371	68.93871	0.00000	7.21325	6.13122	5.98330	1095.94870	7.57881	-93.75018	62.08632	6.59550	32.52515	37.86708	5.26520	25.94244	4.42873	10.46552
7.29200	12.07249	48.15507	0.00000	6.64454	6.51341	2.91036	1174.31539	5.95838	37.92792	51.13989	6.09522	53.93361	57.66097	6.82246	26.39555	5.17496	8.42053
4.91319	5.49115	70.16928	0.00000	7.58735	7.09628	6.34994	1081.79971	5.53737	8.77155	45.60123	6.02920	50.23019	60.02045	7.05992	7.58639	9.90937	8.36401
5.96597	9.00495	61.77739	0.00000	7.68242	5.77471	4.64278	1117.48764	7.77566	122.22833	53.50612	5.39473	40.66482	62.83752	10.78253	34.62647	4.68186	6.04347
9.87420	6.00292	22.18036	0.00000	6.64868	3.32080	6.46480	1162.40914	5.25432	10.5511	59.13930	7.14540	52.47774	41.53267	5.79164	-8.42311	8.64714	7.87370
6.18180	4.61270	77.62893	0.00000	5.16826	9.47767	4.35667	1148.08641	6.30679	125.51176	38.96535	7.77380	42.64031	52.94943	4.03189	19.08605	9.13884	5.76656
5.48377	7.98492	55.57055	0.00000	4.68163	7.21799	5.09466	1127.21679	6.80115	79.82979	68.91913	7.58378	11.93381	47.34611	4.81470	10.80544	4.71527	8.14834
9.17637	7.78827	46.88887	1.00000	7.57564	5.72060	8.95377	1135.68708	5.09415	-80.08199	48.79767	6.84850	35.88264	39.50008	9.13737	8.83223	9.03782	5.11421
9.61073	7.99232	62.50301	1.00000	7.67688	7.39682	5.02786	1072.73195	7.08343	17.80774	44.96963	7.11686	40.55851	48.94206	9.43376	13.49775	6.43860	6.03098
8.11229	7.54264	62.94037	1.00000	7.27451	4.77324	8.54433	1057.39720	6.88651	5.37429	64.98265	7.04033	51.03427	40.38895	7.47022	16.46191	6.88081	5.18210
8.94694	9.97704	16.96804	0.00000	7.38855	6.43969	4.94585	1101.64570	5.70948	28.19028	57.60551	7.78942	59.37722	56.89947	7.54240	4.92562	3.97505	7.86215
8.21569	8.03996	54.39386	0.00000	6.07406	6.63408	5.19528	1111.27339	7.32596	3.1631	33.10483	7.67306	41.91738	56.31657	7.29570	24.49851	7.18524	8.26119
6.45902	8.23428	56.89099	1.00000	7.97179	6.97975	4.42459	1143.10524	8.57711	121.3152	49.10901	7.67897	14.14989	43.07891	10.78014	10.87207	6.18355	6.19116
6.92910	7.46779	47.47748	1.00000	5.59983	8.15876	4.34044	1184.57520	5.40724	122.8637	40.93222	6.90412	9.3337	46.13650	4.62057	33.54971	4.06395	4.58010
7.96639	10.23748	47.55171	1.00000	6.47951	6.85968	5.90789	1150.72618	7.18316	144.09638	44.97690	5.56915	43.82634	36.52645	4.23400	13.43214	8.22605	7.89883
8.28682	9.22021	54.00391	1.00000	5.59644	6.62476	5.33094	1137.46983	5.56696	-1.325	64.40957	7.08597	38.47917	46.29188	5.07474	22.69016	7.07441	7.73543
10.22150	8.94548	63.00665	1.00000	7.43576	8.40836	5.10595	1090.04184	6.10239	23.225	39.31084	7.61803	43.4125	35.21350	8.18490	-4.76617	5.67382	8.83878
8.46284	8.20991	49.84356	0.00000	5.20221	5.53081	5.54723	1127.39469	7.30836	25.34244	49.56189	5.77597	50.75932	45.24261	5.09130	15.45070	5.44934	8.12911
8.47830	9.58142	33.77637	1.00000	7.74598	7.60945	6.60837	1171.18101	6.08823	-88.64235	63.53255	6.19446	46.09273	39.98797	11.53154	13.36116	9.26822	5.79590
8.80018	7.26647	29.26374	1.00000	7.66240	4.13676	9.34462	1125.32851	6.97532	-69.96533	62.94628	6.94844	43.91452	37.10733	10.64833	22.10109	8.55771	3.53238
10.18640	7.25312	47.12451	0.00000	7.82486	7.87570	6.89991	1163.17587	5.98550	5.55575	69.14026	7.20338	46.67535	41.70931	9.03569	14.60229	4.15789	7.34323
7.93707	9.41512	30.30140	1.00000	7.27337	7.10438	6.70644	1152.50577	6.19937	-111.99633	76.55857	5.36831	40.65995	50.08654	7.21775	9.26721	8.83308	6.59790
7.90099	6.28599	45.33278	1.00000	7.18108	10.77083	6.97347	1191.08428	6.81323	-71.29144	36.12654	4.92284	41.54566	48.43741	6.12383	18.31410	3.95055	2.13638
8.56698	6.83392	48.94322	0.00000	7.20431	7.65640	3.49498	1197.07551	6.38733	4.52529	56.16504	7.98119	50.71229	51.97363	6.17329	11.75821	6.92380	5.83568
8.13370	7.44232	55.89587	1.00000	5.77984	3.12079	8.97549	1140.19308	5.41501	-84.20299	56.23517	5.90481	39.43534	42.34291	5.69590	3.06077	6.34142	5.18027
10.79584	10.12087	43.78283	0.00000	5.51904	6.03377	4.97675	1071.41702	7.60892	-4.0573	66.20949	6.59393	55.82737	50.28595	2.46042	20.53704	5.03516	11.01777
6.95371	6.84059	40.40375	0.00000	4.69682	6.48162	4.13413	1136.68293	8.48232	17.80774	72.22458	5.70792	40.55851	17.17606	4.65277	39.60684	7.73396	5.80972
6.72600	8.31194	54.66814	1.00000	4.60976	7.35040	6.36710	1091.60913	8.31109	-73.99681	77.29729	5.99724	40.94065	42.10512	2.15552	26.62110	5.58855	3.11287
	9.36419	51.05372	1.00000	6.34164	6.05906	5.52794	1192.08396	8.20364	6.61944	40.92471	7.25489	52.57583	47.39990	3.24837	6.55214	5.60579	4.94965
9.95101	8.38087	47.01217	1.00000	6.17346	9.00108	6.62820	1113.00310	6.08234	-60.47389	71.57701	6.24528	-34.64167	45.23935	2.77816	21.51351	5.19365	5.47853
8.09596	8.23968	61.21603	0.00000	7.15701	6.84845	5.11719	1089.95948	7.42777	40.74357	81.52455	6.92425	37.31309	37.51180	5.63435	9.41553	6.81295	7.06107
11.18458	6.95953	27.02950	1.00000	7.11212	6.58586	10.51726	1157.55600	6.83023	89.11943	57.06734	5.89230	23.9028	54.14004	5.52872	12.24025	9.57753	4.78844
4.99567	5.26891	67.47007	0.00000	7.27502	8.57182	6.39279	1197.73922	6.39702	-52.20639	63.49288	6.10302	-3.20333	60.91106	7.87976	16.72652	7.56971	5.19281
6.59730	8.19991	60.79214	1.00000	6.09329	7.86811	5.75881	1122.43524	8.04388	135.21667	52.64628	8.38002	35.06667	35.15337	4.09694	8.30808	6.47586	6.56950
8.44283	8.48189	36.22535	0.00000	6.98874	6.54117	5.55003	1160.48930	7.29714	-73.89875	82.10377	6.55400	40.93121	55.99165	9.12776	29.75695	4.50677	8.13115
7.30247	6.86248	38.71204	1.00000	8.00155	8.94277	5.00795	1055.85866	4.62328	-46.99583	65.47545	5.47406	-22.97056	46.49534	13.19961	14.86700	5.39794	5.16172
8.01074	10.75178	44.78648	1.00000	6.64091	7.23732	5.63506	1058.81639	6.88742	-52.2	43.97180	6.84857	-28.44917	55.65747	4.66334	20.95540		9.06098
8.00669	10.00515	28.76444	0.00000	5.70395	5.74250	4.57197	1108.32643	7.53624	9.15013	70.45582	5.87309	13.70727	59.24146	4.87782	13.66086	4.34146	6.99148
9.48495	6.99063	23.25530	0.00000	7.36053	5.06313	6.44662	1064.30602	6.92049	138.31667	88.34171	5.47422	36.65	55.40607	6.75651	-5.95465	5.73069	9.07795
9.14861	10.58847	42.21468	0.00000	5.14672	6.32944	3.98991	1060.55513	8.66533	-90.10674	76.44038	6.69087	29.84576	64.12955	2.34199	9.09792	6.44531	10.90708
9.41665	8.06287	61.29758	1.00000	7.73237	6.29293	8.60647	1108.06874	7.02505	-119.27337	44.93505	7.58141	50.26729	33.94193	8.41325	13.04730	11.38459	2.52343
7.12787	5.23815	34.77337	0.00000	5.60177	8.69042	4.40814	1069.84538	6.98260	-81.79819	71.08149	6.24955	41.48199	44.82614	2.96217	15.72725	7.85189	5.15687
8.45904	6.15567	54.79471	1.00000	5.60365	11.17045	5.81889	1084.27378	7.37623	4.86667	59.49505	5.88569	45.51667	60.16076	5.38491	23.19392	2.91550	2.67969
10.23457	7.34097	39.69587	1.00000	6.59640	9.24167	5.24306	1117.07855	5.73106	-3.59625	49.03670	6.75448	5.27247	87.89026	3.92367	23.89238	3.49400	3.87287
7.60894	7.16265	34.61028	1.00000	7.39207	8.04944	4.22327	1116.15173	7.29463	2.45012	57.05831	6.61595	48.90982	51.27484	5.53941	10.86340	5.00918	4.93220
7.08779	7.17714	49.81088	0.00000	7.44716	7.09047	3.83400	1170.49800	6.85931	6.61944	66.06390	5.87524	52.57583	61.83282	6.62622	26.54749	7.24680	5.67409
7.88080	6.75437	33.51297	1.00000	6.11717	9.69868	4.91588	1109.06348	6.43701	-95.44744	53.46202	6.75223	29.53885	57.26242	6.35626	6.06176	3.91933	4.43422
7.15252	9.16963	71.28973	1.00000	6.82393	6.75152	6.47939	1104.12481	6.68505	-111.89903	55.49432	8.00836	33.50921	48.71989	8.90730	2.98903	7.50444	7.37991
6.66391	10.82048	49.62792	1.00000	7.59334	6.18432	5.16967	1088.03503	5.87240	83.62389	77.83883	6.56167	53.30972	51.86825	6.80314	19.95363	9.37085	7.62420
7.42840	6.64422	46.69003	0.00000	6.12140	3.67117	5.76930	1114.66354	7.99003	-4.21376	48.84568	6.58608	55.82885	51.28581	6.96671	-0.48868	7.15265	7.79758
4.14547	4.92120	42.40234	0.00000	6.82332	11.65342	5.17048	1085.27993	6.63271	72.85107	67.11135	4.00881	19.30157	35.25613	6.08396	14.04994	8.75777	6.05630
8.83094	8.43674	50.62702	0.00000	7.50197	7.01407	5.85483	1134.34431	6.88163	5.4584	51.97886	5.84400	43.32393	47.33498	6.97281	31.81110	3.75934	10.25110
8.37679	8.78346	37.69997	1.00000	7.45792	6.59443	7.55957	1159.10075	6.76918	120.33063	57.25736	6.01695	37.65181	38.80975	8.57103	20.51955	10.52812	4.81472
7.90357	9.76235	35.18535	0.00000	7.09568	8.15921	4.64473	1064.26689	7.96841	47.31667	60.34729	4.93791	-19.65	60.51697	5.94037	0.31125	4.61723	10.56803
9.18747	6.69629	48.30666	0.00000	6.39327		6.48724	1073.04133	7.36229	137.4	41.93734	7.98935	34.81667	58.39818	4.50533	17.67983	6.22676	9.29750
8.09501	6.23464	55.50992	0.00000	5.55341	5.10411	6.82209	1189.34291	5.82837	112.9	59.22739	7.80622	27.85	37.34562	3.77139	22.11223	4.79442	8.20778
10.07599	7.27790	54.86958	0.00000	6.75795	5.39687	6.05505	1194.52666	7.66095	110.8405	44.82483	8.37364	-6.8048	31.31756	6.83899	23.59507	7.40033	9.66202
7.40472	8.26838	48.63352	1.00000	8.00283	4.65740	7.70182	1173.97367	6.73337	-50.00639	77.45302	5.31014	-25.42944	32.03148	13.55129	23.67030	6.16299	6.78786
11.30257	5.80434	72.50956	1.00000	8.27334	4.71454	12.28667	1182.87171	7.64463	-60.94228	62.56930	5.42848	14.67751	51.99562	15.80891	3.61592	10.14679	4.05738
8.84453	6.16326	53.78652	1.00000	8.18362	4.11068	10.65853	1071.46154	5.71492	-117.23991	59.79400	7.37025	47.64995	27.37810	11.11726	10.96343	8.54077	4.83455
7.50891	12.01814	41.32136	0.00000	6.17763	5.22967	3.03174	1176.66435	6.45989	79.82979	49.74286	7.99261	11.93381	57.07582	5.27249	10.09603	4.94716	9.74191
7.67431	7.66787	49.76426	1.00000	4.93901	5.75030	8.01199	1050.38172	5.76329	-81.38758	43.91535	7.21218	30.17746	47.94390	3.48898	19.55735	8.78311	3.48561
8.14480	6.06611	66.47221	1.00000	7.90798	9.94938	4.36476	1096.22342	6.90693	-122.2608	49.47782	8.07138	38.17492	39.79325	10.85964	17.87548	3.26616	4.00256
6.58200	7.36965	49.21904	1.00000	6.06748	9.42387	6.82503	1079.03136	5.07788	12.87117	51.31811	7.27828	50.23271	40.47002	4.56556	28.64901	5.49927	4.32206
11.28086	6.37254	35.45954	1.00000	7.15364	11.03657	4.63624	1111.18373	7.31509	77.23826	64.47504	6.01152	11.50526	50.41144	5.89245	8.52694	2.21610	5.10175
6.33833	10.02792	37.29110	0.00000	7.96530	7.01503	4.17068	1172.39928	7.29998	-0.45877	55.46841	5.36433	46.32313	38.32334	11.08281	11.94756	4.20677	7.01160
6.63247	8.19855	57.08227	1.00000	5.41898	6.11536	7.34779	1176.35981	6.33315	8.61839	45.26797	7.15277	49.68369	34.55976	4.29947	12.49013	9.88071	3.80592
4.02244	4.14687	81.19506	0.00000	8.20959	7.78002	6.87548	1061.43405	9.49821	-0.76773	46.85092	9.10136	38.38479	20.84406	11.87774	14.20829	10.29390	7.06293
10.60358	7.40958	37.00636	1.00000	7.88908	10.24679	5.31096	1120.64016	7.11233	-84.20299	62.17119	7.57748	39.43534	30.91750	12.76147	8.31583	5.03637	8.15753
7.19424	8.66231	62.67448	0.00000	5.38068	5.28276	5.12395	1170.67017	5.28087	73.7553	80.11889	8.40953	15.5439	31.83919	2.29675	16.22209	4.66347	9.03982
10.02836	8.13381	29.57631	1.00000	6.36681	6.78359	8.91091	1144.15032	6.90122	-3.52751	44.29503	6.26648	50.7236	65.08411	6.45442	16.12464	11.21601	3.39771
6.21925	10.63127	34.75668	0.00000	7.54306	6.23967	3.64693	1094.39831	4.96002	8.62118	59.36538	5.65940	45.44694	47.81193	9.95696	12.73996	4.60978	7.61528
5.15917	4.68029	29.12041	0.00000	5.79826	5.76953	6.42000	1197.33759	5.97264	71.52847	45.57751	6.59235	32.57756	42.22195	5.46626	24.36844	8.60242	4.55437
7.09475	8.46494	50.22170	0.00000	6.97460	7.03498	5.24261	1199.40604	7.12730	128.62667	40.76209	6.63160	34.8825	58.32430	6.18258	21.62131	4.49096	7.99321
7.32340	8.45245	38.36521	1.00000	7.59662	5.67221	7.29554	1098.50818	8.10167	51.67462	61.62351	6.94519	32.65246	17.11472	9.73431	9.29165	7.59190	5.83667
9.99421	7.98542	43.68365	1.00000	8.64673	8.35382	5.92057	1123.19545	6.62733	43.38531	55.52189	9.20121	9.89206	43.39825	17.55192	12.08084	5.58753	4.91229
5.55456	7.95093	63.34804	0.00000	6.42403	3.81042	4.67477	1170.39777	5.77135	5.23333	76.54304	7.18200	52.09	47.77910	5.44593	11.28392	6.89936	4.59905
11.59576	10.22092	53.50361	1.00000	7.78805	6.70453	7.47969	1066.90867	7.19377	12.1369	37.76072	7.24341	51.04962	76.05595	11.17839	22.68993	6.13553	5.57207
8.69176	8.57618	43.48467	1.00000	7.39317	4.82060	8.07273	1108.04360	5.82274	76.11996	44.76929	5.87751	11.12018	52.01544	10.08912	4.05251	6.58201	7.30740
8.24944	9.39145	56.93782	1.00000	6.74470	7.54516	6.77399	1054.73454	5.71623	16.91667	65.63768	6.50688	-21.98333	45.78830	7.50745	14.81865	10.46172	5.39404
7.91184	6.71647	53.45897	1.00000	6.52185	3.90829	9.22166	1141.81763	7.11591	-71.8023	49.17463	8.25970	42.58342	15.90838	7.62726	7.93738	5.92134	5.32101
7.69538	7.94503	46.95919	1.00000	7.70499	5.43126	8.01915	1124.21367	9.66290	65.27258	76.18476	7.75436	58.04254	70.78885	8.65481	20.38397	8.75684	4.47800
8.53244	10.86493	42.47191	1.00000	7.63157	7.70911	5.47118	1052.32767	8.94153	-84.20299	53.92450	6.14852	39.43534	51.99316	9.23231	22.08145	9.85206	6.20592
7.92319	8.99767	42.23753	1.00000	6.89587	6.76877	5.72687	1165.23436	7.11235	-42.19667	56.88094	6.69235	-21.41222	31.13287	4.92692	26.08817	6.69285	5.57527
5.91107	3.10532	41.15830	0.00000	8.41780	5.81100	5.77942	1130.68407	7.02048	25.34244	64.94822	8.11169	50.75932	39.79302	14.17617	26.73388	10.07242	4.28554
9.90221	7.50489	51.05022		6.28136	5.12191	9.62985	1074.34842	5.42160	-63.13414	54.67330	4.07860	46.23899	36.72769	5.83629	6.35010	9.43688	4.04632
6.17932	5.75889	20.53862	1.00000	7.12755	9.05088	3.77187	1082.26706	5.57834	-91.11667	60.49776	7.53650	14.93333	28.67016	8.79518	27.83779	4.65688	4.33555
8.75898	9.29042	71.93009	0.00000	8.23607	5.49320	5.07727	1156.13833	7.52935	38.01667	48.66257	9.98392	-5.41667	55.80204	11.25543	16.66544	4.95472	9.40740
10.41392	8.80631		1.00000	5.18663	7.50783	5.99407	1171.55742	4.90094	-4.1	53.53971	7.02812	48	36.84378	4.68987	5.87341	4.83807	4.50560
4.36624	5.53067	39.48580	0.00000	6.35544	10.49533		1116.53697	6.42650	-4.10734	34.76031	6.55167	38.68712	45.89454	7.24624	27.18948	7.58363	6.25548
9.08801	9.03427	48.76148	1.00000	6.71630	7.39859	5.59234	1055.47811	8.10911	122.74754	52.71652	6.69181	40.85158	40.98668	3.99258	16.86182	6.98724	7.71670
6.57413	7.63426	72.63198	1.00000	7.03409	8.42247	5.68451	1172.31123	6.32216	2.08333	63.37729	7.60526	48.86667	44.26303	8.60334	13.13055	5.94709	4.99054
6.99283	8.00872	48.74847	1.00000	7.72572	7.80841	5.39854	1159.16914	7.11653	40.74357	89.46724	7.02157	37.31309	47.36721	10.41005	12.97719	4.52174	4.43807
7.13999	6.75366	44.55605	0.00000	6.56155	10.54300	2.54277	1112.89591	6.26590	-91.58045	69.27988	6.71057	41.6764	48.59031	6.50770	19.45572	6.18229	3.68690
5.93232	10.14985	52.83517	1.00000	7.69518	6.71815	4.95169	1118.47983	7.54806	-97.92977	61.59654	7.08721	38.06084	52.56913	11.09667	8.53478	7.60337	7.47983
5.92324	4.32761	49.85716	0.00000	6.17699	7.75206	5.96312	1162.20205	7.87379	145.13643	61.41919	7.27443	-38.16604	61.74295	3.19893	2.90243	8.21542	4.54992
6.38939	6.42613	36.39704	0.00000	5.83759	6.25646	5.31848	1078.82648	8.58375	1.33467	66.01583	6.12834	43.61058	65.06773	3.60737	27.34759	7.48298	5.56011
8.53899	7.91490	54.91799	1.00000	7.03851	8.62607	5.98268	1185.45199	5.07791	24.43973	50.11140	6.61064	0.76755	50.47147	7.41505	24.80501	6.45528	6.58077
12.40849	4.71758	37.12137	1.00000	6.44495	3.58153	13.74542	1120.21256	8.98356	2.45012	41.77794	6.62994	48.90982	33.57997	5.27602	-6.12594	11.48644	0.21061
1.83302	6.47669	44.60207	0.00000	6.42006	10.46206	7.86317	1096.87146	8.62677	9.29109	53.97311	5.78234	45.39402	37.11266	4.72392	26.98034	7.43708	6.89517
6.19151	6.51500	35.75590	0.00000	7.29311	7.50822	4.62941	1072.29321	8.45285	77.40858	45.68876	6.56835	24.05979	66.63329	7.49216	24.94225	7.51669	5.42636
5.73422	9.40519	49.47506	1.00000	6.19393	5.74050	5.48982	1103.74600	7.03660	14.30935	64.63059	4.76952	40.92298	51.13266	7.50004	20.09593	6.17237	7.58946
5.59094	5.71198	49.92285	0.00000	6.92115	8.23359	4.50910	1068.54254	8.17237	-52.2	41.98923	8.13750	-28.44917	46.53414	5.99478	11.91829	9.04214	6.36094
7.09377	6.04053	57.22044	0.00000	5.32969	6.08732	6.52551	1151.23405	8.36073	38.66667	39.82405	7.57055	-6.25	59.37884	5.31931	11.30014	5.34227	8.16091
6.92314	8.97796	62.17033	0.00000	7.00516	6.83761	4.69137	1166.17923	7.54585	15.07041	56.96889	8.62167	37.49223	52.68861	7.26752	23.01111	5.52920	7.02952
9.09083	9.60181	53.46884	1.00000	6.78527	6.39265	5.74995	1059.84888	6.95485	13.39954	54.72231	8.10736	43.62558	52.86399	6.40040	24.82234	8.06764	7.90948
7.14438	5.38464	40.08383	1.00000	8.35050	11.49995	4.63884	1100.00718	5.67739	0.47713	43.63191	7.21164	51.39323	40.92948	15.72741	-9.24732	2.95711	3.96019
5.74400	10.19982	15.84082	1.00000	6.96177	7.85612	4.48009	1094.35133	6.47422	137.4	53.43363	6.80162	34.81667	70.02575	6.19298	9.33818	7.53841	7.56642
7.60701	5.40303	56.95428	1.00000	6.89762	9.92356	2.71919	1162.10210	6.94378	-96.72365	50.39629	7.33699	17.06542	26.11565	6.69608	18.60624	3.56684	4.89397
6.94596	8.89983	29.95406	1.00000	7.41603	6.86357	6.58892	1122.90684	8.26415	-118.10583	57.73059	7.83767	34.09611	31.87499	6.58294	12.03758	6.18861	9.02222
7.99270	7.67996	50.85544	1.00000	6.00737	4.17221	9.13663	1088.57787	7.61044	73.08333	58.31244	7.43556	19.21667	35.21337	5.23755	21.16073	8.88073	6.81308
3.55020	5.49396	66.59477	0.00000	3.16920	9.96020	6.42668	1117.15899	7.48235	140.11667	64.12593	6.96399	37.56667	46.46660	2.87251	8.54584	7.21737	4.47907
8.54483	9.31080	37.42469	1.00000	7.42327	5.94664	7.52445	1178.46926	7.30798	2.08333	60.00413	6.92378	48.86667	20.94108	6.53712	13.68994	9.02192	7.25128
8.72910	8.36036	41.87131	0.00000	6.28298	4.02603	5.79937	1130.43069	6.38720	78.25795	65.07633	7.55267	9.82564	45.73528	6.16616	14.83202	4.27030	6.59430
9.18208	5.36211	32.85468	1.00000	5.49904	11.59754	4.25468	1069.53637	6.30732	9.32241	62.14357	9.17400	44.31771	71.31359	2.52075	7.45269	3.98270	6.54625
7.34790	7.46575	59.36287	1.00000	6.27859	4.58105	8.06856	1157.69580	6.90223	133.42825	59.86118	7.55763	45.47885	53.60063	5.45327	14.72014	7.50049	3.08348
7.65282	8.05133	43.12351	1.00000	5.14445	8.66745	4.97239	1199.81267	6.30247	-77.4286	73.84406	8.56033	39.00622	33.73803	5.63149	19.82808	5.56066	7.12417
8.62881	7.04370	48.89392	0.00000	6.97473	5.31356	6.77216	1170.63239	6.64988	19.27498	51.10640	6.77298	50.20528	51.46601	4.96757	29.98172	3.45396	7.32995
8.08154	9.35892	47.60978	0.00000	6.61980	5.29914	4.95071	1146.93041	8.85155	-88.42814	61.59471	7.86878	42.16808	58.38827	4.53737	17.84403	4.52126	8.36260
7.27468	6.78101	46.27755	0.00000	7.03589	3.89752	5.55548	1163.60448	7.03025	-61.51889	53.74353	9.14153	10.66668	39.59196	5.60614	19.76798	7.84911	7.25427
6.45581	9.17279	19.59991	1.00000	6.84993	5.72722	5.81028	1073.85634	7.27886	5.03586	48.04392	7.45405	43.83125	57.58567	5.75543	16.90693	7.07406	4.46561
8.55629	7.83270	32.80776	1.00000	7.23797	8.79248	5.03239	1114.13274	7.75262	-93.08883	49.22786	6.16654	45.16024	47.55984	7.45265	6.76583	4.93741	6.71760
6.75343	10.17154	45.59800	1.00000	6.38173	6.53042	5.37284	1172.19702	6.73311	-7.35	56.94155	8.09184	53.53333	68.76387	4.44492	9.03093	7.80276	7.96556
11.89527	6.12607	41.23245	1.00000	5.93262	3.38194	12.44783	1180.03713	7.45479	83.62389	58.00593	4.95722	53.30972	50.34807	4.46557	3.93638	10.88422	2.36420
8.89110	6.22928	43.78660	0.00000	6.53092	8.00444	3.46620	1095.39945	7.28106	10.98461	58.06296	6.43188	48.35693	46.85829	3.99267	32.12044	7.52712	6.25064
9.05936	6.85835	49.82390	0.00000	7.55387	6.17123	9.23097	1125.50153	5.15420	-58.44417	59.32514	7.54442	-3.14306	69.39546	9.39653	11.05716	8.69960	1.81234
5.31519	8.79359	56.87155	0.00000	5.09337	3.02849	4.37374	1055.03197	7.57339	77.40858	60.18889	6.75488	24.05979	60.12761	3.44431	29.61492	5.45620	6.70451
7.98191	7.75765	29.79233	1.00000	5.26734	4.44328	8.46799	1147.41358	5.51891	-73.9614	58.23070	7.22999	10.15031	25.83118	4.50695	35.41642	7.77900	4.96426
5.48888	4.45775	31.10092	0.00000	6.95355	8.50847	6.38666	1134.86733	5.72242	107.60627	54.91455	7.60019	51.82721	38.51951	8.56181	-9.65095	9.30332	7.08326
8.14989	5.07211	47.23062	0.00000	6.08443	6.72268	4.82085	1055.18575	4.99705	4.7934	35.57649	6.32402	45.69558	49.30820	6.63447	16.25014	6.81971	3.53882
4.27139	3.28861	45.29945	0.00000	6.95270	8.44636	6.86168	1104.86459	6.03309	29.26639	63.96535	6.30489	37.58105	36.37236	6.81248	-5.29762	9.44935	4.93835
7.16360	7.42996	40.69519	0.00000	9.18299	8.90911	2.96286	1115.95538	6.85886	-72.22625	31.30529	6.18704	18.57677	61.06540	29.91120	8.72471	6.00099	4.10542
6.49655	6.76931	37.83922	1.00000	8.36522	3.10217	8.70499	1186.21176	7.14441	-103.42897	40.33074	7.47278	20.28527	41.04430	16.13216	1.67990	4.70896	6.46276
9.21287	9.15651	37.78723	1.00000	6.84286	6.84068	5.70840	1110.18467	7.78493	136.13108	62.97028	7.31059	34.75856	36.78708	6.73774	14.68774	5.97346	5.65859
9.16451	6.77301	46.18210	1.00000	5.71033	4.61328	9.77975	1194.97016	8.70413	135.6	44.71511	7.09050	34.61667	27.07794	4.16869	14.00448	8.28368	3.30693
8.54491	6.29770	53.20511	1.00000	8.72618	6.91499	9.19573	1072.77026	4.77906	38.66667	51.77732	7.04086	-6.25	50.81843	22.26169	42.66954	7.85574	2.55682
7.98756	8.31125	33.06382	1.00000	5.94868	7.75566	5.51263	1147.14370	7.37114	1.10687	67.40048	5.90410	41.15612	59.43650	5.80453	-0.94259	4.96722	4.63995
8.64118	8.29108	50.07225	1.00000	7.07824	6.42239	8.05221	1199.32659	5.68027	60.8019	62.55334	6.12734	56.9083	47.37586	5.16641	7.10783	8.75485	5.44492
4.77297	4.98787	40.55984	0.00000	4.75059	6.81282	5.23744	1160.99946	8.74282	-93.75018	79.75199	6.72764	32.52515	34.85454	3.78859	21.23601	10.65001	7.14327
7.57048	8.50977	55.35337	1.00000	8.02428	8.02479	6.07298	1161.97571	5.89805	-73.25383	58.86077	7.21230	-3.74912	49.19734	13.00178	19.34838	5.16970	4.95288
