Pb	C2H3NO5	SO2	PRES	NOx	O3	CH4	PAHs	warning	PM10	CO	H2CO	longitude	latitude	NH3	CFCs	TEMP	PM2.5
53.13322	1.69617	7.32403	1134.31697	8.98161	7.20833	5.46496	7.80283	0.00000	9.57557	8.77858	36.54597	8.73812	41.91886	9.22300	51.17119	0.39665	6.88544
48.14387	1.74119	6.32290	1140.14278	9.48734	8.83375	6.15601	8.19069	1.00000	9.60025	9.74245	44.91596	114.68333	23.73333	9.63814	40.13115	8.48267	6.56887
59.82855	0.24033	8.67577	1081.55214	8.33070	7.40453	6.06026	7.49074	1.00000	7.05958	5.15068	67.09275	9.20427	48.49144	4.85459	43.24144	8.35064	6.96308
51.71650	0.16712	8.69751	1118.61725	5.76714	9.54157	6.38491	7.56269	0.00000	6.65436	5.55874	39.21053	25.34244	50.75932	6.91785	44.90858	-5.60607	9.38927
44.53088	2.07789	7.66834	1120.14343	9.53304	9.32339	6.48738	8.28688	1.00000	9.84453	8.26786	46.74622	10.18527	47.98372	9.89007	75.60987	10.28971	6.81851
68.64517	0.22933	7.40454	1057.60365	5.75645	11.26487	8.59439	6.57470	0.00000	6.34655	5.92157	10.72029	88.1453	22.4711	9.53355	37.80699	24.06366	7.61851
61.05745	0.37460	9.47158	1153.52303	6.18298	8.10968	6.74805	8.40005	0.00000	7.65898	9.68034	42.07554	-80.22588	26.2173	11.13992	47.29263	6.00186	9.01413
36.11657	0.19873	7.69037	1093.63004	5.27774	7.08794	6.41109	9.16124	1.00000	6.28678	5.28856	48.25557	86.59509	26.11527	6.67352	70.06991	13.21980	6.17285
59.84356	3.13473	8.35139	1182.45556	7.66314	6.18252	8.40662	8.02309	0.00000	10.31706	5.63766	61.16758	43.38531	9.89206	9.24987	67.37128	15.00400	6.32369
36.97492	0.45914	8.99427	1144.86810	3.91639	4.95262	6.26635	6.59088	1.00000	7.86645	5.89768	40.41605	128.63083	36.82167	8.52092	39.15781	34.31944	7.50098
42.38542	0.26051	7.59948	1161.37537	8.14230	9.51329	6.62419	8.16508	1.00000	7.24280	7.23505	48.40067	13.58357	-1.63333	7.21960	67.47322	14.40628	9.30304
53.88505	1.48206	8.89162	1133.50570	5.17130	10.05973	4.50382	6.45384	0.00000	9.43200	5.03960	69.34156	77.54372	10.12268	7.66588	26.35593	6.30657	7.79220
43.44095	6.75528	9.66355	1078.26780	8.52192	5.82923	11.29107	7.78706	0.00000	11.09116	8.59956	63.01444	10.98461	48.35693	7.85470	50.00581	29.19633	8.07569
56.41047	0.60912		1086.02373	5.96809	9.04323	7.88488	7.72370	0.00000	8.17400	6.07721	48.59593	68.11759	26.9423	9.54748	47.76010	-1.19117	6.72671
36.22266	0.41106	7.05627	1115.14360	8.11802	5.65461	8.21756	7.86550	0.00000	7.87873	8.62238	38.79760	-98.1664	19.32932	4.72758	66.12953	20.56356	8.28593
67.09530	0.24066	8.14853	1095.18831	10.83644	7.84957	5.01719	8.41294	1.00000	5.74420	6.70112	32.61350	-122.24064	47.80527	3.30913	64.22179	1.22120	9.43305
66.63117	0.34983	8.11479	1141.93157	7.74919	6.26972	2.54994	7.28503	1.00000	7.42553	9.70277	32.09309	32.6178	46.65581	4.74680	39.13936	42.35159	8.00958
36.68661	0.22526	7.67320	1062.73864	8.14189	7.62210	5.90220	7.00967	1.00000	4.22399	9.67210	32.87828	15.00835	51.14942	3.93605	41.18032	-7.17078	10.23445
42.00288	0.81357	7.35166	1160.39022	9.20538	9.63960	5.67114	8.29804	1.00000	8.74704	7.44732	53.13414	68.75915	27.52948	9.49871	85.59743	22.48828	7.95801
52.75976	0.21106	8.82907	1097.87848	3.50100	4.76612	7.25733	7.32503	1.00000	4.64177	4.29323	36.96466	-81.24441	23.15678	9.24582	52.59194	26.87087	6.27114
53.67581	0.84494	6.83400	1063.83427	8.41652	6.71543	7.13336	8.20556	0.00000	8.81397	6.09516	54.16287	122.8637	9.3337	7.36408	57.85862	-4.83203	6.84824
49.69392	1.24453	6.08618	1157.45958	6.05098	4.37224	8.03368	5.68479	0.00000	9.24774	6.82241	45.72399	76.32756	9.57046	3.70276	49.41448	16.92748	7.01417
52.75769	0.30455	6.63319	1075.37439	6.51840	6.42394	6.99401	7.16144	1.00000	6.74510	6.66139	51.10063	-74.07764	40.72816	6.49116	26.03984	7.00095	8.73161
44.08713	2.54032	8.61395	1134.95923	8.28308	5.84117	11.31874	8.28402	0.00000	10.01444	10.04718	43.98531	73.7553	15.5439	6.53506	36.68641	7.58581	8.53174
54.05603	0.63112	6.00308	1153.03963	11.70594	12.26492	6.97779	8.46014	1.00000	8.46475	8.77893	54.54787	49.62251	27.0174	10.89962	85.73257	17.93648	8.43083
42.12646	0.23174	8.45819	1179.20745	7.34725	5.13445	6.70747	7.28275	1.00000	6.76373	6.83186	59.91846	-88.81395	35.61452	5.65099	62.58202	14.30753	8.55802
35.03424	9.03969	8.58657	1052.21606	10.29636	5.03613	10.40550	8.07002	0.00000	11.39399	9.17196	51.10393	75.96976	15.73628	8.71211	57.06270	12.38593	9.71031
35.94151	0.62283	7.91679	1063.63265	7.00204	8.13837	6.08658	7.89163	0.00000	8.51897	5.00279	60.39470	128.63083	36.82167	6.80791	67.44633	15.70417	7.58474
54.74450	0.30071	8.43732	1104.28376	4.40853	5.74086	6.75555	9.81944	1.00000	6.85533	4.66065	53.81257	107.60389	-7.01833	8.86858	57.71207	-0.54134	7.27994
38.87834	1.58863	7.59059	1064.24779	8.44059	7.73850	6.71769	6.29138	1.00000	9.56495	10.11524	51.74299	6.92917	52.31333	9.02842	52.20488	6.23717	7.96592
45.78898	0.18135	6.96712	1170.49526	6.23128	7.36211	5.63168	9.32907	1.00000	6.63259	6.24063	59.44139	8.77155	50.23019	6.35929	49.65155	22.58215	8.89118
61.04655	0.16214	7.74495	1055.98165	6.33650	7.06011	4.69755	8.55943	1.00000	6.78246	7.02033	61.64690	-119.48568	49.88307	6.35868	59.97854	25.61839	8.68786
64.26734	0.80385	7.52415	1066.81155	9.35853	9.84894	5.98239	8.63851	1.00000	8.73039	8.10784	41.66881	-73.95097	40.72371	7.91422	53.30172	5.96311	8.48115
44.21175	1.21845	6.50994	1124.50858	7.31152	6.54529	5.93525	5.81582	0.00000	9.23011	6.62440	30.49670	24.04142	54.39635	7.53002	68.47319	8.31393	7.81176
52.75144	0.22377	7.79669	1084.54671	6.22428	6.86497	5.15675	8.37145	1.00000	5.66083	8.06755	30.88513	47.31667	-19.65	5.97428	53.57811	21.35933	6.76862
40.37673	0.61581	7.24148	1176.59628	5.29769	3.84665	10.39099	8.55920	1.00000	8.46536	2.53695	48.84482	78.23456	28.92694	8.54524	59.54167	-0.46906	6.49732
70.90232	3.03320	8.56478	1107.03708	10.85877	7.93307	11.05534	7.32718	0.00000	10.28293	10.92008	28.89672	-7.35	53.53333	7.56624	29.88805	34.44548	7.38805
66.96684	0.33080	5.64102	1111.19824	5.09516	5.91598	6.07501	7.62658	1.00000	7.04171	6.26203	47.63449	-88.81395	35.61452	7.13422	74.30018	8.49810	6.56795
42.46320	0.30177	9.75395	1175.00024	6.78175	5.60362	4.87436	6.56928	1.00000	7.55562	5.34535	41.59737	111.50861	32.54278	7.27468	45.99731	26.97073	7.38676
50.33318	3.33215	6.56989	1150.75349	7.69622	6.65436	4.12495	6.97927	0.00000	10.37775	7.79753	44.72287	-69.96533	43.91452	8.35264	35.02106	11.54634	8.78684
48.48774	4.22045	9.24539	1097.12215	10.92821	4.27093	7.37325	6.94259	0.00000	10.61187	7.63257	41.21318	-116.21677	33.7207	5.01461	32.35703	17.90785	8.09723
69.42205	0.30873	5.67212	1120.35222	7.85788	6.89262	6.38838	8.13749	1.00000	7.25178	7.28279	52.57326	-88.64235	46.09273	4.62104	61.88336	33.90992	7.48749
42.10184	0.26290	6.47697	1106.98331	3.58135	6.07478	7.32400	5.04691	1.00000	6.75402	5.71336	31.81686	-8.07257	12.74409	8.36860	69.72707	-1.31083	6.64608
35.56201	0.62480	8.50886	1111.15720	7.89603	6.97843	8.81123	7.68226	1.00000	8.42538	12.31182	41.99245	2.31889	35.21222	10.09893	57.87401	18.06845	7.17569
35.50264	0.33522	9.36017	1134.18396	9.48011	7.37202	8.44397	8.93494	0.00000	7.83807	9.91728	52.66348	100.48528	14.37395	7.64979	26.61938	5.62664	7.10296
35.85736	0.15560	7.26669	1150.74249	6.68510	6.08559	5.71722	9.01866	1.00000	6.39337	6.58623	30.82374	49.62251	27.0174	7.04590	38.69976	34.12219	7.15034
29.17847	1.21417	7.08749	1072.54025	10.24584	9.59817	7.03723	7.28973	1.00000	9.27533	10.67053	43.54338	-87.882	41.85059	11.00957	57.81743	9.02787	6.63031
72.36295	0.88420	6.15657	1111.11323	9.11690	7.26724	7.36903	7.55998	0.00000	8.71067	8.29850	50.07107	-13.2356	8.48714	7.33952	33.78721	41.73109	8.12277
22.09477	0.35362	9.14988	1149.28084	8.28783	6.37600	8.74514	5.12739	0.00000	7.10989	10.24431	10.10339	10.03988	53.6052	6.49355	58.34017	-1.12320	8.99764
47.10394	0.12582	8.64872	1174.71198	5.97896	7.10054	4.97947	8.24234	1.00000	4.69148	6.67458	59.03200	65.27258	58.04254	6.07025	32.07848	27.19759	6.50257
38.59416	1.30554	6.24619	1076.37681	6.21190	4.90119	8.01707	6.68201	0.00000	9.29168	6.50183	47.80522	-47.53028	-22.45667	5.30394	58.09200	6.98712	8.41855
24.99899	0.72969	6.31165	1124.55734	8.95528	9.47674	6.76430	8.13571	1.00000	8.67970	7.73285	48.11539	-122.39168	40.58654	9.04619	36.96510	9.19752	7.03933
52.24051	0.25580	7.18557	1133.27073	7.34835	7.22068	6.13980	7.48517	1.00000	7.70370	5.02501	59.21010	47.31667	-19.65	5.18024	55.82014	-0.65127	7.64672
45.54570	5.47579	8.47893	1150.09865	7.74600	6.45106	3.37325	7.89592	1.00000	10.88728	8.45331	30.38602	38.66667	-6.25	9.80685	63.63305	24.17619	7.47229
62.18870	0.69708	8.52388	1068.32095	7.72569	4.99347	9.45361	6.90662	0.00000	8.47886	9.42008	57.41865	-73.89125	40.67705	4.50353	50.69138	18.65113	8.21973
35.78321	0.16973	7.58147	1136.94431	6.67947	7.18498	8.01111	7.00760	1.00000	4.63399	7.13181	52.10723	84.13864	22.88783	4.08884	48.22671	27.46262	6.53479
44.41660	1.63025	10.12729	1085.38348	8.72948	4.87218	8.78487	8.92429	0.00000	9.58627	8.96844	49.55643	-58.44417	-3.14306	8.62320	49.71754	5.23455	8.24393
61.88718	0.34747	7.13906	1081.81602	6.33193	11.07656	6.25024	5.88752	0.00000	7.42569	5.08008	37.72319	8.62118	45.44694	7.57012	27.10306	12.52213	6.02689
40.66224	1.18220	8.44608	1174.56816	6.27339	9.00710	7.91879	7.50183	0.00000	9.23970	6.31941	61.80119	115.8614	-31.95224	10.32247	68.17492	6.19699	9.03875
54.11447	0.35116	5.85747	1080.55478	9.72027	10.40311	10.42373	7.62071	1.00000	7.66939	10.27602	70.06923	119.58627	23.5654	8.69787	36.67094	37.43149	7.25447
53.58373	1.57606	8.12616	1152.12017	8.97277	9.13475	6.86172	9.76105	1.00000	9.60395	7.69595	39.54887	-122.2054	47.76232	9.15354	39.25828	24.86791	6.53682
32.17199	2.69493	8.51985	1143.92450	8.94664	8.56814	4.67045	7.24907	1.00000	10.15295	7.54101	23.63227	8.62118	45.44694	10.10311	48.25986	10.93312	6.96217
42.15467	0.61151	7.53123	1108.91670	11.04849	11.40337	7.79483	9.46216	1.00000	8.36539	8.71661	34.33741	-81.56929	41.55838	12.58892	85.12406	3.62218	7.74542
50.18074	0.35858	6.80427	1084.77252	7.56424	8.94480	8.62822	6.59192	1.00000	6.78332	7.91265	45.71293	101.96857	4.88441	8.13532	43.00203	-5.12387	8.61699
40.63476	0.52756	7.30087	1176.80154	4.75299	9.86113	6.71185	8.48025	0.00000	8.43259	6.76378	62.17576	15.07041	37.49223	10.15547	36.26198	19.81968	7.39363
28.18289	1.47895	9.15086	1140.89528	7.21384	8.79782	6.83005	6.13878	0.00000	9.54625	4.98399	68.39040	122.05228	37.19723	8.19422	46.27230	17.31635	8.68168
37.39849	8.60390	6.41735	1085.45664	5.95427	2.36807	2.86778	6.76221	0.00000	11.36497	7.88880	54.56229	-87.66561	41.8542	7.74811	29.34287	14.52693	7.98334
54.99278	1.91509	7.32109	1095.81401	8.63597		11.62252	8.95339	0.00000	9.76809	10.87315	47.08757	-88.81395	35.61452	8.98682	45.07775	12.61504	7.92942
48.14697	0.81443	6.33420	1151.94721	6.42945	9.76462	5.37699	9.45149	0.00000	8.80810	4.75902	60.75748	37.3825	37.05944	7.08617	63.20719	15.33324	7.26221
46.18611	1.47913	7.15155	1051.03879	9.22984	8.60841	4.97558	8.38666	1.00000	9.52504	9.69152	79.85197	78.23456	28.92694	9.11428	52.75753	7.79009	6.47194
69.68152	1.74492	7.42020	1124.72449	5.92498	7.49957	6.78915	7.56711	0.00000	9.69485	6.60231	62.80187	-122.24092	47.4943	9.56712	45.05459	2.09141	6.78240
54.21349	1.03070		1087.64868	10.41816	8.92225	10.50679	8.34613	0.00000	9.15550	11.25312	49.78758	5.74861	52.71083	7.94444	55.29895	21.45139	8.58929
39.26210	0.33364	7.99281	1113.65850	5.13942	11.87632	5.36375	4.87613	0.00000	7.11615	6.86780	48.07202	84.13864	22.88783	8.85992	68.57826	19.19196	7.35007
57.08255	0.33744	7.84904	1131.37759	9.81427	4.05267	8.43075	6.91849	1.00000	7.30618	6.22705	77.67169	76.11996	11.12018	4.88131	72.60288	5.32546	7.59291
26.28176	0.44690	7.79624	1061.69789	6.73502	6.83533	6.59676	7.67590	1.00000	7.63834	5.94684	38.55139	5.4384	43.2907	5.14864	53.67247	21.39805	8.38374
41.87768	0.20517	7.78732	1171.62949	6.31955	6.79812	6.83677	8.91848	1.00000	6.25813	4.98470	60.63343	8.73812	41.91886	7.24979	23.24738	8.14566	8.29176
53.51100	7.88541	8.30650	1100.49224	10.04870	6.33204	11.97233	7.12414	0.00000	11.25515	9.74171	58.38701	86.51499	23.1959	9.22852	33.79749	7.75738	7.81253
64.34818	0.31437	8.22570	1180.99492	6.10303	6.26539	6.26357	7.77056	0.00000	6.45996	7.14547	46.30453	-1.06667	53.78333	4.75788	45.90382	11.82506	7.48011
55.67717	1.79565	7.13231	1075.27012	8.29138	5.08318	9.14705	8.22513	0.00000	9.76210	7.67047	40.90847	49.62251	27.0174	5.10305	52.27616	21.58332	7.73289
46.36915	0.56184	6.18207	1196.94806	9.55510	10.34783	6.76910	7.85351	1.00000	8.18444		32.73287	2.1699	48.98994	8.96204	37.41308	-7.97913	6.68992
71.17634	0.21100	7.47307	1104.42492	9.59708	5.30571	5.36756	9.08953	1.00000	6.95516	4.63456	52.04410	74.83554	14.62072	5.77451	55.22074	-0.05872	7.00483
52.24370	0.68162	7.95367	1089.09057	5.17573	10.95366	6.16087	7.58384	0.00000	8.77817	6.82108	35.17852	117.63083	35.50056	10.74783	67.20598	19.90445	8.29004
41.46682	0.52665	7.92791	1168.24414	10.03142	10.07516	6.49372	7.01289	1.00000	8.43319	10.17637	23.14741	-74.73584	5.20856	9.27108	41.84605	2.55440	7.82568
51.90293	0.44699	6.64242	1145.55954	7.66414	7.15508	3.08894	7.84963	1.00000	7.63831	10.49449	49.38293	-7.32097	41.1053	3.36375	88.39624	18.86217	6.77780
38.00084	0.21216	6.78321	1164.74689	3.91793	5.58676	6.65779	8.09981	1.00000	7.16385	5.46230	50.73705	34.02537	38.37255	8.92576	56.44030	8.83673	8.88245
45.49947	0.38573	5.40202	1075.59082	7.34432	6.78158	7.29837	6.88057	0.00000	7.69972	8.14873	60.43509	10.98461	48.35693	8.84014	62.67226	11.09867	6.55930
63.20961	2.75152	6.29194	1065.54697	8.57382	7.93830	4.66531	5.89351	1.00000	10.17343	8.47273	30.29580	-80.08199	35.88264	9.31394	58.99054	21.17613	8.93311
46.75357	0.82934		1174.36562	7.31545	5.33070	9.50097	7.50641	0.00000	8.76714	8.47863	60.38966	115.8614	-31.95224	4.79793	70.57219	-17.55925	10.92273
37.03527	0.15131	6.29908	1186.48985	8.50711	7.74145	4.47044	9.20344	1.00000	5.65522	9.18388	34.12544	-37.03861	-10.90889	4.32728	49.75550	21.33701	7.61008
73.91642	0.77188	6.18774	1189.16599	6.93796	8.71699	7.43928	7.99807	0.00000	8.77726	7.04244	29.01986	5.23333	52.09	10.35891	80.88208	17.60219	6.81389
57.35517	0.88607	9.28532	1110.24439	6.77832	3.72968	6.31141	8.08331	1.00000	9.04866	4.77022	27.29778	-117.29198	33.03699	7.76765	24.57824	16.35256	7.06386
68.93329	1.85987	7.15824	1197.47545	7.70532	6.45762	6.58510	8.61204	0.00000	9.67698	5.92638	46.91269	-7.35	53.53333	7.87663	58.75727	4.82324	8.82059
50.01869	3.11868	8.52057	1060.10657	9.72188	9.85028	5.62704	6.32398	1.00000	10.29932	6.48004	43.13914	112.01667	-7.81667	9.07389	46.89346	32.11750	6.25026
61.45159	0.61211	7.37521	1065.46243	8.83377	6.20374	3.41511	6.98190	1.00000	8.33723	7.08920	53.67540	5.55575	46.67535	4.43461	34.06420	18.85998	9.76453
57.07740	0.64160	7.48447	1160.14660	10.43659	5.28986	6.14237		0.00000	8.57080	6.91132	39.72331	-80.38297	42.8334	4.00699	68.01225	22.82393	7.48295
25.76689	0.20957	7.87755	1095.22142	6.44489	6.76784	7.10911	6.67237	1.00000	6.77603	7.05245	38.49785	1.00288	49.28669	6.09450	37.72154	0.20348	8.19185
46.78322	0.23505	7.01904	1082.31805	7.14724	7.87551	5.09147	7.12441	1.00000	6.27416	8.23777	82.20954	24.95034	60.18427	4.19756	38.06034	15.01830	7.36705
75.43248	1.65647	6.97778	1113.52668	7.85834	7.86945	5.35283	6.61404	1.00000	9.59840	7.16840	48.45437	19.27498	50.20528	8.11746	80.39641	30.70751	5.81805
16.27264	1.95360	6.74656	1135.82097	8.85109	8.38659	6.15880	6.16493	1.00000	9.83126	8.34250	53.98033	120.74221	31.64615	11.13813	31.29381	24.79381	7.41881
57.04170	0.20552	7.66997	1176.24917	8.21633	9.56861	8.54227	6.62597	1.00000	6.92590	8.68228	35.72953	38.01667	11.85	6.49602	49.86477	9.05100	8.04126
45.64833	0.35690	8.71660	1062.77563	7.49279	6.35480	6.11827	7.77169	1.00000	6.89502	5.51003	20.38404	99.1625	3.3285	6.04339	55.24509	6.60640	8.33815
25.81224	0.13426	7.32239	1059.79305	7.68487	7.29980	4.68992	7.40785	1.00000	4.99344	8.38069	53.31472	-47.53028	-22.45667	4.92496	51.17018	26.70816	7.39178
51.72451	0.98331	8.89646	1061.89826	7.68781	7.45386	4.40457	9.32221	0.00000	9.05380	6.92487	54.23085	76.11996	11.12018	6.84587	38.40489	-1.57203	6.55866
66.51136	0.87463	7.35743	1097.58905	9.83669	6.75139	9.43465	7.23683	0.00000	8.79690	10.39994	50.20769	36.7138	35.95664	7.24626	60.38534	22.83310	6.73834
49.51766	0.10752	7.81902	1176.12437	8.14913	9.19648	5.02881	7.58103	1.00000	5.65864	8.92171	49.79434	150.60036	-34.88422	2.93427	66.95458	18.89291	7.16770
59.05401	2.86394	5.96031	1104.95411	10.67731	10.80428	6.73247	6.53574	1.00000	10.24957	6.54654	31.55021	20.89389	42.62833	11.68448	43.39863	15.12733	6.84833
54.80701	0.41666	8.20296	1061.12610	7.63583	7.56268	6.67921	5.74783	1.00000	7.95746	10.04515	38.15668	2.25	50.75	9.10207	48.33277	20.00924	9.02997
27.74610	0.54144	7.21407	1151.05977	8.37406	8.95890	7.39017	8.67800	1.00000	8.02587	8.48245	57.29389	71.21169	21.59983	8.57094	46.28875	17.91837	8.81263
37.89322	0.27551	6.22347	1131.33793	6.22828	9.67306	7.63863	6.92645	0.00000	7.49752	5.85497	17.15631	114.68333	23.73333	9.10567	71.50433	7.64913	8.00004
36.51458	0.49313	5.03117	1136.76843	6.07417	6.44294	6.96066	8.57565	1.00000	7.74312	5.91283	40.59213	-58.70072	-34.74785	6.74605	45.98171	23.02003	6.84653
45.21553	0.29307	8.64462	1179.80268	9.36722	10.49473	6.35955	8.18253	1.00000	7.48511	8.21756	66.25215	16.50104	41.24264	8.06090	49.92854	18.25376	7.38039
46.32401	0.51520	7.47469	1100.14495	5.71568	6.91306	4.74837	8.51868	1.00000	8.38689	6.21195	29.44746	-82.00919	23.04419	6.96067	50.13700	13.41995	6.52885
42.29800	0.90516	7.73731	1108.23104	11.87709	6.93137	8.15404	6.50118	0.00000	8.95827	9.32257	47.58388	7.2278	50.64336	5.94732	54.41276	-0.98192	9.72399
54.35933	0.45165	7.91600	1162.83601	7.80367	8.81294	6.48690	7.79538	1.00000	7.69857	7.27477	31.94216	9.15013	13.70727	8.33567	66.08971	15.83042	6.13714
37.51077	0.22369	8.24210	1093.22225	5.52899	7.37552	6.36929	8.02294	1.00000	4.84313	6.18305	65.74372	-81.26367	28.90054	6.07483	45.81383	11.98765	9.85091
32.94206	0.38427	5.96091	1189.08778	9.34688	9.35086	8.57010	6.32334	1.00000	7.83794	11.26941	47.45052	72.34424	40.78206	8.38160	56.34376	4.13851	8.16018
48.20063	2.37425	7.35679	1132.85150	9.96442	9.45602	4.83544	7.66332	1.00000	10.01305	9.45262	45.45509	20.89389	42.62833	8.19317	60.88144	9.96571	7.01147
40.64729	0.45388	8.71148	1167.50521	5.06199	10.32449	8.38997	6.63202	0.00000	7.66413	7.40822	53.49057	33.2525	57.97472	11.82024	42.04228	17.59553	6.49878
67.25106	2.73524	7.52357	1169.04921	6.63065	6.40616	10.68425	7.58213	0.00000	10.17781	9.91522	39.96609	16.50104	41.24264	6.92340	48.49862	11.51849	7.65860
77.54108	0.22335	6.81364	1114.32806	6.44365	8.55354	6.54461	7.43226	1.00000	4.35799	6.27178	46.02008	-87.71255	41.84364	5.46398	45.59503	21.44195	8.03340
54.70593	0.19921	7.61331	1180.14353	5.02102	6.48098	7.28516	8.16607	1.00000	6.34493	6.73411	62.33462	60.70278	55.75556	5.65110	48.96140	18.73699	6.04699
70.94124	0.24687	8.10967	1083.20411	7.41628	5.54503	5.94427	7.72879	1.00000	6.86306	6.53852	56.49337	-42.19667	-21.41222	5.64946	24.02959	11.96703	10.05463
49.23335	1.56903	7.93021	1172.76897	6.37293	9.18352	4.83230	8.84015	0.00000	9.57506	6.75745	58.88120	-119.48568	49.88307	8.81112	42.56375	12.32058	4.79910
53.76731	0.29398	8.78514	1089.18883	6.74869	4.51520	6.15648	9.22343	1.00000	7.11164	6.41475	34.16148	124.84472	10.13361	7.12566	54.26275	24.81230	6.74811
45.94642	6.34980	8.89095	1085.60037	7.59520	6.64991	5.03066	8.21508	1.00000	11.04022	8.05507	38.54495	112.9	27.85	7.94831	61.78967	-6.45116	8.80996
40.99422	0.22502	6.66725	1072.88685	8.17712	8.40020	9.06774	7.93128	1.00000	7.20580	10.95358	54.05393	136.51667	35	9.75130	61.73581	7.28518	8.96135
45.73201	0.31205	8.02100	1160.20710	9.72049	7.60775	8.31738	10.41455	0.00000	7.75855	9.16201	61.44812	-87.93341	42.55308	6.09302	44.75406	17.90239	5.81546
43.11249	0.21495	7.45518	1075.48935	7.55589	7.44349	4.77186	7.32484	1.00000	6.53138	7.14902	56.28370	-34.88111	-8.05389	5.21854	51.86221	25.09773	6.77848
42.13709	0.70368	8.23263	1151.90017	11.15084	6.97667	4.14015	6.83647	1.00000	8.43568	7.19002	37.44804	-97.90308	31.12406	2.65135	46.97172	21.25907	6.84366
32.96740	2.66704	5.64917	1109.24568	9.30105	6.12048	11.78034	7.46689	0.00000	10.17715	10.67187	60.29607	-74.15987	40.82232	8.33545	45.01433	11.85313	7.36727
36.08765	4.23629	9.51246	1052.14552	7.83157	5.82514	11.52686	8.01321	0.00000	10.62835	9.17603	42.00571	101.02083	4.02219	7.05486	62.59009	11.18941	8.17363
32.07197	0.45523	8.26751	1160.79598	9.07839	9.49765	6.02934	8.49392	1.00000	7.84460	9.16376	57.70758	-46.99583	-22.97056	9.06880	53.88033	-2.47045	8.34083
70.94432		5.86685	1057.20971	11.10370	5.90926	8.38489	7.62989	0.00000	9.79504	8.62713	43.70887	-111.99633	40.65995	6.54654	54.31177	23.52335	7.08301
25.37408	4.67494	8.97399	1098.04521	8.39631	7.09149	12.60608	6.85498	0.00000	10.72111	10.71541	63.44890	-119.0376	34.21639	8.35348	47.29231	14.46174	6.71234
58.22741	0.35779	6.30992	1109.83509	4.57567	5.30725	5.56166	6.39033	1.00000	7.48208	8.57414	44.82509	1.53414	42.50729	6.97799	48.85402	22.25712	8.07932
41.44953	0.51350	8.45835	1167.43437	5.45442	9.54717	6.10442	8.36453	0.00000	7.76020	6.59967	65.56414	8.73812	41.91886	8.58278	22.35631	29.46273	6.51160
31.79022	0.23446	6.55404	1150.53210	10.28189	6.95084	6.75695	8.83179	0.00000	7.25877	8.70253	37.99101	-79.62098	9.15093	6.34710	64.11155	2.61786	6.96771
43.13235	0.75768	6.65357	1093.28915	8.29854	5.17287	7.00993	8.97723	0.00000	8.66942	6.46849	70.42271	101.02083	4.02219	5.90836	53.50782	26.03648	7.21011
40.54487	0.13475	8.79339	1078.84944	6.94575	5.07129	7.39430	6.09605	1.00000	6.24173	4.20108	42.53849	74.12286	30.76468	7.33875	60.69409	-2.33034	9.14474
66.52317	0.14852	7.92833	1190.55444	8.63629	8.14643	7.17672	6.93649	1.00000	3.99044	6.97127	40.43189	-105.11221	39.57582	3.78747	51.98093	-0.11031	7.67202
46.04419	0.21962	8.16079	1079.33043	7.38421	7.80869	6.55710	7.58061	1.00000	7.23390	10.13451	70.99813	12.53463	55.67938	7.58110	44.98611	21.94637	6.31008
37.02273	0.14513	6.13782	1159.03965	7.62163	5.21296	7.51522	6.74115	1.00000	5.48744	5.23080	61.16294	74.85849	31.28092	6.99585	56.39004	16.04651	6.67086
31.72840	0.49830	7.09439	1148.75701	9.04083	5.93749	9.22065	6.67946	0.00000	8.35827	9.32003	16.71625	114.33333	-8.43333	6.06335	52.57801	15.86969	7.98120
