PAHs	NOx	latitude	NH3	PM10	O3	Pb	H2CO	CH4	SO2	TEMP	C2H3NO5	PRES	longitude	CFCs	warning	PM2.5	CO
8.62652	7.67040	-23.7975	6.50316	8.31932	9.08305	48.34340	46.02040	8.81120	4.30991	24.16356	3.20102	1070.72998	-48.59278	35.50084	1.00000	6.97589	7.69251
9.43920	8.37495	41.80753	10.88087	7.92145	7.62140	54.07495	60.13736	9.19412	6.90663	1.82741	2.23798	1136.38417	-87.65644	38.64077	1.00000	9.12153	6.52797
6.31711	9.12667	45.78071	11.00222	7.95125	9.46271	43.13183	48.14790	8.84320	8.06327	9.35361	2.53387	1161.64673	12.84052	42.09774	0.00000	8.45118	6.10433
11.10874	10.47252	38.96372	9.08186	8.57960	8.37229	50.45761	49.27759	8.28876	10.13615	17.71188	4.26351	1088.47452	-76.99081	42.76359	1.00000	7.80930	9.33668
9.38960	8.23323	44.80477	9.92048	9.57604	7.86624	39.93157	84.92329	9.35128	7.05331	5.45761	10.00857	1097.85407	-0.59543	71.58409	1.00000	8.86419	7.35895
10.03629	9.63200	46.32313	9.56719	7.96965	9.05622	56.49641	43.50372	8.11998	7.19122	45.66877	2.89057	1147.33810	-0.45877	73.68656	1.00000	9.97670	8.11930
11.31104	10.39808	16.75973	9.05985	7.73536	8.76992	52.92209	46.61754	9.62033	9.12671	21.94932	1.89058	1160.66861	-93.11308	43.27434	1.00000	10.03222	8.08598
9.24695	11.80719	-25.54073	9.16836	8.28431	7.62477	24.62301	54.17289	8.21367	6.51518	22.81017	3.52370	1198.52522	152.70493	48.79088	1.00000		7.65286
4.06714	8.85943	-34.64167	6.24003	9.47255	9.87038	52.57068	62.39960	7.85142	11.06312	17.55578	8.49673	1152.13296	-60.47389	33.70470	0.00000	5.15115	8.19750
8.21367	11.36442	47.98372	7.05505	8.52534	8.84733	40.45535	33.99235	7.95513	6.68440	17.51911	3.71109	1190.46779	10.18527	36.99119	0.00000	10.22601	9.64443
7.00765	8.95846	4.88441	8.21512	10.02366	8.49216	51.17901	72.78998	7.71379	3.56660	10.07150	14.13246	1132.88491	101.96857	58.88802	1.00000	10.77542	8.17344
7.81996	8.67459	50.86079	8.80107	10.22619	8.03496	41.62025	56.20491	8.08591	5.93545	-2.01642	17.17839	1183.87894	17.4674	29.47777	0.00000	8.98448	10.27863
9.58502	9.92232	35.74788	5.56616	7.54087	9.46033	35.38681	61.91769	10.13462	6.46527	12.91739	1.69272	1152.46980	-95.36969	22.28117	0.00000	8.69846	9.65193
5.07510	7.64071	7.6	10.08247	11.15729	9.99314	56.68309	50.05310	9.02369	4.31661	20.02830	43.69625	1143.95395	4.18333	56.54345	1.00000	9.36084	8.77632
5.25928	8.25944	7.65649	5.38507	8.64869	7.53910	55.83174	54.83192	9.26070	9.91685	22.01365	4.59543	1164.70853	4.92235	58.52471	0.00000	5.40106	7.32216
5.23396	7.67306	54.84444	12.29798	9.46286	7.81245	53.32969	35.95811	9.98410	7.07664	14.87282	9.00283	1131.50484	38.16694	49.68232	1.00000	9.06416	7.78909
9.91003	8.86924	-20.25333	10.08012	9.52048	10.41108	35.76164	49.84134	9.14027	6.78738	13.56788	8.67992	1133.43163	-43.80139	23.04829	1.00000	10.92138	5.62502
6.63675	12.28181	27.85	9.92487	9.10165	8.31640	27.22442	79.11946	7.33029	10.27575	15.45067	6.27129	1143.84775	112.9	48.30219	0.00000	4.28678	6.05531
11.03376	7.77196	51.04962	8.97644	6.33140	7.40407	54.40499	67.26852	9.94911	6.17813	23.31510	1.27191	1064.17300	12.1369	23.08801	1.00000	8.44524	9.19847
10.58261	7.13356	35.815	7.84630	8.02825	9.93182	34.69194	58.16915	6.88844	8.61914	3.20241	3.26219	1051.94579	139.6853	24.70427	0.00000	9.01746	9.67894
5.64065	10.93155	11.8659	8.44269	10.44210	6.21326	15.27383	58.47947	7.94297	3.90729	17.22048	21.86080	1146.36609	34.3869	55.29770	1.00000	11.01085	9.09210
5.65402	10.12516	39.96348	10.51188	7.82509	7.58391	37.10397	52.96065	8.51585	8.65319	9.69547	2.37115	1189.15720	-4.83076	33.74655	1.00000	8.30911	6.81191
7.98631	5.83337	-20.25333	13.73106	10.17137	9.23071	71.55449	65.98924	9.41930	9.32458	0.29199	16.51579	1188.89828	-43.80139	32.90037	1.00000	6.01434	9.06507
8.30402	11.18729	48.98693	9.52575	9.21151	7.19016	29.10167	52.38781	10.00892	4.67442	16.48844	6.75297	1145.90894	2.44892	57.08781	1.00000	11.03070	6.30243
5.17355	12.40728	55.1904	9.44364	8.52046	8.72442	24.74246	56.80413	7.25200	4.39801	-2.69446	3.72579	1161.68013	30.2049	64.35396	1.00000	13.02510	8.51095
10.29007	9.50846	34.8825	7.08552	8.69497	7.53821	59.00019	73.12430	7.52614	7.95330	3.10208	4.22012	1122.42989	128.62667	43.68204	0.00000	9.89248	9.47817
7.56044	10.65954	49.65186	8.65176	9.44242	8.76396	36.66904	47.90416	9.83895	9.49465	0.46526	8.79165	1076.12246	26.97253	60.58519	0.00000	5.90211	5.13790
4.94378	11.72501	13.51825	9.24370	8.08491	7.25223	35.53271	63.04407	7.88695	6.35138	19.11785	3.08952	1192.66255	99.95469	72.20279	1.00000	11.47737	6.59727
11.41032	7.13464	38.96667	7.17329	9.24494	8.01751	39.27335	51.36637	9.07835	6.61873	23.25421	7.59022	1128.39238	-0.18333	35.41557	0.00000	11.24691	7.38716
5.57292	9.49117	-7.76667	6.89224	8.77628	9.66407	46.75666	58.99897	9.57776	10.42789	23.95534	4.80494	1186.01317	35.7	56.80755	0.00000	7.15349	8.19404
11.55644	9.79007	43.83125	11.12359	8.34715	9.41022	33.80343	62.76132	10.16542	8.90321	6.44997	3.51514	1101.64009	5.03586	20.34737	1.00000	11.79542	6.02697
13.18842	8.01923	47.56494	3.65447	9.49305	8.17967	64.14286	59.44445	7.04204	6.92698	7.63731	8.74936	1059.54924	31.33078	41.85827	0.00000	8.93538	7.18123
10.25067	8.35072	33.92866	3.93945	7.46752	9.03572	44.85391	57.03947	7.89268	5.40571	2.66720	1.57976	1064.71808	-6.90656	22.19004	0.00000	4.77174	6.16514
3.71495	8.76271	-1.9487	8.54008	8.95494	8.18523	56.07413	58.20474	8.41963	11.76089	-4.45369	5.37517	1105.41523	30.4347	37.95167	0.00000	5.69236	6.51077
9.27669	7.76796	18.03496	10.90280	8.14124	8.19262	59.07129	60.12665	9.07090	5.72915	25.22252	2.91468	1120.19147	-66.8499	54.03120	1.00000	10.34320	7.59340
6.67189	10.65280	53.00974	8.13021	8.86770	8.40848	36.34537	45.69143	7.27548	5.42440	6.36199	4.61829	1187.31063	-3.05814	56.17622	1.00000	11.10899	8.41296
8.49396	8.32876	44.22639	8.43551	7.97146	8.96981	37.82712	39.11619	8.01959	8.49458	17.31408	2.61215	1143.39612	22.53083	77.44133	1.00000	6.44556	6.17821
9.33328	10.70132	18.65297	9.71212	7.82628	6.81168	51.69877	49.63979	7.68040	6.84039	14.13144	2.26137	1145.55676	-72.09391	33.60892	1.00000	9.75645	7.73940
7.48518	11.07624	41.55838	6.48365	5.70486	7.17832	42.47540	54.77561	8.91275	4.25152	21.14333	1.07523	1147.71448	-81.56929	70.10138	1.00000	11.05790	6.94808
8.59068	10.64438	21.59983	9.87000	9.53984	9.38385	24.90759	47.22558	5.98382	7.69326	18.53209	9.37465	1129.04261	71.21169	48.62623	1.00000	11.68887	6.57058
8.36994	6.90522	-11.48472	9.31392	8.61333	9.94638	50.77061	41.35428	9.08584	6.61104	23.02387	4.41357	1119.25659	-37.93278	58.59722	1.00000	7.63895	9.26926
10.73712	10.52004	10.10649	5.94227	7.96312	8.82328	55.88972	46.58340	9.98679	8.14460	6.49955	2.79784	1176.24419	76.35484	56.76844	0.00000	11.17137	10.52017
5.87202	10.84674	3.8801	8.36813	8.67171	8.61566	50.56828		8.96846	6.57569	21.59125	3.83019	1077.01268	-77.03116	47.80898	1.00000	9.63255	6.27618
10.42957	12.60475	46.23899	9.41581	10.42248	7.61722	27.63375	55.65342	9.67558	8.09142	-1.92948	21.29120	1130.16724	-63.13414	41.79990	1.00000	11.53252	6.31182
9.66955	9.76107	-10.95817	8.95756	9.21338	7.80503	37.14060	62.52782	8.30517	7.28231	12.55679	7.17089	1055.24433	-38.79084	62.04081	1.00000	9.55118	6.98670
10.93471	10.24079	48.77644	8.75060	9.17316	8.74625	46.96793	68.44092	8.54389	8.45250	7.91511	7.10687	1054.90084	2.29026	61.42430	1.00000	10.34631	7.68684
10.56357	9.53701	35.61452	5.48219	8.08294	11.09568	40.33256	22.16716	8.83803	6.23330	27.49909	2.11828	1058.25940	-88.81395	47.90499	0.00000	10.23765	8.22673
7.61915	9.63919	6.46838	7.14820	7.46674	9.01712	66.90576	62.10877	7.59441	9.21978	29.90890	1.57530	1083.06008	-73.26022	26.61767	0.00000	7.81946	6.66628
7.60089	8.78194	13.44581	6.74772	7.47333	8.57970	54.37269	29.62304	8.16290	9.88785	0.41571	1.50095	1113.38184	101.18445	51.55415	0.00000	7.57412	7.10577
6.10412	10.77507	44.35056	9.35471	9.99713	8.59177	81.49894	67.34895	8.73726	10.31908	13.40841	14.52293	1198.68118	142.45778	40.60647	0.00000	5.14731	5.63600
8.14898	9.73906	20.14298	9.62179	9.20078	7.32548	57.60851	49.81028	7.38026	4.74541	30.62347	7.74268	1136.06613	-77.43532	39.69650	1.00000	10.08513	7.38404
5.28179	6.02936	55.25	4.59756	9.69643	8.88033	56.71214	70.00877	7.72065	9.45252	17.73488	10.96792	1188.32698	24.75	58.75241	0.00000	7.45632	6.82627
7.30555	10.74756	34.09611	9.64072	9.53836	9.10058	55.21334	63.43821	6.51446	6.62556	6.62057	9.51032	1110.62915	-118.10583	44.66963	1.00000	11.25288	7.90749
6.30727	9.58243	40.81	8.45450	9.39633	7.59654	41.43438	53.64696	8.66584	6.11840	11.21535	7.92986	1081.71530	-73.9625	63.55555	1.00000	10.11732	9.65557
9.04957	8.96296	52.61131	7.66230	8.15765	9.05097	45.30109	28.11696	8.11551	7.91388	1.07456	2.96829	1171.74358	13.31783	33.65761	0.00000	7.08257	4.95536
8.71023	10.53635	3.27833	8.30586	7.99875	8.69232	36.04844	48.86708	7.33849	6.34246	-3.26273	2.12732	1119.52276	32.88667	60.21055	1.00000	8.91390	7.06700
6.29013	7.94947	12.37169	10.99475	7.43330	6.73039	67.94216	66.49297	8.86406	8.06299	25.67568	2.40108	1060.64283	123.62494	63.99567	1.00000	7.62670	7.61177
9.88852	12.00146	36.6009	6.05559	8.99769	7.61390	47.09876	40.14780	8.82434	8.32823	11.31280	5.46943	1107.11302	126.665	45.06095	0.00000	7.15510	8.27090
9.89154	7.47881	50.18545	10.69600	10.41071	8.09291	33.35013	57.67397	7.06049	6.06649	11.93082	21.39974	1052.40662	27.06365	31.92460	1.00000	10.73352	8.19239
6.27764	8.37255	53.59782	6.33582	7.86862	7.65748	48.29644	40.88755	7.82886	10.16060	6.12960	2.12892	1151.88855	34.33825	73.12255	0.00000	7.66944	6.15514
10.86454	9.17267	33.52253	6.30638	8.70234	8.36135	61.42529	35.19793	8.47782	6.47227	-7.32063	4.40115	1167.15233	-117.70755	33.80258	0.00000	9.56419	9.77605
6.88214	10.91175	46.08333	8.61894	8.01800	9.44342	49.10861	44.67941	8.62718	8.14929	3.84989	2.72341	1151.83357	122.08333	60.49913	1.00000	9.31920	6.21287
10.58347	6.59980	9.15093	10.43962	8.01556	8.91079	36.97551	56.07186	7.66587	7.82577	24.64533	1.96631	1118.60838	-79.62098	33.47988	1.00000	9.37988	7.67825
8.67033	11.22783	9.89206	10.29869	8.06853	8.16868	29.62281	42.59274	7.34379	9.00559	5.49515	3.42843	1116.57360	43.38531	51.15143	0.00000	4.65828	5.91782
10.14389	8.34142	33.3213	10.60753	10.53690	9.38546	45.28637	39.01716	9.23044	6.55969	14.59065	23.64249	1129.17976	130.94098	58.05468	1.00000	10.79272	6.24716
10.68055	13.50370	14.37395	8.32807	8.95982	9.08282	68.90392	55.97451	8.98852	8.59114	16.15760	5.36300	1072.27797	100.48528	73.48978	0.00000	7.13583	8.94275
11.07870	10.09899	45.53069	6.36645	9.50476	8.32360	46.57768	62.60292	9.03297	7.96343	29.68229	9.26070	1171.08624	9.40531	33.62617	0.00000	11.17970	8.09419
10.51275	7.99618	33.92866	10.52171	7.21343	7.99093	45.85376	50.53570	8.96921	7.89684	25.99138	1.28707	1131.04210	-6.90656	31.47468	1.00000	9.48455	6.20295
8.11451	8.61548	44.85278	9.06083	8.18535	9.45858	34.11930	66.00846	7.43308	6.96107	15.49882	3.18903	1064.00185	65.50917	54.83642	1.00000	8.62158	7.88104
10.87561	7.81958	44.85278	4.32000	10.27887	6.81647	69.11866	57.29631	8.59693	6.23496	7.63012	19.01733	1149.44214	65.50917	52.06963	0.00000	8.90258	6.92664
8.73065	11.07455	45.69558	8.06929	9.51975	8.68125	53.54617	52.06208	8.68558	8.77753	4.76302	9.42677	1090.87121	4.7934	87.48345	0.00000	6.92752	5.18247
9.66488	9.68581	36.46917	9.40027	9.10630	9.51287	40.85884	55.58526	8.50774	8.02510	10.55950	5.97198	1134.44742	10.78222	45.88820		9.74344	6.25364
8.11748	10.36157	43.16547	9.19411	7.71794	7.86243	50.06533	48.68737	7.90034	6.29489	24.22583	2.16991	1151.92355	-77.70066	28.52995	1.00000	11.40317	6.54705
10.85565	9.69716	50.23271	9.47254	8.23280	8.39644	70.90395	52.61276	7.26247	9.68269	13.07578	3.19508	1088.46008	12.87117	46.44555	1.00000	7.77002	8.54266
7.03764	7.84691	50.82709	9.92818	8.21035	8.92683	61.23251	16.16586	8.81261	5.18748	19.89334	3.57435	1082.81658	6.9747	58.18209	0.00000	6.43486	11.12654
6.82990	9.20409	-20.87306	7.94355	8.67540	9.67113	31.35238	53.23115	8.28373	9.22524	15.60706	4.85569	1188.16956	-48.29694	45.88182	0.00000	6.17037	6.64148
12.06911	10.81251	0.76755	2.84266	8.34360	8.08703	43.76254	40.72851	7.72901	7.30865	29.12194	3.56604	1125.91042	24.43973	71.52673	0.00000	10.40774	6.13116
8.00513	11.20907	-22.97056	9.79054	8.49956	8.96538	58.06693	61.33793	9.26177	7.83836	8.68650	4.26821	1101.51223	-46.99583	46.62442	0.00000	8.06935	11.74448
6.57491	11.50091	40.67705	11.69001	8.54985	7.60004	53.44657	59.58612	9.89867	10.88626	12.70719	3.86261	1106.04313	-73.89125	58.46632	1.00000	10.31720	3.89572
6.14659	7.55870	12.04161	8.04307	8.86659	7.35229	58.44932	59.32611	7.58673	1.44590	1.56104	4.77227	1058.61961	75.35927	33.33941	1.00000	9.78237	9.61246
9.75001	8.35066	28.98002	10.56511	7.94413	9.04505	50.39621	49.29891	9.21928	6.20683	19.56158	2.51994	1131.75170	77.70636	25.19341	1.00000	10.49218	7.27588
10.44911	9.75003	-22.97056	9.61435	8.89473	9.49058	53.12676	46.38085	6.91581	7.91870	27.49268	5.36565	1120.99019	-46.99583	52.33775	1.00000	9.96095	6.86958
8.17318	8.62699	6.46838	7.99065	7.69727	6.94805	30.16375	45.47656	8.85845	9.04456	6.72958	2.14370	1080.04663	-73.26022	56.21324	0.00000	6.99868	5.02878
8.83858	9.36288	40.87329	7.48543	8.50998	6.95040	52.44073	34.31039	8.43328	7.87899	26.35360	3.51552	1144.74061	14.43865	57.31722	1.00000	8.12032	6.32587
8.83608	9.94214	14.62072	9.88856	10.02573	8.97638	62.06741	60.42340	8.02907	5.63458	31.47282	14.52944	1186.98918	74.83554	50.67244	1.00000	11.16477	4.97901
8.84269	9.12180	49.65186	11.52534	8.75275	7.48535	30.01961	59.96911	9.11509	7.80868	7.51546	4.78016	1125.43899	26.97253	60.17475	0.00000	9.33067	6.89705
8.34318	9.85194	40.70995	9.92793	9.03985	8.90972	45.87522	40.66874	7.59447	5.27995	-1.56065	5.47504	1094.59054	0.57856	31.77821	1.00000	9.95063	7.10422
11.07821	10.04773	48.73218	10.04448	8.35391	6.28428	53.63144	62.38364	8.57368	9.63068	6.80377	3.11216	1123.24127	11.18709	31.45198	1.00000	8.92738	7.02630
8.25814	8.98806	33.93113	6.59914	9.05582	9.57359	30.28674	57.20507	6.50701	5.04424	29.91405	6.30671	1088.59398	-117.54866	32.01922	0.00000	7.21407	9.22197
5.98918	7.27839	33.03699	6.05136	8.43636	9.27236	33.50567	55.75142	8.45946	9.42503	15.09423	4.02137	1064.95273	-117.29198	54.36374	0.00000	8.04941	4.82295
6.70274	6.85251	50.23019	5.97415	9.30146	9.00075	43.30259	48.10347	8.13173	9.41225	35.25404	7.39104	1199.94684	8.77155	31.21692	0.00000	7.10693	5.88202
9.39990	7.65637	53.37596	9.65194	8.32174	9.06962	30.00809	32.70843	7.66802	7.03042	29.79819	3.55129	1130.04855	51.3452	58.92240	1.00000	9.26048	7.24802
5.62824	9.69074	-7.76667	9.85448	8.87852	10.25951	47.67483	55.91709	9.37632	3.85721	25.48390	5.55914	1179.94787	35.7	50.46664	1.00000	11.77668	8.30241
5.01419	11.26413	40.72816	10.91173	7.89070	8.55392	18.54008	31.89126	8.91296	6.89489	16.42060	2.41071	1141.17825	-74.07764	39.29721	0.00000	11.67302	11.79831
6.44941	10.44150	12.25282	8.66533	7.81011	8.47220	46.66435	32.28601	7.22090	4.79604		2.22711	1117.89197	79.41727	62.33112	1.00000	12.69701	
8.22132	7.07050	68.79833	10.34201	7.99383	7.48995	52.09601	49.03706	8.98108	7.57236	13.82810	2.25815	1126.05491	16.54165	31.46513	1.00000	7.55840	6.39162
9.73929	11.12382	34.06635	6.45017	7.11145	9.75524	32.52426	22.75795	7.60707	7.28614	3.79993	1.93087	1193.78525	-84.67837	45.39972	0.00000	10.43440	10.51988
8.82922	8.47978	12.25282	9.28990	8.99446	7.50001	62.71949	54.18634	8.37022	5.96599	1.02641	5.62694	1140.20338	79.41727	32.28470	1.00000	9.61210	5.54167
9.99543	10.41711	48.90982	5.29762	9.27311	7.30775	41.23744	52.90853	8.14159	7.52225	7.90529	6.78299	1180.97839	2.45012	22.46125	0.00000	9.05588	7.77133
9.54990	9.46394	29.98869	9.69151	7.97053	7.91323	45.60859	54.31286	9.66791	4.68634	21.93106	2.97134	1085.47598	122.20488	52.15900	1.00000	11.65869	9.04227
4.29172	7.56714	4.94273	12.07901	8.48565	8.79710	75.09572	54.92409	8.59829	6.24060	29.22575	3.84302	1145.27882	15.87735	77.68368	1.00000	8.66683	9.72915
7.24575	9.52470	-21.44345	7.22009	6.98302	7.22046	35.70260	61.43696	7.30897	6.05006	13.00791	1.46513	1050.85366	-65.71875	51.52231	1.00000	7.70096	7.38224
9.48373	11.20309	43.61062	8.27625	7.75571	7.68519	26.11791	64.69722	9.39774	7.52479	18.20526	2.10043	1106.47689	-72.97261	60.34825	1.00000	9.34141	6.01446
9.46331	11.10693	38.40917	9.12573	8.21259	9.70188	57.87814	50.99692	9.21571	7.19247	25.12067	3.05986	1119.49788	112.73333	59.92158	1.00000	9.01249	8.02675
11.13881	8.44679	49.41029	9.63007	8.34275	6.84453	48.11165	63.29667	7.44414	9.99621	18.51092	3.07799	1082.05666	38.15035	36.88466	1.00000	7.41699	9.43909
7.63779	7.31282	-19.32556	10.60937	7.52963	8.88015	32.34684	48.16028	9.67720	2.88076	15.49636	1.77549	1198.66904	-41.25528	44.36385	1.00000	10.99667	8.09810
7.55276	10.64658	-27.50578	9.26542	8.44263	8.02367	55.97443	55.48761	9.93800	3.94464	15.45608	3.56787	1050.21254	153.10236	40.28960	0.00000	10.33311	7.69426
9.61259	11.16595	42.06166	8.64563	8.50010	7.29733	8.06633	62.24114	8.79672	7.22099	2.69432	4.04881	1127.91833	-1.60452	44.98358	1.00000	9.94595	6.95911
7.64913	11.12354	45.16024	8.57614	9.12310	6.32983	36.22263	48.33210	7.39766	8.00717	16.64818	6.56183	1131.79334	-93.08883	77.22885	1.00000	8.86160	4.76397
7.98934	6.26955	-10.91111	11.26156	9.21989	8.19250	59.53687	23.26080	9.55751	7.46092	6.42445	7.25820	1131.26422	-37.07167	58.66858	1.00000	6.82200	8.16771
11.07596	9.96238	18.87813	5.07426	9.62052	8.68017	27.43675	55.32200	7.66532	5.77262	22.62045	9.82170	1088.54765	72.93924	56.35964	0.00000	9.02643	8.39851
9.51531	10.87359	40.37528	8.40262	9.33394		34.32256	53.36301	9.14203	7.99326	-1.11767	7.70200	1139.34748	28.88222	43.71092	0.00000	11.09381	10.64468
9.07483	11.46090	51.88333	9.46065	7.14647	7.06092	57.62003	87.23358	9.51045	6.78400	34.92708	1.77265	1107.89802	8.51667	45.84638	1.00000	9.26282	6.70678
10.40428	12.00898	39.08367	9.28712	7.90255	8.51016	56.67202	42.26319	8.20638	8.70234	12.31958	2.69660	1133.32638	-84.50855	51.64303	1.00000	8.21434	9.39237
7.57004	8.30975	57.30185	10.24564	8.65895	8.49361	49.49657	31.62981	6.41829	3.70285	14.57437	4.31889	1093.79757	39.85331	48.23999	1.00000	10.10851	7.09594
8.49453	10.35004	10.66668	8.70341	8.53516	8.90353	35.83005	58.67507	8.98490	7.92136	-1.23869	3.54441	1118.57561	-61.51889	28.63281	1.00000	8.26280	4.78324
12.02986	6.74410	51.35084	6.14402	8.43289	9.02847	54.08722	64.08373	9.40453	6.35488	9.79487	3.08748	1168.83541	-1.99421	50.69797	0.00000	8.74293	9.02496
9.35874	10.07015	3.11988	10.14002	8.23043	9.25847	16.27923	53.99143	10.39365	9.34931	0.78222	3.00308	1083.66058	35.59642	34.07708	1.00000	8.58823	4.23248
9.56974	9.58030	30.76468	8.01763	7.16781	7.05982	34.06698	39.01777	6.70903	8.03729	35.42111	1.95479	1084.30118	74.12286	44.54187	1.00000	8.87420	6.81776
5.96879	11.54416	13.73417	7.86435	8.21126	7.96856	48.06241	60.81079	8.74442	2.68585	8.88951	2.38886	1116.27343	-89.71472	51.53493	1.00000	9.55947	5.51294
8.69437	9.90997	33.78333	8.53871	8.60747	7.53377	47.09558	38.33793	7.31580	5.51605	20.03273	3.82577	1114.32589	114.51667	58.26258	1.00000	10.57541	6.60146
5.38716	10.35535	31.28092	8.83273	9.03727	7.91530	47.15080	54.01350	7.71952	6.10229	9.78607	5.29680	1157.08947	74.85849	42.52572	1.00000	10.74787	8.55112
5.26225	9.90001	39.96348	6.21515	6.38022	8.61890	25.70661	24.18487	8.85904	10.39992	31.36455	1.13401	1070.27394	-4.83076	36.04730	0.00000	7.09520	8.62853
9.57433	8.64416	50.9803	8.27753	8.21115	6.94956	44.09446	54.42220	9.18282	6.80822	24.10063	2.93556	1084.03660	11.32903	38.18351	0.00000	8.23680	10.59633
8.79580	8.95076	14.95472	9.23233	8.69773	8.53950	46.38411	45.11801	7.20379	6.49723	10.77507	3.98975	1134.11042	120.89694	42.42160	1.00000	8.82520	5.21899
9.81048	9.79327	33.3213	9.30779	6.57044		59.12355	34.10565	6.60873	8.16129	32.64025	0.91061	1083.17082	130.94098	51.82437	1.00000	8.63534	7.29850
6.60115	11.03571	19.32932	7.49193	9.06603	7.27332	39.43372	74.91866	8.71442	9.13680	19.44239	6.04258	1095.54371	-98.1664	39.75321	0.00000	5.37288	8.32067
8.60921	9.99615	2.41669	9.64784	8.51239	9.55085	52.95055	62.10094	7.76517	6.07672	10.42250	3.73978	1061.58397	30.98551	25.97884	1.00000	9.32933	8.28310
9.30581	8.94927	7.62789	8.40044	8.01793	8.57657	47.45015	58.79595	8.03444	6.81227	14.04353	2.51633	1075.09501	4.74161	38.22612	1.00000	8.94274	7.38824
10.01671	10.36418	41.85059	5.95274	7.86716	8.84406	34.51185	58.59259	8.01296	6.68409	9.26744	2.44936	1062.67829	-87.882	63.31248	0.00000	5.70753	7.54027
9.91065	10.11649	20.88098	7.36993	7.73694	4.84778	46.85593	51.44826	9.35437	8.36409	10.71216	2.28548	1198.68540	75.11937	45.26435	0.00000	8.15183	6.20640
9.93752	9.32829	0.49113	7.46498	8.36425	8.10210	46.40928	83.39240	9.32219	7.26948	-6.75544	3.36839	1144.98332	29.47306	41.05892	0.00000	10.43226	9.09183
9.20682	10.89213	3.11988	9.28920	8.47284	8.63764	52.31535	52.37053	8.33644	6.15095	27.30462	3.53733	1187.21713	35.59642	48.79570	1.00000	10.35982	7.13215
11.17646	10.66888	18.57677	9.28958	9.21831	8.23104	21.93631	71.43910	6.30903	9.27638	15.79010	6.75844	1080.03374	-72.22625	36.81183	1.00000	10.26173	6.92550
10.62026	7.71819	50.26729	6.18636	8.24251	8.64559	35.29613	45.07636	9.15266	5.49496	14.23349	3.05259	1127.62746	-119.27337	52.87055	1.00000	7.33185	8.94699
8.11555	10.06858	14.67751	8.37415	10.24204	8.07869	54.54781		7.99112	5.08281	18.85251	18.18598	1112.86195	-60.94228	36.62917	1.00000	9.62646	6.97028
8.79781	9.77488	51.84819	8.37546	7.23918	6.57600	51.85943	46.41220	6.51765	7.21421	28.90189	1.38217	1113.81762	1.26738	60.45163	0.00000	9.38902	10.42402
10.28424	8.22004	45.43341	8.77886	6.74170	9.28464	43.94670	36.65931	9.30398	7.93306	7.57238	1.08030	1091.39339	-73.86586	35.82431	0.00000	9.93144	10.43412
6.23093	9.13972	15.45144	6.88598	8.36327	9.47281	42.48379	42.80156	9.10667	8.86279	5.50251	3.10320	1154.80387	78.14797	63.45165	0.00000	5.25403	6.48336
9.15962	8.07529	22.19303	8.26362	9.69284	9.73414	30.62969	51.85986	8.79334	6.42993	14.32276	11.07973	1103.87141	88.18466	53.24791	0.00000	8.28115	9.46212
8.11472	9.62636	19.30157		6.70774	7.96804	37.40780	60.56930	8.60118	7.66525	8.97197	0.96309	1086.84416	72.85107	32.53046	1.00000	9.20303	6.92770
