O3	SO2	PRES	PAHs	C2H3NO5	H2CO	longitude	warning	CFCs	latitude	CH4	TEMP	PM10	NH3	NOx	Pb	PM2.5	CO
6.35774	5.57549	1139.82870	8.92390	1.91461	41.18277	-93.11308	0.00000	45.28946	16.75973	9.01002	19.62719	5.39264	6.80145	8.65917	47.52004	6.47442	6.81837
5.24131	3.48446	1193.46634	6.64821	15.98354	49.40532	150.99292	0.00000	35.97322	-33.75881	6.72019	13.29604	9.77646	9.37535	7.41859	44.10215	5.43867	8.81331
5.25984	9.44310	1130.72652	7.74118	4.29278	45.71601	6.51352	1.00000	67.08729	51.19139	7.36604	19.63084	8.40022	6.99490	7.86186	73.26239	4.63556	6.98625
4.02894	8.21494	1074.83034	7.20723	7.93176	49.71352	2.12213	1.00000	44.11300	48.8222	10.72869	31.04183	8.98763	9.51186	8.04005	47.67743	6.61120	5.22379
5.84014	5.74594	1181.95159	7.69820	2.80195	47.43414	-113.3187	0.00000	61.02142	53.51684	6.60776	-5.24361		8.35343	9.22289	60.45600	5.82482	6.14397
8.64893	6.87852	1165.90892	6.91885	11.35211	38.99831	137.95378	1.00000	31.92502	35.82756	2.73292	16.38815	9.33550	8.51236	9.87480	24.37998	6.95424	8.66237
4.04965	4.35686	1149.07736	7.27931	8.54917	42.62805	25.34244	0.00000	31.35502	50.75932	5.94424	30.05477	9.12636	7.90212	8.37598	53.76317	5.43947	7.06376
6.37077	11.98446	1117.67105	8.67310	4.82101	49.16357	117.65694	1.00000	60.98405	36.19278	5.41655	12.20078	8.46132	7.93372	7.79007	63.44515	6.20873	5.29313
6.77874	11.49492	1168.08092	7.00660	5.23777	40.27340	8.4493	1.00000	44.59383	50.09019	6.18079	22.97863	8.51256	8.19815	7.22501	42.84309	6.81114	4.92483
6.93504	8.44284	1090.44506	7.95057	2.20096	58.01513	37.73333	1.00000	73.57983	-4.06667	7.72255	4.14535	7.22716	10.21504	9.02096	44.20220	11.05774	5.67885
6.17296	5.66238	1172.80243	7.60295	6.25119	37.56581	-8.2503	0.00000	60.36019	37.08819	7.36915	17.44672	8.78177	7.63831	8.11698	40.73905	6.72941	7.98788
6.93726	9.61887	1066.30774	7.94427	1.92948	62.29864	78.23456	1.00000	71.97193	28.92694	9.78056	19.22134	5.65335	7.37867	6.09310	50.60385	7.71526	7.05671
5.88112	9.30056	1149.61361	8.53625	1.69130	53.33260	33.9162	1.00000	69.61112	51.67822	9.49614	12.70332	6.30834	9.68931	8.52011	42.40015	9.03945	5.99499
4.50627	9.40283	1123.43315	6.15229	2.84400	36.67237	-35.71667	0.00000	58.48381	-8.66667	9.45095	20.91696	7.49498	9.63925	9.34738	47.39379	9.08319	4.90396
8.08605	5.39907	1058.88317	7.54389	2.72376	57.11755	30.96755	0.00000	61.63134	49.07866	7.65065	23.22345	7.69144	8.74975	7.85915	36.38466	6.59833	8.12523
5.66110	10.50753	1090.01659	8.29409	2.32176	32.93745	-79.00453	1.00000	64.00308	-2.90055	10.09771	15.32670	6.73724	8.44219	8.45116	34.54881	9.23590	5.45901
4.53181	5.53149	1196.65741	5.46694	5.54774	56.67568	77.5609	0.00000	43.05228	11.00599	4.98205	28.68964	8.58548	7.25590	7.84058	37.07922	4.92799	6.56348
6.88404	7.61808	1162.50795	7.42448	2.10661	51.32858	46.5813	0.00000	58.88204	54.8421	10.09356	13.81844	7.08007	4.44988	9.32583	61.96031	4.15111	6.09685
4.64634	6.81438	1071.75716	8.20338	1.60382	48.34699	-49.27306	0.00000	72.75337	-25.42778	8.00879	17.02384	7.16040	5.72409	8.02168	37.63898	4.15389	6.56368
5.49316	8.22605	1164.40771	7.73050	3.98805	56.77970	122.20488	0.00000	48.16211	29.98869	6.55702	21.31617	8.08719	5.50109	6.85836	36.18554	5.55050	7.39369
4.45102	10.26513	1075.86090	8.31100	7.61836	43.68089	-118.25508	1.00000	54.85789	34.14251	11.18885	26.29217	8.89201	7.67898	7.50371	57.53372	7.34688	3.87635
4.67566	10.12886	1163.36195	7.92120	3.25962	47.58315	1.53414	1.00000	45.52020	42.50729	11.01212	-5.11720	7.67113	7.73467	6.71113	46.25477	6.42754	5.58835
4.50121	11.24940	1059.01866	9.04927	7.49364	47.73353	77.5609	1.00000	53.12128	11.00599	9.88978	27.54324	8.85929	3.68571	8.17913	85.08627	7.40966	6.82916
7.02121	6.09387	1107.87492	7.24547	10.53589	58.08453	-98.11889	0.00000	41.14779	19.04222	8.27191	14.18753	9.29744	8.92459	8.15644	28.69978	8.37874	5.97569
8.51600	8.35307	1144.47881	7.95452	2.24298	39.80124	111.50861	1.00000	62.19403	32.54278	3.23678	25.98066	7.81342	6.84574	4.91056	47.62482	7.60307	6.35565
5.46469	6.36760	1055.41929	7.95400	1.31016	57.99840	114.10479	0.00000	47.78669	22.37066	7.23749	20.74701	6.55687	8.77492	6.87280	65.87301	4.66108	6.94172
5.84363	6.08996	1168.82828	6.21744	2.72464	31.91892	-71.8023	0.00000	41.08374	42.58342	8.88311	16.78354	7.43828	3.93667	6.70030	50.33716	6.30464	4.30485
5.86179	8.59818	1055.78315	7.33069	2.33561	62.56281	119.58627	1.00000	40.39067	23.5654	7.81935	5.85474	7.45909	6.60028	7.98393	24.00733	6.22631	6.58067
6.10441	6.88150	1193.51159	7.36974	1.21087	59.43244	68.75915	1.00000	51.34427	27.52948	8.22610	21.19306	5.58221	9.55381	8.21504	49.59262	7.71868	7.36549
4.96828	8.57322	1193.41502	7.69143	4.05333	57.22824	84.87144	1.00000	39.38611	47.46657	7.49902	28.28673	8.21591	9.38572	8.58272	52.12969	10.02644	5.39432
7.42967	6.34758	1191.96507	7.60195	4.41407	49.37876	86.59509	0.00000	42.03738	26.11527	6.33811	9.03664	8.21504	9.50760	9.05988	9.07564	5.80025	7.00594
7.91417	8.81180	1128.01733	7.91836	9.27801	50.29395	-103.5687	1.00000	45.41216	20.22816	8.94520	31.64547	9.14719	10.16590	5.72520	55.82627	9.36363	6.15563
7.60536	8.76267	1180.89873	7.73058	2.19135	60.38119	-73.26022	1.00000	37.07197	6.46838	4.98741	20.89257	7.29163	7.52771	6.37664	39.26456	7.22310	7.16456
5.70464	8.79266	1161.38564	9.33390	5.16593	50.61108	-35.03333	1.00000	37.83047	-8.28333	12.15333	14.38016	8.48872	10.99456	7.85138	65.22135	6.80493	5.58053
2.53214	10.46471	1125.35010	7.72565	2.48558	66.44197	-100.44843	1.00000	56.57741	20.74122	12.48636	19.41069	7.46445	10.11333	7.31861	56.36860	6.19478	4.98807
7.02175	7.48532	1140.45996	7.54629	2.77965	60.39648	17.8031	0.00000	55.46706	48.43174	7.61579	2.11743	7.49478	6.16502	6.28381	26.12255	5.36138	6.96252
6.28587	9.06077	1117.50484	8.38122	3.54246	36.29178	141.95	0.00000	36.09096	39.46667	4.59486	15.66961	7.80560	7.95344	7.18339	62.79066	7.66935	3.76262
5.81042	9.33202	1100.45762	8.01945	7.86286	51.25788	-62.64102	1.00000	47.09026	8.35122	6.04529	16.03713	8.95781	6.29517	6.36148	29.13036	6.13207	6.61665
6.13109	7.34917	1111.56094	6.57229	0.66904	60.65549	76.12647	0.00000	45.21298	32.55531	7.57991	24.93047	5.66546	10.01570	7.04990	53.20153	10.00793	5.65822
4.25484	8.61323	1101.44092	8.43553	1.43368	49.83398	-89.10944	1.00000	56.90834	13.70167	9.20372	4.38486	6.85045	11.02405	7.77689	62.69577	7.76868	6.72692
6.15087	8.11872	1197.71985	6.14332	2.37947	54.78323	-76.78319	1.00000	47.99295	18.00747	8.44841	17.91635	7.62130	8.50016	7.25649	50.95782	9.46556	4.26626
5.37355	7.48918	1099.85379	8.48020	1.94384	37.20769	-73.49484	1.00000	40.09138	41.14676	10.85414	11.79077	6.65137	10.05199	6.53056	53.47986	6.44296	5.81102
6.15660	9.59266	1191.75279	7.73236	2.64065	60.87853	1.10687	1.00000	48.87139	41.15612	11.94407	5.71056	7.46275	8.71583	8.47560	52.36936	7.17944	5.89222
5.98145	4.88218	1166.75527	7.54079	2.25275	27.34293	-2.31938	0.00000	32.96064	6.46346	10.00158	28.27368	7.29922	4.50942	8.08074	64.16844	6.67945	5.10511
7.16537	12.81761	1115.52080	9.56038	1.21508	35.60400	-82.46148	1.00000	46.53064	28.15112	4.85406	8.75264	6.11588	8.60149	8.04329	42.87460	6.70067	4.17095
5.98149	9.01200	1101.33738	7.63905	6.74856	54.80272	13.31783	1.00000	56.24574	52.61131	6.53732	8.39761	8.90874	6.04845	7.42316	31.18695	5.98557	7.19480
7.47743	10.90523	1059.22322	7.93831	3.10029	78.27004	91.00632	1.00000	62.27784	26.32293	4.76264	23.99997	7.96589	9.02284	5.99093	54.03428	6.28536	6.09376
8.45282	8.04940	1079.74880	7.08976	4.95723	36.39112	-7.32097	1.00000	32.84046	41.1053	3.12612	10.02332	8.38261	8.05982		60.96904	7.51742	7.55429
5.51795	9.83038	1091.32756	7.92471	3.97094	37.28330	-119.01677	1.00000	52.09065	36.06523	9.74325	16.93173	8.31890	6.92435	8.56777	40.62911	8.52836	4.06290
5.10708	6.03772	1087.94780	8.76018	1.96364	39.39627	-8.07257	0.00000	54.07331	12.74409	9.39990	27.09936	7.16511	7.76746	8.92267	27.18311	7.53891	6.64295
8.49535	7.18162	1159.15196	8.35292	0.89626	58.67438	5.37429	0.00000	60.71435	51.03427	9.37692	15.14094	5.67949	7.69464	6.47490	90.91162	6.97844	7.84165
5.79666	6.37572	1115.35026	7.92675	5.02788	47.74157	-88.42814	0.00000	53.63745	42.16808	4.86728	16.87911	8.38888	10.52959	7.96948	47.87069	4.16284	4.85288
6.58948	7.64647	1089.87891	6.04104	19.71674	35.23612	-122.24092	0.00000	49.96218	47.4943	6.29952	23.82990	9.96931	10.61682	7.60257	35.43793	5.58094	4.73942
4.39984	10.58387	1197.25291	7.36013	2.77420	44.83484	4.82313	1.00000	77.96446	51.24197	9.81782	12.19725	7.94232	6.19925	8.09350	56.26368	7.97376	6.42923
5.41086	5.11561	1147.80835	7.25036	3.36214	40.23345	5.58472	0.00000	50.91842	52.14	8.10783	0.16566	7.54996	7.83420	8.21029	85.73362	6.37960	5.59658
6.05816	9.81119	1086.11548	4.33289	1.36500	61.13479	-77.03116	1.00000	31.03944	3.8801	10.31816	4.50718	6.66168	8.21060	7.36408	49.95546	7.97935	5.59390
5.82811	8.76464	1080.02890	8.01432	2.18914	64.51302	3.55665	1.00000	22.26010	36.72544	8.13345	20.64416	7.25459	5.94491	9.22847	51.19932	6.38580	6.00087
6.31071	7.69223	1130.74968	7.45800	4.50575	50.07793	-75.60804	1.00000	52.76006	39.96097	7.11247	9.99317	8.31793	7.79742	8.00368	32.57217	10.41961	5.50596
6.01332	5.79966	1126.10345	8.29634	3.29273	36.13795	27.06365	0.00000	63.85679	50.18545	8.37879	31.73771	7.63359	8.32762	6.96438	49.51117	7.06376	6.23120
7.76879		1051.09619	7.49953		67.08451	5.23333	1.00000	55.53342	52.09	7.56941	25.62991	7.09217	7.11622	7.16916	64.19765	10.09596	6.53633
4.09486	10.01802	1176.39577	9.36556	1.54751	56.45046	115.04814	1.00000	41.78512	30.24706	12.44445	10.19094	6.59545	10.89623	7.54620	33.70206	6.83141	4.15481
6.30948	4.24237	1081.00027	7.86614	7.50021	39.61656	-1.99421	0.00000	38.16779	51.35084	8.03091	-1.30605	8.87228	7.28719		68.46640	6.79390	8.39538
4.16123	8.32137	1120.44606	6.47344	2.99414	58.82608	16.4	0.00000	46.19412	48.25	3.82485	6.87011	7.81450	10.25492	6.61217	56.91115	5.96767	3.04731
8.01199	7.72926	1057.34291	7.57319	3.21774	37.13968	-122.23484	1.00000	45.32503	47.38093	5.14237	5.79199	7.65560	5.89577	8.23765	50.13240	7.40503	6.79875
6.90063	8.60912	1053.11245	8.67120	1.77162	47.92366	37.49338	1.00000	30.37469	55.62047	8.74637	19.04522	6.78502	9.24098	6.61612	60.99387	8.59243	6.45089
4.30905	7.12879	1103.69676	7.64346	4.36462	49.35107	73.97117	1.00000	67.95969	31.96258	8.63216	13.45156	8.24749	10.36728	7.63600	40.01223	7.49126	5.59565
7.86982	8.07209	1152.78434	8.62024	3.80102	73.57682	-81.79819	1.00000	61.60512	41.48199	8.88659		8.29382	11.32751	8.71906	58.81863	8.97826	7.30382
6.95542	9.49435	1081.08595	9.17523	2.19145	50.47205	10.5511	1.00000	49.53163	52.47774	8.03969	20.53399	6.55913	7.20319	8.96968	37.44124	9.48573	7.47115
5.12862	7.93069	1099.97199	8.35789	0.00000	28.71682	122.05228	1.00000	65.10614	37.19723	10.53651	-0.19115	6.06665	10.36940	7.85795	65.42719	6.62952	7.07282
8.89507	7.79224	1105.48524	8.55593	1.28977	51.64789	109.3243	0.00000	62.63374	-7.0981	8.65170	6.30958	6.03830	10.63084	9.58091	49.45699	6.64173	6.07309
4.76290	11.47268	1086.47519	8.40913	3.03956	44.35117	-111.99633	1.00000	64.85322	40.65995	7.87161	1.74363	7.95753	5.50320	8.44442	51.07075	6.16287	4.01441
6.00022	8.18296	1115.87123	8.59070	1.74938	39.09580	-73.9625	1.00000	58.16057	40.81	8.84870	3.70195	7.08608	7.95047	7.99322	35.13149	8.43221	5.57196
5.49495	7.44873	1128.42129	7.61398	4.01002	48.43927	34.33825	1.00000	49.59329	53.59782	7.57224	14.49902	8.18397	4.08010	8.05817	18.32249	5.59321	6.49334
4.34432	6.64551	1148.79137	7.46197	1.92656	56.30054	-93.11308	0.00000	37.57967	16.75973	10.52276	10.07816	7.46951	8.13250	8.12291	58.86897	6.09361	5.03362
7.77224	7.54093	1093.63213	8.60530	3.60990	46.99616	-74.95472	0.00000	39.48517	10.98778	7.68501	27.15277	7.96813	9.83166	6.35987	37.48900	7.52673	6.40733
7.64229	7.21928	1146.11715	8.32689	4.85816	45.36181	-77.96389	0.00000	70.80603	39.45621	8.88805	39.08429	8.44477	7.78634	8.84714	36.13895	6.39936	6.51069
6.44928	8.43064	1128.33691	7.19595	1.78020	25.53541	30.96755	1.00000	37.53126	49.07866	8.54304	15.99503	7.25738	10.02562	10.18521	51.56883	8.29786	7.04380
4.90466	7.05554	1164.27204	7.34821	2.37349	61.68541	12.19458	0.00000	55.40478	10.61285	8.18293	15.38670	7.01499	6.84116	7.98416	49.81046	4.71738	8.30272
6.19937	4.37615	1131.04264	6.99288	2.01924	51.01828	98.50893	0.00000	35.39483	16.68911	7.91551	21.88866	6.99178	8.28956	7.11807	31.15256	7.08267	6.55035
5.75337	6.30314	1093.40498	9.13779	2.93313	36.45270	110.8405	0.00000	46.47716	-6.8048	4.51887	27.96877	7.45902	9.15722	7.26624	36.35176	5.15423	5.35206
6.07963	9.49624	1110.88318	7.50417	2.31631	47.53297	119.58627	1.00000	37.55747	23.5654	5.80040	10.55613	6.91858	5.97334	7.28451	58.15638	6.48036	5.84385
4.91119	7.75497	1136.98185	6.08898	5.34194	43.24513	32.86389	1.00000	28.46638	53.95278	7.70938	18.52459	8.50142	3.81688	8.79138	32.84905	5.42340	6.76918
6.17406	4.48647	1139.38753	7.48835	1.53352	47.95836	-71.8023	0.00000	45.41286	42.58342	10.56709	22.40805	6.76966	3.01113	9.59756	73.95822	6.58901	2.20545
5.83906	6.63871	1067.09853	7.23047	1.70330	48.17108	-1.98956	0.00000	36.32069	5.30383	5.99438	21.92192	6.01744	11.07631	7.69755	42.22883	4.44085	4.46993
8.29992	7.66344	1100.67921	6.26821	2.13009	64.40558	126.28333	0.00000	41.93252	45.35	5.77835	9.03967	7.76571	9.83404	8.36155	49.45993	7.98506	6.22111
6.47881	8.14533	1148.73178	7.16091	1.35422	29.69050	59.4839	0.00000	48.78802	58.7002	9.63910	23.26524	6.44351	6.99484	7.86091	77.17831	5.45812	7.80966
7.15852	8.89172	1102.58732	5.67310	9.08337	66.71799	-111.78903	1.00000	55.04072	33.35283	6.20274	2.26379	9.13194	7.09872	7.04751	21.21359	6.73274	6.80507
6.38301	4.10456	1078.31529	6.95905	1.19098	45.24720	2.2469	0.00000	51.29352	48.90472	8.53845	17.75122	6.34970	7.53341	7.74975	42.30739	7.19287	8.49896
4.73173	10.62241	1050.85884	7.06410	2.94014	40.05259	-93.11308	0.00000	47.67042	16.75973	12.13813	-0.28991	7.38791	8.62755	8.07048	55.23233	7.21059	4.67809
6.70897	7.64649	1059.19890	8.40882	2.41720	38.82727	92.48278	1.00000	46.87246	58.23583	7.04233	15.60456	7.09413	10.65467	6.71173	40.12548	9.56812	7.11205
5.84546	8.04759	1114.02480	8.65913	2.80605	44.88009	-1.47217	1.00000	47.96008	53.46506	9.61960	31.49578	7.46841	9.62960	9.61987	30.39775	8.02872	5.59962
8.02819	10.44252	1152.79115	8.27188	3.66728	68.77837	4.07601	1.00000	64.88626	50.88506	4.55235	19.18669	8.12519	6.87702	8.13679	40.61448	8.24990	3.54364
7.01687	5.42453	1158.53919	6.70449	3.05898	64.28791	111.50861	0.00000	48.21949	32.54278	8.45085	19.83818	7.71182	6.19664	7.03082	60.88482	7.08404	5.31938
5.99393	5.06906	1071.77022	6.81272	1.67439	47.41764	86.59509	0.00000	44.23790	26.11527	6.41855	16.62960	6.80626	6.69067	9.51665	28.12726	7.34125	7.59505
6.65657	9.29085	1167.33104	8.63220	3.24616	73.16567	4.7934	1.00000	66.42106	45.69558	7.01916	20.17113	7.43171	6.91568	7.80514	31.44599	6.01230	6.47258
6.94763	6.94119	1155.20471	8.57704	6.44239	52.10540	-73.02841	0.00000	45.63440	-36.9256	10.41706	28.83087	8.74018	5.42563	8.47753	40.09638	6.45894	6.23219
5.50594	4.98969	1073.34167	7.05375	1.62744	61.75699	146.05093	0.00000	67.89758	-34.28853	8.36003	15.93656	6.51930	5.04039	9.89130	41.99051	7.31690	7.42221
7.27721	7.51277	1060.47116	7.34085	1.90567	75.82667	11.32903	1.00000	62.96007	50.9803	5.88835	17.56430	6.63023	7.08954	7.96804	53.20580	6.71799	7.45360
6.52368	10.54292	1111.12248	7.36735	6.10373	49.91174	7.60872	1.00000	63.10827	43.78956	6.43443	2.45191	8.49911	6.57244	9.88958	59.70072	6.66323	5.00374
6.18698	8.57390	1145.72320	10.05955	0.83262	75.14968	19.61222	1.00000	37.87746	44.97639	4.27064	25.41739	5.24435	7.65474	8.86459	59.01939	5.19656	7.82933
6.89774	9.58536	1073.13653	7.85263	2.94461	40.65008	78.25795	1.00000	42.28641	9.82564	5.06229	29.66345	7.51056	10.27099	6.23425	52.19174	5.03638	
7.14885	7.92423	1142.69611	7.81152	2.22578	41.77794	77.5609	1.00000	59.06312	11.00599	5.30846	15.26558	7.17323	6.41482	6.99385	66.88215	7.23018	5.40920
4.92012	5.14805	1091.66850	6.24625	3.20943	68.34190	-69.08333	0.00000	37.20283	-16.25	7.32210	26.99072	7.74217	7.29159	7.95530	66.27037	6.08457	5.89084
6.79162	11.17109	1183.05649	6.34567	6.70132	58.08925	107.60627	1.00000	65.33983	51.82721	6.26171	-7.93292	8.76242	6.68501	8.53189	38.20240	6.81521	4.45427
3.81643	5.14079	1146.73252	9.52864	1.62091	45.89409	98.19151	0.00000	48.83033	14.0823	8.28036	9.11184	6.35350	9.41521	7.14425	43.57429	5.61831	5.76592
5.67612	4.37129	1093.86896	7.90532	4.84301	49.66644	144.23058	0.00000	54.29577	-5.85746	7.33265	-10.62561	8.18721	8.97204	7.25821	55.62783	5.51702	4.38418
5.61546	10.85091	1139.31706	7.57745	4.70860	59.59552	21.32778	1.00000	63.28524	42	9.69974	-6.32623	8.36141	8.29362	9.09589	44.87948	8.00135	8.55794
6.62146	8.49613	1073.75672	7.51257	2.48635	65.43697	89.11943	1.00000	46.34113	23.9028	6.00013	12.72561	7.26136	6.21453	6.70815	52.03730	6.61696	6.96592
5.84103	4.92788	1179.04358	6.83747	1.62279	43.17092	4.82313	1.00000	44.30637	51.24197	6.93314	17.32656	7.31670	9.37010	7.61658	55.06797	5.51202	6.62319
7.39870	8.59173	1102.56575	8.87193	2.53384	58.98202	-76.72803	1.00000	57.77087	39.32288	4.16263		6.95595	7.85704	7.25251	52.68860	6.67602	8.04647
6.54107	9.75798	1095.14415	8.90606	3.76047	39.39021	1.15597	1.00000	37.34190	51.78967	8.76198	3.28929	7.85901	7.79985	7.04719	29.95506	8.85863	5.14524
5.94669	5.25860	1107.90600	7.47581	2.88889	46.57581	27.18052	0.00000	46.08772	39.12074	7.42315	5.35419	7.72570	8.21222	7.74379	63.33665	7.40044	7.25765
4.96977	9.82341	1198.86040	7.90861	2.88217	45.23026	5.16108	1.00000	35.22921	48.77275	10.25691	28.73738	7.96360	8.73034	7.22568	50.86333	7.84373	5.84123
7.66308	8.95097	1093.14518	7.21486	2.57782	47.33906	76.11996	1.00000	43.70914	11.12018	4.35744	15.67070	7.64204	7.07743	6.67108	54.61050	7.31214	6.18159
7.14645	5.91421	1116.00612	6.04490	1.73468	65.78759	-103.5687	1.00000	15.39437	20.22816	7.85290	22.87739	6.86247	3.82760	6.65155	71.85755	6.44026	6.41124
5.71497	11.54838	1062.09952	8.44403	7.07840	48.60610	-75.23266	0.00000	60.99958	43.1009	11.53733	20.15013	8.88818	9.26724	7.73420	42.89566	8.28957	6.05737
7.84467	8.81782	1099.83923	8.70908	2.32242	43.11812	-79.00453	1.00000	57.89885	-2.90055	4.99216	16.40361	6.91135	7.30136	8.03426	44.85808	7.80891	5.76646
8.20789	8.70901	1121.10576	8.16492	5.97925	53.51693	-1.06667	1.00000	78.36559	53.78333	8.21296	22.43694	8.59034	8.55821	7.46980	62.45738	10.88098	5.50049
	6.44604	1174.35266	7.67086	3.38248	56.89164	-82.45426	0.00000	51.46216	27.09978	7.50163	-15.83233	7.70720	6.44178	6.68146	45.30663	6.06176	6.51775
7.13704	9.61690	1071.29961	10.30382	2.45677	63.51632	-73.86586	1.00000	30.76784	45.43341	7.02351	28.18554	7.41977	7.32832	8.15675	34.94927	9.21918	8.28615
7.53104	7.09509	1183.16362	5.73678	3.27012	53.73471	76.12647	1.00000	41.48963	32.55531	4.94985	14.15974	7.99335	5.87308	7.66271	47.85356	7.47434	6.73547
5.82803	9.93409	1086.49107	7.73455	1.24169	67.49510	-116.21677	1.00000	38.89771	33.7207	6.55578	32.94153	6.94891	6.61259	7.55562	37.88898	6.38950	5.17715
7.04129	8.40965	1154.19063	7.19070	3.82437	46.48095	18.69303	0.00000		12.18441	12.22908	2.27366	8.24590	4.84309	7.38634	84.24350	5.86705	6.63744
6.65855	9.74571	1153.87723	8.66026	2.28558	26.48031	77.5609	1.00000	64.55200	11.00599	10.40683	24.05983	7.26393	10.40941	7.04471	72.06522	7.19979	7.01961
4.53737	6.71123	1123.52932	7.34337	2.50151	53.49965	136.61667	0.00000	41.71372	36.53333	10.20108	9.48370	7.88999	7.69652	7.86846	51.44272	7.04788	7.28290
3.88979	9.94159	1056.10270	7.27759	4.36014	57.90366	8.86374	1.00000	57.51918	44.89784	10.20718	-2.15708	8.34838	8.45312	7.84033	20.20029	8.40981	5.41967
6.44177	7.94637	1139.73279	7.64785	4.08498	54.02211	-73.89125	0.00000	14.62028	40.67705	5.58510	21.06253	8.18047	8.65222	7.15450	26.79108	6.65415	5.17976
5.68846	6.70244	1193.62120	7.79809	1.48239	50.45425	-38.94722	0.00000	39.60990	-15.675	11.04062	23.59715	6.36696	3.43246	7.62030	57.29883	4.96141	5.50643
8.79473	5.77241	1105.34223	6.92059	5.74890	34.92338	79.5286	0.00000	53.22452	29.22254	8.55339	16.84797	8.53318	8.38054	9.41060	64.53625	7.92573	8.14981
5.88435	6.46969	1110.21495	8.03178	2.97537	61.55063	0.30367	0.00000	31.29981	51.38673	5.77990	12.85392	7.24337	7.50807	6.77061	36.98749	7.37161	5.19138
	9.17147	1127.55864	7.01491	1.87657	56.33261	122.9666	1.00000	64.54067	10.7375	9.83214	5.51701	6.78053	9.91876	8.12775	45.06136	7.75663	5.91000
3.67844	4.19644	1132.36973	5.87344	3.06053	52.41784	30.79165	0.00000	51.39288	-27.76952	4.98476	-1.68800	7.72565	5.59330	8.11525	28.25606	6.72436	7.64225
4.60239	7.35555	1109.81106	6.86985	7.70788	48.72186	-81.77285	0.00000	39.38145	28.54944	3.96971	3.68787	8.91922	8.97539	5.44738	44.92358	5.92039	4.72844
6.56396	11.01377	1190.53451	7.61389	1.42224	53.05094	37.38115	1.00000	73.89539	55.63711	4.26789	19.57409	6.49866	5.94715	9.34298	65.69121	6.82192	4.98101
6.57195	8.69346	1182.49418	6.38368	5.97821	63.14468	-117.54866	1.00000	58.74783	33.93113	9.33594	-9.61001	8.72638	10.24910	8.98141	37.91414	9.66989	5.40072
5.86374	9.56917	1053.44681	6.49451	2.69902	44.14380	91.61356	1.00000	39.66949	26.44931	10.00718	14.19348	7.14528	8.26811	6.74989	30.64196	8.20756	5.80988
7.34806	6.09880	1065.48958	8.28691	3.16248	28.17550	-84.50855	0.00000	52.44132	39.08367	6.83945	41.13761	7.80096	5.76855	8.82180	61.17039	7.38906	8.48871
5.06792	10.86946	1103.73116	7.44559	2.75739	42.38610	88.18466	1.00000	43.82244	22.19303	9.32786	21.35131	6.74495	5.21015	8.33994	63.65865	9.34426	6.83980
4.50371	12.39789	1164.34334	6.70279	11.50751	56.14448	29.24152	1.00000	57.47173	-26.93366	7.32649	32.33932	9.42250	7.56841	7.72558	49.91377	3.68289	5.93157
6.24995	8.57898	1061.69345	6.38096	2.22114	61.75032	27.25	1.00000	39.86695	42.7	9.46438	0.11509	7.43216	7.81591	8.32235	35.01747	7.44433	6.34457
4.69611	7.59742	1084.09872	6.99058	1.78052	38.65881	12.84052	1.00000	38.41530	45.78071	7.85177	5.85431	6.21272	6.60757	7.21303	46.20814	4.82083	8.39843
5.34658	11.91908	1180.81208	7.55026	2.17687	64.29839	77.5609	1.00000	59.23850	11.00599	6.72105	28.82614	6.88661	6.02144	8.98536	58.65935	6.73456	4.19403
7.51966	8.89838	1115.29553	9.86181	3.03677	40.87224	43.63417	1.00000	48.55351	43.96222	8.39909	7.17695	7.29713	9.62800	7.86683	60.90670	10.35397	6.37891
4.92328	8.14050	1149.18486	7.10315	8.71067	64.64780	5.16108	1.00000	51.67919	48.77275	7.23101	14.61961	9.06519	6.21999	7.58714	50.99037	4.90851	7.53739
