PAHs	PM10	C2H3NO5	O3	NH3	Pb	PRES	CFCs	longitude	SO2	latitude	NOx	warning	CO	CH4	PM2.5	H2CO	TEMP
7.31458	8.36347	1.54159	11.03693	7.64522	47.81580	1161.67726	73.87651	2.2469	10.27681	48.90472	10.92854	0.00000	10.52109	11.00953	11.74373	45.58284	14.60246
4.42428	7.05310	0.58334	12.73133	7.55644	60.80186	1181.29627	67.58989	142.45778	11.25054	44.35056	10.88549	0.00000	7.75292	10.32410	12.40930	58.00344	16.90799
11.54220	8.32413	1.28792	6.68546	10.02326	60.64332	1133.88423	70.42894	-48.29694	10.05493	-20.87306	7.60667	1.00000	9.01826	10.40207	8.98552	41.63830	11.21869
7.35038	9.20299	3.02003	9.46163	9.18305	24.92775	1171.18778	82.02756	-80.31727	9.64518	25.67927	9.01714	0.00000	10.18435		8.67801	42.91635	15.49489
12.08858	9.90424	5.97322	9.25597	8.56192	26.26060	1053.93037	73.80140	-74.13653	7.76726	40.63316	10.57914	0.00000	7.23204	10.36102	7.98097	54.15451	3.55283
9.87841	8.87425	2.45266	8.21582	8.77097	38.73439	1144.62538	68.79341	151.07986	10.88674	-33.88096	7.61341	1.00000	9.40709	8.36944	11.29026	74.36403	19.28047
9.47817	9.63903	4.51877	6.72408	8.40848	55.90535	1199.64909	71.50325	-86.19903	3.17258	11.84962	8.59424	1.00000	9.57903	11.11972	8.37006	58.63112	4.90225
6.66684	8.45520	1.64620	7.99849	8.46631	45.66354	1071.49893	76.77217	-121.74052	10.82613	38.54491	11.81885	1.00000	10.29978	3.93721	3.80269	67.44561	19.60906
6.21683	7.07301	0.48435	10.69016	8.58431	48.99100	1068.10037	68.23192	18.84	10.64530	42.28639	10.83870	0.00000	9.33120	11.22637	10.89843	42.94881	15.17953
6.71975	8.51584	1.54805	9.79307	10.28766	31.16908	1085.64099	68.80969	142.45778	12.72564	44.35056	11.11889	1.00000	7.68892	6.58576	9.30714	44.34301	8.01388
9.49519	10.46522	10.36376	8.89657	7.10058	64.58854	1168.22888	84.56321	117.55417	5.93825	34.86472	8.81673	1.00000	9.60261	9.54641	11.27100	68.42682	18.22935
8.85489	10.04524	6.92606	7.87752	10.52860	54.36895	1170.21784	91.46552	-4.10734	7.08984	38.68712	5.80740	1.00000	8.38310	7.73940	8.65343	61.59247	20.67622
6.66037	8.16939	1.32556	12.96364	9.92452	66.97035	1126.89368	62.25052	-95.36969	8.84702	35.74788	10.20807	1.00000	7.40675	9.90203	7.77589	65.20796	23.70294
4.70891	9.24507	3.02377	9.36083	9.42650	47.54359	1175.11657	54.59951	74.3092	10.22307	33.37526	9.03310	0.00000	5.95672	8.29919	8.32030	36.76777	25.06089
9.30060	9.36787	3.72057	7.69722	9.67590	44.47844	1104.40056	75.68857	-73.20483	5.78254	41.16704	9.72561	0.00000	8.81477	11.98736	7.15965	44.03139	22.84382
10.03319	9.51427	4.02878	8.79689	9.36544	43.22009	1156.24963	67.24346	-80.58556	3.96772	22.98212	8.33324	1.00000	8.49265	11.58545	7.02559	72.96677	23.62703
9.62316	8.05303	1.29645	11.37513	9.81002	55.47840	1140.04809	75.17638	-98.11889	9.48258	19.04222	9.63738	0.00000	7.66094	9.68942	11.53913	73.30011	-0.04277
11.19352	8.65916	1.87939	7.13419	8.75548	86.20774	1199.68516	68.89482	37.73333	9.59339	-4.06667	5.00369	1.00000	8.48955	11.39295	6.21008	46.16093	12.90217
9.80107	7.87186	1.02009	7.49370	10.26290	39.77620	1191.21795	67.85528	-13.2356	10.14555	8.48714		0.00000	7.73653	8.92607	13.35197	23.85507	11.00099
5.86956	9.51843	3.90917	10.37365	10.17748	59.84392	1170.29241	71.09316	-73.20483	11.53963	41.16704	11.87461	0.00000	9.06768	9.20490	9.55744	47.55135	14.07251
10.94822	9.03810	2.78342	7.65830	6.54897	59.93607	1139.64753	77.54960	-37.07167	7.22292	-10.91111	8.59044	1.00000	8.67483	10.72883	11.05508	62.47394	-5.42021
9.09880	8.75943	2.03572	9.72591	9.40425	31.03541	1139.77576	73.36592	-7.35	5.27969	53.53333	8.23283	1.00000	9.92201	10.82904	9.34496	48.84425	2.64042
7.40702	9.03326	2.77677	12.28314	9.36793	53.14357	1123.68557	67.21877	-71.10077	11.28192	18.20854	10.97482	0.00000	6.12904	9.38700	10.35001	65.96240	4.88083
11.09873	8.84277	1.99791	7.89213	7.65791	48.24783	1069.99202	74.67449	83.62389	7.26128	53.30972	8.97479	1.00000	7.89072	10.21677	11.96570	69.51899	22.93559
10.37970	9.04690	2.45593	6.25761	8.17312	52.93257	1071.51188	72.23362	120.82747	5.40413	37.30553	8.47273	1.00000	7.39606	12.85674	8.06256	63.37005	10.18108
5.59820	7.17510	0.47700	8.26316	9.09113	53.39953	1136.02826	86.47108	-113.3187	9.91588	53.51684	9.90989	0.00000	9.69885	9.33601	8.70472	53.42692	7.41042
13.68167	9.52955	4.03162	8.43085	10.75939	75.40383	1199.41647	69.98684	-59.13316	5.70237	-37.32167	11.25450	0.00000	7.54848	10.51693	8.30451	40.69135	-0.92698
10.91937	8.38784	1.28098	10.35033	10.19269	58.22527	1152.67056	70.58143	11.412	8.44617	45.50369	6.05559	1.00000	8.35303	10.72495	8.74405	56.18853	19.67823
7.93445	6.85973	0.60287	9.23466	8.41019	44.90172	1085.78261	77.67305	75.06583	10.42109	32.17629	10.30223	0.00000	10.40928	11.00322	9.42573	39.45255	7.43805
6.46676	9.15083	2.96804	11.93226	9.83190	39.27621	1064.64387	75.65752	-1.32471	8.55939	51.40148	10.47629	1.00000	9.25684	10.32693	6.14320	67.45230	9.60130
8.36098	7.95543	1.08093	8.39247	9.48770	35.97830	1183.80140	63.12090	79.87116	9.67977	6.84019	8.95813	0.00000	8.81113	11.16643	7.69169	61.90534	3.66988
10.93693	9.16159	3.12134	10.49042	9.81076	62.36612	1072.84680	69.23700	-58.44417	6.08418	-3.14306	7.19068	1.00000	8.25310	12.02312	7.05466	51.82744	7.45134
8.57335	8.48141	1.73126	10.61383	7.92099	48.19495	1057.04122	83.66810	9.15214	8.75527	49.97704	9.28704	0.00000	6.50536	9.48619	6.72647	41.13467	17.54734
10.64626	7.60598	0.56778	7.05503	7.53594	33.53558	1120.36279	62.71011	144.23058	7.23575	-5.85746	6.66322	1.00000	8.31910	11.67789	9.22834	69.53879	3.01475
10.40146	8.18028	1.19394	7.71101	9.96439	59.75792	1080.55878	77.17160	-85.76942	8.92300	39.78504	7.76205	1.00000	8.48535	9.72871	12.59885	58.72023	14.94495
13.35784	8.50450	1.67737	8.31574	9.75994	47.75928	1093.01385	75.41353	97.01124	9.58698	17.30858	9.89123	1.00000	10.18833	12.52909	12.81005	48.91060	24.07624
5.72240	8.48764	1.53742	11.32906	7.67137	52.22105	1199.26494	75.35950	78.95693	8.96934	29.21399	6.61023	0.00000	8.18835	7.75381	10.38932	48.18437	26.04745
10.09088	8.61835	1.81703	10.41774	8.49813	60.22703	1091.47423	66.66821	11.18709	6.07293	48.73218	9.93138	0.00000	10.32435	10.07412	5.70353	48.37762	13.84540
7.20489	9.23134	3.24648	9.19087	8.99483	32.46173	1186.96714	66.14021	14.51472	9.26256	35.89972	9.62880	1.00000	10.05274	6.98245	7.51794	39.05658	1.74795
12.03974	9.58256	4.60088	6.49334	9.92855	57.39451	1060.84876	78.59540	101.96857	11.42066	4.88441	4.70672	1.00000	8.56358	12.73367	8.02185	38.27102	23.58348
7.27775	10.52116	10.98423	10.15977	7.32493	50.63119	1143.92320	69.88354	38.01667	10.17350	11.85	9.85870	0.00000	9.63694	9.84683	9.97693	42.46495	14.97473
8.01536	8.61201	1.92171	9.99172	9.35160	53.78211	1056.49123	56.79811	-88.81395	10.61008	35.61452	12.19604	0.00000	7.46162	11.81642	11.05748	48.96705	-1.94542
11.28530	9.17526	3.00767	8.34533	8.23890	60.36378	1135.86951	78.85601	10.18003	8.48110	24.96334	10.45780	0.00000	9.18987	10.44420	7.40423	63.22027	21.33573
12.55501	8.99032	2.63007	11.50275	9.30232	53.15753	1191.14140	69.60910	-120.43572	9.36790	34.95303	10.23529	1.00000	9.25213	10.22866	6.60715	21.78841	24.96736
10.40679	10.96130	16.74266	7.84900	9.62013	39.58409	1065.65303	52.11059	-116.97725	5.13057	33.92946	10.80904	1.00000	11.20436	11.41373	10.55194	58.43120	2.78832
5.54824	8.65024	2.03828	10.70868	8.91380	51.89391	1196.57347	61.37058	128.62667	10.58833	34.8825	9.95123	1.00000	10.95234	7.60881	6.73247	58.42259	3.10148
8.48065	8.84023	2.29704	7.87103	7.42034	46.50039	1105.51346	68.60075	113.82465	9.94880	23.29549	10.98098	0.00000	8.29721	10.04063	8.35175	60.37971	2.15634
10.33446	10.17172	8.03046	8.58666	9.36852	47.51679	1144.69132	69.14756	-13.68778	8.44552	9.535	5.57187	1.00000	9.82187	7.58351	7.94216	69.14832	-9.70971
8.83498	9.52371	4.09899	10.76323	7.90924	39.55953	1160.75134	73.13453	13.28702	9.88178	52.4581	10.44308	0.00000	7.65200	11.10098	11.16932	31.23818	10.51758
7.02788	7.73842	0.91705	8.23301	6.87212	50.73031	1120.71685	75.00736	3.47717	8.63286	36.76639	8.35011	0.00000	8.78322	11.33641	6.03718	58.97593	17.47393
11.92598	9.54325	4.50250	8.80546	7.90212	43.83160	1168.73524	72.21033	75.06583	8.54027	32.17629	9.39728	0.00000	10.10567	11.10292	11.42843	52.75165	7.65462
9.92704	8.93363	2.77326	10.86845	7.75101	62.94725	1064.32693	54.73642	11.18709	9.29293	48.73218	11.02527	1.00000	7.75793	8.37679	8.47095	63.71351	2.87756
11.63544	7.99360	1.14633	6.52842	7.08143	50.47849	1088.74604	68.40333	5.37429	8.90177	51.03427	7.99644	1.00000	8.26168	11.66617	9.15293	43.69836	19.05459
6.23559	8.77143	2.19127	9.96933	8.46467	71.46059	1194.25893	75.67689	4.69889	11.22369	50.56149	10.24698	1.00000	9.65618	7.04239	6.60744	36.75499	5.50852
6.83179	8.79165	2.24082	9.50028	8.07099	40.72181	1075.19168	68.03848	-41.25528	10.09592	-19.32556	8.21261	1.00000	9.91534	9.10682	9.73497	42.08505	20.77599
9.51420	8.07933	1.13025	5.64294	7.94610	53.47260	1171.40104	71.49864	-7.32097	7.78230	41.1053	8.49047	1.00000	9.37259	10.95018	11.32852	47.72793	28.39428
6.02242	8.91358	2.51045	8.56872	8.94802	44.75051	1169.05300	80.99745	-87.93341	10.88612	42.55308	11.09949	0.00000	8.85455	10.91328	8.68837	26.22476	4.57160
9.53989	6.94660	0.29748	8.07710	8.98205	49.74078	1121.41262	70.84347	23.225	8.10396	43.4125	5.72812	1.00000	9.41336	8.80925	9.69421	48.75255	9.22330
7.96912	8.56028	1.57272	11.55649	8.00154	52.93678	1172.55384	74.24464	-73.9614	10.04717	10.15031	9.64922	1.00000	10.27327	8.10175	6.67753	35.51559	8.92827
7.56238	9.42765	3.59735	8.82349	9.27901	46.86941	1144.20488	92.76001	-81.23621	10.90609	33.98154	11.89515	0.00000	7.86562	11.11473	9.68027	58.72567	39.09836
8.30760	7.49850	0.76102	6.18034	8.55555	31.35472	1053.21111	60.44360	2.45012	9.29782	48.90982	9.21349	0.00000	9.07183	9.22437	6.68605	47.29082	12.63575
8.03859	9.67128	4.61103	4.39088	9.14140	40.24905	1191.20002	66.59445	-0.59543	6.65179	44.80477	7.19600	1.00000	9.65362	10.14614	9.58236	24.21704	16.71735
8.88320	6.93339	0.29214	6.76112	8.28864	42.99335	1110.61238	79.22054	6.83042	8.12783	6.15038	5.91491	1.00000	9.01798	10.78743	8.69302	63.47174	10.30455
9.15525	8.66655	1.99441	8.87417	7.51127	26.85119	1144.42277	66.53416	23.225	7.02689	43.4125	8.03680	1.00000	5.24933	8.65778	9.60959	60.27343	8.80563
9.64100	8.70082	1.82891	10.24012	8.58223	61.82902	1177.18228	66.70947	4.82313	8.64963	51.24197	10.56506	0.00000	7.42233	8.97399	8.09408	21.53989	32.31657
9.53404	8.53265	1.76289	10.33392	10.63839	55.69975	1187.67470	68.67705	38.28402	6.75609	34.5624	6.79983	1.00000	9.86250	7.14590	10.13184	30.58850	20.27514
4.10665	8.11606	1.21915	8.73144	8.77420	46.87072	1094.26562	83.57964	140.73667	10.87669	41.77583	10.74032	0.00000	8.24988	9.94214	8.74195	61.20019	4.13497
5.82125	10.47908	10.64893	9.27154	8.72817	50.41720	1179.78893	67.11107	-81.23621	11.06762	33.98154	10.63299	1.00000	7.66501	6.48398	5.81379	67.16622	16.76256
4.98615	10.04199	7.10260	9.05201	7.99498	49.46549	1192.31555	84.75907	122.20488	13.52526	29.98869	10.27448	1.00000	9.91179	5.35860	6.19412	36.74034	12.75285
10.24388	8.59882		7.60101	7.69222	37.99896	1192.24903	67.51573	-79.62098	6.03152	9.15093	8.25948	1.00000	9.19430	9.35425	9.59493	43.86884	12.76797
11.54220	8.32413	1.28792	6.68546	10.02326	60.64332	1133.88423	70.42894	-48.29694	10.05493	-20.87306	7.60667	1.00000	9.01826	10.40207	8.98552	41.63830	11.21869
10.08798	8.26243	1.27912	7.16523	10.20398	47.91135	1098.00871	79.38953	-38.94722	5.04083	-15.675	7.54919	1.00000	8.23381	9.70911	7.68873	69.65802	21.92355
7.16804	9.83719	5.62107	11.44668	6.75490	45.87427	1119.97238	71.38660	37.49338	10.98509	55.62047	11.45671	0.00000	8.50285	11.21176	11.25211	50.83030	32.85649
7.54135	9.51203	4.22588	12.30260	7.99753	54.27988	1163.19607	82.48018	-1.29772	10.95522	50.76306	9.97998	1.00000	8.68373	7.42185	6.66818	56.92895	6.88360
8.95167	7.85328	0.84436	10.64571	10.18355	33.44249	1080.85264	91.24482	0.30367	5.15425	51.38673	10.32696	0.00000	8.91996	10.53570	7.82224	47.49644	15.87421
8.86905	7.28736	0.55150	4.47205	9.68639	36.62845	1178.77659	73.35734	107.60389	8.52038	-7.01833	6.27945	1.00000	9.17189	11.01914	8.08950	49.32444	10.20457
9.86393	10.75589	13.74591	7.54828	8.30371	34.94729	1066.25536	73.78970	8.96317	7.60304	48.35149	7.64294	1.00000	7.06613	11.34932	9.86462	31.24620	12.34254
4.37822	8.52657	1.52172	10.25518	9.91836	52.15198	1091.95300	71.85840	145.13643	9.91717	-38.16604	8.63474	1.00000	10.00403	9.02578	6.63637	62.09366	29.89965
9.50620	9.20634	3.17139	8.86924	10.44005	55.71166	1102.99721	72.98992	8.4493	9.48936	50.09019	10.52855	0.00000	8.91297	11.31939	10.43118	59.50758	14.86098
5.73410	8.33004	1.45054	11.39961	9.57412	42.63788	1181.71528	66.40057	12.16179	11.00347	48.52961	11.15137	0.00000	8.74382	10.51419	10.79234	50.91175	10.10372
10.17700	8.86857	2.20464	6.55610		53.40764	1078.08771	73.11812	16.50104	7.79131	41.24264	8.81244	1.00000	9.09925	11.12944	9.51886	59.74985	7.72175
9.91326	8.44938	1.47959	6.00813	8.79960	50.08366	1142.46475	69.43138	77.656	10.20446	28.71271	7.62441	1.00000	9.61773	12.25999	10.83199	48.24690	2.29069
11.30054	9.61646	4.51272	12.15502	7.45505	34.37436	1102.17341	78.62117	8.73812	8.09188	41.91886	9.36220	0.00000	7.13822	10.50924	6.02103	62.29357	20.84923
7.91826	9.75307	5.27039	8.63658	8.96460	47.96846	1117.91823	84.31452	-0.29825	10.12601	51.39148	10.95789	0.00000	8.46286	10.85737	9.61048	79.00363	33.99633
10.14962	7.92064	0.92230	9.06702	9.28859	40.73288	1166.11336	74.36636	-13.68778	7.30568	9.535	6.84529	1.00000	8.90324	8.14959	8.82766	68.37897	35.04516
9.05717	6.85539	0.40432	7.29700	8.62427	33.62327	1071.77646	71.98117	39.85331	7.19409	57.30185	5.94167	1.00000	8.55500	10.24304	6.48601	48.06016	15.65915
5.39538	8.24255	1.41969	11.25638	11.48086	45.25259	1188.11679	74.51416	124.3697	10.99531	9.6531	11.41144	0.00000	8.03731	10.83754	11.42221	39.62973	31.29034
8.81928	9.88608	5.98712	8.86235	7.85237	57.90046	1111.08554	62.32717	-71.06616	7.90873	42.4251	10.20323	0.00000	9.21379	10.55694	8.50364	49.36631	6.05491
11.24093	7.70225	1.01222	7.79254	8.94951	62.69168	1186.10415	82.62641	37.73333	9.20341	-4.06667	10.11361	1.00000	7.91138	7.12223	10.35156	37.69750	26.96558
6.98482	7.66389	0.76294	9.99771	8.56616	54.93883	1121.72600	82.67377	-0.29825	9.98817	51.39148	11.97982	1.00000	10.77927	7.05413	6.56538	52.65956	28.95947
6.93720	9.71819	4.75500	9.46592	8.31650	49.27930	1140.18191	59.62730	60.70278	9.44359	55.75556	11.02663	1.00000	10.48304	5.59243	3.35631	52.02714	19.78614
8.62451	8.05056	0.82154	10.00847	8.56820	41.31924	1077.66388	73.84145	23.225	7.00334	43.4125	9.67258	0.00000	9.08126	10.48713	8.33412	59.63881	-9.68621
8.48433	8.45692	1.65995	4.05737	8.71216	28.90389	1199.29847	76.57698	33.9162	7.86423	51.67822	5.98060	1.00000	8.65774	9.66067	8.08186	64.18187	6.34542
11.10544	8.08044	0.95566	5.55459	7.22013	42.09872	1180.36031	70.16570	-122.38731	7.70099	45.53929	7.70889	1.00000	8.95899	10.11822	10.08898	69.56290	15.32526
8.55236	11.40794	26.51387	9.35983	9.89533	62.73431	1109.89184	66.20812	37.49338	9.64706	55.62047	9.70944	0.00000	9.41434	10.64260	9.50378	69.22410	22.79507
7.54585	9.29266	3.61997	9.87230	7.92278	52.86471	1184.07938	73.42890	124.3697	10.44763	9.6531	11.13705	0.00000	8.41836	11.64593	10.20372	46.88935	12.42013
10.16261	8.13914	0.97455	7.54312	10.24880	42.38084	1147.96375	65.61055	10.03988	8.71949	53.6052	5.61232	1.00000	9.14683	9.82168	8.54518	29.75074	28.21805
7.76720	8.17507	1.41457	11.06079	8.28100	41.33060	1146.09897	68.48609	-89.99038	8.10842	38.58894	8.94158	1.00000	7.38096	9.53368	6.35028	60.51308	17.85704
10.03614	9.08415	2.73736	9.16224	9.75624	51.62409	1198.20623	80.92864	139.55028	12.18696	35.30889	11.27301	1.00000	8.39801	5.95674	10.12402	22.90279	4.71049
5.07781	8.15380	1.06535	10.51912	8.18168	55.89871	1121.57865	74.54577	11.04979	9.14857	44.59445	9.62813	1.00000	8.34989	7.08611	7.30303	68.17569	34.08424
7.05608	7.98274	0.99501	10.38223	8.81505	51.95570	1126.82409	71.41386	-13.68778	8.81904	9.535	10.08406	1.00000	9.38559	7.76032	7.58483	27.58916	8.88259
11.86648	8.03668	1.23272	7.41620	8.67511	64.20315	1177.18137	78.21140	-5.55835	9.31452	42.64685	9.18160	1.00000	9.71364	12.43063	11.04238	41.72546	-4.82822
6.89976	10.18521	8.00810	12.44147	10.10850	50.04048	1077.91803	71.63720	12.84052	10.33547	45.78071	9.43391	0.00000	9.03893	9.50724	11.56258	22.95547	22.76618
11.22743	8.09042	1.06853	6.79161	9.07708	43.75044	1150.04581	66.82868	-77.96389	9.63378	39.45621	7.93286	1.00000	8.89950	11.46247	11.92584	37.05910	6.33419
3.48021	9.48002	4.01160	9.87540	9.41351	44.64036	1191.48458	83.42677	43.91385	10.16589	54.03876	7.78870	0.00000	7.63849	7.55585	8.02969	54.83648	12.61836
9.76736	8.92683	2.46735	10.64627	8.45249	29.69191	1144.70357	72.98877	-13.68778	8.95647	9.535	10.37928	0.00000	9.27761	7.97015	7.51926	73.18194	32.62441
9.30695	9.08337	2.45166	7.66521	7.81996	41.54131	1141.72034	79.19691	-116.97725	7.22059	33.92946	8.63848	1.00000	7.81084	9.28285	11.89080	65.92254	15.06227
6.63280	9.89655	6.09962	8.75705	9.49010	49.69255	1110.66287	70.04814	30.79165	8.84848	-27.76952	8.76322	0.00000	9.43727	9.76015	9.75237	54.33169	20.98568
9.85168	8.69661	1.94333	10.05944	9.59937	61.85543	1125.42756	78.88702	-4.22398	5.65824	57.47908	9.96621	0.00000	9.09731	9.08497	6.93451	52.96956	7.16498
10.31505	8.84887	2.48140	7.23711	7.21362	57.74423	1110.19484	78.08800	-86.19903	9.77641	11.84962	11.92355	0.00000	7.67778	12.00261	9.26533	49.66448	17.03888
8.59759	8.82188	1.98394	12.34433	9.60102	70.88055	1104.25967	62.60920	17.8031	8.72183	48.43174	11.08800	1.00000	9.06314	8.64271	8.21514	62.71080	27.07462
9.65985	8.96447	2.40555	7.92329	8.90735	68.96228	1083.99221	67.54745	-0.2	9.96954	51.65	9.89768	1.00000	9.34615	5.60720	7.98766	68.36848	-2.13266
12.37646	9.92383	6.23327	10.89936	9.54032	44.91996	1150.18251	80.90638	107.60389	9.52353	-7.01833	9.28756	1.00000	7.51639	10.76276	6.17510	60.87284	23.15715
7.33160	8.22047	1.14316	8.17577	7.97845	34.72561	1052.75853	80.58683	33.9162	7.66976	51.67822	9.52423	0.00000	9.38697	8.39005	6.49494	59.34050	17.66712
6.39792	7.36837	0.68785	11.08885	9.15763	71.03439	1154.59625	71.88318	4.7934	10.77742	45.69558	11.02952	0.00000	7.16670	9.83574	11.36575	60.67493	7.93607
7.68924	7.13895	0.54863	10.33555	7.54441	75.18608	1110.31165	69.56432	-87.70172	9.26523	41.72059	11.00015	1.00000	6.99014	7.51704	7.76735	41.50068	-4.46048
8.35612	8.76951	2.02508	10.78838	8.01423	55.22798	1173.89598	76.29779	123.758	9.71789	10.20898	9.74294	0.00000	9.47650	8.90078	10.07841	36.15245	21.38646
5.88383	7.87341	1.23945	10.17710	7.83089	33.27833	1082.52241	81.18159	-84.20299	10.03740	39.43534	9.66316	0.00000	9.47847	10.12974	10.53028	39.85397	6.29633
12.71258	9.57198	4.25342	11.89564	9.16846	46.89918	1072.84887	69.89084	-88.81395	5.75282	35.61452	11.06262	1.00000	7.89084	8.82643	7.98600	37.69431	14.90293
12.34158	9.29977	3.42838	10.79211	10.65086	63.70644	1168.72409	55.35125	-89.71472	6.55727	13.73417	11.18130	0.00000	9.49059	10.58396	8.60929	65.97820	8.21742
8.89590	8.58259	1.67864	9.34307	10.18016	74.22464	1080.32236	81.32905	-79.00453	6.41733	-2.90055	10.71026	0.00000	9.52047	7.28388	8.03980	35.70922	15.80699
8.95599	8.47598	1.86878	12.06239	8.94765	58.96994	1168.46473	77.04637	8.86704	9.49149	50.23805	10.45847	1.00000	9.34660	9.05720	9.78864	71.21355	16.56002
10.23370	9.41968	3.69670	10.00011	8.78322	43.33591	1166.48249	88.42483	48.26258	5.58183	33.86419	10.09981	0.00000	10.21977	8.99686	6.18606	56.81736	13.52568
8.78780	11.10133	19.34871	9.83980	9.42357	57.89635	1073.78288	73.77481	13.57661	7.15614	37.31065	7.06637	1.00000	7.59330	8.06928	10.57398	58.22383	5.81994
4.59677	8.92416	2.40832	9.53671	10.01877	52.82046	1088.97266	75.90529	-4.0573	10.18930	55.82737	10.66723	1.00000	7.84692	6.17690	5.26664	64.28830	17.96451
8.53881	10.59512	11.63129	10.99983	8.54941	53.33595	1142.85968	73.56383	-0.74934	10.71271	51.62907	11.06717	0.00000	8.50945	10.44221	10.48626	63.71155	29.25540
5.11127	8.06316	1.17509	12.42647	6.68045	47.94228	1147.84517	70.81580	77.70636	11.30686	28.98002	10.10063	0.00000	7.70296	10.45038	11.91696	35.04554	0.07165
12.10594	8.97795	2.33184	11.07956	6.92892	70.11850	1097.35231	70.51131	75.35927	8.17352	12.04161	9.96025	0.00000	9.78887	10.94383	5.00305	34.07360	7.35755
8.10171	7.65878	0.81919	10.29411	8.30070	51.42342	1050.53066	61.60162	-117.70755	10.59797	33.52253	10.67486	1.00000	8.56086	7.67831	9.39656	59.16802	17.32233
3.20669	10.57868	11.56636	9.61884	9.88711	51.32521	1163.85937	67.99997	-72.27814	11.91036	42.93369	10.17859	1.00000	7.47689	4.83945	4.79765	28.72871	21.88037
10.24434	8.57582	1.57284	8.38385	7.77246	77.29644	1187.76106	79.76541	-78.87836	4.41092	35.05266	8.54405	1.00000	8.26336	9.43365	8.71488	72.05974	26.40845
8.85019	9.62390	4.38140	10.24927	9.07266	56.90604	1168.67186	78.46584	101.44167	9.26452	0.51667	9.44849	1.00000	8.77932	8.61314	9.69983	48.85621	20.62510
8.92802	7.56102	0.74559	9.09297	8.11428	20.28021	1137.10699	74.80608	4.62744	11.11490	36.06386	9.52482	1.00000	8.39902	7.25120	8.53492	56.90416	22.57203
7.20353	9.17839	2.81686	8.71246	9.13439	49.51166	1193.79786	69.13614	30.28491	8.30305	60.02427	8.61278	0.00000	7.92610	12.35953	7.47462	53.42171	15.86373
7.11180	7.97801	1.22333	10.34952	10.99932	39.62281	1066.63634	66.32035	98.19151	10.87884	14.0823	10.62773	1.00000	7.93760	7.27165	7.22583	58.55243	17.84286
6.76838	9.21516	2.90465	11.64182	9.34532	43.50204	1184.47276	77.01401	86.00214	11.13716	46.51872	8.51512	1.00000	7.28217	8.54911	8.70954	48.06205	23.99289
10.05213	8.35645	1.79863	9.23463	8.42192	51.51425	1085.86972	76.79135	-73.86586	6.18836	45.43341	8.06167	1.00000	7.11286	10.44365	8.13190	35.85301	4.26317
9.62772	9.71900	4.87866	8.83866	7.45579	42.98318	1101.17169	65.94184	4.74161	8.39643	7.62789	10.01236	1.00000	7.84429	7.33008	8.06211	60.00788	32.06917
9.66988	8.66637	1.83458	7.89819	9.25843	67.90158	1061.63139	84.29044	37.3825	6.39267	37.05944	9.45890	1.00000	7.67470	12.41918	11.97211	34.95657	33.33697
8.76977	8.73505	2.06250	10.08294	8.37170	47.28409	1137.63009	76.48224	-3.05814	12.95342	53.00974	10.16807	1.00000	9.44332	6.92513	11.13247	55.85907	-2.93023
