longitude	Pb	NH3	PRES	H2CO	SO2	latitude	PM2.5	TEMP	C2H3NO5	CO	PM10	CFCs	PAHs	CH4	O3	NOx	warning
-118.10583	40.86538	5.79045	1173.64710	44.23522	7.30358	34.09611	8.04084	4.56902	6.63300	8.08218	8.83089	70.37713	10.43531	5.06549	7.62890	2.78784	1.00000
-122.38731	63.14783	7.39682	1199.49855	38.90570	6.49078	45.53929	10.46170	35.37428	3.43201	5.40475	7.86631	47.36692	9.51865	8.46569	9.89219	11.55635	1.00000
16.86194	60.17286	8.84540	1054.77223	49.22103	7.08510	54.58048	8.59443	-3.56432	1.02379	7.21721	6.39649	50.63767	8.05426	7.91093	7.46013	6.66442	0.00000
86.79271	26.35036	7.38441	1161.88215	53.31536	7.90950	25.92127	10.23168	23.14248	9.83108	6.37920	9.19677	27.47357	8.65990	7.78076	7.49089	7.65225	1.00000
30.4347	71.72372	7.19883	1178.13009	61.93973	9.55598	-1.9487	6.74163	16.15857	4.19465	10.13564	7.96707	70.05455	10.57047	7.53916	6.97522	8.87419	0.00000
-2.09814	35.92011	8.58548	1189.86292	32.98750	7.52563	57.14369	8.89970	35.48398	9.34870	7.30286	9.12979	33.00400	7.86298	10.04788	8.82279	6.46251	1.00000
1.10687	27.32303	5.68953	1096.75195	44.98106	11.50386	41.15612	8.31882	8.67287	4.72439	4.25454	8.41722	26.78306	9.83418	9.02122	7.39998	9.12769	0.00000
78.14797	50.53255	8.56869	1176.82304	38.35776	9.13943	15.45144	10.22660	7.88654	18.91217	8.18535	9.87631	39.94620	10.65954	7.52583	7.38817	5.78452	1.00000
120.89694	41.28861	9.37929	1100.27735	69.58353	5.59141	14.95472	11.63237	32.54402	2.69572	8.65730	7.61947	8.14099	10.91544	6.60968	6.62117	11.05418	1.00000
-1.06667	29.46178	8.04863	1164.46712	50.45043	7.81432	53.78333	8.25699	27.00052	5.18736	6.22064	8.40634	57.22680	8.60088	9.58679	9.36829	9.23545	0.00000
137.02166	47.90671	6.39404	1115.65156	57.08566	7.72274	35.48199	10.37161	12.85388	3.06779	7.91617	7.85229	39.11334	9.02819	7.54709	8.16671	7.84357	1.00000
33	71.98916	5.35126	1061.73697	67.14165	12.13397	-2.68333	2.58066	-6.39015	14.07692	8.93561	9.68960	39.96896	10.77721	8.19116	8.11045	10.76328	0.00000
120.74792	46.36745	8.03187	1135.02378	49.99540	9.88254	41.09822	7.68339	1.73528	3.54628	6.41801	8.00246	50.56812	7.78202	7.25783	8.52545	8.08499	0.00000
136.61667	49.68130	9.52785	1071.96166	61.85940	7.86939	36.53333	11.73429	27.51429	1.97747	7.14698	7.38572	47.57860	10.20457	6.98834	8.39634	9.08787	1.00000
77.40858	24.93257	7.41038	1100.23485	23.56672	7.47801	24.05979	9.39314	20.03426	1.88285	7.37155	7.08353	55.44165	8.30386	7.60131	9.02252	9.96917	1.00000
91.61356	47.67664	8.19068	1056.47646	53.05322		26.44931	11.94260	7.45741	2.61911	4.98096	6.92522	33.86723	12.55163	9.21821	9.53790	9.61550	1.00000
103.65309	44.11297	5.37328	1103.46518	47.10849	5.47028	16.0567	10.30312	25.03680	2.24679	6.86974	7.34185	48.29463	11.29088	8.38172	6.03895	8.44709	1.00000
-119.01677	74.92965	4.88836	1130.51056	55.33034	6.16050	36.06523	7.91174	12.36296	3.28263	7.43679	7.57906	30.86047	11.66607	7.79517	7.92032	6.22175	1.00000
6.26764	35.73406	11.09430	1188.35248	50.11208	8.50137	4.92675	7.27250	7.00550		5.79283	6.86230	48.03188	8.52019	8.20963	7.60620	6.92232	0.00000
111.73861	56.75718	8.76373	1198.82075	61.85143	5.62804	35.20889	8.03652	18.73211	1.42255	7.25788	6.62568	61.07984	6.39698	7.10353	7.83148	6.80028	0.00000
51.0193	30.56708	9.82020	1184.90568	31.42010	7.41248	35.6803	5.84091	15.33996	4.69726	6.87895	8.47250	59.18296	6.88088	7.98879	7.95147	6.90437	0.00000
27.06365	35.29271	7.16575	1195.84918	55.78156	6.07765	50.18545	10.51813	20.59914	1.47876	6.25412	6.59124		10.03686	7.30746	7.79947	10.93495	1.00000
16.86194	41.43179	6.62527	1141.36665	82.07634	7.82938	54.58048	7.40310	9.94510	5.87920	7.31622	8.57819	62.08356	9.73577	8.56413	9.42319	4.00518	1.00000
-72.22625	74.07011	6.06823	1154.02959	27.57055	7.93689	18.57677	8.77623	24.57150	2.07524	7.33213	7.52122	59.37517	9.69497	7.52884	7.25790	6.04286	1.00000
16.86194	51.38132	8.21882	1078.62477	21.20963	7.20047	54.58048	10.79315	29.80596	4.99594	8.20510	8.41813	52.38424	12.08390	8.72885	6.62435	7.78006	1.00000
-97.35992	33.47527	7.34498	1175.22651	52.58447	7.61723	19.8173	9.49979	15.50999	4.77077	7.40424	8.15902	47.17801	8.46446	7.05874	8.34897	9.49002	1.00000
8.77069	49.97586	4.69241	1172.96733	67.12470	7.43938	50.80904	6.91094	12.80264	18.98553	6.89665	9.95472		7.14001	4.48202	8.60610	8.16255	1.00000
-74.26419	26.94065	7.13228	1127.27746	49.81335	8.52774	4.73245	5.59274	3.43042	7.60364	6.56222	8.95973	37.40454	10.36962	7.71456	6.12696	10.73540	0.00000
-81.26367	58.02042	5.86949	1096.42417	45.40551	6.86949	28.90054	8.03450	18.80747	3.46773	7.35097	7.90969	41.26385	10.38960	7.26423	9.23377	3.88940	1.00000
19.61222	52.20158	8.60004	1075.53583	71.10710	5.70785	44.97639	6.93451	9.58194	3.68641	7.22167	7.75139	18.37009	5.71839	8.36070	8.37333	6.95462	0.00000
140.11667	7.67748	8.41042	1124.72395	52.64366	6.25551	37.56667	9.74439	11.17978	3.16164	8.36879	7.84478	49.55400	10.44105	8.71372	9.39364	9.18531	1.00000
4.85668	57.07153	6.76358	1187.86589	65.26567	7.40322	36.27462	9.41498	36.49976	2.11908	7.40377	6.24917	75.11350	9.45688	8.30178	8.71223	5.02781	1.00000
16.54165	67.25882	9.95510	1178.35061	51.08666	5.58981	68.79833	10.59463	19.33707	14.67064	6.08818	9.67773	25.77894	7.34314	9.26411	7.05172	9.60453	1.00000
135.21667	38.90836	6.42478	1051.10659	37.27145	9.85447	35.06667	6.53815	26.83594	4.24724	7.76433	8.12475	29.61538	9.87362	6.49738	7.57900	9.85334	0.00000
133.42825	30.60802	5.37441	1170.83373	38.74193	6.74905	45.47885	8.85879	16.76895	2.09033	5.91932	7.40487	59.41313	10.96368	7.96162	8.33573	8.54378	1.00000
112.9	47.65594	6.29441	1185.48067	29.17827	7.37463	27.85	8.64123	13.39502	5.33267	6.71623	8.69760	45.21898	8.18404	8.10670	8.44743	9.10781	1.00000
18.84	60.39848	7.48725	1079.13549	50.80426	8.17296	42.28639	10.01242	16.82402	1.23538	6.91594	6.74708	46.22390	8.38627	7.86137	6.38417	8.30677	0.00000
74.85849	55.89435	6.40159	1100.14072	43.41012	8.91949	31.28092	7.23918	27.85392	5.33684	4.38396	8.64197	34.71360	10.15756	7.33440	9.45765	10.86924	0.00000
109.3243	86.86501	5.00099	1146.19224	51.43944	6.06502	-7.0981	10.45426	20.63297	3.55804	7.07139	8.16222	23.76078	11.62446	7.55194	8.74084	6.13010	1.00000
168.31366	46.18271	8.49172	1124.46516	46.14011		-17.73648	7.47507	15.84005	9.20188	7.34455	9.11190	59.09908	8.36194	8.24559	8.55933	4.07459	1.00000
20.89389	51.25617	2.36566	1175.67456	58.15712	8.64565	42.62833	12.11730	14.70991	8.47213	7.84309	9.12179	42.84114	11.61412	8.74716	7.08278	9.41731	1.00000
8.64409	30.05754	8.00266	1083.68831	50.70620	6.45046	48.07667	8.87700	7.78386	3.20857	6.98327	7.72799	33.86380	8.81149	7.92269	9.48460	7.48991	1.00000
79.87116	48.57305	8.14452	1050.11846	63.65042	6.09141	6.84019	12.29027	12.05460	4.80932	6.02771	8.30912	27.87573	9.12147	8.02612	10.13169	13.69297	1.00000
-89.66123	51.18077	9.35021	1181.67343	74.28753	6.96472	21.28306	11.76678	35.63925	7.67942	9.29907	9.00318	57.05269	11.25751	8.98935	10.44788	9.38976	1.00000
-76.70944	63.68224	10.77507	1180.58582	45.52589	7.95097	-11.94306	7.55271	19.78674	5.95321	7.00068	8.59254	46.20034		7.70523	8.14118	6.34173	0.00000
13.29371	61.25465	7.49178	1158.46061	29.97204	6.13906	52.53048	10.74248	18.38138	2.69061	5.85400	7.55053		9.68861	7.72586	7.31573	7.15768	1.00000
35.96944	51.74869	8.39814	1154.54892	67.74440	9.69516	56.03361	8.49160	21.52708	4.34178	6.14007	8.17960	42.26239	8.42866	7.93624	8.59697	7.76112	0.00000
107.60389	45.66524	9.34520	1100.15958	52.06870	7.59499	-7.01833	8.18263	20.54845	2.54747	5.36808	7.87972	63.46148	6.63094	7.02097	7.36068	8.40175	0.00000
-5.22126	54.15225	7.20289	1109.31923	46.03747	7.70609	33.43443	9.32532	-0.33553	2.34124	7.24188	7.44008	54.86149	8.72779	8.72326	8.08802	7.94088	1.00000
120.56528	61.87596	6.89124	1053.07081	72.83656	5.13684	14.66	9.50342	2.80094	24.76452	7.04511	10.19763	42.62999	10.59049	9.64378	9.04117	10.98204	1.00000
4.8951	47.45633	7.16182	1057.88508	54.75631	7.01290	44.92801	9.14791	4.29451	4.85780	6.85440	8.42489	50.97245	9.37486	7.18827	7.48808	5.34323	1.00000
5.51978	56.69599	9.00776	1092.96688	58.85210	6.90722	51.44889	3.68235	7.91725	3.18173	3.45538	7.92406	48.54897	6.64723	8.22851	7.82238	11.26617	0.00000
-1.32471	74.06707	11.24811	1102.87518	29.84561	6.42327	51.40148	6.20552	35.84397	6.33128	6.70222	8.68629	38.55683	6.82201	8.39862	8.59256	6.42793	0.00000
-13.2356	49.76340	7.75697	1144.04269	43.37244	5.21986	8.48714	6.47514	11.88384	2.79214	7.37791	7.59660	62.54422	9.81085	8.76037	7.45040	4.95279	1.00000
135.21667	51.71909	9.38854	1086.91257	44.99140	3.83357	35.06667	8.04731	9.23609	5.13589	7.85411	8.37776	57.87468	4.90586	8.51416	7.73890	6.67538	0.00000
29.91582	69.64097	8.92831	1147.55290	69.21860	7.97035	31.20176	4.23442	17.95872	5.71951	5.26226	8.62863	72.51455	6.04814	9.65575	7.22333	8.10674	0.00000
8.77155	40.55319	6.65504	1063.51147	56.29515	7.21299	50.23019	9.59978	4.78448	2.93704	6.62322	7.01972	67.52529	9.24375	7.58765	7.06450	8.37483	1.00000
-82.4017	53.13222	3.60137	1138.15369	12.98586	8.83969	23.0072	6.69620	11.06541	20.67903	5.34280	10.00557	39.21375	5.80094	8.65130	9.15536	7.63770	1.00000
-80.08199	39.31947	7.94675	1198.85679	37.55290	5.99655	35.88264	8.42824	11.77644	2.11158	7.09929	7.15592	38.88645	9.15236	10.63237	6.86719	5.64335	1.00000
86.79271	47.37150	9.19166	1164.04277	57.23518	6.28015	25.92127	11.09184	21.40852	2.04878	10.16896	6.56474	70.60824	10.06439	9.45186	7.85529	10.62179	1.00000
118.9707	53.97282	10.12210	1064.75838	32.43929	7.29216	-3.5403	7.78241	10.42990	2.65205	6.52141	7.15114	24.70463	6.72580	9.83976	6.99956	7.04310	1.00000
-2.68758	35.86103	8.55343	1062.98032	64.71920	7.51868	53.69786	10.86555	16.79569	4.98383	8.15804	8.25020	75.38586	9.69395	7.66328	9.74357	10.09866	1.00000
-9.24671	44.90108	7.56175	1110.38037	51.22914	9.37850	38.72706	8.32792	9.47463	15.17972	10.70344	9.70084	62.45642	12.39902	8.66509	7.69858	8.05315	0.00000
27.02444	51.58790	5.37430	1108.65687	61.64558	7.25441	39.59611	8.13967	7.92612	4.97869	7.14142	8.31160	47.05488	9.36146	6.49789	7.47819	7.69632	1.00000
139.6853	70.11087	8.81756	1116.89971	38.70525	8.16047	35.815	6.71259	32.76668	4.62541	9.01382	8.57775	38.24850	6.97734	8.62742	9.63651	8.17629	0.00000
-121.74052	82.83494	6.43980	1126.65211	52.71305	6.78683	38.54491	8.66694	6.05211	4.66023	8.00354	8.44706	33.91495	9.85168	8.14376	6.61603	6.57739	1.00000
106.88324	72.68176	2.66412	1195.29537	43.34964	8.45906	47.90771	11.35184	4.32974	3.11853	7.33530	7.90400	63.46844	11.98314	6.73051	10.22314	7.00246	1.00000
110.71639	59.88148	7.59111	1192.58759	18.99661	6.96077	-7.54972	8.48742	17.64263	9.98735	8.76816	9.19370	76.61894	8.86822	7.99256	7.94186	4.31646	1.00000
109.05389	47.68829	8.03609	1090.45752	26.46059	6.30032	-7.51611	7.75402	13.79479	4.64183	7.42413	8.38533	54.10306	6.22804	9.45630	7.31650	7.47523	0.00000
-7.35	47.25021	9.72630	1138.04474	56.64136	6.12864	53.53333	5.96124	25.34330	14.90525	7.15361	9.63106	35.28206	6.85195	7.42256	7.06609	6.19541	0.00000
27.06365	52.26700	11.31501	1110.17695	68.02036	6.77858	50.18545	7.90144	15.28221	1.71835	7.52565	6.43156	69.09806	8.04065	9.75145	8.72326	5.67960	0.00000
-81.26367	53.71555	7.46173	1108.65140	51.57139	9.71718	28.90054	8.33944	19.77233	2.01675	4.63267	6.80905	49.32834	10.93755	7.81985	6.89580	8.94355	0.00000
6.9747	69.90031	7.37374	1110.12844	52.19387	6.90156	50.82709	6.38473	9.10162	24.38366	7.87971	10.16089	53.86655	6.39822	8.28600	7.56662	6.63326	0.00000
2.95924	56.68898	6.39043	1113.85065	24.81646	6.98740	36.76775	10.24206	9.75988	7.78025	8.48383	8.92720	28.82023	9.31011	9.24975	8.18196	7.10928	1.00000
5.37429	38.18625	7.84630	1199.06327	56.31638	9.33110	51.03427	4.38419	9.71623	3.60906	5.69549	8.08012	50.88101	10.05086	7.63494	8.31190	10.33060	0.00000
122.20488	45.89553	6.29261	1155.61070	63.08578	6.26742	29.98869	8.69471	16.27010	5.54276	6.93912	8.30890	48.20535	10.38010	8.38044	7.75001	6.90246	1.00000
-87.70172	49.52046	7.32996	1145.53128	35.58888	6.49199	41.72059	7.64394	20.03448	4.28579	8.80625	8.11586	25.94365	8.84334	8.76879	7.96668	6.97214	1.00000
73.66633	63.62315	9.36460	1117.77475	25.17331	5.69523	25.92493	8.56854	10.99106	1.91123	7.69477	7.31284	57.31134	8.20439	8.61909	5.33807	5.00556	0.00000
-122.23484	44.25591	10.21933	1192.80317	55.88149	7.87069	47.38093	11.70771	11.81961	3.95325	7.80676	8.27158	40.00260	9.76976	7.45337	10.03319	8.41715	1.00000
3.20639	75.71807	6.11455	1069.30103	72.70720	6.71483	50.74497	10.25616	9.03128	2.86772	5.32680	7.75160	47.07751	10.80383	7.66980	8.58242	6.42266	1.00000
37.38115	59.11523	8.01834	1124.90912	44.83560	6.87782	55.63711	10.09421	16.44221	5.66140	5.82094	8.62022	64.92184	10.51577	7.82658	8.99616	8.97241	1.00000
9.5586	63.80517	8.57726	1163.76230	34.78083	7.32841	54.52156	4.40223	17.07674	3.84512	3.86293		43.06803	6.75408	7.86674	7.78440	11.03283	0.00000
-2.58736	43.43234		1112.58578	51.96297	6.35942	56.56317	10.02717	19.68032	15.96341	8.27640	9.73080	53.01835	10.37692	7.49974	7.68214	9.91384	1.00000
27.46153	61.77960	6.30274	1092.10371	29.86002	6.10726	-21.44236	9.16329	2.92692	2.44018	7.38300	7.20247	55.51031	9.51445	7.62166	7.95878	10.23018	1.00000
-76.78319	73.32583	8.24282	1191.27719	51.77231	8.06965	18.00747	10.22726	19.05525	3.18143	6.88732	7.75254	47.18619	9.84375	8.24348	9.60346	8.64585	1.00000
-2.01111	57.28473	5.36583	1077.08480	42.56894	11.76490	52.66277	6.00962	12.09643	4.00548	6.23720	7.94126	57.65135	9.05314	7.93837	8.90874	9.94098	0.00000
72.34424	36.76704	6.01185	1118.19740	32.26524	8.01292	40.78206	11.06794	16.14748	1.49323	7.13284	6.48741	35.17819	9.29353	8.76659	8.08521	8.51628	1.00000
78.25795	73.50069	9.06620	1051.10207	47.92906	9.08915	9.82564	6.64677		4.42068	5.79129	8.09897	60.67952	6.79905	7.82976	9.49855	9.19077	0.00000
120.97844	66.40816	9.43529	1159.21354	48.62494	5.84370	14.8361	7.64202		1.14618	8.69009	6.90454	45.65602	7.34048	10.23845	8.01810		0.00000
15.87735	54.37979	7.85726	1102.19479	52.66548	7.20417	4.94273	10.28998	15.24917	4.33200	5.64363	8.20450	45.68473	9.28028	7.13923	9.13218	6.43913	1.00000
26.97253	61.99966	7.05803	1162.50264	57.87768	5.25545	49.65186	6.98756	11.79660	3.09196	7.02057	7.82516	37.23776	10.94071	8.85611	8.69375	3.48926	1.00000
28.88222	38.14025	9.86139	1095.13201	69.72002	7.56296	40.37528	11.09546	13.04827	3.87125	6.05317	8.13474	60.11798	8.98266	8.22648	5.89881	9.92828	1.00000
5.16108	59.01369	6.70979	1180.18007	42.60677	7.96455	48.77275	7.61690	22.26146	1.73779	8.92449	5.77290	46.95844	7.37992	6.78093	9.10826	7.72965	1.00000
-60.94228	62.71237	8.53703	1122.29374	30.89571	6.93344	14.67751	11.43678	22.16573	2.80226	7.91477	7.69093	44.38970	10.68160	9.70911	10.14791	9.87036	1.00000
-1.98956	54.01358	9.57414	1098.66704	67.23614	5.92980	5.30383	8.28752	18.48823	5.61356	7.34702	8.59190	45.17692	7.69190	8.46008	8.22500	6.82275	1.00000
84.87144	42.11178	5.53958	1107.75534	64.86634	6.75622	47.46657	8.23304	8.57593	3.67693	5.98224	7.62672	42.35202	9.24021	6.01575	8.23719	9.47702	1.00000
28.28489	43.51030	9.38383	1078.25648	67.21250	5.84960	48.15659	7.07660	37.02225	4.80394	6.48191	8.25419	34.66893	5.51243	9.68955	9.81463	8.09764	0.00000
38.01667	54.13751	5.57274	1145.07650	44.30595	10.61339	-5.41667	7.59126	3.28634	27.53517	9.58764	10.33353	45.47149	11.84854	9.44664	7.48641	9.34870	0.00000
124.95278	42.51588	11.44762	1099.37190	73.53105	8.05789	6.33444	7.53233	11.35672	7.73327	6.44828	8.99991	46.17386	7.81459	9.22521	6.95965	7.12108	0.00000
29.91582	42.83992	6.71034	1190.73955	47.11402	9.36114	31.20176	12.18274	27.46830	1.74281	7.21178	6.43585	45.93718	8.22253	7.62891	7.43146	8.19781	1.00000
18.84	35.18239	10.27314	1128.36587	46.87055	4.80609	42.28639	10.01194	16.48219	4.22637	6.99473	8.02283	34.31533	7.13871	8.06707	6.88853	6.22852	0.00000
17.10558	27.64020	3.96626	1094.05932	54.89319	12.17157	61.72744	6.41106	19.96028	1.82547	6.66988	6.17102	54.69299	8.48942	8.52067	6.17794	10.45392	0.00000
-117.54866	61.03025	5.58710	1142.96811	16.98487	5.84507	33.93113	7.87870	23.34197	1.87327	6.63792	7.32916	47.30936	11.67547	8.93973	6.15037	4.78769	1.00000
124.3697	58.69359	9.77018	1174.35735	49.61026	4.30085	9.6531	7.78144	24.85078	4.29659	9.32731	8.36795	69.18918	5.86648	8.42700	10.04117	4.32672	0.00000
-84.13722	55.88380	4.87845	1134.13588	27.30945	6.18260	9.92787	8.10280	10.99814	13.76363	4.61783	9.54032	66.38240	8.39570	8.19789	8.52037	10.71439	1.00000
47.3799	48.03694	7.10665	1134.41271	45.87740	9.68799	33.14447	11.41906	3.26290	11.72874	5.94677	9.40428	58.98958	8.22019	7.65068	9.08198	5.93029	1.00000
-77.03116	36.89750	9.55557	1140.50472	23.28462	7.05997	3.8801	7.75026	2.14224	6.89442	7.11313	8.65355	39.92822	7.44560	8.37318	6.91611	8.28948	0.00000
-2.09814	39.10239	11.10630	1067.84934	40.62819	7.75542	57.14369	11.83113	25.27481	11.06896	10.41250	9.29759	55.27312	10.45692	8.27480	8.94302	8.31577	1.00000
41.77921	48.90736	5.94667	1155.77490	55.23254	8.15499	41.82143	9.43291	13.00447	7.00356	7.77381	8.86571	76.19227	10.12936	8.15595	9.37334	2.97799	1.00000
137.02166	48.00473	4.63583	1052.75896	48.48291	4.88753	35.48199	8.77901	0.24173	11.17439	7.36044	9.40624	42.48297	12.33708	7.42084	6.50372	5.98028	1.00000
16.50104	52.59305	5.00824	1054.58654	40.88366	8.62501	41.24264	7.45807	15.07986	7.26176	5.97693	8.77526	52.23866	9.13691	8.77301	7.66399	5.47810	1.00000
49.62251	39.19477	6.43635	1133.69571	22.78621	9.93338	27.0174	6.40883	19.45930	5.62307	7.45234	8.59967	62.39458	10.52014	8.21862	7.59434	9.87805	0.00000
75.35927	52.85126	6.44090	1130.22634	40.24668	7.31884	12.04161	8.40712	-7.62953	9.30523	7.56398	9.07099	27.67024	8.99968	8.84560	7.21642	8.86783	1.00000
-2.1875	13.49046	9.15491	1159.24048	51.06247	6.76048	51.26	11.07701		3.47054	8.79940	7.82828	48.89781	11.38698	9.02479	8.17381		1.00000
10.5511	72.45218	9.19906	1114.41428	43.71570	9.21613	52.47774	10.76184	9.42332	11.01160	9.79208	9.31914	57.15515	10.34843	7.80796	6.69923	6.75419	1.00000
-120.00865	51.46137	6.39540	1164.29130	40.88336	6.56066	46.32374	9.54363	3.49804	5.02105	6.89620	8.32349	62.43963	10.36589	8.05367	10.02575	4.83605	1.00000
140.73667	40.75005	5.10154	1130.18945	37.83792	5.59515	41.77583	9.45189	15.14511	4.92098	6.86658	8.44943	48.71491	11.27394	8.40915	7.99781		1.00000
133.42825	89.82911	5.85720	1189.42510	41.44483	7.44467	45.47885	8.93377	12.71949	0.69279	6.38716	6.66156	54.90248	9.90170	7.78356	6.77726	8.14383	1.00000
0.57856	67.01682	6.64101	1156.88151	35.09479	6.05626	40.70995	8.68085	27.15164	8.09212	8.92458	8.99744	45.84213	8.46470	7.88824	6.31624	10.09251	1.00000
114.51667	70.76073	5.77654	1067.91030	50.53681	8.11303	33.78333	12.77841	13.56028	8.55447	6.19734	9.08318	58.91219	9.75078	8.81593	7.62487	7.90386	1.00000
-2.09814	65.95796	5.61826	1125.45999	34.46111	8.32451	57.14369	8.16963	-0.55707	2.10009	6.08392	6.58637	60.56999	8.59226	7.74091	7.45881	7.43784	1.00000
11.32903	23.79844	7.29130	1097.81455	42.04202	8.22422	50.9803	6.38207	17.27543	8.50152	9.44426	9.04300	37.76022	9.89670	8.35375	7.49945	9.60166	0.00000
-122.40433	59.84332	8.22976	1189.09420	49.06514	3.31442	37.71715	10.11250	25.80411	4.50717	7.81675	8.40867	42.83252	4.39575	8.01415	8.12067	7.01996	0.00000
-73.9614	47.10638	7.87676	1115.61425	34.85659	6.45962	10.15031	10.18471	34.46567	6.38634	6.92542	8.85823	24.25064	10.81647	6.03616	8.80151	9.55332	1.00000
-9.24671	41.49786	8.20881	1153.14315	25.87477	5.30737	38.72706	10.24609	11.15401	5.45437	5.83876	8.55761	45.11331	9.38047	7.27359	8.84386	9.41792	1.00000
-95.44744	51.10584	7.64629	1091.72653	39.82386	7.31414	29.53885	9.26730	6.88796	17.41091	6.89883	9.84270	68.68469	8.77627	7.11883	7.06421	6.73732	1.00000
-84.67837	50.18613	8.82766	1115.85387	47.36779	5.54308	34.06635	11.11129	-5.51486	1.99107	8.84780	7.21678	42.62868	10.24760	9.06024	7.17192	11.77251	1.00000
38.01667	44.68097	8.38686	1152.61122	49.63116	8.14169	-5.41667	9.15031	28.76787	4.88303	4.74339	8.24897	60.18752	8.57473	7.82383	8.44242	8.84578	0.00000
-0.2	68.38334	6.49314	1095.21905	29.71685	4.45299	51.65	8.68994	-2.16163	12.78963	7.48564	9.55690	39.16219	10.94089	7.53772	7.75232	5.69137	1.00000
129.96972	16.01999	8.56092	1160.98802	46.79935	8.11363	33.4425	9.38065	5.06976	5.68773	6.07165	8.52590	21.18619	6.67414	9.02043	9.18799	8.15478	0.00000
-122.38731	53.18781	8.85479	1154.80614	32.34181	5.88841	45.53929	8.13493	16.75753	3.88614	6.77114	7.63496	38.96975	8.41590	7.45211	10.23825	7.35909	1.00000
10.03988	58.86744	9.87847	1135.31838	50.11731	5.70409	53.6052	8.76307	26.37385	1.44052	7.20978	5.54518	39.93497	7.02571	9.66305	10.50317	6.55865	0.00000
-75.87877	79.87893	5.28528	1170.26379	29.29422	12.08182	5.6561	6.52886	3.59061	1.27213	8.00207	6.74519	56.12200	9.85285	9.65017	8.89347	9.03901	1.00000
-77.96389	73.98296	8.74537	1142.85282	45.02099	8.59199	39.45621	8.95114	3.51100	4.57387	8.00237	8.35655	64.60672	6.21950	8.11311	7.40830	7.23549	0.00000
-89.99038	54.87629	6.51853	1133.19598	44.59738	7.56795	38.58894	8.00298	15.03696	5.71386	7.32533	8.59342	49.54226	9.58699	6.78494	7.52837	5.66796	1.00000
6.92917	77.82820	5.52836	1185.63757	43.91887	8.70095	52.31333	7.77114	18.13205	2.64080	6.51032	7.59704	38.07398	8.06768	7.59935	7.20692	6.54259	1.00000
9.47629	58.84987	7.21941	1185.79628	34.79284	7.07404	53.59337	9.32062	28.17856	6.40020	7.73796	8.70197	44.67960	9.60394	7.82029	6.69326	8.68052	1.00000
37.92792	35.55324	8.59258	1114.46270	54.81006	6.39130	53.93361	7.01228	7.92621	3.49152	5.94900	7.84793	65.79323	5.78292	8.24982	6.93738	8.32933	0.00000
117.4831	51.40575	7.64187	1080.71452		9.49067	27.34089	7.11006	14.64867	3.35726	9.16172	8.17179	20.36057	9.56401	8.71214	8.77414	8.44975	0.00000
97.01124	62.95563	7.96128	1115.05361	38.98496	5.92770	17.30858	10.81175	-0.61521	7.57681	6.84095	8.86764	46.94908	10.25490	8.21620	9.22943	11.22099	1.00000
31.4976	56.62342	6.57995	1092.39163	18.65121	6.38386	26.67319	9.70077	16.05227	2.66665	7.58964	7.54649	57.88439	10.47790	8.00209	9.00605	9.33880	1.00000
-77.43532	31.58581	6.75012	1126.32817	20.28190	10.06135	20.14298	7.75367	26.57859	12.43106	5.72733	9.53878	66.80988	9.83641	9.43819	9.16862	9.41188	0.00000
-119.48568	60.59283	7.70638	1089.01021	65.30801	9.33131	49.88307	8.83951	23.02597	3.93445	7.22910	7.85190	45.54265	8.82675	6.70677	8.27126	8.26313	0.00000
