warning	PM2.5	TEMP	NOx	CO	longitude	H2CO	CFCs	CH4	PRES	Pb	PM10	NH3	O3	SO2	C2H3NO5	latitude	PAHs
1.00000	5.72234	35.14976	6.31588	9.44852	-60.47389	68.17881	57.06930	7.96106	1073.87420	62.55195	9.18913	9.04571	6.70449	6.50940	2.02513	-34.64167	8.56653
0.00000	5.88542	19.93368	6.53224	6.70198	-73.99681	15.67686	51.93046	10.00306	1162.79952	57.74788	5.24844	4.74127	5.95651	6.62684	0.35807	40.94065	9.07381
	7.80609	-0.28029	6.30484	7.16462	-122.2054	44.08277	64.12519	8.85054	1148.91515	53.21670	5.91256	6.00118	5.56829	8.36950	0.35723	47.76232	7.03574
0.00000	6.08719	12.93101	8.67603	6.75662	7.973	62.03595	50.18991	6.01114	1198.07404	45.50122	9.35358	5.73753	7.80765	5.48636	2.41583	51.168	5.51528
1.00000	9.22771	20.64990	8.06121	9.89292	-8.2503	36.66639	35.06041	7.81666	1196.74201	36.40214	7.86896	7.54843	7.52518	6.19717	0.84387	37.08819	7.21591
0.00000	9.26477	9.67834	5.63775	6.20731	-58.38341	58.73633	46.27673	7.37650	1185.98159	35.93610	5.84753	6.16403	5.08967	7.88024	0.33922	-34.64966	7.07605
1.00000	8.04712	32.61599	6.62252	6.49775	46.04833	37.14234	67.50405	7.56636	1059.45185	50.67123	9.29224	7.37037	7.67003	8.36325	2.11221	51.40944	7.94452
1.00000	6.97530	27.98931	6.29602	7.94950	-90.10674	67.52753	41.79720	8.25614	1111.47861	32.41396	8.77422	5.76669	5.15513	7.42377	1.38551	29.84576	8.60288
1.00000	6.58667	29.95495	5.10992	8.19821	2.2469	54.99806	80.26357	7.62521	1181.99619	41.33587	4.21059	6.79217	9.24979	7.60210	0.28835	48.90472	7.57084
1.00000	6.30370	1.92242	6.75598	8.92253	2.59753	73.61402	42.49562	9.10807	1055.86329	33.04465	9.46348	6.75578	4.21073	7.18368	2.52768	8.88649	6.63681
1.00000	7.50072	18.85394	5.48706	7.75383	-15.6	51.19884	44.51905	8.65501	1103.29798	70.64270	4.57056	6.90500	9.78370	7.89150	0.37850	13.56667	7.60442
1.00000	8.25864	19.52053	8.35164	8.05421	71.57118	49.02874	49.74489	12.36883	1099.43930	48.09462	10.72082	7.05831	2.50393	7.57690	8.10533	32.87533	7.89256
1.00000	6.67064	18.37078	6.64922	7.47135	13.39954	47.25360	24.88612	9.63225	1189.98732	49.59080	4.16973	8.15839	10.92894	5.99102	0.33267	43.62558	6.43706
0.00000	7.44573	18.20749	6.21714	5.73359	-72.47417	26.29318	49.36512	7.53634	1129.24827	34.64638	6.20840	7.16080	4.23623	8.94225	0.33680	7.83389	6.73447
0.00000	5.68114	26.66851	4.69235	6.84600	120.89694	28.91102	49.43851	7.54617	1128.68695	45.96011	3.91552	6.48215	8.89432	7.51004	0.41228	14.95472	7.27493
0.00000	7.10402	-6.06999	6.85624	5.08018	120.14278	86.81928	33.93713	9.70099	1190.34836	63.57893	7.40969	8.04252	7.08742	8.47576	0.47593	32.50611	5.35957
1.00000	8.22976	23.39324	8.55885	6.44795	-90.10674	55.72407	33.74731	11.11860	1167.04171	64.42243	5.37359	8.84989	10.64732	6.37478	0.27405	29.84576	7.23651
1.00000	7.09170	3.70335	7.03086	4.70673	-117.54866	37.90415	44.08915	9.32808	1120.17514	64.88986	8.71933	5.20178	8.01169	5.48162	1.45266	33.93113	6.44902
1.00000	5.90990	7.18285	7.13956	3.65775	-15.6	54.00066	53.61530	8.70509	1078.84926	54.57921	7.40914	6.38714	7.07292	6.10499	0.40225	13.56667	7.74359
1.00000	6.45725	1.40549	5.30696	9.35172	-8.2194	55.67118	30.78272	7.51334	1157.41370	35.70740	8.31469	4.89361	5.36159	5.50739	1.09042	43.48961	6.48429
1.00000	8.30429	24.84880	6.67448	10.37892	-45.94722	56.06566	43.55594	13.05824	1184.42275	60.42708	8.07285	6.11569	3.23054	6.54061	0.82220	-21.42917	8.03493
1.00000	7.02224	19.69066	6.59646	7.53962	-119.48568	39.76233	77.62269	11.69722	1088.04180	50.81274	5.82382	5.02779	6.28939	6.34424	0.50715	49.88307	7.63666
0.00000	8.05163	15.67211	6.73176	7.42358	5.4384	40.14003	49.56766	7.84204	1144.17968	36.60447	9.12854	4.30583	8.81067	7.65353	1.77094	43.2907	8.40010
1.00000	7.10751	30.93034	5.85057	5.72498	15.46667	52.68934	41.80712	9.82144	1133.52103	58.51919	5.41006	5.95954	10.25091	6.72677	0.31945	47.05	7.94167
1.00000	7.46398	28.57212	6.83066	5.49888	-71.19901	46.94145	50.79415	10.75371	1101.01890	66.38755	8.58134	4.68487	9.62954	8.64891	1.16421	-30.60106	6.70803
1.00000	6.45421	19.92655	6.74966	6.28897	123.17306	49.27048	39.23177	8.05176	1101.83336	46.67683	4.64150	7.45855	7.31643	7.53210	0.41855	41.27194	7.77070
0.00000	5.44679	0.88104	6.08518	6.90221	137.23333	58.71336	44.44236	8.11384	1104.71054	79.85116	5.30336	5.74484	3.11338	7.69912	0.17874	35.8	7.57961
1.00000	6.64788	13.20712	6.25844	9.64117	30.79165	67.71197	77.08981	10.03888	1158.99268	50.22494	7.40242	5.97772	5.64584	8.30125	0.56941	-27.76952	7.52893
1.00000	6.81790	21.37851	10.65940	4.45152	-70.6996	55.87307	61.95436	4.21695	1138.30577	61.33763	9.12269	9.27249	9.09011	5.96880	1.83098	-33.59217	7.99072
1.00000	7.20049	23.51758	7.42970	9.37650	1.33467	33.02955	36.45156	10.02752	1115.05177	59.96088	9.30592	6.49260	5.14913	6.96312	2.25108	43.61058	6.22776
1.00000	7.61482	21.31885	5.93857	9.23992	-74.26419		32.72062	8.61372	1137.32456	71.18712	9.51183	10.00278	6.97396	8.90706	2.43356	4.73245	9.40329
0.00000	7.98486	6.78795	6.54510	6.84853	7.973	73.75142	57.13947	9.97013	1096.24696	45.80289	5.56742	5.14762	5.56730	7.85454	0.16129	51.168	7.17576
0.00000	7.70320	-0.70559	7.27819	7.44557	-104.22884	35.06162	32.81489	6.67082	1164.61085	64.61637	7.16601	5.59857	10.15522	7.10515	0.39411	32.42067	6.20828
0.00000	6.92984	11.93075	5.17977	5.39770	76.35484	62.22810	44.24229	6.98756	1123.92747	53.43556	5.63464	6.06276	4.87214	8.28312	0.42016	10.10649	6.69324
1.00000	6.50371	4.99825	5.35238	7.36067	121.12251	47.66410	43.07394	10.27575	1054.47711	65.16266	8.91350	5.69537	4.01107	7.95079	1.55245	14.62578	8.07607
1.00000	6.84419	18.75856	6.77307	8.34460	-89.66123	55.11001	49.32712	8.80072	1069.45064	72.76416	9.04338	6.49460	6.26847	8.29401	1.69196	21.28306	7.36398
0.00000	7.11475	18.22121	7.17530	5.82113	-77.96389	46.90046	61.86461	7.28938	1116.02277	41.64016	6.82342	6.59700	9.35938	7.16988	0.51144	39.45621	7.82886
1.00000	6.07869	14.51365	11.09846	3.14938	-93.08883	50.60199	38.81572	12.39709	1065.46925	60.19401	8.38743	5.13251	9.95564	5.84770	1.06195	45.16024	7.77584
1.00000	6.39994	25.18807	7.17770	5.59319	-41.45861	22.39266	33.98465	8.88959	1056.70908	44.10281	6.42135		8.45009	8.09342	0.36237	-4.42472	7.42511
0.00000	6.33519	21.64592	5.41320	4.19872	15.07041	50.85447	43.59197	8.75133	1179.91781	66.45150	6.65079	6.82116	6.22999	7.81980	0.48091	37.49223	6.41521
1.00000	6.03412	13.04156	3.83793	5.92829	-74.96933	33.87667	46.54381	5.82898	1060.35470	55.59409	8.76698	3.21060	5.58989	7.04080	1.35624	39.71734	6.68750
0.00000	7.57265	10.58681	8.46878	7.05698	117.65694	56.36265	68.41280	4.52671	1155.68518	72.11258	10.54571	6.50404	9.26286	5.71899	6.74592	36.19278	6.97438
1.00000	7.01484	7.19044	3.13545	5.88420	46.04833	55.23315	42.24196	6.06628	1162.56558	56.82790	5.63368	5.02092	7.05258	6.08399	0.38040	51.40944	7.79216
1.00000	6.87113	13.04652	6.91502	7.79549	-1.64295	48.30876	46.86144	11.53056	1188.85920	37.87063	7.70374	6.37615	4.77983	9.02101	0.76477	42.8139	5.08573
0.00000		18.26469	6.88277	6.23369	104.64992	57.34340	49.94461	10.76413	1172.29071	57.03483	6.15545	7.27144	4.23268	7.12856	0.19653	14.64056	7.22235
0.00000	6.82496	17.57766	4.69193	5.83108	-73.97069	51.92145	46.11746	8.04075	1159.32786	39.05760	10.39122	5.09680	8.98273	7.58243	6.03908	40.64621	7.40108
0.00000	7.89777	23.31646	6.68488	6.21882	101.96857	44.22661	28.49869	9.49297	1134.16446	47.96377	6.27535	5.92104	6.08687	7.22004	0.40315	4.88441	9.24974
1.00000	7.92096	23.51754	6.00585	9.37440	-41.45861	51.33153	64.37333	7.27981	1109.93447	71.75797	9.98956	6.36843	6.45801	5.60598	4.12001	-4.42472	8.23439
0.00000	6.17583	15.64948	10.18944	5.42930	-73.20483	55.67155	48.11303	3.99521	1088.74136	55.05742	11.26861	7.93781	8.24817	8.76756	13.72202	41.16704	7.38814
1.00000	7.77178	28.60773	5.79183	10.31272	89.20083	45.68250	57.47638	7.12044	1185.01738	43.94794	9.02447	9.66660	8.22844	8.35491	1.68914	55.54028	7.27456
1.00000	8.32532	27.96231	5.25037	9.15953	120.56528	51.45382	43.72437	9.19414	1170.97897	58.32345	7.92259	5.58075	5.02440	7.65801	0.74278	14.66	7.02811
0.00000	9.21053	6.79673	5.30459	7.28698	-100.44843	57.81032	45.71843	7.80791	1181.78502	43.01369	4.20530	3.81722	4.87692	7.17697	0.29462	20.74122	7.58982
1.00000	7.21205	17.77565	6.81892	6.98413	73.08333	64.14973	35.39372	8.11521	1068.61280	44.34662	5.82468	7.50512	7.55375	6.67302	0.27127	19.21667	7.38854
0.00000	7.88721	24.19645	7.38007	3.82488	20.89389	67.26068	23.92506	6.69872	1182.81730	58.42677	8.10586	6.87158	9.76732	6.63513	0.76511	42.62833	7.58446
1.00000	8.46907	28.63444	4.07965	8.44543	-90.10674	51.43293	54.26332	6.86834	1067.44173	51.88472	8.05057	8.59276	6.87349	6.81293	0.81194	29.84576	7.51147
1.00000	5.98163	11.51127	6.94568	8.42324	17.80774	45.43349	68.49975	7.37607	1186.91779	41.33894	9.56316	5.43177	6.98817	7.00384	2.70140	40.55851	8.21688
1.00000	7.80167	15.05764	6.96099	5.59701	137.23333	30.17169	31.89102	11.68155	1061.66058	57.89231	7.72467	4.54646	4.50104	7.74942	0.68212	35.8	7.59985
1.00000	8.83382	13.40284	7.56116	9.45348	56.36091	33.24193	41.46626	9.04768	1123.79445	63.75939	8.43349	7.17773	7.76718	7.07100	1.08501	51.78771	8.42396
1.00000	8.00339	25.11212	5.96784	5.39610	38.01667	53.44386	50.26373	9.13965	1196.35669	66.62490	7.05313	4.87820	8.91752	6.17759	0.39856	-5.41667	7.15968
1.00000	7.10426	5.89756	5.69163	7.43938	-73.9614	49.59236	51.26532	10.16680	1094.61664	29.58973	6.21656	7.19539	11.48751	7.91060	0.26440	10.15031	7.03969
1.00000	6.60554	-1.97448	6.16058	11.00443	-81.79819	31.85035	37.90665	8.13075	1160.63045	62.24305	9.64631	7.77027	6.38844	6.61873	2.87923	41.48199	6.00690
0.00000	8.18424	31.02427	7.72167	5.36803	24.6522	41.88072	46.59176	6.49081	1054.13854	44.57409	8.18367	6.30412	9.25914	7.89642	0.74820	60.2052	8.17052
0.00000	8.71564	24.80397	5.63832	6.07342	-3.53261	69.72080	52.56376	7.90990	1077.47139	49.83543	5.63376	5.12578	5.22902	8.17097	0.56093	40.42386	7.25371
1.00000	7.81945	26.95058	5.26950	8.43091	-83.55521	66.19125	56.06715	7.03495	1191.12546	50.47418	8.71447	5.43021	6.58514	5.23600	1.28572	41.66394	8.12824
1.00000	6.69749	9.74311	6.80237	6.98928	28.28489	29.31699	51.36701	8.70362	1073.43730	72.27905	8.92044	6.89687	6.42516	7.57988	1.67724	48.15659	6.99525
0.00000	9.11416	12.81141	5.78807	6.18913	71.21169	65.34407	43.58291	7.88616	1164.09887	53.57689	5.18627	6.51178	2.14836	8.53786	0.31640	21.59983	7.55694
0.00000	8.73790	29.31529	6.15330	6.50461	10.30215	43.44481	47.86384	8.18172	1176.56337	40.83969	5.69840	6.83230	4.43606	6.50759	0.35850	53.94313	8.94087
0.00000	6.83523	4.64661	6.92880	7.54738	137.23333	63.57858	45.53831	9.88638	1146.81610	30.72020	5.85723	6.32571	5.02774	9.06783	0.31919	35.8	7.94667
1.00000	8.49727	11.92335	5.39743	6.48661	30.91105	54.71575	73.04670	8.15261	1113.82933	39.11068	6.27717	6.14120	8.31642	7.53253	0.40803	3.02013	7.54197
1.00000	9.18463	14.08053	3.99089	6.48349	5.58472	43.67836	42.03180	7.49219	1089.28442	51.82463	5.15925	5.60041	8.88779	7.81101	0.42645	52.14	7.57525
1.00000	7.65976	23.31537	7.31152	9.84709	120.57224	33.39463	26.14256	11.59595	1092.96008	54.14190	8.10064	6.71439	3.78425	6.69815	0.77342	15.72892	6.66428
0.00000	7.04805	23.63210	6.43299	4.05650	111.50861	72.75491	86.52495	9.65716	1111.99497	48.27908	7.44785	8.19430	6.93425	7.12324	0.51450	32.54278	8.13587
1.00000	6.83926	-0.08246	6.16053	5.93070	-120.43572	46.79299	48.10003	9.26604	1175.27570	68.72590	7.29636	6.23456	8.79712	7.75494	0.55979	34.95303	9.17584
1.00000	8.67163	9.65264	6.19095	7.41393	104.64992	41.84707	57.71045	9.92200	1126.90624	58.36163	8.19162	7.11615	5.67930	8.33933	0.89487	14.64056	5.69854
0.00000	8.33589	1.11710	6.30412	6.22459	78.25795	38.06310	62.35727	9.53030	1086.86152	36.81567	5.88314	5.53869	6.46885	6.87066	0.44348	9.82564	8.50798
0.00000	7.13380	26.47012	9.72015	7.21412	-60.93173	60.92920	39.28454	6.11749	1160.49552	36.15604	6.89741	6.39659	8.91896	7.71787	0.49711	-31.4488	8.04188
0.00000	8.08515	8.80633	6.95789	5.03478	-76.88442	56.77752	26.36967	6.16507	1060.51810	62.05768	10.55405	7.40758	10.36845	7.37250	6.77963	40.2737	7.03612
1.00000	6.79635	7.85535	5.93272	9.00243	-81.23621	42.63574	48.06450	9.81092	1085.73364	41.94202	8.58885	5.44189	4.77398	6.87602	1.16187	33.98154	6.96464
0.00000	8.73527	24.17060	5.93320	8.31373	51.67462	39.87234	68.46898	7.65082	1146.06478	56.00220	4.43525	3.58476	7.36461	6.11290	0.32467	32.65246	6.99580
0.00000	7.78013	14.96064	4.86975	2.11074	-118.03917	42.74903	55.42599	8.77411	1150.45445	66.13363	7.57025	7.61661	5.61488	7.09001	0.64202	33.95015	7.73826
1.00000	5.66333	19.67932	5.78152	5.99248	6.61944	40.09791	45.75311	8.77614	1176.83207	45.84867	5.96923	5.23897	9.13743	6.35634	0.44712	52.57583	6.65093
1.00000	6.77450	20.45862	5.94051	4.41963	-89.64066	55.07801	52.08901	8.78824	1131.95309	66.63775	3.33769	7.95798	9.21902	7.38741	0.25911	40.56754	7.69606
1.00000	6.83500	22.73568	6.09695	5.68666	35.59642	53.99030	39.80862	8.75500	1093.68765	54.51264	3.87252	6.17119	9.30958	7.32032	0.35063	3.11988	8.07158
0.00000	6.40583	21.84620	7.23724	7.92138	-156.47432	36.36828	50.78027	5.41652	1189.88543	41.89288	8.71538	6.93246	9.98019	7.05769	1.27821	20.88953	6.43620
1.00000	8.52933	21.97642	4.99604	5.13331	138.89585	47.42073	52.30866	7.71832	1143.32717	46.92720	4.38286	7.33517	8.26339	8.86069	0.26539	36.33011	8.81074
1.00000	6.90070	4.12608	8.16941	5.80133	117.33333	51.47363	42.55621	9.99522	1090.71438	49.78932	5.73031	7.33901	9.30179	8.06161	0.43074	34.85	6.26439
1.00000	10.22017	1.79436	5.53141	10.65384	171.25364	47.32192	37.10190	7.62349	1166.32884	58.02505	10.53972	4.96900	5.30646	7.15585	6.85992	-44.39672	8.32012
1.00000	6.94198	14.23134	3.39706	4.81996	16.54165	69.51257	34.07467	5.87964	1056.76313	46.97847	6.12922	3.37360	6.28676	7.67834	0.42292	68.79833	6.49284
0.00000	4.99688	6.60446	6.70025	5.64730	2.95924	49.64347	56.09733	10.61541	1163.13029	50.35735	6.68404	7.12077	4.51497	7.80074	0.23923	36.76775	8.30636
0.00000	7.48563	23.82670	7.26301	7.22154	-6.90656	38.00802	51.23415	5.82295	1064.87313	45.32004	11.15017	5.87499	8.56423	6.94099	12.24141	33.92866	7.68156
1.00000	8.40969	18.81053	7.13411	8.09083	-122.2608	49.01263	56.55787	8.41163	1198.74166	29.29878	8.83703	6.31176	5.68031	6.47331	1.40079	38.17492	7.54939
1.00000	6.70259	13.19528	5.87500	3.03151	76.32756	44.93642	51.73035	5.38978	1188.12696	79.13372	2.68322	5.27520	4.48609	8.43791	0.25551	9.57046	5.70913
0.00000	8.46047	18.63895	5.38134	8.23756	24.04142	46.53694	44.30039	5.72133	1112.41066	59.96576	4.35783	4.87845	3.77885	7.02781	0.25386	54.39635	8.11204
1.00000	5.66910	14.65883	4.85630	7.84236	120.74792	29.38178	44.24683	9.46091	1087.31579	58.43124	9.07466	5.71778	3.74126	8.16448	1.70281	41.09822	8.16485
1.00000	7.55594	17.96002	4.91197	10.47596	111.4834	29.43815	56.62075	7.16719	1121.46382	59.10608	8.66935	3.06504	5.21118	9.02162	1.27669	65.93381	8.30329
1.00000	7.63291	-0.77849	5.55559	7.96384	9.40531	35.19245	63.01100	11.46994	1092.72390	62.89376	9.77790	7.74437	4.95520	7.91036	3.40326	45.53069	7.71166
1.00000	5.69262	14.39078	3.81834	7.68249	7.2278	47.84337	62.79746	9.65931	1069.12245	76.71879	9.21658	5.19556	5.45643	8.57360	1.98212	50.64336	5.30018
1.00000	8.15957	10.22674	5.22117	6.10200	68.88871	63.28796		8.46961	1093.62784	44.92007	10.26551	1.94778	8.38616	6.56898	5.43287	25.95533	7.47250
1.00000	7.04824	34.77955	4.40425	6.77042	-85.76942	36.99374	67.09174	8.92136	1181.84535	31.16867	5.61738	5.68725	10.31973	6.47077		39.78504	7.34170
1.00000	8.54630	3.09796	8.27367	7.62510	16.86194	50.40465	58.05450	10.41816	1198.94259	49.96668	9.06951	6.23573	9.75816	5.93928	1.82942	54.58048	6.42503
1.00000	7.70656	16.92171	8.60808	3.64363	-61.51889	44.53024	45.95222	9.46903	1139.58567	41.10319	2.83484	7.96791	8.78377	7.05241	0.15029	10.66668	6.33132
0.00000	4.89726	12.48232	5.53913	5.64150	117.65694	54.16138	52.74432	9.05887	1099.59346	52.22793	6.07622	5.78096	5.50835	6.70142	0.40997	36.19278	6.17858
0.00000	8.76985	30.91766	6.10396	6.10047	35.90057	55.52692	53.25032	6.81012	1186.22425	46.13254	5.99824	7.04600	4.85903	6.50750	0.51945	56.85836	7.13605
0.00000	5.14764	3.76366	7.00645	6.15626	-86.77917	26.04573	30.20363	10.32975	1110.65091	61.22131	6.62871	5.20784	9.71300	7.41363	0.34503	36.02506	7.39176
1.00000	6.80962	28.97583	7.75036	2.79486	135.21667	33.01883	48.51599	8.46358	1106.82868	26.85521	6.68446	5.72218	6.05443	8.99574	0.30306	35.06667	7.60602
1.00000	7.93726	20.69397	6.13647	4.92257	144.09638	55.33173	54.92305	9.45871	1147.99021	37.78189	6.32147	7.05898	8.82063	6.38786	0.44596	43.82634	8.14302
1.00000	6.71118	23.11726	6.19221	7.87251	-2.12139	65.36361	52.15154	10.14072	1123.09474	30.63780	7.98975	7.03809	6.23630	8.72984	0.78943	52.48173	6.73429
1.00000	7.97800	4.94519	6.48273	8.92758	-37.65	39.15867	55.56869	9.80860	1054.37691	49.68238	5.54872	8.46436	10.28316	7.59191	0.29336	-10.91722	6.47882
1.00000	7.15756	9.58359	5.87418	8.25205	76.12647	45.06443	37.28971	10.17585	1192.12003	56.77593	9.22968	7.34334	4.98517	7.19470	2.03104	32.55531	8.70250
0.00000	6.32524	23.74088	5.88105	6.46470	-82.00919	47.16255	45.56683	7.69595	1158.99835	50.53986	5.58018	4.86443	5.13310	7.63763	0.37405	23.04419	7.45477
1.00000	7.18938	21.54881	3.55541	8.03536	-48.67028	50.00033	61.32985	8.53551	1104.90988	41.75783	7.61479	4.30634	10.28630	8.90881	0.65279	-28.24	8.55222
1.00000	5.50540	25.49019	6.83400	7.22830	107.60389	47.87340	54.24105	9.41578	1068.10129	55.97450	7.77805	5.87530	6.70270	8.63379	0.69812	-7.01833	6.19992
0.00000	5.94361	0.51371	4.79095	5.36398	-116.21677	55.93251	57.91107	8.29419	1135.93842	47.63484	4.94734	3.79836	6.69799	9.25965	0.33367	33.7207	8.14389
1.00000	6.97163	14.69232	6.43718	7.12474	146.05093	30.05777	50.38734	7.73893	1123.51178	56.41641	7.71016	6.53777	7.53027	6.41401	0.79939	-34.28853	6.10667
1.00000	7.89205	15.32562	4.78518	6.48791	2.95924	69.14706	65.78147	6.93136	1079.49092	59.16696	9.07777	6.68841	7.50446	8.21931	1.74957	36.76775	7.31367
0.00000	6.66122	32.62693	8.19593	7.58426	75.35927	54.15842	63.31878	9.33801	1192.78276	33.24589	6.71182	7.44321	5.89524	6.23747	0.26457	12.04161	8.16252
1.00000	8.36756	17.08791	5.09630	7.37747	-66.8499	64.80875	45.54380	8.57940	1074.45121	55.27010	6.20908	6.55979	9.36774	5.85629	0.34726	18.03496	8.62909
1.00000	7.84009	21.28261	5.37082	9.57899	71.21169	51.84714	63.32287	8.01176	1100.54799	53.99119	8.84302	7.82115	6.68515	7.47198	1.57552	21.59983	6.74103
1.00000	5.93330	12.07099	5.06406		-78.04471	53.89593	46.78281	8.13410	1119.43217	56.74875	7.64496	5.45386	7.12053	7.15678	0.69326	34.25628	7.85809
1.00000	6.95785	19.20393	4.30340	4.42261	-25.66689	33.27756	32.77113	9.53382	1062.52929	33.52510	2.41536	7.66436	10.96724	8.56668	0.28229	37.74615	5.89575
1.00000	7.22840	-6.52143	8.57171	4.50906	-82.35176	62.24115	69.75252	9.68925	1148.72929	62.34597	3.67420	9.15151	7.92398	8.12712	0.15413	27.71809	7.45619
1.00000	8.45527	9.46282	5.34197	4.52318	150.99292	68.57189	56.21341	9.18079	1153.09380	33.62952	5.88737	5.52798	9.01606	7.00365	0.25591	-33.75881	6.08748
1.00000	8.93346	2.32200	3.78313	9.35577	104.64992	50.52492	34.08973	5.83839	1119.14147	61.98413	7.53140	4.76163	7.61781	8.00446	0.52982	14.64056	8.33573
1.00000	6.98755	20.73129	6.12862	4.42447	16.91667	26.62969	55.15312	7.72573	1072.14418	34.37843	5.61957	4.49904	7.49360	8.31134	0.32689	-21.98333	7.65787
1.00000	6.28940	16.18385	6.99056	5.73251	-51.87389	51.21071	38.24580	9.97961	1108.15628	24.73777	6.50823	4.88636	10.28974	7.46435	0.26960	-23.44361	7.64844
1.00000	6.31047	29.23339	5.64411	4.67443	7.2278	70.60553	54.36110	8.03687	1122.51476	42.84853	4.53030	6.03558	7.93680	7.30656	0.38279	50.64336	6.79374
0.00000	7.31309	4.66459	8.89331	6.09565	37.00438	49.65628	41.13369	7.73083	1147.35014	65.28765	7.02442	4.54179	8.24014	6.30876	0.29407	-7.60361	6.90648
0.00000	6.77432	2.70228	9.73818	6.61801	17.80774	44.06349	52.85888	5.93421	1075.03054	35.56726	7.09590	4.58857	7.60437	7.48760	0.57803	40.55851	7.93214
0.00000	7.74945	15.10565	3.64985	9.89740	41.77921	56.13730	50.97360	9.02929	1147.70577	61.31215	7.33143	2.57118	10.29648	7.70956	0.53117	41.82143	7.54282
1.00000	6.26130	5.33288	5.12153	6.46180	-81.79819	54.19994	38.42972	6.93750	1128.32133	55.73038	7.54173	5.67420	6.20841	7.12391	0.75359	41.48199	7.21581
1.00000	9.06263	12.78557	6.02036	9.22023	117.59152	37.52745	43.72854	5.45630	1194.83744	47.22655	8.67504	6.01972	8.87645	6.52905	1.37375	3.31332	7.02649
0.00000	7.76844	4.35654	3.34053	6.21768	73.08333	44.71201	39.17755	5.65988	1138.96520	49.26245	2.88828	5.70266	6.96368	6.57578	0.34024	19.21667	7.74723
1.00000	7.30981	7.67753	7.11749	8.08573	12.16179	60.87914	55.49551	10.27172	1132.36160	63.73914	7.74090	7.03855	6.55777	7.14255	0.69416	48.52961	6.49734
0.00000	7.36725	25.74993	5.62057	5.19738	-76.88442	31.08508	41.06380	7.95120	1158.22113	55.49480	6.63069	6.38790	5.96138	7.06286	0.41316	40.2737	7.55887
0.00000	8.30701	14.37467	8.14443	7.67507	101.96857	51.97514	59.99852	5.83631	1187.59881	71.02272	8.86241	5.00371	7.86214	6.76046	1.52712	4.88441	6.44186
1.00000	8.30946	31.71982	5.69941	5.58435	-94.91386	60.17472	72.82704	8.78402	1071.37721	39.47256	7.81998	5.30114	8.50570	6.57800	0.63409	17.94979	7.18776
0.00000	7.36218	21.63002	4.90458	5.19018	-3.05	46.32813	60.69301	6.07073	1157.83171	47.86921	5.79256	5.77739	7.51526	5.64524	0.41465	53.81667	6.77892
1.00000	7.41840	31.69751	5.97959	3.81733	-102.04897	57.85435	46.92659	7.73956	1156.07273	43.09049	6.53383	5.99394	6.78446	7.95509	0.48105	19.64745	8.56770
0.00000	8.85140	22.32474	8.73084	8.16816	-78.19444	75.63771	32.29545	6.78846	1128.40895	61.30665	7.59872	4.99822	8.70963	7.15068	0.50604	38.91817	6.90071
1.00000	5.84854	23.92995	5.17696	6.55132	18.28333	58.45896	77.98221	8.25869	1059.28668	63.27407	7.70368	5.26457	7.98579	6.90136	0.60550	59.33333	6.77165
0.00000	6.23089	13.96481	7.55089	4.83194	-73.97069	60.54072	64.96567	6.06498	1171.93858	58.00481	9.34568	6.94784	9.17958	7.37602	2.19818	40.64621	9.69800
0.00000	7.01584	29.70862	6.71736	5.71609	6.26764	41.05782	46.09057	10.54611	1126.41384	58.07385	6.69656	6.51258	6.61587	7.40285	0.48783	4.92675	7.69622
0.00000	8.39282		5.06975	4.93820	-4.83076	55.33858	37.16540	8.65687	1140.36297		6.29119	6.25317	7.12517	7.79070	0.44450	39.96348	7.55781
