Pb	CH4	latitude	warning	PM2.5	TEMP	longitude	NH3	PAHs	H2CO	NOx	PRES	CO	SO2	C2H3NO5	CFCs	PM10	O3
54.80556	7.61254	53.0233	0.00000	8.63964	3.59387	-1.48119	6.90412	9.15266	68.32247	9.21933	1160.93103	9.59205	7.37047	0.73098	60.14963	7.23547	8.33170
55.04632	7.77493	-7.81667	1.00000	10.85233	3.77200	112.01667	8.11631	9.26260	33.56831	5.82663	1109.72860	6.40359	10.50625	0.52111	54.29926	6.40352	10.00588
37.77126	7.12228	14.62072	1.00000	10.05655	20.86285	74.83554	6.87658	9.09603	44.97301	10.57530	1117.10450	8.23070	7.82372	0.48512	57.21932	7.29563	10.56452
64.20529	6.61999	34.21639	0.00000	6.18942	-6.82343	-119.0376	8.34608	4.59316	49.93823	5.17498	1156.67671	5.70439	8.29624	1.68374	53.56978	8.70243	4.96726
54.83634	8.12682	17.94979	1.00000	8.49283	-13.44231	-94.91386	7.55016	9.63254	59.23157	6.80884	1078.20966	7.70767	9.65236	1.08270	62.08811	7.87265	5.41617
57.43680	8.73215	42.24113	1.00000	9.37796	-6.05432	-88.3162	6.53807	8.08885	64.82361	5.76878	1104.42193	6.67854	10.00723	1.12330	58.99124	7.71560	10.21384
51.30420	9.55159	10.10649	1.00000	7.16653	2.28419	76.35484	8.84322	8.97095	38.75081	5.22443	1189.46003	7.05881	9.78044	0.52496	55.14799	7.02303	8.43214
55.85152	8.92417	37.60876	1.00000	6.90008	8.49718	-77.37331	7.24579	7.83439	36.80751	7.45867	1050.14712	5.21669	10.02111	0.48799	61.20008	7.18171	7.24983
83.17274	9.57012	52.14	1.00000	9.53847	21.51902	5.58472	7.44357	10.58061	49.45624	9.52687	1131.50706	8.11288	9.83842	0.40481	44.27936	7.24927	10.01665
31.97366		-38.65333	1.00000	10.35219	15.25909	178.00417	8.97509	11.63989	61.46506	8.63626	1104.41637	9.53514	8.83987	2.66215	57.55691	8.99144	6.96566
64.29255	8.68182	42.64685	1.00000	10.90542	4.60619	-5.55835	6.77092	9.26639	58.20011	9.80928	1193.73873	9.52433	8.30078	3.88731	42.91526	9.37718	9.91773
48.63882	7.77356	3.27833	1.00000	11.43251	25.24102	32.88667	8.25784	8.76798	37.99068	6.21227	1107.44638	5.27782	10.81388	0.43269	73.84302	6.76093	10.67883
50.55133	10.31255	3.02013	1.00000	8.48943	13.08001	30.91105	7.74118	8.79174	49.00760	5.82483	1182.09426	6.46761	9.93112	0.78906	59.81802	7.44803	5.01155
29.47733	8.13463	34.25628	1.00000	6.62108	21.51843	-78.04471	8.58122	7.34921	55.16541	9.12091	1115.37819	8.29983	7.92250	1.04374	53.15241	7.54412	9.99171
34.67030	11.16729	19.04222	0.00000	7.94443	20.35463	-98.11889	6.40290	8.37685	53.07083	7.15740	1091.11964	8.57256	7.99099	1.83125	49.57509	8.56941	8.37078
25.48896	7.39498	51.38673	1.00000	11.07144	27.18024	0.30367	6.78557	11.12055	34.19275	4.27623	1142.01621	8.79441	8.42317	2.94504	56.55825	9.07179	10.48261
40.57736	6.62209	43.16547	1.00000	11.13696	14.89688	-77.70066	7.07696	10.93289	63.79570	7.02444	1102.80502	5.46540	10.41102	1.22560	47.45606	7.86865	10.22777
52.00267	9.32764	16.06213	1.00000	10.46287	8.12449	76.0586	7.60300	8.98542	59.49379	8.01450	1090.61526	6.72855	9.94737	1.03326	58.52448	7.80502	10.05492
40.54531	7.31170	6.9909	0.00000	6.18022	6.54485	79.883	8.64228	6.34739	44.73319	10.69712	1111.98386	8.15314	8.32213	2.10363	53.09365	8.78033	7.96781
60.58711	8.82360	3.02013	1.00000	6.56101	33.32007	30.91105	8.42783	9.75613	51.12673	8.96967	1134.44305	8.89467	8.45432	3.63059	41.87824	9.27326	6.88737
60.01733	10.21325	41.72059	1.00000	7.94073	2.17945	-87.70172	7.19132	8.96049	72.19012	8.79836	1100.76940	7.73203	8.82318	1.69045	41.74141	8.50915	9.05650
46.98701	9.93226	-21.42917	0.00000	9.18653	22.91276	-45.94722	8.42435	8.98667	52.25738	7.73773	1068.48416	7.68605	7.63492	1.10566	61.82599	7.85930	6.09380
53.98159	7.93489	28.98002	1.00000	11.04623	12.04421	77.70636	9.84355	11.05434	48.23520	7.10191	1143.35354	7.70259	9.39565	1.34778	45.93926	8.39380	9.38320
60.53509	7.23801	13.70727	1.00000	7.70515	14.52444	9.15013	9.82583	10.39696	37.36703	7.15465	1134.99109	7.52131	10.35567	3.99625	37.98795	9.41054	6.15582
34.63053	8.75437	21.53889	1.00000	10.53640	18.44804	71.57737	9.68120	9.41655	56.63708	4.44159	1143.88581	4.77485	12.05658	2.23438	56.70207	8.84156	8.91272
46.83953	8.30398	15.58552	1.00000	9.76275	19.91223	102.42587	6.78916	10.27652	37.65728	6.27548	1169.02179	5.99491	10.13803	1.74520	63.42825	8.05171	6.99119
0.00000	9.13143	39.57582	0.00000	8.08129	26.60813	-105.11221	8.84927	8.18873	57.84920	7.46131	1140.86776	7.28044	8.09019	1.29449	62.91375	7.89912	6.98115
85.96557	8.33382	40.63316	0.00000	8.14682	4.42048	-74.13653	8.89780	4.86749	47.83674	10.69251	1196.02232	5.67327	9.01218	2.04587	67.58156	8.66068	7.60081
42.55438	8.42106	40.65995	0.00000	6.93248	10.22344	-111.99633	8.95158	5.27561	43.63496	8.77056	1089.80215	5.75825	10.13410	2.77417	63.99203	8.94430	8.35077
50.23852	9.17712	51.19139	0.00000	6.52170	13.90538	6.51352	10.65340	6.42788	50.73831	5.75365	1192.25708	5.92441	8.35374	2.52292	79.12930	8.84499	9.14707
39.07080	8.48088	42.67164	0.00000	7.97249	20.06585	14.01481	7.46753	7.46817	47.31760	9.39543	1166.30604	5.95158	9.13143	0.90782	56.54380	7.74205	7.11772
54.71422	6.92778	48.21644	1.00000	8.43405	7.88905	9.02596	8.67513	11.98020	68.51906	8.02427	1188.86850	8.48043	9.12403	3.46909	58.84339	9.25993	6.88616
46.83627	7.39047	42.58342	1.00000	8.48715	12.71806	-71.8023	8.50147	10.81127	58.72253	6.47198	1077.54516	8.17651	9.27104	1.35837	50.85221	8.19666	7.94437
41.77211	8.44711	51.47805	1.00000	9.98698	23.48171	6.8625	8.39721	9.61755	50.33055	7.05894	1151.10384	5.41308	9.92274	8.82097	64.16351	10.22782	8.48794
66.50615	8.67659	49.68369	0.00000	5.69331	16.34635	8.61839	7.06156	6.06990	41.97277	8.77701	1105.29101	6.95052	10.39117	1.23583	62.67940	8.26063	7.59211
33.93359	6.99741	-44.39672	1.00000	10.15850	18.23559	171.25364	9.06554	10.64824	47.92644	8.52055	1145.45484	5.86110	10.92405	2.13060	53.09703	8.75895	8.47360
51.57703	9.11091	41.15376	0.00000	6.45223	33.35386	-87.88754	10.16683	4.74315	53.96927	8.24689	1151.09451	3.97892	9.26117	0.61134	60.62583	7.57046	8.36281
41.40047	8.12766	37.73604	1.00000	10.50342	-2.42478	-120.93549	9.19737	12.51775	31.51004	7.71359	1161.88283	6.60341	10.19857	3.26721	66.99946	9.14539	8.54804
62.16526	8.36346	29.22254	1.00000	9.81003	11.84039	79.5286	5.90529	9.98380	48.21517	5.66946	1052.58199	6.00113	10.53626	1.08050	59.43106	7.65735	10.31583
35.63872	7.48124	53.83333	0.00000	6.96494	10.47484	-2.98333	8.36864	4.57307	73.59627	7.67590	1190.58900	7.25540	4.46368		58.37024	8.95182	5.18612
62.16400	9.47586	37.52487	0.00000	5.72378	12.12126	-77.55777	8.14282	7.45031	61.04835	9.35455	1128.01047	7.21310	8.43755	13.17236	69.43198	10.63715	7.59963
36.45320	8.75184	18.65297	0.00000	6.24875	-7.38825	-72.09391	8.15976	7.59585	57.09678	4.33596	1188.69844	4.43185	9.64456	2.03817	53.07487	8.56007	9.00674
37.09861	9.12655	28.98002	0.00000	9.19680	14.76435	77.70636	7.92477	11.67906	47.42026	6.75305	1195.05851	7.05202	10.25391	1.63322	53.65543	8.43600	4.97639
43.69780	9.77455	40.11583	1.00000	9.88565	17.86336	67.84222	10.19274	10.48350	51.24030	7.26170	1063.06779	9.73801	6.90168	0.51020	55.62047	6.57671	10.52891
74.64250	8.75964	-21.41222	0.00000	7.85797	10.78256	-42.19667	8.93579	6.43830	63.19694	9.67598	1081.71856	5.71308	8.33978	6.49066	64.31118	9.91218	8.06480
51.10321	9.49981	40.92298	1.00000	11.48600	15.97047	14.30935	7.72668	10.72033	56.90244	6.95605	1092.98918	6.01319	10.97482	4.21581	57.12339	9.42251	9.53082
67.65200	7.95783	35.6803	1.00000	9.76623	20.79562	51.0193	7.80724	11.01613	59.18670	7.99704	1098.96666	8.96478	9.28225	8.53061	70.92751	10.19348	7.34900
44.06826	8.60226	33.44872	1.00000	8.87729	12.39068	-86.78777	8.13603	10.75835	44.38655	7.91404	1109.93979	7.62497	10.10550	1.12541	76.55070	7.73579	5.95908
56.50138	10.19380	10.10649	1.00000	13.59448	6.97788	76.35484	8.44620	11.01071		1.48373	1123.04115	7.95409	10.32655	3.06832	62.48588	9.14856	10.64928
56.32000	7.69193	-22.53722	1.00000	9.62731	-2.94951	-42.98194	7.80963	9.63780	69.27365	7.96710	1138.71909	7.28932	9.09438	1.73149	55.19782	8.60789	10.26558
41.91955	6.45844	53.43333	0.00000	9.10357	28.50862	-7.95	9.47487	8.34480	61.32882	8.96577	1058.73879	8.50149	5.37955	4.09176	46.22075	9.37394	8.86318
51.06743	8.89046	42.58342	1.00000	10.04318	20.98074	-71.8023	7.62270	11.48067	47.10393	6.40138	1160.18232	5.37537	10.44987	1.36826	36.72811	8.17427	6.14771
72.40279	7.01217	38.70734	1.00000	9.24645	14.40820	-77.02303	6.39709	10.47356	46.19435	4.97449	1179.80813	2.85505	11.44269	1.80647	57.06262	8.49842	5.12095
33.07553	8.64182	3.8801	1.00000	10.54107	11.81395	-77.03116	10.08525	9.75024	49.39811	10.94500	1159.02692	6.56718	9.73121	2.75093	65.48818	9.03699	9.93272
42.79849	9.88816	33.41012	0.00000	7.95455	21.16328	-91.06177	10.18529	6.13245	62.67313	7.85838	1191.58891	7.49283	4.98656	1.30363	49.64848	8.12381	6.93909
46.07670	7.04279	40.67705	0.00000	8.45112	35.48935	-73.89125	9.43029	10.52939	59.55294	10.91333	1128.17289	10.42319	10.41270	5.01464	43.92012	9.58997	5.09577
40.48770	6.37450	-34.64966	0.00000	9.47952		-58.38341	8.18956	8.28680	42.28243	11.04310	1163.94210	6.56652	8.95417	1.16505	57.02233	7.94884	5.59359
53.96673	8.13112	15.73628	1.00000	8.55150	13.56390	75.96976	8.58299	8.96160	57.58263	5.62867	1160.39264	5.77346	10.39505	1.98090	66.74756	8.76354	3.49711
28.53408	9.14897	39.57582	1.00000	9.12430	5.94842	-105.11221	9.08244	9.69889	52.21767	5.47596	1164.81893	7.74306	9.38451	3.50710	48.61968	9.18630	9.45038
47.26419		60.97944	0.00000	8.59127	23.19270	76.92421	7.08249	9.03613	71.16246	10.77488	1145.30749	7.12199	8.50494	1.53061	63.09863	8.28754	5.31235
40.88169	9.27810	34.09668	0.00000	7.72424	3.36359	-117.71978	7.48760	7.37625	54.25896	8.60293	1104.41044	7.63536	5.39659	0.43121	58.95913	6.76887	6.26581
40.66186	10.09873	43.31667	0.00000	7.36421	21.91332	-2.68333	8.07500	7.06774	39.04014	7.28434	1150.85285	7.13953	6.05387	0.80106	47.59983	7.24464	4.08552
54.21610	9.31239	30.46907	0.00000	8.39736	20.27968	70.96699	8.59282	6.45928	56.84614	6.70225	1089.06531	6.03331	5.46623	1.91082	57.07461	8.64267	3.31958
34.37666	9.00242	37.1759	1.00000	9.37855	23.37427	128.9889	7.64210	10.07578	51.26571	7.23421	1124.28061	5.69416	11.03355	1.74131	55.13942	8.47925	8.67187
74.09402	8.61264	41.84364	1.00000	12.32907	12.29646	-87.71255	7.70087	9.07895	34.99240	7.81825	1127.38182	8.33141	8.19111	8.81565	39.75470	10.21556	12.74589
64.61670	8.63276	-21.41222	0.00000	10.03903	18.97437	-42.19667	7.12426	10.12465	66.75153	8.62903	1131.56454	9.14797	8.05606	4.18548	55.23326	9.44090	9.71201
46.65644	8.57961	50.79205	0.00000	7.99230	12.95167	-1.08593	7.27989	7.15804	35.39754	9.40994	1088.78397	4.31195	8.79317	4.44319	55.01069	9.38759	6.01771
63.61540	6.61148	22.19303	0.00000	8.05142	13.10173	88.18466	8.62326	10.28493	46.33085	12.25955	1191.90844	9.63490	8.50362	9.34879	53.56765	10.26721	4.35221
44.59268	10.63762	-37.9	0.00000	10.42252	22.00657	145.18333	9.05275	8.54634	53.32191	7.01624	1196.87930	8.53134	9.47929	1.30322	52.90733	8.06632	7.73702
44.79927	9.10657	42.58342	0.00000	6.88081	3.25694	-71.8023	8.25032	7.95827	76.06349	10.35252	1191.05232	8.35458	9.37749	0.96141	54.42871	7.61303	6.59038
37.63054	7.96769	52.86147	1.00000	9.34579	37.78992	9.5926	8.04683	8.96164	46.70976	7.63846	1146.38817	7.79078	9.18671	0.76444	49.82695	7.12520	8.49701
46.67231	8.05311	38.72706	1.00000	8.94200	0.57992	-9.24671	10.56819	9.57572	42.90188	6.82810	1075.48593	6.85964	10.30089	0.36887	60.30980	6.50176	8.59045
59.93289	9.09419	33.44872	1.00000	11.14338	20.01528	-86.78777	9.31734	8.14378	47.16772	5.84370	1071.36734	4.05778	9.32391	0.90901	64.85398	7.46951	8.63931
40.81856	7.59799	1.6	1.00000	9.18602	23.35689	103.81667	8.79957	9.47971	48.11066	6.17496	1097.29342	7.14104	9.52067	0.84014	64.06851	7.19761	6.17577
57.82008	7.23869	54.90083	1.00000	6.87114	13.12084	38.07083	8.92279	10.13510	49.06258	8.99956	1113.93246	10.23496	7.34935	0.74148	73.92714	7.01013	7.77608
50.93989	6.11444	35.88264	1.00000	8.93738	16.54753	-80.08199	8.86939	8.16585	50.64962	8.30007	1199.88326	10.47803	8.31797	0.93516	61.85164	7.74330	7.17263
56.30406	8.36137	61.72744	0.00000	8.75158	17.10221	17.10558	8.01642	6.76386	59.37101	10.03263	1136.92867	5.42661	8.19558	0.77342	49.48048	7.71055	7.74977
57.98129	8.17893	21.46527	0.00000	7.19761	29.03173	83.97573	9.25846	6.48493	62.87181	6.37505	1193.15668	6.99771	8.27499	1.35373	43.61079	7.95555	6.54766
53.87628	8.27457	26.76628	1.00000	8.20739	27.83142	83.36889	8.15731	11.05822	43.16929	7.54110	1143.82095	9.80227	9.44572	2.32800	70.48908	8.86222	3.84488
64.44739	8.88232	-28.24	1.00000	9.71307	36.12810	-48.67028	7.21143	9.51117	24.28244	4.72352	1161.02925	6.19925	10.59805	2.32724	49.08126	8.90965	9.69822
50.79504	10.43816	-21.44345	1.00000	10.04625	17.62607	-65.71875	9.60647	10.44671	49.26283	7.85760	1052.26728	8.14193	8.37993	0.77188	47.01185	7.49165	9.94982
41.07456	6.59683	49.65186	1.00000	10.32086	45.72647	26.97253	10.81866	10.23877	7.54531	5.77585	1050.46101	3.46385	11.12953	0.81427	64.13645	7.21140	5.60913
75.77608	9.05948	52.31333	1.00000	8.21768	15.70275	6.92917	10.00626	8.76188	80.24933	9.60325	1077.78474	7.10773	9.13581	4.55641	47.29475	9.54412	9.23962
36.88833	9.42909	-7.51611	1.00000	8.87156	11.38951	109.05389	7.36674	11.42798	39.62048	7.98526	1106.64591	8.33361	10.59181	2.45364	59.00122	8.87661	5.51567
46.17752	8.30981	33.43443	1.00000	9.07454	25.24043	-5.22126	9.42462	9.89058	68.01622	4.20164	1131.79677	2.64256	11.26282	1.47885	51.60179	8.30529	4.20405
40.03531	7.73506	37.31065	0.00000	9.49930	0.24909	13.57661	7.75911	8.43201	46.45466	7.93002	1172.04686	8.91327	7.18364	2.35066	44.63836	8.74443	6.67487
40.37320	8.80671	33.92946	1.00000	11.75655	14.80346	-116.97725	9.11433	12.10466	55.38377	6.95584	1090.45060	7.27254	9.02384	1.78491	62.62431	8.33573	10.10894
51.95271	9.95999	47.80527	1.00000	9.79973	16.33040	-122.24064	8.14612	8.22573	43.93632	6.62622	1057.21964	6.20992	9.46425	6.17421	40.66403	9.84917	7.53840
50.55863	5.99809	51.04962	0.00000	6.32865	-0.47141	12.1369	9.63264	6.42248	62.49859	5.03676	1055.82333	5.16357	8.66374	1.59142	60.24006	8.30673	7.28694
39.46080	7.92477	38.54491	1.00000	9.88523	11.74894	-121.74052	8.03843	6.07701	44.91981	5.36658	1051.50179	5.51034	8.79745	10.23116	52.58678	10.39256	7.64106
34.20829	8.45313	-7.57897	0.00000	9.40164	14.19501	112.23109	8.10801	6.99808	52.08237	7.68501	1167.98780	7.55401	6.48625	0.84812	47.90645	7.15407	5.43235
21.23790	7.94345	53.49389	1.00000	10.21285	15.95365	-1.29243	7.46442	9.31319	60.06952	7.49362	1196.39043	7.42028	9.05531	14.45505	45.29266	10.72921	7.96697
67.36792	8.82909	49.97704	0.00000	7.37316	20.61475	9.15214	8.14005	6.98364	50.30448	8.35584	1183.42485	8.18993	6.39284	9.74284	52.64745		5.36545
56.29419	7.25351	59.80917	1.00000	7.53771	1.68509	30.38167	9.15882	9.85598	60.26915	5.28371	1107.97366	6.43521	10.60746	1.07825	66.14144	7.80700	2.58642
48.42752	8.02929	51.44889	1.00000	9.56579	13.01534	5.51978	9.25677	10.51849	72.49752	6.35801	1190.74088	6.09632	10.32066	4.25035	56.68357	9.49821	9.05209
39.78654	8.66194	25.6439	1.00000	6.76240	16.49231	77.9129	8.89826	7.97930	53.24626	5.23389	1180.24079	8.12454	9.87835	2.83936	58.53732	9.10161	2.06127
53.74476	7.18943	33.86419	0.00000	6.53009	2.53843	48.26258	8.40522	7.50390	45.96355	5.64757	1121.44240	5.84305	8.54044	1.17656	60.33572	7.81384	7.51765
50.15609	9.50692	-10.91722	1.00000	8.02421	4.89895	-37.65	6.92198	10.89522	73.21903	6.31399	1127.18252	6.77514	11.10110	3.65146	62.86198	9.28482	3.41742
37.86198	7.73707	30.5427	1.00000	10.65465	20.71107	-97.54667	7.33297	12.47621	51.83596	5.25846	1101.45543	6.87666	10.49219	1.20447	51.18169		8.05327
47.38132	9.51653	61.72744	1.00000	9.48983	16.18483	17.10558	8.14428	9.67039	51.95008	9.67092	1185.01733	6.90655	8.83919	0.55340	36.80187	6.47044	10.25159
41.20219	10.19009	44.89784	0.00000	8.10454	17.37575	8.86374	8.08774	6.98117	52.17582	6.74003	1143.12003	7.20502	6.66504	0.92812	58.34941	7.53082	4.87804
54.53765	8.79113	33.3213	0.00000	8.36911	1.36787	130.94098	8.08083	7.65370	65.62161	9.31896	1166.33560	6.03741	10.31378	0.50542	51.80734	7.06347	6.13957
53.08471	11.03128	50.26729	0.00000	6.45686	21.73226	-119.27337	6.84909	9.86441	39.75939	7.37649	1158.69927	7.40895	8.81270	1.31921	46.49412	8.31148	8.48489
74.79878	8.28636	50.82882	0.00000	7.33882	13.10722	-0.32247	7.85335	4.52064	52.49381	6.76306	1091.07882	5.58679	5.86310	1.69367	58.68258	8.57212	5.93639
39.52847	8.81244	51.44889	1.00000	11.00480	14.15179	5.51978	7.81666	8.76637	45.60262	6.80242	1103.50693	4.69140	9.74501	2.12830	76.52480	8.67967	8.75892
49.17859	6.70693	34.63915	0.00000	7.36642	5.76454	-120.45794	6.85531	6.52648	54.63412	10.24008	1165.43068	7.24891	9.68972	3.42022	47.06395	9.23573	7.03927
46.78299	6.36186	38.96372	0.00000	6.95701	21.44315	-76.99081	9.16422	7.12542	49.59010	6.95919	1094.22771	6.64798	7.18117	4.86108	55.75641	9.56337	7.27469
42.19826	7.33030	40.93333	1.00000	9.88134	17.35546	73	9.77589	8.96686	58.42418	5.93776	1129.78765	6.12763	9.63726	0.72445	56.72607	7.09245	6.37609
43.72096	8.22693	41.09246	1.00000	9.37162	21.18977	45.36561	7.88880	10.98561	49.95569	6.46622	1070.56500	6.19889	10.46257	0.20761	67.59252	6.77866	5.80322
57.25167	10.90550	9.57046	0.00000	8.07967	37.44733	76.32756	8.46003	8.53189	65.27905	6.51499	1178.69123	6.58151	8.92924	0.95145	70.01338	8.13927	7.97142
34.09223	8.09627	46.18396	0.00000	7.47719	17.22742	6.10237	8.21930	6.95597	64.63195	9.00816	1164.81015	6.95978	11.00409	0.19699	44.44927	5.44592	7.02277
54.77941	8.62380	35.74788	0.00000	8.63837	6.04428	-95.36969	8.19445	5.06608	63.52568	8.36759	1128.27653	7.65973	3.29217	3.11873	72.84531	9.13166	5.47996
55.13794	7.99094	6.9909	1.00000	9.23429	7.28944	79.883	8.80449	9.25889	65.29409	7.41836	1167.01629		9.48558	1.61774	57.76344	8.28882	7.27377
40.69009	8.65246	14.46693	1.00000	8.63383	8.69682	75.92694	7.79629	7.44237	39.29391	5.16550	1131.88998	5.07935	9.94426	2.90227	67.53461	9.12553	5.67295
53.37791	9.77004	-16.25	1.00000	10.33548	8.80880	-69.08333	12.02738	10.21819	42.59959	5.56633	1157.39694	6.69963	10.34278	3.77894	43.39208	9.24563	9.32382
26.15804	8.72834	36.64852	0.00000	9.11701	9.23468	51.49621	7.39310	7.71304	52.64797	9.04779	1074.57283	9.15364	5.26487	3.95072	66.84397	9.38024	7.25720
63.05432	7.56654	17.06542	0.00000	7.66830	18.55057	-96.72365	8.41660	6.62249	68.21576	8.46492	1129.40619	7.57633	12.78439	5.56277	46.30630	9.81312	6.87981
47.73740	8.55778	14.64056	1.00000	8.70089		104.64992	7.09590	7.51725	36.43158	5.11480	1074.66962	4.47308	10.22747	1.22697	62.73151	7.94985	6.39976
39.79375	8.03063	34.61667	1.00000	8.52508	12.23264	135.6	9.07503	9.85941	77.54083	6.32956	1096.35899	9.40954	8.93796	1.87584	72.54421	8.56841	2.89542
62.05405	8.71831	-31.95224	0.00000	6.92960	31.51452	115.8614	9.74712	7.74597	64.75568	8.72669	1138.28250	8.31711	6.38416	0.91628	53.17942	7.56928	9.77422
52.07476	7.02489	40.55851	0.00000	6.18295	9.64820	17.80774	7.45793	6.26587	33.41771	7.19030	1119.89811	6.69652	6.59840	1.49307	70.65531	8.32700	8.10902
57.17976	8.13532	35.06667	0.00000	5.51285	-1.74958	135.21667	6.12871	6.96169	57.83449	9.71125	1094.57818	8.93687	9.46017	3.31187	56.80731	9.24123	7.99636
46.37029	9.38276	45.9836	0.00000	7.89136	0.95106	12.70038	8.69655	6.43901	58.57587	7.30337	1138.37204	7.68802	5.92609	6.02790	69.47118	9.85719	3.45864
62.26450	8.24205	39.96348	1.00000	9.94027	9.86626	-4.83076	10.43388	8.69973	36.75758	8.77090	1168.61421	6.20542	9.57665	4.45482	58.31367	9.51252	10.92139
65.22329	8.21363	-21.15	1.00000	9.79012	31.76170	46.58333	7.99640	9.75679	39.08669	8.15748	1187.71906	6.92921	8.78900	1.71663	54.65270	8.42723	10.56303
37.32064	7.86670	13.8196	1.00000	9.32659	-2.47541	100.04427	9.84286	10.16551	43.35420	6.46508	1078.95162	6.75716	9.99633	3.00537	42.25024	9.07246	5.47323
42.29400	8.91364	53.46506	1.00000	6.96671	-2.55583	-1.47217	7.27803	7.07333	47.94881	8.11121	1112.37990	9.05366	7.23347	0.55700	61.98893	6.81752	10.92666
74.30369	7.85507	27.0174	1.00000	10.53540	22.33748	49.62251	8.80052	10.93785	41.10492	8.63043	1180.82621	9.27767	9.16836	1.47658	68.31018	8.35809	8.06734
56.65672	9.64427	37.73604	0.00000	6.68317	25.42757	-120.93549	6.66960	6.90311	46.90718	10.35098	1178.67276	8.95682	9.84142	4.66568	45.19668	9.52168	7.63868
38.12290	10.41973	39.33427	0.00000	8.10670	18.43857	-76.43941	8.59960	7.92511	54.59746	11.42842	1170.46006	8.67520	8.46844	0.88205	68.88035	7.47960	7.02527
55.46123	8.99704	48.98994	0.00000	6.07292	11.66958	2.1699	8.21661	6.95680	48.05192	7.66668	1125.18127	8.16516	7.07242	1.48179	49.53654	8.42659	6.31749
41.71661	9.28137	10.61285	1.00000	9.31435	20.54695	12.19458	8.56550	8.08298	56.64163	5.39105	1190.88386	5.59096	10.83062	0.91473	56.65358	7.65740	10.46642
40.89104	9.36855	6.9909	1.00000	8.90389	25.12229	79.883	8.60324	9.07263	55.46663	6.50281	1119.79005	7.28514	9.59328	5.63427	66.21495	9.75426	9.55534
46.95344	7.67174	48.73218	1.00000	11.50936	10.36344	11.18709	8.41250	9.83968	82.77605	5.11475	1061.70924	5.89341	10.12376	1.35856	64.49763	7.90596	11.39858
54.65993	7.61266	43.67681	1.00000	11.94652	10.33026	4.63031	7.35622	9.78362	45.43993	6.98787	1072.36347	6.47406	9.51319	1.89665	62.35207	8.69354	11.62220
52.28839	6.51988	20.14298	1.00000	9.53461	6.07615	-77.43532	7.40962	9.66745	47.26155	7.54327	1180.56123	8.11757	9.36703	0.84593	49.69471	7.57974	7.09978
57.51105	7.35345	51.44889	1.00000	11.17985	32.06081	5.51978	7.27026	10.06940	58.60123	7.52011	1076.46645	6.27792	9.36168	3.64761	55.72186	9.32813	10.93348
34.37238	6.73131	33.42585	1.00000	8.80720	16.32571	-6.00137	6.81784	8.08547	62.56247	9.05058	1113.94396	7.18756	9.38955	0.85969	56.14054	7.72650	9.75032
39.74154	9.53943	50.75767	1.00000	8.69567	9.89994	-1.5443	8.39073	10.99543	54.52812	8.12442	1198.26245	9.00915	8.88766	2.28968	44.95416	8.82061	7.59211
56.36907	8.00583	38.40917	1.00000	9.92712	20.40760	112.73333	7.41303	11.94516	41.74663	7.56125	1186.60636	5.39331	11.09509	0.27945	61.37666	6.80924	8.07354
61.65638	9.00592	26.9423	1.00000	10.62584	18.27745	68.11759	7.74888	10.91582	42.89929	6.31954	1133.28327	6.29999	10.10863	1.71707	39.28449	8.42507	9.90200
