Pb	CO	longitude	latitude	O3	CH4	TEMP	warning	PM2.5	PAHs	NH3	PM10	SO2	PRES	C2H3NO5	NOx	H2CO	CFCs
54.40666	11.16324	104.1451	15.79408	7.99565	7.52117	22.52934	1.00000	6.84015	10.86317	7.28986	11.87604	8.77791	1130.57509	11.94905	9.29853	49.13979	20.55710
45.82045	6.31069	123.758	10.20898	6.86076	9.85753	-1.68905	1.00000	7.51463	9.90314	8.64702	7.10900	6.74108	1064.85705	0.29215	5.44334	49.57921	45.07196
24.14544	9.53182	34.11169	0.46005	8.10691	8.17759	21.34151	1.00000	10.29232	8.63086	5.86328	11.00949	8.71471	1098.01022	5.07372	8.80516	26.98820	52.79571
33.10444	9.46519	37.49338	55.62047	10.15966	9.14698	0.84380	1.00000	8.15684	8.22655	7.48662	8.71385	7.90177	1177.29774	0.64665	8.99388	17.26001	64.88829
41.29607	7.58418	20.89389	42.62833	8.26499	10.69402	15.78884	1.00000	6.83125	9.44001	6.82833	9.66915	7.75147	1086.04627	1.41831	9.47949	42.40560	27.52632
55.90363	4.57260	-117.79394	33.76446	5.94238	6.10525	17.50139	1.00000	7.70051	9.45015	6.73442	6.16581	8.98787	1188.79946	0.22724	6.41952	40.86735	47.53044
40.86048	7.90599	107.60389	-7.01833	11.81118	7.54652	8.29061	0.00000	9.65708	8.89305	8.62594	7.31472	8.25321	1170.44074	0.34093	6.64517	67.56500	52.06948
48.19268	7.64550	-63.90389	-8.76194	6.90773	9.94760	22.42780	1.00000	7.30521	7.92325	10.02969	6.66088	8.02391	1141.59683	0.25431	9.23064	28.77942	46.71519
45.61933	10.11674	24.14662	65.84811	11.00082	7.48248	8.73587	1.00000	8.16760	8.60050	8.64043	8.15462	8.88340	1141.85747	0.50896	7.42491	47.54439	34.75393
37.49994	12.29240	84.87144	47.46657	11.40036	7.66190	16.02527	1.00000	6.64944	12.87489	8.71125	8.64025	7.21035	1182.12270	0.59465	8.04438	56.56571	19.08811
32.55300	8.40876	12.38878	43.1122	8.97688	7.07321	20.40608	0.00000	6.99588	9.15860	7.50144	3.85438	7.08349	1078.10094	0.17026	6.86897	61.64058	54.90859
38.52051	6.85790	118.9707	-3.5403	7.81339	9.06721	27.20854	0.00000	8.40311	8.57119	7.97884	10.55286	8.99614	1161.45782	3.27908	6.98760	42.05288	38.17197
62.97906	4.83008	34.75699	31.39547	9.63730	6.66188	21.81261	1.00000	10.12006	12.35563	6.74841	8.50925	9.95178	1062.31464	0.52207	4.47379	68.00770	67.71964
54.58150	10.02687	5.51978	51.44889	7.45033	8.70992	7.64685	1.00000	8.03576	9.12089	5.93600	11.88478	8.66868	1108.97849	12.02565	10.06744	62.45985	38.57594
35.89530	10.35264	-77.37331	37.60876	10.15797	9.95834	19.29975	1.00000	8.89570	9.87158	7.55798	9.26745	6.61171	1103.04384	1.03932	10.45075	47.09632	51.35671
36.73311	3.40723	51.0193	35.6803	7.27993	4.40193	-11.17977	0.00000	8.23750	12.80114	8.47460	10.45311	8.64059	1068.74893	3.03482	9.13320	37.81624	37.67022
38.63285	4.39401	12.6723	41.72063	5.95008	8.92837	20.70776	1.00000	8.54217	9.50077	8.00857	7.73096	7.16320	1138.60473	0.41156	6.24919	49.26679	38.86720
45.46290	3.19468	121.06761	12.35275	5.42262	8.04012	5.38933	0.00000	8.12072	8.68251	7.41745	8.91842	8.67195	1061.11211	0.75018	5.72808	45.16476	30.14162
53.73490	5.89123	5.58472	52.14	10.65046	4.89646	-4.47508	0.00000	8.90322	8.66812	8.33962	9.41932	9.39580	1096.75552	1.14591	10.84532	40.46614	45.63301
40.72587	10.53121	-51.50361	-29.2975	9.01597	5.25221	10.05720	0.00000	7.23488	6.48660	8.15443	5.88848	6.99604	1064.61815	0.22337	6.47099	46.16459	50.42296
48.11574	7.29605	16.91667	-21.98333	8.05305	7.45931	18.14479	0.00000	7.14946	8.49148	8.50866	10.19316	9.36812	1070.46896	2.36086	9.49046	47.31670	31.77997
39.95288	9.58982	-89.99038	38.58894	6.74817	10.77207	11.02490	1.00000	6.52575	10.42566	7.64396	12.26862	7.87189	1155.08514	17.56672	12.37563	57.77120	77.19326
49.11243	4.77176	-122.86705	45.49428	7.44701	10.19340	-2.04414	0.00000	6.88677	8.67154	8.68942	9.94776	7.93024	1131.57284	1.86837	6.39181	40.93302	32.11969
42.42377	7.75099	11.412	45.50369	9.81552	11.36156	-0.93247	1.00000	10.33649	9.23910	7.49890	8.01093	8.81810	1059.20128	0.45133	10.21035	37.83383	41.18173
36.57124	10.35942	-86.78777	33.44872	7.76859	6.91167	14.09615	0.00000	8.39790	6.81915	7.14662	6.84228	9.05580	1103.47901	0.18856	5.41476	45.70880	41.40095
41.02423	6.95354	14.72443	36.92574	7.02748	8.56913	14.79648	1.00000	8.08557	8.72573	8.36054	5.74981	6.89816	1199.63003	0.20493	8.59562	63.00673	31.70781
57.42167	7.05815	-1.06667	53.78333	6.37946	13.08183	15.84637	1.00000	7.86711	9.53240	7.93901	11.65664	7.89487	1179.66971	9.50537	13.05509		70.38802
49.31230	9.01473	19.91667	-11.78333	6.42895	11.28333	28.59871	1.00000	8.13825	11.54066	7.89448	12.47866	8.98422	1140.31247	21.60069	11.81661	57.61934	36.36741
21.18773	11.61603	-76.70944	-11.94306	11.62053	7.34691	9.80791	1.00000	8.63752	9.94746	8.44369	7.93371	8.08896	1110.38833	0.41992	7.49771	56.45014	64.22643
62.71718	9.77973	117.27583	35.64889	8.44716	8.88864	25.16259	1.00000	8.48220	8.81300	8.05975	10.67847	8.66050	1156.07920	3.71376	9.55918	49.23924	55.86502
51.77079	8.62402	113.13148	23.02677	8.70235	10.91097	16.13728	1.00000	8.07693	9.56408	7.40840	9.75789	7.92687	1192.66767	1.62197	11.15589	71.99437	44.91681
32.91110	4.38581	112.01667	-7.81667	9.00275	5.18911	11.92258	0.00000	7.27266	10.41211	8.93079	9.74037	8.73296	1137.75830	1.55089	9.32244	52.81062	41.43736
45.51698	5.63986	-13.68778	9.535	5.34408	10.42026	15.61554	1.00000	7.12306	8.79236	8.13911	7.77539	6.79709	1078.37706	0.40783	4.54847	38.81712	47.88414
36.87423	8.39736	5.58472	52.14	10.30507	7.87030	25.72348	0.00000	7.75924	7.63945	8.92112	6.91529	7.70167	1165.52813	0.29616	8.40560	34.71379	49.27462
36.96966	6.78928	151.07986	-33.88096	9.15156	5.95762	20.64186	0.00000	7.30221	9.14984	7.27438	9.61005	8.70845	1079.64142	1.45015	10.65026	70.47838	58.17721
27.88653	6.71908	10.03988	53.6052	7.46042	6.25597	20.89041	0.00000	6.98827	10.19124	8.33792	9.97628	8.25965	1108.63898	1.97468	9.61893	38.80661	55.68642
47.37055	9.69320	-105.36369	22.49396	10.73018	8.07583	25.50293	1.00000	9.50335	8.39339	9.90350	8.01777	8.30383	1160.73204	0.45112	7.85196	52.03339	46.11516
47.07161	9.17445	91.84128	22.83957	10.13676	8.05325	23.85717	0.00000	9.09751	8.28053	7.95868	8.66925	9.13342	1162.75296	0.63501	8.16992	40.12380	39.00236
47.11625	11.39726	3.50309	34.15429	10.94671	8.62635	21.97201	1.00000	7.88435	10.41070	9.59713	8.75102	8.97017	1125.31104	0.68400	9.96500	46.90913	63.54447
39.52651	9.57284	-73.47429	40.68066	8.57472	8.19691	-10.62496	1.00000	7.91881	10.31984	6.59965	10.35935	9.16899	1123.62140	2.65157	8.02173	34.33414	50.15124
26.57405	6.99629	70.91106	29.38242	8.12882	6.26505	10.12175	0.00000	8.15692	9.63524	6.67020	9.72325	6.82785	1061.94516	1.53862	8.87626	75.72389	56.86989
44.61776	11.07542	18.84	42.28639	11.98167	7.04662	24.71274	1.00000	8.99251	9.85494	7.87484	7.37160	8.49016	1106.19159	0.31626	7.12069	60.38582	40.37495
18.12326	8.00020	-0.33525	53.7446	11.06015	7.30840	23.19789	0.00000	6.78042	9.01437	6.97781	6.00965	6.57192	1106.47667	0.21394	8.64210	43.29690	70.56433
51.32609	7.33198	34.11169	0.46005	11.80702	6.94129	25.49026	0.00000	8.04529	8.44414	9.14948	8.69010	6.96241	1122.21642	0.63413	8.98829	43.19131	62.24132
16.03844	4.70276	-4.10734	38.68712	6.39989	6.47384	18.40080	1.00000	10.00994	8.77263	9.16790	7.66385	6.76976	1168.12697	0.38154	6.61479	58.08943	22.57377
49.10116	6.93144	-90.10674	29.84576	2.94907	11.62197	5.62267	1.00000	7.78338	7.51189	8.00989	5.80628	7.75443	1078.92576	0.14328	7.60942	44.72680	41.12055
47.35243	6.81759	-70.20749	8.62261	10.29743	4.76063	11.93983	0.00000	8.01955	7.33200	8.98909	9.74820	6.37455	1110.37950	1.47253	11.79967	44.20619	44.28934
20.11761	7.10964	104.64992	14.64056	8.50156	9.79867	11.81175	1.00000	7.82416	9.79355	8.56027	7.72957	7.66329	1173.29002	0.37917	7.23821	58.08322	51.04909
35.22653	9.37745	-51.50361	-29.2975	10.70723	6.73978	17.47103	0.00000	7.95131	7.07985	8.86302	7.43991	8.54188	1177.68132	0.32219	8.16817	75.89190	57.92282
45.61490	7.56871	43.67663	53.53041	6.92859	10.73305	21.92302	1.00000	8.43349	10.13385	7.84837	6.53625	8.64246	1196.16727	0.24304	6.23374	59.46970	36.48792
39.76086	10.16111	114.10479	22.37066	10.30365	3.75163	28.84320	0.00000	11.47044	5.82075	7.85344	4.25483	8.25629	1198.13962	0.14914	7.75424	28.97102	59.95865
48.63881	9.13811	43.38531	9.89206	9.59750	6.86922	11.65911	0.00000	7.23592	6.49901	7.60102	6.60408	8.27866	1131.11743	0.21519	7.07632	42.25013	57.79227
35.94801	7.75961	15.87735	4.94273	8.22631	10.42102	14.03778	1.00000	7.92328	7.92590	7.06126	8.38479	9.06337	1058.65421	0.53084	7.86287	41.25102	35.06049
62.32303	5.55760	91.84128	22.83957	10.27502	5.80833	10.42208	0.00000	8.65622	9.18278	9.00893	9.20890	7.09489	1098.46275	1.04887	8.54646	96.49617	45.06702
38.47680	5.91251	-89.71472	13.73417	10.68446	5.98592	5.00207	0.00000	9.44768	8.85605	9.99639	9.18169	7.35279	1157.36068	0.89259	8.66125	30.51907	47.35055
42.86837	9.95897	38.12408	53.77166	8.84846	6.71475	12.44286	0.00000	7.18837	4.82008	8.49213	7.72757	7.93105	1056.45213	0.37961	5.88936	51.65326	44.73435
43.05778	11.04771	9.5926	52.86147	11.01346	7.93517	3.26235	1.00000	10.45442	9.15036	7.93385	8.26522	7.70507	1125.16112	0.55719	8.17225	50.55384	39.49422
47.79426	8.10230	-25.66689	37.74615	9.19744	8.92519	26.29397	1.00000	8.33635	7.61925	7.63307	9.06243	7.66625	1152.37154	0.88165	7.74875	30.09409	22.06948
80.79301	10.16301	12.53463	55.67938	9.87123	10.17774	24.11595	1.00000	8.17669	9.85462	7.81785	9.15631	6.52967	1072.01175	0.99532	10.34999	34.80141	39.67266
47.14335	6.76202	12.6723	41.72063	6.61743	9.06520	3.51552	1.00000	8.96684	10.09924	7.14273	5.57057	8.52450	1079.83339	0.17059	8.21550	17.26481	42.45138
36.14027	6.86274	135.31667	34.25	4.71836	11.56921	6.64950	1.00000	7.53349	8.62975	7.04797	6.68772	8.79776	1088.04485	0.29745	5.77463	47.05033	45.16311
23.18027	8.52859	-1.60452	42.06166	9.16767	8.07673	17.66635	1.00000	9.58322	7.27368	6.01906	9.44508	8.78965	1055.66867	1.15521	8.34497	47.73191	57.65773
36.82105	9.46798	150.60036	-34.88422	10.62610	7.71587	3.86257	1.00000	8.52154	8.51961	9.40804	7.99393	7.77949	1052.35472	0.40666	6.69325	59.13364	48.91537
43.35973	8.21108	-95.36969	35.74788	9.06108	8.62483	14.08321	0.00000	8.02129	9.19537	9.29668	10.12613	7.67419	1174.93874	2.18086	11.99595	43.48401	42.53361
47.57704	8.54047	100.48528	14.37395	7.02192	10.06827	30.88674	1.00000	8.12686	10.83130	8.08573	4.68249	8.52425	1130.70694	0.19808	7.29133	47.12985	11.69771
31.78755	10.03610	20.91361	41.92361	8.70047	7.71977	17.02378	1.00000	9.10798	8.57665	8.27102	10.66961	8.61065	1128.45915	3.73503	8.38979	37.72034	71.63041
25.05143	9.64364	121.06761	12.35275	8.15368	7.51053	10.32669	0.00000	8.45827	7.02149	10.01882	7.44316	8.40459	1110.52354	0.26585	4.97216	45.62214	40.40932
60.48917	7.45455	-0.33525	53.7446	6.95340	9.36087	5.20176	1.00000	10.01027	10.38574	8.72098	6.41895	7.70373	1069.38801	0.22817	5.34791	47.17300	61.94931
51.82792	5.68509	75.96976	15.73628	7.61585	6.43950	25.42674	1.00000	8.38169	9.96920	7.93396	6.44141	8.13674	1115.66926	0.21253	6.80850	46.67624	58.36248
25.45189	4.60947	29.91582	31.20176	6.14438	6.13901	7.99046	1.00000	8.09707	5.97195	7.77768	8.92089	9.65214	1139.60513	0.80821	7.46798	41.55713	54.59557
47.51784	6.55767	17.22635	48.8449	6.29871	8.87846	7.67988	1.00000	7.67915	9.20022	6.77967	6.18984	7.58263	1056.82522	0.18409	7.69455	50.56111	36.72311
58.56151	9.88082	75.35927	12.04161	10.21779	5.20102	11.39635	0.00000	9.05403	9.45014	8.95149	4.44030	8.72175	1127.13373	0.15475	8.42212	50.69340	51.55935
45.79936	9.32926	8.52462	47.30997	8.87441	9.12203	32.97653	1.00000	8.63137	9.33873	8.49167	10.13525	7.87372	1134.80391	2.30111	9.27909	64.97531	42.86755
51.05420	10.60759	-77.55777	37.52487	11.28367	8.11740	34.10753	1.00000	7.77891	9.97213	10.35459	7.55564	7.63275	1062.35617	0.37219	7.80067	46.33421	69.68614
47.01198	5.01809	34.3869	11.8659	6.76228	10.48613	18.44051	0.00000	7.43415	8.04512	8.88146	9.97747	7.70917	1157.47104	1.95191	6.03745	54.02442	54.75937
56.09354	4.99659	73.06784	25.13915	8.83507	7.21266	18.18235	1.00000	8.76005	8.37245	7.95478	9.99584	8.55783	1057.10688	1.92873	6.07866	36.31175	39.37179
34.58801	7.49599	137.4	34.81667	9.90041	6.50096	11.36484	0.00000	7.41890	8.53723	10.15334	8.96881	8.98480	1145.44986	0.83944	8.70308	43.38218	45.99796
46.37811	9.62372	14.01481	42.67164	10.42732	5.35656	14.66331	0.00000	9.37662	7.54737	8.21017	5.54958	6.88969	1196.14903	0.20712	7.10483	66.04129	56.50538
64.70861	7.40542	26.97253	49.65186	10.20671	7.71161	3.97040	0.00000	8.69744	4.48117	7.20373	6.91168	7.42325	1061.17555	0.31684	8.87484	43.80737	50.26878
50.09661	10.33253	2.08333	48.86667	11.58547	9.09517	5.00586	1.00000	6.24895	10.45446	8.95783	7.24970	7.89506	1061.68149	0.20257	9.09654	58.29105	66.31938
31.13781	6.10239	77.9129	25.6439	8.78881	5.28071	5.14073	0.00000	9.86829	9.84416	8.38387	9.35447	7.12454	1158.47812	1.14729	8.36800	10.04349	47.42625
63.44912	8.98392	-73.9614	10.15031	11.98895	9.38105	21.09351	1.00000	8.32488	8.02542	7.94035	6.31539	9.78186	1094.89532		8.67936	34.70540	37.12903
40.51898	6.63330	-41.25528	-19.32556	9.36841	6.19356	9.29386	0.00000	8.36927	8.62717	7.06491	9.77814	9.85166	1188.11046	1.65801	10.03696	48.77643	45.07603
51.17616	9.22560	-86.78777	33.44872	7.01212	8.41056	12.60023	1.00000	9.50247	8.90062	8.14643	11.97848	8.26140	1189.03867	13.10125	8.88641	33.90721	52.85173
63.26153	5.74500	-121.75689	36.91023	7.15483	6.90376	22.52181	1.00000	7.56343	9.46028	6.81755	6.81263	8.40642	1161.27993	0.27694	7.12997	38.80315	26.95925
19.79207	7.82891	-15.58602	27.76056	6.85007	7.90204	22.70420	1.00000	7.34313	13.10468	6.80518	3.13321	7.76955	1106.00596	0.10098	4.08941	25.56468	27.95468
41.77002	10.42440	117.81667	36.81667	12.21045	6.17100	17.36347	1.00000	5.51299	8.56916	7.99536	6.66322	7.06232	1178.86989	0.32656	5.77845	61.94966	56.46142
40.63310	8.00429	103.6032	1.6561	8.94939	8.37836	1.06611	1.00000	7.26245	11.82162	8.13461	5.73016	7.50851	1118.35999	0.18598	5.23160	29.34115	56.09245
37.84428	6.82977	-88.3162	42.24113	7.18912	11.21248	20.15238	1.00000	8.32914	10.61490	6.97946	7.47221	8.87095	1050.87865	0.36269	4.07996	53.46234	37.03160
72.58821	8.26000	24.95034	60.18427	7.01436	10.65214	22.85503	1.00000	8.65148	8.76678	7.42778	11.80234	7.67751	1159.46894	11.07993	11.60078	65.86814	51.99324
51.82981	3.72888	2.59753	8.88649	10.78703	4.67276	18.75133	0.00000	9.09222	11.08188	7.79007	9.32770	6.98448	1143.09350	1.10004	9.55510	48.97474	40.51300
41.92069	11.18954	38.16694	54.84444	10.06387	6.13770	12.35640	1.00000	8.43387	10.62184	9.29767	9.50474	8.61461	1099.88343	1.27832	7.03282	53.02189	29.80737
46.34096	4.57810	17.10558	61.72744	5.94004	8.80270	34.83830	1.00000	7.51039	8.17855	9.57230	8.43950	6.81726	1185.07409	0.59315	6.54220	50.39234	52.70883
39.40720	7.75595	74.85849	31.28092	7.79593	10.48110	3.87824	1.00000	8.61204	8.96423	5.87658	7.40972	6.75248	1159.85273	0.25135	7.37782	64.44065	58.38594
44.06197	9.84364	-97.54667	30.5427	7.81136	6.61939	26.28488	0.00000	6.96861	7.04148	10.39066	5.87320	8.04198	1051.43920	0.16821	4.16715	27.79030	38.77629
48.80473	12.22553	-37.03861	-10.90889	11.27506	5.86961	-1.50642	1.00000	8.80571	11.02888	9.22809	8.73502	9.82691	1176.04520	0.69221	6.86214	47.87912	29.19464
29.21295	6.59645	70.91106	29.38242	10.30719	6.51647	8.74320	0.00000	7.67498	9.14412	7.47100	9.41888	8.16215	1092.26386	1.21783	11.41579	49.11762	61.62917
38.57500	4.94860	17.10558	61.72744	6.09139	10.56215	14.37654	1.00000	8.34335	9.02242	7.51903	9.11080	8.36892	1108.14898	0.80067	6.06279	21.23822	45.91336
51.06583	11.52888	-81.56929	41.55838	12.30659	7.45551	13.63618	1.00000	8.83508	10.72616	8.82649	7.01582	7.13970	1177.57042	0.25864	6.92092	35.44157	73.15173
35.72433	9.61495	37.49338	55.62047	7.92275	9.01663	16.18775	1.00000	7.83651	8.93342	9.07692	11.21297	8.89065	1143.30588	6.24714	10.15970	56.37911	66.43067
45.08569	9.53950	117.4831	27.34089	12.35307	9.40940	15.92674	1.00000	6.72513	9.67387	8.78193	5.94937	7.61340	1150.95004	0.26093	7.82552	51.16138	40.14309
32.34185	10.19202	4.52514	12.74482	11.17546	8.76435	25.06036	1.00000	7.50783	9.90824	7.30551	7.70835	9.96714	1050.98699	0.36654	8.56072	5.51021	53.02409
39.92998	10.03414	-113.3187	53.51684	9.50442	5.35308	23.31377	0.00000	7.70193	8.54601	8.17690	4.64845	6.19726	1120.98265	0.13298	6.71135	48.20694	63.29229
61.80434	7.97469	34.37389	40.1675	6.19819	9.42574	20.95393	1.00000	8.47927	9.35702	8.72722	4.88244	9.79626	1056.34508	0.17342	7.78852	53.34299	78.17371
51.32639	6.63456	70.91106	29.38242	7.21859	11.00132	-7.39518	1.00000	8.54793	7.28381	9.46715	10.41771	6.25030	1166.09168	2.90221	10.78002	27.04956	51.27787
40.78990	7.60150	2.59753	8.88649	10.18746	6.26855	33.01010	0.00000	8.49520	8.75913	10.88667	8.58298	10.02770	1076.60771	0.52717	9.28143	26.91006	55.69568
47.04687	10.96001	-93.263	45.0408	7.55111	5.72665	11.64787	0.00000	7.36321	6.38274	5.47905	5.24005	6.93997	1169.48960	0.18317	6.40750	36.91231	62.06600
53.15837	13.42309	-8.2503	37.08819	12.07470	5.21341	6.13844	1.00000	8.54118	11.01110	7.18100	8.40440	5.94920	1058.54742	0.52849	5.90721	44.04797	43.31351
42.78297	8.72529	43.83992	55.39485	9.73116	6.91661	15.26659	0.00000	8.90346	7.28317	7.95648	6.23453	9.39569	1117.43820	0.26321	8.64904	53.11142	49.59332
39.93222	9.08770	-1.47217	53.46506	9.46076	10.00295	10.26635	1.00000	7.99336	10.49345	9.32739	6.55538	7.94192	1063.50791	0.25529	5.87009	62.80426	36.75503
42.30235	6.19356	-100.88023	20.21322	6.59015	10.82069	4.50210	1.00000	7.23843	7.40186	8.79919	9.00698	7.76818	1074.62480	0.91929	8.07845	65.89166	
39.11764	12.68947	13.10984	51.30001	9.85455	8.28653	17.37200	1.00000	8.15970	11.98477	7.41954	10.46738	9.11094	1186.32827	3.06823	9.76147	47.97942	44.89377
42.15507	9.12786	17.4674	50.86079	7.04119	9.38388	9.67882	1.00000	9.67569	9.90467	7.21964	11.96821	7.20098	1103.89534	13.06919	9.92321	60.95754	60.02163
43.03199	6.66528	-91.73625	35.25064	8.30801	8.19839	14.49758	1.00000	9.84579	9.63918	8.21522	7.89388	6.87869	1061.79355	0.32977	6.98661	42.28292	54.39784
41.31084	10.85972	0.30367	51.38673	9.92578	10.25986	9.66154	1.00000	5.81775	11.26600	8.01281	9.63479	8.65849	1105.49098	1.43689	11.07013	82.61677	56.58714
52.90466	8.61721	-48.29694	-20.87306	8.89059	7.58823	24.92866	0.00000	10.16350	8.77682	8.03900	9.25423	7.11242	1117.52965	0.96946	10.37239	53.75585	54.13003
42.76768	5.71057	-111.90466	40.34912	7.02776	8.07931	17.22174	1.00000	7.52907	7.96557	7.21697	7.28154	9.62451	1064.53274	0.32716	7.96636	42.36630	40.11760
48.29869	6.69769	-77.43532	20.14298	10.28792	8.21260	34.13771	0.00000	7.67029	8.44938	9.69195	9.80053	9.40265	1082.58166	1.58114	11.24643	58.15790	39.86170
49.30438	6.61254	-76.88442	40.2737	4.20586	12.40046	8.34790	1.00000	9.17037	7.37321	9.42211	7.41042	8.37879	1052.83195	0.29628	7.52157	57.63647	56.08940
43.09108	5.60721	42.85693	39.22493	5.73643	7.20062	6.11568	1.00000	6.80265	9.01740	8.03852	6.14684	8.96014	1094.07098	0.15049	6.26866	43.95677	47.13181
26.27765	8.33126	55.4504	-20.88231	10.51133	10.43984	16.36018	1.00000	6.76414	8.61621	8.83766	7.51907	6.85799	1135.60737	0.35459	9.29413	61.01508	46.02302
33.03184	7.66315	-2.01111	52.66277	8.28038	6.91023	16.44009	0.00000	8.11881	8.99969	5.43177	10.43161	7.49320	1182.01064	2.93294	11.81213	60.80223	49.75145
53.94431	10.02665	5.55575	46.67535	8.30690	8.89473	12.17766	1.00000	8.99521	11.63139	8.90473	10.88383	8.66235	1114.41589	4.51540	9.71166	43.30373	64.80283
55.77139	6.87956	-4.21376	55.82885	10.02943	9.20783	21.49691	0.00000	6.87146	9.01487	6.82726	9.48367	9.85287	1068.07715	1.26517	8.16135	65.04529	47.24203
57.59795	9.44305	-71.05977	42.35843	10.44752	10.52923	12.35084	1.00000	7.95270	11.85613	8.10316	8.17688	8.40276	1190.35700	0.48481	9.97556	61.79484	67.16110
49.19804	5.11311	101.44167	0.51667	5.17804	8.11014	18.45825	1.00000	9.58931	9.35217	7.94799	5.94352	7.52330	1175.22978	0.20274	6.44084	40.69865	49.72816
37.13218	7.35416	-70.6996	-33.59217	8.87867	6.56503	7.79433	0.00000	8.22548	8.82337	9.10747	9.43744	8.90679	1110.76287	1.17088	9.45655	78.21844	49.14644
46.70207	8.63294	7.60872	43.78956	10.06584	10.09257	23.95560	1.00000	7.60850	8.69826	6.65414	8.29457	7.65807	1150.53018	0.54389	9.53209	51.93875	52.76637
41.04361	6.29925	-111.89903	33.50921	8.39300	6.31935	17.75250	0.00000	8.20743	9.57458	8.22594	9.82833	8.18215	1179.75829	1.70670	8.76957	54.03024	60.47961
35.54284	9.71700	47.1192	42.819	9.26153	5.67667	24.84438	0.00000	8.38223	7.36500	8.47676	4.86900	9.20572	1088.27826	0.17076	7.19060	65.51337	40.46629
23.47844	8.29113	-88.3162	42.24113	11.98490	7.26064	18.05054	0.00000	9.22423	8.63642	7.49217	7.75848	8.17608	1067.80476	0.37061	9.50926	29.92976	55.17396
57.34006	9.81768	4.52529	50.71229	9.29662	6.23713	13.20927	0.00000	7.20803	5.22025	7.25174	6.99933	9.11158	1175.59421	0.33868	6.73694	55.72111	59.99479
33.64731	8.59172	133.42825	45.47885	7.64913	10.98467	-0.10414	1.00000	9.03838	8.58554	7.70049	10.89197	8.89270	1149.29242	4.53389	11.64250	68.15592	41.12617
42.07701	7.12160	10.03988	53.6052	8.10496	10.37928	21.93436	1.00000	6.72556	9.82543	8.63990	8.00502	8.73619	1178.80196	0.42160	6.66973	55.22799	59.11628
50.28846	7.17695	122.74754	40.85158	7.77822	11.08286	29.17975	1.00000	9.24625	8.38701	7.43884	10.49246	10.36211	1080.60904	3.09549	11.01762	62.68255	72.39132
22.61386	11.27479	27.18052	39.12074	7.95040	4.99838	15.43773	0.00000	6.64319	5.86379	6.37189	5.46740	6.83806	1155.52119	0.17913	4.24586	44.56760	49.44105
57.81308	7.74450	-35.71667	-8.66667	9.56443	6.80856	11.40427	0.00000	11.31605	9.43240	9.45248	8.54582	7.22878	1051.68826	0.59597	9.59533	29.32841	65.31042
55.67546	11.04018	-71.29144	41.54566	10.40809	10.22244	26.57371	1.00000	8.91504	11.30735	8.68752	9.02311	8.67745	1197.72079	0.80994	10.64785	31.14376	68.59405
55.47727	9.04100	-81.38758	30.17746	10.00018	7.43131	0.02504	0.00000	7.67206	3.64106	7.62811	9.69476	7.97362	1097.63599	1.46971	7.99425	29.35403	48.54479
46.90381	5.99670	-98.1664	19.32932	8.08896	6.18100	17.23601	0.00000	6.58105	10.56450	8.04625	10.03569	6.88280	1079.72004	2.05310	10.06538	42.04870	34.43989
38.33320	4.40227	-122.38731	45.53929	8.62242	7.20782	21.66918	0.00000	10.17980	11.42209	7.75353	9.89297	8.13268	1059.80877	1.79341	7.60911	39.05817	23.84988
