PM2.5	PAHs	CH4	NOx	latitude	O3	warning	H2CO	PRES	SO2	longitude	CFCs	TEMP	NH3	CO	PM10	C2H3NO5	Pb
6.59164	6.31153	8.60195	7.74368	40.72586	9.15536	0.00000	35.59856	1198.33599	10.25733	8.55552	37.60036	4.18976	7.88140	9.77878	6.30797	0.31801	67.82264
6.56792	7.82824	7.62185	7.31890	-2.90055	6.94417	1.00000	48.50722	1152.71929	10.96582	-79.00453	54.16328	20.75025	9.17306	6.92652	7.66183	0.60577	59.69733
7.09589	9.02804	8.59387	9.64448	42.819	12.87789	1.00000	43.54601	1115.23128	7.49265	47.1192	51.80145	2.33604	9.71718	7.06458	9.15915	1.65130	60.38335
8.50914	9.11743	8.66135	6.05857	29.98869	5.48667	0.00000	62.67425	1064.03946	5.99703	122.20488	71.09202	4.91829	8.24851	9.49090	7.86412	0.59988	66.40864
6.86776	8.01610	6.80044	6.96094	46.51872	8.96247	1.00000	55.16559	1172.04516	6.99777	86.00214	67.24198	17.01624	7.36213	8.38726	7.00096	0.54135	52.60692
6.44549	6.78064	8.51295	5.82359	60.18427	7.69172	1.00000	58.57399	1142.08079	7.58989	24.95034	44.10060	9.82231	7.26606	7.61335	7.80642	0.65793	39.11385
8.31907	10.57597	8.00112	6.36791	14.62072	7.08274	0.00000	43.32002	1139.33156	6.48117	74.83554	40.06575	10.77995	9.88192	6.49381	8.67562	1.16874	23.78863
10.18457	10.51016	8.86493	8.02800	45.47885	5.06099	0.00000	46.20946	1113.04867	7.70699	133.42825	51.62213	19.53199	6.97202	8.33709	9.81891	2.85340	47.35112
8.39400	7.17258	7.59338	6.21950	43.83125	9.27873	1.00000	57.83914	1081.27799	6.99662	5.03586	47.98291	12.98556	9.21220	7.80103	8.42263	0.95213	59.92437
9.53214	7.66731	8.29189	7.97312	43.96222	10.97689	1.00000	67.18128	1134.25305	6.15891	43.63417	53.93737	9.07075	10.95366	7.91927	8.36178	0.91139	61.44458
6.81027	7.70145	6.56034	9.52724	32.52515	7.49896	1.00000	37.34478	1151.42740	10.11914	-93.75018	51.49462	6.65116	9.62505	8.37687	6.35179	0.24978	
8.09281	8.53359	6.84566		45.39402	5.74950	1.00000	33.38485	1128.12854	2.96811	9.29109	34.15140	6.61560	1.41606	9.93738	3.05066	0.09554	54.01691
6.85304	8.67911	8.55022	8.16545	41.24264	9.06851	0.00000	35.89151	1050.68699	10.16923	16.50104	78.35533	22.38767	9.06394	9.83711	6.41978	0.25105	41.41420
7.78012	8.70096	8.32400	6.05102	50.71229	8.34245	0.00000	52.06000	1061.29506	9.13589	4.52529	43.87690	10.18498	9.48770	6.27891	7.26945	0.56746	58.47885
4.52065	8.43731	7.84458	7.52937	45.44868	11.87393	0.00000	49.01669	1087.74812	10.17756	-73.81669	60.75087	18.55830	10.56065	9.98430	6.93640	0.51930	60.63492
7.76633	7.46764	7.69990	6.43850	48.06919	8.91595	1.00000	31.93463	1073.78638	4.91689	11.37703	35.80392	15.74903	5.07283	7.49962	4.68692	0.17577	45.89324
6.25102	8.57368	8.64589	8.84345	42.7	8.52961	1.00000	34.76767	1093.69940	7.82551	27.25	49.30257	16.77544	8.16038	7.83950	5.84265	0.15103	10.23500
7.65844	7.13247	7.35144	9.83727	33.92946	7.78206	1.00000	32.64883	1191.25603	6.60566	-116.97725	43.48190	16.61988	6.90948	8.57451	7.35199	0.41344	30.97958
8.21863	8.20528	9.85875	6.31396	-32.45242	8.36759	0.00000	41.15734	1169.07882	9.35673	-71.23106	43.38066	-0.40521	11.21548	8.01286	7.87249	0.80038	21.73898
9.66507	9.12874	8.72876	7.84112	37.49073	9.32956	0.00000	55.65639	1157.56915	5.21277	-2.77259	41.91697	16.65515	7.30151	7.96193	10.48767	5.64062	40.34690
6.79082	8.08748	7.91493	8.61461	32.54044	10.66095	0.00000	37.77567	1135.86198	8.67269	-82.90375	41.61847	18.90323	11.76235	8.78931	6.71871	0.41896	55.46571
8.72787	9.83000	9.07057	9.53802	46.65581	6.43403	0.00000	59.34782	1061.18052	6.74261	32.6178	29.35068	5.90523	7.32925	7.97666	8.55636	0.95103	71.31554
10.71274	6.27807	7.72220	3.58963	42.55308	5.71995	0.00000		1143.15136	7.93305	-87.93341	36.47408	14.78223	8.65988	10.41665	10.59773	6.30971	43.17880
10.68283	7.19641	8.69405	8.01198	35.21222	4.89133	0.00000	63.52583	1114.88533	2.90479	2.31889	47.60951		10.25326	7.61221	8.94711	1.52706	74.72980
7.21001	8.27707	6.28247	7.39615	-4.06667	10.16405	1.00000	43.16892	1147.08545	7.40997	37.73333	71.12984	27.95488	8.68261	8.28694	8.54352	1.01804	33.87856
7.10415	8.65525	8.79474	7.25420	26.67319	10.31163	1.00000	58.97876	1110.15647	5.51297	31.4976	34.61085	28.93183	4.80624	8.16193	4.50865	0.18412	67.17859
4.60401	8.66923	6.67158	7.41069	6.84019	8.47036	1.00000	45.08697	1199.67989	7.30627	79.87116	63.70254	10.70784	4.35881	7.27572	5.38079	0.26119	66.37812
6.78113	8.77380	8.45214	8.54481	44.92801	9.87503	1.00000	66.53331	1085.92237	6.82127	4.8951	50.66289	16.52448	8.02538	8.53424	6.51532	0.43539	48.48028
6.26133	10.91625	8.66812	10.32427	5.27247	5.71865	1.00000	23.70483	1174.36089	8.00901	-3.59625	42.68043	15.49558	9.45142	8.79937	7.69732	0.61418	67.83704
6.97701	7.85622	7.00142	6.30943	46.32374	9.67360	0.00000	51.31739	1163.32305	10.26604	-120.00865	39.83584	30.08897	11.01244	8.27900	7.99550	0.68677	31.91956
6.50706	7.37042	7.51148	4.23234	28.90054	8.29323	0.00000	22.73148	1076.58647	10.38018	-81.26367	32.60424	8.35493	8.97390	8.04285	8.32647	0.81706	22.41089
7.83628	8.03626	7.75277	5.53914	34.09611	8.52544	1.00000	60.95415	1096.08860	7.65694	-118.10583	61.48707	17.29764	8.77652	6.74986	8.38802	0.90323	45.20955
7.86516	6.77526	7.86406	8.49961	48.07667	8.72488	0.00000	18.85598	1054.10232	9.46902	8.64409	48.67712	25.15855	9.63050	6.25946	5.89181	0.37398	52.72785
8.75330	6.26732	7.39730	6.09061	6.15038	9.32048	1.00000	40.43400	1068.18373	6.75299	6.83042	67.98096	26.37098	8.96438	10.49839	7.58091	0.49666	42.82102
9.96387	8.13497	7.34752	7.66962	39.57582	8.90690	0.00000	26.17906	1180.87155	3.63048	-105.11221	24.53889	16.12655	8.07803	8.56366	9.34506	1.92152	43.06606
3.36821	7.22249	8.94834	8.45753	51.03427	10.41634	1.00000	46.35855	1130.91582	9.44610	5.37429		20.93649	5.08720	6.32747	6.35507	0.23184	53.59755
8.16645	7.56096	9.08674	7.59537	16.0567	9.93999	0.00000	34.08144	1070.42033	7.45559	103.65309	38.86845	6.20379	11.75350	7.32166	6.08332	0.32371	50.35411
6.85003	7.96446	8.17954	6.16963	44.92801	7.99251	1.00000	42.50417	1150.61672	6.03079	4.8951	65.54899	13.88288	5.69384	5.99408	6.47093	0.36931	49.26510
7.47363	8.74044	6.26678	7.49802	23.07492	9.80506	0.00000	53.09186	1063.72192	5.75085	88.28637	42.51583	23.24904	7.01122	7.98940	8.93878	1.34819	30.93763
6.04085	9.86283	7.70340	6.40742	35.6803	8.32337	1.00000	62.16259	1097.18783	8.19575	51.0193	53.91616	-2.41618	7.95851	7.85134	8.87006	1.22796	69.55157
6.15370	9.19793	8.44755	7.37540	28.54944	8.51995	1.00000	66.41654	1180.79651	10.72362	-81.77285	19.64936	1.88067	9.03239	8.34364	5.57390	0.22960	34.00167
8.83007	7.54971	7.79536	5.11739	48.8765	4.59011	0.00000	67.30108	1141.37651	7.92733	2.18967	43.48295	24.72169	8.93338	7.90781	8.87013	1.36342	45.70532
8.61988	9.59667	7.41036	7.72948	25.80565	5.65035	0.00000	31.81863	1154.18307	5.89399	68.49143	65.99787	26.11225	8.90912	8.77910	7.54898	0.54089	65.31148
7.95006	9.00391	9.23491	4.92959	53.38333	7.37967	1.00000	38.74821	1193.59164	7.23861	-0.76667	82.72467	11.78001	8.27535	8.61607	7.47660	0.41804	26.44101
8.18480	9.07795	8.33396	9.05578	-19.65	9.00826	0.00000	36.62524	1106.91123	9.07308	47.31667	41.45760	25.01258	9.23482	7.76990	5.31215	0.31238	41.01817
10.75980	9.87888	8.58150	4.09834	40.24537	5.61597	1.00000	34.68689	1056.37101	7.38288	-75.64963	78.56736	20.34598	5.72644	8.77873	8.80604	1.22452	52.54877
6.58147	8.17260	7.10096	8.47774	5.30383	8.21674	1.00000	47.49819	1096.43462	9.76499	-1.98956	37.51338	17.71581	8.87619	8.53358	6.49191	0.16290	43.90730
8.76910	7.37362	8.92782	5.26522	42.4251	8.08418	1.00000	57.94503	1124.32068	4.84337	-71.06616	51.75304	12.96564	5.99593	7.35299	5.28925	0.21791	68.80626
5.32949	8.58394	6.64636	4.65248	51.40148	10.18843	0.00000	57.28309	1178.54633	10.55523	-1.32471	58.77074	6.15139	10.00203	9.38743	8.78005	1.19942	24.19896
7.81142	7.03837	7.18229	6.12483	26.44931	9.17508	1.00000	52.47325	1096.51564	5.45561	91.61356	37.29585	7.44848	6.17704	6.98790	7.06503	0.32104	68.35471
8.09124	6.97867	7.26658	9.39535	40.78206	6.88719	1.00000	58.86234	1167.05783	10.44149	72.34424	55.91505	26.26261	7.06081	6.68862	7.31664	0.54024	59.00478
7.46189	8.52180	6.40204	7.61525	54.90083	10.26019	1.00000	57.77564	1098.41080	5.94195	38.07083	61.66705	9.92416	6.71408	7.41568	5.66967	0.19849	67.10031
5.76163	8.97225	6.79417	6.62148	34.86472	10.36197	0.00000	28.86586	1091.54135	9.52394	117.55417	55.15625	10.93388	9.07796	6.72402	6.94268	0.35663	73.93310
8.80123	8.61112	9.12725	7.57039	-34.64966	8.11466	1.00000	43.64837	1177.23921	8.41674	-58.38341	50.30212	26.13531	8.14858	8.88550	7.62554	0.42808	45.53037
7.03962	7.24995	8.58103	4.92775	34.85	9.28885	0.00000	69.27616	1134.63970	9.09706	117.33333	55.68834	35.68920	9.00948	6.85080	7.49970	0.49131	60.66682
8.02112	7.93658	9.29272	9.10996	26.44931	10.05584	0.00000	59.37058	1087.48447	7.21347	91.61356	62.13580	14.56311	10.64579	8.93920	4.81733	0.23606	37.81622
5.99893	6.25773	7.83222	10.42004	49.65186	7.58381	1.00000	51.71484	1118.58941	8.54248	26.97253	47.33098	13.01035	9.14021	7.32375	5.11823	0.22540	76.27872
5.14835	8.24326	10.15420	8.90660	60.02427	10.63715	1.00000	43.19767	1098.75607	8.53733	30.28491	17.20014	4.79478	7.77806	8.58272	7.86021	0.53688	41.78921
7.68858	7.00981	8.39312	7.01362	25.67927	5.52705	0.00000	54.56648	1149.24895	7.20974	-80.31727	51.27184	16.13715	10.83395	7.35411	8.52943	1.08875	51.43166
11.52025	6.44949	8.16929	5.95798	-23.44361	6.23499	0.00000	69.94543	1171.39665	5.74122	-51.87389	51.08899	8.59209	6.78886	10.27115	9.58533	2.53347	42.90204
8.01568	9.30870	9.20715	7.50744	-37.88333	10.36964	1.00000	56.78287	1076.39775	6.32866	145.06667	52.42884	15.58506	8.62670	7.45413	7.95768	0.59148	47.85451
6.44394	8.55408	9.84636	7.08000	18.18158	9.29616	1.00000	30.57028	1163.42830	7.17425	76.03889	52.39354	14.61215	6.98547	7.29638	7.73540	0.64144	31.27757
7.14263	8.75116	6.47949	9.28372	58.04254	8.01406	1.00000	37.10225	1130.09016	9.01211	65.27258	66.35737	35.32117	8.56369	7.18111	6.28646	0.31344	38.45496
6.76155	7.13958	8.54714	9.63110	34.9	8.81723	1.00000	51.93544	1123.97839	7.05659	137.5	53.17881	10.27170	7.42461	6.64324	6.65950	0.34892	58.13271
6.12980	7.24203	9.02816	10.04077	33.95015	7.09910	1.00000	38.85860	1121.46083	10.73795	-118.03917	69.73483	15.78917	10.63504	8.74076	5.71359	0.27659	46.56719
9.48408	5.76129	8.89660	6.47830	37.08819	9.40440	1.00000	69.21222	1118.02586	4.31729	-8.2503	50.83886	33.99434	7.11755	7.79952	5.52687	0.23445	40.17586
8.61564	8.93247	5.88400	11.79520	14.37395	4.91464	1.00000	44.81941	1068.85461	6.82135	100.48528	38.70964	15.05002	9.89899	7.35283	9.34156	1.93386	48.31460
7.27277	8.14469	7.91037	7.75153	54.84444	9.20041	0.00000	47.39883	1166.80114	9.39089	38.16694	43.95522	24.40361	8.23139	7.72602	6.40679	0.30693	51.78657
7.00098	8.31905	6.82850	6.87044	32.57756	10.18501	1.00000	59.66652	1120.05039	9.23435	71.52847	42.89995	25.07804	10.69416	8.56619	11.08819	10.25652	55.82860
7.28622	9.47936	7.44038	9.69259	43.61092	7.61926	1.00000	70.46326	1110.48022	9.83881	3.87723	43.66029	23.32247	8.27578	10.57505	5.54070	0.33209	21.22335
7.71877	6.80864	7.93499	9.21537	9.92787	7.25099	1.00000	60.06554	1192.57932	6.41092	-84.13722	53.90927	13.04544	9.18702	6.71235	8.60851	1.22490	41.47330
5.61047	8.81294	8.16733	8.33741	3.7278	6.95276	1.00000	29.14713	1147.01596	9.10142	98.6738	54.13257	13.49790	9.57923	9.56553	7.25978	0.27697	47.34350
7.08088	8.11972	8.64350	6.12489	49.07866	8.85110	1.00000	25.92055	1171.04115	7.22259	30.96755	36.66488	7.93289	7.31725	8.07979	7.65353	0.57576	49.23141
7.25051	9.02141	8.93839	5.79645	58.63667	8.35643	1.00000	42.12283	1165.25512	5.83148	59.80222	37.61095	13.94699	5.78262	7.69184	6.75027	0.32961	57.02098
11.47547	7.05401	9.47568	5.63706	48.07667	4.62556	0.00000	25.48766	1145.64939	7.61087	8.64409	65.29871	17.20741	5.97205	6.10022	9.06703	1.59656	40.24937
10.43846	7.97645	8.45002	7.84547	20.14298	6.62731	0.00000	56.85350	1095.33656	8.77499	-77.43532	44.40275	16.75396	7.41298	7.98758	5.35581	0.20405	48.32260
7.84481	7.22960	7.36671	5.84387	6.45407	7.73222	0.00000	27.76574	1185.78731	9.71945	3.39467	47.82149	3.45227	7.42739	8.33057	7.05779	0.52056	54.45166
11.06997	9.07001	7.07958	7.12573	53.49389	6.75340	0.00000	71.82579	1097.81261	4.48399	-1.29243	64.10394	9.62215	5.21685	8.39446	8.03614	0.58433	39.10040
6.65457	7.72833	7.57404	8.82154	48.07667	9.49871	1.00000	66.72301	1050.46383	10.22726	8.64409	41.89625	5.69693	7.15324	8.55399	5.34098	0.14823	38.96927
10.69563	6.73975	7.91913	10.38340	45.69558	8.55205	0.00000	60.54271	1091.59173	4.91042	4.7934	65.43017	22.59547	6.85321	8.67576	10.84496	8.03560	33.41986
5.97251	9.01122	8.65906	9.21638	58.04254	11.77369	1.00000	52.23792	1149.15087	7.64812	65.27258	47.05052	27.27865	8.03915	8.19891	8.31189	0.77016	51.61833
8.41236	8.33674	6.81511	6.45650	41.24264	8.45305	0.00000	64.60451	1171.29074	8.75614	16.50104	52.94046	20.68868	8.93566	7.36321	6.87683	0.43297	49.81198
6.24834	7.44062	7.27139	10.54001	41.1053	5.39532	1.00000	28.98162	1104.03309	11.01123	-7.32097	70.43197	13.77369	10.66968	8.74370	6.95483	0.45862	55.17538
6.16092	8.55965	7.88924	5.37776	5.84752	8.42525	1.00000	61.16194	1063.22953	8.71690	-5.682	50.45037	18.93007	7.15765	8.64898	8.05270	0.63118	51.58808
11.48663	8.14222	9.10843	8.44819	36.24624	5.65216	0.00000	65.80355	1062.62817	5.80657	139.07204	40.98813	21.39205	6.22852	9.27045	9.14639	1.69046	35.77059
7.48130	8.03592	7.32489	7.74199	51.65	9.42460	1.00000	49.12317	1118.56609	6.15123	-0.2	72.22201	25.50458	7.64011	9.43809	6.38454	0.19369	32.80272
7.70118	8.01489	6.93765	6.52087	15.73628	9.54424	0.00000	45.15116	1188.02968	8.01824	75.96976	48.90131	5.23636	10.03519	9.02546	6.65433	0.30936	49.07161
5.66401	8.36802	6.67807	4.94388	38.38479	9.83334	0.00000	68.85461	1073.72991	10.25640	-0.76773	59.40012	22.13681	8.93144	7.67049	8.08623	0.76158	45.24225
7.92968	6.93977	9.72786		42.7392	8.69056	0.00000	70.31924	1077.46926	9.57074	-84.62081	51.61884	19.32980	7.51116	8.51324	6.12446	0.30184	29.34768
10.95211	9.99864	7.41465	6.95320	50.80019	7.74926	0.00000	28.39629	1197.83588	6.18100	7.20769	70.82093	14.87334	5.13005	7.21556	9.45501	2.20033	51.18033
4.86560	7.06495	7.39694	8.65716	42.7392	7.95521	1.00000	42.60833	1099.32897	8.72706	-84.62081	63.19629	11.12019	8.75575	9.10878	5.79871	0.27276	58.93201
8.95931	7.11475	8.05580	6.87746	42.67164	7.56644	0.00000	39.60304	1175.32066	7.22324	14.01481	49.25622	7.83821	8.82435	8.65173	9.79467	3.04291	58.71083
12.40206	8.19592	7.93929	4.70987	14.64056	5.31133	0.00000	23.89147	1137.89562	7.71818	104.64992	39.74793	8.21243	3.53618	7.79719	10.39053	5.09257	48.51553
5.81088	8.52211	8.07446	9.13612	25.80565	7.28387	1.00000	45.50654	1098.83685	10.55303	68.49143	47.61305	24.55440	9.80958	9.74080	5.65005	0.24646	38.47061
7.14993	9.00084	8.06599	6.68013	48.77275	9.74180	1.00000	49.91381	1131.03216	6.84069	5.16108	62.25818	4.52703	7.68584	7.57632	8.55536	0.84656	48.66144
7.97826	11.42608	8.60198	8.44667	41.94175	7.60309	1.00000	56.97921	1051.74332	8.40799	123.50266	48.67205	23.11671	9.97383	9.61491	7.42113	0.57767	61.16105
10.38000	9.02145	7.81267	6.65471	53.00974	7.63802	0.00000	23.93153	1062.00190	7.64581	-3.05814	54.16766	20.87155	4.90678	9.13906	10.63758	6.57779	49.24342
6.56624	9.27999	8.31901	9.50193	37.1759	7.14443	1.00000	69.83357	1079.99197	10.14391	128.9889	59.15334	16.37144	9.31666	7.83456	6.21933	0.39902	48.07144
6.95434	6.76817	9.36425	7.15950	40.67705	9.85285	1.00000	13.52413	1112.93315	8.98327	-73.89125	45.38250	14.82203	7.14943	6.97641	5.86215	0.20247	48.64157
7.14048	8.87467	7.70037	10.26990	32.35126	6.80917	1.00000	54.60367	1197.23045	9.84664	-95.30106	40.26784	14.63660	8.71400	9.24706	6.72989	0.29147	66.00547
6.66607	10.25663	7.20945	5.94617	27.0174	9.41975	1.00000	63.68401	1188.01416	7.10925	49.62251	55.86253	24.32198	6.61310	7.88736	8.69799	1.29612	43.40929
10.92068	8.02617	9.82787	6.10575	58.63667	5.78246	0.00000	35.73190	1058.86153	7.75591	59.80222	55.15601	15.69288	5.15101	6.07439	10.08689	3.84714	50.34857
8.39987	9.05573	7.48758	8.20087	52.68333	10.01480		45.17975	1194.77844	8.23430	0.93333	55.56772	-6.63221	5.24210	7.93652	11.69108	18.29263	70.00485
6.12579	9.15889	6.78381	10.13448	13.65805	6.17458	1.00000	53.27627	1075.28350	12.84393	102.56365	47.36141	29.99295	9.19041	6.33851	5.14872	0.33271	47.59497
10.41153	6.21033	6.64988	9.79288	33.35283	6.00119	1.00000	27.74638	1112.84616	8.23047	-111.78903	65.47831	21.53033	8.02779	7.87738	9.06504	1.57001	46.49953
7.86777	8.78658	7.78045	8.05756	27.55898	9.45174	0.00000	70.67710	1180.85729	8.21142	68.21204	44.30003	28.44580	9.49821	8.38205	6.06497	0.33622	60.98656
10.10131	8.68430	8.32935	3.66742	29.21399	7.52955	1.00000	80.69054	1078.99497	3.83692	78.95693	33.09770	22.56355	5.26717	8.74054	4.92417	0.26439	41.90766
10.08668	9.33333	8.67165	5.33801	-37.32167	4.85296	0.00000	26.32923	1069.37006	8.28388	-59.13316	41.74191	12.10816	6.06549	6.40995	8.01997	0.62493	64.14306
6.86132	9.07346	8.55293	5.48004	-37.9	7.29103	1.00000	45.21503	1098.02830	5.50984	145.18333	47.60509	21.03517	4.81429	9.42123	5.93460	0.14161	38.08909
9.01544	6.23302	9.72181	5.83601	53.49389	9.58099	1.00000	52.18180	1083.74247	6.32722	-1.29243	53.16255	11.80599	9.20312	9.70586	9.19310	1.80772	45.62771
7.37591	8.55231	7.42498	7.49671	33.35283	7.82034	1.00000	35.86132	1082.44751	10.33320	-111.78903	78.41586	12.21967	10.06984	8.54494	6.91659	0.18021	67.42764
7.44606	8.57406	8.67561	4.58899	45.39402	6.93586	1.00000	51.69998	1165.31472	4.92703	9.29109	42.89928	31.67375	3.81053	7.02804	4.69428	0.33862	57.03964
8.80720	8.60113	8.33414	7.17121	34.85	11.11417	1.00000	44.28803	1198.30689	5.93951	117.33333	39.05703	34.19528		7.57929	8.53070	1.12734	41.47245
11.39004	7.10373	7.97316	4.00981	22.37066	6.89888	1.00000	50.69648	1153.77049	3.80005	114.10479	19.36390	-5.91100	8.24555	7.12293	5.70500	0.21873	46.06133
5.84397	8.49557	7.64150	6.55955	41.72063	7.17806	0.00000	55.45776	1052.99566	9.76605	12.6723	40.60153	5.24624	8.51739	7.34392	9.28679	1.87161	56.43171
7.18496	6.47158	8.58804	6.02774	43.61062	11.24060	0.00000	54.56304	1052.46696	6.78411	-72.97261	38.71358	23.82139	11.87785	8.92289	7.09284	0.38857	62.18338
6.76208	7.56564	7.75204	6.61350	50.75	8.55668	1.00000	72.72885	1163.22876	5.16201	2.25	72.82523	3.07002	4.11403	7.86856	4.48250	0.38521	69.74746
7.44810	7.52026	9.17746	8.37863	32.52515	8.95708	0.00000	52.71196	1158.18364	9.59035	-93.75018	49.19321	24.72467	8.39977	6.91289	5.63465	0.29034	74.39558
4.33956	8.46915	8.69993	6.97255	31.76212	9.45679	1.00000	48.69511	1186.02810	7.85956	-95.63079	44.62935	17.65558	3.72575	9.15936	5.70638	0.38046	30.47446
4.96489	7.69256	6.60146	9.89119	42.55308	6.36700	1.00000	59.91980	1174.11999	12.67886	-87.93341	64.94871	19.91461	10.70468	8.64613	4.72282	0.17563	43.57074
6.31066	7.29265	9.46334	10.03327	35.85	7.51786	0.00000	49.12127	1064.14197	5.04329	117.7	81.73027	17.10781	10.08395	9.52885	7.43417	0.38850	63.02491
7.13718	9.85873	8.37082	9.93891	46.65581	6.85593	1.00000	25.23811	1097.57434	12.72584	32.6178	50.98081	10.71330	9.00223	8.86448	5.55080	0.16755	36.44389
3.26174	9.01101	8.94397	7.85280	43.86682	10.00770	0.00000	28.37964	1171.02954	8.11112	-79.2663	71.97077	-11.06304	3.48773	8.57949	6.95598	0.26505	42.60056
12.21967	8.62120	9.17698	5.12898	10.29085	6.65190	0.00000	68.46964	1078.47097	6.54828	105.75635	53.37448	1.26372	4.86509	7.71103	10.65517	6.77368	49.80284
9.82181	7.73178	7.46293	4.70533	-54.8	6.83592	0.00000	52.32883	1198.62370	8.74905	-68.3	53.43190	43.27625	5.01557	8.21926	11.83687	21.20834	79.80059
5.74029	7.58987	9.72446	9.44116	27.34089	10.55136	1.00000	76.31881	1199.09739	6.85035	117.4831	62.51844	8.60934	6.16515	7.02561	4.31174	0.38536	40.85311
6.52765	7.03159	7.95847	6.85928	44.73941	9.81421	0.00000	33.48584	1141.33310	9.34000	-93.12577	46.22372	10.37885	10.28022	9.51470	6.75531	0.39137	50.08299
6.20705	9.31706	8.92869	5.72056	37.08819	9.83201	0.00000	42.77219	1060.10889	9.11088	-8.2503	76.05478	14.76762	8.74478	8.73991	6.73155	0.34843	33.38846
10.20571	7.55438	8.20331	6.46478	-25.54073	6.33606	0.00000	37.51611	1130.75923	6.67868	152.70493	30.21583	12.39106	6.04423	7.12023	9.10912	1.56655	43.33185
7.54160	7.86513	6.56075	7.74064	23.5654	9.16131	1.00000	35.55215	1190.51948	4.50670	119.58627	82.81053	10.69369	5.91278	7.58101	5.69920	0.14580	53.01379
5.98439	8.11951	9.19798	4.58674	51.12794	9.04365	0.00000	56.54254	1083.28939	10.78926	4.21372	88.73806	13.90776	8.26034	5.17471	8.63254	1.06217	68.79167
6.83033	8.54621	7.64121	7.57650	30.21121	9.91917	1.00000	62.44636	1133.56579	7.03235	74.4818	56.55739	23.91652	7.56487	8.42543	7.28884	0.47496	58.68784
6.79978	8.43721	9.48844	8.91524	39.71734	6.32883	1.00000	65.13998	1195.89161	10.77815	-74.96933	49.98613	18.17561	10.03154	5.79156	6.62648	0.14315	50.02403
5.00647	6.51972	7.80927	12.85118	25.87972	5.65718	1.00000	37.04234	1104.51330	9.10835	-97.50417	72.93549	7.44516	10.13050	7.57071	5.05705	0.18642	32.77835
8.02922	8.74834	7.99629	12.29634	34.8825	7.13241	1.00000	63.19624	1160.54315	10.58485	128.62667	50.62718	19.57422	6.28128	7.80466	5.18623	0.30196	37.82355
7.21899	9.12337	7.89728	7.45709	23.02677	8.67284	0.00000	35.65717	1056.89903	10.35460	113.13148	32.22655	19.28991	8.10337	10.81295	6.44553	0.40301	35.70814
6.29775	9.28475	7.18051	11.29263	50.5107	5.90835	1.00000	59.45422	1106.99276	11.33078	18.30056	49.69802	8.71633	11.09287	8.27351	5.50274	0.28625	63.05549
8.23692	8.72348	9.29174	4.32226	10.10649	7.22046	1.00000	63.84808	1087.74759	6.93185	76.35484	51.66563	28.02448	7.46153	8.12110	6.93134	0.42943	42.86984
12.89166	5.49329	7.96083	4.13530	-20.87306	4.36855	0.00000	40.59981	1133.09797	8.37233	-48.29694	40.32760	10.27669	4.42318	7.60837	9.60523	2.33763	29.50576
6.29418	7.19664	9.27744	7.00150	-26.93366	8.30013	1.00000	45.52332	1135.65472	6.97932	29.24152	70.04974	13.59611	9.97582	8.49534	7.93317	0.76885	48.73741
8.94188	7.04235	7.39648	8.51174	38.13708	7.09676	0.00000	50.47977	1063.78187	4.92710	41.00817	33.96566	17.69386	10.31974	7.17578	10.62208	6.40478	49.13796
3.81028	7.70605	6.97477	9.74644	26.11527	11.92695	1.00000	67.28476	1101.74734	8.63829	86.59509	82.26300	15.94828	5.80263	7.73300	7.22710	0.45416	47.38250
