SO2	longitude	PAHs	TEMP	CH4	C2H3NO5	PM2.5	latitude	PM10	NH3	warning	H2CO	NOx	Pb	PRES	O3	CO	CFCs
7.06697	2.2469	9.91510	5.47238	6.39759	0.08607	9.27415	48.90472	5.52158	8.46536	1.00000	38.83019	8.26913	49.31320	1122.80032	10.40438	6.43215	88.89944
5.28480	78.95693	8.48075	19.95009	4.48331	0.16584	8.99135	29.21399	5.37662	8.63618	1.00000	62.83866	7.01650	60.50502	1064.32932	10.11265	7.88999	87.73017
5.28258	-60.94228	5.28130	30.94689	8.56490	0.64727	5.81954	14.67751	8.64696	7.86201	1.00000	77.83829	5.92289	34.09697	1154.47816	6.28583	8.76913	69.10382
6.28508	49.62251	6.46798	27.47492	4.14001	0.54189	7.79563	27.0174	8.46759	7.27745	1.00000	51.14029	9.03292	54.62773	1063.55805	6.35842	4.47563	79.02124
5.65537	51.3452	6.67886	-5.21745	9.26292	3.87851	6.30299	53.37596	10.69140	7.60257	1.00000	32.23329	9.07418	57.68407	1177.59953	4.33372	7.74283	80.27145
4.51502	-91.11667	6.59242	11.34684	5.71936	0.94720	7.36169	14.93333	9.09858	7.48992	1.00000	72.53056	5.58394	61.86193	1087.79964	7.20684	6.79936	65.60826
6.40339	38.28402	8.91127	17.08158	5.08934	2.84093	2.33725	34.5624	10.35833	8.19028	1.00000		9.94439	46.76799	1086.10438	8.08400	8.76649	67.02215
7.23641	29.41824	6.20040	25.65216	10.99799	0.29652	8.14639	45.99194	7.31782	8.04006	0.00000	69.49864	6.07115	73.80944	1059.73929	8.18312	8.33632	59.10978
5.55191	7.36027	7.04982	13.97472	3.96398	0.21324	7.87526	51.20219	6.82014	7.62130	1.00000	29.93743	8.56331	54.35419	1187.14561	8.39651	7.39839	71.79786
10.41547	-123.02621	7.23176	19.35117	10.28397	0.15808	6.19368	44.99012	2.32950	10.15962	0.00000	41.20301	8.78801	70.72242	1194.47347	10.70410	8.36369	67.35018
10.16913	30.96755	7.80224	9.77876	5.62873	0.12402	8.37584	49.07866	4.84281	8.56474	0.00000	59.20740	7.74795	57.40784	1155.85243	5.45440		66.58178
7.78483	7.973	3.83022	13.72769	8.83508	0.27453	10.27260	51.168	6.86043	6.48452	0.00000	46.19221	8.99200	83.43336	1070.53742	6.88343	7.85257	74.64745
9.83295	19.61222	3.95847	14.51831	8.08096	0.20321	10.98271	44.97639	6.43108	4.60184	0.00000	21.57156	6.22252	64.95133	1076.55131	5.72578	9.41993	70.12878
6.33788	39.28333	7.00563	13.37728	7.00706	0.45466	5.53109	-10.33333	8.42419	7.38820	1.00000	49.53626	6.75288	74.56279	1106.10536	7.04582	6.82141	76.29282
6.85477	-4.21376	9.64296	15.44506	9.24182	0.74893	9.30919	55.82885	8.90524	7.29875	1.00000	42.53509	6.89515	48.24385	1140.08908	7.50458	8.88940	68.26934
7.90936	-6.00137	7.89838	9.30126	8.96165	1.44433	8.21767	33.42585	9.62354	8.05457	1.00000	43.60069	7.59762	75.75712	1168.07511	7.66206	7.49429	76.46551
9.60217	-8.53778	5.88173	30.74833	7.61890	0.43284	8.48495	7.57944	8.34556	6.97136	0.00000	49.26140	8.23054	56.75737	1092.78040	4.57362	9.94723	69.99067
6.06162	7.36027	4.94906	9.91051	11.39257	0.43612	7.30811	51.20219	7.97327	6.91117	0.00000	47.35268	7.51724	40.37057	1169.90048	6.65608	6.71330	80.41979
4.98351	37.99117	9.96241	19.71830	7.35815	0.31107	9.88384	44.92934	7.61530	8.21531	1.00000	39.75166	7.70246	45.49479	1154.14427	9.77563	5.74964	78.25316
5.43628	29.00974	8.46808	16.21987	8.41764	0.89136	9.66914	-24.19436	9.13682	8.75467	1.00000	42.03595	7.47522	49.93225	1064.93579	6.80195	8.03920	81.40999
8.93294	102.56365	8.46995	-3.72325	8.80080	0.09630	5.95004	13.65805	3.22879	7.37719	0.00000	57.51555	7.50307	43.19663	1090.53273	9.78494	7.57088	80.72254
8.01541	84.13864	7.66008	12.58181	8.33610	0.30760	5.02305	22.88783	7.25681	6.43087	1.00000	38.00366	7.24254	65.17740	1145.64155	6.56327	7.47642	80.90322
4.43142	11.34046	4.12816	16.26074	7.88019	0.16454	8.74901	50.72043	6.49443	7.29796	1.00000	57.95541	7.53358	68.71237	1190.87406	4.85079	7.95616	88.75014
6.17618	72.54064	5.39021	17.53240	12.22220	7.32678	4.90879	31.82539	11.33986	6.16552	1.00000	48.00543	7.70562	63.57785	1092.27926	6.06719	8.42838	70.86076
5.58531	114.51667	5.26938		10.75074	2.35458	3.84827	33.78333	10.20127	6.80265	1.00000	36.76799	8.51485	66.07684	1191.93214	5.43242	7.15899	75.64126
6.58947	74.4818	9.19768	18.36949	8.83338	0.71893	9.08361	30.21121	8.87063	9.41192	1.00000	13.02297	6.60049	23.03636	1146.54048	7.81026	5.63296	63.47314
6.30997	20.22625	6.48977	18.04744	5.80357	0.33569	6.84913	30.75545	7.40852	7.42235	1.00000	34.52854	8.36122	48.06226	1060.04581	5.99658	7.30176	78.51397
6.02025	8.55552	8.65411	0.39660	5.45424	0.26384	9.40066	40.72586	6.05013	7.59419	1.00000	40.41114	8.09819	46.88249	1074.32272	9.40127	5.97821	77.46944
8.97106	11.04979	11.90033	15.72491	7.46071	0.36644	11.14157	44.59445	7.20634	7.34784	1.00000	37.20769	7.11782	49.60815	1183.43348	11.26458	7.30531	67.06727
8.20325	-60.94228	10.40729	-0.74175	5.09772	0.17993	9.87673	14.67751	5.72268	6.46424	1.00000	34.89698	8.04176	63.52504	1124.21536	10.57030	6.74805	73.34866
6.13115	16.43915	8.52310	15.54566	6.56787	0.35209	8.17395	43.50891	7.59914	8.42792	1.00000	34.12702	9.76458	60.07507	1190.81623	8.32593	7.79981	71.76719
7.50719	-88.3162	9.92803	8.43493	4.92770	0.30472		42.24113	7.32498	8.31881	0.00000	37.82213	9.06015	40.23143	1086.13709	8.15546	7.36937	87.42813
9.46563	88.58	9.66277	6.71239	4.27598	2.50898	6.96420	23.18	10.19299	6.94286	0.00000	58.51563	7.30291	50.65301	1076.59597	7.37429	9.37925	77.41901
5.87403	-122.24092	8.18757	15.68287	6.27365	0.30753	10.26727	47.4943	7.45345	7.47739	1.00000	47.67707	9.45585	53.43702	1108.18278	8.63070	7.68545	70.92336
7.63106	5.55575	10.12100	7.34176	8.02393	0.14537	5.42812	46.67535	3.87829	7.15203	0.00000	45.41745	7.49648	74.41686	1154.86287	10.61287	8.45820	86.13007
6.48432	116.11768	9.01104	27.31868	5.07475	0.16077	8.47735	24.28859	4.86768	6.67105	1.00000	49.28238	6.16661	55.74359	1159.90781	9.52264	9.17645	64.92092
8.13016	-2.98333	9.24806	23.64379	7.16379	0.71165	2.50609	53.83333		7.52003	1.00000	39.65179	7.11450	28.88052	1090.49056	6.81496	7.73421	75.27864
7.78713	-4.10734	10.67570	19.94542	9.56367	0.16114	4.46437	38.68712	4.23845	7.01353	0.00000	44.89645	8.84004	33.56878	1076.21187	11.63833	8.49051	69.03155
9.80628	-82.00919	6.84749	24.12570	7.36753	0.17228	8.90054	23.04419	5.31173	6.00716	0.00000	41.18846	7.43466	68.29395	1181.57916	4.99701	7.64921	82.87821
10.19446	-4.21376	10.85130	10.42623	6.73251	0.19754	8.19100	55.82885	7.11978	7.46796	0.00000	31.59578	8.96523	49.50857	1073.23364	7.64708	5.84526	81.65902
9.73045	51.67462	5.91613	4.59155	8.18067	0.19973	10.12691	32.65246	5.61739	7.23548	0.00000	41.81623	6.64859	47.41479	1163.03636	5.78721	7.31897	66.30662
8.85274	-73.02841	8.29144	7.79020	7.86211	0.22916	5.77428	-36.9256	6.75265	9.89466	0.00000	50.21576	8.60456	51.56754	1196.47026	10.68228	6.36859	73.42004
3.32829	120.03308	3.27606	17.18281	8.85259	0.27014	6.91040	28.88162	7.48703	7.53235	1.00000	59.05653	7.65063	61.90419	1129.40700	2.81174	5.64942	69.06840
6.66546	-77.70066	6.61770	10.78638	8.97540	0.50927	6.04561	43.16547		7.68932	1.00000	55.29659	7.45221	45.06165	1170.41983	5.47782	6.36772	73.07769
5.86933	-51.87389	7.02576	11.71417	7.27746	1.85105	7.29822	-23.44361	9.88461	7.17956	1.00000	48.45740	8.47012	45.30506	1187.32339	7.05409	8.02584	80.54876
8.78101	-5.53715	5.56378	1.75400	7.79258	0.20465	10.13517	50.11861	4.96067	7.16956	0.00000	34.24940	9.32261	57.03284	1112.46225	5.51515	7.43768	79.74154
5.43752	72.85107	6.24829	25.24583	8.43281	0.72653	6.20508	19.30157	8.90885	7.96930	1.00000	33.67093	6.87590	63.01175	1141.71200	5.37508	8.91852	63.78159
9.93302	6.26667	7.20971	-0.37471	4.83969	0.47919	6.64309	51.21667	8.33410	7.54098	0.00000	31.54888	8.19861	52.49346	1150.02483	8.05808	8.91390	84.79754
9.33170	-68.30472	6.04115	8.79868	8.75400	0.23786	10.19849	9.91861	5.19160	7.31579	0.00000	49.91570	7.06524	55.64424	1171.17644	5.94643	7.23245	74.85118
9.19784	2.35739	11.52061	20.56078	6.66316	0.14528	10.93855	41.63976	5.17034	8.74883	1.00000	43.29933	5.47170	49.18719	1191.41056	11.47973	7.85896	68.61062
4.75122	-41.88778	6.54624	6.68099	8.41757	0.31051	8.69441	-21.205	7.81982	8.01630	1.00000	51.00738	7.27616	64.95465	1181.73190	4.56452	8.21360	89.88985
6.47520	79.82979	9.83484	7.11236	4.85618	0.17364	10.57064	11.93381	3.91411	7.92639	1.00000	54.58290	7.69308	49.94092	1059.59820	10.31359	8.58172	74.25916
8.30787	-118.03917	10.13527	3.89420	8.66155	0.50484	9.99856	33.95015	8.26911	5.89849	1.00000	45.93215	6.86885	64.89092	1143.11458	8.17539	7.42120	75.69934
8.47090	9.22796	5.74082	16.72825	9.22801	0.17229	9.57613	48.46458	6.53831	7.76508	0.00000	67.72570	8.84838	50.44300	1056.91896	7.30140	7.20656	79.76989
13.60564	31.4976	6.71942	-0.56922	4.98991	0.15755	9.48373	26.67319	4.04416	7.33456	0.00000	52.65037	6.37969	39.60553	1083.04509	4.19930	8.22072	77.06912
9.43287	17.8031	11.52746	16.81920	7.64259	0.18846	11.38930	48.43174	6.50012	7.53296	1.00000	38.38251	6.87601	49.01641	1069.48664	10.25725	6.81636	83.65787
7.26432	19.91667	8.31513	15.86989	7.00172	1.77170	8.29572	-11.78333	9.86197	7.88578	1.00000	38.80452	8.60762	50.45469	1101.87776	7.64740	6.68719	73.83231
9.75548	16.50104	5.08366	13.88149	8.39390	0.24436	10.47402	41.24264	5.99724	8.18941	0.00000	61.79252	6.75956	65.33297	1137.89996	4.82819	6.46270	69.86549
8.31063	89.20083	4.88205	-1.95640	9.79081	0.15063	8.64201	55.54028	5.49177	7.79089	0.00000	56.94591	7.64849	45.33953	1190.77369	4.34304	7.70315	79.16783
6.75850	4.07601	7.78598	20.64499	10.94740	0.49339	9.24051	50.88506	8.32280	5.69922	0.00000	62.65767	7.62421	29.12736	1109.57208	8.27805	8.80257	64.86847
6.64214	11.37703	7.18184	21.97955	9.45444	2.74104	4.66447	48.06919	10.28418	6.59640	1.00000	47.08306		56.45848	1139.03366	5.38103	7.39213	76.62051
9.80446	-73.99681	11.34878	0.07938	8.38871	0.12520	8.00885	40.94065	5.74010	7.33605	0.00000	43.33668	7.48822	54.92897	1060.04561	8.79068		74.43290
6.61633	117.7	11.01125	6.48481	5.55253	0.15290	10.70883	35.85	5.80980	7.01229	1.00000	17.37080	8.85163	56.25239	1138.01572	12.44526	8.19151	71.62934
5.08819	-4.21376	5.54012	9.86183	10.00261	1.79342	8.32441	55.82885	9.85534	7.23333	0.00000	45.75264	5.72163	52.27383	1062.20257	6.18364	8.11629	80.91840
8.26552	9.37082	8.08264	31.40953	7.51942	0.18483	3.76560	36.08497	3.74288	6.95330	0.00000	52.12917	8.25153	58.03756	1051.42219	10.27667	6.62349	77.42426
9.61490	120.82747	9.72891	9.14582	4.30398	0.36290	7.81887	37.30553	7.76965	6.74073	0.00000	40.37122	7.35992	45.10535	1112.29179	7.13030	7.62813	73.46258
6.51277	34.4587	6.17318	19.77452	10.79075	5.53938	4.16397	-13.7804	11.05234	7.34384	1.00000	41.44520	6.65293	72.09416	1070.80519	6.83351	7.83107	83.49502
8.37905	24.99798	8.93537	10.97494	7.43228	3.31954	7.44117	-8.73508	10.52215	8.18052	1.00000	56.41185	9.56552	41.45203	1117.48459	10.44702	8.22281	70.49689
7.76947	-2.58736	8.11953	13.03593	8.66854	1.55955	6.59682	56.56317	9.71746	8.79932	1.00000	53.77828	7.73162	50.92736	1058.09140	7.86981	8.06779	75.25219
6.25197	-118.10583	7.51817	8.60744	5.28703	0.47953	8.25030	34.09611	8.10210	7.47903	1.00000	49.54000	5.87844	72.17263	1167.41622	7.89391	5.76133	77.18480
6.80578	8.63333	8.75209	1.57115	5.57924	0.24001	9.48013	52.2	6.63757	9.00848	1.00000	39.70085	6.25216	42.52422	1167.39793	9.30522	8.15903	83.27859
7.72751	18.28333	6.85133	14.05012	8.97177	0.13930	6.91780	59.33333	7.22227	6.62264	1.00000	47.05557	7.54458	41.20152	1191.75662	6.51648	6.91602	70.90714
5.73028	38.07083	4.98694	20.01209	8.36929	0.17794	8.70767	54.90083	6.43734	7.66748	1.00000	46.73091	6.17306	24.63628	1093.30139	5.04403	7.86055	72.00069
7.01423	-0.76667	7.41488	-6.67283	8.04975	2.60291	7.15601	53.38333	10.26282	7.75429	1.00000	39.01306	8.85975	46.62282	1123.08820	8.07014	7.39803	70.14430
6.07393	42.85693	9.75641	23.37052	8.64643	0.24466	9.76619	39.22493	7.01863	8.65659	1.00000	27.80398	6.57249	52.70169	1093.45355	9.37268	8.28010	75.54755
6.83186	139.6853	8.46281	5.27159	4.12045	0.20109	7.59267	35.815	5.13314	8.55456	1.00000	51.76780	6.92047	39.07544	1090.46153	9.35244	7.43039	72.36607
10.63701	78.95693	6.14064	10.45448	9.00963	0.33250	9.22572	29.21399	6.61856	7.79059	0.00000	46.61178	7.79336	46.07017	1064.77488	6.68436	7.39289	74.68990
7.08304	38.94324	9.06654	13.57207	6.41850	3.56535	6.44052	44.98901	10.58375	7.80994	1.00000	48.51315	6.25878	55.61098	1148.55333	7.12929	9.12412	69.71003
7.47519	-44.31389	8.90465	4.29863	9.06068	0.14754	4.78813	-19.7625	3.65681	7.29405	0.00000	18.31035	6.55553	64.45092	1085.99926	12.72891	7.10220	68.15106
7.06214	-74.96933	10.62225	5.93891	8.88097	0.22138	9.27674	39.71734	6.86813	9.03307	1.00000	42.00269	7.06374	77.14006	1126.87089	9.14689	7.85686	68.57306
9.44098	32.86389	10.78686	34.16865	7.48712	0.22061	7.22729	53.95278	6.67073	8.72553	0.00000	69.56091	7.92460	30.39575	1114.28041	7.69066	7.58208	85.46677
4.58572	-5.53715	5.89355	29.98440	7.00405	0.80070	5.74850	50.11861	8.92605	8.36452	1.00000	47.45138	6.47663	43.87331	1090.74670	4.92480	7.87294	72.20883
6.70868	-117.23991	5.94550	33.10302	10.24572	0.73514	6.99875	47.64995	8.83116	6.18120	1.00000	65.55403	8.21076	58.60019	1172.00145	6.39299	6.17880	82.79173
4.35841	86.79271	3.56041	24.93771	10.32635	0.50060	7.20757	25.92127	8.32912	7.42756	1.00000	41.67886	6.40825	51.74139	1080.55747	4.00493	8.03067	77.67041
2.99317	122.22833	4.19969	23.49006	7.11757	0.54659	4.17400	40.66482	8.31156	7.71001	1.00000	68.42699	7.53059	36.10191	1096.39541	3.68982	7.22288	80.12407
9.62861	-77.02303	4.46823	-1.80458	9.82294	0.11957		38.70734	5.02521	9.05131	0.00000	57.01489	6.72695	59.27312	1078.64589	5.46716	6.86543	74.32443
10.17531	-50.00639	7.71838	3.74350	6.05891	0.16034	5.51267	-25.42944	6.03918	7.53932	0.00000	54.50927	8.35100	48.24256	1093.71677	7.63818	7.62743	75.78817
6.87734	84.13864	9.31827	20.78645	6.33573	0.15971	9.08292	22.88783	5.97332	6.45007	1.00000	41.40446	7.32122	54.45809	1072.19570	9.31032	6.96408	73.17784
9.92803	105.75635	8.01751	23.90040	8.02386	0.18401	6.34529	10.29085	4.90853	7.30535	0.00000	45.93490	8.52764	40.02826	1154.63970	6.17186	6.89704	64.20305
8.83269	118.9707	11.45909	18.39994	7.82770	0.12754	9.81876	-3.5403	5.06404	7.01126	1.00000	58.86382	8.15432	50.83692	1102.62406	11.13258	7.29542	81.12206
10.61277	-8.53778	9.67016	16.53161	7.18275	0.14221	6.82166	7.57944	6.07089	6.51997	0.00000	47.76628	10.38132	33.25261	1123.56148	7.53286	8.56339	84.03800
7.48232	-120.43572	7.60866	14.51635	7.34856	0.69941	7.85002	34.95303	8.69835	7.27956	1.00000	31.56135	6.17734	46.48780	1113.59566	8.89151	8.21339	77.60133
7.78496	35.90057	8.34873	12.48686	9.44747	0.20618	8.59944	56.85836	7.09971	9.28194	0.00000	38.59174	7.74896	52.24056	1094.45728	6.81171	6.68573	69.08739
7.43796	74.83554	6.89754	-2.31765	10.03842	1.66762	5.98518	14.62072	9.71763	8.87210	1.00000	54.99458	6.14998	65.62092	1134.92740	6.98575	7.42604	82.47987
5.95996	-81.23621	8.57819	9.43871	6.79071	0.18115	9.96442	33.98154	6.89349	9.56321	1.00000	37.53111	8.47929	34.94614	1159.47276	7.95983	5.86096	63.60901
9.20053	2.29026	5.23595	24.38280	7.98845	0.33397	10.72257	48.77644	7.39108	7.69849	1.00000	49.42868	5.41368	47.86570	1108.86083		7.94298	64.15436
8.41973	-2.16	8.48511	26.29692	8.23551	0.71602	8.45374	34.31	8.79905	8.02801	1.00000	43.82653	5.75485	34.63900	1125.07932	7.74486	6.82304	70.14055
8.86142	-61.51889	6.76892	6.61087	6.67003	0.07561	5.66524	10.66668	5.39742	8.73206	0.00000	64.15288	9.48319	55.82536	1102.34526	12.24925	7.93507	76.90788
7.18671	32.6178	9.24804	-0.49955	4.39069	0.21316	9.93293	46.65581	4.13565	9.80346	1.00000	63.25659	7.22604	50.56902	1136.63349	9.50825	8.05601	71.78198
7.47165	75.11937	6.69570	16.67003	4.71604	0.27965	4.59191	20.88098	7.29665	6.19267	0.00000	19.98827	5.83724	52.75437	1103.07679	8.95285	7.94563	74.99665
7.53825	-122.39168	4.39596	12.50743	11.52694	0.26399	8.14049	40.58654	6.70176	8.64495	0.00000	71.59044	8.23938	47.54361	1190.91627	5.65569	9.35950	71.54637
6.59513	8.91229	6.35710	24.65030	8.44210	0.38755	7.68060	49.13645	7.87226	7.25691	1.00000	63.79617	8.81436	59.71458	1130.62722	6.49144	7.10893	63.12263
4.35291	-77.4286	6.20791	19.70549	6.46448	0.20059	8.45432	39.00622	5.26109	6.52176	1.00000	48.68129	8.49538	19.50879	1196.54849	6.30523	6.11720	73.70851
7.33738	-80.38297	8.08501	-1.21914	3.48017	0.19401	9.17761	42.8334	3.14659		1.00000	35.47031	8.32149	83.41954	1109.53608	9.46115	5.86800	70.66162
6.32732	-43.80139	9.85209	8.20801	5.50990	0.22252	9.25523	-20.25333	6.30802	7.70136	1.00000	53.14630	8.46464	49.92526	1131.66241	9.70254	6.47608	67.84812
3.48778	-37.65	4.64290	4.94702	6.61735	0.49521	6.27663	-10.91722	8.39586	7.19184	1.00000	57.32215	8.26571	60.77208	1118.28344	5.38241	6.75673	81.94874
7.22597	-60.1831	12.65071	28.04569	7.55041	0.29934	10.26589	46.1351	7.17228	6.07296	1.00000	54.60346	8.44054	64.54356	1100.51628	12.82722	8.15958	87.50098
3.18620	5.58472	3.67517	27.50086	9.08158	0.64237	2.59738	52.14	8.57754	7.74116	1.00000	47.04886	6.91829	54.83275	1067.01185	2.71729	7.30059	69.68027
8.91306	72.85107	3.57923	22.60291	9.19430	0.22815	10.04109	19.30157	7.16236	7.40450	0.00000	32.42649	6.93173	43.08392	1089.76173	4.12359	6.35583	78.15819
6.44747	120.82747	8.91449	-0.01176	4.09597	1.76717	7.13621	37.30553	9.80768	6.09155	1.00000	49.75923	7.99330	56.33482	1075.62800	8.32948	7.00083	82.90064
9.31704	84.13864	9.97664	36.71998	8.99570	0.21345	6.57346	22.88783	4.49631	7.68364	0.00000	66.39259	9.89248	80.21309	1177.13732	9.70533	7.83014	68.32963
7.43017	21.32778	7.00942	3.26869	9.17145	0.50321	6.09825	42	8.35914	8.31531	1.00000	41.79917	7.18917	39.17671	1080.43426	6.35045	7.29939	80.31606
7.93172	14.39024	6.89077	16.06751	9.35947	0.22999	7.07419	42.22718	5.63530	6.80994	0.00000	36.79928	7.23209	59.06180	1176.38509	6.95398	7.13119	72.91085
7.42245	15.07041	7.34653	17.53084	10.60068	6.86902	6.40619	37.49223	11.26738	8.78453	1.00000	53.86575	8.01593	47.62067	1058.00679	6.81506	6.19263	90.31392
10.58544	-76.70944	4.02528	12.09184	8.87086	0.13951	8.41599	-11.94306	3.36684	6.70804	0.00000	58.46822	6.66587	53.59450	1136.67583	3.57858	8.54441	75.16318
10.54594	86.51499	8.43051	17.88544	7.95426	0.16900	7.54179	23.1959	5.21707	7.68271	0.00000	44.38160	6.48038	44.84902	1146.06820	7.11104	7.46162	81.83273
4.45716	19.91667	2.47274	27.48687	12.84314	0.54659	7.78665	-11.78333	8.32097	8.41422	1.00000	28.01825	6.61358	66.23526	1173.95958	3.43738	7.52447	73.38282
3.92411	7.00417	2.82007	11.76386	9.74095	0.20911	4.93602	52.26083	6.59888	7.36808	1.00000	65.79662	8.39806	43.87477	1165.57929	4.40147	8.41264	77.99820
6.80374	-96.39774	5.03391	16.49485	11.89438	0.84669	7.59621	30.16688	8.92575	8.31426	1.00000	38.78536	7.87007	55.00253	1094.16605	6.78387	7.75698	70.11470
9.79886	-116.37697	7.80865	7.76726	9.49826	0.16526	7.08392	33.72255	4.33568	9.20723	0.00000	44.50998	7.90337	48.98847	1072.37178	6.64239	7.88082	58.75483
7.01630	76.35484	8.55071	-15.82844	5.62521	0.25242	8.27114	10.10649	7.32152	7.00240	1.00000	52.17447	5.77191	36.60420	1166.92363	9.28224	7.42762	76.03009
8.48307	-4.1	8.95255	25.90573	7.94318	1.36207	4.35651	48	9.56902	7.73643	1.00000	35.37920	7.86295	71.01665	1086.47234	9.64509	7.82757	72.88805
7.46454	-93.12577	6.83474	11.92053	10.67228	1.81784	4.20787	44.73941	9.84675	7.70934	1.00000	22.89236	8.89804	52.73872	1077.69515	7.05779	6.92270	68.51961
9.85901	43.2379	7.71718	0.16227	3.77617	0.46794	6.20308	50.06	8.41269	9.00511	0.00000	37.80408	7.72840	36.22984	1129.81110	8.86899	7.73843	73.40427
7.88256	39.28333	4.54617	20.43197	12.52815	0.29728	9.15115	-10.33333	7.13862	7.19501	0.00000	54.84641	7.49287	68.89781	1121.95946	8.25518	6.68362	70.70341
5.24698	33.2525	4.65226	22.83338	9.98786	0.81303	5.22112	57.97472	8.99787	6.92219	1.00000	59.38470	6.73236	22.64881	1131.09726	6.04589	7.30824	81.95941
8.83719	109.22921	6.19877	12.48241	6.86247	0.27015	4.82656	34.65918	4.75900	9.06991	0.00000	48.52476	8.43831	63.19344	1154.33422	11.03372	6.86493	72.73429
7.83642	-37.65	10.56169	8.37309	4.86069	0.18744	10.26867	-10.91722	3.68205	7.33436	1.00000	38.00096	6.99266	46.19145	1139.82232	11.28836	6.10720	82.85431
10.23194	6.92917	4.83288	17.03957	7.49517	0.12414	11.36663	52.31333	3.70196	6.99495	0.00000	77.29786	8.07475	52.87178	1150.55107	5.58830	7.88641	81.08000
10.93480	-118.10583	9.73098	8.84712	7.33400	0.21419	6.70894	34.09611	6.04609	6.20519	0.00000	44.11320	5.62095	44.24702	1181.08816	8.28515	6.28216	78.82342
7.50653	-13.2356	9.92375	19.43240	5.68973	0.16941	8.93663	8.48714	5.99303	8.19858	1.00000	31.72604	6.58043	49.00704	1102.46570	9.79390	7.44864	75.40794
8.85765	34.37389	6.71094	20.28483	7.29323	0.08343	5.57989	40.1675		7.03920	0.00000	43.08033	7.31747	48.80083	1088.76776	10.41312	7.88877	84.49998
9.29622	-60.94228	7.98413	30.69340	8.86349	0.13953	5.51677	14.67751	5.22554	6.73416	0.00000	54.47753	8.56891	47.32591	1187.12848	10.40251	8.24534	86.30855
6.11120	137.23333	5.10274	23.87509	10.72096	0.48964	7.42064	35.8	8.48156	6.53181	1.00000	52.51087	6.75376	18.31926	1160.74128	5.39750	8.35320	74.46425
9.78349	78.95693	10.21907	12.18469	6.19618	0.20693	7.72317	29.21399	4.96753	6.02722	0.00000	51.77528	8.66528	50.74875	1119.40428	7.15943	6.47381	69.89084
6.73541	-74.07764	6.50774	12.66457	9.35152	2.08415	8.03815	40.72816	10.04166	6.68502	1.00000	55.07433	9.47868	55.93596	1137.58255	7.64046	8.41080	74.12083
7.56084	-120.43572	7.81833	6.67150	8.39544	1.34930	4.46878	34.95303	9.58383	7.68865	1.00000	40.60998	6.83550	61.02894	1086.96881	8.17745	7.20027	78.87064
6.46856	3.55665	8.84094	18.61915	8.90546	0.29880	9.23255	36.72544	6.96601	6.78935	1.00000	31.43142	8.91194	81.85456	1114.64913	7.21912	8.41465	64.86341
6.01483	77.0202	4.52592	25.91354	10.35773	0.88062	9.71228	43.41949	9.00506	6.00776	0.00000	44.28506	9.03567	57.01524	1103.72091	7.29148	7.87277	82.86190
9.16272	28.88222	6.23543	25.74623	6.89278	0.19695	9.72641	40.37528	5.96550	9.10821	0.00000	34.46932	6.25016	52.24729	1177.13679	6.12102	6.74096	72.92802
7.18602	13.28702	10.36571	23.97160	7.79556	0.61635	9.01678	52.4581	8.58554	6.54063	1.00000	64.46366	8.18662	62.65503	1122.58755	9.44445	5.91473	64.93317
8.28370	-0.76773	9.03953	21.91209	5.76071	0.33724	5.71592	38.38479	7.23049	8.57928	0.00000	54.12644	8.27655	44.27182	1136.47296	10.24432	8.74369	79.49431
5.70789	68.11759	4.67472	9.93639	10.99239	0.53106	5.72564	26.9423	8.38853	6.57561	1.00000	67.37859	5.68299	49.08536	1157.90747	5.53299	7.17979	80.30364
