warning	PAHs	H2CO	O3	CO	SO2	NOx	Pb	TEMP	PM2.5	C2H3NO5	CFCs	latitude	PRES	longitude	PM10	NH3	CH4
0.00000	8.83034	49.63299	8.42403	5.04744	7.75523	7.13222	42.68067	8.57508	5.60725	0.09507	59.10848	22.98212	1161.60037	-80.58556	5.31656	6.26739	6.58151
1.00000	7.93944	36.44716	8.34305	7.37716	4.95935	6.47758	64.11081	8.75188	8.65375	1.35101	74.98404	37.52487	1166.78492	-77.55777	9.80100	10.62660	7.08463
0.00000	8.78098	58.35664	11.98180	8.43515	6.73970	7.42256	31.54924	13.21653	6.47996	0.13768	77.54366	50.80904	1050.49604	8.77069	2.34058	7.98438	8.40228
0.00000	10.55851	52.15998	11.82431	6.46425	7.98505	8.44208	51.15725	11.15735	6.61586	0.07303	66.60652	41.66394	1141.81214	-83.55521	5.14965	8.08088	5.79594
1.00000	7.42799	75.00224	6.21020	8.47903	8.00555	7.58139	38.40957	1.48283	5.31402	0.48420	73.11920	41.24255	1120.33347	-82.61573	8.65544	8.08395	7.73762
0.00000	9.63990	28.86780	14.08202	8.19689	8.49727	8.55748	42.30117	18.99643	7.73028	0.14505	67.84129	10.98778	1124.31063	-74.95472	5.07667	7.55843	9.00177
1.00000	8.21143	62.73881	3.58805	8.58126	7.95183	6.52856	68.95646	-3.89449	9.29478	0.86454	82.83115	0.03813	1150.01365	36.36339	9.21399	10.80367	7.18236
1.00000	4.32984	29.31715	5.24613	7.64547	8.89667	6.62933	59.33866	14.65369	5.68061	1.02484	73.05111	35.815	1174.16457	139.6853	9.32331	9.90953	7.99382
0.00000	7.28347	58.65228	6.65894	7.00393	6.48921	9.26016	51.68761	18.95967	7.38690	0.15572	69.82652	18.57677	1194.50752	-72.22625	5.38262	7.96898	6.09358
0.00000	9.97811	45.38740	7.01907	6.29590	7.02515	7.17642	48.39552	23.05694	9.56192	1.61509	77.58580	53.83333	1079.40259	-2.98333	9.95957	9.78133	6.79007
1.00000	9.74735	32.90893	5.94524	8.06246	6.67552	7.00954	30.16067	17.38668	9.39772	0.69985	81.30217	22.83957	1065.08615	91.84128	9.02022	8.89242	6.40831
1.00000	6.61364	46.63861	4.90060	9.86809	8.84455	8.29795	38.04051	16.36676	8.37966	1.40597	65.63495	-21.42917	1133.68440	-45.94722	9.80073	7.64361	7.31297
1.00000	7.07645	55.28715	7.54180	7.19912	8.14367	6.65696	31.39987	14.67350	6.50956	0.14990	90.54210	-38.16604	1122.95508	145.13643	7.04726	7.58082	7.71569
0.00000	7.84881	39.86843	6.48290	8.98340	8.01420	8.06458	45.30939	29.18762	4.34406	0.12444	72.06175	11.00599	1137.18000	77.5609	5.56718	4.91541	7.29830
0.00000	10.85685	80.76367	7.77245	7.82361	8.13203	8.87156	39.14982	2.68645	6.16449	0.23114	70.79259	53.49389	1052.35992	-1.29243	6.55400	8.37755	6.04940
1.00000	7.04341	30.00955	7.11260	5.90078	8.56778	8.54386	50.48725	8.05607	8.78100	0.31098	83.46564	51.03427	1193.38807	5.37429	7.54582	6.77583	6.95522
1.00000	8.73463	41.13141	4.31168	7.55791	6.33243	7.44925	52.49753	28.48715	9.80527	2.15927	72.21739	-25.42944	1176.61681	-50.00639	10.24445	10.23729	5.73290
0.00000	5.56805	48.19873	5.49672	8.38774	8.24554	5.86004	51.73519	20.37603	10.88405	0.14662	77.47948	11.00599	1128.50783	77.5609	6.92455	7.30785	8.41145
1.00000	4.75470	53.23106	5.21768	6.88099	9.61353	6.67673	52.17151	11.70676	5.85052	0.95459	74.39332	23.49668	1100.27423	86.68363	9.31952	9.80510	7.06351
0.00000	8.19708	49.27909	3.75889	7.95831	7.27876	4.23138	57.54119	16.01518	9.34290	0.35004	67.28980	15.72892	1067.33005	120.57224	8.30391	10.53024	6.49507
1.00000	7.39005	45.96581	7.13124	6.90259	4.87196	6.91455	38.30917	15.82796	7.66893	0.26137	69.37585	60.2052	1154.55756	24.6522	7.78047	7.68782	8.85341
1.00000	5.98799	66.40614	6.38280	7.47483	8.50585	8.84978	49.57494	49.80877	3.01670	0.77286	64.74964	49.5099	1169.54673	6.74549	9.14509		7.22372
1.00000	10.24268	41.86677		5.83150	7.22247	7.89079	46.46899	13.11892	9.77633	1.30386	79.07468	42.819	1141.98687	47.1192	9.77342	9.16667	7.68040
0.00000	7.21146	51.29703	6.66600	6.94525	7.20174	7.31966	59.33822	22.55688	8.52094	0.13510	80.82105	50.72043	1140.31812	11.34046	5.29694	6.75469	8.50123
1.00000	9.03373	53.16828	6.00692	8.08469	5.90661	8.80380	51.01698	15.96081	9.23431	1.35525	74.65623	43.35071	1156.99601	46.10925	9.77151	8.35203	5.34229
1.00000	7.80098	52.20229	2.53079	6.93314	6.79949	6.91569	67.65608	20.21069	8.27714	0.20129	66.29370	43.67681	1118.57213	4.63031	7.12626	8.16387	6.41141
1.00000	5.43945	49.46226	5.91040	6.89558	4.94629	7.90977	56.79748	12.54730	7.61373	0.32132	55.72570	-1.6	1126.36483	103.61667	7.70858	9.59660	7.78842
1.00000	6.99040	48.07133	6.41881	8.74664	8.64881	7.73610	46.95261	18.31591	10.37385	0.22784	68.26897	49.28669	1157.57577	1.00288	7.22323	6.21516	7.04789
1.00000	9.31096	59.52600	5.27210	6.22668	6.57365	7.64852	61.90108	19.73033	8.60866	0.42682	67.93340	25.92493	1102.52080	73.66633	8.44994	8.72918	9.03419
1.00000	6.64046	45.40917	7.72572	7.63802	7.81689	7.04310	50.98875	19.00859	6.55088	0.23161	65.82546	33.98154	1066.23613	-81.23621	7.27652	7.74430	7.24604
1.00000	10.12641	49.68304	7.31816	7.19216	6.71167	6.59587	50.19926	8.18952	8.98867	0.29884	76.88970	40.53123	1189.33775	17.58522	7.69280	7.23879	6.21465
1.00000	4.98050	56.20573	4.92322	8.74862	7.64053	6.16182	39.63392	18.48118	8.37751	0.21924	76.66353	51.84819	1125.29594	1.26738	7.36779	10.78505	7.04830
1.00000	5.10096	42.83231	6.05668	8.44838	7.87839	8.85367	66.47110	14.69688	6.56886	0.30821	71.64262	20.88197	1198.28789	85.83334	8.15211	8.60671	5.93405
0.00000	9.13325	41.96429	7.77365	6.59705	8.21081	8.51889	77.99409	-3.79729	7.22218	0.18944	79.05990	51.39148	1188.46726	-0.29825	6.04158	6.73562	7.84165
1.00000	7.41593	88.11147	5.88709	8.04125	6.97868	8.70482	25.37794	4.38545	8.83962	1.01012	71.97494	35.815	1054.43516	139.6853	9.38804	10.82221	7.55282
0.00000	8.04321	76.10761	9.99286	8.01418	8.37467	8.03576	65.83835	22.12620	5.70106	0.14513	71.27444	8.35122	1125.71592	-62.64102	5.00732	4.61645	6.66075
1.00000	4.88558	66.24673	6.53004	6.97581	9.40510	5.78606	49.93964	22.55506	7.59275	0.24526	60.49666	-34.64167	1123.89973	-60.47389	7.74815	8.75441	5.08839
1.00000	6.90893	49.69393	6.17947	7.64805	8.41481	6.95413	50.38402	20.24273	3.73602	0.90303	59.06040	-31.25033	1121.33855	-61.4867	9.19541	9.01417	6.28200
1.00000	4.58268	40.28029	6.78355	7.77656	8.45514	7.39480	69.04996	12.31709	7.72024	0.16331	70.22441	54.52156	1133.91893	9.5586	7.12964	8.63808	6.48177
1.00000	10.00459	32.90414	8.02398	7.01381	6.01812	8.16439	38.91865	-9.14808	8.64044	0.47508	74.59031	50.11861	1194.40091	-5.53715	8.61127	7.14619	5.99693
0.00000	10.00232	59.97246	10.31022	8.00526	9.40902	8.43957	63.89968	4.26977	6.56845	0.26825	74.34293	5.90702	1145.09432	116.10146	7.50660	6.90515	6.73379
1.00000	10.66437	40.20010	7.27376	8.12628	5.50292	7.05361	61.74511	6.35541	9.37295	1.28471	61.38729	23.15678	1099.78589	-81.24441	9.68366	8.88371	8.07566
0.00000	9.81367	54.54591	5.62730	6.42737	5.67134	7.56252	58.17015	16.56173	5.80506	0.09253	67.14934	47.48444	1075.94954	36.25361	3.58374	5.96098	6.98514
0.00000	10.08944	32.14369	6.10820	8.72141	6.74645	5.75632	55.94305	6.28412	9.31682	0.42787	77.98648	9.57046	1168.46129	76.32756	8.49444	7.83413	8.12228
1.00000	4.55420	49.96762	6.68586	7.44487	8.37031	8.24635	25.23708	15.92073	5.70187	0.25390	85.38164	3.31332	1169.08838	117.59152	7.64803	9.45440	8.20048
1.00000	7.61496	49.32917	4.16549	6.94772	6.64327	7.94166	16.11883	18.43128	9.30702	0.73353	82.50890	43.50891	1098.80915	16.43915	8.98941	10.13062	6.21814
1.00000	8.40573	63.55495	3.25021	8.15339	6.48377	7.42856	56.57235	19.49917	8.69365	0.33521	87.26469	13.70167	1144.38577	-89.10944	8.23491	7.82109	
0.00000	4.25717	45.77829	5.07357	7.28916	10.11369	5.78436	47.34322	18.94512	9.67734	0.49278	74.44439	9.91861	1065.10183	-68.30472	8.37860	8.79128	7.53499
1.00000	6.66532	42.80761	7.75907	7.30820	8.20842	6.96612	36.74873	29.84128	8.31519	0.16413	64.71743	51.38673	1072.76693	0.30367	6.57327	6.90219	5.68919
1.00000	9.88733	52.19360	4.13819	6.71920	5.41605	6.06450	64.59902	26.21090	9.41051	1.31787	75.42413	27.52948	1099.38777	68.75915	9.69040	7.95520	7.60310
1.00000	4.25424	46.53930	8.18770	7.49759	8.65531	8.00104	27.89038	12.62741	9.31140	0.16132	68.18300	4.96667	1057.17133	10.7	5.33979	7.95561	8.59993
0.00000	8.90597	35.74629	9.66190	5.90774	8.47823	6.48980	82.98317	9.79240	6.32880	0.20092	77.42701	48.78232	1088.58600	9.17702	5.71635	6.88571	10.13702
1.00000	5.04825	53.38985	4.90799	7.03683	10.20614	7.00136	46.67718	11.85591	7.39218	1.23425	78.30096	53.63333	1092.27161	9.85	9.66628	9.03221	8.38584
1.00000	8.56195	60.55770	7.50011	8.82159	4.94630	7.82321	62.88397	17.70802	8.85404	2.64281	68.16648	37.08819	1103.45067	-8.2503	10.47486	8.98904	7.97906
1.00000	8.09163	45.34030	8.85226	6.46449	4.97789	7.66238	39.42454	-1.93853	7.89094	0.48947	63.85600	43.83125	1178.14500	5.03586	8.65129	7.89371	8.91830
0.00000	7.82476	59.83323	7.44060	8.33403	8.52415	5.42429	43.44511	26.68829	5.73953	0.16840	73.21889	51.64316	1111.60967	-0.36053	5.72732	4.71984	7.35940
1.00000	8.03593	35.72065	6.43072	7.04619	6.08249	7.25042	66.08013	9.13063	8.26543	0.53159	69.61169	58.04254	1063.79928	65.27258	8.66505	8.73918	9.52453
0.00000	10.01109	37.08085	7.88629	7.24382	10.18184	7.93654	66.82504	15.63061	6.52050	0.68520	85.38122	-25.54073	1149.22154	152.70493	8.88367	5.93744	6.87392
1.00000	8.69403	58.51856	4.63453	8.61624	4.29123	7.16493	40.02494	23.03301	9.10318	1.50947	67.42137	-33.75881	1174.36078	150.99292	9.83762	8.14901	8.60305
0.00000	7.14982	45.99641	8.12395	6.80107	8.07728	7.48304	66.95645	3.50699	4.83765	0.10633	77.21558	52.41667	1067.85786	0.75	5.80670	4.96155	7.98305
0.00000	8.08215	48.58415	7.79610	6.21199	7.88185	8.66933	32.10285	36.96424	5.72410	0.02524	66.34801	49.03685	1092.48454	8.70745	4.28337	5.38026	8.25684
0.00000	8.47266	39.75709	5.91114	8.51184	4.89932	5.92725	58.68367	27.90252	7.84836	0.12761	74.29477	43.78956	1108.78592	7.60872	6.60535	5.73751	6.74167
1.00000	8.63383	45.59646	6.37967	5.73984	7.69418	6.32627	44.32820	11.50562	6.67078	0.58102	65.47273	48.78232	1077.83004	9.17702	8.81228	6.55256	6.53753
1.00000	7.86181	39.72427	5.61761	7.36206	5.85222	8.97991	70.30889	5.98442	8.99452	0.65493	74.71496	47.46657	1146.85087	84.87144	9.01331	9.15195	4.88316
1.00000	8.62355	36.59929	6.81019	7.89882	7.69496	7.28089	47.11444	5.19135	4.38452	0.45522	74.97701	48.52961	1150.61534	12.16179	8.54874	7.32863	7.04132
1.00000	7.05340	35.08549	5.98639	8.79220	2.99377	6.19141	34.86150	16.58595	6.11898	0.10545	75.39500	36.75965	1100.14390	137.36215	4.95335	3.83967	6.92366
0.00000	3.25147	35.66253	5.01524	8.02516	7.45681	7.91296	56.27340	13.89737	10.93520	0.32881	77.15389	25.67927	1084.55591	-80.31727	8.00161	7.59754	8.29944
0.00000	7.37863	55.41782	6.07202	8.32045	7.62923	10.53829	40.93605	24.01441	5.72273	0.17758	89.03577	18.65297	1075.29059	-72.09391	4.65623	5.34767	8.14701
0.00000	8.40027	28.80832	9.83397	7.65240	9.17552	8.15838	41.51340	7.76916	6.36334	0.16047	69.89386	28.92694	1178.82233	78.23456	6.57259	6.05208	7.73213
1.00000	7.04865	37.05306	6.31407	7.26618	9.17694	7.07021	26.99611	26.44050	2.04093	1.19392	63.02620	32.61603	1154.30120	44.02488	9.62354	9.88957	8.92736
1.00000	8.34905	44.81781	7.26416	6.94036	4.98986	6.91997	47.50930	24.40871	7.79210	0.18735	69.59603	51.78967	1169.15957	1.15597	7.14984		8.04408
1.00000	7.55126	48.59454	7.27299	7.21811	4.49067	7.64991	63.49511	19.77609	6.97616	0.18333	74.37987	48.06919	1091.70858	11.37703	6.40347	5.49229	5.35202
0.00000	5.80074	41.07222	6.07011	6.79833	5.87248	8.67989	72.53692	4.01205	9.95775	0.09484	69.52144	-32.45242	1054.46403	-71.23106	4.47547	8.84306	7.95963
0.00000	7.52869	46.39047	6.96214	6.89883	6.45230	6.58835	34.72726	13.05883	5.26009	0.19460	67.38210	47.05	1143.02810	15.46667	3.13639	4.62263	7.94210
0.00000	5.95671	72.20679	5.83555	5.32999	8.54790	8.93142	65.72822	10.28104	8.19961	0.37097	75.79104	47.30997	1164.88120	8.52462	8.07697	7.09188	8.38467
0.00000	5.47349	49.73580	11.79090	6.38793	12.48549	7.68096	46.88465	32.43648	6.07107	0.29817	72.87355	54.39635	1110.23604	24.04142	7.63138	3.97854	7.01277
0.00000		40.47663	5.12177	9.36378	7.77936	7.10662	52.70742	3.87152	11.66638	0.28515	75.95380	44.27804	1096.30391	-88.27205	7.61246	6.85865	6.78347
1.00000	10.39515	54.22722	8.65325	6.07748	6.46283	6.97661	45.67347	18.18966	9.68143	3.58033	81.70992	50.7236	1155.45336	-3.52751	10.77232	9.68872	8.14672
1.00000	4.79523	52.35398	5.67915	6.93187	9.44171	9.09884	62.86770	16.19399	4.72726	0.76932	67.34574	32.54278	1194.51465	111.50861	9.12314	10.13316	6.97094
1.00000	6.20834	60.00508	4.89793	8.91431	9.75270	8.72054	57.85333	18.25549	7.06042	1.76229	85.11645	40.53123	1061.87675	17.58522	10.02511	8.65006	7.59035
0.00000	8.61757	56.07009	10.99594	8.91165	9.17160	7.08072	49.37778	28.50115	5.58480	0.15753	62.55758	41.48199	1078.92940	-81.79819	7.17287	5.58446	6.20400
0.00000	7.66280	49.92255	6.67182	6.68765	9.53443	8.11918	58.58367	22.77024	7.84053	0.08770	79.93541	44.27804	1196.05691	-88.27205	5.93433	7.59016	6.98288
0.00000	8.11205	59.25906	8.91122	6.85144	8.58092	8.48502	70.64349	-2.92366	5.25364	0.11962	68.75983	26.68451	1181.04475	-80.66756	5.26909	4.30194	7.32806
1.00000	4.83802	47.20973	6.25541	7.55269	8.30582	4.79115	32.35567	16.48368	6.54255	0.34139	64.40202	41.15612	1107.95317	1.10687	8.16585	9.02245	6.18790
1.00000	7.82562	43.36038	5.68763	7.06173	8.22557	6.93836	65.14118	21.47453	5.05127	1.30397	89.82411	36.81667	1178.23982	117.81667	9.69000	8.07292	7.49543
1.00000	11.72263	55.42627	4.60491	6.31285	7.48313	7.12899	50.83486	7.46914	9.92272	0.88327	69.50022	41.63976	1114.97218	2.35739	9.35621	8.60037	8.18843
0.00000	10.41628	44.21098	6.87783	7.20599	10.36170	5.62627	52.21490	20.44718	7.64295	0.45275	65.11807	-2.90055	1195.12980	-79.00453	8.43337	7.56958	7.15471
0.00000	7.73369	56.30610	10.33889	7.35689	7.68696	8.27684	28.78286	31.29260	5.55925	0.11573	71.19396	-29.2975	1058.62847	-51.50361	6.05414	6.59527	6.66885
0.00000	6.99433	36.09430	8.36458	8.14031	7.91581	7.44903	38.28105	6.36857	5.93842	0.10605	64.13328	35.50056	1175.91071	117.63083	5.11576	4.01017	7.96844
0.00000	10.01410	51.25528	8.78363	7.27890	7.76054	8.56535	60.55041	13.68485	6.15795	0.15121	65.12298	51.95838	1185.51402	4.47124	5.52880	7.03968	4.67320
1.00000	8.65960	45.79001	6.91695	9.02628	5.20622	8.11308	44.39233	22.03898	7.86892	0.25660	69.98455	59.80917	1156.09971	30.38167	7.31394		6.93823
1.00000	5.60750	40.53628	6.49389	7.11072		6.43298	36.33703	15.41224	7.40497	0.27467	72.90562	35.8	1114.61568	137.23333	7.62521	7.96807	7.00645
1.00000	6.31634	32.58257	7.22597	5.92967	8.06255	6.73600	52.89970	24.00203	4.65526	0.30542	81.55706	20.88098	1054.45946	75.11937	7.98518	8.65139	6.88041
1.00000	6.96964	59.95622	6.53828	7.30699	9.22693	6.38569	74.54934	14.78549	3.15012	0.41056	85.62692	-25.54073	1082.00140	152.70493	8.44185	9.49587	9.57279
1.00000	8.13020	54.04179	6.05705	8.23706	5.47440	8.57164	38.26197	7.45448	7.47438	0.15758	79.32020	52.86147	1107.60245	9.5926	6.13108	5.93719	7.52146
1.00000	7.26162	59.56389	6.39162	6.51660	8.37206	7.54766	46.38028	7.04509	7.87812	0.36050	80.61685	51.35084	1155.95902	-1.99421	8.24252	7.10271	7.54132
1.00000	4.57250	48.64919	4.65365	6.67861	9.08104	7.95413	50.82417	25.41881	6.56162	1.20835	73.44557	43.67681	1182.03489	4.63031	9.67133	9.77697	6.59545
0.00000	6.28384	67.43918	5.41984	6.19860	7.05164	7.03446	65.89363	8.11179	8.58702	0.18637	65.31487	14.66	1137.75310	120.56528	6.68129	9.71223	7.30658
1.00000	4.28138	51.13007	5.35129	7.36709	10.10044	7.73867	49.48333	19.14170	2.84636	1.09282	72.41521	36.64852	1168.02688	51.49621	9.56033	11.59921	5.82023
0.00000	5.24124	58.95432	5.64565	7.66209	6.22174	8.14733	52.86804	-8.40351	11.43187	0.09423	81.01782	-34.64966	1125.56612	-58.38341	4.43538	8.27667	7.46876
1.00000	7.70653	44.91443	5.28091	7.43594	5.61450	7.15849	39.02505	9.02912	7.73058	0.18476	73.29136	43.78956	1109.46615	7.60872	7.33268	7.33282	7.58597
0.00000	8.56881	54.83072	7.82786	8.06423	7.32682	7.16922	58.57558	26.07683	5.97782	0.10626	77.57705	-28.24	1182.34527	-48.67028	4.75185	6.59768	6.26075
1.00000	5.07386	33.69600	6.87479	5.84396	2.43136	9.14455	42.73086	11.29806	6.45789	0.19956	83.72735	-27.4338	1151.77380	-65.61427	6.98705	7.10908	6.85690
0.00000	6.39613	35.95159	8.77278	7.24780	9.64150	6.06438	51.43574	28.46809	3.70359	0.20482	76.12415	34.65918	1098.57033	109.22921	6.93272	2.02287	6.26327
0.00000	7.75647	42.44178	10.11068	6.64531	9.23255	7.21264	58.38032	17.92468	6.07704	0.11063	69.38649	53.00974	1076.88733	-3.05814	6.31683	4.61759	7.37223
1.00000	6.82203	57.06609	4.52117	8.21979	9.31092	8.10085	33.41233	15.44786	5.87240	2.78015	77.52357	43.54072	1127.31540	-116.56346	10.51407	8.70174	8.62690
1.00000	7.19108	35.39937	5.93294	7.21891	8.38764	8.27267	35.35863	1.70567	6.81824	0.44053	79.22734	30.29184	1128.82163	71.67164	8.37312	7.65200	5.68799
0.00000	8.44599	33.45916	9.96105	6.92377	7.98410	8.31921	49.47336	22.36537	5.40941	0.14242	91.10960	33.4425	1101.19397	129.96972	5.63184	5.56523	7.79231
1.00000	6.34133	59.76855	2.69911	5.82306	5.62657	7.48799	35.12537	19.71066	8.63487	0.85695	77.74977	37.52487	1094.98410	-77.55777	9.13760	9.88490	8.39132
1.00000	8.76210	49.59391	5.93034	7.96508	7.15428	7.78540	40.58285	0.93503	9.53595	2.24228	79.23488	34.08565	1054.48519	74.80555	10.30475	10.19287	5.62390
0.00000	5.60110	64.22999	6.14885	6.51349	8.22456	7.21466	54.45665	8.80382	8.33634	0.11573	70.58378	61.78491	1102.86018	34.34691	5.43762	8.84958	8.41283
1.00000	10.31468	37.50078	8.06787	8.73694	7.08209	5.48574	51.87940	28.99174	8.46098	0.20921	75.66072	45.73333	1089.56837	4.91667	7.39540	7.56616	5.89274
0.00000	8.04892	30.96642	9.33922	7.97973	9.79451	7.45160		34.75991	5.50720	0.24202	70.91298	2.2139	1193.25263	102.3278	7.31440	5.25661	6.52146
1.00000	3.78294	58.99112	5.52975	7.58304	8.91128	5.11705	49.84121	36.62352	7.35332	0.43688	62.16524	8.88988	1173.29309	-79.62603	8.37273	9.58557	8.42419
1.00000	2.56844	48.62126	7.51876	6.85538	8.95544	7.39316	69.48829	6.22010	5.37125	0.15663	76.07407	28.92694	1110.22902	78.23456	6.49931	10.48449	7.37631
1.00000	4.58968	42.54038	7.12727	7.97825	8.41499	6.55415	75.74118	17.26417	4.19662	0.21193	79.50321	41.14676	1182.50262	-73.49484	7.19822	9.93154	8.32244
1.00000	9.09982	36.43249	3.85332	6.27879	6.49042	8.17718	63.37553	9.28642	9.16906	0.60571	75.87397	37.30553	1058.96319	120.82747	8.91089	9.33151	7.48636
1.00000	7.03613	53.37155	1.91758	6.77113	4.88594	7.87808	52.78114	11.21552	8.71522	0.81494	90.78340	48.15659	1185.19985	28.28489	9.18200	8.06035	7.57732
0.00000	6.84364	49.62699	6.08815	7.47463	9.13236	6.68853	59.91937	20.35710	7.20627	0.08354	58.43311	38.10558	1190.58659	-1.86343	4.59777	10.83392	6.49633
0.00000	6.80029	58.98941	6.06501	7.90932	5.39498	7.92786	41.51254	-2.56392	9.45458	0.17797	76.28605	36.82167	1094.11431	128.63083	4.57356	7.68053	5.67837
1.00000	5.88566	23.38660	5.72041	6.43184	8.80944	8.31889	26.56030	2.78039	5.38235	0.89281	72.71916	-27.4338	1129.01363	-65.61427	9.32879	9.20918	7.25690
0.00000	5.90825	50.79722	6.37677	5.95998	8.37213	7.29548	34.12895	29.76913	8.71178	0.10072	73.24803	-0.35817	1086.47299	42.54536	5.85757	7.78917	5.41154
0.00000	8.72776	50.84597	7.70775	5.59406	8.20564	5.93002	39.27683	15.01521	5.40398	0.12420	91.55138	51.26	1074.23476	-2.1875	6.09733	5.26412	6.82175
1.00000	7.26755	43.98965	7.40007	5.52827	5.35256	7.67881	35.54805	16.73674	7.74421	0.49583	75.25126	33.95015	1064.90104	-118.03917	8.37271	9.29933	7.88173
0.00000	8.57813	41.23755	9.77414	7.44690	8.66518	7.25983	34.29538	40.77367	6.20294	0.14156	61.59519	53.53333	1078.83668	-7.35	4.41844	4.94675	7.34057
0.00000	8.57603	52.17513	9.23477	6.26645	6.73991	7.90825	65.20320	9.95824	6.00505	0.08100	57.08100	53.53333	1153.07455	-7.35	3.62698	6.47024	7.60591
1.00000	6.55067	52.72343	5.00862	6.85401	8.69648	7.10894	56.85681	3.73826	3.00934	3.61361	80.96928	28.92694	1071.30506	78.23456	10.79740	9.72029	5.46123
1.00000	7.52499	45.56517	8.50502	7.49788	4.98165	7.86021	51.56786	8.52717	7.24963	0.12747	72.61669	33.37526	1098.27793	74.3092	6.77105	7.21206	6.52335
0.00000	7.43054	67.57099	6.55435	7.18148	9.72422	7.06456	25.98873	12.43263	5.79974	0.12539	71.48204	46.1351	1054.85582	-60.1831	5.78342	9.71482	6.20221
1.00000	7.66369	55.08605	7.03828	7.90503	8.49642	7.68934	44.04710	20.96969	7.11967	0.32658	70.05868	-1.6	1058.20829	103.61667	7.84284	7.18603	7.58385
1.00000	8.94474	54.90091	5.53795	7.66790	7.10746	6.18793	4.08954	22.54016	8.47779	0.33258	62.59033	25.67927	1180.63543	-80.31727	8.13067	8.97015	6.48895
0.00000	8.33076	50.81137	8.57051	6.89844	9.22438	6.45067	71.55827	2.47137	5.73539	0.14445	75.32108	-22.92306	1118.31330	-53.13722	5.97062	6.39912	6.50051
0.00000	4.96007	23.02141	5.62456	7.02777	9.95931	8.13566	70.30686	22.91876	9.94268	0.17538	57.00992	-4.16694	1113.43701	-40.7475	6.05996	9.30637	7.41302
1.00000	7.70322	50.74595	6.83086	7.28241	8.47946	7.85755	44.95799	21.39809	7.60250	0.33100	68.60943	60.2052	1155.43582	24.6522	7.73996	7.04203	7.48150
0.00000	6.70446	65.40915	6.26502	8.30935	7.73746	8.61232	48.40434	-2.79578	9.45489	0.16289	66.62016	36.61954	1183.14550	4.08282	5.60124	7.67253	9.90960
1.00000	5.07353	26.55826	6.33251	7.59779	9.05936	6.83179	66.63860	5.38212	6.29521	0.29590	67.14342	25.49043	1169.47929	85.94001	7.92970	9.22914	7.52006
0.00000	3.84385	61.87891	5.86319	8.27704	11.14213	8.38019	59.87361	20.04053	11.32901	0.18712	64.62227	49.03685	1149.93662	8.70745	6.27664	8.70263	6.79902
1.00000	6.62767	39.64314	6.42616	7.43159	8.48247	6.58835	46.61598	16.33932	4.51385	0.60927	65.15738	34.25807	1141.82758	-88.70464	8.78286	8.93738	6.99800
1.00000	8.05468	44.06471	5.61395	6.14936	8.31942	7.29734	54.54765	6.52791	5.90100	0.97027	58.06875	33.43443	1058.30490	-5.22126	9.41388	7.63447	5.82258
1.00000	8.42118	41.79333	8.44452	8.11410	6.09872	5.40140	42.49012	29.99951	8.46150	0.56007	79.52125	14.66	1140.79602	120.56528	8.77361	10.24580	7.14427
1.00000	9.20041	64.26012	3.67894	7.99442	6.60424	7.51395	55.17924	29.92690	8.61385	0.16572	62.52570	40.65995	1070.87695	-111.99633	6.79808	6.15700	6.96107
0.00000	7.74739	34.08337	6.21815	8.59840	9.86431	6.85863	37.97592	17.54032	5.61898	0.13637	74.19826	38.17492	1079.72490	-122.2608	6.11703	4.78858	6.03947
0.00000	9.38298	53.61106	9.29202	5.90187	9.75760	9.07300	64.59001	16.82495	6.33088	0.22384	73.24023	48.78232	1147.38929	9.17702	7.26119	6.77777	6.78707
