SO2	latitude	PM2.5	PRES	NOx	O3	NH3	warning	Pb	CH4	CO	TEMP	CFCs	C2H3NO5	longitude	PM10	H2CO	PAHs
7.21871	39.96097	4.89319	1067.64849	7.92714	7.33241	7.91597	0.00000	62.72786	7.03833	8.96168	27.09515	42.42903	0.83654	-75.60804	10.44500	43.13192	10.55392
7.97244	41.57439	6.44678	1185.97317	7.09602	7.44725	8.19548	1.00000	36.18362	9.09942	5.67435	11.24735	54.85193	0.07551	24.71204	7.84891	46.39210	10.00706
11.31656	30.17746	6.32770	1155.53676	7.87395	3.89486	6.69615	1.00000	50.35608	8.99665	7.96164	10.62270	61.72671	0.06353	-81.38758	6.88194	65.82021	5.61335
11.43451	-1.26753	6.79531	1127.75228	7.02975	5.10969	9.25607	1.00000	46.09772	7.67610	5.52697	7.60359	65.63763	0.27944	116.82887	9.21252	61.58856	8.50619
8.34078	40.64621	6.29049	1137.10056	8.42524	8.37878	9.45612	0.00000	64.60468	7.86499	7.28166	17.53262	45.00957	0.08424	-73.97069	7.30726	37.53221	9.72540
6.14883	33.03699	7.25579	1193.39800	7.81080	7.35335	5.46294	0.00000	54.02217	6.51008	9.54724	7.76953	31.94144	0.48910	-117.29198	9.92592	43.91607	6.78258
6.29211	30.16688	6.06854	1168.97725	7.15543	7.40551	7.10603	0.00000	45.48756	6.88665	9.23465	32.73866	52.69087	0.14307	-96.39774	8.24466	31.36079	8.88328
6.80949	26.2649	6.23536	1198.04151	7.38344	6.76756	9.42331	0.00000	60.05320	7.93075	9.67883	15.11553	42.00549	0.15303	81.54855	8.53408	34.34212	8.63649
5.36383	22.75218	7.17137	1081.48089	7.47964	6.08378	6.23489	0.00000	29.88679	8.45101	9.57821	28.52538	48.85757	1.66515	72.68533	11.14776	30.02872	7.33881
7.92486	55.67938	6.97949	1159.62125	8.05602	7.31565	8.69037	1.00000	58.35127	10.23468	8.76046	23.91859	46.12356	0.04787	12.53463	4.42604	36.10714	7.50176
8.58197	8.35122	6.77005	1066.38986	8.59579	8.47203	8.25926	1.00000	48.50976	7.27690	3.37219	16.97060	48.63371	0.04412	-62.64102	5.94256	32.30542	9.63480
7.26073	4.96667	5.98194	1175.51015	5.71890	7.97447	7.70324	0.00000	36.84444	7.17761	9.25855	3.59133	51.10708	0.07683	10.7	7.40967	26.75535	10.32623
8.37556	38.96667	8.16164	1195.29890	6.84995	5.90432	7.37426	1.00000	30.12793	7.04116	5.29946	16.68022	58.86920	0.05545	-0.18333	6.73083	51.03748	11.65630
10.07691	21.59983	5.98353	1084.80543	8.32601	6.38806	8.02434	1.00000	59.91304	7.41060	7.05187	7.96932	62.48614	0.15559	71.21169	8.71629	53.62707	
7.82455	36.65	7.38497	1141.05937	7.29727	6.11784	8.75641	0.00000	32.15351	7.47970	11.77897	17.83628	36.09758	0.07043	138.31667	7.46576	60.90694	9.39338
7.10847	20.22816	11.48502	1141.80593	7.67547	7.15633	7.38186	0.00000	30.75212	10.27990	8.53984	20.11931	34.21588	0.40309	-103.5687	9.70071	26.06759	6.42364
10.47828	-33.88096	8.27476	1155.67790	8.85805	3.92322	8.59087	1.00000	36.30904	6.26025	9.86509	7.82805	36.24143	0.27653	151.07986	9.15291	44.97603	11.26507
10.00913	57.14369	7.55633	1105.55346	8.25349	8.85500	6.03181	1.00000	53.31262	8.56153	5.74559	7.01665	47.23332	0.07232	-2.09814	7.47891	42.62978	8.25366
7.14759	10.12268	4.48519	1102.87797	8.28664	7.35811	7.64828	0.00000	30.26460	7.92235	10.05755	14.04653	51.00102	0.26058	77.54372	9.14339	60.20621	9.53871
9.06689	39.78504	6.69408	1119.16962	7.03075	6.78908	8.30676	0.00000	58.58936	7.51227	6.07649	11.92204	49.99968	0.05181	-85.76942	4.60045	52.83875	8.69991
11.07804	38.47917	4.42830	1153.92151	8.78679	2.12305	9.05194	1.00000	48.62738	7.21328	7.29741	38.51551	68.42917	0.06339	-1.325	7.21145	46.25698	5.76977
11.14870	27.55898	7.31999	1087.54980	9.00525	6.60202	7.76527	1.00000	51.49140	8.43272	8.39094	16.65872	55.75135	0.04567	68.21204	4.81234	32.57714	8.60434
8.89317	43.61092	4.29402	1112.55889	9.27695	5.71952	6.08844	0.00000	27.07883	8.93478	4.88876	8.59023	67.76376	0.05004	3.87723	6.59586	40.40105	1.47947
10.50984	10.58806	7.09312	1114.72395	8.10456	6.02234	7.68021	1.00000	59.52811	8.85686	9.14547	19.90795	53.65111	0.05354	77.24779	6.82897	65.04047	9.03508
6.30086	39.22493	10.05383	1118.17497	7.80884	6.13028	7.01627	0.00000	38.64294	8.01228	10.32709	18.07839	49.12982	0.21553	42.85693	8.93960	35.83282	6.63148
8.27609	10.20898		1136.31254	7.26396	6.44389	7.83840	1.00000	48.33489	7.25415	8.14391	23.88674	46.78221	0.04039	123.758	4.87572	54.88782	5.86686
8.86276	43.11667	6.68417	1123.78923	8.19973	7.49074	9.13537	1.00000	48.06000	8.39351	5.60992	14.65028	50.94460	0.07480	1.6	6.12540	62.46793	9.31164
7.24155	16.06213	5.56151	1078.64771	8.52089	5.40892	8.59545	0.00000	54.14789	7.22541	7.42710	4.05367	43.03895	0.15813	76.0586	8.65754	41.27135	7.86631
6.29962	26.2173	9.68990	1104.47901	7.40167	5.84112	8.60776	0.00000	61.97685	6.79404	9.90679	5.45975	64.91236	0.23546	-80.22588	9.01434	53.75479	6.26753
6.55108	51.65333	8.60815	1091.93291	8.44335	6.83834	8.37536	0.00000	32.82881	6.84970	10.18607	6.42656	31.46053	0.29233	5.2875	9.37270	62.30304	7.22338
7.44116	7.62789	7.19461	1100.67081	6.14510	5.80663	7.30396	1.00000	54.46311	9.05943	5.30343	18.97990	53.08689	0.07437	4.74161	7.72435	41.17368	11.71454
10.27030	0.49113	8.59943	1093.46799	9.05689	5.46618	9.78313	1.00000	34.03088	6.85730	8.44784	7.35301	37.28314	0.06940	29.47306	7.10195	65.98691	11.73881
6.96894	-7.57897	6.32771	1155.60593	8.53922	6.19744	8.86373	0.00000	37.21502	8.43883	11.39687	18.51212	62.92542	0.28391	112.23109	9.28704	77.50362	9.00392
8.74256	-4.24444	7.10530	1113.47431	8.85173	7.39604	6.87452	1.00000	37.37749	6.55276	4.91780	15.43797	62.43410	0.10232	-42.29444	7.92360	43.94281	5.24490
9.33722	44.99012	6.06568	1077.77518	7.71172	5.18744	8.39123	1.00000	15.16356	5.98589	8.90189	-2.63765	39.48760	0.02777	-123.02621	5.18146	65.23436	7.89514
5.54034	49.65186	9.21312	1163.37141	8.37119	6.27052	7.20887	0.00000	37.59668	7.83983	10.06758	15.29733	38.98142	0.40108	26.97253		50.74925	5.36832
6.66802	41.92361	5.67575	1056.90365	6.92012	5.76570	7.42149	0.00000	32.64143	8.92339	10.11860	5.24049	47.97567	3.14491	20.91361	11.78406	51.94466	8.69377
10.96441	21.28306	4.30808	1074.74144	7.26581	2.79602	7.76406	1.00000	42.78053	8.45025	7.57384	8.55337	66.51470	0.05556	-89.66123	6.43306	46.87429	4.43244
7.35355	20.14298	12.20386	1173.41151	9.34676	6.48843	8.20955	0.00000	48.77775	8.43634	8.65574	9.18907	79.02146	0.25528	-77.43532	9.16843	62.10566	6.34789
8.17469	17.30858	10.43339	1185.26725	10.15164	7.22873	6.99834	0.00000	57.79364	7.81068	10.63362	21.54507	67.87433	0.12622	97.01124	8.32291	59.13664	8.84051
6.76161	34.65918	7.72713	1176.47713	8.90558	4.72291	9.77507	0.00000	67.65960	7.24291	9.12823	12.22355	36.50091	0.27473	109.22921	9.27325	28.60204	6.63635
7.22743	48.90472	6.91375	1062.96380	6.82887	5.30643	8.38641	0.00000	31.68567	7.54337	11.97902	11.23635	63.98101	0.40685	2.2469	9.70909	54.19519	9.14115
9.58384	20.28527	7.55285	1146.12364	8.23715	7.14973	8.05134	0.00000	26.69905	7.32789	8.67768	0.57479	52.27857	0.03933	-103.42897	5.48617	44.43696	8.97920
6.03018	-25.42778	7.03459	1182.08461	8.28547	6.66861	6.42778	0.00000	56.24889	9.22100	10.00432	-18.22937	59.70845	0.19995	-49.27306	8.97179	30.97122	9.11593
11.01808	33.42585	7.67325	1118.20287	7.54564	8.05084	6.93090	1.00000	55.23539	8.27694	3.54092	25.75713	46.89135	0.37767	-6.00137	9.63727	81.89515	6.62257
10.75693	42.8334	5.72719	1113.84591	6.53081	4.04678	8.42582	1.00000	49.52447	7.10115	7.61602	34.09488	21.10165	0.05304	-80.38297	6.94857	68.14233	7.51772
7.06936	15.73628	6.10773	1052.19526	7.64543	7.10536	5.72757	0.00000	55.73682	6.27111	7.77772	30.00748	64.20675	1.17983	75.96976	10.79251	30.42789	10.27334
9.01399	28.71271	5.03332	1077.76563	8.93642	4.02188	8.71217	1.00000	39.26153	7.82985	9.00819		51.02442	0.04997	77.656	4.71469	35.63467	6.14100
5.24547	45.79377	5.73835	1067.25187	7.35505	4.72064	7.96007	0.00000	29.93170	7.61049	10.74554	10.54587	41.97908	0.43385	8.88104	9.73767	65.50244	5.91674
11.21731	36.61033	6.42287	1179.81051	7.13325	5.93527	8.57472	1.00000	54.49086	7.61704	8.28546	14.59580	60.08553	0.04141	-88.31476	5.48602	60.33672	7.34826
9.16049	35.72917	12.24365	1167.62531	8.35555	7.33954	5.79095	0.00000	42.66201	8.50703	7.10213	14.44073	31.35715	0.10829	10.58082	8.00050	45.91833	9.30170
9.91773	-10.90889	7.10241	1168.87765	8.69412	6.74590	8.36377	1.00000	75.66056	10.20351	6.75872	17.86792	49.52736	0.02855	-37.03861	5.93430	36.43420	8.89506
5.51870	42.55308	6.96475	1118.16386	7.11284	7.08443	8.78954	0.00000	33.92813	7.74833	9.70422	8.50900	39.39545	0.10667	-87.93341	8.09943	29.98392	9.59205
8.20675	31.96258	6.05209	1065.35971	8.66735	8.41420	8.69589	0.00000	42.47342	8.27293	8.24010	19.43463	48.53934	0.02861	73.97117	5.42509	42.02760	9.72202
3.53359	25.66795	7.06887	1053.25447	9.45798	5.19607	7.64656	0.00000	35.40628	8.55033	10.75052	6.25051	49.01454	1.39571	85.83636	10.95239	53.43975	8.80931
7.31235	51.955	7.23669	1116.14960	7.83691	6.95200	7.73336	0.00000	50.38901	8.25836	8.27231	18.46981	66.80272	0.32944	5.22778	9.46659	39.82312	10.06626
9.42291	45.44868	5.72483	1182.87458	8.34071	6.92909	7.55498	1.00000	47.25086	6.67369	6.72122	0.14871	58.69619	0.07003	-73.81669	6.71826	19.57991	8.14086
8.15859	41.75338	7.65491	1102.60321	9.11024	9.65679	8.40331	1.00000	63.38682	8.85061	5.57550	7.83852	48.39262	0.04181	-86.11084	6.41044	59.53497	6.06537
11.23917	51.21187	10.44913	1127.75851	7.56149	11.15666	8.55237	1.00000	36.37818	7.90336	0.85195	25.63685	53.91341	9.08525	4.25633	12.85591	45.88485	9.60914
5.37712	10.20898	9.14634	1141.22027	6.83429	6.62111	9.43688	0.00000	57.80831	8.06752	8.51461	9.68569	30.28230	0.11536	123.758	8.25316	60.91447	9.44305
5.50354	-22.97056	6.71962	1085.26466	8.46674	6.78750	6.38207	0.00000	46.00417	7.10549	9.10693	9.32496	47.46518	0.19596	-46.99583	8.87126	39.65819	8.86009
8.70511	60.18427	7.25729	1094.40063	7.33272	7.91329	9.23845	1.00000	42.03237	9.00163	5.57963	-1.71537	48.47977	0.08006	24.95034	7.56126	75.87549	7.08271
5.65466	39.59611	11.55648	1162.07193	7.26922	8.44454	9.57131	0.00000	22.00114	9.14762	11.17194	41.60080	53.63468	1.01223	27.02444	10.63824	49.37093	5.58972
11.50228	56.85836	6.49980	1151.23973	8.94670	8.42883	8.67339	1.00000	52.08067	9.40699	6.49848	-10.53405	43.53401	0.05060	35.90057	6.35478	40.44842	7.56611
10.44776	36.82167	6.96219	1125.00185	8.35968	4.99508	7.58948	1.00000	45.86726	9.06949	8.71392	34.13692	58.83077	0.04045	128.63083	5.99285	46.70433	8.45598
8.38627	13.56667	7.71441	1188.39419	8.04356	5.90618	6.80507	1.00000	64.37774	7.82747	7.88716	3.39919		0.20975	-15.6	8.69833	60.02423	11.84328
9.69944	31.20176	7.70784	1115.45654	7.21614	5.82460	8.88562	1.00000	38.10586	8.37486	7.43754	9.45174	51.04520	0.03979	29.91582	6.33094	85.73694	10.33357
8.23307	39.96097	7.85869	1116.83459	8.00209	5.38016	9.49247	1.00000	33.55635	8.81501	8.44495	2.07980	25.34440	0.07535	-75.60804	6.81610	37.70318	11.51132
9.49017	34.25807	5.78692	1178.93400	8.19464	4.60900	7.18948	0.00000	47.96900	6.75339	7.11126	4.95037	28.91777	0.04294	-88.70464	6.99421	70.99367	7.54242
7.75300	34.77453	7.06139	1148.65307	8.27387	8.42434	7.56943	0.00000	61.90021	8.16217	5.00621	11.05385	38.89500	0.11065	-96.67834	8.05121	63.05984	11.06288
7.33592	58.7002	4.76726	1060.40999	10.14695	5.54800	10.24138	0.00000	42.42165	6.84152	8.84969	15.89569	50.38121	0.08885	59.4839	7.73372	58.55016	8.92467
12.18994	25.75728	5.96889	1092.61611	8.59626	6.60390	7.53573	1.00000	41.73055	8.12564	3.95349	25.96169	67.32706	0.24323	75.37991	9.04957	18.80654	4.56925
5.11521	51.44889	5.02312	1165.02287	7.10982	6.91396	7.64910	0.00000	39.46205	8.34948	10.18145	9.42441	46.53015	0.37360	5.51978	9.50957	48.07255	9.71014
8.71101	40.34912	7.74298	1101.06933	8.58652	6.61011	9.42828	1.00000	28.97043	9.25430	6.10606	25.65353	39.10075	0.02913	-111.90466	5.52970	55.69198	11.01694
8.24971	53.94313	5.74067	1072.00975	8.54530	6.59940	8.87786	1.00000	45.36739	7.38174	5.21435	2.68964	54.20636	0.04389	10.30215	6.91921	53.39260	3.74207
9.17075	17.54907	6.67689	1123.06283	7.90070	6.41603	7.84448	1.00000	45.24389	7.22382	6.71569	5.85292	55.62526	0.02625	82.85749	6.01385	100.00000	2.22099
10.04158	48.28259	10.60933	1120.10820	7.30848	6.32330	8.05384	0.00000	29.09892	7.80311	6.95585	5.01518	35.35713	0.04854	9.72749	6.99124	47.58604	10.68302
8.75266	10.20898	8.47770	1151.74299	7.02225	7.81409	8.96097	0.00000	13.08644	7.78294	7.80753	30.69357	59.29780	0.04431	123.758	6.20869	67.15435	9.51509
6.35107	8.88988	8.68247	1114.82613	8.02277	7.51710	7.40762	0.00000	35.25600	9.57299	8.12313	21.40719	65.67951	1.47957	-79.62603	11.02844	46.72932	5.35048
8.42902	33.54428	5.56823	1099.17451	7.62957	5.69589	7.68962	1.00000	53.49512	7.85320	6.61517	28.62445	45.93283	0.04519	-84.23381	5.95220	35.95716	3.21552
9.30440	40.49748	5.84453	1052.03344	6.91607	7.29992	7.32485	1.00000	46.83882	7.89232	6.36791	1.56379	54.37459	0.03212	44.7662	3.87833	74.81429	7.09208
7.08082	40.2737	7.40378	1085.34373	7.15549	7.01899	7.97908	0.00000	51.02317	8.33836	8.48537	18.23046	28.70606	0.08011	-76.88442	7.48364	45.13445	9.38217
10.07931	44.98901	7.19878	1194.39929	6.70999	5.49834	7.83334	1.00000	37.87844	7.73177	6.93013	-4.81478	40.20160	0.09215	38.94324	7.90297	49.46212	8.85217
9.35907	23.07492	6.06861	1089.28612	7.23279	6.57807	8.79452	1.00000	43.59456	6.83295	6.65416	19.68882	51.07270	0.03714	88.28637	5.16317	53.21051	8.08169
6.76268	50.11861	11.54651	1183.72634	8.23580	8.32395	7.34063	0.00000	62.99451	8.73148	9.15987	23.27120	68.57900	0.46660	-5.53715	9.79951	59.55542	5.92303
5.76424	45.44868	5.71178	1099.11145	9.55477	5.48473	5.62359	0.00000	55.05386	9.54442	12.02221	0.44241	59.64092	1.78947	-73.81669	11.20323	61.63144	7.55541
7.39744	51.12794	4.19654	1056.86308	6.67919	3.86414	5.83689	1.00000	44.99888	7.87861	7.63870	20.85596	34.96015	0.04043	4.21372	5.28221	62.50297	5.17562
11.56118	39.33427	8.33448	1129.07967	9.54272	4.30836	9.78419	1.00000	51.53610	8.89970	9.84641	10.24807	50.95850	0.06416	-76.43941	7.20920	49.90687	9.70415
7.37433	46.7055	7.00801	1092.93835	8.01229	8.44054	6.95436	1.00000	27.55845	6.58294	6.80240	27.48262	60.98567	0.05016	38.2739	5.78121	42.98675	7.89001
8.58807	26.91756	7.01583	1106.13790	9.00762	4.78217	7.69165	1.00000	28.34228	8.23799	8.76199	24.44739	40.38083	0.07678	-82.07842	7.79453	53.21972	10.80435
10.54278	42.97086	6.46082	1097.72949	10.73351	6.18555	6.71367	1.00000	48.78936	6.93592	8.49997	-5.35994	56.15508	0.07205	-82.42491	6.86027	61.29183	8.27943
7.59534	-8.28333	7.82486	1090.80492	8.02416	6.16586	8.41221	1.00000	55.80070	7.87920	6.47155	25.48946	65.63250	0.03420	-35.03333	5.92915	39.84304	11.09466
7.83396	44.22639	6.21750	1189.88436	8.89410	5.71610	8.13689	1.00000	46.95006	9.12551	8.34441	0.86246	40.09016	0.03309	22.53083	5.32077	58.82358	7.20627
7.92840	37.73222	6.88283	1179.26966	7.04922		6.92705	0.00000	56.90970	6.94195	8.63638	27.90445	42.94474	0.07364	115.70111	7.72370	57.05222	11.10669
10.19182	51.20219	6.55645	1116.57546	8.10165	4.93707	7.87594	1.00000	44.29486	8.62804	10.07401	9.14573	31.26109	0.09385	7.36027	8.11571		8.91348
9.63706	10.7375	6.93609	1084.58187	8.43129	7.41008	8.27999	1.00000	55.83294	9.12016	7.23946	16.01131	59.43919	0.50073	122.9666	9.86055	66.41893	10.91269
7.53317	40.56754	8.27546	1079.48794	8.60182	5.95492	8.10638	0.00000	27.85904	9.34907	8.66252	24.70228	58.83401	0.16613	-89.64066	8.66259	48.37128	8.34558
4.75309	51.78967	6.38346	1141.16804	8.37618	3.11325	8.70974	0.00000	65.33388	7.74709	15.72027	35.83588	42.65024	19.84539	1.15597	13.63795	60.77684	6.69225
8.57250	-22.45667	7.05879	1161.04674	7.44859	6.87074	6.51425	1.00000	38.00019	6.63083	8.62572	13.89503	58.05155	0.03887	-47.53028	4.90211	36.00578	7.77968
7.66955	48.21644	11.49826	1065.90397	7.13964	5.91267	8.38474	0.00000	52.84288	7.68374	9.76188	41.49675	50.39276	0.15920	9.02596	8.56980	7.25912	7.33515
5.20391	51.88333	7.11412	1129.19607	8.75710	5.36363	7.53889	0.00000	48.18833	8.23545	10.65990	19.19505	30.70846	1.15883	8.51667	10.76641	44.67483	8.41518
5.48934	8.88988	12.66797	1069.91244	8.05039	10.07209	9.46572	0.00000	59.36101	6.29296	8.97604	26.78450	59.84873	0.83854	-79.62603	10.43541	46.45532	4.82112
4.71805	33.72255	6.37188	1092.20426	6.13554	6.40718	7.44100	0.00000	44.08212	8.62596	9.24182	30.37113	42.65004	1.81965	-116.37697	11.22933	53.69356	8.73884
6.65705	41.15612	9.26856	1160.90847	7.97200	8.39584	7.93135	0.00000	46.58561	7.09553	8.50657	10.95787	44.98101	0.20098	1.10687	8.86258	53.20629	7.67519
13.06344	52.47774	10.22237	1143.20214	9.72233	4.58409	9.34779	1.00000	48.98770	8.22848	10.57286	8.42648	50.35672	0.04739	10.5511	3.54210	52.28657	10.46516
4.66982	25.67927	5.31988	1135.58172	6.15266	5.64040	9.30513	0.00000	42.32936	7.53397	11.18819	-2.79373	59.55069	4.04056	-80.31727	12.03813	69.87142	8.50295
7.85657	18.57677	6.82032	1065.40123	8.39201	4.90356	6.70485	0.00000	33.43603	6.41056	7.17837	14.41586	52.89571	0.22279	-72.22625	8.95134	58.75784	8.08247
3.12112	-3.5403	5.45501	1166.46524	8.75571	4.64737	8.28126	0.00000	41.52048	8.81254	13.12151	34.04487	48.99618	2.40627	118.9707	11.52242	26.15153	7.46858
6.63021	22.98212	10.49531	1196.93780	6.51263	8.43606	7.96157	0.00000	32.64271	6.31150	8.62200	12.36626	46.76826	0.97815	-80.58556	10.58053	33.49120	5.86516
6.38405	49.88307	11.41280	1190.15230	9.47877	6.99789	6.57018	0.00000	47.30538	8.41836	9.92162	18.05393	37.37076	0.27879	-119.48568	9.29919	54.58096	5.84341
8.17284	40.68066	7.51542	1178.76113	7.25605	5.04309	7.59387	1.00000	100.00000	8.21112	8.09822	17.27281	70.80035	0.06412	-73.47429	5.57350	48.58003	10.58619
8.61868	3.3285	6.63662	1072.40263	8.84168	6.93154	8.34224	1.00000	49.84883	8.13007	6.28546	19.90413	38.78965	0.06244	99.1625	6.74497	41.79007	7.22091
5.84375	43.32686	7.27584	1070.94215	8.27511	6.15106	7.73888	0.00000	78.55135	9.25911	8.30320	22.34009	45.04256	0.56536	-2.98884	9.99458	58.89461	10.69844
9.06963	43.4125	5.82671	1181.64054	7.26726	5.89518	7.34645	1.00000	36.46226	8.54174	5.53296	10.67059	66.45705	0.08396	23.225	7.55964	66.07672	6.65491
8.14512	14.37395	5.05813	1090.00211	7.32224	6.48020	8.06124	1.00000	29.60144	8.45868	7.54467	-8.69021	72.23581	0.05418	100.48528	6.96311	25.41833	8.65719
8.64174	34.15429	7.02624	1089.72835	8.37101	7.58141	6.79625	1.00000	40.62804	8.16189	7.98892	15.75383	54.21035	0.04276	3.50309	5.21070	35.50821	7.35456
7.51681	51.44889	7.20772	1143.28402	6.14007	6.04910	7.13435	0.00000	53.65630	7.75390	10.14546	12.39085	66.83479	0.06515	5.51978	7.53444	43.53145	8.90869
9.22475	51.08468	5.82338	1103.79041	7.98324	6.94228	7.50253	1.00000	64.77651	7.57739	6.47680	29.92462	41.29365	0.04244	7.11393	5.44152	38.69619	8.10229
7.88152	52.66277	10.03989	1123.84217	7.79250	6.32067	8.85362	0.00000	47.97504	7.59205	7.57644	2.19747	59.50754	0.56021	-2.01111	10.00877	56.47557	6.94362
3.06187	40.87329	6.22267	1184.57879	7.43909	5.21658	9.08424	0.00000	55.76501	6.79448	12.88535	15.26852	55.83603	1.79693	14.43865	11.21072	79.84315	2.12238
4.45554	39.00622	7.37572	1190.88576	9.19222	7.43367	10.10202	0.00000	49.03764	7.78341	10.26189	22.90212	37.86241	0.53954	-77.4286	10.02063	47.04004	4.59181
8.43481	54.8421	5.63080	1167.86655	7.84633	7.34100	9.53347	0.00000	71.64663	6.46198	8.19206	16.58341	53.72603	0.29185	46.5813	9.39734	33.52797	10.11803
11.92482	41.09246	7.08902	1111.59594	6.86793	8.79121	6.98098	1.00000	35.09273	7.49031	7.81049	19.75375	38.32594	0.04869	45.36561	6.40148	58.96782	8.25453
8.03385	0.03813	7.65776	1166.56411	8.14968	6.99400	8.36541	0.00000	46.33712	7.74552	7.58388	19.30096	66.06723	0.18129	36.36339	8.77965	27.07193	8.67705
7.76300	40.1675	14.76347	1199.99592	7.05450	7.57083	9.15220	1.00000	37.55458	6.05075	9.70147	20.30280	62.67617	0.18212	34.37389	8.87454	46.72114	7.31549
7.78812	12.74482	8.31018	1107.32514	8.51588	6.34918	7.75239	1.00000	47.37477	8.97556	3.93452	21.26592	49.89048	0.05147	4.52514	5.50092	29.10014	11.57136
7.92604	38.38479	6.82571	1109.52132	6.98141	6.48997	7.69538	1.00000	53.30436	6.72317	5.62951	30.52189	43.37034	0.04563	-0.76773	4.82102	32.99936	9.99081
10.02324	33.45122	7.75411	1087.76269	8.38359	6.65393	6.74361	0.00000	45.39963	6.26699	5.76440	24.46213	52.24567	0.05127	-86.99666	6.22845	38.18155	9.06838
9.80789	41.55838	8.84950	1195.84143	8.13040	5.08581	7.59007	1.00000	50.53353	7.57728	7.99936	8.14180	59.39517	0.07089	-81.56929	6.59086	35.04946	12.12461
6.80687	33.45122	5.93238	1053.63001	7.10669	7.53678	8.18627	1.00000	37.16437	6.93300	8.63111	6.33228	45.66761	0.01571	-86.99666	3.53471	69.53596	6.34491
10.60105	34.81667	5.64887	1193.99004	8.46756	9.13954	8.71907	1.00000	38.99648	7.14228	7.00329	11.28377	53.94426	0.05920	137.4	6.85943	59.93799	7.26543
10.01788	30.16688	5.88418	1191.05523	8.93185	8.19175	8.20545	1.00000	49.48092	7.99098	5.54446	-9.03814	61.86502	0.02570	-96.39774	4.87296	57.06438	7.22529
9.22829	53.16167	6.21942	1124.42635	6.32111	5.45238	6.97728	1.00000	51.50727	7.74183	8.03234	13.10691	47.20472	0.04231	6.76111	7.02694	47.54468	8.80721
4.42636	31.71667	8.19585	1071.86576	7.51179	6.01997	9.85225	0.00000	37.83514	8.15394	11.20697	25.94055	76.31749	1.66002	73.38333	11.14228	35.16154	3.49163
7.04339	-7.60361	8.51825	1192.65549	7.23698	6.46061	8.53721	0.00000	43.75443	8.06549	11.16133	9.52011	56.53673	0.31458	37.00438	9.42707	50.14639	7.23160
5.77100	56.85836	6.07562	1066.76060	8.89304	5.85414	7.61571	0.00000	35.90469	5.50287	11.17601	22.79559	48.47684	0.72163	35.90057	10.28219	19.42816	9.84304
7.22384	32.54044	7.28647	1097.49721		7.09277	6.03961	0.00000	36.14602	8.33534	9.02364	14.78672	48.74858	0.16014	-82.90375	8.57204	57.40034	9.43772
11.38222	12.97389	6.74874	1160.23877	8.84862	4.26938	6.22112	1.00000	52.00336	8.80876	7.17684	13.37264	51.51502	0.13485	123.99333	8.09604	39.78119	8.72790
7.86612	42.67164	6.32666	1094.86887	7.38021	7.44066	7.61560	1.00000	40.55039	8.05625	7.75621	34.85688	50.04050	0.05363	14.01481	4.91328	81.55333	7.64890
8.84448	37.73604	7.13008	1138.54001	7.79659	6.89263	7.14881	1.00000	42.84586	8.11644	6.79928	18.82204	36.53328	0.06886	-120.93549	7.03577	57.08298	9.86343
8.10230	37.58105	6.79980	1190.90640	7.86660	5.10320	9.06386	1.00000	54.68504	9.27346	6.27956	13.65563	53.89967	0.05602	29.26639	6.51530	46.75763	9.65235
8.49466	31.84568	7.05081	1177.45246	8.42254	7.67562	7.97814	1.00000	29.23346	7.16859	6.19655	12.71434	52.92325	0.06101	-102.36764	6.75456	55.06061	7.29622
8.40701	4.73245	7.61090	1118.99406	6.90893	7.94011	8.69912	0.00000	38.94317	7.76472	6.66342	10.81814	46.58032	0.03567	-74.26419	5.89784	48.47805	8.45699
